Item ID,Item Description, Item Charge 
3617431,IMPLANT BREAST GEL 275CC," $2,700.00 "
3617432,SPEEDLOC KNOTLESS FIXAT 0M7500," $1,560.00 "
3617433,PIN VERSION 230771000, $228.00 
3617434,GRAFT ALLOMAX 1MM SUR 6CMX16CM," $6,724.00 "
3617435,CARDIOBLATE ULTRACINCH LP 12," $5,840.00 "
3617436,SURGICAL CABLE DISP 12FT, $300.00 
3617437,STARDRIVE LOCKING SCREW 5.0X65, $695.00 
3617438,STARDRIVE LOCKING SCREW 5.0X60, $695.00 
3617439,PLATE LCP 10H RT ST 4.5X230MM," $3,492.00 "
3617440,LCP PLATE 6H RT ST 2.4XMM," $2,980.00 "
3617441,PLATE LCP 3.5 10H RT 02104010S," $2,974.00 "
3617442,PASSER PERFECT SUTURE OM1000, $250.00 
3617443,PROSTHESIS 4.0MMX0.6MM LG WELL, $549.00 
3617444,IMPLANT BREAST 475CC 3501480," $2,550.00 "
3617445,RELOAD ENDOPATH CUTTER ECR60T, $690.00 
3617446,SCREW BONE MINI SET 1.7X3MM, $140.00 
3617447,BURR HOLE PL MINI 7X5MM, $820.00 
3617448,IMPLANT BIA300 4M W/9MM ABTMNT," $5,790.00 "
3617449,SCREW LOCKING 1.5X6MM 02214006, $410.00 
3617450,PLATE 8H 5MM 02114513," $1,656.00 "
3617451,SCREW LOCKING 1.5X9MM 02214009, $440.00 
3617452,SCREW LOCKING 1.5X8MM 02214008, $410.00 
3617453,SCREW CORTEX 1.5X9MM 02214109, $176.00 
3617454,LUMBAR FUSION CHOICE 2 LEVEL," $14,220.00 "
3617455,ROD 90MM SOLERA," $1,071.00 "
3617456,LCP PL 6H LT ST 2.4MM," $2,770.00 "
3617457,GUI DRILL 34MM WID DRI 4MM HC," $1,952.00 "
3617458,BAHA 3 POWER SLA GRAY SOUND BX," $6,800.00 "
3617459,DRILL BIT 3.2MMX170MM ST," $1,947.00 "
3617460,PIN TO ROD COUPLING," $2,000.00 "
3617461,30 DEGREE ANGLED POST, $380.00 
3617462,CLAMP 5 HOLE PIN," $1,709.00 "
3617463,PIN TRANSFIXING 5X300, $559.00 
3617464,PROBE SCRAPER 10MM SUPOP11," $2,985.00 "
3617465,PROBE PIERCER 8MM SUPOP02," $2,985.00 "
3617466,STEM 18X235MM 6767318," $6,872.00 "
3617467,PLATE 2.4MM 6H 02111620S," $2,770.00 "
3617468,SLEEVE TAPER UNI 6519T100, $200.00 
3617469,SUTURE ETHIBOND 2-0 CT-1 CX22D, $41.00 
3617470,SUTURE ETHIBOND 2-0 CT-1 X423H, $7.00 
3617471,SUTURE ETHIBOND 2-0 CT-2 CX26D, $41.00 
3617472,INSERT TIBIAL SZ5 5530G509," $2,100.00 "
3617473,STENT PERCUFLEX URIN DIVER, $762.00 
3617474,PLATE 3.5 LCP 10H 02112522S," $2,802.00 "
3617475,SCREW LOCKING CANN 5.0X80MM, $943.00 
3617476,LCP PLATE 8H RT ST 4.5X195MM," $3,339.00 "
3617477,LCP PLATE 5H RT ST 3.5X94MM," $2,675.00 "
3617478,LUMBAR FUSION CHOICE PARTIAL L," $6,710.00 "
3617479,SPACER 10MM P24028104," $4,600.00 "
3617480,SPACER 11MM P24028114," $4,600.00 "
3617481,PLATE ORBITAL FLOOR 1.2MM," $2,179.00 "
3617482,IMPLANT BREAST GEL 750CC," $2,940.00 "
3617483,ROD 5.5X120MM CRVD NS1005120, $720.00 
3617484,SCREW 7.75XS45 486611745," $2,475.00 "
3617485,PLATE RT DISTAL 3.5MM 3H," $2,952.00 "
3617486,BILATERAL VITRECTOMY, $532.50 
3617487,BILATERAL VITRECTOMY MIN, $60.00 
3617488,2ND BRST RECONS W/REM EXPAN, $532.50 
3617489,2ND BRST RECONS W/REM EXPA MIN, $60.00 
3617490,PICC PLACEMENT," $1,443.00 "
3617491,LIFT FACE MINI, $532.50 
3617492,LIFT FACE MINI MIN, $60.00 
3617493,BREAST RECONST ENDOSCOPIC, $532.50 
3617494,BREAST RECONST ENDOSCOPIC MIN, $60.00 
3617496,TRIAL INTERSTIM, $532.50 
3617497,TRIAL INTERSTIM MIN, $60.00 
3617498,PLATE 6H DBL Y BONE    5508260, $788.00 
3617500,PLATE 2.0MM LCP 7H 247349," $2,361.00 "
3617501,CAGE 27X30X10 IR2522P," $9,000.00 "
3617502,SCREW 2.4MM 24MM 02226324," $1,345.00 "
3617503,BLADE SAW RECIPR 22991002, $162.00 
3617504,STARDRIVE LOCKING SCREW 2.4X8M, $532.00 
3617505,PLATE LCP 3H LT ST 3.5X65MM," $2,952.00 "
3617506,PLATE LCP 5H LT ST 3.5X83MM," $2,174.00 "
3617507,NEUROMEND 12mm X 5cm CNW12050," $4,096.00 "
3617508,LASSO QUICKPASS 90DEG STR, $640.00 
3617509,IMPLANT BREAST GEL 750CC," $2,985.00 "
3617510,IMPLANT SIZER 750CC, $200.00 
3617511,SCREW 7.75X40 486611740," $2,265.00 "
3617512,INSERT POLY 40MM 6230040G," $2,850.00 "
3617513,SET OATS 10MM SINGLE AR198110S," $1,560.00 "
3617514,SET OATS 8MM SINGLE AR198108S," $1,560.00 "
3617515,SET OATS 6MM SINGLE AR198106S," $1,560.00 "
3617516,IMPLANT BREAST GEL 250CC," $2,865.00 "
3617517,PEEK VBN HARPOO 11MM PP4028114," $4,600.00 "
3617518,LUMBAR FUSION CHOICE ADDT LEVE," $5,020.00 "
3617519,LUMBAR FUSION CHOICE LEVEL 1," $9,200.00 "
3617521,OASIS 7X10CM MATRIX 8213000009," $2,545.00 "
3617522,BLOCK CUSTOM CUTTING 009615097," $2,400.00 "
3617523,MESH PLATE 1.7MM DYN 90X90X.6M," $2,983.00 "
3617524,NAIL HUMERAL CANN ST 9X260MM," $3,500.00 "
3617525,WIRE SPADE POINT 1.8X350MM, $317.00 
3617526,PLATE 66MM NSACP366," $2,450.00 "
3617527,FEMORAL CRUCIATE NO 5 5517F502," $4,800.00 "
3617528,PLATE ORBITAL 4HO 5506254, $407.00 
3617529,STAPLE LIGAMENT SPIKED AR1011, $316.00 
3617530,SCREW BIO INTER 9X23 AR1390C, $940.00 
3617531,FLIP CUT II 10.0MM AR1204AF100," $1,300.00 "
3617532,REAMER 10.5MM AR1410LP50, $780.00 
3617533,SYS IMPLANT DELIVERY AR2268," $2,360.00 "
3617534,HIP STEM 155MM X 15MM," $5,841.00 "
3617535,HIP STEM 195MM X 14MM," $6,528.00 "
3617536,CALCAR BODY 21MM X 10MM," $8,501.00 "
3617537,RING ANNULOPLASTY T4900 28MM," $7,000.00 "
3617538,INSERT SERIES II 20 DEGREE," $2,601.00 "
3617539,CANCELLOUS CHIP 15CC 44710600P, $600.00 
3617540,PLATE HUMERAL 3.5X266MM 12H ST," $3,297.00 "
3617541,SURGIFLO W/O THROMBIN 2991, $519.00 
3617542,FEMORA HEAD 11/13 TAPER 875955," $2,060.00 "
3617543,SCREW 3.5X35MM 521535, $528.00 
3617544,SCREW 3.5X30MM 521530, $528.00 
3617545,SCREW 3.5X25MM 521525, $528.00 
3617546,LINER ACETABULAR 32 122072332," $2,627.00 "
3617547,SUTURE PASSER WORM AR1268, $820.00 
3617548,CATH KUMPE 5.0          G09469, $100.00 
3617549,PLATE L RIGHT 5506261, $639.00 
3617550,TOGGLELOC W2LOOP 909874," $2,486.00 "
3617551,SCREW CANN 3X10MM 948070," $1,140.00 "
3617552,JUGGERKNOT 2.9MM 912529," $1,311.00 "
3617553,DIAMOND REG GRIT BULLET #6, $139.00 
3617554,SUTURE VLOC 2-0 9IN DYED 0305, $110.00 
3617555,SPEEDFIX IMPLANT 0M7525," $1,500.00 "
3617556,CANNULA ACCESS 10 GUAGE, $240.00 
3617557,PLATE 2.4 7H DISTAL 02111740S," $2,132.00 "
3617558,SCREW CANN 4X15MM 948073," $1,140.00 "
3617559,PLT 4 HOLE PREBENT RT  9255505, $892.00 
3617560,SCREW FIXCET 4.5X25MM X0630015," $2,600.00 "
3617561,COFLEX F 14MM RPI00014," $9,000.00 "
3617562,CAGE PEEK VBN 9MM PP4028094," $4,600.00 "
3617563,PLATE DORSAL 5425295," $2,730.00 "
3617564,SCREW 2.7 NL          5327226E, $338.00 
3617565,SCREW EMERGENCY GOLD 2.7X10MM, $276.00 
3617566,NAIL TIBIAL 8X375MM ST," $2,743.00 "
3617567,TENDON TIBIALIS POST 07804319," $3,202.00 "
3617568,TOTAL KNEE ARTHROPLAS 71704210," $9,300.00 "
3617569,COMPLEX F 10MM RP 100010," $9,000.00 "
3617570,NEUROMEND 6mm X 5cm CNW6050," $3,976.00 "
3617571,SCOPE WARMER DISPOSABLE PS500, $27.00 
3617572,SCREW HL 6.5X60MM 02227060S," $1,507.00 "
3617573,SCREW HL 6.5X50MM 02227050S," $1,404.00 "
3617574,ROD CVD 5.5X100MM NS1005100, $720.00 
3617575,SPACER PEEK TLIF 9MM CLB03009," $4,600.00 "
3617576,PLATE LCP 12H 222662S," $3,450.00 "
3617577,NAIL KIT LONG LEFT 33250300S," $3,661.00 "
3617578,NIPPLE RECONST CYLIN 1.0X1.0CM," $1,805.00 "
3617579,HEAD TAPER3 3 71342803," $3,708.00 "
3617580,STEM BOWED SZ15 LT 71340415," $12,600.00 "
3617581,NAIL KIT LONG RT 32250300S," $3,661.00 "
3617582,SCREW CANN 4.0MM X 60MM, $745.00 
3617583,PLATE LCP 12H 266MM RT ST," $3,564.00 "
3617584,TENDON GRACILIS FGRACILIS," $2,958.00 "
3617585,HIP MOD RESTOR 195MM 62767216," $6,528.00 "
3617586,HEAD FEMORAL CER 32MM 65700132," $2,475.00 "
3617587,SPACER HARPOON PP4028104," $4,600.00 "
3617588,LUMB FUS CHOICE ADDT SCREW REG," $4,220.00 "
3617589,FLIP CUT II 6.0MM AR1204AF60," $1,300.00 "
3617590,DURAVENT VENT TUBE 240075, $93.00 
3617591,BONE SUBSTITUE KNEE CRE 201050," $5,500.00 "
3617592,ROD 5.5X40MM NS1005545, $720.00 
3617593,DRILL BIT 303232, $440.00 
3617594,DRILL BIT 35MM 1.6X115MM, $560.00 
3617595,SCREW TROCH FIXATION 11X105MM," $1,680.00 "
3617596,SCREW NONLOCKIN 3.5X18 4035018, $237.00 
3617597,SCREW NONLOCKIN 3.5X16 4035016, $237.00 
3617598,STEM FEM SZ13.5 250MM POROUS," $13,752.00 "
3617599,ARTHROPLASTY KNEE 71704110," $9,300.00 "
3617600,COVER TRANSDUCER W GEL NOLATEX, $30.00 
3617601,NAIL TIBIAL CANN 12X450MM ST," $2,743.00 "
3617602,PLATE CURVED 6H 1.7MM, $852.00 
3617603,SPAC HARPOON VBN 9MM PP4025094," $4,600.00 "
3617604,SPACER PEEK VBR 9MM CLB3009," $4,200.00 "
3617605,ROD CARBON CONNECTING 8X300MM," $1,181.00 "
3617647,VEIN SAPHENOUS 30-39 CM," $11,200.00 "
3617648,VEIN SAPHENOUS 50-59 CM," $13,000.00 "
3617649,PLATE ATLANTIS ELITE 27.5MM," $2,850.00 "
3617650,INSERT TIBIAL 2.5530G211," $2,100.00 "
3617651,SUTURE MAXBRAID 2-0 900336, $102.00 
3617652,RING TRICUSPID MC3 26MM," $7,350.00 "
3617653,RING TRICUSPID MC3 28MM," $7,350.00 "
3617654,CRUSHED CANCELLOUS 60CC," $2,192.00 "
3617655,SILS PORT 5MM 12MM  SILSPT12TA," $1,650.00 "
3617656,MESH AMS Y            72404000," $2,100.00 "
3617657,STENT RESONANCE METALLIC," $2,768.00 "
3617658,ARTHROPLAS TOTAL KNEE 71707110," $11,300.00 "
3617659,PROBE 23G VIT       8065750821, $920.00 
3617660,PROBE 23G LITE      8065750972, $460.00 
3617661,BIO A HERINA TIS REINF 9X15CM," $2,310.00 "
3617662,SCREW EMERGENCY S/T 1.9X5MM, $198.00 
3617663,NAIL TIBIAL 9MM X 375 ST," $2,943.00 "
3617664,SCREW LOCKING 18X3.5 PLSL3518, $816.00 
3617665,SCREW LOCKING 14X3.5 PLSL3514, $816.00 
3617666,SCREW LOCKING 16X3.5 PLSL3516, $816.00 
3617667,SCREW NONLOCK 16X3.5 PLSL3516, $560.00 
3617668,SCREW NONLOCK 20X3.5 PLSL3520, $560.00 
3617669,PLATE VARIAX MMI PLP54230," $2,872.00 "
3617670,INSERT TIBIAL 2 5532G216," $2,100.00 "
3617671,LINER ACETABULAR 36MM 71332756," $2,856.00 "
3617672,CUP 56 R3 REVISION 71338667," $4,002.00 "
3617673,MANIPULATOR UTERINE VCARE SML, $353.00 
3617674,CARD LIDCO SMARTCARD   LI10507, $804.00 
3617675,PLATE 7HO 2.4MM 02115850," $2,955.00 "
3617676,REAMER HEAD 14.5MM 352255S," $1,230.00 "
3617677,REAMER HEAD 13.5MM 352253S," $1,320.00 "
3617678,ANCHOR 5.5MM PEEK ZIP ANCHOR, $880.00 
3617679,BUR TWO STRIPER MED SZ 557M, $35.00 
3617680,BUR SURGICAL  ENDO SZ 557, $13.00 
3617681,BUR TWO STRIPR RNDEND SZ 7708C, $35.00 
3617682,BUR TWO STRIPER GING SZ 253.5B, $35.00 
3617683,BUR TWO STRIPER FLAM SZ 253.8C, $35.00 
3617684,PLATE 12HO 3.5MM LCP 223412," $2,296.00 "
3617686,SCREW 2.7 28MM ST 02118528, $187.00 
3617687,SCREW 2.7 24MM ST 02118524, $187.00 
3617688,PLATE 2H RT 2.7/3.5MM 02107202," $2,276.00 "
3617689,DRILL BIT 2.5MM JC/GOLD 31024, $300.00 
3617690,TRIATHLON FEMORAL COMP RT NO 6," $11,626.00 "
3617691,TRIATHLON FEMORAL DIST RT NO 6," $2,241.00 "
3617692,FRACTURE PLATE W BAR 4H," $1,371.00 "
3617693,NAIL TIBIAL ST 13X375MM," $2,943.00 "
3617694,FISTULA NEEDLE SZ 3D 1/2 CIRCL, $19.00 
3617695,PLATE CHIN 6H 1.7 X 4MM, $816.00 
3617696,AXLE CONSTRUCT W/SPA X0604012P," $12,000.00 "
3617697,PLATE PREBENT 1.7 X 10MM LT," $1,346.00 "
3617698,PEEK VBR HONOURS 9MM 1510309L," $4,600.00 "
3617699,LUMBAR FUSION ADDT LEVEL1," $4,220.00 "
3617700,SCREW ARMADA LOCK 5.5MM, $320.00 
3617701,ROD ARMADA STRAIGHT 50MM, $720.00 
3617702,SCREW ARMADA POLY 6.5X50MM," $2,265.00 "
3617703,SCREW ARMADA POLY 5.5X50MM," $2,265.00 "
3617704,PROSTH PENILE AMS SPECT 12X20," $16,596.00 "
3617705,ILIUM BICORT STRIP 22X4.5CM," $1,824.00 "
3617706,NAIL INTRMED 11.5X700 RT ST," $12,192.00 "
3617707,COFLEX F 8MM RP100008," $9,000.00 "
3617708,NAIL 10MM LT TROCH 456355S," $3,344.00 "
3617709,IMPLANT BREAST GEL 200CC," $2,865.00 "
3617710,PLATE LCP 8H 2.7 X 76MM," $1,572.00 "
3617711,STEM EXTENSION ST LONG 13X155M," $2,400.00 "
3617712,FEMORAL AUGUMENT BLOCK SZ E 15," $2,533.00 "
3617713,DRAPE SPLIT SHEET W ADHESIVE, $28.00 
3617714,FEMORAL POSTERIOR SZ 2 RT," $4,800.00 "
3617715,PEEK XL 10X18X60MM 6910860," $9,562.00 "
3617716,SCREW ARMADA POLY 6.5X55MM," $2,265.00 "
3617717,ROD ARMADA TI 5.5X80 8052080," $1,000.00 "
3617718,PLATE 3.5 10/HO LT 02112523S," $3,007.00 "
3617719,BAHA 3 POWER CHESTNUT BRN SOUN," $7,000.00 "
3617720,BAHA 3 POWER CHESTNUT BRN SOUN," $5,790.00 "
3617721,DRILL BIT 1.3 X 12MM, $466.00 
3617722,TIGHTROPE BTB AR1588BTB," $1,700.00 "
3617723,SCREW 4.5 X 14MM NSSDV4514, $600.00 
3617724,DRILL PIN ACL AR1595T, $500.00 
3617725,NAIL TIBIAL CANN 8X300MM," $2,943.00 "
3617726,STARDRIVE LOCKING SCREW 5.0X30, $746.00 
3617727,STARDRIVE LOCKING SCREW 5.0X34, $695.00 
3617728,STARDRIVE LOCKING SCREW 5.0X32, $695.00 
3617729,SCREW LOCKING CANN 5.0X65MM, $943.00 
3617730,PATELLA TRABECULAR 36MMX10MM," $2,400.00 "
3617731,KNEE ARTICULAR SURFACE 12MM," $4,170.00 "
3617732,INSERT TIBIAL BEARING 970470," $2,916.00 "
3617733,GORETEX SUTURE CV2 TH 26 2NO2A, $112.00 
3617734,KNEE STEM ST LG 16X155MM," $2,400.00 "
3617735,PLATE 57MM NSACP357," $2,700.00 "
3617736,STEM FLUTED 19X80 64786645," $2,007.00 "
3617737,FEMORAL COMP MED 64811120," $10,618.00 "
3617738,SCREW CANN 4.0X56MM, $800.00 
3617739,PLATE LCP 3H LT 3.5X58MM ST," $2,952.00 "
3617740,PLATE POST LATERAL 12H 629252S," $2,405.00 "
3617741,PLATE MEDIAL DIST 10H 629290S," $2,405.00 "
3617742,SCREW 3.5X12MM VARI 614612, $585.00 
3617743,BIOPSY BUNCH 4MM, $44.00 
3617744,PLT STRT UPPERFACE 24H," $1,723.00 "
3617745,SCREW EMERGENCY ST 1.4X3MM, $259.00 
3617746,PLATE 3D HL UPPERFACE 6X2," $1,439.00 "
3617747,PLATE 3HO 1.5 02114506," $1,716.00 "
3617748,ARMADA POLY SCREW 6.5X45MM," $2,265.00 "
3617749,ROD ARMADA PREBENT 40MM, $720.00 
3617750,ROD ARMADA PREBENT 35MM, $720.00 
3617751,CAGE XLIF 8 X 18 X 55 6980855," $9,562.00 "
3617752,DRILL BIT 1.1MM 317338, $544.00 
3617753,PEEK VBR HONOUR 11MM 15103011L," $4,200.00 "
3617754,PEEK VBR HONOUR 10MM 15103010L," $4,200.00 "
3617755,PLATE 3.5MM LCP 8HD 02112085S," $2,839.00 "
3617756,BATTERY STRYKER 6000006000, $112.00 
3617757,PEEK VBR HONOUR 7MM 1510307L," $4,200.00 "
3617758,NAIL FEMORAL LT ST 10X380MM," $3,283.00 "
3617759,PEEK HONDUAR TLIF CURVED BMM," $4,600.00 "
3617760,DRILL BIT 6961241," $1,180.00 "
3617761,DISC CERVICAL 6X14 6961460," $7,900.00 "
3617762,FEMORAL HINGE CEMENTED LT SM," $12,080.00 "
3617763,PIN REPOSITIONING      6032440," $1,595.00 "
3617764,TWIST DRILL BIT 2X62MM, $590.00 
3617765,FEM DISTAL AUG BLOCK 5MM," $2,268.00 "
3617766,STEM UNIV FLUTED 75X18MM," $2,734.00 "
3617767,SCREW IMPLANT LOCKING 11210099, $464.00 
3617768,NAIL RT 10X380 34250380S," $4,354.00 "
3617769,SCREW 2.7X8MM CORTEX 20135897, $134.00 
3617770,SCREW 2.7MM CORTEX 202892, $138.00 
3617771,PLATE 2.7MM 12HO 247370," $1,732.00 "
3617772,PLATE STR 4MM BAR 4H, $618.00 
3617773,SLEEVE FEMORAL FULL PORUS 31MM," $5,763.00 "
3617774,SCREW INTER 8X25 909668, $900.00 
3617775,SCREW INTER 8X20 905237," $1,144.00 "
3617776,SCREW INTER 7X20 905210," $1,144.00 "
3617777,BUR PRISMA FINISHING SZ 0-1, $40.00 
3617778,BUR PRISMA FINISHING SZ T-9, $40.00 
3617779,CORING TREPH 10MM DISP 900730," $1,602.00 "
3617780,BONE VOID FILLER 10CC 620010," $2,600.00 "
3617781,ROD 5.5X40MM 1065540, $720.00 
3617782,SCREW INERTIA 6.5X45 10106545," $2,265.00 "
3617783,LPS FLEX ARTICULAR SURFACE," $2,860.00 "
3617784,SCREW BIO COMPRESS AR5025B22," $1,400.00 "
3617785,PLATE ATLANTIS ELITE 47.5," $2,850.00 "
3617786,LOCKING SCREW CANN 5.0X50MM, $943.00 
3617787,LOCKING SCREW CANN 5.0X45MM," $1,012.00 "
3617788,BALLOON ALACARTE 705110000," $2,700.00 "
3617789,TIGHTROPE KNOTLESS AR8926SS," $2,640.00 "
3617790,CATHETER VENTRICULAR 35CM, $960.00 
3617791,LINER CEMENTLESS 6260038D," $3,000.00 "
3617792,INSERT MDM 22.2 12362244," $2,400.00 "
3617793,NAIL FEMORAL RECON 12X420MM," $3,283.00 "
3617794,KNEE CONDYLAR 59943023," $4,170.00 "
3617795,ARTICULAR SURFACE SZ GH 10MM," $2,860.00 "
3617796,SUTURELASSO MICRO RET AR8701SR, $260.00 
3617797,CATH MALECOT 20FR LATEX, $46.00 
3617798,LCP PLATE 16H 4.5X300MM ST," $2,065.00 "
3617799,PLATE Y 8 HOLE 0.75MM, $844.00 
3617800,MESH DY P STD 10/1.2 90X90X0.6," $2,983.00 "
3617801,NAIL FIXATION LT ST 12X300MM," $3,589.00 "
3617802,ICEROD PLUS MULTI PACK," $4,400.00 "
3617803,AXIAL CONNECTOR 779115555," $3,058.00 "
3617804,NEUROFLEX 2.0X2.5 CNCF2025," $2,831.00 "
3617805,ROD LORDOTIC 5.5X90MM, $720.00 
3617806,SCREW REDUCTION 6.5X45MM," $2,265.00 "
3617807,SCREW INERTIA 6.5X50MM," $2,265.00 "
3617808,SCREW EMERGENCY ST 1.4X5MM, $259.00 
3617809,NAIL FEMO RECON 10MM 04003349S," $3,283.00 "
3617810,CORING TREP DISP 10MM 900728," $1,602.00 "
3617811,TRIATHLON TIBIAL INSERT 13MM," $2,100.00 "
3617812,STARDRIVE LOCKING SCREW 5.0X55, $695.00 
3617813,SCREW COMICAL 5.0 45M 02205245, $712.00 
3617814,SCREW COMICAL 7.3 60M 02207260," $1,067.00 "
3617815,GUIDEPIN OSTE 3.04MM AR1330330, $128.00 
3617816,GUIDEPIN OSTEO 2.4MM AR1330324, $148.00 
3617817,WEDGE OSTEO OSFERION 12X35," $1,980.00 "
3617818,SCREW CORTICAL AR1338036, $340.00 
3617819,SCREW CORTICAL AR1328065, $340.00 
3617820,PLATE FEMORAL AR13100T110," $2,685.00 "
3617821,SCREW CANNULATED 4.0MMX58MM, $800.00 
3617822,PLATE 63MM NSACP363," $2,450.00 "
3617824,SCREW CANC 6X48MM 908848, $564.00 
3617825,NAIL RT 10X740 18292074S," $12,192.00 "
3617826,NAIL RT 10X540 18292054S," $12,192.00 "
3617827,PLATE ATLANTIS ELITE 40MM," $2,550.00 "
3617828,SCREW HL 6.5X60MM 02227060," $1,359.00 "
3617829,PLT 4 HOLE PREBENT LEFT, $892.00 
3617830,TIBIAL INSERT NO 5 22MM," $2,500.00 "
3617831,SCREW COMP 3X34MM 02226034," $1,345.00 "
3617832,SCREW COMP 3X36MM 02226036," $1,253.00 "
3617833,AMS CUFF WITH 1Z 3.5CM," $11,013.00 "
3617834,JUGGERKNOT 1.5 DISP KIT 912041," $1,136.00 "
3617835,LPS FLEX ARTICULAR SURFACE 20M," $2,860.00 "
3617836,CRUSHED CANCELLOUS 15CC," $1,504.00 "
3617837,HIP ARTHROPLASTY BIOMET HIP A," $10,000.00 "
3617838,HIP ARTHROPLASTY BIOMET HIP B," $10,000.00 "
3617839,HIP ARTHROPLASTY BIOMET HIP C," $10,500.00 "
3617840,CERAMIC HEAD BIOMET HIP," $1,600.00 "
3617841,INSERT TRIDENT 44MM 6230044H," $2,850.00 "
3617842,SHELL TI 66MM 5020366H," $2,400.00 "
3617843,ANCHOR CORKSCREW 2.2 AR1318FT," $1,140.00 "
3617844,SCREW STERILE 1.2X8MM 5012008, $248.00 
3617845,DRILL TW 1.0MM W/STOP 6010112, $442.00 
3617846,DISTAL CENTRALIZER 16MM, $200.00 
3617847,CUP BIPOLAR 58MM," $1,764.00 "
3617848,FEMORAL COMP SZ12 71927989," $16,880.00 "
3617849,CABLE CERLAGE W/CRIMP 22320228," $1,676.00 "
3617850,OFFSET STD SZC 60MM 11301303," $15,716.00 "
3617851,STEM DISTAL 12X150MM 11301512," $8,098.00 "
3617852,LINER ACETABULAR SZ24 EP108524," $4,580.00 "
3617853,NECK TAPER TYPE I 6501066," $1,132.00 "
3617854,SCREW ST LOW 6.5X30 103533, $604.00 
3617855,HEAD CERAMIC HD 40MM 6501058," $5,620.00 "
3617856,SCREW ST LOW 6.5X25 103532, $604.00 
3617857,PLUG APICAL HOLE 24 123741, $756.00 
3617858,CUP REGENEREX 24 PT106058," $6,852.00 "
3617859,WIRE GUIDE 3.2X98 469060, $492.00 
3617860,ROD ARMADA STRAIGHT 40MM, $720.00 
3617861,KIT LEAD 3956565," $11,160.00 "
3617862,PLATE WEDGE 2.4 2.7MM 02211212," $2,706.00 "
3617863,SCREW BIOTENODESIS 3X8 AR1530B," $1,247.00 "
3617864,STAPLER ENDO UNIV EGIAUSTND," $1,264.00 "
3617865,STAPLE RELOAD 30MM EGIA30AVM," $1,264.00 "
3617866,STAPLE RELOAD 45MM EGIA45AV," $1,572.00 "
3617868,NAIL FEMORAL 10X400 18281040S," $3,191.00 "
3617869,NAVIGA ACCES SHEA 11/13FRX46CM, $453.00 
3617870,SYNDESMOSIS FIXATION DEV W/ZIP," $1,824.00 "
3617871,LCP PLATE 11H LT 177MM ST," $2,025.00 "
3617872,NAIL META TIBIAL 10X36CM," $3,480.00 "
3617873,CAP META NAIL 71656000, $694.00 
3617874,DRIVER COMPRESSION 71654528, $240.00 
3617875,DRILL BIT SHORT 4.0MM 71631123, $645.00 
3617876,ROD ARMADA STRAIGHT 80MM, $720.00 
3617877,SCREW ARMADA POLY 5.5X60MM," $2,475.00 "
3617878,SCREW ARMADA POLY 5.5X55MM," $2,265.00 "
3617879,SCREW ARMADA POLY 4.5X45MM," $2,265.00 "
3617880,AFFEX II PLATE 34MM," $8,000.00 "
3617881,CLOTALYST GPS SEPERATOR 30ML," $2,403.00 "
3617882,FIBERSTACK PATCH 01G 48P0001," $2,403.00 "
3617883,TIBIAL TRAY SZ3 15MM 129435315," $14,136.00 "
3617884,HELICAL BLADE 11X75MM 456300S," $1,944.00 "
3617885,INSERT TIB HINGE 14M 198727114," $5,796.00 "
3617886,STEM LPS ST 12X125MM 198725412," $6,587.00 "
3617887,COMP SEGMENTAL 85MM 198707085," $4,738.00 "
3617888,COMP FEMORAL LEFT XS 198713105," $12,077.00 "
3617889,PLATE GOLD 3D 1.2MM 6X2 HOLE," $1,350.00 "
3617890,TIP SPRAY MIXER ATM100TIP, $200.00 
3617891,BLENDING CONN W/SINGLE CANNULA, $130.00 
3617892,KIT DELIVERY ARTHROSCOPIC, $600.00 
3617893,PEEK VBR 8MM CLB303008," $4,600.00 "
3617894,BLADE .015 THICK SHORT 16MM, $315.00 
3617895,INSERT HUMERAL 32MM 50801432," $2,704.00 "
3617896,HEAD GLENO W/SCREW 36 50836101," $2,668.00 "
3617897,SCREW RETAINING 50800001, $636.00 
3617898,INSERT SOCK HUME 36MM 50801436," $2,555.00 "
3617899,ACHILLES BIO SBRIDG AR8928BCCP," $3,480.00 "
3617900,INSERT TIBIAL SZ5 15MM 962363," $4,668.00 "
3617901,FEMORAL TC3 SZ5 RT 960090," $10,398.00 "
3617902,PATELLA DOME ROUND 41MM 960113," $1,714.00 "
3617903,DRILL BIT 2.4MM," $1,600.00 "
3617904,INSERT TIBIAL SZ4 962351," $4,668.00 "
3617905,FEMORAL TC3 SZ4 RT 960089," $10,398.00 "
3617906,NAIL FEMORAL A/R R1500," $3,191.00 "
3617907,PLATE LCP 3.5 2HO LT 02117905S," $2,598.00 "
3617908,PLATE HUM LCP 3.5 7HO 241287S," $2,384.00 "
3617909,CABLE GRIP SYSTEM 13.8M X 25," $1,716.00 "
3617910,FEMORAL NAIL T2 12 X 380MM," $3,191.00 "
3617911,PLATE 24 HOLE STRIGHT," $1,860.00 "
3617912,SCREW SELF TAPPING 1.2 X 12MM, $228.00 
3617913,BONE FILLER NORIAN 10CC," $5,317.00 "
3617914,BONE FILLER NORIAN 5CC," $2,705.00 "
3617915,NEEDLE DELIVERY 8GA DLS708301S, $171.00 
3617916,SCREW INERTIA 6.5X55MM," $2,265.00 "
