CHG #,CHARGE DESCRIPTION,,REV,,CPT,,PRICE,
 3651816,SPEECH AND HEARING EVALUATION 60 MIN,,444,,92506GN,,200.24,
 3651817,SPEECH AND HEARING EVALUATION 90 MIN,,444,,92506GN,,200.24,
 3651818,SPEECH AND HEARING EVALUATION 120 MIN,,444,,92506GN,,200.24,
 3651819,SPEECH AND HEARING EVALUATION 180 MIN,,444,,92506GN,,200.24,
 3692506,SPEECH LANGUAGE EVALUATION,,444,,92506GN,,276.65,
 3692610,SWALLOWING EVALUTAION (BEDSIDE),,444,,92610GN,,306.00,
 1701687,ANOSCOPE PROCEDURE,,450,,,,150.80,
 1709612,INSERT ER STRAIGHT CATH/UA COLLECTION,,450,,51701,,140.00,
 1710320,CAST LONG ARM  - PROCEDURE,,450,,,,124.80,
 1710330,CAST SHORT ARM - PROCEDURE,,450,,,,93.60,
 1710340,CAST LONG LEG - PROCEDURE,,450,,,,176.80,
 1710350,CAST SHORT LEG - PROCEDURE,,450,,,,124.80,
 1736680,INTRAOSSEOUS INFUSION PLACEMENT,,450,,36680,,295.00,
 1750025,RESUSCITATION - CPR,,450,,92950,,735.00,
 1750026,INTUBATION ER,,450,,31500,,450.00,
 1770010,INSERT ER FOLEY CATHETER - COMPLEX,,450,,51703,,275.00,
 1770011,INSERT ER FOLEY CATHETER -SIMPLE,,450,,51702,,185.00,
 1773000,ER PROCEDURE MISC,,450,,,,80.00,
 1773005,ER  MINOR PROCEDURE,,450,,,,75.42,
 1773046,DEFIBRILLATION ER,,450,,92960,,380.00,
 1773126,LUMBAR PUNTURE ER,,450,,62270,,260.00,
 1773156,PARACENTESIS,,450,,,,208.00,
 1773186,PROCTOSCOPY,,450,,,,252.50,
 1773196,SIGMOIDOSCOPY,,450,,,,418.60,
 1773198,GASTROSCOPY,,450,,,,70.83,
 1773200,REPAIR - SIMPLE LEVEL 1,,450,,,,55.00,
 1773201,REPAIR - INTERMEDIATE LEVEL 1,,450,,,,83.00,
 1773202,REPAIR - COMPLEX,,450,,,,110.00,
 1773203,SPLINT FINGER - PROCEDURE,,450,,29130,,95.00,
 1773204,SPLINT SHORT ARM - PROCEDURE,,450,,29125,,134.94,
 1773205,SPLINT LONG ARM - PROCEDURE,,450,,29105,,166.40,
 1773206,SUCTION D & C ER,,450,,,,62.66,
 1773208,SPLINT SHORT LEG - PROCEDURE,,450,,29515,,113.31,
 1773209,SPLINT LONG LEG - PROCEDURE,,450,,29505,,170.00,
 1773210,FB REMOVAL ER - SIMPLE,,450,,,,83.20,
 1773211,FB REMOVAL ER -COMPLEX,,450,,,,124.80,
 1773212,FB REMOVAL ER W/ SLIT LAMP,,450,,65222,,104.00,
 1773213,REPAIR ER - SIMPLE LEVEL 2,,450,,,,61.00,
 1773214,REPAIR ER - SIMPLE LEVEL 3,,450,,,,66.00,
 1773215,REPAIR ER - COMPLEX EA ADDL 5cm,,450,,,,28.00,
 1773216,THORACENTESIS ER W/O IMAGING,,450,,32554,,468.00,
 1773217,ER CHEST TUBE INSERT,,450,,32551,,425.00,
 1773218,REPAIR ER - INTERMEDIATE LEVEL 2,,450,,,,88.00,
 1773220,FB REMOVAL NOSE ER,,450,,30300,,104.00,
 1773221,FB REMOVAL EAR ER,,450,,69200,,52.00,
 1773222,FB REMOVAL CORNEAL W/O SLIT LAMP ER,,450,,65220,,90.00,
 1773223,FB REMOVAL CONJUNCTIVAL SUPERFICIAL ER,,450,,65205,,90.00,
 1773224,THORACENTESIS ER W IMAGING,,450,,32555,,600.00,
 1773226,THORAOCTOMY ER ,,450,,,,37.20,
 1773227,NASAL HEMORRHAGE SIMPLE ER ,,450,,30901,,90.00,
 1773228,NASAL HEMORRHAGE COMPLEX ER ,,450,,30903,,124.80,
 1773229,NASAL HEMORRHAGE POSTERIOR ER,,450,,30905,,182.00,
 1773230,NASAL HEMORRHAGE POSTERIOR SUBSEQUENT ER,,450,,30906,,78.00,
 1773231,SHOULDER DISLOCATION ER,,450,,,,120.00,
 1773232,DISLOCATION OTHER ER ,,450,,,,90.00,
 1773236,TRACHEOTOMY ER,,450,,,,61.98,
 1773281,ER SERVICE LEVEL 1,,450,,99281,,170.00,
 1773282,ER SERVICE LEVEL 2,,450,,99282,,270.00,
 1773283,ER SERVICE LEVEL 3,,450,,99283,,480.00,
 1773284,ER SERVICE LEVEL 4,,450,,99284,,780.00,
 1773285,ER SERVICE LEVEL 5,,450,,99285,,1160.00,
 1773294,ESOPHAGOSCOPY ER,,450,,,,390.00,
 1773295,ENDOSCOPY WITH BIOPSY ER,,450,,,,1044.16,
 1773298,ENDOSCOPY ER,,450,,,,936.00,
 1773301,EAR WAX REMOVAL IMPACTED ER,,450,,69210,,93.56,
 1790718,TETANUS ADMINISTRATION ER,,450,,90471,,52.00,
 1790781,IV PUSH EA ADD SEQ DRUG ER >30min APART,,450,,96376,,52.00,
 1790782,SUBCUTANEOUS ER /INTRAMUSCULAR INJECTION,,450,,96372,,52.00,
 1790784,IV PUSH ER INITIAL DRUG,,450,,96374,,145.00,
 1790785,IV PUSH ER EA ADDL NEW DRUG,,450,,96375,,72.00,
 1790788,ANTIBOTIC INJECTION - ER,,450,,96372,,52.00,
 1796373,INTRA-ATRERIAL INJECTION ER,,450,,96373,,50.00,
 1799291,CRITICAL CARE  1ST 30-74 MIN,,450,,99291,,1815.00,
 1799292,CRITICAL CARE EA ADDL 30MIN,,450,,99292,,97.00,
 3811950,PULSE OXIMETER EA CHECK,,460,,94760,,6.40,
 3811955,PULSE OXIMETER EACH CHECK,,460,,94760,,3.12,
 3811960,PULSE OX PER DAY CONTINUOUS OVERNIGHT,,460,,94762,,75.00,
 3811962,PULSE OXIMETER WITH EXERCISE,,460,,94761,,48.00,
 3850790,PULMONARY FUNCTION TEST,,460,,94010,,94.50,
 3850810,PULMONARY FUNCTION PRE & POST BRONCHODIL,,460,,94060,,165.00,
 3850818,PULSE OXIMETRY WITH EXERCISE,,460,,94761,,110.87,
 3400300,INDUS HEAR TEST/RETEST/BASELINE,,470,,,,20.00,
 3492551,P/T SCREENING (AIR ONLY),,470,,92551,,30.00,
 3492552,P/T THRESHOLD (AIR ONLY),,470,,92552,,38.00,
 3492553,P/T THRESHOLD (AIR/BONE),,470,,92553,,90.00,
 3492555,SRT (THRESHOLD ONLY),,470,,92555,,35.00,
 3492557,BASIC COMP AUDIOMETRY,,470,,92557,,95.00,
 3492559,AUDIOMETRIC GROUP TESTING,,470,,92559,,43.00,
 3492567,TYMPANOMETRY ( IMPEDANCE),,470,,92567,,38.00,
 3492570,ACOUSTIC REFLEX TESTING,,470,,92570,,110.00,
 3492582,CONDTNING PLAY AUDIOMETRY,,470,,92582,,95.00,
 2370131,US ECHO Limited,,480,,93307,,901.00,
 2370132,US ECHO 2D LTD FUP,,480,,93308,,393.00,
 2370133,US ECHO DOPPLER,,480,,93320,,370.00,
 2370134,US COLOR DOPPLER,,480,,93325,,298.00,
 2240019,STRESS TEST,,482,,93017,,694.25,
 2393015,"NM CARDIO STRESS W SUPERVISION, REPORT I",,482,,93015,,610.00,
 2393017,NM CARDIO STRESS TRACING ONLY,,482,,93017,,360.00,
 2300392,US ECHO BUBBLE STUDY,,483,,93306,,1412.00,
 2300393,US ECHO W CONTRAST,,483,,C8929,,1700.00,
 2303306,US ECHO COMPLETE GLOBAL,,483,,93306,,1744.00,
 2393306,US ECHO COMPLETE,,483,,93306,,1412.00,
 2393351,NM STRESS TTE W CONT ECG,,483,,93351,,780.00,
 4589211,URGENT CARE LEVEL 1,,510,,,,25.00,
 4589212,URGENT CARE LEVEL 2,,510,,,,30.00,
 4589213,URGENT CARE LEVEL 3,,510,,,,35.00,
 4589214,URGENT CARE LEVEL 4,,510,,,,40.00,
 4599998,DOT PHYSICAL,,510,,,,75.00,
 4599999,BIOMETRIC SCREEN-CLINIC NURSE,,510,,,,10.00,
 4851798,BLADDER SCAN US POST VOID RESIDUAL URINE,,510,,51798,,104.00,
 4879211,LEVEL 1 O/P TREATMENT,,510,,99211,,40.00,
 4879213,LEVEL 3 O/P TREATMENT,,510,,99213,,60.00,
 4879214,LEVEL 4 O/P TREATMENT,,510,,99214,,70.00,
 4879215,LEVEL 5 O/P TREATMENT,,510,,99215,,75.00,
 4210002,EXTRACATION LEVEL 1,,540,,A0999,,208.00,
 4210003,EXTRACATION LEVEL 2,,540,,A0999,,312.00,
 4210004,EXTRACATION LEVEL 3,,540,,A0999,,520.00,
 4210425,AMBULANCE MILEAGE BLS/ALS - PER MILE,,540,,A0425,,8.21,
 4210428,AMBULANCE TRANSPORT BLS NON-EMERGENCY,,540,,A0428,,500.00,
 4210429,AMBULANCE TRANSPORT BLS EMERGENCY,,540,,A0429,,469.04,
 4210001,AMBULANCE - OXYGEN,,544,,A0422,,31.20,
 6200154,HH SKLD RN NURSING DIRECT ,,551,,G0299,,131.66,
 6200163,HH SNF NURSING RN OBS & ASSESS ,,551,,G0493,,131.66,
 6200164,HH SNF NURSING RN TRAIN & EDUC ,,551,,G0495,,131.66,
 6200155,HH MSW SOCIAL WORKER PER VISIT,,560,,G0155,,211.06,
 6200156,HH AIDE PER VISIT,,571,,G0156,,59.63,
 6036000,HCBS  HOMEMAKER SERVICES PER 15 MIN,,589,,S5130,,4.16,
 6036001,PCS / RN CARE PLAN DEVLP/PLC  EA 15 MIN,,589,,G9002,,10.19,
 6036002,PCS / RN ASSESSMENT termed,,589,,T1001,,50.95,
 6036003,PCS / QMRP ASSESSMENT,,589,,G9001,,99.04,
 6036004,PCS / AIDE VISIT,,589,,T1019,,4.49,
 6036005,PCS / QMRP RN SUPERVISORY VISIT,,589,,H2020,,31.97,
 6036006,HCBS / ATTENDANT CARE,,589,,S5125,,4.49,
 6036007,HCBS / HOMEMAKER,,589,,S5130U2,,2.64,
 6036008,HCBS / RN NURSING SERVICES EA 15MIN,,589,,T1002,,10.19,
 6036009,PCS QMRP SUPERVISORY VISIT,,589,,,,25.70,
 6036010,HCBS / HOME DELIVERED MEALS,,589,,S5170,,5.23,
 6036011,HCBS / RN NURSING VISIT,,589,,T1001,,50.95,
 6036012,"PRIVATE PAY HOMEMAKER, 15 MIN",,589,,,,4.16,
 6036013,INHOME SERVICES PER HOUR,,589,,,,16.64,
 6036014,HCBS / HOME CARE TRAINING,,589,,S5115,,7.65,
 6036015,RESPITE CARE SERVICES,,589,,T1005,,4.16,
 2300178,MR ACHILLES,,610,,73718,,1550.00,
 2300721,MR KNEE BIOMET LT,,610,,7372152TC,,895.00,
 2300722,MR KNEE BIOMET RT,,610,,7372152TC,,895.00,
 2302195,MR SI JOINT,,610,,72195,,1775.00,
 2370136,MR UP EXT WO CON LT,,610,,73218LT,,1700.00,
 2370137,MR UP EXT W CON LT,,610,,73219LT,,1925.00,
 2370138,MR UP EXT WWO LT,,610,,73220LT,,2450.00,
 2370139,MR SHOULDER WO LT,,610,,73221LT,,1775.00,
 2370140,MR SHOULDER W LT,,610,,73222LT,,2250.00,
 2370141,MR UP EXT JNT WWO LT,,610,,73223LT,,2400.00,
 2370161,MR KNEE WO LT,,610,,73721LT,,1790.00,
 2370162,MR LOW EXT JNT W LT,,610,,73722LT,,1895.00,
 2370163,MR LOW EXT WWO LT,,610,,73723LT,,2800.00,
 2370178,MR LOW EXT WO CO LT,,610,,73718LT,,1550.00,
 2370179,MR LOW EXT W CON LT,,610,,73719LT,,1950.00,
 2370180,MR LOW EXT W WO LT,,610,,73720LT,,2200.00,
 2370184,MR ANKLE WO LT,,610,,73721LT,,1790.00,
 2370185,MR ANKLE WO RT,,610,,73721RT,,1790.00,
 2370186,MR WRIST WO LT,,610,,73221LT,,1775.00,
 2370187,MR WRIST WO RT,,610,,73221RT,,1775.00,
 2370188,MR WRIST W LT,,610,,73222LT,,2250.00,
 2370189,MR WRIST W RT,,610,,73222RT,,2250.00,
 2370198,MR HIP WO LT,,610,,73721LT,,1790.00,
 2370199,MR HIP WO RT,,610,,73721RT,,1790.00,
 2370201,MR ELBOW WO RT,,610,,73221RT,,1775.00,
 2370202,MR ELBOW WO LT,,610,,73221LT,,1775.00,
 2370336,MR TMJ,,610,,70336,,1895.00,
 2370540,MR FACEEARNECK WO,,610,,70540,,1830.00,
 2370542,MR FACEEARNECK W,,610,,70542,,1950.00,
 2370543,MR FACEEARNECK WWO,,610,,70543,,2460.00,
 2370544,MR ANGIO HEAD WO CON,,610,,70544,,1765.00,
 2370545,MR ANGIO HEAD W CON,,610,,70545,,1890.00,
 2370546,MR ANGIO HEAD WWO CO,,610,,70546,,2445.00,
 2370547,MR ANGIO NECK WO CON,,610,,70547,,1645.00,
 2370548,MR ANGIO NECK W CONT,,610,,70548,,1750.00,
 2370549,MR ANGIO NECK WWO,,610,,70549,,1780.00,
 2371550,MR CHEST WO CON,,610,,71550,,1630.00,
 2371551,MR CHEST W CONT,,610,,71551,,1875.00,
 2371552,MR CHEST WWO CO,,610,,71552,,2050.00,
 2371555,MR ANGIO CHEST WWO C,,610,,71555,,2250.00,
 2372195,MR PELVIS WO CONT,,610,,72195,,1775.00,
 2372196,MR PELVIS W CONT,,610,,72196,,1720.00,
 2372197,MR PELVIS WWO CON,,610,,72197,,2330.00,
 2372198,MR ANGIO PELVIS WWO,,610,,72198,,1845.00,
 2373218,MR UP EXT WO CO RT,,610,,73218RT,,1700.00,
 2373219,MR UP EXT W CON RT,,610,,73219RT,,1925.00,
 2373220,MR UP EXT WWO C RT,,610,,73220RT,,2450.00,
 2373221,MR SHOULDER WO RT,,610,,73221RT,,1775.00,
 2373222,MR SHOULDER W RT,,610,,73222RT,,2250.00,
 2373223,MR UP EXT JNT WWO RT,,610,,73223RT,,2400.00,
 2373718,MR LOW EXT WO CO RT,,610,,73718RT,,1550.00,
 2373719,MR LOW EXT W CON RT,,610,,73719RT,,1950.00,
 2373720,MR LOW EXT W WO RT,,610,,73720RT,,2200.00,
 2373721,MR KNEE WO RT,,610,,73721RT,,1790.00,
 2373722,MR LOW EXT JNT W RT,,610,,73722RT,,1895.00,
 2373723,MR LOW EXT WWO RT,,610,,73723RT,,2800.00,
 2373725,MR ANGIO LOW EXT W RUNOFF,,610,,73725,,1900.00,
 2374181,MR ABDOMEN WO CONT,,610,,74181,,2040.00,
 2374182,MR ABDOMEN W CONT,,610,,74182,,1900.00,
 2374183,MR ABDOMEN WWO CON,,610,,74183,,2225.00,
 2374185,MR ANGIO ABD WWO CO,,610,,74185,,2035.00,
 2376400,MR BONE MARROW,,610,,77084,,1600.00,
 2377046,MR BREAST UNILAT WO CONTRAST,,610,,77046,,2000.00,
 2377047,MR BREAST BILAT W/O CONTRAST BILAT,,610,,77047,,2100.00,
 2377048,MR BREAST UNILAT WWO W CAD,,610,,77048,,2300.00,
 2377049,MR BREAST BILAT WWO W CAD,,610,,77049,,2500.00,
 2370551,MR BRAIN WO CONT,,611,,70551,,1980.00,
 2370552,MR BRAIN W CONT,,611,,70552,,2285.00,
 2370553,MR BRAIN WWO,,611,,70553,,2700.00,
 2372141,MR C SPINE WO CON,,612,,72141,,2150.00,
 2372142,MR C SPINE W CONT,,612,,72142,,2350.00,
 2372146,MR T SPINE WO CONT,,612,,72146,,2175.00,
 2372147,MR T SPINE W CONT,,612,,72147,,2201.00,
 2372148,MR L SPINE WO CONT,,612,,72148,,1835.00,
 2372149,MR L SPINE W CONT,,612,,72149,,2035.00,
 2372156,MR C SPINE WWO CO,,612,,72156,,2750.00,
 2372157,MR T SPINE WWO CO,,612,,72157,,2550.00,
 2372158,MR L SPINE WWO,,612,,72158,,2850.00,
 2300280,NM AMINOPHYLLINE TO 250mg,,636,,J0280,,50.00,
 2301245,NM DIPYRIDAMOLE 10MG,,636,,J1245,,140.00,
 2302785,NM REGADENOSON each .1mg,,636,,J2785,,180.00,
 2303490,NM KINEVAC PER DOSE,,636,,J2805,,325.00,
 2509014,ROCEPHIN / NS 1GM/100ML,,636,,J0696,,55.40,
 2521041,*FLU VACCINE FOR 6-35 MONTHS OLD,,636,,90655,,10.00,
 2521042,*FLU VACCINE 3YR > QUADRIVALENT 17/18yr,,636,,90686,,15.00,
 2521044,*FLU VACCINE 18YRS & ABOVE,,636,,90661,,10.00,
 2521045,FLU VACCINE 6MO > QUADRIVALENT 18/19yr,,636,,90686,,15.00,
 2566557,HYALURONATE (HYALGAN) 20MG/2ML,,636,,J7321,,200.00,
 3004245,APLIGRAF,,636,,Q4101,,2271.00,
 3004255,DERMAGRAFT,,636,,Q4106,,2205.00,
 3004354,MULTIHANCE 10ml VIAL MRI CONTRAST,,636,,A9577,,85.00,
 3004355,MULTIHANCE 20ml VIAL MRI CONTRAST,,636,,A9577,,125.00,
 4500020,MARCAINE 30ml,,636,,S0020,,5.00,
 1700390,TRAUMA RESPONSE PRIORITY 1,,684,,,,1462.65,
 1700392,TRAUMA RESPONSE PRIORITY 2,,684,,,,1116.62,
 1700393,TRAUMA RESPONSE PRIORITY 3,,684,,,,1090.87,
 1356025,RECOVERY ROOM UP TO FIRST HOUR,,710,,,,209.00,
 1356026,RECOVERY ROOM ADDITIONAL HOUR,,710,,,,116.00,
 1356027,RECOVERY EXTENDED PER HOUR,,710,,,,72.00,
  731000,LABOR/DELIVERY SERVICE,,720,,,,299.99,
 2240016,EKG /ECG TRACING ONLY,,730,,93005,,150.00,
 2200296,ZIO iRHYTHM MONITOR HOOK UP,,731,,0296T,,150.00,
 2240020,HOLTER MONITOR W SCAN & ANALYSIS,,731,,93226,,517.00,
 2240022,KOH MONITORING TRANS/ ANALYSIS,,731,,93271,,350.45,
 2293225,HOLTER HOOKUP & DISCONNECT,,731,,93225,,150.00,
 2293270,KOH HOOKUP & DISCONNECT,,731,,93270,,121.00,
 2240018,EKG 2 STEP STRESS TEST,,732,,,,134.84,
 1243003,OP ENDOSCOPY,,750,,,,1082.00,
 1243005,OP SIGMOIDOSCOPY,,750,,,,688.00,
 1243006,OP GASTROSCOPY,,750,,,,796.00,
 1243007,OP COLONOSCOPY,,750,,,,1236.00,
 1243008,OP COLONOSCOPY WITH BIOPSY,,750,,,,1431.00,
 1243009,OP ENDOSCOPY WITH BIOPSY,,750,,,,1205.00,
 1243012,OP ENDOSCOPY W BALLOON DILATION OF ESOPH,,750,,43249,,1235.00,
 1243013,OP COLONOSCOPY W SNARE POLPECTOMY,,750,,45385,,1640.00,
 1243014,OP COLONOSCOPY W SUBMUCOSAL INJECT,,750,,45381,,1300.00,
 1243016,OP EDG W FB REMOVAL,,750,,43247,,1258.00,
 1243251,OP ENDOSCOPY WITH SNARE POLPECTOMY,,750,,43251,,1252.00,
 1773197,COLONOSCOPY ER,,750,,,,1044.16,
 1773199,COLONSCOPY WITH BIOPSY,,750,,,,1165.84,
 1099211,FLUSH PORTA/PICC LINE PROCEDURE,,761,,99211,,55.00,
 1255008,CARDIOVERSION EXTERNAL PROCEDURE,,761,,92960,,790.00,
 1270011,INSERT O/P FOLEY CATHETER  -SIMPLE,,761,,51702,,185.00,
 3469210,EAR WAX REMOVAL IMPACTED,,761,,69210,,75.00,
 4879212,LEVEL 2 O/P TREATMENT,,761,,99212,,75.00,
 4897602,WOUND CARE NON SEL DEBRIDE NURSE,,761,,97602,,120.00,
 4897605,WOUND TX NEG PRESS < 50sqcm WOUND VAC,,761,,97605,,115.00,
 4897606,WOUND TX NEG PRESS > 50sqcm WOUND VAC,,761,,97606,,190.00,
 4899211,MINIMAL O/P  NURSE PROCEDURE,,761,,99211,,60.00,
 1000379,DIRECT ADMIT OBSERVATION,,762,,G0379,,65.00,
 1057018,OBSERVATION FIRST HOUR,,762,,G0378,,385.00,
 1057027,OBSERVATION ADDL HOUR,,762,,G0378,,50.00,
 1720495,PNEUMOCOCCAL VACCINE ADMINISTRATION,,771,,90471,,30.00,
 2520495,PNEUMOCOCCAL VACCINE ADMINISTRATION,,771,,G0009,,30.00,
 2520497,HEPATITIS B VACCINE ADMINISTRATION,,771,,G0010,,42.00,
 2521043,FLU ADMINISTRATION,,771,,90471,,10.00,
 2590471,IMMUNIZATION ADMINISTRATION,,771,,90471,,42.00,
 2590718,TETANUS ADMINISTRATION OP,,771,,90471,,52.00,
 4803014,TELEHEALTH FACILITY FEE,,780,,Q3014,,25.00,
  731001,FETAL NON-STRESS TEST,,920,,59025,,165.76,
  731003,FETAL STRESS TEST,,920,,59020,,190.87,
 3995806,SLEEP STUDY HOME TEST TYPE III,,920,,95806,,675.00,
 3995810,SLEEP STUDY BASELINE,,920,,95810,,2800.00,
 3995811,SLEEP STUDY SPLIT OR TITRATION,,920,,95811,,3200.00,
 2300388,US ABI EXT ADDL LEVEL UPPER&LOWER,,921,,9392259,,320.00,
 2300390,US ABI UNILAT SNGL LVL,,921,,9392252,,336.00,
 2300391,US ABI EXT SNGL LVL ADDL,,921,,939225259,,336.00,
 2370124,US AORTA DUPLEX  IVC,,921,,93978,,539.00,
 2370127,US CAROTID BILAT,,921,,93880,,610.00,
 2370128,US CAROTID UNILAT LTD,,921,,93882,,515.00,
 2370129,US VENOUS EXT BILAT,,921,,93970,,691.00,
 2370130,US VENOUS EXT RT,,921,,93971RT,,506.00,
 2370168,US ART LOWER EXT RT,,921,,93926LT,,474.00,
 2370169,US VENOUS EXT LT,,921,,93971LT,,506.00,
 2370182,US ART UPPER EXT RT,,921,,93926LT,,462.00,
 2370183,US ART UPPER EXT LT,,921,,93926RT,,462.00,
 2370191,VI VENOUS INSUFF BILAT,,921,,93970,,623.00,
 2370192,VI VENOUS INSUFF RT,,921,,93971RT,,447.00,
 2370193,VI VENOUS INSUFF LT,,921,,93971LT,,447.00,
 2393922,US ABI BILAT SNGL LVL,,921,,93922,,336.00,
 2393923,US ABI BILAT MULT LVL,,921,,93923,,517.00,
 2393925,US ART LOW EXE BILAT,,921,,93925,,803.00,
 2393926,US ART LOWER EXT LT,,921,,93926RT,,474.00,
 2393930,US ART UP EXTE BILAT,,921,,93930,,652.00,
 2393975,US RENAL ARTERY COMP,,921,,93975,,858.00,
 2393976,US RENAL ART LIMITED,,921,,93976,,576.00,
 2520491,IV START FEE,,940,,36000,,53.04,
 2520492,ANTIBOTIC INJECTION SPECIFY DRUG,,940,,96372,,52.00,
 2520493,SUBCUTANEOUS OP /INTRAMUSCULAR INJECTION,,940,,96372,,52.00,
 2520494,IV PUSH INITIAL DRUG,,940,,96374,,145.00,
 2520496,IV PUSH OF EA ADDL NEW DRUG,,940,,96375,,72.00,
 2590776,IV PUSH EA ADD SEQ DRUG > 30min APART,,940,,96376,,52.00,
 2596375,IV PUSH OF EA ADDL NEW DRUG 2ND VISIT,,940,,96375XE,,72.00,
4899195,PHLEBOTOMY THERAPEUTIC,,940,,99195,,200.00,
 5005120,NUTRITION INTIAL CONSULT,,942,,,,45.00,
 5005121,NUTRITION F/U CONSULT,,942,,,,15.00,
 5005122,DIETARY CONSULT PER MINUTE WEIGHT/CHLO,,942,,G0108,,1.00,
 5005123,WEIGHT MANAGEMENT INTIAL CONSULT,,942,,,,40.00,
 5005124,WEIGHT MANAGEMENT F/U CONSULT,,942,,,,15.00,
 5005125,DIABETIC BOOKLET,,942,,,,14.21,
 5005126,DIABETIC CONSULT INDIVIDUAL EA 30 MIN,,942,,G0108AE,,55.00,
 5097802,MNT INITIAL ASSESS INDIVIDUAL EA 15MIN,,942,,97802,,27.50,
 5097803,MNT RE  ASSESS INDIVIDUAL EA 15MIN,,942,,97803,,27.50,
 3493797,CARDIAC REHAB WO CONT ECG,,943,,93797,,132.00,
 2293000,ECG WITH INTERPRETATION & REPORT,,960,,93000,,52.00,
 4858570,PHYSICIAN LAP TOTAL HYSTERECTOMY,,960,,58570,,3600.00,
 4858671,PHYSICIAN TUBAL W BAND,,960,,58671,,1942.00,
 4895806,PHYSICIAN SLEEP STUDY HOME TEST TYPE III,,960,,9580626,,350.00,
 4895810,PHYSICIAN SLEEP STUDY BASELINE,,960,,9581026,,700.00,
 4895811,PHYSICIAN SLEEP STUDY SPLIT/TITRATION,,960,,95811TC,,750.00,
 1559002,ANESTHESIA CRNA BRACHIAL PLEXXUS BLOCK,,964,,6441559,,95.00,
 1559011,ANESTHESIA EMERGENCY CASE CHARGE,,964,,99140,,135.00,
 1559012,ANESTHESIA EXTREME AGE,,964,,99100,,85.00,
 1559013,ANESTHESIA CRNA GENERAL PER MINUTE,,964,,,,15.00,
 1559014,ANESTHESIA CRNA MAC PER MINUTE,,964,,,,19.00,
 1559017,SEVERE SYSTEMIC DISEASE P3,,964,,,,90.00,
 1559019,EPIDURAL CRNA FEE,,964,,,,798.00,
 1559021,EPIDURAL BLOOD PATCH CRNA,,964,,,,775.00,
 1710060,ER PHYSICIAN I&D ABSCESS,,981,,10060,,188.00,
 1710120,ER PHYSICIAN FB INCISION & REMOVAL ,,981,,10120,,209.00,
 1710140,ER PHYISCIAN I&D OF HEMATOMA,,981,,10140,,228.00,
 1711740,ER PHYSICIAN EVAC OF SUB HEMATOMA,,981,,11740,,85.00,
 1711760,ER PHYSICIAN REPAIR OF NAILBED,,981,,11760,,502.00,
 1712001,ER PHYSICIAN SIMPLE REPAIR,,981,,12001,,359.00,
 1712002,ER PHYSICIAN SIMPLE REPAIR,,981,,12002,,401.00,
 1712004,ER PHYSICIAN SIMPLE REPAIR,,981,,12004,,474.00,
 1712005,ER PHYSICIAN SIMPLE REPAIR,,981,,12005,,599.00,
 1712006,ER PHYSICIAN SIMPLE REPAIR,,981,,12006,,725.00,
 1712011,ER PHYSICIAN SIMPLE REPAIR,,981,,12011,,410.00,
 1712013,ER PHYSICIAN SIMPLE REPAIR,,981,,12013,,452.00,
 1712014,ER PHYSICIAN SIMPLE REPAIR,,981,,12014,,527.00,
 1712015,ER PHYSICIAN SIMPLE REPAIR,,981,,12015,,649.00,
 1712016,ER PHYSICIAN SIMPLE REPAIR,,981,,12016,,803.00,
 1712017,ER PHYSICIAN SIMPLE REPAIR,,981,,12017,,1014.00,
 1712020,ER PHYSICIAN SIMPLE REPAIR,,981,,12020,,584.00,
 1712021,ER PHYSICIAN SIMPLE REPAIR,,981,,12021,,435.00,
 1712031,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12031,,473.00,
 1712032,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12032,,591.00,
 1712034,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12034,,686.00,
 1712035,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12035,,867.00,
 1712036,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12036,,984.00,
 1712041,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12041,,487.00,
 1712042,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12042,,563.00,
 1712044,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12044,,701.00,
 1712045,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12045,,854.00,
 1712046,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12046,,1033.00,
 1712051,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12051,,526.00,
 1712052,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12052,,615.00,
 1712053,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12053,,723.00,
 1712054,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12054,,919.00,
 1712055,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12055,,1186.00,
 1712056,ER PHYSICIAN INTERMEDIATE REPAIR,,981,,12056,,1412.00,
 1713100,ER PHYSICIAN COMPLEX REPAIR ,,981,,13100,,611.00,
 1713101,ER PHYSICIAN COMPLEX REPAIR ,,981,,13101,,751.00,
 1713102,ER PHYSICIAN EA ADDL 5cm OR LESS REPAIR,,981,,13102,,293.00,
 1713120,ER PHYSICIAN COMPLEX REPAIR ,,981,,13120,,642.00,
