Charge Code,Charge Description,CPT/HCPCS Code," Inpatient 
Price "," Outpatient 
Price "
302000051,"HC PARTICLE AGGLUTINATION; SCRN, EA ANTIBDY",86403, $99.96 , $44.49 
302000446,HC PARTICLE AGGLUT ANTBDY TITR,86406, $288.68 , $127.75 
302000449,HC RHEUMATOID FACTOR QUANT,86431, $157.08 , $62.78 
302000054,HC QUANTIFERON-TB GD,86480, $129.12 , $129.12 
302000056,HC SKIN TEST UNLISTED ANTIGEN EACH,86486, $56.96 , $56.96 
302000057,HC SKIN TST; COCCIDIOIDOMYCOSIS,86490, $143.22 , $143.22 
302000059,"HC SKIN TST; TUBERCULOSIS, INTRADERMAL",86580, $58.59 , $58.59 
302000060,HC SYPHILIS TST; QUAL,86592, $141.61 , $65.64 
302000061,HC SYPHILIS TST; QUANT,86593, $142.59 , $65.64 
302000438,HC CMV ANTIBODY,86644, $35.81 , $35.81 
302000079,"HC ANTIBDY; CYTOMEGALOVIRUS (CMV), IGM",86645, $550.27 , $256.60 
302000086,"HC ANTIBDY; EPSTEIN-BARR (EB) VIRUS, EARLY ANTIGN",86663, $389.06 , $199.10 
302000087,"HC ANTIBDY; EPSTEIN-BARR (EB) VIRUS, NUCLEAR ANTIG",86664, $402.78 , $207.24 
302000088,"HC ANTIBDY; EPSTEIN-BARR (EB) VIRUS, VIRAL CAPSID",86665, $461.58 , $236.53 
302000101,"HC ANTIBDY; HERPES SIMPLEX, TYPE I",86695, $423.36 , $215.92 
302000440,HC HERPES SIMPLEX TYPE 2 TEST,86696, $276.13 , $276.13 
302000444,HC HIV-1 ANTIBODY,86701, $233.24 , $103.08 
302000445,HC HIV-2 ANTIBODY,86702, $354.76 , $157.33 
302000106,HC HEP B CORE ANTIBDY (HBCAB); TOTAL,86704, $127.89 , $60.22 
302000107,HC HEP B CORE ANTIBDY (HBCAB); IGM ANTIBDY,86705, $126.42 , $64.56 
302000108,HC HEP B SRFC ANTIBDY (HBSAB),86706, $258.23 , $122.61 
302000109,HC HEP BE ANTIBDY (HBEAB),86707, $66.15 , $32.01 
302000111,HC HEP A ANTIBDY (HAAB); IGM ANTIBDY,86709, $240.59 , $124.78 
302000116,HC ANTIBDY; MUMPS,86735, $114.17 , $58.59 
302000123,HC ANTIBDY; RUBELLA,86762, $265.58 , $125.86 
301000332,HC ANTIBDY; RUBEOLA,86765, $171.01 , $80.83 
302000451,HC TOXOPLASMA ANTIBODY,86777, $398.55 , $159.30 
302000128,HC SYPHILIS-TPPA,86780, $147.00 , $75.41 
302000130,HC ANTIBDY; VARICELLA-ZOSTER,86787, $225.40 , $114.47 
302000441,HC HEP A ANTIBDY (HAAB); IGG,86790, $230.30 , $119.35 
302000135,HC THYROGLOBULIN ANTIBDY,86800, $427.28 , $220.26 
302000136,HC HEP C ANTIBDY,86803, $394.94 , $166.55 
306000001,"HC CONCENTRATION (ANY TYPE), FOR INF AGNTS",87015, $207.76 , $92.23 
306000002,"HC CULTURE, BACTERIAL; BLOOD, AEROBIC, W/ ISOLATN/",87040, $252.84 , $117.18 
306000003,"HC CULTURE, BACTERIAL; STOOL, AEROBIC, W/ ISOLATN/",87045, $275.38 , $128.03 
306000004,"HC CULTURE, BACTERIAL; STOOL, AEROBIC, ADD?L PATHO",87046, $204.82 , $100.36 
306000005,"HC CULTURE, BACTERIAL; ANY OTHER SOURCE EXCEPT URI",87070, $373.78 , $373.78 
306000006,"HC CULTURE, BACTERIAL; QUANTIT, AEROBIC W/ISOLATN",87071, $388.08 , $173.06 
306000007,"HC CULTURE, BACTERIAL; QUANTIT, ANAEROBIC W/ISOLAT",87073, $277.34 , $124.23 
306000008,"HC CULTURE, BACTERIAL; ANY SOURCE, EXCEPT BLOOD, A",87075, $113.19 , $52.08 
306000009,"HC CULTURE, BACTERIAL; ANAEROBIC ISOLATE, ADD'L MT",87076, $192.57 , $97.65 
306000010,"HC CULTURE, BACTERIAL; AEROBIC ISOLATE, ADD'L MTHD",87077, $192.57 , $97.65 
306000011,"HC CULTURE, PRESUMPTIVE, PATHOGENIC ORGNSMS, SCRNI",87081, $169.54 , $79.21 
306000012,"HC CULTURE, BACTERIAL; QUANT COLONY CNT, URINE",87086, $269.50 , $34.72 
306000013,"HC CULTURE, BACTERIAL; W/ISOLATION & PRESUMPTIVE I",87088, $241.08 , $112.84 
306000014,"HC CULTURE, FUNGI (MOLD/YEAST) ISOLATION, W/PRESUM",87101, $145.04 , $63.47 
306000015,"HC CULTURE, FUNGI (MOLD/YEAST) ISOLATION, W/PRESUM",87102, $156.31 , $73.78 
306000016,"HC CULTURE, FUNGI (MOLD/YEAST) ISOLATION, W/PRESUM",87103, $110.74 , $54.79 
306000017,"HC CULTURE, FUNGI, DEFINITIVE ID, EA ORGNSM; YEAST",87106, $389.55 , $199.10 
306000018,"HC CULTURE, FUNGI, DEFINITIVE ID, EA ORGNSM; MOLD",87107, $492.45 , $243.58 
306000020,"HC CULTURE, CHLAMYDIA, ANY SOURCE",87110, $149.45 , $75.41 
306000022,"HC CULTURE, TYPE; IMMUNOFLUORESCENT MTHD, EA ANTIS",87140, $142.10 , $66.73 
306000023,"HC CULTURE, TYPE; IMMUNOLOGIC MTHD, OTHR THN IMMUN",87147, $134.75 , $66.73 
306000026,HC MACROSCOPIC EXAM; PARASITE,87169, $158.76 , $74.32 
306000027,HC PINWORM EXAM,87172, $118.09 , $57.51 
306000028,"HC HOMOGENIZATION, TISSUE, FOR CULTURE",87176, $132.79 , $58.59 
306000029,"HC OVA & PARASITES, DRCT SMEARS, CONCENTRATION & I",87177, $231.77 , $105.79 
306000030,"HC SUSCEPTIBILITY STUDIES, ANTIMICROBIAL AGNT; AGA",87181, $97.51 , $44.49 
306000032,"HC SUSCEPTIBILITY STUDIES, ANTIMICROBIAL AGNT; ENZ",87185, $57.82 , $23.33 
306000033,"HC SUSCEPT STUDIES, ANTIMICROB AGNT; MICRODILUT/AG",87186, $350.35 , $175.77 
306000037,"HC SMEAR, PRIMARY SOURCE W/INTRPRET; GRAM OR GIEMS",87205, $135.73 , $62.93 
306000038,"HC SMEAR, PRIME SRCE, W/INTRPR; FLUORESC &/OR ACID",87206, $20.62 , $20.62 
306000039,"HC SMEAR, PRIMARY SOURCE W/INTRPRET; SPECIAL STAIN",87207, $193.06 , $90.06 
306000040,HC O&P TRICHROME,87209, $427.77 , $220.80 
306000041,HC SMEAR WET MOUNT SALINE/INK,87210, $46.66 , $46.66 
306000170,HC POTASSIUM HYDROXIDE PREPS - KOH - MCAR,87210, $46.66 , $46.66 
306000042,HC TISSUE EXAM BY KOH SLIDE OF SAMPLES FROM SKIN/H,87220, $55.88 , $55.88 
306000044,"HC VIRUS ISOLATION; TISSUE CULTURE INOCULATION, OB",87252, $203.35 , $104.16 
306000046,HC VIRUS ISOLATION; CENTRIFUGE ENHANCED (SHELL VIA,87254, $102.41 , $49.37 
306000052,HC INF AGNT ANTIGN DETECTN BY IMMUNOFLUORESCENT TE,87274, $82.81 , $39.60 
306000054,HC INF AGNT ANTIGN DETECTN BY IMMUNOFLUORESCENT TE,87276, $147.00 , $75.95 
306000057,HC INF AGNT ANTIGN DETECTN BY IMMUNOFLUORESCENT TE,87280, $153.37 , $73.24 
306000058,HC INF AGNT ANTIGN DETECTN BY IMMUNOFLUORESCENT TE,87281, $50.96 , $26.58 
306000059,HC INF AGNT ANTIGN DETECTN BY IMMUNOFLUORESCENT TE,87290, $156.80 , $72.15 
306000061,"HC IMMUNOFLUORESCENT TECHNQ, POLYVALENT FOR MULT O",87300, $659.54 , $307.60 
306000063,"HC ENZM IMMUNOASY (EIA) QUAL/SEMIQUANT, MULT STP;",87324, $132.79 , $61.30 
300000050,"HC ENZM IMMUNOASY (EIA), QUAL/SEMIQUANT, MULT STP;",87340, $275.87 , $129.12 
306000169,HC HEPATITIS B SURFACE AG EIA,87341, $275.87 , $129.12 
302000146,"HC ENZM IMMUNOASY (EIA), QUAL/SEMIQUANT, MULT STP;",87350, $227.36 , $117.18 
300000422,HC HIV COMBO AG/AB,87389, $631.12 , $279.93 
306000071,"HC ENZM IMMUNOASY (EIA), QUAL/SEMIQUANT, MULT STP;",87425, $132.79 , $68.90 
306000184,HC STREPTOCOCUS PNEUMONIAE URINE ANTIGEN DETECTION,87449, $257.02 , $102.73 
310000078,HC MENINGITIS/ENCEPHALITIS,87483," $11,312.14 "," $5,006.19 "
306000078,"HC INF AGNT, NUCLEIC ACID (DNA/RNA); CHLAMYDIA TRA",87491, $271.25 , $271.25 
306000080,"HC INF AGNT, NUCLEIC ACID (DNA/RNA); CYTOMEGALOVIR",87497, $619.85 , $304.89 
300000462,HC INFLUENZA DNA AMP PROBE,87502," $2,356.78 "," $2,356.78 "
306000082,"HC INF AGNT, NUCLEIC ACID (DNA/RNA); HEP B VIRUS,",87517," $1,162.77 ", $514.29 
306000084,HC HEPATITIS C REVRS TRNSCRPJ,87522," $1,340.15 ", $686.26 
306000085,"HC INF AGNT, NUCLEIC ACID (DNA/RNA); HERPES SIMPLE",87529, $257.69 , $257.69 
306000087,HC HIV-1 QUANT&REVRSE TRNSCRPJ,87536, $691.88 , $355.34 
306000092,"HC INF AGNT, NUCLEIC ACID (DNA/RNA); NEISSERIA GON",87591, $994.70 , $498.02 
306000093,HC HPV HIGH-RISK TYPES,87624, $952.56 , $421.52 
300000470,HC RESP VIRUS 3-5 TARGETS,87631," $3,553.04 "," $3,553.04 "
306000168,HC RESP VIRUS 12-25 TARGETS,87633," $4,284.56 "," $1,376.87 "
300000469,HC STREP A DNA AMP PROBE,87651, $971.95 , $971.95 
300000087,HC STREP B DNA AMP PROBE,87653, $266.91 , $266.91 
301000333,HC DETECT AGENT NOS DNA AMP,87798, $971.95 , $388.49 
306000094,"HC INF AGNT, NUCLEIC ACID (DNA/RNA), NOS; QUANT, E",87799, $683.55 , $320.08 
306000096,"HC INF AGNT, IMMUNOASY, DRCT OBSERVATION; INFLUENZ",87804, $136.71 , $136.71 
306000097,HC STREP A ASSAY W/OPTIC,87880, $79.21 , $79.21 
306000098,"HC INF AGNT, IMMUNOASY, DRCT OBSERVATION; NOS",87899, $260.68 , $117.18 
306000099,"HC INF AGNT GENOTYP ANLYS, NUCLEIC ACID (DNA/RNA);",87902, $479.57 , $479.57 
306000167,HC BV RAPID TEST,87905, $128.03 , $128.03 
310000010,"HC NECROPSY (AUTOPSY), GROSS/MICROSCP; W/O CNS",88020," $2,346.86 "," $2,346.86 "
310000011,"HC NECROPSY (AUTOPSY), GROSS/MICROSCP; W/BRAIN & S",88027," $2,933.84 "," $2,933.84 "
310000014,"HC NECROPSY (AUTOPSY), LTD, GROSS &/OR MICROSCOPIC",88036," $1,759.87 "," $1,759.87 "
311000001,HC CYTOPTH EXCEPT CERV/VAG; SMEARS W/INTRPT,88104, $253.82 , $124.78 
311000003,"HC CYTOPTH, CONCENTRATION TECHNQ, SMEARS & INTRPT",88108, $168.56 , $78.12 
300000429,HC CYTOPATH CELL ENHANCE TECH,88112, $748.72 , $332.01 
311000005,"HC CYTOPTH, CERV/VAG, PRESRV FLUID, AUTO THIN LAYE",88142, $783.02 , $142.14 
311000006,"HC CYTOPTH, SMEARS, OTHER SRC; SCRNING & INTRPT",88160, $104.16 , $104.16 
311000009,"HC CYTOPTH, EVAL FN NDL ASPIRT; IMM CYTOHX STDY FO",88172, $305.97 , $305.97 
311000010,"HC CYTOPTH, EVAL FINE NEEDLE ASPIRT; INTRPRET & RP",88173, $950.60 , $486.08 
300000054,"HC MARKER, FIRST",88184, $330.26 , $272.34 
319000001,HC FLOW CYTOMETRY/TC 1 MARKER,88184," $1,049.58 ", $987.35 
311000013,"HC MARKER, ADDITIONAL",88185, $202.37 , $96.57 
312000001,"HC LVL I - SURGICAL PATHOLOGY, GROSS EXAM ONLY",88300, $102.41 , $81.38 
312000002,"HC LVL II - SURGICAL PATHOLOGY, GROSS/MICROSCP EXA",88302, $163.66 , $83.00 
312000003,"HC LVL III - SURGICAL PATHOLOGY, GROSS/MICROSCP EX",88304, $272.44 , $146.48 
312000004,"HC LVL IV - SURGICAL PATHOLOGY, GROSS/MICROSCP EXA",88305, $424.83 , $297.29 
312000005,"HC LVL V - SURGICAL PATHOLOGY, GROSS/MICROSCP EXAM",88307," $1,455.30 ", $680.30 
312000006,"HC LVL VI - SURGICAL PATHOLOGY, GROSS/MICROSCP EXA",88309," $2,118.27 ", $988.98 
312000007,HC DECALCIFICATION PROC,88311, $95.06 , $49.37 
312000008,"HC SPECIAL STAINS; GROUP I, MICROORGNSMS, EA",88312, $244.51 , $211.03 
312000009,"HC SPCL STN; GROUP II, ALL OTHER, NON-IMMUNOCYTOCH",88313, $241.08 , $143.22 
312000011,"HC DETERMINATIVE HISTOCHEMISTRY/CYTOCHEMISTRY, ID",88319, $670.53 , $670.53 
312000013,"HC CONSULTATION & RPT, REFERRED  REQUIRING PREPARA",88323, $354.25 , $354.25 
312000016,"HC PATH CONSULT DURING SURGERY; FIRST TISSUE BLK,",88331, $427.28 , $219.17 
312000017,HC PATH CONSULT DURING SURGERY; EA ADL BLOCK W/FRO,88332, $187.18 , $95.48 
311000030,HC TOUCH PREP,88333, $670.53 , $670.53 
312000101,HC IMMUNOHISTO ANTIBODY SLIDE,88341, $903.56 , $400.37 
312000018,HC IMMUNOHISTO ANTIBODY STAIN,88342, $331.24 , $272.34 
312000102,HC IMHISTOCHEM/CYTCHM EA MULTIPLEX ANTIBODY SLIDE,88344, $853.35 , $853.35 
312000019,HC IMMUNOFLUORESCENCE PER SPEC 1ST SINGL ANTB STAI,88346, $272.34 , $272.34 
310000072,HC IMMUNOFLUOR ANTB ADDL STAIN,88350, $199.64 , $199.64 
312000023,HC IHC STAIN SEMIQUANT,88360, $806.54 , $397.11 
312000025,HC M/PHMTRC ALYS ISHQUANT/SEMIQ,88377, $696.57 , $696.57 
300000057,HC NON-INVASIVE BILIRUBIN,88720, $30.38 , $30.38 
300000058,"HC CELL CNT, MISC BODY FLUIDS, EXCEPT BLOOD",89050, $84.77 , $36.35 
300000059,"HC CELL CNT, MISC BODY FLUIDS, EXCEPT BLOOD; W/DIF",89051, $349.37 , $154.61 
300000060,"HC CRYSTAL ID, LIGHT MICROSCOPY, BODY FLUID, EXCEP",89060, $308.70 , $144.85 
300000064,HC SWEAT COLLECTION BY IONTOPHORESIS,89230, $537.04 , $251.18 
300000078,"HC SEMEN ANLYS, PRESENCE &/OR MOTILITY OF SPERM",89321, $396.41 , $175.77 
300000079,HC SEMEN EVAL,89322, $322.79 , $322.79 
300000083,HC RETROGRADE SEMEN,89331, $407.96 , $407.96 
771000006,HC IMMUNIZ ADMIN  INFLUENZA,90471, $53.17 , $53.17 
771000007,HC IMMUNIZATION ADMIN,90471, $146.48 , $146.48 
771000004,HC ADMIN HEPATITIS B VACCINE,90471, $156.24 , $156.24 
771000005,HC ADMIN PNEUMOCOCCAL VACCINE,90471, $156.24 , $156.24 
771000002,HC IMMUNIZ ADMIN EA ADD'L,90472, $80.29 , $80.29 
771000001,"HC IMMUNIZ ADMIN,INTRANASAL/ORAL,1 VAC/TOX",90473, $80.29 , $80.29 
771000008,HC IMMUNE ADMIN ORAL/NASAL ADDL,90474, $76.49 , $76.49 
914000005,HC PSYTX COMPLEX INTERACTIVE,90785, $300.55 , $300.55 
900000001,HC PSYCHIATRIC DIAGNOSTIC INTERVIEW,90791, $792.05 , $792.05 
900000009,HC PSYCH DIAG EVAL W/MED SRVCS,90792, $792.05 , $792.05 
914000006,HC PSYTX PT&/FAMILY 30 MINUTES,90832, $479.03 , $479.03 
914000007,HC PSYTX PT&/FAM W/E&M 30 MIN,90833, $402.54 , $402.54 
914000008,HC PSYTX PT&/FAMILY 45 MINUTES,90834, $717.19 , $717.19 
914000009,HC PSYTX PT&/FAMILY 60 MINUTES,90837, $635.27 , $635.27 
761000610,"HC FAMILY PSYCHOTX,NO PT",90846, $188.79 , $188.79 
761000611,HC FAMILY PSYCHOTX W PHYS,90847, $222.43 , $222.43 
761000612,HC GROUP PSYCHOTX,90853, $286.98 , $286.98 
900000006,HC CONSULTATION WITH FAMILY,90887, $118.81 , $118.81 
917000001,HC BIOFEEDBACK PERI/URO/RECTAL,90911," $1,419.18 "," $1,419.18 "
829000001,HC UNSCHED DIALYSIS ESRD PT HOSP,90935," $3,317.39 "," $3,317.39 "
829000002,HC HEMODIALYSIS ONE EVAL,90935," $3,455.73 "," $3,455.73 "
920000003,HC ESOPHAGEAL MOTILITY STDY W/INTRP&RPT,91010," $5,364.24 "," $5,364.24 "
920000004,HC GERD TST W/ NASAL PH ELECTROD,91034," $2,018.10 "," $2,018.10 "
920000005,HC GERD TST W/ MUCOS PH ELECTROD,91035," $4,506.55 "," $4,506.55 "
750000046,"HC GERD TST W/ MUCOS IMPEDE ELECTROD,>1HR",91038," $2,104.36 "," $2,104.36 "
750000047,HC BREATH HYDROGEN TST,91065, $429.66 , $429.66 
750000048,HC GI TRACT CPSL ENDOSCOPY,91110," $6,668.95 "," $6,668.95 "
750000051,"HC GI TRACT TRANSIT AND PRESSURE MSR, WIRELESS CPS",91112," $2,269.28 "," $2,269.28 "
750000050,HC ANAL PRESSURE RECRD,91122," $2,240.53 "," $2,240.53 "
750000824,HC ESOPHAGUS MOT STUD W/HIGH RES. PRES TOPGRAPHY,91299," $5,632.45 "," $5,632.45 "
510000107,HC OPHTH CLINFEE NEW INTER,92002, $217.00 , $217.00 
510000108,HC OPHTH CLINFEE NEW COMP,92004, $285.36 , $285.36 
510000109,HC OPHTH CLINFEE ESTAB INTER,92012, $211.58 , $211.58 
510000110,HC OPHTH CLINFEE ESTAB COMP,92014, $241.96 , $241.96 
920000007,"HC SPECIAL EYE EVAL,GONISCOPY",92020, $148.65 , $148.65 
920000046,HC CORNEAL TOPOGRAPHY,92025, $279.93 , $279.93 
920000008,"HC SPECIAL EYE EVAL,SENSORIMOTOR",92060, $343.95 , $343.95 
920000048,HC ORTHOPTIC/PLEOPTIC TRAINING,92065, $430.75 , $430.75 
920000010,"HC VISUAL FIELD EXAM,EXTENDED",92083, $459.50 , $459.50 
920000049,HC SERIAL TONOMETRY,92100, $142.14 , $142.14 
920000011,HC COMPTRIZED OPHTH IMG ANTERIOR SEG,92132, $157.33 , $157.33 
920000050,HC COMPTRIZED OPHTH IMG OPTIC NERVE,92133, $235.45 , $235.45 
920000047,HC COMPTRIZED OPHTH IMG RETINA,92134, $235.45 , $235.45 
920000012,HC INTRAOC LENS MASTER (IOL),92136, $644.49 , $644.49 
920000035,HC OPHTHALMOSCOPY INITIAL,92225, $195.30 , $195.30 
920000036,HC OPHTHALMOSCOPY SUBSEQ,92226, $171.97 , $171.97 
400000001,HC REMOTE IMG DX RETINL DIS W/ALYS & REPORT UNI/B,92227, $195.00 , $195.00 
920000013,HC FLUORESCEIN ANGIOGPHY,92235," $1,083.92 "," $1,083.92 "
920000051,HC ICG ANGIOGRAPHY,92240," $1,681.75 "," $1,681.75 "
920000015,HC FUNDUS PHOTOGRAPHY,92250, $454.62 , $454.62 
920000016,HC ELECTRO-OCULOGRAPHY (EOG),92270, $475.23 , $475.23 
920000017,HC ELECTRORETINOGRAPHY (ERG),92275, $920.08 , $920.08 
920000052,HC COLOR VISION EXAMINATION,92283, $321.70 , $321.70 
920000020,HC EYE PHOTOGRAPHY - SLIT LAMP PHOTOS/EXTERNAL,92285, $468.72 , $468.72 
920000053,HC INTERNAL EYE PHOTO - SPECULAR MICROSCOPY,92286, $529.48 , $529.48 
471000001,HC EAR MICROSCOPY EXAMINATION,92504, $77.04 , $77.04 
440000002,HC SPEECH/HEARING TX,92507, $266.37 , $266.37 
440000018,HC GROUP THRPY SPEECH LANGUAGE VOICE 2/OR MORE IND,92508, $260.94 , $260.94 
510000197,HC NASOPHARYNGOSCOPY,92511, $258.23 , $258.23 
471000002,HC FACIAL NERVE FUNC TST,92516, $332.01 , $332.01 
440000005,HC LARYNGEAL FUNC STUDIES,92520, $525.14 , $525.14 
444000005,HC EVALUATE SPEECH PRODUCTION,92522, $593.50 , $593.50 
444000006,HC SPEECH SOUND LANG COMPREHEN,92523," $1,102.36 "," $1,102.36 "
444000007,HC BEHAVRAL QUALIT ANALYS VOICE,92524, $462.75 , $462.75 
440000006,HC ORAL FUNC TX,92526, $708.51 , $708.51 
471000068,"HC CALORIC VSTBLR TST W/REC, BILAT/BITHERM",92537," $1,375.24 "," $1,375.24 "
471000003,HC VESTIBULAR EVAL NYSTAG FOVL&PERPH STIM OSCIL TR,92540, $567.46 , $567.46 
471000004,HC SPONTANEOUS NYSTAGMUS TST,92541, $469.81 , $469.81 
471000010,HC TYMPANOMETRY AND REFLEX THRESHOLD MSRMENTS,92550, $188.79 , $188.79 
471000012,"HC PURE TONE AUDIOMETRY, AIR",92552, $128.03 , $128.03 
471000013,"HC AUDIOMETRY, AIR & BONE",92553, $279.93 , $279.93 
471000014,HC SPEECH THRESHOLD AUDIOMETRY,92555, $139.97 , $139.97 
471000015,"HC SPEECH AUDIOMETRY, COMPL",92556, $266.91 , $266.91 
471000016,HC COMPREHENSIVE HEARING TST,92557, $593.50 , $593.50 
471000017,HC EVOKED OTOACOUSTIC EMISSIONS SCRN AUTO ANALYS,92558, $135.63 , $135.63 
471000020,HC TYMPANOMETRY,92567, $261.49 , $261.49 
471000021,HC ACOUSTIC REFLEX TSTING,92568, $174.69 , $174.69 
471000024,HC VISUAL AUDIOMETRY (VRA),92579, $446.48 , $446.48 
471000025,HC CONDITIONING PLAY AUDIOMETRY,92582, $452.99 , $452.99 
471000027,HC AUDITORY EVOKED POTNTIAL,92585," $1,973.07 "," $1,973.07 "
471000028,"HC AUDITORY EVOKED POTNTIAL, LTD",92586, $373.78 , $373.78 
471000029,HC DISTORT PRODUCT EVOKED OTOACOUSTIC EMISNS LIMIT,92587, $469.81 , $469.81 
471000030,HC EVOKED AUDITORY TST COMPLETE,92588, $490.42 , $490.42 
471000031,"HC HEARING AID EXAM, ONE EAR",92590, $200.00 , $200.00 
471000032,"HC HEARING AID EXAM, BOTH EARS",92591, $200.00 , $200.00 
471000033,"HC ELECTRO HEARING AID TST, ONE",92594, $45.50 , $45.50 
471000034,"HC ELECTRO HEARINGAID TST, BOTH",92595, $76.50 , $76.50 
440000007,HC EVAL VOICE PROSTH DVC,92597, $863.66 , $863.66 
471000035,"HC DX ANAL COCHLEAR IMP,PT <7 YRS,W/PROG",92601, $75.00 , $75.00 
471000036,"HC DX ANAL COCHLEAR IMP,PT <7 YRS,REPROG",92602, $447.50 , $485.54 
471000037,"HC DX ANAL COCHLEAR IMP,PT >7 YRS,W/PROG",92603, $210.00 , $210.00 
471000038,"HC DX ANAL COCHLEAR IMP,PT >7 YRS,REPROG",92604, $225.00 , $225.00 
440000009,"HC EVAL,SPEECH-GEN AUG/ALT COMM DEV,1ST HR",92607, $651.00 , $651.00 
440000010,"HC EVAL,SPEECH-GEN AUG/ALT COMM DEV,ADDL 30",92608, $344.49 , $344.49 
440000011,HC USE OF SPEECH GEN DEV W/PROG,92609, $342.32 , $342.32 
444000003,HC EVALUATE SWALLOWING FUNCTION,92610, $992.78 , $992.78 
440000012,"HC EVAL,SWALLOW FUNC,CINE/VIDEO RECRD",92611," $1,273.79 "," $1,273.79 "
320000247,"HC ENDOSCOPIC EVAL,SWALLOW,CINE/VIDEO",92612," $1,020.99 "," $1,020.99 "
481000072,HC PRQ CARDIAC ANGIOPLAST 1 ART,92920," $17,020.40 "," $17,020.40 "
481000073,HC PRQ CARDIAC ANGIO ADDL ART,92921," $17,020.40 "," $17,020.40 "
481000074,HC PRQ CARD ANGIO/ATHRECT 1 ART,92924," $24,596.53 "," $24,596.53 "
481000075,HC PRQ CARD ANGIO/ATHRECT ADDL,92925," $24,596.53 "," $24,596.53 "
481000102,HC PRQ CARD STENT W/ANGIO 1 VSL,92928," $24,760.19 "," $24,760.19 "
481000078,HC PRQ CARD STENT W/ANGIO ADDL,92929," $24,892.49 "," $24,892.49 "
481000080,HC PRQ CARD STENT/ATH/ANGIO,92933," $24,892.49 "," $24,892.49 "
481000082,HC PRQ CARD STENT/ATH/ANGIO,92934," $24,892.49 "," $24,892.49 "
481000084,HC PRQ REVASC BYP GRAFT 1 VSL,92937," $24,892.49 "," $24,892.49 "
481000086,HC PRQ REVASC BYP GRAFT ADDL,92938," $24,892.49 "," $24,892.49 "
481000087,HC PRQ CARD REVASC MI 1 VSL,92941," $24,892.49 "," $24,892.49 "
481000089,HC PRQ CARD REVASC CHRONIC 1VSL,92943," $24,892.49 "," $24,892.49 "
481000091,HC PRQ CARD REVASC CHRONIC ADDL,92944," $24,892.49 "," $24,892.49 "
360000225,HC HRT/LUNG RESUSCITATION (CPR),92950," $1,824.43 "," $1,824.43 "
480000028,"HC CARDIOVERSION, ELECTIVE;EXTERN",92960," $5,179.25 "," $5,179.25 "
481000004,"HC INTRAVASC US,HRT,1ST VESSEL",92978," $12,119.66 "," $12,119.66 "
481000005,"HC INTRAVASC CORON SONO,ADDN VESSEL",92979," $2,587.20 "," $2,587.20 "
481000010,HC PERCUT AORTIC VALVULOPLASTY,92986," $26,419.33 "," $26,419.33 "
481000012,HC PERCUT PULM VALVULOPLASTY,92990," $21,052.85 "," $21,052.85 "
481000013,"HC ATRIAL SEPTOSTOMY,XVENOUS,BALLOON",92992," $36,206.59 "," $36,206.59 "
481000115,HC PUL ART BALLOON REPR PERCUT,92997," $26,522.72 "," $26,522.72 "
481000120,HC PRQ TRLUML PULMONARY ART BALLOON ANGIOP EA VSL,92998," $4,876.20 "," $4,876.20 "
730000001,"HC ELECTROCARDIOGRAM, TRACING",93005, $521.89 , $521.89 
482000001,"HC CARD STRESS TST,TRACING ONLY",93017," $2,735.29 "," $2,735.29 "
730000002,HC MICROVOLT T-WAVE ALTERNANS,93025, $872.34 , $872.34 
730000003,"HC RHYTHM ECG, TRACING",93041, $141.59 , $141.59 
731000001,"HC EXT ECG RECRD CONTIN 48 HR, RECRD",93225," $1,030.21 "," $1,030.21 "
731000002,HC ECG MONIT/REPRT UP TO 48 HRS,93226," $1,452.27 "," $1,452.27 "
480000041,HC IMPLT SUBQ DEFIB SYS DEV EVL,93260, $228.94 , $228.94 
480000040,HC IMPLT SUBQ DEFIB INTEROGAT,93261, $167.63 , $167.63 
480000002,"HC EXT ECG,PT DEMAND EVENT, SYMPT MEMORY LOOP, REC",93270, $864.75 , $864.75 
480000003,"HC EXT ECG,PT DEMAND EVENT, SYMPT MEMORY LOOP, TRA",93271," $1,596.04 "," $1,596.04 "
730000004,HC ECG/SIGNAL AVERAGED,93278," $1,445.76 "," $1,445.76 "
489000001,"HC PROGRAM EVAL (IN PERSON) IMPLNT DVC,PACEMAKER,1",93279, $221.88 , $221.88 
489000002,"HC PROGRAM EVAL (IN PERSON) IMPLNT DVC,PACEMAKER,2",93280, $253.89 , $253.89 
489000003,"HC PROGRAM EVAL (IN PERSON) IMPLNT DVC,PACEMAKER,M",93281, $296.75 , $296.75 
480000031,"HC PROGRAM EVAL (IN PERSON) IMPLNT DVC,CARDVERT/DE",93282, $262.57 , $262.57 
480000032,"HC PROGRAM EVAL (IN PERSON) IMPLNT DVC,CARDVERT/DE",93283, $305.43 , $305.43 
489000004,"HC PROGRAM EVAL (IN PERSON) IMPLNT DVC,CARDVERT/DE",93284, $348.29 , $348.29 
489000005,"HC PROGRAM EVAL (IN PERSON) IMPLNT DVC,IMPLNT LOOP",93285, $180.65 , $180.65 
480000004,"HC PERI-PROC PROG EVAL (IN PERSON) IMPLNT DVC,PACE",93286, $103.62 , $103.62 
480000005,"HC PERI-PROC PROG EVAL (IN PERSON) IMPLNT DVC,CARD",93287, $116.10 , $116.10 
489000006,"HC INTERROG EVAL, IN PERSON,PACEMAKER",93288, $246.30 , $246.30 
