GOOD SAMARITAN HOSPITAL,,,
CHARGE DESCRIPTION MASTER,,,
"AS OF JUNE 1, 2018",,,
,,,
,,,
Chrg Code,Chrg Desc,Chrg Amt IP,Chrg Amt OP
459355,COIL EMBL INTLK SOFT 4X8,"7,480.00","7,480.00"
459356,INSERT ATUN FB SZ7 7MM  ,"17,441.00","17,441.00"
459357,CMPNT FEM 1 LT MDL RL KN,"21,718.00","21,718.00"
459359,STENT ABS PRO 6X60X135  ,"15,715.00","15,715.00"
459360,TISSUE CANC CUBE 6-10 30,"8,393.00","8,393.00"
459361,INSERT PE 10D +4X36X60  ,"12,273.00","12,273.00"
459363,SCREW SPN VPR T27 9X80MM,"16,473.00","16,473.00"
459366,PHYSIOMESH OPEN 10X10 CM,"8,418.00","8,418.00"
459367,WASHER CANN 6.5         ,"1,183.00","1,183.00"
459370,APPLICATR BNDG 125 MMHG ,"3,147.00","3,147.00"
459371,DRESSING FOAM SNP10X10CM,"1,844.00","1,844.00"
459372,KIT SNP DRSG FOM 15X15CM,"1,986.00","1,986.00"
459377,HEAD FEM LG 14/16 +8 36 ,"8,592.00","8,592.00"
459379,HANDPIECE SAVI SCOUT    ,"6,404.00","6,404.00"
459381,CTHDX IMG2 5F 038 BRN65 ,443.00,443.00
459385,LEAD PCNG 52CM STR RV MR,"8,596.00","8,596.00"
459389,LEAD PCNG 45CM STR ATR M,"8,596.00","8,596.00"
459390,LEAD PCNG 52CM COAX HLX ,"8,596.00","8,596.00"
459391,LEAD PCNG 59CM ATR MRI  ,"8,596.00","8,596.00"
459393,NAIL 10MM 38CM FEM RT PR,"41,233.00","41,233.00"
459395,INTRODUCER SHTH 8FR 45CM,"2,636.00","2,636.00"
459396,SHEATH GD TER 65 ST 8F  ,"2,926.00","2,926.00"
459397,INTRDCR SHTH PINN 90CM  ,"3,035.00","3,035.00"
459398,GRFT BN CORT 14X9MM     ,"15,515.00","15,515.00"
459399,PLATE SP 14MM 1 LEVEL   ,"17,434.00","17,434.00"
459401,CATH GD M-PURP 1CRV 8FR ,"1,859.00","1,859.00"
459402,LEAD ACUITY X4 4671     ,"33,088.00","33,088.00"
459403,LEAD ACUITY X4 86CM 4674,"33,088.00","33,088.00"
459404,LEAD ACTY X4 86CM LNG   ,"34,110.00","34,110.00"
459406,INSERT TIB X3 TRTHLN6X11,"17,441.00","17,441.00"
459408,BLADE STERNAL 6207097101,930.00,930.00
459410,ROD SPN CREO 400X5.5MM  ,"5,931.00","5,931.00"
459411,SCREW BN 6.5X20MM CNTR  ,"7,480.00","7,480.00"
459412,SCREW NLCK 3.5X4.75X20  ,"7,480.00","7,480.00"
459413,SCREW NLCKG HEX 4.75X15 ,"7,480.00","7,480.00"
459414,STEM HUM 122X8MM SHLDR  ,"122,007.00","122,007.00"
459415,TRAY HUM LCK RING 44MM  ,"51,825.00","51,825.00"
459416,BEARING HUM 44X36MM 3   ,"30,493.00","30,493.00"
459418,PCMKR DUAL CHMBR MRI    ,"84,930.00","84,930.00"
459420,INSERT TIB 4 7MM PST STB,"17,441.00","17,441.00"
459421,CATH SPYSCOPE DEL ACCESS,"42,057.00","42,057.00"
459422,COIL EMBL 60CM .02IN 8MM,"20,250.00","20,250.00"
459424,COIL RUBY POD PCKNG 60CM,"20,408.00","20,408.00"
459427,GWIRE VASC .018 180     ,"5,090.00","5,090.00"
459428,COMPNT KN FEM #7 LT     ,"30,291.00","30,291.00"
459429,INTRODUCR OPTISL 6F 25CM,"1,893.00","1,893.00"
459430,PCMKR ACCOLADE MRI D    ,"63,755.00","63,755.00"
459432,CTHDX XPO 6FMPA2 125 5PK,421.00,421.00
459433,PLATE 172 2.7/3.5MM SCR ,"26,831.00","26,831.00"
459434,SCREW MTPHSL 2.7X42MM   ,"1,433.00","1,433.00"
459436,CAGE SPN BRIGDE 14X42X30,"94,508.00","94,508.00"
459437,TMPLT KT IPG SP CLMN STI,"4,242.00","4,242.00"
459438,SLEEVE JNT MED 550514   ,"9,819.00","9,819.00"
459439,VALVE AOR 19MM PROS ONX ,"62,860.00","62,860.00"
459441,MESH PATCH VNTRL PRC SM ,"9,378.00","9,378.00"
459442,TAP NL XTRT SURG        ,"12,627.00","12,627.00"
459443,CAGE COROENT 10X11X30MM ,"41,290.00","41,290.00"
459444,SCREW SPN RELNE 2S6.5X40,"16,473.00","16,473.00"
459445,ROD RELNO 5.5X35MM LORD ,"5,931.00","5,931.00"
459446,SCREW 5.5 OPN TULIP LINE,"1,648.00","1,648.00"
459447,NEEDLE SCLRTX 2.8MM 25GA,948.00,948.00
459448,STEM HUM FRCTR 12MM     ,"122,007.00","122,007.00"
459450,LENS IOL CZ70BD 29.0D   ,552.00,552.00
459451,LENS IOL AU00T0.230     ,"1,546.00","1,546.00"
459452,CTHDX XPO 6F FL4 100 5PK,472.00,472.00
459456,PLATE ANT DIST PSTER 4HL,"17,402.00","17,402.00"
459459,SCREW 4X42MM L/T CAN LP ,"4,937.00","4,937.00"
459460,BURR UNIV HOLE CVR 20M  ,"7,480.00","7,480.00"
459461,PLATE BN NEURO 3 SM 6 HL,"7,480.00","7,480.00"
459462,COVER BUR HL 7MM MDPR TI,"7,480.00","7,480.00"
459463,SCREW UN3 ST 1.5X6MM 5/P,"1,945.00","1,945.00"
459464,SCREW BN 4X1.7MM UNV NEU,"2,222.00","2,222.00"
459467,NAIL 10MM 340MM LT ORTH ,"36,311.00","36,311.00"
459468,END CAP +5MM HIP ORTH   ,"5,783.00","5,783.00"
459470,CTHDX XPO 6F FR4 BX5    ,421.00,421.00
459476,SCREW BN L32MM OD4.5MM  ,"3,740.00","3,740.00"
459486,STEM FEM 134MM 7MM CMPLT,"41,306.00","41,306.00"
459487,HEAD FEM CUP-28 43MM BP ,"11,046.00","11,046.00"
459488,SCREW INTFR MLGRO 9X23MM,"9,303.00","9,303.00"
459493,LINER ACTB HIP 60X36MM  ,"12,273.00","12,273.00"
459494,CMPNT TIBTRY 2RT MDL L/L,"16,706.00","16,706.00"
459496,INSRT TIB 2 7MM RT MDL  ,"12,273.00","12,273.00"
459497,PACEMKR DUAL CHMR 394931,"101,487.00","101,487.00"
459498,LENS IOL CZ70BD 12.0D   ,552.00,552.00
459499,LENS IOL CZ70BD.190     ,552.00,552.00
459500,LENS IOL CZ70BD 21.0    ,552.00,552.00
459501,NEEDLE 11 GAUGEX4 INCH  ,"7,106.00","7,106.00"
459502,SCREW 6.5X40MM COCR SPNE,"17,434.00","17,434.00"
459503,SCREW TI 4/L36MM/FL THRD,"1,427.00","1,427.00"
459504,SCREW BN LCKNG 4X22MM   ,"6,333.00","6,333.00"
459506,COMPNT NUCLEUS SZ1 MTPHS,"82,264.00","82,264.00"
459507,HUMERAL HEAD 44MM       ,"46,784.00","46,784.00"
459508,GUIDE BLUE PRINT GLENOID,"20,600.00","20,600.00"
459511,STEM ASCEND FLEX LNG PTC,"70,679.00","70,679.00"
459512,TRAY FLEX REV CENTERED  ,"22,948.00","22,948.00"
459513,SCREW AQLS SHLDR 4.5X32 ,"2,095.00","2,095.00"
459514,HEAD HUM 46 27 SHLDR VRS,"53,110.00","53,110.00"
459515,CMPNT FEM KN 63X59 RT   ,"26,730.00","26,730.00"
459516,PLATE 77MM 2.4MM SCR 5X7,"18,927.00","18,927.00"
459517,STEM COMP HUM 12MM      ,"87,946.00","87,946.00"
459518,HEAD HUM 21MM 50MM      ,"46,033.00","46,033.00"
459519,INS 4 TB TRTHLN TS3 9MM ,"30,842.00","30,842.00"
459520,INSERT TIB 3 11MM RT SPH,"12,273.00","12,273.00"
459521,CMPNT FEM 3 KN RT SPHR  ,"29,373.00","29,373.00"
459522,SYSTEM FX RGDLOOP STD TI,"9,378.00","9,378.00"
459523,KIT ARTHSCP ACL RIGIDLP ,"11,611.00","11,611.00"
459525,COMPONENT FEM 5 CR RT SZ,"32,127.00","32,127.00"
459526,INSRT ARTC 2RT MDL L/L  ,"21,718.00","21,718.00"
459528,STEM FEM 7 STD TRLK OFST,"44,060.00","44,060.00"
459529,LENS IOL CZ70BD.205     ,552.00,552.00
459530,SCREW 5.5MM 40MM INDPD  ,"3,295.00","3,295.00"
459531,SCREW BN SPNL 5.5X35MM  ,"3,295.00","3,295.00"
459532,SPACER ORTH INDPD 15X15 ,"96,343.00","96,343.00"
459534,INTRODUCSER SHTH 6F 25CM,"6,841.00","6,841.00"
459535,INTRODUCER SHTH 7F 25CM ,"1,859.00","1,859.00"
459536,INTRODUCR SHTH 9FR 25CM ,"6,841.00","6,841.00"
459537,INTRODUCER SHTH 7FR .099,"1,859.00","1,859.00"
459538,INTRODUCER SHTH 9FR .125,"6,841.00","6,841.00"
459539,GUIDE BLUE PRNT AEQUALIS,"4,926.00","4,926.00"
459540,SCREW BN TI L55 4.5MM   ,"4,488.00","4,488.00"
459542,PLATE RECT 1.5 2/4HL    ,"5,565.00","5,565.00"
459543,HEAD FM HIP 11/13 +3X32 ,"18,358.00","18,358.00"
459544,SLEEVE PROX S-ROM 16    ,"9,819.00","9,819.00"
459546,KIT AUGMENT BN GRAFT 3CC,"48,093.00","48,093.00"
459547,SHEATH INTRO 10FR 13CM  ,"1,376.00","1,376.00"
459548,SCREW 2.0 MM TI EMRGNCY ,"1,730.00","1,730.00"
459549,SCREW TI 2.4 6MM        ,"1,693.00","1,693.00"
459550,SCREW SPN SOLERA 4.5X35 ,"22,545.00","22,545.00"
459551,SCREW SPN SOLERA 4.5X40 ,"22,545.00","22,545.00"
459552,SCREW SPN SOLERA 4.5X30 ,"22,545.00","22,545.00"
459553,SCREW BONE T8 FULL THREA,"3,113.00","3,113.00"
459554,SCREW LCK THRD 2.7 14MM ,"5,826.00","5,826.00"
459555,SCREW LCK FULL 2.7X16MM ,"5,826.00","5,826.00"
459556,SCREW LCK 2.7X18MM      ,"5,826.00","5,826.00"
459557,SCREW LCK 2.7X12MM      ,"5,826.00","5,826.00"
459558,SCREW LCKNG T8 FLL 2.7MM,"5,826.00","5,826.00"
459559,SCREW BN 2.7MM 10MM VARI,"3,052.00","3,052.00"
459560,BOLT ORTH SALV 75MM 5MM ,"30,565.00","30,565.00"
459561,BOLT ORTH 120MM 7MM SALV,"30,976.00","30,976.00"
459562,BOLT ORTH SLVTN 6.5X85  ,"32,827.00","32,827.00"
459563,PCMK CARD ACL MRI SRL310,"63,755.00","63,755.00"
459564,ANCHOR LD CLIK KT NXT GN,"7,480.00","7,480.00"
459566,BLADE SLF RTN AO T8     ,"7,712.00","7,712.00"
459567,PEEK ANT TLIF 10X11X30  ,"41,290.00","41,290.00"
459568,PACEMAKER VALITUDE U128 ,"132,120.00","132,120.00"
459569,SCREW BNE TI L34MM OD5MM,"4,273.00","4,273.00"
459570,SCREW LCP CNDYL 5X30MM  ,"5,320.00","5,320.00"
459571,PLATE ORTH 10 HOLE CURVE,"27,628.00","27,628.00"
459572,APPLICATOR CAPRI GAMMD  ,"11,611.00","11,611.00"
459574,RADTION BRIEF 12 4X57-59,"2,447.00","2,447.00"
459580,VALVE AIR/H20 DEFENDO   ,298.00,298.00
459581,PLATE PRE-FORMED RECON T,"49,813.00","49,813.00"
459582,BIT DRL JLTCH 1.8X90MM  ,"4,286.00","4,286.00"
459583,DRILL BIT 1.8 X 125 J-LA,"4,959.00","4,959.00"
459584,SCREW BN 2.9MM 14MM TI  ,"5,103.00","5,103.00"
459586,COMPNT FLEX REV LO 1.5MM,"23,110.00","23,110.00"
459587,SCREW AQLS SHLDR 4.5X23 ,"3,740.00","3,740.00"
459588,STEM ASCEND FLEX LNG PTC,"70,679.00","70,679.00"
459589,SCREW VAR 4X12MM SLFDRL ,"3,295.00","3,295.00"
459590,PLATE SP 28MM 2 LEVEL   ,"17,434.00","17,434.00"
459591,STENT PRELOAD OASIS 7.5F,"2,992.00","2,992.00"
459594,IMPLANT KN TOTAL CSTM KT,"77,104.00","77,104.00"
459600,STAPLER ENDO ECHL GST60W,"3,654.00","3,654.00"
459601,SCREW BN 5X44MM SS CNDRL,"5,320.00","5,320.00"
459602,PLATE 375MM SS 4.5MM SCR,"32,691.00","32,691.00"
459603,HEAD HUM SHLDR 18X52MM  ,"46,784.00","46,784.00"
459604,COMPNT SHLDR MTPHS SZ3  ,"95,462.00","95,462.00"
459606,SCREW CANN LCK 5.0X80   ,"7,226.00","7,226.00"
459607,SLEEVE CNTRNG SPA PROX F,"7,502.00","7,502.00"
459608,CLIP ENDO OTSC 220CM    ,"9,477.00","9,477.00"
459609,TRY STRL UNCMP SGM 1 RT ,"16,706.00","16,706.00"
459610,INSRT TIB 1 7MM RT MDL  ,"12,273.00","12,273.00"
459611,LENS IOL MA60AC 26.5    ,"1,369.00","1,369.00"
459612,LENS IOL CZ70BD.215     ,552.00,552.00
459613,PROSTHESIS PENL TTN CLVR,"26,894.00","26,894.00"
459614,PROSTHESIS PENL PMP 18CM,"113,904.00","113,904.00"
459615,COMPNT FEM 2 KN LT ATTNE,"32,127.00","32,127.00"
459616,INSERT TIB2 FX BRNG 5MM ,"17,441.00","17,441.00"
459617,COMPONENT PTLR 29MM ANT ,"11,046.00","11,046.00"
459620,PASSER SUTLSO RT 45D    ,"4,403.00","4,403.00"
459621,HEAD HUMERAL 56X15MM    ,"46,784.00","46,784.00"
459623,SCREW 3.5X20 SS CORT CLV,912.00,912.00
459624,SCREW CORT S/T 3.5X24MM ,912.00,912.00
459625,SCREW CORT S/T 3.5X30MM ,912.00,912.00
459627,FORCEPS SINGLE SITE XI  ,"24,714.00","24,714.00"
459628,PORT XI SGL SITE 8.5MM  ,"4,105.00","4,105.00"
459629,PLATE RECON 3.5X53 4H   ,"7,480.00","7,480.00"
459630,SEAL CANN 10MM SGL-SITE ,579.00,579.00
459631,SCREW CORT PLVC 3.5X24MM,723.00,723.00
459639,TROCAR OPTVW DLTIP 5X100,"1,589.00","1,589.00"
459640,PAD WOUND DRN SNSATRC TB,534.00,534.00
459642,TUBING LASSO LF 1/2X24IN,"2,447.00","2,447.00"
459644,KWIRE FX SPN THRD8801000,"3,530.00","3,530.00"
459645,ROD SPNL PREBNT 30MM    ,"5,931.00","5,931.00"
459646,ADPTR SD ARM NON-RTATE  ,514.00,514.00
459647,RELOAD STPLE BLCK 60MM  ,"13,951.00","13,951.00"
459648,STAPLE TRI PURPLE 60MM  ,"14,783.00","14,783.00"
459649,SHELL ACTB HIP MLHL 52MM,"14,687.00","14,687.00"
459651,SCREW 4.5 30MM UNI SPNL ,"16,473.00","16,473.00"
459652,SCREW UNPL SLFTP 5.5X35 ,"16,473.00","16,473.00"
459653,SCREW BN UNIPLN 5.5X40  ,"16,473.00","16,473.00"
459654,SCREW UNPL SLFTP 6.5X45 ,"16,473.00","16,473.00"
459655,SCREW 6.5X40 SPN UNIPLN ,"16,473.00","16,473.00"
459656,SCREW BN SPNL 56-3645   ,"16,473.00","16,473.00"
459657,SCREW BN SPNL 56-3535   ,"16,473.00","16,473.00"
459659,ROD SPNL 450MM LMBR COCR,"9,884.00","9,884.00"
459660,SCREW SPNL 56-2001      ,"1,648.00","1,648.00"
459661,HOOK SPN MED W LMR      ,"11,531.00","11,531.00"
459662,ROD CONNECTOR 55-5330   ,"14,826.00","14,826.00"
459663,FILLER BN VOID NNSS 20CC,"48,075.00","48,075.00"
459664,VALVE SHUNT FP-STRAT REG,"85,428.00","85,428.00"
459665,NAIL FEM SHRT 10MM/130  ,"21,511.00","21,511.00"
459667,LENS IOL +18DIOP ADV OPT,"1,656.00","1,656.00"
459668,SCREW LAG TFNA STRL 95MM,"9,795.00","9,795.00"
459670,TISSUE DEMN CORT PWDR5CC,"3,374.00","3,374.00"
459671,COIL EMBL TRGT 4CM 1.5MM,"23,493.00","23,493.00"
459676,PLATE LCP RT 4HL 3.5X94 ,"21,794.00","21,794.00"
459678,BLAD FASCL UNIV SPN SPLT,"19,271.00","19,271.00"
459679,STEM FEM STD 16X11X150  ,"33,963.00","33,963.00"
459680,SLEEVE CNTRNG SR ZTT 16F,"9,819.00","9,819.00"
459681,STENT CAUT-ENH 10MMX10MM,"77,993.00","77,993.00"
459682,STENT CAUT-ENH 15MMX10MM,"69,608.00","69,608.00"
459683,SUTURE PDS VIOL Z320H   ,227.00,227.00
459684,AGENT HMSTC SM0002-USA  ,"5,993.00","5,993.00"
459695,CATH INJ NAV EXH FFR    ,"11,611.00","11,611.00"
459696,SCREW SOLANS SPN 4X26MM ,"16,473.00","16,473.00"
459697,BASEPLATE GLND 42X29X2MM,"38,119.00","38,119.00"
459698,INSERT FLEX 42X6X12.5MM ,"22,030.00","22,030.00"
459699,STEM ASCEND FLEX LNG PTC,"70,679.00","70,679.00"
459700,SCREW BN TIT L29MM AEQ  ,"2,095.00","2,095.00"
459701,SCREW LCK VA LP 3X16MM  ,"4,189.00","4,189.00"
459702,SCREW LCK VA LP 3X18MM  ,"4,189.00","4,189.00"
459703,PLATE TI FLAT LCK POW BN,"14,159.00","14,159.00"
459704,SCREW LCK VA LP 3X22MM  ,"4,189.00","4,189.00"
459706,SCREW SCHNZ DMD 4.0X60  ,"2,033.00","2,033.00"
459707,SCREW BN 20MM 4.5 DWD020,"3,740.00","3,740.00"
459708,STEM HUM 130MM 11MM AQLS,"100,969.00","100,969.00"
459709,INSERT HUM AQLX 36X12MM ,"28,455.00","28,455.00"
459710,LEAD NS 90CM SPC        ,"76,569.00","76,569.00"
459711,STENT SYNRGY RX2.75X12MM,"24,446.00","24,446.00"
459713,STENT SYNRGY RX 2.75X8MM,"24,446.00","24,446.00"
459714,STENT SYNRGY RX 3X8MM   ,"24,446.00","24,446.00"
459716,STENT SYNRGY RX 4X8MM   ,"24,446.00","24,446.00"
459717,STENT SYNRGY RX 2.5X12MM,"24,446.00","24,446.00"
459718,STENT SYNRGY RX 3X12MM  ,"24,446.00","24,446.00"
459719,STENT SYNRGY RX 3.5X12MM,"24,446.00","24,446.00"
459720,STENT SYNRGY RX 4X12MM  ,"24,446.00","24,446.00"
459721,STENT SYNRGY RX 2.5X16MM,"24,446.00","24,446.00"
459723,STENT SYNRGY RX 3X16MM  ,"24,446.00","24,446.00"
459724,STENT SYNRGY RX 3.5X16MM,"24,446.00","24,446.00"
459725,STENT SYNRGY RX 4X16MM  ,"24,446.00","24,446.00"
459726,STENT SYNRGY RX2.5X20MM ,"24,446.00","24,446.00"
459727,STENT SYNRGY RX2.75X20MM,"24,446.00","24,446.00"
459728,STENT SYNRGY RX 3X20MM  ,"24,446.00","24,446.00"
459729,STENT SYNRGY RX3.5X20MM ,"24,446.00","24,446.00"
459730,STENT SYNRGY RX 4X20MM  ,"24,446.00","24,446.00"
459731,STENT SYNRGY RX2.5X24MM ,"24,446.00","24,446.00"
459732,STENT SYNRGY RX2.75X24MM,"24,446.00","24,446.00"
459734,STENT SYNRGY RX 3.5X24MM,"24,446.00","24,446.00"
459735,STENT SYNRGY RX 4X24MM  ,"24,446.00","24,446.00"
459736,STENT SYNRGY RX2.5X28MM ,"24,446.00","24,446.00"
459737,STENT SYNRGY RX2.75X28MM,"24,446.00","24,446.00"
459739,STENT SYNRGY RX 2.25X8MM,"24,446.00","24,446.00"
459741,STENT SYNRGY RX2.25X16MM,"24,446.00","24,446.00"
459742,STENT SYNRGY RX2.25X20MM,"24,446.00","24,446.00"
459743,STENT SYNRGY RX2.25X24MM,"24,446.00","24,446.00"
459744,STENT SYNRGY RX2.25X28MM,"24,446.00","24,446.00"
459745,STENT SYNRGY RX3.5X28MM ,"24,446.00","24,446.00"
459746,STENT SYNRGY RX 4X28MM  ,"24,446.00","24,446.00"
459747,STENT SYNRGY RX2.25X32MM,"24,446.00","24,446.00"
459748,STENT SYNRGY RX2.25X38MM,"24,446.00","24,446.00"
459749,STENT SYNRGY RX2.5X32MM ,"24,446.00","24,446.00"
459750,STENT SYNRGY RX2.75X32MM,"24,446.00","24,446.00"
459752,STENT SYNRGY RX3.50X32MM,"24,446.00","24,446.00"
459753,STENT SYNRGY RX 4X32MM  ,"24,446.00","24,446.00"
459754,STENT SYNRGY RX2.5X38MM ,"24,446.00","24,446.00"
459755,STENT SYNRGY RX2.75X38MM,"24,446.00","24,446.00"
459756,STENT SYNERGY 3.00X38MM ,"24,446.00","24,446.00"
459757,STENT SYNRGY RX 3.5X38MM,"24,446.00","24,446.00"
459758,STENT SYNRGY RX 4X38MM  ,"24,446.00","24,446.00"
459760,CATH ATLAS 16MM 4CM 80CM,"9,753.00","9,753.00"
459761,CATHETER BLNDIL .035IN 8,"9,753.00","9,753.00"
459763,KIT DRN CHST TUBE INS   ,"2,447.00","2,447.00"
459764,BLADE SAW CXOFST 54X40MM,"1,246.00","1,246.00"
459765,PLATE 4.5MM CRVD CNDYL  ,"26,385.00","26,385.00"
459767,CATH DIREXION PRLOADED  ,"10,203.00","10,203.00"
459769,COIL EMB 50CM 14CM INTLK,"15,117.00","15,117.00"
459771,WIRE CRLGE 175MM .5MM   ,"2,650.00","2,650.00"
459772,PLATE BNE TI INTMD OD2.0,"9,717.00","9,717.00"
459773,TEMPLATE MNDB 20HL 2MM  ,"1,993.00","1,993.00"
459774,PLATE 14HL L310MM FEMUR ,"42,009.00","42,009.00"
459778,SCREW LCK S/T 24X5.0MM  ,"6,719.00","6,719.00"
459779,SCREW LCK L80MM CRTX 5MM,"6,719.00","6,719.00"
459780,SCREW 5.0 X 16 PERIPROST,"7,480.00","7,480.00"
459781,SCREW 5.0MMX18MM PRSTHTC,"7,480.00","7,480.00"
459782,SCREW PERI 5.0MMX20MM   ,"7,480.00","7,480.00"
459783,SCREW CNDRL T25 5X80MM  ,"5,320.00","5,320.00"
459784,SCREW CNDRL LCP 5X85MM  ,"5,320.00","5,320.00"
459785,BIT DRL CLBRT 4.3X315MM ,"5,275.00","5,275.00"
459786,BIT DRL CLBRT 3.2X315MM ,"5,092.00","5,092.00"
459787,FIXATOR PLT AO FIT 4.2  ,"13,436.00","13,436.00"
459788,DRILL 4.3MM ORTHO       ,"4,927.00","4,927.00"
459789,NAIL 40MM BIOTRK IM HLCL,"9,003.00","9,003.00"
459790,DRILL SURG MIC BIOTRK   ,"4,105.00","4,105.00"
459791,GUIDEWIRE ORTH 8X.045MM ,496.00,496.00
459792,PLATE L 72X2.7MM SCR 4HL,"13,728.00","13,728.00"
459793,SCREW MTPHSL T8 2.7X38MM,"1,433.00","1,433.00"
459794,SCREW TRMA LCK 3X40MM   ,"3,621.00","3,621.00"
459795,SCREW CORT NLCK 3X5MM   ,"4,369.00","4,369.00"
459796,SCREW ELB LCK 3X12MM    ,"3,621.00","3,621.00"
459797,TUNNELER SURG L20IN TL  ,"1,041.00","1,041.00"
459798,PROGRAMMER PT INVISIBLE ,"27,895.00","27,895.00"
459799,GUIDEWIRE VASC ASH 190CM,"3,695.00","3,695.00"
459800,GWIRE VASC 190CM GAIA 3 ,"3,695.00","3,695.00"
459801,GWIRE VASC 180CM ASAHI  ,"3,695.00","3,695.00"
459803,PLATE STD ACLC 2 BN RT  ,"16,058.00","16,058.00"
459804,PLATE ACLC BN RT DIST VO,"16,058.00","16,058.00"
459805,PLATE SP 26MM 2 LEVEL   ,"17,434.00","17,434.00"
459806,RING ANLPLS 3DRCHRD 38MM,"40,824.00","40,824.00"
459807,PLATE BN L8MM CHIN 6 HL ,"7,480.00","7,480.00"
459809,COIL RUBY POD J 15 EMBL ,"15,662.00","15,662.00"
459810,SPACER SPNL 14X7MM 7D   ,"35,968.00","35,968.00"
459811,ANCHOR SPN COALTION 12MM,"3,295.00","3,295.00"
459812,SPACER SPN 7D 14X12X6   ,"35,968.00","35,968.00"
459813,HEAD FEM CERM -3.5/36MM ,"14,687.00","14,687.00"
459814,IMPL ALIF INTRFX 8X38X28,"96,343.00","96,343.00"
459816,SCREW SPN ALIF 6X20MM   ,"13,605.00","13,605.00"
459817,SCREW SPN ALIF 5X25MM   ,"16,473.00","16,473.00"
459818,SCREW SPN PRCPT 6.5X40MM,"16,473.00","16,473.00"
459819,CATH VASC .058INX132CM  ,"34,486.00","34,486.00"
459820,CATH AXS .058IN 115CM   ,"26,625.00","26,625.00"
459821,GRAFT BN ALLGRFT 5CC    ,"47,405.00","47,405.00"
459822,ANCHOR SUT P BR DS PERMA,"8,478.00","8,478.00"
459824,LEAD NRSTM BLNK         ,"1,606.00","1,606.00"
459825,DRILL BIT AO DIA 2X135MM,"3,950.00","3,950.00"
459826,OVERDRILL DIA 2.7X122MM ,"3,950.00","3,950.00"
459827,SCREW LCK 3.5X18MM T10  ,"6,089.00","6,089.00"
459828,SCREW BN T10 3.5/L16MM  ,"3,205.00","3,205.00"
459829,SCREW FLTHRD T10 2.7X1MM,"3,142.00","3,142.00"
459830,SCREW BN T10 2.7/L18MM  ,"3,205.00","3,205.00"
459831,BLADE SCREWDRIVER T10   ,"7,296.00","7,296.00"
459833,COIL EMBL 30CM 13MM     ,"31,008.00","31,008.00"
459835,COIL EMB 30CM 6MM       ,"34,013.00","34,013.00"
459837,CATH OCLOT 7F 130CM     ,"51,413.00","51,413.00"
459838,CATH.014IN 6FR.41MM110CM,"42,830.00","42,830.00"
459841,STRATTICE TM 10X16CM    ,"65,022.00","65,022.00"
459842,STRATTICE TM10X10CM PRCN,"40,648.00","40,648.00"
459844,STRATTICE TM 30X20CM    ,"122,007.00","122,007.00"
459845,PREVENA PLUS SYSTEM     ,"11,611.00","11,611.00"
459846,SPHINCTERTOME DSH 6F 480,"3,366.00","3,366.00"
459847,SCREW LCKING 2.4X10     ,"3,795.00","3,795.00"
459848,DEVICE MYO XL TISS RMVL ,"19,175.00","19,175.00"
459849,CATH & ASPR TUBING 5MAX ,"47,207.00","47,207.00"
459858,EXPANDR TISS FLL 310-370,"19,143.00","19,143.00"
459860,CEMENT BN HVISC GNT 40GM,"7,031.00","7,031.00"
459863,LENS IOL +13 DIOP 11MM  ,"1,656.00","1,656.00"
459865,CATH REPFSN 6F 064X132  ,"41,027.00","41,027.00"
459866,IMPLNT BRST 12X12.5CM310,"20,566.00","20,566.00"
459867,PLATE SP 42MM 3 LEVEL   ,"17,434.00","17,434.00"
459869,HEAD FEM CERM 36+7XB    ,"14,687.00","14,687.00"
459870,STEM FEM 9 STD TRLK OFST,"44,060.00","44,060.00"
459871,SCREW SS LCP 60X2.7MM   ,"1,056.00","1,056.00"
459872,PLATE LCP HOOK 3.5 3HOLE,"9,378.00","9,378.00"
459873,PLATE FEM RT 6HL 16MM   ,"42,009.00","42,009.00"
459874,SCREW LCKNG 5M L34MM    ,"6,587.00","6,587.00"
459875,SCREW LCKNG 5MM L36MM   ,"6,587.00","6,587.00"
459876,SCREW CRTX LCKNG 5X38MM ,"6,587.00","6,587.00"
459877,SCREW BN 5MMX65MM       ,"6,587.00","6,587.00"
459878,SCREW BN 4.5MMX46MM     ,"1,145.00","1,145.00"
459879,SCREW AXSOS TI 6MM X 80 ,"1,679.00","1,679.00"
459880,SCREW CANN 4.0X50 407.  ,"6,540.00","6,540.00"
459881,SCREW CORTEX 3.5X75MM   ,616.00,616.00
459882,KIT SPLNT PTSPC 2 ORTHGN,"39,428.00","39,428.00"
459885,PLATE LG BN RT OLCRN    ,"12,827.00","12,827.00"
459886,SCREW LCK 3.5X10MM T10  ,"6,089.00","6,089.00"
459887,SCREW LCK T10 3.5X20MM  ,"6,089.00","6,089.00"
459889,SCREW BN LCK 2.7X14MM   ,"6,089.00","6,089.00"
459890,SCREW LCK 2.7X16MM      ,"5,969.00","5,969.00"
459891,SCREW LOCK FTHRD 2.7MM  ,"6,089.00","6,089.00"
459893,SCREW 2.7X20MM          ,"3,205.00","3,205.00"
459895,DRSG MPLX BR FLX 6X7.5IN,362.00,362.00
459896,DRSG MPLX ANMC 7.3X9.5IN,493.00,493.00
459897,INSERT TIB 3 THK20MM PST,"12,273.00","12,273.00"
