Hospital Name:  Mercy St Marys SF,,,,,
OSHPD Facility No: 10630965,,,,,
"Effective Date of Charges: July 1, 2018",,,,,
,,,,,
"CDM
Number",Billing Description (25 char), Price ,Zero Price Inicator,,
4496022,RITONAVIR 100MG CAP      , 17.63 ,,,
4496030,ROSIGLITAZONE 4MG TAB    , 12.71 ,,,
4496031,APAP/HYDROCOD 167/2.5MGLQ, 20.00 ,,,
4496032,COLLAGENASE 250U/GM 30GM , 454.84 ,,,
4496048,SALSALATE 500MG TAB      , 7.25 ,,,
4496063,SAQUINAVIR MESYL 200MG   , 13.64 ,,,
4496071,ROSIGLITAZONE 8MG TAB    , 21.43 ,,,
4496089,SELEGILINE 5MG TAB       , 21.64 ,,,
4496097,SALMETEROL 50MCG/IH 28DSK, 134.11 ,,,
4496105,SENNOSIDES 8.6MG TAB     , 10.56 ,,,
4496113,SAQUINAVIR 500MG TAB     , 19.03 ,,,
4496121,SERTRALINE 100MG TAB     , 6.00 ,,,
4496139,SERTRALINE 50MG TAB      , 6.00 ,,,
4496147,SERTRALINE 50MG TAB      , 6.00 ,,,
4496154,SEVELAMER 403MG CAP      , 5.00 ,,,
4496162,SEVELAMER HCL 800MG TAB  , 5.06 ,,,
4496170,RALOXIFENE 60MG TAB      , 7.72 ,,,
4496196,SIMVASTATIN 5MG TAB      , 5.00 ,,,
4496204,SIMETHICONE 80MG CHW TAB , 10.34 ,,,
4496212,SIMVASTATIN 10MG TAB     , 6.00 ,,,
4496220,CARBIDOP/LEVOD 10/100 TAB, 10.56 ,,,
4496238,SIMVASTATIN 20MG TAB     , 9.00 ,,,
4496246,CARBIDOPA/LEVOD 25/100MG , 8.60 ,,,
4496253,SIMVASTATIN 40MG TAB     , 9.00 ,,,
4496261,CARBIDOPA/LEVODOP 25/250M, 10.10 ,,,
4496279,SIMVASTATIN 80MG TAB     , 10.50 ,,,
4496287,CARBIDOPA/LEVO ER 50/200M, 11.80 ,,,
4496303,NACL 1GM TAB             , 7.00 ,,,
4496311,SILDENAFIL 25MG TAB      , 24.87 ,,,
4496329,FLUORIDE 1MG CHW TAB     , 7.00 ,,,
4496337,SORBITOL 70% 30ML SOL    , 6.04 ,,,
4496345,ASP/CARSP/COD325/200/16MG, 25.64 ,,,
4496352,SOTALOL 120MG TAB        , 15.24 ,,,
4496360,SOTALOL 160MG TAB        , 20.23 ,,,
4496378,SILDENAFIL 50MG TAB      , 30.68 ,,,
4496386,SOTALOL 240MG TAB        , 25.23 ,,,
4496394,RIMANTADINE 100MG TAB    , 6.32 ,,,
4496402,SOTALOL 80MG TAB         , 13.50 ,,,
4496428,SPIRONOLACTONE 100MG TAB , 11.73 ,,,
4496429,CALCIUM ACETATE 667MG TAB, 5.00 ,,,
4496444,SPIRONOLACTONE 25MG TAB  , 11.26 ,,,
4496451,RANITIDINE 75MG TAB      , 5.00 ,,,
4496469,SPIRONOLACTONE 50MG TAB  , 15.07 ,,,
4496477,RANOLAZINE ER 500MG TAB  , 8.54 ,,,
4496485,STAVUDINE 15MG CAP       , 21.70 ,,,
4496493,SOTALOL 40MG TAB         , 13.50 ,,,
4496501,STAVUDINE 20MG CAP       , 22.53 ,,,
4496527,STAVUDINE 30MG CAP       , 23.38 ,,,
4496543,STAVUDINE 40MG CAP       , 24.17 ,,,
4496568,MULTIVITAMIN PRENATAL TAB, 9.44 ,,,
4496584,SUCRALFATE 1GM TAB       , 7.00 ,,,
4496600,SULFADIAZINE 500MG TAB   , 6.14 ,,,
4496642,SULFASALAZIN EC 500MG TAB, 6.50 ,,,
4496667,SULFASALAZINE 500MG TAB  , 7.00 ,,,
4496683,SULFINPYRAZONE 100MG TAB , 7.00 ,,,
4496709,SULFINPYRAZONE 200MG CAP , 7.00 ,,,
4496725,SULFISOXAZOLE 500MG TAB  , 6.89 ,,,
4496741,SULINDAC 150MG TAB       , 14.51 ,,,
4496758,SUMATRIPTAN 50MG TAB     , 72.12 ,,,
4496766,SULINDAC 200MG TAB       , 17.74 ,,,
4496774,SUMATRIPTAN 25MG TAB     , 60.96 ,,,
4496782,TAMOXIFEN 10MG TAB       , 21.13 ,,,
4496816,TAMSULOSIN 0.4MG CAP     , 8.80 ,,,
4496824,TEMAZEPAM 15MG CAP       , 22.03 ,,,
4496840,TEMAZEPAM 30MG CAP       , 22.03 ,,,
4496857,TACROLIMUS 0.5MG CAP     , 6.46 ,,,
4496865,TEMAZEPAM 7.5MG CAP      , 6.50 ,,,
4496873,TACROLIMUS 1MG CAP       , 8.58 ,,,
4496881,TERAZOSIN 10MG CAP       , 11.14 ,,,
4496882,POSACONAZOLE 200MG/5ML UD, 125.19 ,,,
4496907,TERAZOSIN 1MG CAP        , 11.14 ,,,
4496923,TERAZOSIN 2MG CAP        , 11.14 ,,,
4496949,TERAZOSIN 5MG CAP        , 11.14 ,,,
4496964,TERBUTALINE 2.5MG TAB    , 10.73 ,,,
4496972,SILDENAFIL 20MG TAB      , 28.68 ,,,
4497004,TERBUTALINE 5MG TAB      , 11.53 ,,,
4497005,MYCOPHENOLATE ER 360MG TB, 13.32 ,,,
4497046,TETRACYCLINE 250MG CAP   , 7.00 ,,,
4497061,TETRACYCLINE 500MG CAP   , 7.00 ,,,
4497103,THEOPHYLLINE ER 100MG TAB, 9.70 ,,,
4497130,OXYMETAZOL 0.05% 30ML NAS, 15.32 ,,,
4497161,ACETYLCYST 10% 4ML INHSOL, 30.00 ,,,
4497162,ACETYLCYST 20% 4ML INHSOL, 41.00 ,,,
4497186,THEOPHYLLINE ER 200MG TAB, 10.56 ,,,
4497228,THEOPHYLLINE ER 300MG TAB, 9.70 ,,,
4497327,MULTIVIT MINERAL TAB     , 10.56 ,,,
4497343,MULTIVIT THERAPEUTIC TAB , 10.56 ,,,
4497368,THIABENDAZ 500MG CHW TAB , 18.72 ,,,
4497384,VIT B1(THIAMINE) 100MG   , 10.56 ,,,
4497426,THIETHYLPERAZINE 10MG TAB, 6.50 ,,,
4497442,THIORIDAZINE 10MG TAB    , 10.27 ,,,
4497467,THIORIDAZINE 100MG TAB   , 12.38 ,,,
4497483,THIORIDAZINE 15MG TAB    , 10.51 ,,,
4497509,THIORIDAZINE 200MG TAB   , 15.83 ,,,
4497525,THIORIDAZINE 25MG TAB    , 10.99 ,,,
4497541,THIORIDAZINE 50MG TAB    , 11.63 ,,,
4497566,THIOTHIXENE 1MG CAP      , 11.95 ,,,
4497582,THIOTHIXENE 10MG CAP     , 14.11 ,,,
4497608,THIOTHIXENE 2MG CAP      , 11.95 ,,,
4497624,THIOTHIXENE 20MG CAP     , 16.52 ,,,
4497640,THIOTHIXENE 5MG CAP      , 13.44 ,,,
4497749,THYROID 120MG (2GR) TAB  , 7.88 ,,,
4497764,THYROID 15MG (1/4GR) TAB , 7.88 ,,,
4497780,THYROID 180MG (3GR) TAB  , 10.56 ,,,
4497806,THYROID 30MG (1/2GR) TAB , 10.56 ,,,
4497822,THYROID 60MG (1GR) TAB   , 7.88 ,,,
4497830,TIAGABINE 4MG TAB        , 5.60 ,,,
4497848,TICLOPIDINE 250MG TAB    , 11.97 ,,,
4497855,TICAGRELOR 90MG TAB      , 9.70 ,,,
4497863,TIMOLOL 10MG TAB         , 10.56 ,,,
4497871,TIZANIDINE 4MG TAB       , 6.23 ,,,
4497889,TOCAINIDE 400MG TAB      , 9.33 ,,,
4497905,TOCAINIDE 600MG TAB      , 14.37 ,,,
4497921,TOLAZAMIDE 100MG TAB     , 7.88 ,,,
4497947,TOLAZAMIDE 250MG TAB     , 7.88 ,,,
4497962,TOLAZAMIDE 500MG TAB     , 7.88 ,,,
4498002,TOLBUTAMIDE 500MG TAB    , 8.61 ,,,
4498010,TOPIRAMATE 100MG TAB     , 12.71 ,,,
4498028,TRANYLCYPROMINE 10MG TAB , 7.00 ,,,
4498036,TOPIRAMATE 25MG TAB      , 6.38 ,,,
4498044,TRAZODONE 100MG TAB      , 18.91 ,,,
4498051,TOLTERODINE 2MG TAB      , 7.73 ,,,
4498069,TRAZODONE 50MG TAB       , 12.67 ,,,
4498077,TORSEMIDE 20MG TAB       , 5.00 ,,,
4498085,TRIAMTERENE/HCTZ 37.5/25M, 6.84 ,,,
4498093,TRETINOIN 10MG CAP       , 36.71 ,,,
4498101,TRIAMTERENE/HCTZ 50/25MG , 6.84 ,,,
4498127,TRIAMTERENE/HCTZ 75/50MG , 6.50 ,,,
4498143,TRIAMCINOLONE 4MG TAB    , 7.82 ,,,
4498168,TRIAMTERENE 100MG CAP    , 6.50 ,,,
4498184,TRIAMTERENE 50MG CAP     , 6.50 ,,,
4498200,TRIAZOLAM 0.125MG TAB    , 22.03 ,,,
4498226,TRIAZOLAM 0.25MG TAB     , 22.03 ,,,
4498242,TRIFLUOPERAZINE 10MG TAB , 9.70 ,,,
4498267,TRIFLUOPERAZINE 1MG TAB  , 9.70 ,,,
4498283,TRIFLUOPERAZINE 2MG TAB  , 10.56 ,,,
4498325,TRIFLUOPERAZINE 5MG TAB  , 9.70 ,,,
4498341,TRIHEXYPHENIDYL 2MG TAB  , 6.73 ,,,
4498358,RIVAROXABAN 15MG TAB     , 15.58 ,,,
4498366,TRIHEXYPHENIDYL 5MG TAB  , 10.73 ,,,
4498374,OXCARBAZEPINE 300MG TAB  , 9.00 ,,,
4498382,TRIMETHOBENZ 100MG CAP   , 10.56 ,,,
4498390,RIVAROXABAN 10MG TAB     , 15.58 ,,,
4498408,TRIMETHOBENZ 250MG CAP   , 9.70 ,,,
4498416,VALACYCLOVIR 500MG TAB   , 13.00 ,,,
4498424,TRIMETHOPRIM 100MG TAB   , 10.56 ,,,
4498465,METH/METH BLUE/BA/SAL/HYC, 7.00 ,,,
4498473,AMYL/LIPASE/PRO 65/20/65 , 7.28 ,,,
4498481,K CITRATE ER 5MEQ TAB    , 8.76 ,,,
4498499,URSODIOL 300MG CAP       , 13.59 ,,,
4498507,VALPROIC ACID 250MG CAP  , 10.99 ,,,
4498515,VALSARTAN 80MG TAB       , 7.58 ,,,
4498523,VANCOMYCIN 125MG CAP     , 46.65 ,,,
4498531,VALSARTAN 160MG TAB      , 8.10 ,,,
4498549,VANCOMYCIN 250MG CAP     , 111.42 ,,,
4498556,VENLAFAXINE ER 150MG CAP , 13.10 ,,,
4498564,VENLAFAXINE 100MG TAB    , 6.50 ,,,
4498572,LEVETIRACETAM 1000MG TAB , 20.77 ,,,
4498580,VENLAFAXINE 25MG TAB     , 8.60 ,,,
4498598,WARFARIN 0.5MG TAB       , 8.35 ,,,
4498606,VENLAFAXINE 37.5MG TAB   , 8.75 ,,,
4498614,VENLAFAXINE 50MG TAB     , 7.58 ,,,
4498622,VENLAFAXINE 75MG TAB     , 8.75 ,,,
4498630,VENLAFAXINE ER 75MG CAP  , 13.01 ,,,
4498648,VERAPAMIL 120MG TAB      , 13.44 ,,,
4498663,VERAPAMIL ER 120MG CAP   , 9.98 ,,,
4498689,VERAPAMIL ER 180MG CAP   , 11.99 ,,,
4498705,VERAPAMIL ER 240MG TAB   , 18.14 ,,,
4498713,ARIPIPRAZOLE 2MG TAB     , 24.02 ,,,
4498721,VERAPAMIL 40MG TAB       , 6.84 ,,,
4498739,CARVEDILOL ER 24HR 10MG C, 9.67 ,,,
4498747,VERAPAMIL 80MG TAB       , 11.26 ,,,
4498754,CARVEDILOL ER 24HR 20MG C, 9.67 ,,,
4498762,APAP/HYDROCOD 500/5MG TAB, 24.67 ,,,
4498770,CARVEDILOL ER 24HR 40MG C, 9.67 ,,,
4498796,RALTEGRAVIR 400MG TAB    , 39.02 ,,,
4498804,GUAIF/HYDROCOD 100-5 15ML, 17.64 ,,,
4498820,AMYL/LIP/PRO 30/8/30 TAB , 7.00 ,,,
4498846,VIT B12 100MCG TAB       , 7.25 ,,,
4498861,VIT E 100IU CAP          , 10.56 ,,,
4498879,ETRAVIRINE 100MG TAB     , 17.35 ,,,
4498887,VIT A 10000IU CAP        , 6.50 ,,,
4498895,LEVETIRACETAM 250MG TAB  , 7.50 ,,,
4498903,VIT A 25000 IU CAP       , 7.00 ,,,
4498912,SEVELAMER CARB 0.8GM PKG , 16.50 ,,,
4498930,LANTHANUM CARBONTE 500MG , 21.77 ,,,
4498931,BUDESONIDE 90MCG INH PWDR, 252.62 ,,,
4498932,TELMISARTAN 80MG TAB     , 5.00 ,,,
4498933,CARVEDILOL 1.562MG TAB   , 5.00 ,,,
4498937,VORICONAZOLE 200MG TAB   , 64.52 ,,,
4498938,CARB/LEVO/ENTA 25/100/200, 12.55 ,,,
4498945,VIT E 200IU CAP          , 6.50 ,,,
4498946,RILUZOLE 50MG TAB        , 20.96 ,,,
4498947,RITONAVIR 100MG TAB      , 17.22 ,,,
4498952,VORICONAZOLE 50MG TAB    , 17.08 ,,,
4498960,VIT E 400IU CAP          , 10.56 ,,,
4498961,COLCHICINE 0.3MG TAB     , 5.00 ,,,
4498962,ISONIAZID 150MG TAB      , 5.00 ,,,
4498963,PYRAZINAMIDE 250MG TAB   , 5.00 ,,,
4498986,WARFARIN 1MG TAB         , 8.35 ,,,
4498995,SILDENAFIL 10MG TAB      , 41.45 ,,,
4498996,TIZANIDINE 0.5MG TAB     , 5.00 ,,,
4498997,CARBID/LEVOD 12.5/50MG TB, 5.00 ,,,
4499000,WARFARIN 10MG TAB        , 11.53 ,,,
4499001,LOPERAMIDE 2MG/15ML LIQ  , 8.27 ,,,
4499002,TOLVAPTAN 15MG TAB       , 668.00 ,,,
4499003,ZIPRASIDONE 60MG CAP     , 43.75 ,,,
4499026,WARFARIN 2MG TAB         , 10.34 ,,,
4499034,ANAGRELIDE 0.5MG CAP     , 12.66 ,,,
4499042,WARFARIN 2.5MG TAB       , 10.34 ,,,
4499059,WARFARIN 3MG TAB         , 9.42 ,,,
4499060,GI COCKTAIL 5ML UD LIQ   , 45.00 ,,,
4499067,WARFARIN 5MG TAB         , 10.73 ,,,
4499075,MELOXICAM 7.5MG TAB      , 5.00 ,,,
4499083,WARFARIN 7.5MG TAB       , 11.08 ,,,
4499091,ZAFIRLUKAST 20MG TAB     , 7.01 ,,,
4499109,ZALCITABINE 0.375MG TAB  , 16.52 ,,,
4499125,ZALCITABINE 0.75MG TAB   , 19.87 ,,,
4499133,ZALEPLON 5MG CAP         , 7.19 ,,,
4499141,ZIDOVUDINE 100MG CAP     , 31.21 ,,,
4499158,ZALEPLON 10MG CAP        , 13.60 ,,,
4499182,ZINC SULF 220MG CAP      , 6.36 ,,,
4499190,ZIPRASIDONE 40MG CAP     , 14.59 ,,,
4499208,ZOLPIDEM TART 10MG TAB   , 18.14 ,,,
4499216,ZIPRASIDONE 20MG CAP     , 14.59 ,,,
4499224,ZOLPIDEM TART 5MG TAB    , 18.14 ,,,
4499232,CYCLOSPORINE 100MG CAP   , 41.78 ,,,
4499265,AZITHROMYCIN 600MG TAB   , 73.34 ,,,
4499273,VALGANCICLOVIR 450MG TAB , 63.44 ,,,
4499281,ESTROG/MEDPROG 0.625/2.5 , 5.80 ,,,
4499299,ARIPIPRAZOLE 2.5MG TAB   , 24.02 ,,,
4499307,OLANZAPINE 10MG TAB      , 40.32 ,,,
4499315,VALSARTAN 40MG TAB       , 5.00 ,,,
4499323,OLANZAPINE 5MG TAB       , 28.11 ,,,
4499331,CARVEDILOL 3.125MG TAB   , 9.60 ,,,
4499349,CARVEDILOL 6.25MG TAB    , 9.60 ,,,
4499356,CARVEDILOL 12.5MG TAB    , 9.60 ,,,
4499364,CARVEDILOL 25MG TAB      , 9.60 ,,,
4499372,ACARBOSE 50MG TAB        , 5.00 ,,,
4499398,PAROXETINE 10MG TAB      , 12.12 ,,,
4499406,OLANZAPINE 2.5MG TAB     , 24.15 ,,,
4499414,LOSARTAN 25MG TAB        , 7.84 ,,,
4499430,DOXAZOSIN 2MG TAB        , 7.02 ,,,
4499448,DOXAZOSIN 4MG TAB        , 7.24 ,,,
4499463,METOPROLOL ER 50MG TAB   , 5.00 ,,,
4499464,FLECAINIDE 25MG TAB      , 5.00 ,,,
4499465,DIAZEPAM 1MG/ML 5ML SOL  , 20.00 ,,,
4499471,METOPROLOL ER 100MG TAB  , 6.17 ,,,
4499505,OXANDROLONE 2.5MG TAB    , 28.11 ,,,
4499513,ISOSORBIDE MON ER 30MG TB, 7.73 ,,,
4499521,TRAMADOL 50MG TAB        , 5.91 ,,,
4499547,DOXAZOSIN 1MG TAB        , 7.02 ,,,
4499554,REPAGLINIDE 0.5MG TAB    , 5.00 ,,,
4499560,ERGOCALCIFEROL 8KU/ML LIQ, 25.00 ,,,
4499562,ARIPIPRAZOLE 15MG TAB    , 23.45 ,,,
4499570,ZIPRASIDONE 60MG CAP     , 14.59 ,,,
4499588,ZIPRASIDONE 80MG CAP     , 14.59 ,,,
4499596,ATAZANAVIR SUL 150MG CAP , 31.46 ,,,
4499604,HCTZ 12.5MG CAP          , 5.00 ,,,
4499612,TENOFOVIR 300MG TAB      , 28.60 ,,,
4499620,DIVALPROEX ER 250MG TAB  , 5.00 ,,,
4499638,ELETRIPTAN 20MG TAB      , 33.12 ,,,
4499640,CARBIDOPA 25MG TAB       , 18.70 ,,,
4499641,ARMODAFINIL 150MG TAB    , 45.20 ,,,
4499653,LEVETIRACETAM 500MG TAB  , 5.80 ,,,
4499654,BRIMONIDINE/TIMOLOL 5ML  , 56.26 ,,,
4499661,TOLTERODINE LA 2MG CAP   , 7.72 ,,,
4499679,ARIPIPRAZOLE 10MG TAB    , 22.12 ,,,
4499687,MIDODRINE HCL 2.5MG TAB  , 5.00 ,,,
4499703,OLANZAPINE 15MG TAB      , 26.80 ,,,
4499704,ZONISAMIDE 100MG CAP     , 5.00 ,,,
4499711,METOPROLOL ER 25MG TAB   , 5.00 ,,,
4499729,BUPROPION SR 24HR 150MG T, 7.11 ,,,
4499740,MIRTAZAPINE 15MG SOLTAB  , 5.00 ,,,
4499745,RIVASTIGMINE 1.5MG CAP   , 5.35 ,,,
4499753,QUINIDINE/DM 10-20MG CAP , 23.44 ,,,
4499760,ATORVASTATIN 80MG TAB    , 8.87 ,,,
4499778,CARBIDOPA/LEVO ER 25/100 , 5.00 ,,,
4499786,CAPECITABINE 500MG TAB   , 27.24 ,,,
4499802,ANASTROZOLE 1MG TAB      , 18.20 ,,,
4499803,HYDROMORPHONE 1MG TAB    , 20.00 ,,,
4499804,ACYCLOVIR 5% 15GM TOP    , 797.60 ,,,
4499805,BENZOCAINE 20% 12GM PASTE, 17.28 ,,,
4499806,GENVOYA150/150/200/10MGTB, 207.21 ,,,
4499820,CYPROHEPTADINE 2MG TAB   , 5.00 ,,,
4499828,MEMANTINE 5MG TAB        , 5.64 ,,,
4499836,ATAZANAVIR SUL 200MG CAP , 29.92 ,,,
4499845,ESTRADIOL 0.5MG TAB      , 5.00 ,,,
4499846,RIFAXIMIN 550MG TAB      , 57.57 ,,,
4499886,CILOSTAZOL 50MG TAB      , 5.00 ,,,
4499887,METFORMIN ER 24H 750MG TB, 5.00 ,,,
4499893,CYCLOSPORINE MOD 25MG CAP, 5.00 ,,,
4499894,LIRAGLUTIDE 18MG/3ML PEN , 490.90 ,,,
4499895,MYCOPHENOLATE ER180MG TB , 30.48 ,,,
4499896,DUTASTERIDE 0.5MG CAP    , 13.10 ,,,
4499897,LACTASE ENZYME 9000U TAB , 5.00 ,,,
4499898,CYCLOPHOSPHAMIDE 50MG CAP, 20.00 ,,,
4499902,ISOSORBIDE MON ER 15MG TB, 5.00 ,,,
4499903,APAP/BUT/CAFF 325/50/40TB, 20.00 ,,,
4499927,CYCLOSPORINE MOD100MG CAP, 12.00 ,,,
4499935,TRIAMCIN ACE 16.5GM NAS  , 166.02 ,,,
4499950,DULOXETINE DR 20MG CAP   , 7.76 ,,,
4499951,PROBENECID 250MG TAB     , 5.00 ,,,
4499952,PROPAFENONE 75MG TAB     , 5.00 ,,,
4499953,ATOMOXETINE 18MG CAP     , 13.87 ,,,
4499954,DEXLANSOPRAZ ER 60MG CAP , 10.58 ,,,
4499955,ROPINIROLE 5MG TAB       , 5.00 ,,,
4499956,FLECAINIDE 50MG TAB      , 5.00 ,,,
4499957,IBUPROFEN 200MG/10ML LIQ , 5.00 ,,,
4499958,SOLIFENACIN 5MG TAB      , 13.80 ,,,
4499959,APIXABAN 2.5MG TAB       , 11.62 ,,,
4499960,ETRAVIRINE 200MG TAB     , 35.71 ,,,
4499961,APIXABAN 5MG TAB         , 11.62 ,,,
4499962,MEMANTINE 10MG TAB       , 9.75 ,,,
4499963,TIZANIDINE 2MG TAB       , 5.25 ,,,
4499964,LUBIPROSTONE 24MCG CAP   , 11.99 ,,,
4499965,NEVIRAPINE 400MG ER24H TB, 48.44 ,,,
4499966,CHLORTHALIDONE 12.5MG TAB, 5.00 ,,,
4499968,DULOXETINE DR 60MG CAP   , 8.58 ,,,
4499969,ZONISAMIDE 25MG CAP      , 5.00 ,,,
4499970,PHENYLEPH 2.5% 15ML OPS  , 226.00 ,,,
4499976,OLMESARTAN 20MG TAB      , 5.00 ,,,
4499977,INDAPAMIDE 1.25MG TAB    , 5.00 ,,,
4499978,MIRTAZAPINE 7.5MG TAB    , 5.00 ,,,
4499979,LURASIDONE 60MG TAB      , 57.01 ,,,
4499980,DOXYCYCL MONOHYD 50MG CAP, 6.18 ,,,
4499981,CELECOXIB 50MG CAP       , 6.67 ,,,
4499982,DICLOFENAC 0.1% 2.5ML OPS, 10.00 ,,,
4499983,PHENYTOIN ER 30MG CAP    , 5.00 ,,,
4499984,METHYLPHENIDATE SR 20MG  , 20.00 ,,,
4499985,NEBIVOLOL 5MG TAB        , 5.24 ,,,
4499986,RIFAXIMIN 200MG TAB      , 26.26 ,,,
4499987,DARIFENACIN SR 24HR 7.5MG, 16.38 ,,,
4499988,ESTRADIOL 0.1MG/QD WKLY  , 54.20 ,,,
4499989,MELATONIN 3MG TAB        , 5.00 ,,,
4499990,METHYL SAL/MENTH 57GM CRM, 25.95 ,,,
4499991,ARIPIPRAZOLE 1MG TAB     , 49.95 ,,,
4499992,EMTRICT-TENOF 200/300MTB , 55.73 ,,,
4499993,CLONIDINE 0.05MG TAB     , 5.00 ,,,
4499994,GUANFACINE 0.5MG TAB     , 5.00 ,,,
4499995,LAMIVUDINE HBV 100MG TAB , 36.80 ,,,
4499996,ZOLPIDEM 2.5MG TAB       , 20.00 ,,,
4499997,SIMETHICONE 40MG CHW TAB , 5.00 ,,,
4499998,CYCLOSPOR 0.05% 0.4ML OPS, 26.42 ,,,
4499999,BRIMONIDINE 0.1% 5ML OPS , 234.98 ,,,
4500000,OB/GYN PROCEDURE LEVEL 1 ," 1,137.00 ",,,
4600003,SURG WEIGHT LOSS CLINIC  , -   ,2,,
4600011,VISIT LEVEL 1 NEW PT     , 119.00 ,,,
4600029,VISIT LEVEL 1 NEW W PROC , 119.00 ,,,
4600037,VISIT LEVEL 2 NEW PT     , 119.00 ,,,
4600045,VISIT LEVEL 2 NEW W PROC , 119.00 ,,,
4600052,VISIT LEVEL 3 NEW PT     , 137.00 ,,,
4600060,VISIT LEVEL 3 NEW W PROC , 137.00 ,,,
4600078,VISIT LEVEL 4 NEW PT     , 199.00 ,,,
4600086,VISIT LEVEL 4 NEW W PROC , 199.00 ,,,
4600094,VISIT LEVEL 5 NEW PT     , 238.00 ,,,
4600102,VISIT LEVEL 5 NEW W PROC , 238.00 ,,,
4600110,VISIT LEVEL 1 EST PT     , 119.00 ,,,
4600128,VISIT LEVEL 1 EST W PROC , 119.00 ,,,
4600136,VISIT LEVEL 2 EST PT     , 119.00 ,,,
4600144,VISIT LEVEL 2 EST W PROC , 119.00 ,,,
4600151,VISIT LEVEL 3 EST PT     , 137.00 ,,,
4600169,VISIT LEVEL 3 EST W PROC , 137.00 ,,,
4600177,VISIT LEVEL 4 EST PT     , 199.00 ,,,
4600185,VISIT LEVEL 4 EST W PROC , 199.00 ,,,
4600193,VISIT LEVEL 5 EST PT     , 199.00 ,,,
4600201,VISIT LEVEL 5 EST W PROC , 199.00 ,,,
4602009,VISIT LEVEL 1 NEW PT     , 111.00 ,,,
4602017,VISIT LEVEL 1 NEW W PROC , 111.00 ,,,
4602025,VISIT LEVEL 2 NEW PT     , 111.00 ,,,
4602033,VISIT LEVEL 2 NEW W PROC , 111.00 ,,,
4602041,VISIT LEVEL 3 NEW PT     , 127.00 ,,,
4602058,VISIT LEVEL 3 NEW W PROC , 127.00 ,,,
4602066,VISIT LEVEL 4 NEW PT     , 185.00 ,,,
4602074,VISIT LEVEL 4 NEW W PROC , 185.00 ,,,
4602082,VISIT LEVEL 5 NEW PT     , 238.00 ,,,
4602090,VISIT LEVEL 5 NEW W PROC , 238.00 ,,,
4602108,VISIT LEVEL 1 EST PT     , 111.00 ,,,
4602116,VISIT LEVEL 1 EST W PROC , 111.00 ,,,
4602124,VISIT LEVEL 2 EST PT     , 111.00 ,,,
4602132,VISIT LEVEL 2 EST W PROC , 111.00 ,,,
4602140,VISIT LEVEL 3 EST PT     , 127.00 ,,,
4602157,VISIT LEVEL 3 EST W PROC , 127.00 ,,,
4602165,VISIT LEVEL 4 EST PT     , 185.00 ,,,
4602173,VISIT LEVEL 4 EST W PROC , 185.00 ,,,
4602181,VISIT LEVEL 5 EST PT     , 185.00 ,,,
4602199,VISIT LEVEL 5 EST W PROC , 185.00 ,,,
5120001,MELANOMA CLINIC          , -   ,2,,
5120019,VISIT LEVEL 1 NEW PT     , 204.00 ,,,
5120027,VISIT LEVEL 2 NEW PT     , 204.00 ,,,
5120035,VISIT LEVEL 3 NEW PT     , 232.00 ,,,
5120043,VISIT LEVEL 4 NEW PT     , 372.00 ,,,
5120050,VISIT LEVEL 5 NEW PT     , 372.00 ,,,
5120068,VISIT LEVEL 1 NEW W PROC , 204.00 ,,,
5120076,VISIT LEVEL 2 NEW W PROC , 204.00 ,,,
5120084,VISIT LEVEL 3 NEW W PROC , 232.00 ,,,
5120092,VISIT LEVEL 4 NEW W PROC , 372.00 ,,,
5120100,VISIT LEVEL 5 NEW W PROC , 372.00 ,,,
5120118,VISIT LEVEL 1 EST PT     , 204.00 ,,,
5120126,VISIT LEVEL 2 EST PT     , 204.00 ,,,
5120134,VISIT LEVEL 3 EST PT     , 232.00 ,,,
5120142,VISIT LEVEL 4 EST PT     , 372.00 ,,,
5120159,VISIT LEVEL 5 EST PT     , 372.00 ,,,
5120167,VISIT LEVEL 1 EST W PROC , 204.00 ,,,
5120175,VISIT LEVEL 2 EST W PROC , 204.00 ,,,
5120183,VISIT LEVEL 3 EST W PROC , 232.00 ,,,
5120191,VISIT LEVEL 4 EST W PROC , 372.00 ,,,
5120209,VISIT LEVEL 5 EST W PROC , 372.00 ,,,
5230008,OP ONCOLOGY CLINIC       , -   ,2,,
5230016,VISIT LEVEL 1 NEW PT     , 149.00 ,,,
5230024,VISIT LEVEL 1 NEW W PROC , 149.00 ,,,
5230032,VISIT LEVEL 2 NEW PT     , 188.00 ,,,
5230040,VISIT LEVEL 2 NEW W PROC , 188.00 ,,,
5230057,VISIT LEVEL 3 NEW PT     , 245.00 ,,,
5230065,VISIT LEVEL 3 NEW W PROC , 245.00 ,,,
5230073,VISIT LEVEL 4 NEW PT     , 311.00 ,,,
5230081,VISIT LEVEL 4 NEW W PROC , 311.00 ,,,
5230099,VISIT LEVEL 5 NEW PT     , 442.00 ,,,
5230107,VISIT LEVEL 5 NEW W PROC , 442.00 ,,,
5230115,VISIT LEVEL 1 EST PT     , 149.00 ,,,
5230123,VISIT LEVEL 1 EST W PROC , 149.00 ,,,
5230131,VISIT LEVEL 2 EST PT     , 188.00 ,,,
5230149,VISIT LEVEL 2 EST W PROC , 188.00 ,,,
5230156,VISIT LEVEL 3 EST PT     , 200.00 ,,,
5230164,VISIT LEVEL 3 EST W PROC , 200.00 ,,,
