BarCdmID,Name,BillDescription,Amount,Category,CPT Modifier Code 1,CPT Modifier Code 2,CPT Multiplier,EffectiveDate,Expression 1,Expression 2,Expression 3,Expression 4,Expression 5,Expression 6,HCPCS Modifier Code 1,HCPCS Modifier Code 2,HCPCS Multiplier,MC Indicator,NDC,OD 1,OD 2,OD 3,OD 4,OD 5,OD 6,OD Value 1,OD Value 2,OD Value 3,OD Value 4,OD Value 5,OD Value 6,Override Expression 1,Override Expression 2,Override Expression 3,Override Expression 4,Override Expression 5,Override Expression 6,Professional GL Override
70107733,Potassium-Urn Rand,,78.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104076,Rast Codfish,"Allergen,Codfish Qn/SemiQn IgE",100.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100034,Chloride Blood,,75.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100819,Lactic Acid-Arterial,,122.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104304,T-4: Free,,138.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115830,Varicella Zoster Ab IgM,Antibody; varicella-zoster,140.40,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100981,F Pml Rara Probe #2,IN SITU Hybridization,1677.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70110228,U2 Snrnp Auto Abs,,105.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115617,Strep pneumoniae - Biofire,"S pneumo, Inf agent det by na",163.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100892,Thallium Blood,,214.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100896,Dantrolene Sp,,582.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100365,R.Typhi Igg -Quest,Rickettsia Igg,288.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115805,AFB  Sensitivity Mic Ea Agent,,112.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109206,Asca Elisa Iga,,320.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109987,Casa (Cancer Assoc Serum Ag),,1420.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109033,Hepatitis C Viral Rna Genotype,,793.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100804,H.Pylori Ab IgA,H.Pylori Ab IgA,336.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104235,Mysoline Primidone Assay,Primidone,140.40,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116288,C. psittaci IgA,Antibody; Chlamydia,35.47,030x,,,,11/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70118028,Very Long Chain Fatty Acids,,466.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116300,Antimicrobial Lev-Azithromycin,"Quantitative Assay Drug, NES",456.00,030x,,,,11/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116313,Poliovirus Ab Type 3,Antibody; enterovirus,234.00,030x,,,,12/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101977,Therapath Ihc,,906.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101663,Zonisamide,,1115.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116047,Flow Cytometry Ea Add Marker25,Flow Cytometry Ea Addtl Marker,150.00,031x,,,,08/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116186,Amoxicillin IgE,"Allg Spec IgE,Crude Xtrc Ea",49.14,030x,,,,09/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104199,PathogenCulture-Presumptv Scrn,,218.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101320,Tyrosine                   Qst,Tyrosine,511.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109269,Anti-A4-Fla2 Elisa,,230.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101420,Dextro/Levo Methorphan Ur  Qst,Dextro/Levo Methorphan Urine,636.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70105098,Surg Spec Level 5,,296.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100665,G6PD Screen,,175.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116197,Rice IgE,"Allg Spec IgE,Crude Xtrc Ea",49.14,030x,,,,09/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100668,Influenza A&B Rna Qual Rt-Pcr,INFLUENZA DNA AMP PROBE,472.00,030x,,,,07/02/2018,PROCED,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100534,Direct If Staining Igg Mayo,Direct If Staining Igg,528.00,031x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
70101648,IA INF AGNT AB QNT Serotype 14,,112.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101626,Phenotype Analysis Drug 12,,591.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115701,PDGFR Alpha IHC,PDGFR Alpha Tumor IHC,270.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116039,Flow Cytometry Ea Add Marker17,Flow Cytometry Ea Addtl Marker,150.00,031x,,,,08/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70105018,Cd 20 B Cell,,234.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101388,Panorama Prenatal Test Qst,Panorama Prenatal Test     Qst,5252.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70105008,Jones' Kidney Stain,,138.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115834,"LCM Virus Ab, IgM",Antibody; LCM,171.60,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104328,Toxoplasma,,297.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115792,"Immunofix electroph,Other Flds","Immunofix electroph,Other Flds",240.00,030x,,,,06/01/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
70105073,Duke University(Muscle Bx'S),,242.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101430,C.Tropicalis Dna,,481.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100029,SGOT,,67.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100823,Fetal Hgb              Qst 513,Fetal Hgb,45.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101255,Anti-Hu Ab,,827.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116082,Total Protein Other Specimen,Total Protein Other Specimen,93.60,030x,,,,08/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70108011,HCV Riba,,411.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101426,HSV Type 2 Dna,Herpes Simplex Virus Type 2,685.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115851,Pneumo Serotype 9V IgG,IA Infectious Agent Ab Quan,21.50,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70105006,Acid Phosphatase Stain,,305.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100355,C-Reactive Protein,,69.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116212,"Hypoglycemia Pan,Sylfonylureas",Drug/Substance NOS 7/More,390.00,030x,,,,09/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109916,RA - Fluid,,94.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109962,Coxsackie Ab,Coxsackie B Ab,155.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100296,MOL  Cyto In Situ Hybrid 12,Molecular Cytology Test 12,142.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104101,Erythropoietin,,343.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104013,Amino Acids Quantitative,Amino Acids 6/> Quan Ea,598.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104200,Antibody; HIV - 2,Antibody; HIV - 2,126.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115922,VDRL with reflex to titer,Syphilis Test Non-Trep Qual,62.40,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70110282,SQV-B Tissue Culture,,1617.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70106471,"AG SCREEN, SERUM PER UNIT",,360.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109748,Cryptosporidium Ia By Eia,,165.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115758,Drug Screen Cocaine,Drug Screening Cocaine,141.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104006,Aldosterone,Aldosterone,195.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100370,Brucella Ab Igm -Quest,Brucella Antibodies Igm,200.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70105044,Synaptophysin,,260.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115038,Flow Cytro: Cell Marker 21,,1011.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101073,F Cll Probe #2   Mpl,IN SITU Hybridization,1155.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70106345,"G6PD, NB Screen","G6Pd, Nb Scrren",214.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70110075,Protein S Functional,,512.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70110026,Flow Cyto: Cell Marker 8,,150.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100604,Virus Isol Cent Enhanced By If,Virus Isol Cont Enhanced By If,211.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100805,H.Pylori Ab Igg -Quest,H.Pylori Ab Igg,159.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70106234,Amitriptylin/ElavilAntidepTric,,310.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70108013,Complement C2,,168.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116315,Herpes Simplex Virus by PCR,Herpes S Amplif NA Probe,468.00,030x,,,,12/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115676,Ki67 IHC  Tumor,Ki67 Tumor Immunohistochem,520.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115889,Peanut Sev Ara h 9,Allg Spec IgE Recomb Ea,260.00,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116119,Bermuda Grass IgE,"Allg Spec IgE,Crude Xtrc Ea",49.14,030x,,,,09/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115748,MA Act F TEG,Plt Aggreg (In Vitro) Ea Agent,40.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115620,Culture Aerobic-Blood Referred,,717.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116041,Flow Cytometry Ea Add Marker19,Flow Cytometry Ea Addtl Marker,150.00,031x,,,,08/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70106055,Rast Penicillin V,"Allergen,PenicillinV Qn/SemiQn",105.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100947,Chrom Anyls Addl 2-Cyto Bm Mpl,Chromosome Analysis Addl Karyo,1712.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70105009,Calcium Stain,,274.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100680,ACHR  Binding Ab -Quest,Achr Binding Ab,337.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115776,Myeloperoxidase Ab (P-ANCA),Myeloperoxidase Ab (P-ANCA)Imm,109.20,030x,,,,05/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101429,C.Glabrata Dna,,481.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101298,SMNI Resequencing   Athena 215,Smni Resequencing,1832.00,030x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
70115756,Drug Screen Benzodiazepines,Benzodiazepines 1-12,141.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70106342,Mass Spectrometry Nes Qualnbsc,Mass Spectrometry Nes Qual,50.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115944,Pistachio IgE,"Allg Spec IgE,Crude Xtrc Ea",49.14,030x,,,,08/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101667,Beta 2 Glycoprotein 1 Ea- Ab 2,,249.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70110280,RTV Tissue Culture: Add'L,,292.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100930,L Tropicalis Igg,,133.00,030x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
70109988,Aspergillus Fumagatus,,75.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115692,NKX3.1 IHC,NKX3.1 Tumor Immunohistochemi,270.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100888,RI Antibody Western Blot,,276.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100697,N.Meningitidis Igg Serogrp Y,,61.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115919,"Opiates, Confirm, Mec","Opiates, 1 or more",624.00,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101123,Flow Cytometry Marker #1  Mpl,Flow Cytometry First Marker,563.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100783,Immunoelec-Other Fluids(Conc),,240.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70105034,Prostate Specific Acid Phospha,,220.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115746,MA HKH TEG,Plt Aggreg (In Vitro) Ea Agent,40.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115655,Therapath Histo-Stain Mscl Bx,Histo-Stain Add-on,578.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104247,"Nortriptyline,1-2 Definitive","Nortriptyline Antidep, Tricy",396.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116159,Hormodendrum IgE,"Allg Spec IgE,Crude Xtrc Ea",49.14,030x,,,,09/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70110161,HSV 2 By Pcr -Quest,Hsv 2,650.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100645,Acetaminophen Assay,ANALGESICS NON-OPIOID 1 OR 2,174.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101399,Polg DNA Sequencing,,4125.00,030x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
70115808,AFB  Sensitivity Mic Ea Agent,,112.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100813,Hep B Surface Antigen -Quest,Hepatitis B Surface AG;EIA,156.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101076,F Cll Probe #5   Mpl,IN SITU Hybridization,1155.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70114100,MTH FR Mutation Detection,MTH FR GENE VAR ANAL,792.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115624,C neoformans/gattii - Biofire,"C neo/gat, inf agent det by na",163.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109202,Vit B12 Binding Capacity,,188.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109830,Thiocyanate,,68.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70112510,KRAS By PCR          Clarient,Kras By Pcr,908.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109278,ATG16L1 Snp (Rs2241880),,249.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109280,Nkx2-3 Snp (Rs10883365),,249.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115911,Free PSA,PSA; Free,117.00,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115641,HInfluenzae AmpProbe DNA,HInfluenzae AmpProbe DNA,61.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104403,AFB  Sensitivity Ea Drug,,492.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100677,Vitamin B1 Whole Blood -Quest,Vitamin B1,325.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100758,Protein Elect-Urine,,543.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70102720,ASO Titer,,136.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70106101,Serologic Blood Type Rh,,41.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109200,Drug Quantitation Nos,,466.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115791,"Tetanus Antibody, IgG",IA Infectious Agent Ab Quant,93.60,030x,,,,06/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115874,Parvovirus B19 Ab IgG,"Antibody, Parvovirus",117.00,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115639,ABaumannii AmpProbe DNA,ABaumannii AmpProbe DNA,61.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116304,BRCA1 and BRCA2 Seq & Del/Dup,BRCA1&2 Gen Full Seq Dup/Del,8120.00,030x,,,,11/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115700,CD117 cKIT IHC,CD117 cKIT Tumor IHC,270.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101340,Accutype Clopidogrel Cyp2C19,Accutype,846.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100126,Beta Strp Scrn-Grp A,,133.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101423,PSA  Total              Quest,Psa Total,58.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101628,Phenotype Analysis Drug #14,,591.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70110332,Tissue Tgab Iga,,346.00,030x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
70100936,Glucose Body Fluid: Not Blood,,195.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115803,AFB  Sensitivity Mic Ea Agent,,112.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70121000,Mycophenolic Acid,Mycophenolic Acid,399.84,030x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
70100959,Tissue Culture-Cyto Upb Mpl,Tissue Culture,2883.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100825,WBC Stool,,173.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100889,RI Antibody Titer,,110.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100258,B Cells Total Count,,1212.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70112010,Carnitine; Quant 1Specimen,,249.60,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116191,Potato IgE,"Allg Spec IgE,Crude Xtrc Ea",49.14,030x,,,,09/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100713,Hemoglobin,,78.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70116008,ANCA,Fluorescent Ab; Scrn Ea Ab,195.00,030x,,,,08/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115970,Hex Phos - ARUP,Hexagonal Phosph Pltlt Neutral,416.00,030x,,,,08/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70108027,Factor X Activity Clotting,,234.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109964,Coxsackie Ab,Coxsackie B Ab,155.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101421,Fatty Acid Prof           Mayo,Fatty Acid Profile,466.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115915,"Buprenorphine,Confirm, Mec",Buprenorphine,580.00,030x,,,,07/01/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115667,"Arkana Immunofluor, Add 4","Imunoflor AB Adl Stn, per Spec",84.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115687,PD-L1 22C3 IHC  Tumor,PD-L1 22C3 IHC Tumor,606.00,031x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109790,HIV 1/2 Antibodies/Ag IMASY,,73.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101419,Immunofixation For Kappa Lt Ch,Serum Immunofixatn Electorphor,250.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70115796,PL-7 Ab,Immunoassay Nonantibody,134.00,030x,,,,07/01/2017,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100174,Anti Cbir1 Elisa,,230.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70104331,Varicella Zoster Ab,,107.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101425,HSV Type 1 Dna,Herpes Simplex Virus Type 1,685.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70100780,Acetone Titer,,263.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70110101,Lyme Igg: Western Blot,,277.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70101009,SMA  Diagnostic     Athena #11,Sma Diagnostic,2200.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
70109285,RHCE VARIANTS BY SNP ARRAY,,1294.00,030x,,,,07/02/2018,TESTS,,,,,,,,,N,,D,,,,,,1,,,,,,,,,,,,
