Item ID,Item Description, Item Charge 
4430112,Prochlorperazine 5 MG TAB, $5.00 
4430113,Prochlorperazine 10 MG TAB, $5.00 
4430115,Doxycycline 50 MG CAP, $5.00 
4430116,Doxycycline 100 MG CAP, $5.00 
4430117,Methyclothiazide 5 MG TAB, $12.56 
4430118,Memantine 5 MG TAB, $5.00 
4430119,acetaZOLAMIDE 500 MG VIAL, $147.25 
4430120,Bumetanide 1 MG/4 ML VIAL, $20.00 
4430123,Cephalexin 250 MG CAP, $5.00 
4430124,Cephalexin 500 MG CAP, $5.00 
4430125,Methylergonovine 200 MCG TAB, $382.17 
4430126,Memantine 10 MG TAB, $5.00 
4430130,Trihexyphenidyl 2 MG TAB, $5.00 
4430131,HumuLIN 70/30 1000 UNITS/10 ML VIAL, $13.75 
4430132,Albuterol Syrup 2 MG/5 ML UDBOT, $5.00 
4430134,Indomethacin 25 MG CAP, $5.00 
4430135,"Estrogens, Conjugated (Equine) 450 MCG TAB", $42.70 
4430136,Voriconazole 50 MG TAB, $33.20 
4430137,TOLBUTamide 500 MG TAB, $8.08 
4430139,Voriconazole 200 MG TAB, $156.37 
4430142,Darbepoetin Alfa 150 MCG/0.3 ML SYR," $2,340.58 "
4430143,Darbepoetin Alfa 300 MCG/1 ML VIAL," $3,901.82 "
4430144,Cefotaxime 1 Gram / 20 MG/ML BAG, $26.70 
4430145,hydrOXYzine PAMOATE 50 MG CAP, $5.00 
4430146,hydrOXYzine PAMOATE 25 MG CAP, $5.00 
4430147,Loxapine 10 MG CAP, $5.00 
4430148,chlorproMAZINE 50 MG/2 ML AMP, $244.23 
4430149,Loxapine 25 MG CAP, $5.00 
4430151,Ampicillin 500 MG CAP, $5.00 
4430152,Meprobamate 400 MG TAB, $9.41 
4430153,predniSONE 5 MG TAB, $5.00 
4430154,Loxapine 50 MG CAP, $6.14 
4430156,Filgrastim 480 MCG/0.8 ML DISP.SYR," $4,901.34 "
4430157,Meperidine 100 MG/ML SYR, $140.92 
4430158,Meperidine 75 MG/ML SYR, $128.70 
4430159,Meperidine 50 MG/ML SYR, $81.64 
4430163,Cefotaxime 2 Gram / 50 ML BAG, $47.31 
4430164,Meperidine 100 MG TAB, $5.00 
4430166,Insulin Aspart 1000 UNITS/10 ML VIAL, $59.78 
4430172,Prazosin 1 MG CAP, $5.00 
4430173,Prazosin 2 MG CAP, $13.24 
4430174,Prazosin 5 MG CAP, $5.00 
4430175,Phenelzine 15 MG TAB, $5.00 
4430179,Beractant 200 MG/8 ML VIAL, $993.13 
4430184,Bromocriptine 2.5 MG TAB, $22.62 
4430185,Temazepam 15 MG CAP, $5.00 
4430188,Theophylline ERC 200 MG CAP.SA, $17.92 
4430189,Neomycin/Bacitra/Polymyxin 0.94 GM PKT, $5.00 
4430192,Fluconazole 150 MG TAB, $22.32 
4430195,prednisoLONE ACET 1% OPH DROPS 5 ML BOT, $272.54 
4430199,DAPTOmycin 500 MG VIAL," $1,667.63 "
4430200,Gabapentin 600 MG TAB, $5.00 
4430203,Gabapentin 800 MG TAB, $5.00 
4430205,"Heparin Arterial 2,000 Units/ 2000 UNITS/1000 ML BAG", $39.90 
4430206,Peritoneal Fluid 1.5% 2000 ML BAG, $20.00 
4430208,HYDROmorphone 2 MG/ML AMP, $35.00 
4430209,Peritoneal Fluid 1.5% 5000 ML BAG, $172.71 
4430211,Peritoneal Fluid 2.5% 2000 ML BAG, $112.51 
4430215,Griseofulvin Microsize Susp 125 MG/5 ML 120MLBTL, $385.92 
4430216,Opium/Belladonna Alkaloids 1 SUPP SUPP, $82.51 
4430217,Opium/Belladonna Alkaloids 1 SUPP SUPP, $67.86 
4430218,Etoposide 50 MG CAP, $584.88 
4430220,Peritoneal Fluid 2.5% 5000 ML BAG, $176.75 
4430224,Peritoneal Fluid 4.25% 2000 ML BAG, $350.84 
4430225,Codeine 60 MG TAB, $5.00 
4430226,Codeine 30 MG TAB, $5.00 
4430227,Codeine 15 MG TAB, $5.00 
4430228,Morphine 10 MG/ML SYR, $44.72 
4430232,HYDROmorphone Supp 3 MG SUPP, $34.68 
4430233,Procainamide 1000 MG/2 ML VIAL, $648.57 
4430234,Peritoneal Fluid 4.25% 5000 ML BAG, $181.02 
4430237,Tiotropium 18 Mcg/Cap 1 INHALE.KIT AER.CAP, $63.79 
4430238,oxyCODONE/Aspirin 1 TAB TAB, $5.00 
4430240,Etomidate 20 MG/10 ML VIAL, $26.51 
4430241,Metoprolol 25 MG TAB, $5.00 
4430244,Metoclopramide Syrup 10 MG/10 ML UDBOT, $8.93 
4430245,Lansoprazole Oral Disintegrate 30 MG TAB.SOL, $110.88 
4430246,Lansoprazole Oral Disintegrate 15 MG TAB.SOL, $107.60 
4430250,Tigecycline 50 MG VIAL, $931.00 
4430259,PHENobarbital 100 MG TAB, $5.00 
4430261,"Gelatin Sponge,Absorbable 1 APP APP", $152.48 
4430262,Ciprofloxacin 0.3% Ophth Drops 2.5 ML BOT, $20.30 
4430266,IDArubicin 10 MG VIAL, $220.48 
4430267,Tetanus Immune Globulin 250 UNIT SYR," $4,143.52 "
4430269,Succinylcholine 200 MG/10 ML SYR, $147.54 
4430270,Mineral Oil 30 ML UDBOT, $1.05 
4430273,Chlorthalidone 50 MG TAB, $7.94 
4430274,Ethosuximide 250 MG CAP, $5.78 
4430275,Indomethacin Susp 25 MG/5 ML ML, $15.04 
4430281,Selenium 400 MCG/10 ML VIAL, $60.52 
4430282,Amitriptyline 150 MG TAB, $13.20 
4430283,Temazepam 30 MG CAP, $5.00 
4430285,Valproic Acid Syrup 250 MG/5 ML UDCUP, $5.00 
4430286,Cefpodoxime 200 MG TAB, $40.30 
4430288,Nortriptyline 75 MG CAP, $5.00 
4430290,Theophylline Elix 80 MG/15 ML UDBOT, $81.92 
4430291,Erythromycin 1 Gram / 4 MG/ML BAG, $33.63 
4430292,Erythromycin 500 MG/ 5 MG/ML BAG, $659.11 
4430294,Trimethoprim/Sulfamethoxazole 20 ML UDBOT, $28.56 
4430295,Ampicillin 1 Gram / 20 MG/ML BAG, $20.00 
4430297,Ampicillin 2 Gram / 20 MG/ML BAG, $28.50 
4430298,Nafcillin 2 Gram / 20 MG/ML BAG, $245.75 
4430299,Acetaminophen Solution 160 MG/5 ML UDCUP, $0.66 
4430300,Olsalazine 250 MG CAP, $99.84 
4430302,Metoclopramide 5 MG TAB, $5.00 
4430303,Ciprofloxacin 400 MG/40 ML VIAL, $24.61 
4430304,Lomustine 40 MG CAP," $1,105.84 "
4430305,Methylphenidate ERT 20 MG TAB.SA, $18.18 
4430308,Stuart Prenatal 1 TAB TAB, $0.50 
4430311,cycloSPORINE SOLN 100 MG/ML 50MLBTL," $1,254.12 "
4430314,Secobarbital 100 MG CAP, $101.87 
4430316,Nafcillin 1 Gram / 20 MG/ML BAG, $99.28 
4430317,Naproxen Susp 125 MG/5 ML ML, $7.36 
4430319,Cefepime 1 Gram / 20 MG/ML BAG, $111.33 
4430322,Diazepam 10 MG/2 ML VIAL, $609.44 
4430323,Fluconazole 200 MG TAB, $9.64 
4430326,Unasyn 1.5 Gram / 30 MG/ML BAG, $20.00 
4430327,Penicillin G Pot 5000000 UNIT VIAL, $69.23 
4430328,Unasyn 3 Gram / 30 MG/ML BAG, $22.94 
4430329,Doxycycline 100 MG VIAL, $175.75 
4430330,Vancomycin 1 Gram / 4 MG/ML BAG, $88.64 
4430331,Minoxidil 2.5 MG TAB, $5.00 
4430332,Colistimethate 150 MG VIAL, $121.13 
4430334,Primaxin 250 MG / 2.5 MG/ML BAG, $45.32 
4430335,Primaxin 500 MG / 5 MG/ML BAG, $85.30 
4430340,carBAMazepine Susp 100 MG/5 ML ML, $5.00 
4430342,Sodium Chloride 0.6% Nasal Spr 50 ML BOT, $5.83 
4430343,Hydroxychloroquine 200 MG TAB, $5.00 
4430344,Sodium Chloride 0.6% Nasal Dr 50 ML BTL, $20.32 
4430345,Hydrocortisone 1% Cr 30 GM TUBE, $11.08 
4430347,Hydrocortisone 0.5% Cr 30 GM TUBE, $21.31 
4430349,clomiPRAMINE 75 MG CAP, $53.96 
4430351,Diltiazem 90 MG TAB, $5.00 
4430354,"Heparin Arterial 5,000 Units/ 5000 UNITS/500 ML BAG", $142.03 
4430355,Metaxalone 800 MG TAB, $10.88 
4430356,Diltiazem 120 MG TAB, $5.00 
4430363,Diltiazem 30 MG TAB, $5.00 
4430364,Echothiophate Iodide 0.125% Dr 5 ML BOT, $743.84 
4430368,Diltiazem 60 MG TAB, $5.00 
4430369,Megestrol Susp 400 MG/10 ML UDCUP, $24.17 
4430370,Albuterol Neb. Soln 100 MG/20 ML BOT, $153.60 
4430371,Acetylcysteine I.V. 6000 MG/30 ML VIAL, $692.69 
4430373,Levothyroxine 100 MCG TAB, $5.00 
4430374,Levothyroxine 50 MCG TAB, $5.00 
4430378,Pindolol 5 MG TAB, $5.18 
4430380,Flumazenil 500 MCG/5 ML VIAL, $25.44 
4430382,Pindolol 10 MG TAB, $15.12 
4430385,Estradiol 1 MG TAB, $5.00 
4430386,Potassium Chloride ERC 8 MEQ CAP.SA, $5.00 
4430387,Ciprofloxacin 0.3% Ophth Oint 3.5 GM TUBE," $1,706.32 "
4430388,fentaNYL 25 MCG/HR Patch 1 PATCH PATCH, $9.18 
4430390,Methyldopate 250 MG/5 ML VIAL, $406.70 
4430391,fentaNYL 75 MCG/HR Patch 1 PATCH PATCH, $19.78 
4430396,Probenecid 500 MG TAB, $5.00 
4430399,Dexamethasone 500 MCG TAB, $5.00 
4430400,Dexamethasone 750 MCG TAB, $5.00 
4430402,Dexamethasone Elix 500 MCG/5 ML 120MLBTL, $235.84 
4430404,Clemastine 2.68 MG TAB, $5.00 
4430405,Clemastine 1.34 MG TAB, $5.00 
4430407,Dexamethasone Na Phos 4 MG/ML VIAL, $20.00 
4430408,Dexamethasone Na Phos 20 MG/5 ML VIAL, $20.00 
4430411,Chlorothiazide Susp 250 MG/5 ML ML, $5.00 
4430418,Amitriptyline 50 MG TAB, $5.00 
4430419,Hydrochlorothiazide 25 MG TAB, $5.00 
4430420,Hydrochlorothiazide 50 MG TAB, $5.00 
4430421,Thiamine 200 MG/2 ML VIAL, $53.20 
4430427,Lovastatin 20 MG TAB, $5.00 
4430428,Mannitol 12.5 G/50 ML VIAL, $20.00 
4430432,Phytonadione 5 MG TAB, $470.08 
4430434,Cyproheptadine Syrup 2 MG/5 ML ML, $5.00 
4430435,Amitriptyline/Perphenazine 1 TAB TAB, $9.18 
4430436,Amitriptyline/Perphenazine 1 TAB TAB, $11.68 
4430437,Amitriptyline/Perphenazine 1 TAB TAB, $10.24 
4430438,Amitriptyline/Perphenazine 1 TAB TAB, $12.73 
4430441,Triazolam 250 MCG TAB, $5.00 
4430443,Dextroamphetamine ERC 5 MG CAP.SA, $7.46 
4430446,Iohexol 2.4 GM/10 ML VIAL, $433.77 
4430447,Sodium Bicarbonate 650 MG TAB, $5.00 
4430448,Chlorzoxazone 500 MG TAB, $5.00 
4430450,HYDROcodone/Homatropine 5 ML UDCUP, $8.53 
4430458,Liothyronine 25 MCG TAB, $5.00 
4430459,Aspirin EC 325 MG TAB.EC, $0.50 
4430460,Magnesium Sulfate 50% 1000 MG/2 ML VIAL, $20.00 
4430461,Vitamin E 1000 INT.UNIT CAP, $5.00 
4430462,Thyroid 90 MG TAB, $6.56 
4430463,Ampicillin/Sulbactam 1500 MG VIAL, $25.08 
4430464,Ampicillin/Sulbactam 3000 MG VIAL, $50.16 
4430467,Hepatitis B Virus Vaccine 20 MCG VIAL, $527.73 
4430468,Promethazine W/Codeine Syrup 5 ML UDCUP, $5.00 
4430472,chlorproMAZINE 10 MG TAB, $28.51 
4430474,chlorproMAZINE 25 MG TAB, $35.65 
4430476,chlorproMAZINE 50 MG TAB, $35.10 
4430477,chlorproMAZINE 100 MG TAB, $47.68 
4430478,chlorproMAZINE 200 MG TAB, $56.94 
4430479,Centrum Silver 1 TAB TAB, $0.50 
4430482,Morphine 30 MG TAB, $5.00 
4430483,Modafinil 200 MG TAB, $11.45 
4430484,Propranolol ERC 60 MG CAP.SA, $7.53 
4430485,guaiFENesin ERT 600 MG TAB.SA, $5.00 
4430487,Flumazenil 200 MCG/2 ML SYR, $20.00 
4430489,diphenhydrAMINE 50 MG CAP, $0.50 
4430490,diphenhydrAMINE 25 MG CAP, $0.50 
4430491,diphenhydrAMINE 50 MG/ML VIAL, $20.00 
4430492,Labetalol 100 MG TAB, $5.00 
4430493,Flumazenil 1000 MCG/10 ML VIAL, $63.46 
4430496,Phenytoin Sodium Extended 30 MG CAP, $7.12 
4430497,Phenytoin 50 MG CHEWTAB, $5.00 
4430498,Phenytoin Sodium Extended 100 MG CAP, $5.00 
4430499,fentaNYL Transmucosal System 1200 MCG LOZ, $45.21 
4430501,Leech 1 LEECH LEECH, $108.00 
4430504,Alteplase 50 MG VIAL," $9,209.38 "
4430505,Midazolam 2 MG/2 ML VIAL, $35.00 
4430507,Acyclovir Susp 200 MG/5 ML ML, $5.36 
4430508,Ketoprofen 50 MG CAP, $5.00 
4430509,Zidovudine 100 MG CAP, $5.00 
4430510,Sodium Chloride 3% 500 ML BOT, $177.24 
4430511,"Gelatin Sponge,Absorbable 1 APP APP", $56.40 
4430513,Calcitriol 1 MCG/ML AMP, $35.71 
4430514,Calcium Acetate 667 MG CAP, $5.00 
4430516,Betamethasone Suspension 12 MG/2 ML DHA.SYR, $137.09 
4430517,Ciprofloxacin 250 MG TAB, $5.00 
4430519,Ciprofloxacin 500 MG TAB, $5.00 
4430520,Resinol Oint 99 GM JAR, $65.44 
4430521,Theophylline ERT 450 MG TAB.SA, $5.00 
4430524,Triamcinolone 0.1%/Orabase 5 GM TUBE, $514.04 
4430526,Heparin Flush in 1/2 NS 10 UNITS/10 ML SYR, $20.00 
4430527,Heparin Flush in 1/2 NS 25 UNITS/5 ML SYR, $20.00 
4430529,Triamcinolone Acetonide 40 MG/ML VIAL, $88.66 
4430530,Ciprofloxacin 750 MG TAB, $5.00 
4430531,Heparin in 1/2 NS 50 UNITS/50 ML SYR, $20.00 
4430532,Lidocaine 2% W/Epi 30 ML VIAL, $31.64 
4430533,Fenofibrate 145 MG TAB, $5.00 
4430534,NovoLOG MIX 70/30 1000 UNITS/10 ML VIAL, $87.08 
4430535,DULoxetine EC 30 MG CAP.EC, $5.00 
4430536,DULoxetine EC 60 MG CAP.EC, $5.00 
4430537,DULoxetine EC 20 MG CAP.EC, $5.00 
4430540,Cefuroxime Axetil 250 MG TAB, $6.28 
4430541,Procainamide 1000 MG/10 ML VIAL, $586.15 
4430542,Cefuroxime Axetil 500 MG TAB, $7.57 
4430546,Amoxicillin Susp 400 MG/5 ML 100MLBTL, $17.42 
4430547,Droperidol 5 MG/2 ML AMP, $21.47 
4430548,buPROPion XL 150 MG TAB.SA, $5.00 
4430550,Multivitamin W/Minerals 1 TAB TAB, $0.50 
4430551,FLUoxetine 20 MG CAP, $5.00 
4430552,Amino Acids 8% 500 ML BOT, $953.33 
4430553,Morphine Epidural 10 MG/10 ML AMP, $159.64 
4430554,buPROPion XL 300 MG TAB.SA, $5.00 
4430555,Risedronate Weekly 35 MG TAB, $116.88 
4430556,fentaNYL 250 MCG/5 ML AMP, $48.05 
4430557,fentaNYL 1000 MCG/20 ML AMP, $90.74 
4430558,Morphine Epidural 5 MG/10 ML AMP, $567.58 
4430562,ARIPiprazole 5 MG TAB, $5.00 
4430563,Talc Sterile 5 GM VIAL, $945.25 
4430564,Amoxicillin Susp 200 MG/5 ML UDBOT, $5.00 
4430566,Erythromycin Stearate 250 MG TAB, $87.20 
4430568,Benazepril 5 MG TAB, $5.00 
4430569,Folic Acid 800 MCG TAB, $5.00 
4430570,Ascorbic Ac/Ferrous Sulf/Folic 1 TAB TAB.SA, $5.04 
4430571,Diltiazem ERT 180 MG TAB.SA, $18.56 
4430572,Diltiazem ERT 120 MG TAB.SA, $30.48 
4430578,Rosuvastatin 5 MG TAB, $5.00 
4430579,Rosuvastatin 10 MG TAB, $5.00 
4430580,Estropipate 750 MCG TAB, $5.00 
4430581,Terazosin 2 MG CAP, $5.00 
4430582,Terazosin 1 MG CAP, $5.00 
4430583,Rosuvastatin 20 MG TAB, $5.00 
4430584,Terazosin 5 MG CAP, $5.00 
4430585,Rosuvastatin 40 MG TAB, $5.00 
4430586,Iohexol 30 GM/100 ML VIAL, $904.40 
4430587,Clorazepate 15 MG TAB, $5.81 
4430588,Clorazepate 7.5 MG TAB, $5.00 
4430589,Clorazepate 3.75 MG TAB, $5.00 
4430591,Eszopiclone 2 MG TAB, $5.00 
4430592,Leuprolide Kit 45 MG KIT," $20,639.15 "
4430593,Betamethasone Suspension 30 MG/5 ML VIAL, $332.50 
4430594,Bacitracin Ophth Oint 3.5 GM TUBE, $714.40 
4430595,Oxymetazoline 0.05% Spr 30 ML SQBOT, $7.44 
4430596,Mupirocin 2% Oint 22 GM TUBE, $43.46 
4430597,Doxercalciferol 0.5 MCG CAP, $47.84 
4430599,Lithium Carbonate 150 MG CAP, $5.00 
4430600,prednisoLONE SOLN 60 MG/20 ML BTL, $10.08 
4430601,Proparacaine 0.5% Ophth Drops 15 ML BOT, $185.02 
4430602,carBAMazepine ERT 200 MG TAB.SA, $23.25 
4430603,Feogen 1 CAP CAP, $6.76 
4430604,Perphenazine 8 MG TAB, $11.12 
4430605,Niacin ERT 1000 MG TAB.SA, $40.22 
4430607,Gentamicin 80 MG/2 ML VIAL, $20.00 
4430608,AMOXicillin/Clavulanate 1000 MG TAB.SA, $13.44 
4430609,Sodium Acetate 40 MEQ/20 ML VIAL, $28.50 
4430610,Cefepime 2000 MG VIAL, $80.09 
4430612,Potassium Phosphate 45 MM/15 ML VIAL, $192.28 
4430613,Tetracycline 250 MG CAP, $48.96 
4430614,Lidocaine 2% W/Epi 50 ML VIAL, $32.87 
4430615,Abacavir 300 MG TAB, $54.22 
4430616,Lidocaine 0.5% W/Epi 50 ML VIAL, $21.28 
4430617,Alendronate Weekly 35 MG TAB, $6.66 
4430621,Aminocaproic Acid 500 MG TAB, $171.26 
4430622,Aminocaproic Acid 5000 MG/20 ML VIAL, $59.28 
4430623,Atropine 1.2 MG/3 ML SYR, $44.75 
4430625,Neostigmine 1:1000 5 MG/5 ML SYR, $326.61 
4430627,Bisoprolol 10 MG TAB, $5.89 
4430629,Eszopiclone 1 MG TAB, $5.00 
4430630,Balsalazide 750 MG CAP, $5.00 
4430631,Demeclocycline 150 MG TAB, $23.84 
4430632,Demeclocycline 300 MG TAB, $70.16 
4430633,Maalox Susp 30 ML UDBOT, $1.37 
4430634,Acarbose 25 MG TAB, $5.00 
4430635,Amino Acids 10% 500 ML BOT, $123.79 
4430636,Triamterene/Hydrochlorothiazid 1 TAB TAB, $5.00 
4430637,D70W 500 ML BOT, $230.40 
4430639,Verapamil 40 MG TAB, $5.00 
4430640,Carboprost 250 MCG/ML AMP," $3,366.88 "
4430641,Diclofenac 25 MG TAB.EC, $7.28 
4430643,Diclofenac 50 MG TAB.EC, $5.00 
4430644,Diclofenac 75 MG TAB.EC, $5.00 
4430646,Acyclovir 1000 MG VIAL, $63.41 
4430647,Atomoxetine 25 MG CAP, $16.94 
4430648,Atomoxetine 40 MG CAP, $18.42 
4430650,Minocycline 50 MG CAP, $5.00 
4430653,Ethambutol 400 MG TAB, $7.13 
4430654,Atomoxetine 60 MG CAP, $25.12 
4430656,Acamprosate EC 333 MG TAB.EC, $5.00 
4430658,Mag Hydrox/Al Hydrox/Simeth 30 ML UDBOT, $2.12 
4430659,Mag Hydrox/Al Hydrox/Simeth 30 ML UDBOT, $1.48 
4430660,Multivitamin Stress Formula 1 TAB TAB, $0.50 
4430665,Citalopram 10 MG TAB, $5.00 
4430667,Flurbiprofen 50 MG TAB, $5.00 
4430668,Flurbiprofen 100 MG TAB, $5.00 
4430669,Divalproex 125 MG TAB.EC, $5.00 
4430670,Acitretin 25 MG CAP, $123.06 
4430671,Calcium Lactate 650 MG TAB, $5.00 
4430672,Divalproex 500 MG TAB.EC, $5.00 
4430674,Dantrolene 50 MG CAP, $7.80 
4430675,Diltiazem ERC 90 MG CAP.SA, $19.58 
4430676,Diltiazem ERC 120 MG CAP.SA, $30.14 
4430677,carBAMazepine ERT 100 MG TAB.SA, $6.94 
4430678,niCARdipine 30 MG CAP, $9.75 
4430679,Methocarbamol 1000 MG/10 ML VIAL, $125.38 
4430681,Pilocarpine 5 MG TAB, $5.00 
4430682,niMODipine 30 MG CAP, $18.53 
4430683,Budesonide EC 3 MG CAP.EC, $31.81 
4430685,Promethazine 25 MG/ML AMP, $20.00 
4430686,Promethazine 50 MG/ML AMP, $22.14 
4430687,Misoprostol 200 MCG TAB, $6.06 
4430688,Desipramine 100 MG TAB, $22.80 
4430689,Oxymetholone 50 MG TAB, $99.68 
4430694,Desipramine 75 MG TAB, $14.80 
4430695,Penicillin V Pot Susp 250 MG/5 ML 100MLBTL, $31.71 
4430696,Penicillin V Pot Susp 125 MG/5 ML 100MLBTL, $24.88 
4430698,Oxazepam 10 MG CAP, $5.00 
4430699,Ursodiol 300 MG CAP, $18.90 
4430700,Acyclovir 400 MG TAB, $5.00 
4430701,Enalapril 2.5 MG/2 ML VIAL, $26.13 
4430703,Oxybutynin 15.6 MG/4 Day Patch 1 PATCH PATCH, $497.91 
4430704,Isosorbide Dinitra/HydrALAZINE 1 TAB TAB, $25.65 
4430705,Hydroxyurea 500 MG CAP, $5.00 
4430707,Cinacalcet 30 MG TAB, $214.40 
4430708,Pamidronate 90 MG/10 ML VIAL, $275.69 
4430710,Ammonium Lactate 12% Lotion 240 ML BOT, $140.79 
4430712,Methenamine Mandelate 500 MG TAB, $5.00 
4430713,Methenamine Mandelate 1000 MG TAB, $7.50 
4430715,Acetaminophen/Codeine 5 ML UDBOT, $5.00 
4430716,Lisinopril 5 MG TAB, $5.00 
4430718,Hydrocortisone 25 MG Supp 1 SUPP SUPP, $46.36 
4430719,Lisinopril 10 MG TAB, $5.00 
4430720,Lisinopril 20 MG TAB, $5.00 
4430721,Propafenone ERC 225 MG CAP.SA, $36.50 
4430722,Propafenone ERC 325 MG CAP.SA, $46.67 
4430723,Propafenone ERC 425 MG CAP.SA, $44.59 
4430728,Eszopiclone 3 MG TAB, $5.00 
4430729,Esmolol 2500 MG/NS 10 MG/ML BAG," $3,130.16 "
4430732,Fenoldopam 10 MG/1 ML AMP," $2,513.13 "
4430733,Neostigmine 1:2000 5 MG/10 ML VIAL, $597.27 
4430734,Hydrocortisone Butyrat 0.1% Cr 15 GM TUBE, $393.20 
4430735,Doxycycline Susp 25 MG/5 ML 60MLBTL, $139.44 
4430742,Clobetasol 0.05% Topical Soln 25 ML BOT, $504.32 
4430744,Triamcinolone 0.025% Oint 15 GM TUBE, $28.07 
4430745,Meprobamate 200 MG TAB, $5.00 
4430746,Sodium Chloride 0.9% 25 ML BAG, $74.13 
4430747,Octreotide 5000 MCG/5 ML VIAL," $1,330.48 "
4430748,Acetic Acid 2% Otic Soln 15 ML BOT, $141.72 
4430750,D5W 25 ML BAG, $77.70 
4430751,Ifosfamide 1000 MG VIAL, $70.17 
4430753,Cefdinir Suspension 125 MG/5 ML 60MLBTL, $109.59 
4430754,Dutasteride 500 MCG CAP, $5.00 
4430755,amLODIPine/Benazepril 1 CAP CAP, $5.00 
4430756,DOPamine 400 MG/D5W 1600 MCG/1 ML BAG, $67.55 
4430757,Amoxicillin Susp 125 MG/5 ML 100MLBTL, $11.68 
4430759,Fluocinolone Acet 0.025% Oint 60 GM TUBE, $623.76 
4430760,DOPamine 800 MG/D5W 3200 MCG/1 ML BAG, $95.19 
4430762,Butenafine 1% Cream 15 GM TUBE, $781.92 
4430764,Oxacillin 2000 MG VIAL, $98.78 
4430765,Oxacillin 1000 MG VIAL, $70.39 
4430767,carBAMazepine Susp 200 MG/10 ML UDCUP, $29.70 
4430770,Vancomycin 500 MG / 5 MG/ML BAG, $57.86 
4430774,Lidocaine 1 G/D5w 4 MG/ML BAG, $49.73 
4430777,Mannitol 20% 100 G/500 ML BOT, $118.28 
4430779,Ketorolac 30 MG/ML VIAL, $20.00 
4430780,Ketorolac 60 MG/2 ML VIAL, $20.00 
4430784,Fluconazole 100 MG TAB, $5.79 
4430785,Fluconazole 50 MG TAB, $5.00 
4430786,Fluconazole 2 MG/1 ML BAG, $42.28 
4430788,clomiPRAMINE 25 MG CAP, $35.22 
4430790,Chondroitin/Sod Hyalurona 0.5 ML SYR, $523.76 
4430791,Nicotine Patch 21 MG PATCH, $9.61 
4430792,Erythromycin Base 250 MG TAB.EC, $53.68 
4430794,Losartan/Hydrochlorothiazide 1 TAB TAB, $5.00 
4430795,Sucralfate Susp 1 GM/10 ML UDCUP, $65.54 
4430796,niCARdipine 20 MG CAP, $11.98 
4430798,Verapamil ERT 180 MG TAB.SA, $5.00 
4430799,Disopyramide 150 MG CAP, $8.64 
4430800,Mesalamine Enema 4 GM/60 ML BOT, $84.30 
4430801,Flutamide 125 MG CAP, $5.00 
4430802,Leuprolide Kit 7.5 MG KIT, $314.85 
4430804,Fluocinonide 0.05% Top. Soln 20 ML BOT, $338.48 
4430805,Digoxin Elix 125 MCG/2.5 ML UDBOT, $25.36 
4430806,Nicotine Patch 14 MG PATCH, $11.23 
4430807,Cephalexin Susp 250 MG/5 ML 100MLBTL, $106.88 
4430808,Nicotine Patch 7 MG PATCH, $13.66 
4430810,Desonide 0.05% Oint 15 GM TUBE, $256.55 
4430813,Dextran 40/NS 500 ML BOT, $250.61 
4430815,Octreotide 50 MCG/ML AMP, $20.00 
4430816,Octreotide 100 MCG/ML AMP, $23.75 
4430817,Octreotide 500 MCG/ML AMP, $111.63 
4430818,Penicillin V Pot 500 MG TAB, $5.00 
4430821,Dextran 40/D5W 500 ML BOT, $219.93 
4430824,Vancomycin 500 MG VIAL, $23.01 
4430826,Clobetasol 0.05% Oint 15 GM TUBE, $945.12 
4430827,diphenhydrAMINE ELIX 25 MG/10 ML UDCUP, $1.63 
4430828,Potassium Chloride 60 MEQ/30 ML VIAL, $20.00 
4430830,Phenytoin Sodium 250 MG/5 ML VIAL, $20.00 
4430832,DAUNOrubicin 20 MG VIAL, $296.08 
4430833,Nitroglycerin 50 MG/ 200 MCG/ML BOT, $167.19 
4430834,Adenosine 6 MG/2 ML VIAL, $20.00 
4430836,Selegiline 5 MG TAB, $12.78 
4430837,Diltiazem ERC 60 MG CAP.SA, $20.23 
4430838,Streptomycin 1000 MG VIAL, $156.75 
4430839,Morphine ERT 15 MG TAB.SA, $5.00 
4430843,Dextroamphetamine ERC 15 MG CAP.SA, $15.38 
4430844,Vitamins A and D Oint 60 GM TUBE, $11.84 
4430845,Sorbitol 70% Liquid 30 ML UDCUP, $7.20 
4430846,Lidocaine 1% 50 ML VIAL, $20.00 
4430852,Meperidine 2000 MG/20 ML VIAL," $2,574.78 "
4430855,Methadone 5 MG TAB, $5.00 
4430858,Morphine 2 MG/ML SYR, $49.14 
4430859,Morphine 4 MG/ML SYR, $49.14 
4430863,Methylergonovine 200 MCG/ML AMP, $183.92 
4430864,Morphine ERT 60 MG TAB.SA, $5.00 
4430865,Morphine ERT 100 MG TAB.SA, $10.03 
4430866,Bupivacaine 0.25%/Epi 50 ML VIAL, $47.50 
4430867,Bupivacaine 0.5%/Epi 30 ML VIAL, $20.00 
4430868,Ipratropium Neb. Soln 0.5 MG/2.5 ML UDBOT, $5.00 
4430869,Methohexital 500 MG VIAL," $1,549.86 "
4430870,Diclofenac Sodium/Misoprostol 1 TAB TAB.EC, $65.43 
4430871,Oxytocin 10 UNITS/ML AMP, $20.00 
4430873,"Tetanus, Diphther Toxoid Adult 0.5 ML SYR", $273.99 
