Hospital Name:  French Medical Center,,,,,,,
OSHPD Facility No: 106400480,,,,,,,
"Effective Date of Charges: July 1, 2018",,,,,,,
,,,,,,,
"CDM
Number",Billing Description (25 char), 999 Price  (Default) ,Zero Price Indicator,,,,
4101082,CPAP/BIPAP OSA SUB 12H NC, -   ,1,,,,
4101083,VENT INITIAL HFV 12HR NC , -   ,1,,,,
4101085,RT ASSESSMENT LIMITED NC , -   ,1,,,,
4101086,RT ASSESSMENT COMPLETE NC, -   ,1,,,,
4101087,NEO-HIGH RISK DEL NC     , -   ,1,,,,
4101088,NEO-LOW RISK DEL NC      , -   ,1,,,,
4101089,CLINICAL ROUNDS EA 20M NC, -   ,1,,,,
4101090,ARTERIAL LINE DRAW NC    , -   ,1,,,,
4101092,AIRWAY MANAGEMENT NC     , -   ,1,,,,
4101093,PEAK FLOW MEASUREMENT NC , -   ,1,,,,
4101094,CPR NC                   , -   ,1,,,,
4101095,VENT INIT NITRIC 12HR NC , -   ,1,,,,
4101096,VENT INITIAL 12HR NC     , -   ,1,,,,
4101097,VENT SUBSEQ HFV 12HR NC  , -   ,1,,,,
4101098,VENT SUBSEQ NITRC 12HR NC, -   ,1,,,,
4101099,BRONCH BRONCHOSCOPY DX   ," 4,503.00 ",,,,,
4101100,ACAPELLA NC              , -   ,1,,,,
4101101,CPAP/BIPAP VENT INIT/DAY ," 5,322.00 ",,,,,
4101102,CPAP/BIPAP VNT SUB 12H NC, -   ,1,,,,
4101103,VENT SUBSEQUENT 12HR NC  , -   ,1,,,,
4101104,PLETHYSMOGRAPHY LUNG VOL , 662.00 ,,,,,
4101105,GAS DILUTION LUNG VOLUME , 662.00 ,,,,,
4101106,AIRWY RES PLSE OSCILLMTRY, 662.00 ,,,,,
4101107,DIFFUSING CAPACITY       , 255.00 ,,,,,
4101108,HOLTER SCN & RPRT <= 48HR, 625.00 ,,,,,
4101109,EEG 41-60 MINUTES        , 947.00 ,,,,,
4101110,EEG AWAKE & ASLEEP       , 834.00 ,,,,,
4101111,EEG AWAKE & DROWSY       , 834.00 ,,,,,
4101113,VENT INITIAL DAY NITRIC  , 994.00 ,,,,,
4101114,VENT SUBSEQ DAY NITRIC   , 994.00 ,,,,,
4101500,INST/SUPP STERL 67X-88   , 351.00 ,,,,,
4101502,CATH OTHER 67X-88        , 351.00 ,,,,,
4101505,INST/SUPP NONST 10-13    , 54.00 ,,,,,
4101506,KIT/PACK DISP 331X-431   ," 1,715.00 ",,,,,
4101507,KIT/PACK DISP 949X-1234  ," 4,914.00 ",,,,,
4101508,INST/SUPP STERL 150X-195 , 779.00 ,,,,,
4101509,INST/SUPP STERL 195X-254 ," 1,013.00 ",,,,,
4101510,INST/SUPP STERL 331X-431 ," 1,715.00 ",,,,,
4101511,INST/SUPP STERL 431X-561 ," 2,232.00 ",,,,,
4101512,INST/SUPP STERL 561X-730 ," 2,907.00 ",,,,,
4101513,TISSUE MARKER 730X-949   ," 3,780.00 ",,,,,
4103035,TEST PULMONARY STRESS    ," 6,253.00 ",,,,,
4105001,ARTERIAL PUNCTURE        , 0.09 ,,,,,
4105002,BLOOD GAS PH PCO2 PO2 POC, 0.09 ,,,,,
4107001,AD EVOKED POTENTIALS COMP, 0.09 ,,,,,
4107002,AD EVOKED POTENTIALS COMP, 0.09 ,,,,,
4107003,SOMATOSEN TSTNG UPP EXT  , 0.09 ,,,,,
4107004,SOMATOSEN TSTNG LOW EXT  , 0.09 ,,,,,
4107005,VIS EVOK POT CNS CHECKBD , 0.09 ,,,,,
4107006,EEG 41-60 MINUTES        , 0.09 ,,,,,
4107007,EEG AWAKE & ASLEEP       , 0.09 ,,,,,
4107008,EEG AWAKE & DROWSY       , 0.09 ,,,,,
4107009,EEG CEREBRAL SILENCE     , 0.09 ,,,,,
4107010,EEG COMA OR SLEEP ONLY   , 0.09 ,,,,,
4107011,EEG EXTENDED >1 HOUR     , 0.09 ,,,,,
4107012,EEG SEIZURE COMB>=16/24HR, 0.09 ,,,,,
4107013,PSS W 4/> PAR W TECH>=6YR, 0.09 ,,,,,
4107014,EEG SEIZURE ATTN>=16/24HR, 0.09 ,,,,,
4107016,INST/SUPP STERL 115X-150 , 599.00 ,,,,,
4107017,VIBRATORY PEP DEVICE NC  , -   ,1,,,,
4107018,EEG CEREBRAL SILENCE     , 744.00 ,,,,,
4107019,EEG COMA OR SLEEP ONLY   ," 1,090.00 ",,,,,
4107020,EEG EXTENDED >1 HOUR     , 947.00 ,,,,,
4107022,EEG SEIZURE ATTN>=16/24HR," 3,167.00 ",,,,,
4107023,EEG SEIZURE COMB>=16/24HR," 3,167.00 ",,,,,
4107024,PSS W 4/> PAR W TECH>=6YR," 5,550.00 ",,,,,
4107025,SOMATOSEN TSTNG LOW EXT  , 744.00 ,,,,,
4107026,CCHD SCREENING           , 545.00 ,,,,,
4107027,MECHANIC CHEST WALL OSCIL, 620.00 ,,,,,
4107028,INST/SUPP NONST 67X-88   , 351.00 ,,,,,
4500001,INTUBATION ENDOTRACHEAL  ," 1,238.00 ",,,,,
4500003,VENIPUNCTURE             , 95.00 ,,,,,
4500004,TRANSFUS BLD/BLD COMP    ," 1,496.00 ",,,,,
4500006,INSERT CATH BLADDER      , 375.00 ,,,,,
4500007,EPIDURAL BLOOD PATCH     ," 4,540.00 ",,,,,
4500008,REMOVE CERUMEN IMPACTED  , 197.00 ,,,,,
4500009,UA NONAUTO W/O MICRO POC , 145.00 ,,,,,
4500010,UA AUTO W/O MICRO QW     , 338.00 ,,,,,
4500011,PREG URINE VISUAL POC    , 40.00 ,,,,,
4500012,OCC BLD FEC QL 3 SPEC POC, 32.00 ,,,,,
4500013,GLUCOSE BLD BY DEVICE POC, 50.00 ,,,,,
4500014,SKIN TEST TB INTRADRM POC, 193.00 ,,,,,
4500018,GASTR INTB/ASP/LAV PHY SK, 676.00 ,,,,,
4500019,EMERG ROOM CPR           ," 1,148.00 ",,,,,
4500020,PACING TRANSCUTANEOUS    , 660.00 ,,,,,
4500021,CARDIOVERSION ELCTIVE EXT," 3,521.00 ",,,,,
4500022,THROMBOLYSIS CORONARY IV , 646.00 ,,,,,
4500023,INF IV HYDRA INIT 31-60MN," 1,195.00 ",,,,,
4500024,INF IV HYDRAT EA ADD HR  , 216.00 ,,,,,
4500025,INF TX/DX/PRO INIT 1ST HR," 1,195.00 ",,,,,
4500026,INF TX/DX/PRO EA ADD HR  , 216.00 ,,,,,
4500027,INF TX/DX/PRO SEQ 1HR    , 277.00 ,,,,,
4500028,INF TX/DX CONCURRENT     , 225.00 ,,,,,
4500029,INJ TX/DX/PROPH SUBQ/IM  , 231.00 ,,,,,
4500030,INJ TX/DX/PRO IVPUSH INIT, 471.00 ,,,,,
4500031,INJ TX/DX/PRO IV PUSH SEQ, 471.00 ,,,,,
4500032,INJ TX/PRO/DX IVP SME DRG, 469.00 ,,,,,
4500036,MODERATE SEDAT ADD 15MIN , 254.00 ,,,,,
4500037,ER LEVEL 1               , 541.00 ,,,,,
4500038,ER LEVEL 1 W/PROCEDURE   , 541.00 ,,,,,
4500039,ER LEVEL 2               , 749.00 ,,,,,
4500040,ER LEVEL 2 W/PROCEDURE   , 749.00 ,,,,,
4500041,ER LEVEL 3               ," 1,230.00 ",,,,,
4500042,ER LEVEL 3 W/PROCEDURE   ," 1,230.00 ",,,,,
4500043,ER LEVEL 4               ," 1,610.00 ",,,,,
4500044,ER LEVEL 4 W/PROCEDURE   ," 1,610.00 ",,,,,
4500045,ER LEVEL 5               ," 2,360.00 ",,,,,
4500046,ER LEVEL 5 W/PROCEDURE   ," 2,360.00 ",,,,,
4500047,ER CRIT CARE 30-74 W/PROC," 5,064.00 ",,,,,
4500048,ER CRITICAL CARE 30-74MIN," 5,064.00 ",,,,,
4500049,ER CRITIC CARE ADD 30MIN ," 1,101.00 ",,,,,
4500053,CATH FOR SPECIMEN COLLECT, 18.00 ,,,,,
4500054,ER EVIDENTIARY EXAM      ," 2,172.00 ",,,,,
4500055,LAC RPR LEVEL 1          ," 1,273.00 ",,,,,
4500056,LAC RPR LEVEL 2          ," 3,157.00 ",,,,,
4500057,LAC RPR LEVEL 3          ," 6,998.00 ",,,,,
4500058,LAC RPR LVL3 ADD<5CM     ," 1,256.00 ",,,,,
4500059,REM FB/SKN LES IMP LVL 1 , 463.00 ,,,,,
4500060,REMOVE FB/IMPLANT LEVEL 3," 6,020.00 ",,,,,
4500061,INCIS/DRAIN/ASP LEVEL 1  , 720.00 ,,,,,
4500062,INCIS/DRAIN/ASP LEVEL 3  ," 5,600.00 ",,,,,
4500063,DEBRIDE SKIN/SUBQ/MUS    , 276.00 ,,,,,
4500064,TX FX/DISLOC LEVEL 1     , 583.00 ,,,,,
4500065,APPLICATION OF CAST      , 334.00 ,,,,,
4500066,APPLICATION OF SPLINT    , 408.00 ,,,,,
4500067,STRAPPING                , 513.00 ,,,,,
4500068,CAUT/CNTRL BLEED LEVEL 1 , 424.00 ,,,,,
4500069,THORACENTESIS/THORACOSTOM," 1,017.00 ",,,,,
4500070,VENIPUNCT CUTDOWN > AGE 1, 814.00 ,,,,,
4500071,HEMORRHOID EXC/INC SIMPLE, 729.00 ,,,,,
4500072,LUMBAR/SHUNT PUNCTURE    , 835.00 ,,,,,
4500073,CV CATH/PICC LEVEL 2     ," 9,571.00 ",,,,,
4500074,CV CATH/PICC LEVEL 1     ," 3,615.00 ",,,,,
4500075,DEBRID/AVUL NAIL EVAC HEM, 246.00 ,,,,,
4500076,EXCISE/REPAIR NAIL       , 799.00 ,,,,,
4500077,TX FX/DISLOC LEVEL 2     ," 1,997.00 ",,,,,
4500078,TX FX/DISLOC LEVEL 3     ," 7,089.00 ",,,,,
4500079,TX DISLOC LEVEL 3 W ANES ," 6,926.00 ",,,,,
4500080,OB/GYN PROCEDURE LEVEL 3 ," 8,791.00 ",,,,,
4500081,INJ NERVE/OTHR ASP/INJ JT, 670.00 ,,,,,
4500082,TRACHEOSTOMY EMERGENCY   ," 1,997.00 ",,,,,
4500083,CLOSE/PK WND DEHISCEN SMP," 1,871.00 ",,,,,
4500084,CHANGE TUBE SIMPLE       , 706.00 ,,,,,
4500085,REMOVE FB/IMPLANT LEVEL 2," 1,851.00 ",,,,,
4500086,REMOV/BIVALV/RPR CAST    , 342.00 ,,,,,
4500087,ANOSCOPY DIAGNOSTIC      , 303.00 ,,,,,
4500088,IRRIG/LAV/INSTL BLAD/OTHR, 389.00 ,,,,,
4500089,CURETTAGE NON OB         ," 3,016.00 ",,,,,
4500091,ENDOSCOPY PROC INTERMED  ," 4,120.00 ",,,,,
4500092,ENDOSCOPY PROC COMPLEX   ," 4,918.00 ",,,,,
4500093,INCIS/DRAIN/ASP LEVEL 2  ," 4,717.00 ",,,,,
4500094,DECLOT THROMBOLYSIS      ," 1,061.00 ",,,,,
4500095,BLADDER PROCEDURE LEVEL 1, 283.00 ,,,,,
4500096,DRESS/DEBRIDE BURN       , 545.00 ,,,,,
4500097,PERICARDIOCENTES INITIAL ," 1,017.00 ",,,,,
4500098,PLACE NG/OG TUBE PHY SKIL, 568.00 ,,,,,
4500099,PLACE NDL INTRAOSSO INFUS, 631.00 ,,,,,
4500100,BLADDER PROCEDURE LEVEL 2," 3,329.00 ",,,,,
4500101,PARACENTESIS/PERIT LAVAGE," 2,064.00 ",,,,,
4500104,LEFT WO BEING SEEN NC    , -   ,1,,,,
4500106,TRAUMA LIMITED W/PROC    ," 1,487.00 ",,,,,
4500107,TRAUMA ESSENTIAL         ," 2,188.00 ",,,,,
4500108,TRAUMA ESSENTIAL W/PROC  ," 2,188.00 ",,,,,
4500109,TRAUMA COMPREHENS W/PROC ," 4,360.00 ",,,,,
4500110,TRAUMA COMPREHENSIVE     ," 4,360.00 ",,,,,
4500111,TRAUMA COMPREH ADD 30MIN ," 1,629.00 ",,,,,
4500114,DENTAL PROC/REIMPLANT    , 434.00 ,,,,,
4500115,TRAUMA LVL 3 ACTIVATE CC ," 10,528.00 ",,,,,
4500116,EXPLORE WOUND            ," 4,334.00 ",,,,,
4500117,TRAUMA LVL 3 ACTIVATE 4/5," 8,671.00 ",,,,,
4500200,DEBRID OPEN FX W/FB REMOV," 1,460.00 ",,,,,
4500500,INTRO SHTH OTH 30X-39    , 158.00 ,,,,,
4500501,CATH DRAINAGE 10-13      , 54.00 ,,,,,
4500502,CATH DRAINAGE 115X-150   , 599.00 ,,,,,
4500503,CATH DRAINAGE 150X-195   , 779.00 ,,,,,
4500504,CATH INFUSION 23X-30     , 122.00 ,,,,,
4500505,CATH INFUSION 30X-39     , 158.00 ,,,,,
4500506,CATH INFUSION 254X-331   ," 1,319.00 ",,,,,
4500507,CATH INFUSION 331X-431   ," 1,715.00 ",,,,,
4500508,GUIDEWIRE 39X-51         , 203.00 ,,,,,
4500509,GUIDEWIRE 51X-67         , 266.00 ,,,,,
4500510,GUIDEWIRE 115X-150       , 599.00 ,,,,,
4500512,CLOSURE EXTERN 17X-23    , 90.00 ,,,,,
4500513,CLOSURE EXTERN 23X-30    , 122.00 ,,,,,
4500514,CLOSURE EXTERN 39X-51    , 203.00 ,,,,,
4500515,CLOSURE IMPLNT 30X-39    , 158.00 ,,,,,
4500520,KIT/PACK DISP 115X-150   , 599.00 ,,,,,
4500522,KIT/PACK DISP 150X-195   , 779.00 ,,,,,
4500524,KIT/PACK DISP 195X-254   ," 1,013.00 ",,,,,
4500526,KIT/PACK DISP 254X-331   ," 1,319.00 ",,,,,
4500528,KIT/PACK DISP 331X-431   ," 1,715.00 ",,,,,
4500529,CLOSURE EXTERN 88X-115   , 459.00 ,,,,,
4500531,CATH OTHER 10-13         , 54.00 ,,,,,
4500532,CATH OTHER 13X-17        , 68.00 ,,,,,
4500533,CATH OTHER 17X-23        , 90.00 ,,,,,
4500534,CATH OTHER 23X-30        , 122.00 ,,,,,
4500535,CATH OTHER 30X-39        , 158.00 ,,,,,
4500536,INST/SUPP STERL 10-13    , 54.00 ,,,,,
4500538,INST/SUPP STERL 13X-17   , 68.00 ,,,,,
4500539,INST/SUPP STERL 23X-30   , 122.00 ,,,,,
4500542,INST/SUPP STERL 30X-39   , 158.00 ,,,,,
4500543,INST/SUPP STERL 39X-51   , 203.00 ,,,,,
4500544,INST/SUPP STERL 51X-67   , 266.00 ,,,,,
4500550,INST/SUPP NONST 17X-23   , 90.00 ,,,,,
4500551,TRAUMA LIMITED           ," 1,487.00 ",,,,,
4500553,NASOPHARYNGOSCOPY W ENDO , 695.00 ,,,,,
4500554,OB/GYN PROCEDURE LEVEL 1 , 999.00 ,,,,,
4519001,OP/ED PSYCH SITTER/HR NC , -   ,1,,,,
4519002,EXCISION LEVEL 2         ," 5,600.00 ",,,,,
4519003,INS/REPL TEMP PACER ELECT," 22,303.00 ",,,,,
4519004,MOD SEDAT <5YRS 1ST 15M  , 252.00 ,,,,,
4519005,MOD SEDAT =>5YRS 1ST 15M , 252.00 ,,,,,
4519006,CATH DRAINAGE 13X-17     , 68.00 ,,,,,
4519007,CLOSURE IMPLNT 23X-30    , 122.00 ,,,,,
4519008,GUIDEWIRE 150X-195       , 779.00 ,,,,,
4519009,GUIDEWIRE 431X-561       ," 2,232.00 ",,,,,
4519010,INTRO SHTH OTH 13X-17    , 68.00 ,,,,,
4519011,GUIDEWIRE 195X-254       ," 1,013.00 ",,,,,
4519012,INST/SUPP NONST 39X-51   , 203.00 ,,,,,
4519013,INST/SUPP STERL 17X-23   , 90.00 ,,,,,
4519014,INST/SUPP STERL 67X-88   , 351.00 ,,,,,
4519015,INST/SUPP STERL 115X-150 , 599.00 ,,,,,
4519016,ORTHO L3929 <10          , 23.00 ,,,,,
4519017,NON JOINT IMP 254X-331   ," 1,319.00 ",,,,,
4519018,ALCOH/SUBST INTERV >30MN , 389.00 ,,,,,
4519019,ALCOH/SUBST INTERV 15-30 , 78.00 ,,,,,
4519020,ARTERIAL CATH/CANN PERC  , 476.00 ,,,,,
4519021,ARTERIAL PUNCTURE        , 431.00 ,,,,,
4519022,CV CATH LEVEL 3          ," 4,158.00 ",,,,,
4519023,CYSTOSTOMY PROC COMPLEX  ," 1,802.00 ",,,,,
4519024,DEBR NON-SELECTIV SESSION, 473.00 ,,,,,
4519025,DEBR SL SESSION 1ST 20CM , 473.00 ,,,,,
4519026,DEBR SELCT SESSION ADD 20, 320.00 ,,,,,
4519027,ECG 12 LEAD TRACING ONLY , 658.00 ,,,,,
4519028,EMERGENCY ESRD DIALY TRMT," 1,708.00 ",,,,,
4519029,EXCISION LEVEL 1         , 571.00 ,,,,,
4519030,FORESKIN MANIPULATION    , 229.00 ,,,,,
4519031,INH TX EA SUBSEQ TX/DAY  , 472.00 ,,,,,
4519032,INH TX INITIAL EA DAY    , 472.00 ,,,,,
4519033,INS PERITL CATH/CANN     ," 3,034.00 ",,,,,
4519034,MOD SED <5Y 1ST 15 OTH MD, 354.00 ,,,,,
4519035,MOD SED =>5Y 1ST 15 OTHMD, 354.00 ,,,,,
4519036,MOD SEDAT ADD 15M OTH MD , 354.00 ,,,,,
4519037,CANALITH REPOS PER DAY   , 212.00 ,,,,,
4519038,RECTAL PROCEDURE INTERMED, 707.00 ,,,,,
4519039,SKIN PROCEDURE COMPLEX   ," 1,513.00 ",,,,,
4519040,THORACOTOMY              ," 7,157.00 ",,,,,
4519041,TOBACCO COUNSELING >10MIN, 74.00 ,,,,,
4519042,TOBACCO COUNSELING 3-10MN, 74.00 ,,,,,
4519043,VENIPUNCT CUTDOWN < AGE 1, 169.00 ,,,,,
4519044,WINDOWING/WEDGING OF CAST, 234.00 ,,,,,
4519045,TELHEALTH FAC FEE NONHSPA, 68.00 ,,,,,
4519046,LARYNGOSCOPY DIAGNOSTIC  , 156.00 ,,,,,
4519047,BRONCHOSCPY PROC INTERMED," 3,925.00 ",,,,,
4601001,CARBON MONOXIDE QN POC   , 0.09 ,,,,,
4601002,BLOOD GAS PH PCO2 PO2 POC, 0.09 ,,,,,
4601003,VITAL CAPACITY TOTAL     , 0.09 ,,,,,
4601004,BRONCH BRONCHOSCOPY DX   , 0.09 ,,,,,
4601005,BRONCH BRUSHING/PROTECTED, 0.09 ,,,,,
4601006,BRONCH ALVEOLAR LAVAGE   , 0.09 ,,,,,
4601007,BRNCH W ENDOBR BX SNG/MUL, 0.09 ,,,,,
4601008,BRNCH W TRNSBR BX SNG LBE, 0.09 ,,,,,
4601009,BRONCH W BX NEEDLE ASP   , 0.09 ,,,,,
4601010,BRNCH TRNS BX EA ADD LOBE, 0.09 ,,,,,
4601011,BRONCH BX NDL ASP EA ADD , 0.09 ,,,,,
4601012,BRONCH W REMOVAL FB      , 0.09 ,,,,,
4601013,BRONCH THER ASPIRATE INIT, 0.09 ,,,,,
4601014,BRONCH THER ASPIRAT SUBQ , 0.09 ,,,,,
4601015,CARBON MONOXIDE QN POC   , 0.09 ,,,,,
4601016,BLOOD GAS PH PCO2 PO2 POC, 0.09 ,,,,,
4601017,BLOOD GAS W O2 SAT POC   , 0.09 ,,,,,
4601018,BLOOD GAS O2 SAT ONLY POC, 0.09 ,,,,,
4601019,BRNCHSPASM EVAL PRE/POST , 0.09 ,,,,,
4601020,PULMONARY COMPLIANC STUDY, 0.09 ,,,,,
4601021,BRONCH W FLUOR NAVIG ADD , 0.09 ,,,,,
4601022,BRONCH BRONCHOSCOPY DX   , 0.09 ,,,,,
4601023,PLETHYSMOGRAPHY LUNG VOL , 0.09 ,,,,,
4601024,DIFFUSING CAPACITY       , 0.09 ,,,,,
4602001,PT TEST PERF PHYSCL EA 15, 114.00 ,,,,,
4602002,THERAP STRG ENDR EA 15MIN, 113.00 ,,,,,
4602003,THRP RSP-OTH INDV EA15MIN, 113.00 ,,,,,
4602004,THRP RSP STRG END GR<=15M, 113.00 ,,,,,
4602005,THRP RSP STRG END GR<=30M, 126.00 ,,,,,
4602006,THRP RSP STRG END GR<=45M, 158.00 ,,,,,
4602007,THRP RSP STRG END GR<=60M, 200.00 ,,,,,
4602008,THRP RSP STRG END GR<=75M, 252.00 ,,,,,
4602009,THRP RSP STRG END GR<=90M, 315.00 ,,,,,
4602010,PULM REHAB COPD W EX 1HR , 211.00 ,,,,,
4602011,PULM REHAB INIT ASSESS NC, -   ,1,,,,
4602012,PULM REHAB III SP        , -   ,2,,,,
4602013,PULM REHAB PHASE III NC  , -   ,1,,,,
4602014,PULM REHAB PHASE I IP NC , -   ,1,,,,
4603001,THERAP STRG ENDR EA 15MIN, 0.09 ,,,,,
4603002,THRP RSP-OTH INDV EA15MIN, 0.09 ,,,,,
4603003,REHAB PERIPH ART DIS PER , 223.00 ,,,,,
4800001,ASP FINE NDL W IMAGING   ," 1,450.00 ",,,,,
4800002,I&D HEMATOMA/SEROMA/FLUID," 4,066.00 ",,,,,
4800003,ASP ABSC/HEMA/CYST/BULLA , 462.00 ,,,,,
4800004,BX MUSCLE NEEDLE PERC    ," 2,471.00 ",,,,,
4800005,BX BONE SUPERFIC TROC/NDL," 2,724.00 ",,,,,
4800006,BX BONE TROCAR/NDL DEEP  ," 5,496.00 ",,,,,
4800007,SINUS TRACT INJ DIAG     , 839.00 ,,,,,
4800008,INJ TENDON ORGIN/INSERT  , 835.00 ,,,,,
4800009,ARTHROCEN ASP MAJOR JT WO," 1,198.00 ",,,,,
4800013,BX GROIN MASS            ," 6,668.00 ",,,,,
4800014,INTUBATION ENDOTRACHEAL  , 698.00 ,,,,,
4800015,BIOPSY PLEURA PERC NEEDLE," 3,041.00 ",,,,,
4800016,BIOPSY LUNG/MEDIASTIN NDL," 3,100.00 ",,,,,
4800019,INS TUN CTH PLEURAL W CUF," 9,583.00 ",,,,,
4800020,THORACOSTOMY TUBE        ," 1,875.00 ",,,,,
4800021,PERICARDIOCENTES INITIAL ," 1,920.00 ",,,,,
4800022,PERICARDIOCENT SUBSEQ    ," 1,630.00 ",,,,,
4800023,PACEMAKER INS/REPL ATRIAL," 76,654.00 ",,,,,
4800024,PACEMAKER INS/REPL VENT  ," 30,909.00 ",,,,,
4800025,PACEMAKER INS/REPL A/V   ," 30,909.00 ",,,,,
4800026,PACEMKER INS TEMP SNGL   ," 17,257.00 ",,,,,
4800027,PACEMKER INS TEMP DUAL   ," 17,257.00 ",,,,,
4800028,PACEMKR INS EXIS SNG LEAD," 20,811.00 ",,,,,
4800029,PACEMK INS EXIS DUAL LEAD," 22,808.00 ",,,,,
4800030,PACEMAKER UPGR SNGL-DUAL ," 30,909.00 ",,,,,
4800031,LEAD PACE/DEFIB IMP REPOS," 8,098.00 ",,,,,
4800032,LEAD INS PACE/DEF IMP 1TV," 15,342.00 ",,,,,
4800033,LEAD INS PACE/DEF IMP 2TV," 15,342.00 ",,,,,
4800034,LEAD REP PACE/DEF IMP 1TV," 14,988.00 ",,,,,
4800035,LEAD REP PACE/DEF IMP 2TV," 7,042.00 ",,,,,
4800036,PACEMKR SKIN POCK RELOCAT," 5,175.00 ",,,,,
4800037,DEFIB IMP SKIN POCK RELOC," 5,175.00 ",,,,,
4800038,L VENT LEAD IMP INS&CONNE," 48,046.00 ",,,,,
4800039,L VENT LEAD INS W DEF/GEN," 48,046.00 ",,,,,
4800040,LEAD REPOS W GEN REM/RPL ," 7,042.00 ",,,,,
4800041,PACEMK GENERATOR REM ONLY," 8,884.00 ",,,,,
4800042,PACEMAKER LEAD REM SINGLE," 8,884.00 ",,,,,
4800043,PACEMAKER LEAD REM DUAL  ," 8,884.00 ",,,,,
4800044,DEFIB IMP INS EX SNG LEAD," 76,569.00 ",,,,,
4800045,DEFIB IMP REM GEN ONLY   ," 7,042.00 ",,,,,
4800046,DEFIB IMP LEAD REM TRANSV," 7,042.00 ",,,,,
4800047,DEFIB IMP SYS INS/REPL TV," 93,836.00 ",,,,,
4800048,LOOP RECORDER IMPLANT    ," 18,774.00 ",,,,,
4800049,LOOP RECORDER REMOVAL    ," 4,529.00 ",,,,,
4800050,VENT SEPTAL DEFECT CLOSE ," 7,714.00 ",,,,,
4800051,ENVAS RPR THR AOR LT SUBC," 13,320.00 ",,,,,
4800052,ENVS RPR THR AOR NOT SBCL," 11,466.00 ",,,,,
4800053,ENVAS PL PROS EXT TAA INI," 8,329.00 ",,,,,
4800054,ENVAS PL PROS EXT TAA ADD," 3,011.00 ",,,,,
4800055,INSERT IAB DEVICE PERC   ," 1,743.00 ",,,,,
4800056,REMOVE IAB DEVICE PERC   ," 1,321.00 ",,,,,
4800057,PROLNGD VENTR ASST DEVICE," 1,981.00 ",,,,,
4800058,EMBOL/THRM BRACH ART ARM ," 13,753.00 ",,,,,
4800059,EMBOL/THRM RAD/ULNAR ART ," 13,753.00 ",,,,,
4800066,ENDOVAS PLC ILIA OCC DVC ," 1,112.00 ",,,,,
4800067,ENDOVAS OPEN FEMORAL PROS," 1,849.00 ",,,,,
4800068,ENDOVAS PLC FEM-FEM GRAFT," 1,288.00 ",,,,,
4800069,ENDOVAS OPEN ILIAC EXPOSE," 2,642.00 ",,,,,
4800072,AORTIC A OPEN RPR PROSTH ," 8,464.00 ",,,,,
4800073,AORTOLILIAC A OPEN RPR   ," 8,594.00 ",,,,,
4800074,AORTOBIFEMORAL A OPEN RPR," 9,112.00 ",,,,,
4800075,ENDOVAS OPN ILIAC CONDUIT," 3,307.00 ",,,,,
4800076,ENDOVAS OPN BRACHIAL EXPS," 1,513.00 ",,,,,
4800080,THROMBECT AV GRFT NONDIAL," 8,843.00 ",,,,,
4800081,INTRO NDL/INTRACATH VEIN , 349.00 ,,,,,
4800082,PSEUDOANEURY TX EXTRM INJ," 1,192.00 ",,,,,
4800083,VENOGRAM EXTREMTY INJ    , 323.00 ,,,,,
4800084,VENA CAVA INTRO CATH     , 835.00 ,,,,,
4800085,CATH PLACE VEN 1ST SELECT," 1,058.00 ",,,,,
4800086,CATH PLACE VEN 2ND ORD   ," 1,302.00 ",,,,,
4800087,CATH PLACE RT HRT/PUL ART, 978.00 ,,,,,
4800088,CATH PLC PULM L/R ART SEL, 603.00 ,,,,,
4800089,CATH PLACE PUL ART SEGMNT," 1,075.00 ",,,,,
4800091,CATH/NDL PLACE EXTREM ART, 958.00 ,,,,,
4800092,CATH PLACE AORTA         ," 1,222.00 ",,,,,
4800093,CTH PLC THOR/BRAC 1ST SEL," 1,624.00 ",,,,,
4800094,CTH PLC THOR/BRAC 2ND SEL," 1,845.00 ",,,,,
4800095,CTH PLC THOR/BRAC 3RD SEL," 2,507.00 ",,,,,
4800096,CTH PLC THOR/BRAC ADD 2-3," 2,841.00 ",,,,,
4800097,CTH PLC ABD/PEL/EX 1ST EA," 1,638.00 ",,,,,
4800098,CTH PLC ABD/PEL/ 2ND INIT," 1,864.00 ",,,,,
4800099,CTH PLC ABD/PEL/ 3RD INIT," 2,218.00 ",,,,,
4800100,CTH PLC ABD/PEL/EX EA ADD," 1,110.00 ",,,,,
4800101,TRANSFUS BLD/BLD COMP    ," 1,496.00 ",,,,,
4800102,PORTAL VEIN CATH PERC    , 672.00 ,,,,,
4800103,VENOUS BLOOD SAMPL SPECIF, 460.00 ,,,,,
4800104,INSERT NONTUN CV CATH >5 ," 3,941.00 ",,,,,
4800105,INS TUN CV CATH WO PORT>5," 8,598.00 ",,,,,
4800106,INS TUNNEL CVAD W PORT>5 ," 9,403.00 ",,,,,
4800107,INS PICC WO PORT/PUMP>5YR," 3,426.00 ",,,,,
4800108,REPAIR CV CATH WO PUM/POR," 2,391.00 ",,,,,
4800109,REPLACE CATH ONLY CVAD W ," 7,356.00 ",,,,,
4800110,REPL NOTUN CV CATH WO PRT," 3,426.00 ",,,,,
4800111,REPL TUN CV CATH WO PORT ," 8,064.00 ",,,,,
4800112,REPL TUN CVAD W PORT CV  ," 9,645.00 ",,,,,
4800113,REPL PICC WO PORT        ," 3,426.00 ",,,,,
