EAP,Billing Desc,Rev Code,Current Inpatient Price ,Current Outpatient Price 
87200729,COLL BLD PICC/CNTRL LN,510, 270.00 , 270.00 
87200730,CRYOPRESERVE STEM CELLS,815," 8,147.00 "," 8,147.00 "
87200731,THAW PRESERVED STEM CELLS WITHOUT WASHING EA DONOR,815, 611.00 , 611.00 
87200732,VOLUME DEPLETE OF HARVEST,815," 1,169.00 "," 1,169.00 "
87200733,TRNSPLT ALLOGENEIC HEMATOPOIETIC CELLS PER DONOR,361," 6,292.00 "," 6,292.00 "
87200734,TRNSPLT AUTOLOGOUS HEMATOPOIETIC CELLS PER DONOR,361," 6,292.00 "," 6,292.00 "
87200735,LEVEL 2 NEW PT W/PROC,510, 321.00 , 321.00 
87200736,LEVEL 3 NEW PT W/PROC,510, 366.00 , 366.00 
87200737,LEVEL 4 NEW PT W/PROC,510, 609.00 , 609.00 
87200738,LEVEL 5 NEW PT W/PROC,510, 654.00 , 654.00 
87200739,LEVEL 2 EST PT W/PROC,510, 321.00 , 321.00 
87200740,LEVEL 3 EST PT W/PROC,510, 366.00 , 366.00 
87200741,LEVEL 4 EST PT W/PROC,510, 609.00 , 609.00 
87200742,LEVEL 5 EST PT W/PROC,510, 654.00 , 654.00 
87200743,CHEMOTX ADMN PRTL CAVITY,335," 1,042.00 "," 1,042.00 "
87200744,ACUPUNCT WO STIMUL 15 MIN,510, 11.00 , 11.00 
87200748,LAC SMPL 2.5CM/LESS,510, 722.00 , 722.00 
87200749,"LAC SMPL/F,E,N 2.5CM/LESS",510, 678.00 , 678.00 
87200750,DESTRUCT 1ST PREMAL LSION,510, 181.00 , 181.00 
87200751,DESTRUCTION 2-14 LESIONS,510, 64.00 , 60.00 
87200752,INJ NRV BLK PERIPH,510, 971.00 , 971.00 
87200753,RMVL IMPACTED CERUMEN UNILATERAL,510, 213.00 , 213.00 
87200754,INHALATION TX/PENTAMIDINE,410, 463.00 , 463.00 
87200755,DSTR BENIGN LESION 1-14,510, 283.00 , 283.00 
87200756,DIAGNOSTIC ANOSCOPY INCLDS SPEC CLTN,510, 401.00 , 401.00 
87200757,DRAIN ABSCESS COMP/MULT,510," 1,005.00 "," 1,005.00 "
87200758,REMOVAL FB SUBQ TISS SMPL,510, 986.00 , 986.00 
87200759,REMOVAL FB SUBQ TISS COMP,510," 5,886.00 "," 5,886.00 "
87200760,PUNCTURE ASPIRATION ABSCESS/HEMATOMA/BULLA/CYST,510, 687.00 , 687.00 
87200762,BIOPSY SKIN LESION EA ADD,510, 262.00 , 262.00 
87200763,DRAIN/INJ SMALL JOINT/BURSA W/O US,510, 780.00 , 762.00 
87200765,DESTRUCT ANAL LSN SMP,510," 7,078.00 "," 7,078.00 "
87200767,ANOSCOPY BX SINGLE/MULTI,510," 7,240.00 "," 7,240.00 "
87200768,ANOSCOPY SGL TPL HBF BC,510," 5,676.00 "," 5,676.00 "
87200769,ANOSCOPY MLT TPL HBF BC S,510," 5,676.00 "," 5,676.00 "
87200770,DSTR BENIGN LSN 15/MORE,510, 393.00 , 393.00 
87200771,DESTRUCT ANAL LSN(S) EXT,510," 8,791.00 "," 8,791.00 "
87200772,DESTROY LESN(S) VULVA EXT,510," 7,745.00 "," 7,745.00 "
87200773,DESTROY VAG LESIONS EXT,510," 3,982.00 "," 3,982.00 "
87200840,APP SPLNT SHRT ARM STA,510, 514.00 , 514.00 
87200844,APP LONG LEG SPLNT,510, 530.00 , 530.00 
87200845,APP LOW LEG SPLNT,510, 546.00 , 546.00 
87200848,APHERESIS PLASMA,510," 3,355.00 "," 3,355.00 "
87200885,SUBCONJUNCTIVAL INJECTION BI,510," 3,082.00 "," 3,082.00 "
87200902,PSYC TX GRP 15,915, 286.00 , 286.00 
87200903,PSYC TX GRP 30,915, 572.00 , 572.00 
87200904,PSYC TX GRP 45,915, 858.00 , 858.00 
87200905,PSYC TX GRP 60,915," 1,144.00 "," 1,144.00 "
87200914,GENETIC COUNSELING 30 MN,510, 369.00 , 369.00 
87200925,TEAM CONF W/O PAT BY HC PRO 30+ MINS,510, 317.00 , 317.00 
87205001,ESOPHAGEAL MOTILITY,750," 3,734.00 "," 3,734.00 "
87205002,GASTRIC MOTILITY,750," 2,385.00 "," 2,385.00 "
87205004,PH ESOPHAGUS NASAL CATHETER ELECTRODE,750," 2,404.00 "," 2,404.00 "
87205030,BURN DRESSINGS AND/OR DEBRIDEMENT SMALL,510, 500.00 , 500.00 
87205079,PARACENTSIS ABD NO IM,510," 1,608.00 "," 1,608.00 "
10000093,ROOM NON-COVERED CUSTODIAL CARE,129," 1,853.00 ",  
30000384,XR CHEST FRONTAL AND LATERAL 2 VIEW,324, 597.00 , 444.00 
30000387,XR CHEST FRONTAL AND LATERAL W OBLIQUES 3 VIEW,324, 629.00 , 514.00 
30000388,XR CHEST SPECIAL VIEWS 3 VIEW,324, 629.00 , 514.00 
30000383,XR CHEST FRONTAL 1 VIEW,324, 565.00 , 374.00 
30000385,XR CHEST SPECIAL VIEWS 2 VIEW,324, 597.00 , 444.00 
30000393,XR ABD CMPL W DECUB / ERECT 2 VIEW,320, 654.00 , 484.00 
33000046,PEP THERAPY,412, 391.00 , 391.00 
30000395,XR ABD CMPL W DECUB / ERECT 3+ VIEW,320, 724.00 , 724.00 
30000392,XR ABD AP 1 VIEW,320, 629.00 , 514.00 
30000389,XR CHEST FRONTAL AND LATERAL W OBLIQUES 4+ VIEW,324, 661.00 , 584.00 
30000386,XR CHEST FRONTAL AND LATERAL W AP LORDOTIC 3 VW,324, 629.00 , 514.00 
30000390,XR CHEST CMPL 4+ VIEW,324, 661.00 , 584.00 
30000394,XR ABD W OBLIQUES AND CONE 3+ VIEW,320, 724.00 , 724.00 
52000032,CHEMO EXTEND IV INFUS W/PUMP,335," 1,053.00 "," 1,053.00 "
30045336,PLMT URETERAL STENT PRQ PREEXIST TRACT LT,361," 8,589.00 "," 8,589.00 "
17200494,OT COGNITIVE SKILLS DEVELOPMENT EA 15,430, 163.00 , 163.00 
17000586,PT COGNITIVE SKILLS DEVELOPMENT EA 15,420, 163.00 , 163.00 
30000391,XR CHEST SPECIAL VIEWS 4+ VIEW,324, 661.00 , 584.00 
17200493,OT ORTHC/PROSTC MGMT SBSQ ENC,430, 152.00 , 152.00 
17000582,PT ORTHC/PROSTC MGMT SBSQ ENC,420, 152.00 , 152.00 
21000701,ABLATE PULM TUMOR PERQ CRYBL W/ IMAG GUID,361," 11,393.00 "," 11,393.00 "
17400390,ST COGNITIVE SKILLS DEVELOPMENT EA 15,440, 163.00 , 163.00 
40900486,CORE PROTEIN NEPHELOMETRY,301, 120.00 , 100.00 
33000045,PULMONARY STRESS TEST/6 MINUTE WALK,460, 477.00 , 477.00 
33000044,EXERCISE TEST BRNCSPSM,460, 477.00 , 477.00 
21000715,PERCUTANEOUS VAGINAL CUFF BIOPSY,361," 4,672.00 "," 4,672.00 "
10200003,ALAMEDA COUNTY 1:1 PATIENT CARE,0, 14.00 , 14.00 
72000205,COGNITIVE SKILLS DEVELOPMENT EA 15,900, 163.00 , 163.00 
30045289,PLMT ACCESS BIL TREE SM BWL NEW ACCESS W/IMAGE,361," 5,480.00 "," 5,480.00 "
40900082,CORE RESP VIRUS 6-11 TARGETS,306, 569.00 , 474.00 
30045744,INJECTION VESSEL,361," 2,073.00 "," 2,073.00 "
30900236,INTRACARDIAC ECHOCARDIOGRAPHY,480," 6,974.00 "," 6,974.00 "
64000036,OT KO DBL LACERS W/JT J,274," 5,569.22 "," 5,569.22 "
64000035,OT KO W/ADJ FLX EXT ROT F,274," 1,933.22 "," 1,933.22 "
64000039,OT AFO PLASTIC PREFAB A,274, 13.00 , 13.00 
64000149,PR SHRINKER ABOVE KNEE Q,274," 24,493.24 "," 24,493.24 "
64000119,PROSTHETIC SHRINKER BELOW KNEE EACH D,274, 716.66 , 716.66 
64000122,OT METACARPL FX PREFAB B,274, 141.32 , 141.32 
64000173,MOLDED INNER BOOT G,274," 2,987.68 "," 2,987.68 "
64000230,OT LO SAG STAYS/PANELS PRE-FAB E,274," 1,230.24 "," 1,230.24 "
64000303,OT CERV COLLAR 2PC SRGD D,274, 716.66 , 716.66 
64000504,OT ANTERIOR THORACIC EX C,274, 433.43 , 433.43 
64000506,OT ANTERIOR THORACIC EX E,274," 1,230.24 "," 1,230.24 "
62000149,OT SURGICAL BOOT/SHOE EA C,272, 433.43 , 433.43 
64000002,OT PLS CLR CERV SMI-RGD B,274, 141.32 , 141.32 
64000078,OT HFO NO JNTS STRAPS PREFAB FIT/ADJ D,274, 716.66 , 716.66 
64000117,OT PNEU FULL LEG SPLNT C,274, 433.43 , 433.43 
64000179,ADD LOWER EXTREMITY BELW KNEE WAIST BELT C,274, 433.43 , 433.43 
64000234,PR BK POSTOP FIT EA ADDTL CAST CHANGE H,274," 4,745.12 "," 4,745.12 "
64000263,OT CERVICAL MANDIBLE WIRE FRAME E,274," 1,230.24 "," 1,230.24 "
64000282,OT CRV COL OM BAR THOR J,274," 5,569.22 "," 5,569.22 "
64000299,OT FOOT INSERT LONGITUD/METATARSAL SUPP F,274," 1,933.22 "," 1,933.22 "
64000355,OT CUSTOM PLASTIC AFO I,274," 5,123.90 "," 5,123.90 "
64000474,OT SO FIG 8 ABDC REST A,274, 13.00 , 13.00 
64000503,OT ANTERIOR THORACIC EX B,274, 141.32 , 141.32 
64000038,OT AFO GAUNTLET PREFAB C,274, 433.43 , 433.43 
64000159,OT QUADRILATERAL BRIM F,274," 1,933.22 "," 1,933.22 "
64000208,OT WALKING BOOT PNEUM AND/OR VAC PF FIT/ADJ F,274," 1,933.22 "," 1,933.22 "
64000240,OT PREFAB MULTILIGAM SUPPORT AFO C,274, 433.43 , 433.43 
64000243,OT PREFAB MULTILIGAM SUPPORT AFO F,274," 1,933.22 "," 1,933.22 "
64000246,OT UPPER EXTREMITY FRACTURE WRIST PF F/A G,274," 2,987.68 "," 2,987.68 "
64000294,OT QUADRILATERAL BRIM H,274," 4,745.12 "," 4,745.12 "
64000356,OT CUST FAB HO POST OP H,274," 4,745.12 "," 4,745.12 "
64000475,OT SO ACRO/CLAV CNVS PF A,274, 13.00 , 13.00 
64000507,OT ANTERIOR THORACIC EX F,274," 1,933.22 "," 1,933.22 "
64000508,CTLSO ANT-POST-LAT CONTROL (MINERVA TYPE) G,274," 2,987.68 "," 2,987.68 "
64000197,OT AFO GAUNTLET PREFAB A,274, 13.00 , 13.00 
64000245,OT UPPER EXTREMITY FRACTURE WRIST PF F/A F,274," 1,933.22 "," 1,933.22 "
64000283,OT DROP LOCK RETAINER EACH E,274," 1,230.24 "," 1,230.24 "
64000360,SHOE LIFT TAPR TO 1/2 INCH B,274, 141.32 , 141.32 
64000470,OT WHF DYN HNG WRST/FGR J,274," 5,569.22 "," 5,569.22 "
64000154,HIP PELV/THRUST BEAR LOCK F,274," 1,933.22 "," 1,933.22 "
64000244,OT PREFAB MULTILIGAM SUPPORT AFO G,274," 2,987.68 "," 2,987.68 "
64000279,OT CRV COL OM BAR THOR F,274," 1,933.22 "," 1,933.22 "
64000281,OT CRV COL OM BAR THOR I,274," 5,123.90 "," 5,123.90 "
64000298,OT FOOT INSERT LONGITUD/METATARSAL SUPP E,274," 1,230.24 "," 1,230.24 "
64000302,OT CERV COLLAR 2PC SRGD C,274, 433.43 , 433.43 
64000357,OT CUST FAB HO POST OP I,274," 5,123.90 "," 5,123.90 "
64000500,OT TIBIAL SOCK FX/EQUAL C,274, 433.43 , 433.43 
64000040,OT AFO PTR SLD ANK PLS E,274," 1,230.24 "," 1,230.24 "
64000510,CTLSO ANT-POST-LAT CONTROL (MINERVA TYPE) I,274," 5,123.90 "," 5,123.90 "
64000552,OT AFO PTR SLD ANK PLS I,274," 5,123.90 "," 5,123.90 "
64000555,OT ADD UPPR EXT SOCK FX D,274, 716.66 , 716.66 
64000567,PRE TIBIAL SHELL MOLDED J,274," 5,569.22 "," 5,569.22 "
64000665,OT HEAVY DUTY PELVIC HIP CNTL RT EA F,274," 1,933.22 "," 1,933.22 "
64000694,OT KNEE CNTRL KNEE CAP W CUSTOM E,274," 1,230.24 "," 1,230.24 "
64000757,OT WHO NO JOINTS CUSTOM F/A G,274," 2,987.68 "," 2,987.68 "
64000775,OT VARUS/VALGAS STRAP D,274, 716.66 , 716.66 
64000172,PRE TIBIAL SHELL MOLDED F,274," 1,933.22 "," 1,933.22 "
64000231,OT LO SAG STAYS/PANELS PRE-FAB F,274," 1,933.22 "," 1,933.22 "
64000237,PR BK POSTOP FIT EA ADDTL CAST CHANGE K,274," 5,912.18 "," 5,912.18 "
64000328,OT MOLDED INNER BOOT H,274," 4,745.12 "," 4,745.12 "
64000335,OT MOLDED INNER BOOT I,274," 5,123.90 "," 5,123.90 "
64000339,OT MOLDED INNER BOOT J,274," 5,569.22 "," 5,569.22 "
64000346,ORTH DEV REPAIR/REPL MINOR P,274," 18,862.61 "," 18,862.61 "
64000466,OT CUST FAB HO POST OP J,274," 5,569.22 "," 5,569.22 "
64000535,OT MOLDED BK SOCKET H,274," 4,745.12 "," 4,745.12 "
64000568,OT AFO GAUNTLET PREFAB D,274, 716.66 , 716.66 
64000698,EO W/O JOINTS CF C,274, 433.43 , 433.43 
64000781,OT TLSO FLX PF RGD E,274," 1,230.24 "," 1,230.24 "
64000151,SPINAL ORTHOTIC NOS D,274, 716.66 , 716.66 
64000233,PR BK POSTOP FIT EA ADDTL CAST CHANGE G,274," 2,987.68 "," 2,987.68 "
64000241,OT PREFAB MULTILIGAM SUPPORT AFO D,274, 716.66 , 716.66 
64000262,OT CERVICAL MANDIBLE WIRE FRAME D,274, 716.66 , 716.66 
64000292,OT DROP LOCK RETAINER EACH H,274," 4,745.12 "," 4,745.12 "
64000295,OT QUADRILATERAL BRIM I,274," 5,123.90 "," 5,123.90 "
64000329,ADD KNEE JNT DISC/DIAL EA E,274," 1,230.24 "," 1,230.24 "
64000499,OT TIBIAL SOCK FX/EQUAL B,274, 141.32 , 141.32 
64000501,OT TIBIAL SOCK FX/EQUAL D,274, 716.66 , 716.66 
64000505,OT ANTERIOR THORACIC EX D,274, 716.66 , 716.66 
64000785,SYMES ANKLE SOCKET SACH N,274," 11,355.11 "," 11,355.11 "
64000793,AK SLEEVE SUSP NEOPRENE/EQUA E,274," 1,230.24 "," 1,230.24 "
64000800,AFO STATIC OR DYNAMIC PREFAB OTS D,274, 716.66 , 716.66 
64000511,CTLSO ANT-POST-LAT CONTROL (MINERVA TYPE) J,274," 5,569.22 "," 5,569.22 "
64000524,OT TLSO 4 MDLR SCAPULAR H,274," 4,745.12 "," 4,745.12 "
64000532,OT AFO TIB FX CAST CUSTOM FAB K,274," 5,912.18 "," 5,912.18 "
64000534,OT AFO TIB FX CAST CUSTOM FAB M,274," 8,539.80 "," 8,539.80 "
64000536,OT MOLDED BK SOCKET I,274," 5,123.90 "," 5,123.90 "
64000548,OT KNEE CONTROL CONDYLAR PAD F,274," 1,933.22 "," 1,933.22 "
64000550,OT AFO PTR SLD ANK PLS G,274," 2,987.68 "," 2,987.68 "
64000562,OT AFO TIBIAL FX RIGID PREFAB FIT/ADJ J,274," 5,569.22 "," 5,569.22 "
64000666,OT HEAVY DUTY PELVIC HIP CNTL RT EA G,274," 2,987.68 "," 2,987.68 "
64000692,KAFO W/O JOINT MULTI-AXIS AN N,274," 11,355.11 "," 11,355.11 "
64000693,OT KNEE CNTRL KNEE CAP W CUSTOM D,274, 716.66 , 716.66 
64000772,ORTHOPEDIC FTWEAR LADIES OXF E,274," 1,230.24 "," 1,230.24 "
64000201,PART FT MOLD SOC W/TOE F C,274, 433.43 , 433.43 
64000235,PR BK POSTOP FIT EA ADDTL CAST CHANGE I,274," 5,123.90 "," 5,123.90 "
64000301,OT CERV COLLAR 2PC SRGD B,274, 141.32 , 141.32 
64000469,OT WHF DYN HNG WRST/FGR I,274," 5,123.90 "," 5,123.90 "
64000473,OT FM COLLAR CERV FLEX A,274, 13.00 , 13.00 
64000477,WHO WRIST EXT CNTRL NO MOLD PREFAB FIT/ADJ B,274, 141.32 , 141.32 
64000481,OT LO FLX PFAB LUMB SUP B,274, 141.32 , 141.32 
64000545,OT KNEE CONTROL CONDYLAR PAD C,274, 433.43 , 433.43 
64000554,OT ADD UPPR EXT SOCK FX E,274," 1,230.24 "," 1,230.24 "
64000563,OT AFO TIBIAL FX RIGID PREFAB FIT/ADJ K,274," 5,912.18 "," 5,912.18 "
64000667,OT HEAVY DUTY PELVIC HIP CNTL RT EA H,274," 4,745.12 "," 4,745.12 "
64000703,PELVIC CONTROL SLING ADDTN C,274, 433.43 , 433.43 
64000707,MOLDED THIGH LACER ADDTN G,274," 2,987.68 "," 2,987.68 "
64000712,PLASTAZOTE FOOT INSERT EACH C,274, 433.43 , 433.43 
64000763,AFO STATIC OR DYNAMIC PREFAB OTS B,274, 141.32 , 141.32 
64000202,PART FT MOLD SOC W/TOE F D,274, 716.66 , 716.66 
64000209,OT WALKING BOOT PNEUM AND/OR VAC PF FIT/ADJ G,274," 2,987.68 "," 2,987.68 "
64000797,AFO STATIC OR DYNAMIC PREFAB OTS E,274," 1,230.24 "," 1,230.24 "
64000806,WAIST BELT ADDTN TO LEXTRM D,274, 716.66 , 716.66 
64000813,WHFO W/O JOINTS PRE OTS E,274," 1,230.24 "," 1,230.24 "
64000818,LIMIT ANKL MOTION ADDTN EA JNT C,274, 433.43 , 433.43 
64000229,OT LO SAG STAYS/PANELS PRE-FAB D,274, 716.66 , 716.66 
64000247,OT UPPER EXTREMITY FRACTURE WRIST PF F/A H,274," 4,745.12 "," 4,745.12 "
64000261,OT CERVICAL MANDIBLE WIRE FRAME C,274, 433.43 , 433.43 
64000264,OT CERVICAL MANDIBLE WIRE FRAME F,274," 1,933.22 "," 1,933.22 "
64000265,OT CERVICAL MANDIBLE WIRE FRAME G,274," 2,987.68 "," 2,987.68 "
64000266,OT CERVICAL MANDIBLE WIRE FRAME H,274," 4,745.12 "," 4,745.12 "
64000297,OT FOOT INSERT LONGITUD/METATARSAL SUPP D,274, 716.66 , 716.66 
64000530,OT AFO TIB FX CAST CUSTOM FAB I,274," 5,123.90 "," 5,123.90 "
64000533,OT AFO TIB FX CAST CUSTOM FAB L,274," 7,038.30 "," 7,038.30 "
64000558,OT WHFO NO JNTS PREFAB FIT/ADJ A,274, 13.00 , 13.00 
64000569,OT AFO GAUNTLET PREFAB E,274," 1,230.24 "," 1,230.24 "
64000580,OT PT MOLDED CERVICAL COLLAR J,274," 5,569.22 "," 5,569.22 "
64000690,KAFO W/O JOINT MULTI-AXIS AN L,274," 7,038.30 "," 7,038.30 "
64000691,KAFO W/O JOINT MULTI-AXIS AN M,274," 8,539.80 "," 8,539.80 "
64000706,OT PREMOLD LONG/METATARS REMOVBLE ARCH SUPP EA C,274, 433.43 , 433.43 
64000714,LIMIT ANKL MOTION ADDTN EA JNT E,274," 1,230.24 "," 1,230.24 "
64000755,HFO WITHOUT JOINTS PRE OTS D,274, 716.66 , 716.66 
64000756,LSO SC R ANT/POS PNL PRE CST I,274," 5,123.90 "," 5,123.90 "
64000765,HEEL LIFT TAPR TO METATARS PER INCH D,274, 716.66 , 716.66 
64000771,HEEL NEW RUBBER STANDARD C,274, 433.43 , 433.43 
64000528,OT TLSO 4 MDLR SCAPULAR L,274," 7,038.30 "," 7,038.30 "
64000531,OT AFO TIB FX CAST CUSTOM FAB J,274," 5,569.22 "," 5,569.22 "
64000538,OT MOLDED BK SOCKET K,274," 5,912.18 "," 5,912.18 "
64000539,OT MOLDED BK SOCKET L,274," 7,038.30 "," 7,038.30 "
64000543,OT KO W/ADJ FLX EXT ROT J,274," 5,569.22 "," 5,569.22 "
64000576,OT PT MOLDED CERVICAL COLLAR F,274," 1,933.22 "," 1,933.22 "
64000699,PNEUMA/VAC WALK BOOT PRE OTS G,274," 2,987.68 "," 2,987.68 "
64000708,OT DROP LOCK RETAINER EACH C,274, 433.43 , 433.43 
64000758,BK WAIST BELT PADDED AND LIN D,274, 716.66 , 716.66 
64000776,STIRRUP ATTACHM ADDTN G,274," 2,987.68 "," 2,987.68 "
64000809,BELOW KNEE SUCTION SOCKET H,274," 4,745.12 "," 4,745.12 "
64000829,TLSO FLEX TRNK SJ-SS PRE OTS H,274," 4,745.12 "," 4,745.12 "
64000863,OT HEEL SACH CUSHION TYPE C,274, 433.43 , 433.43 
64000872,OT KNEE SWEDISH PREFAB D,274, 716.66 , 716.66 
64000783,OT ADD SPINAL ORTHO NOS G,274," 2,987.68 "," 2,987.68 "
64000791,SPINAL ORTHOTIC NOS G,274," 2,987.68 "," 2,987.68 "
64000808,BK MOLD SOCKET SACH FT ENDO L,274," 7,038.30 "," 7,038.30 "
64000819,PLASTAZOTE FOOT INSERT EACH D,274, 716.66 , 716.66 
64000827,OT FOOT DROP SPLINT RECUMBENT POSITIONING D,274, 716.66 , 716.66 
64000864,HEEL PAD REMOVABLE FOR SPUR B,274, 141.32 , 141.32 
64000875,OT KNEE SWEDISH PREFAB G,274," 2,987.68 "," 2,987.68 "
64000913,OT UPPER LIMB ORTHOTIC G,274," 2,987.68 "," 2,987.68 "
64000917,OT UPPER LIMB ORTHOTIC K,274," 5,912.18 "," 5,912.18 "
64000921,OT UPPER LIMB ORTHOTIC O,274," 15,108.86 "," 15,108.86 "
64000923,OT UPPER LIMB ORTHOTIC Q,274," 24,493.24 "," 24,493.24 "
64000928,OT WHFO NONTORSION JNT(S) PREFAB FIT/ADJ B,274, 141.32 , 141.32 
64000784,PREFAB AFO W ANKLE JNT H,274," 4,745.12 "," 4,745.12 "
64000789,SYMES TYPE POST OPENING SOCKET G,274," 2,987.68 "," 2,987.68 "
64000817,ABOVE KNEE AIR CUSHION SOCKET C,274, 433.43 , 433.43 
64000830,KO ELASTIC W/JOINTS PRE OTS D,274, 716.66 , 716.66 
64000850,OT KO ADJ KNEE JT RGD D,274, 716.66 , 716.66 
64000869,OT UPPER LIMB ORTHOTIC A,274, 13.00 , 13.00 
64000871,OT KNEE SWEDISH PREFAB C,274, 433.43 , 433.43 
64000895,OT SOLE WEDGE OUTSIDE SOLE H,274," 4,745.12 "," 4,745.12 "
64000903,OT SOLE WEDGE OUTSIDE SOLE P,274," 18,862.61 "," 18,862.61 "
64000880,OT KNEE SWEDISH PREFAB L,274," 7,038.30 "," 7,038.30 "
64000898,OT SOLE WEDGE OUTSIDE SOLE K,274," 5,912.18 "," 5,912.18 "
64000909,OT UPPER LIMB ORTHOTIC C,274, 433.43 , 433.43 
64000914,OT UPPER LIMB ORTHOTIC H,274," 4,745.12 "," 4,745.12 "
64000926,OT UPPER LIMB ORTHOTIC T,274," 55,461.68 "," 55,461.68 "
64000932,OT FOOT INSERT LONGITUDINAL/METATARSAL SUPPORT EA B,274, 141.32 , 141.32 
64000969,OT HEEL SACH CUSHION TYPE D,274, 716.66 , 716.66 
64000984,OT KO EL W/CDYL PADS JT C,274, 433.43 , 433.43 
64000986,OT WHFO NO JNTS PREFAB FIT/ADJ B,274, 141.32 , 141.32 
64000987,OT WHFO NO JNTS PREFAB FIT/ADJ C,274, 433.43 , 433.43 
64000989,OT PREMOLD LONG/METATARS REMOVBLE ARCH SUPP EA B,274, 141.32 , 141.32 
64000996,HO W BILAT THIGH CUFFS B,274, 141.32 , 141.32 
64000782,LSO SC R ANT/POS PNL PRE OTS I,274," 5,123.90 "," 5,123.90 "
64000787,TEST SOCKET SYMES F,274," 1,933.22 "," 1,933.22 "
64000801,OT EO W/JNT PREFAB F,274," 1,933.22 "," 1,933.22 "
64000848,CERVICAL FLEX NONADJUSTABLE FOAM COLLAR C,274, 433.43 , 433.43 
64000853,OT WALKING BOOT NON-PNEUMATC PREFAB FIT/ADJ C,274, 433.43 , 433.43 
64000884,OT KNEE SWEDISH PREFAB P,274," 18,862.61 "," 18,862.61 "
64000892,OT SOLE WEDGE OUTSIDE SOLE E,274," 1,230.24 "," 1,230.24 "
64000897,OT SOLE WEDGE OUTSIDE SOLE J,274," 5,569.22 "," 5,569.22 "
64000910,OT UPPER LIMB ORTHOTIC D,274, 716.66 , 716.66 
64000918,OT UPPER LIMB ORTHOTIC L,274," 7,038.30 "," 7,038.30 "
64000938,OT HALO CERVICAL JACKET VEST C,274, 433.43 , 433.43 
64000949,OT FOOT INSERT LONGITUDINAL/METATARSAL SUPPORT EA C,274, 433.43 , 433.43 
64000951,OT HALO CERVICAL JACKET VEST N,274," 11,355.11 "," 11,355.11 "
64000956,OT AFO PLASTIC PREFAB G,274," 2,987.68 "," 2,987.68 "
64000974,OT STATIC AFO PF B,274, 141.32 , 141.32 
64000995,CERV MOLDED PLASTIC COLLAR B,274, 141.32 , 141.32 
64001009,OT SO ACRO/CLAV CNVS PF D,274, 716.66 , 716.66 
64001010,OT SO ACRO/CLAV CNVS PF E,274," 1,230.24 "," 1,230.24 "
64001044,OT KO ADJ KNEE JT RGD E,274," 1,230.24 "," 1,230.24 "
64001045,OT KO ADJ KNEE JT RGD F,274," 1,933.22 "," 1,933.22 "
64001047,OT KO ADJ KNEE JT RGD H,274," 4,745.12 "," 4,745.12 "
64001104,OT HIP ADJ FLX EX ABDCT E,274," 1,230.24 "," 1,230.24 "
64001105,OT HIP ADJ FLX EX ABDCT F,274," 1,933.22 "," 1,933.22 "
64001121,OT LOWER EXTREMITY ORTHOSIS NOS J,274," 5,569.22 "," 5,569.22 "
64001123,OT LOWER EXTREMITY ORTHOSIS NOS L,274," 7,038.30 "," 7,038.30 "
64001132,OT CRV CLR SEMIRIGID THRM FOAM 2 PC THOR EX I,274," 5,123.90 "," 5,123.90 "
64000908,OT UPPER LIMB ORTHOTIC B,274, 141.32 , 141.32 
64000915,OT UPPER LIMB ORTHOTIC I,274," 5,123.90 "," 5,123.90 "
64000916,OT UPPER LIMB ORTHOTIC J,274," 5,569.22 "," 5,569.22 "
64000966,CERVICAL FLEX NONADJUSTABLE FOAM COLLAR D,274, 716.66 , 716.66 
64000994,OT HFO NO JNTS STRAPS PREFAB FIT/ADJ B,274, 141.32 , 141.32 
64001002,OT KO IMMOB CNVS LONG C,274, 433.43 , 433.43 
64001003,OT WALKING BOOT PNEUM AND/OR VAC PF FIT/ADJ C,274, 433.43 , 433.43 
64001015,OT AFO FX SFT PREFAB FIT/ADJ C,274, 433.43 , 433.43 
64001023,OT TLSO HYPEREXT RGD PF B,274, 141.32 , 141.32 
64000526,OT TLSO 4 MDLR SCAPULAR J,274," 5,569.22 "," 5,569.22 "
64000551,OT AFO PTR SLD ANK PLS H,274," 4,745.12 "," 4,745.12 "
64000556,OT ADD UPPR EXT SOCK FX B,274, 141.32 , 141.32 
64000564,PRE TIBIAL SHELL MOLDED G,274," 2,987.68 "," 2,987.68 "
64000664,OT HEAVY DUTY PELVIC HIP CNTL RT EA E,274," 1,230.24 "," 1,230.24 "
64000711,OT LO FLEX W/O RIGID STAYS PRE E,274," 1,230.24 "," 1,230.24 "
64000713,DORSIFLEX & PLANT FLEX ADDTN EA JNT H,274," 4,745.12 "," 4,745.12 "
64000766,ORTHOPEDIC FULL SOLE D,274, 716.66 , 716.66 
64000774,OT NON-PNEUM WALK BOOT PRE OTS D,274, 716.66 , 716.66 
64001034,OT ADD BK SOFT INTERFC D,274, 716.66 , 716.66 
64001048,OT KO ADJ KNEE JT RGD I,274," 5,123.90 "," 5,123.90 "
64001052,OT KO ADJ KNEE JT RGD M,274," 8,539.80 "," 8,539.80 "
64001053,OT KO ADJ KNEE JT RGD N,274," 11,355.11 "," 11,355.11 "
64001065,OT ADD BK SOFT INTERFC I,274," 5,123.90 "," 5,123.90 "
64001100,OT HO POST OP JNTS PF M,274," 8,539.80 "," 8,539.80 "
64001106,OT HIP ADJ FLX EX ABDCT G,274," 2,987.68 "," 2,987.68 "
