chg_code,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,Rev Code,chg_amt_1,cpt4_ext_id,gl_stat
2203736,STENT I-CAST COVERED 9X59X120,12/11/2013 07:38:12:62,A,600,14396,25,smcshane,12/11/2013 07:38:12:62,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,18453.75,,
2203737,PACEMAKER ADVANTIO DR IS-1 K063 (REPL),12/12/2013 09:51:33:117,A,600,14399,25,smcshane,12/12/2013 09:51:33:117,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,275,35350,C1785,
2203738,SCREW CANNULATED 7.3 W/HEX SCKT,12/16/2013 11:28:41:767,A,600,14400,25,smcshane,12/16/2013 11:28:41:767,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,2964,C1713,
2203739,STENT URETRL RESONANCE RMS,12/16/2013 11:28:41:767,A,600,14401,25,smcshane,12/16/2013 11:28:41:767,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9147.1,,
2203740,MESH HERNIA PHASIX 10X12,12/16/2013 11:28:41:767,A,600,14402,25,smcshane,12/16/2013 11:28:41:767,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,63750,C1781,
2203741,KNEE TIBIAL AUGMENT #3 5MM,12/16/2013 14:06:47:22,A,600,14403,25,smcshane,12/16/2013 14:06:47:22,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,7860.3,,
2203742,GRAFT STENT VIABAHN 13MMX,12/17/2013 08:07:24:517,A,600,14404,25,smcshane,12/17/2013 08:07:24:517,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,19873,,
2203744,GRAFT STENT VIABAHN 11MM,12/17/2013 08:07:24:533,A,600,14405,25,smcshane,12/17/2013 08:07:24:533,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,19873,,
2203745,ENDOPROSTHESIS AAA CONTRA LEG 27X10,12/17/2013 08:07:24:533,A,600,14406,25,smcshane,12/17/2013 08:07:24:533,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,29400,,
2203746,ENDOPROSTHESIS AAA TRUNK 35X14.5X16,12/17/2013 08:07:24:533,A,600,14407,25,smcshane,12/17/2013 08:07:24:533,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,51225,,
2203747,SHEATH DRY SEAL HYDRO CTNG 16FX28CM,12/17/2013 08:07:24:533,A,600,14408,25,smcshane,12/17/2013 08:07:24:533,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,270,1785,,
2203748,SHEATH DRY SEAL HYDRO CTNG 24FX28CM,12/17/2013 08:07:24:533,A,600,14409,25,smcshane,12/17/2013 08:07:24:533,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,270,2345,,
2203749,ENDOPROSTHESIS THORACIC TAG 45X45X10,12/17/2013 08:07:24:533,A,600,14410,25,smcshane,12/17/2013 08:07:24:533,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,75600,,
2203751,PLATE FIBULA DISTAL 9 HOLE CARBOFIX,12/19/2013 07:14:06:827,A,600,14411,25,smcshane,12/19/2013 07:14:06:827,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,8400,,
2203752,STENT VASCULAR ZILVER ZIV6-35-80-7-40,12/23/2013 14:43:53:1,A,600,14742,25,smcshane,12/23/2013 14:43:53:1,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,14/05/2014 00:00,278,9500,C1876,
2203753,CATH EXTRACTION PRONTO V3 6FR,12/23/2013 14:43:53:1,A,600,14413,25,smcshane,12/23/2013 14:43:53:1,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,4950,,
2203754,CATH DILAT BALLN ADV ATB5-35-80-10-4.0,12/23/2013 14:43:53:1,A,600,14414,25,smcshane,12/23/2013 14:43:53:1,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1500,C1725,
2203755,CATH DILAT BALLN ADV ATB5-35-80-12-4.0,12/23/2013 14:43:53:1,A,600,14415,25,smcshane,12/23/2013 14:43:53:1,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1500,C1725,
2203756,SHEATH INTRO PERFORMER 8FR,12/23/2013 14:43:53:1,A,600,14416,25,smcshane,12/23/2013 14:43:53:1,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,218.4,,
2203757,GRAFT BODY BIFURCATED ENDOLOGIX,12/24/2013 07:16:13:783,A,600,14417,25,smcshane,12/24/2013 07:16:13:783,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,57900,,
2203758,SCREW LOCKING DTS2 2.8 L UPEX,12/26/2013 07:31:49:373,A,600,14418,25,smcshane,12/26/2013 07:31:49:373,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2013 00:00,278,1000,C1713,
2203759,PLATE CLAVICLE LOCKING SZ 1 LT UPEX,12/26/2013 07:31:49:373,A,600,14419,25,smcshane,12/26/2013 07:31:49:373,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,12180,,
2203760,PLATE COMPRESS LKG 3.5 11H 109MM,12/26/2013 07:31:49:373,A,600,14420,25,smcshane,12/26/2013 07:31:49:373,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,4390,,
2203761,HEAD HUMERAL ECCENTRIC TSS INTEGRA,12/31/2013 07:13:06:96,A,600,14423,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,15505,,
2203762,SCREW LAG 10.5X75 STRYKER,12/27/2013 13:04:30:77,A,600,14422,25,smcshane,12/27/2013 13:04:30:77,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,5542.9,C1713,
2203763,PLATE COMPRESS 7 HOLE 3.5 STRT DEROYAL,12/31/2013 07:13:06:96,A,600,14424,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1950,,
2203764,PLATE CLAVICLE BENDABALE,12/31/2013 07:13:06:96,A,600,14425,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,12600,,
2203765,SCREW SET TI 8.0X17.5 STRYKER,12/31/2013 07:13:06:96,A,600,14426,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1921.7,C1713,
2203766,GUIDE WIRE TEAR DROP 3X100 ZIMMER,12/31/2013 07:13:06:96,A,600,14427,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,1631,,
2203767,GUIDE WIRE SMOOTH 3X100 ZIMMER,12/31/2013 07:13:06:96,A,600,14428,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,980,,
2203769,NAIL FEMORAL ANTEGRADE ZIMMER,12/31/2013 07:13:06:96,A,600,14429,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,11519.9,,
2203770,SCREW CORT 5.0 HEX PART THRD ZIMMER,12/31/2013 07:13:06:96,A,600,14430,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1841,C1713,
2203771,JOINT SHOULDER REVERSE TRIBUCULAR,12/31/2013 07:13:06:96,A,600,14431,25,smcshane,12/31/2013 07:13:06:96,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,47250,,
2203772,GRAFT ACUSEAL 6MM X 40CM,01/02/2014 08:47:17:557,A,600,14432,25,smcshane,01/02/2014 08:47:17:557,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,8960,,
2203773,GLIDEWIRE STANDARD .018 X 180 ANGLED,01/02/2014 13:08:30:143,A,600,14433,25,smcshane,01/02/2014 13:08:30:143,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,596.1,,
2203774,GUIDE WIRE ADVANTAGE .035 X 180 ANG 25CM,01/02/2014 13:08:30:143,A,600,14434,25,smcshane,01/02/2014 13:08:30:143,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,2100,,
2203775,GRAFT STENT VIABAHN 10MMX 5CM 120CM,01/08/2014 07:25:48:833,A,600,14435,25,smcshane,01/08/2014 07:25:48:833,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,19873,,
2203777,NAIL TROCH GAMMA 10X300X125 LFT,01/08/2014 07:25:48:833,A,600,14436,25,smcshane,01/08/2014 07:25:48:833,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,13855.75,,
2203778,STENT VASCULAR ZILVER ZIV6-35-125-5-50,01/08/2014 13:25:33:643,A,600,14738,25,smcshane,01/08/2014 13:25:33:643,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,14/05/2014 00:00,278,8500,C1876,
2203779,PUSHER SUTURE CUTTER ULTRA FAST FIX,01/08/2014 13:25:33:643,A,600,14439,25,smcshane,01/08/2014 13:25:33:643,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,920.2,,
2203780,NEEDLE SUTURE ULTRA FAST FIX,01/08/2014 13:25:33:643,A,600,14440,25,smcshane,01/08/2014 13:25:33:643,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,2837.7,,
2203781,SPACER HIP INTERSPACE LNG STEM LARGE,12/27/2013 11:18:33:187,A,600,14421,25,smcshane,12/27/2013 11:18:33:187,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,26740,,
2203782,GUIDE WIRE ROUND TIP 3X600 ODI,01/14/2014 15:28:56:867,A,600,14443,25,smcshane,01/14/2014 15:28:56:867,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,2500,,
2203783,SCREW COMPRESSION OMEGA 32.3MM,01/14/2014 15:28:56:867,A,600,14444,25,smcshane,01/14/2014 15:28:56:867,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1054.8,C1713,
2203785,PLATE LCP 1/3 TUBULAR 4H 45MM DEROYAL,01/14/2014 15:28:56:867,A,600,14445,25,smcshane,01/14/2014 15:28:56:867,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,2240,,
2203786,PLATE BRIDGE CLAVILE 6 HOLE RT STRYKER,01/14/2014 15:28:56:867,A,600,14446,25,smcshane,01/14/2014 15:28:56:867,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9864.55,,
2203787,SCREW BONE 3.5 SLF TAP VARIAX,01/14/2014 15:28:56:867,A,600,14447,25,smcshane,01/14/2014 15:28:56:867,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,338.65,C1713,
2203788,ENDOPROSTHESIS AAA AORTA EXT GORE,01/14/2014 15:28:56:867,A,600,14448,25,smcshane,01/14/2014 15:28:56:867,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,20650,,
2203789,ENDOPROSTHESIS AAA CONTRA LEG GORE,01/14/2014 15:28:56:883,A,600,14449,25,smcshane,01/14/2014 15:28:56:883,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,29400,,
2203790,GUIDE WIRE 2.8X230 THRD TIP,01/14/2014 15:28:56:883,A,600,14450,25,smcshane,01/14/2014 15:28:56:883,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,571.85,,
2203791,PLATE VA-LCP MED DSTL HUMRAL 1H RT SHT,01/14/2014 15:28:56:883,A,600,14451,25,smcshane,01/14/2014 15:28:56:883,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9815.4,,
2203793,PLATE VA-LCP MED DSTL HUMERAL 2H MED,01/14/2014 15:28:56:883,A,600,14452,25,smcshane,01/14/2014 15:28:56:883,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9815.4,,
2203794,SCREW METAPHYSEAL W/T8 2.7,01/14/2014 15:28:56:883,A,600,14453,25,smcshane,01/14/2014 15:28:56:883,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,703.95,C1713,
2203795,SCREW CANNULATED 4.0 X 48MM SHRT THRD,01/15/2014 13:58:26:203,A,600,14454,25,smcshane,01/15/2014 13:58:26:203,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,2850,C1713,
2203796,SCREW CORTICAL SLF-TAP 4.5,01/21/2014 15:20:09:11,A,600,17226,25,smcshane,01/21/2014 15:20:09:11,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,14/10/2016 00:00,278,663.75,C1713,
2203797,PLATE FEMUR DIST LAT 6H 1662MM LFT AXSOS,01/21/2014 15:20:09:11,A,600,14464,25,smcshane,01/21/2014 15:20:09:11,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,10570,,
2203798,SCREW CANCELLOUS 6.5X80 AXSOS,01/21/2014 15:20:09:11,A,600,14465,25,smcshane,01/21/2014 15:20:09:11,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,405.35,C1713,
2203799,SCREW CANCELLOUS 6.5X85 AXSOS,01/21/2014 15:20:09:127,A,600,14466,25,smcshane,01/21/2014 15:20:09:127,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,435.65,C1713,
2203801,SCREW LOCKING 5.0 OMEGA 3,01/21/2014 15:20:09:127,A,600,14467,25,smcshane,01/21/2014 15:20:09:127,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1323.8,C1713,
2203802,WASHER 4.0MM STRYKER,01/21/2014 15:20:09:127,A,600,14468,25,smcshane,01/21/2014 15:20:09:127,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,399.75,,
2203803,CATH INF MCIS-5.0-35-130-7.0,01/22/2014 07:23:11:003,A,600,14469,25,smcshane,01/22/2014 07:23:11:003,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,793,,
2203804,CATH INF MCIS-5.0-.5-130-15.0,01/22/2014 07:23:11:003,A,600,14470,25,smcshane,01/22/2014 07:23:11:003,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,793,,
2203805,CATH INF MCIS-5.0-.5-130-20.0,01/22/2014 07:23:11:003,A,600,14471,25,smcshane,01/22/2014 07:23:11:003,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,793,,
2203806,STENT VASCULAR ZILVER ZIV6-35-125-6-40,01/22/2014 07:23:11:003,A,600,14740,25,smcshane,01/22/2014 07:23:11:003,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,14/05/2014 00:00,278,9500,C1876,
2203807,STENT VASCULAR ZILVER ZIV6-35-125-7-80,01/22/2014 07:23:11:003,A,600,14741,25,smcshane,01/22/2014 07:23:11:003,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,14/05/2014 00:00,278,9500,C1876,
2203808,NAIL SUPRACONDYLAR T2 STRYKER,01/23/2014 07:20:39:83,A,600,14474,25,smcshane,01/23/2014 07:20:39:83,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,14324.45,,
2203809,STENT BILIARY VIABIL 10MM COVERED,01/23/2014 15:09:17:117,A,600,14476,25,smcshane,01/23/2014 15:09:17:117,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,14406,,
2203810,CATH CTO CROSSING WILDCAT 110CM,01/23/2014 15:09:17:117,A,600,14477,25,smcshane,01/23/2014 15:09:17:117,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,13965,,
2203811,CATH CTO CROSSING KITTYCAT 2 150CM,01/23/2014 15:09:17:117,A,600,14478,25,smcshane,01/23/2014 15:09:17:117,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,272,13965,,
2203812,PLATE CLAVICLE LCP 3.5 X 115 8H RT,01/24/2014 07:26:55:317,A,600,14479,25,smcshane,01/24/2014 07:26:55:317,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2014 00:00,278,7598.6,,
2203813,ICD FORTIFY ASSURA DR CD1257-40(Q),01/24/2014 11:48:55:203,A,600,14589,25,smcshane,01/24/2014 11:48:55:203,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,17/03/2014 00:00,275,100000,C1722,
2203814,CATH ARTHRECT SILVERHAWK LX-M,01/24/2014 15:33:40:293,A,600,14486,25,smcshane,01/24/2014 15:33:40:293,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,27/01/2014 00:00,278,19215,C1724,
2203815,ICD QUADRA ASSURA CRT-D CD3365-40Q SYSTE,01/27/2014 14:37:11:693,A,600,14487,25,smcshane,01/27/2014 14:37:11:693,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,275,82500,C1882,
2203816,KNEE FEM DISTAL AUGMENT RT TRIATHLON,01/29/2014 07:56:29:847,A,600,14489,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9027.15,,
2203817,KNEE FEM DISTAL AUGMENT LT TRIATHLON,01/29/2014 07:56:29:847,A,600,14490,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9027.15,,
2203819,KNEE FEM POSTERIOR AUGMENT TRIATHLON,01/29/2014 07:56:29:847,A,600,14491,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,8594.95,,
2203820,KNEE TIBIAL AUGMENT HALF BLOCK TRIATH,01/29/2014 07:56:29:847,A,600,14492,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,8044,,
2203821,KNEE TIBILA AUGMENT HALF BLOCK LT TRIATH,01/29/2014 07:56:29:847,A,600,14493,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,8044,,
2203822,KNEE TIB INSERT 16MM #4 TRIATHLON,01/29/2014 07:56:29:847,A,600,14494,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,18151.55,,
2203823,SCREW CORTICAL SLF-TAP TI 4.5 SPS,01/29/2014 07:56:29:847,A,600,14495,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,310.85,C1713,
2203824,PLATE VOLAR DR 2.4 7H HEAD 5H SHAFT RT,01/29/2014 07:56:29:847,A,600,14496,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9044,,
2203825,STENT VASCULAR ZILVER ZIV6-35+80-6-80,01/29/2014 07:56:29:847,A,600,14737,25,smcshane,01/29/2014 07:56:29:847,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,14/05/2014 00:00,278,9500,C1876,
2203827,ICD ELLIPSE DR CD2311-36 (REPL),02/04/2014 07:29:55:03,A,600,14507,25,smcshane,02/04/2014 07:29:55:03,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,275,90000,C1721,
2203828,PLATE COMPRESS 3.5 10 HOLE DEROYAL,02/04/2014 15:21:19:477,A,600,14511,25,smcshane,02/04/2014 15:21:19:477,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,2180,,
2203829,PLATE RECONSTRUCT 4.0 6H 72MM AXSOS,02/05/2014 15:07:06:1,A,600,14512,25,smcshane,02/05/2014 15:07:06:1,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,4612,,
2203830,PLATE COMPRESS NARROW 6H 115MM AXSOS,02/05/2014 15:07:06:1,A,600,14513,25,smcshane,02/05/2014 15:07:06:1,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1323.8,,
2203831,GRAFT FUSION BIOLINE 8X80 RINGED HEPARIN,02/06/2014 15:24:28:333,A,600,14521,25,smcshane,02/06/2014 15:24:28:333,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,15680,,
2203832,ICD ILESTO 7 HF-T 383547 (REPL),02/12/2014 13:50:43:833,A,600,14523,25,smcshane,02/12/2014 13:50:43:833,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,275,93500,C1882,
2203833,GRAFT FUSION BIOLINE 6X80 RINGED HEPARIN,02/12/2014 13:26:18:657,A,600,14526,25,smcshane,02/12/2014 13:26:18:657,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,15680,,
2203835,SHOULDER TSS GLENOID PEGGED INTEGRA,02/12/2014 13:26:18:657,A,600,14527,25,smcshane,02/12/2014 13:26:18:657,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,13895,,
2203836,BANDAGE HEMOSTATIC D-STAT 2 DRY,02/13/2014 07:58:22:47,A,600,14529,25,smcshane,02/13/2014 07:58:22:47,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,270,286,,
2203837,SCREW CANN 6.5 THRD 16MM,02/13/2014 09:47:28:433,A,600,14530,25,smcshane,02/13/2014 09:47:28:433,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,3490,C1713,
2203838,SCREW CANC 6.5 16MM THRD AXSOS,02/18/2014 14:16:09:673,A,600,14540,25,smcshane,02/18/2014 14:16:09:673,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,455.25,C1713,
2203839,PLATE SUPRACONDYLAR OMEGA+,02/18/2014 14:16:09:673,A,600,14541,25,smcshane,02/18/2014 14:16:09:673,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9010.4,,
2203840,PLATE VOLAR DR 2.4 6H HEAD 5H SHAFT LT,02/18/2014 15:31:11:21,A,600,14542,25,smcshane,02/18/2014 15:31:11:21,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,9044,,
2203841,EXT FIX PIN HOFFMAN APEX S/D 120X50 5MM,02/18/2014 15:31:11:21,A,600,14543,25,smcshane,02/18/2014 15:31:11:21,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1375.1,,
2203843,EXT FIX PIN HOFFMAN APEX S/D 120X40 4MM,02/18/2014 15:31:11:21,A,600,14544,25,smcshane,02/18/2014 15:31:11:21,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1135.9,,
2203844,EXT FIX CLAMP PIN 5 HOLE,02/18/2014 15:31:11:21,A,600,14545,25,smcshane,02/18/2014 15:31:11:21,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,6837.8,,
2203845,EXT FIX COUPLING ROD TO ROD,02/18/2014 15:31:11:21,A,600,14546,25,smcshane,02/18/2014 15:31:11:21,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,6520.9,,
2203846,EXT FIX POST STRAIGHT,02/18/2014 15:31:11:21,A,600,14547,25,smcshane,02/18/2014 15:31:11:21,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1431.1,,
2203847,EXT FIX ROD CONNECTING 11X250,02/18/2014 15:31:11:21,A,600,14548,25,smcshane,02/18/2014 15:31:11:21,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,3549.6,,
2203848,PLATE FIBULA DIST LAT,02/19/2014 13:18:57:287,A,600,14549,25,smcshane,02/19/2014 13:18:57:287,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,5431.9,,
2203849,KNEE TIB INSERT 22MM #5 TRIATHLON,02/25/2014 13:50:04:157,A,600,14558,25,smcshane,02/25/2014 13:50:04:157,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,18151.55,,
2203850,SHOULDER HUMERAL HEAD ACUMED,02/25/2014 13:50:04:157,A,600,14559,25,smcshane,02/25/2014 13:50:04:17,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,18809,,
2203851,SHOULDER HUMERAL STEM ACUMED,02/25/2014 13:50:04:17,A,600,14560,25,smcshane,02/25/2014 13:50:04:17,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,11452,,
2203852,SCREW CORTICAL HEX 3.2 TRIMED,02/25/2014 13:50:04:17,A,600,14561,25,smcshane,02/25/2014 13:50:04:17,Unassigned,HEMET VALLEY MEDICAL CENTER,4470,,14791,Charge,01/01/2010 00:00,278,1079,C1713,
