Saint Louise Regional Hospital #106434138,,,,,
SLRH Dept#,Charge Number,Description, 06/01/18 Default Price , 06/01/18 Outpatient Price , 06/01/18 ER price 
77100,9429457,MOXIFLOXACIN 0.5% OPH SOL 3ML, $554.00 , $554.00 , $554.00 
77100,9429465,MOXIFLOXACIN 400MG TABLET, $161.00 , $161.00 , $161.00 
77100,9427873,MOXIFLOXACIN 400MG/250ML INJ, $326.00 , $326.00 , $326.00 
76600,8301251,MRA ABDOMEN W OR W/O CONTRAST," $4,613.00 "," $4,613.00 "," $4,613.00 "
76600,8300915,MRA HEAD W/CONTRAST," $7,114.00 "," $7,114.00 "," $7,114.00 "
76600,8300907,MRA HEAD WITHOUT CONTRAST," $5,247.00 "," $5,247.00 "," $5,247.00 "
76600,8300956,MRA NECK W/O & WITH CONTRAST," $8,278.00 "," $8,278.00 "," $8,278.00 "
76600,8300949,MRA NECK WITH CONTRAST," $7,884.00 "," $7,884.00 "," $7,884.00 "
76600,8300931,MRA NECK WITHOUT CONTRAST," $7,509.00 "," $7,509.00 "," $7,509.00 "
76600,8300071,MRA PELVIS W OR W/O CONTRAST," $3,174.00 "," $3,174.00 "," $3,174.00 "
76600,8300832,MRA UPR EXT WITH OR W/O CONTRAST LT," $5,123.00 "," $5,123.00 "," $5,123.00 "
76600,8300006,MRI ABDOMEN W/O & WITH CONTRAST," $9,872.00 "," $9,872.00 "," $9,872.00 "
76600,8301236,MRI ABDOMEN W/O & WITH CONTRAST," $9,872.00 "," $9,872.00 "," $9,872.00 "
76600,8300899,MRI ABDOMEN WITHOUT CONTRAST," $7,550.00 "," $7,550.00 "," $7,550.00 "
76600,8301244,MRI ABDOMEN WITHOUT CONTRAST," $7,550.00 "," $7,550.00 "," $7,550.00 "
76600,8301160,MRI ANY JNT LOWER EXT W/CONTRAST LT," $5,940.00 "," $5,940.00 "," $5,940.00 "
76600,8300105,MRI BRAIN/STEM W/O & WITH CONTRAST," $8,321.00 "," $8,321.00 "," $8,321.00 "
76600,8300311,MRI BRAIN/STEM W/O & WITH CONTRAST," $8,321.00 "," $8,321.00 "," $8,321.00 "
76600,8300402,MRI BRAIN/STEM W/O & WITH CONTRAST," $8,321.00 "," $8,321.00 "," $8,321.00 "
76600,8300097,MRI BRAIN/STEM WITH CONTRAST," $7,816.00 "," $7,816.00 "," $7,816.00 "
76600,8300113,MRI BRAIN/STEM WITHOUT CONTRAST," $7,105.00 "," $7,105.00 "," $7,105.00 "
76600,8300329,MRI BRAIN/STEM WITHOUT CONTRAST," $7,105.00 "," $7,105.00 "," $7,105.00 "
76600,8300188,MRI CHEST W/O AND WITH CONTRAST," $7,589.00 "," $7,589.00 "," $7,589.00 "
76600,8300873,MRI CHEST WITHOUT CONTRAST," $5,213.00 "," $5,213.00 "," $5,213.00 "
76600,8301145,MRI LOWER EXT ANY JNT W/O CONT LT," $5,618.00 "," $5,618.00 "," $5,618.00 "
76600,8301152,MRI LOWER EXT ANY JNT W/O CONT RT," $5,618.00 "," $5,618.00 "," $5,618.00 "
76600,8301087,MRI LOWER EXT NON JNT W/O CONT LT," $5,640.00 "," $5,640.00 "," $5,640.00 "
76600,8301095,MRI LOWER EXT NON JNT W/O CONT LT," $5,640.00 "," $5,640.00 "," $5,640.00 "
76600,8301103,MRI LOWER EXT NON JNT WITH CONT LT," $6,000.00 "," $6,000.00 "," $6,000.00 "
76600,8301186,MRI LWR EXT JNT W/O & W/CONT LT," $8,684.00 "," $8,684.00 "," $8,684.00 "
76600,8301194,MRI LWR EXT JNT W/O & W/CONT RT," $8,684.00 "," $8,684.00 "," $8,684.00 "
76600,8301129,MRI LWR EXT NON JNT W/O & W/CONT LT," $6,974.00 "," $6,974.00 "," $6,974.00 "
76600,8301137,MRI LWR EXT NON JNT W/O & W/CONT RT," $6,974.00 "," $6,974.00 "," $6,974.00 "
76600,8300360,MRI ORBIT/FACE/NCK WO & W/CONT," $7,622.00 "," $7,622.00 "," $7,622.00 "
76600,8300857,MRI ORBIT/FACE/NECK NO CONTRAST," $5,633.00 "," $5,633.00 "," $5,633.00 "
76600,8300378,MRI PELVIS W/O & W/CONTRAST," $6,276.00 "," $6,276.00 "," $6,276.00 "
76600,8300386,MRI PELVIS WITHOUT CONTRAST," $5,152.00 "," $5,152.00 "," $5,152.00 "
76600,8300162,MRI SPINE CERVICAL W/O CONTRAST," $7,128.00 "," $7,128.00 "," $7,128.00 "
76600,8300220,MRI SPINE LUMBAR W/O & W/CONTRAST," $9,505.00 "," $9,505.00 "," $9,505.00 "
76600,8300212,MRI SPINE LUMBAR WITH CONTRAST," $7,868.00 "," $7,868.00 "," $7,868.00 "
76600,8300238,MRI SPINE LUMBAR WITHOUT CONTRAST," $7,089.00 "," $7,089.00 "," $7,089.00 "
76600,8300477,MRI SPINE THORACIC NO CONTRAST," $7,814.00 "," $7,814.00 "," $7,814.00 "
76600,8300469,MRI SPINE THORACIC W/O & W/CONTRAST," $9,196.00 "," $9,196.00 "," $9,196.00 "
76600,8300451,MRI SPINE THORACIC WITH CONTRAST," $8,204.00 "," $8,204.00 "," $8,204.00 "
76600,8300154,MRI SPINE WITHOUT & WITH CONTRAST," $10,572.00 "," $10,572.00 "," $10,572.00 "
76600,8300485,MRI TEMPOROMANDIBULAR JOINT(S)," $4,742.00 "," $4,742.00 "," $4,742.00 "
76600,8301046,MRI UPPER EXT ANY JNT W/CONT LT," $6,187.00 "," $6,187.00 "," $6,187.00 "
76600,8301053,MRI UPPER EXT ANY JNT W/CONT RT," $6,187.00 "," $6,187.00 "," $6,187.00 "
76600,8301020,MRI UPPER EXT ANY JNT W/O CONT LT," $5,560.00 "," $5,560.00 "," $5,560.00 "
76600,8301038,MRI UPPER EXT ANY JNT W/O CONT RT," $5,560.00 "," $5,560.00 "," $5,560.00 "
76600,8301004,MRI UPPER EXT NO JNT W/O & W/DYE LT," $7,122.00 "," $7,122.00 "," $7,122.00 "
76600,8301012,MRI UPPER EXT NO JNT W/O & W/DYE RT," $7,122.00 "," $7,122.00 "," $7,122.00 "
76600,8300964,MRI UPPER EXT NON JOINT W/O DYE LT," $6,180.00 "," $6,180.00 "," $6,180.00 "
76600,8300972,MRI UPPER EXT NON JOINT W/O DYE RT," $6,180.00 "," $6,180.00 "," $6,180.00 "
76600,8301061,MRI UPR EXT ANY JNT W/O & W/DYE LT," $7,317.00 "," $7,317.00 "," $7,317.00 "
76600,8301079,MRI UPR EXT ANY JNT W/O & W/DYE RT," $7,317.00 "," $7,317.00 "," $7,317.00 "
77100,9432485,MULTIPLE VITAMIN 10ML INJ, $77.00 , $77.00 , $77.00 
77100,9465246,MULTIPLE VITAMIN W/ MIN LIQUID 15ML, $14.00 , $14.00 , $14.00 
77100,9435777,MULTIPLE VITAMINS TABLET, $11.00 , $11.00 , $11.00 
77100,9435918,MULTIPLE VITAMINS W/MINTAB, $11.00 , $11.00 , $11.00 
77100,9429473,MUPIROCIN 2% NASAL OINTMENT 1G, $85.00 , $85.00 , $85.00 
77100,9429515,MUPIROCIN 2% OINTMENT 22G, $322.00 , $322.00 , $322.00 
77100,9428053,MYCOPHENOLATE 250MG CAPSULE, $38.00 , $38.00 , $38.00 
76300,0301200,MYELOGRAPHY CERVICAL," $2,948.00 "," $2,948.00 "," $2,948.00 "
76300,0301218,MYELOGRAPHY LUMBOSACRAL," $4,346.00 "," $4,346.00 "," $4,346.00 "
77100,9438813,NA PHOS-K PHOS 1.25G PACKET, $14.00 , $14.00 , $14.00 
77100,9441007,NACL 0.45% INJECTION 1000ML, $88.00 , $88.00 , $88.00 
77100,9447574,NACL 0.45% INJECTION 500ML, $99.00 , $99.00 , $99.00 
77100,9443425,NACL 0.65% NASAL SPRAY 45ML, $29.00 , $29.00 , $29.00 
77100,9465634,NACL 0.9%  INJECTION 200ML, $83.00 , $83.00 , $83.00 
77100,9447590,NACL 0.9% 10ML INJ, $45.00 , $45.00 , $45.00 
77120,5600804,NACL 0.9% 10ML SYRINGE FLUSH, $13.00 , $13.00 , $13.00 
77100,9440264,NACL 0.9% 150ML, $96.00 , $96.00 , $96.00 
77100,9447616,NACL 0.9% 250ML GLASS BOTTLE, $91.00 , $91.00 , $91.00 
77100,9441080,NACL 0.9% INHALANT 3ML, $11.00 , $11.00 , $11.00 
77100,9443433,NACL 0.9% INJ 100ML ADD-VANTAG, $47.00 , $47.00 , $47.00 
77100,9447111,NACL 0.9% INJ 100ML MBP, $133.00 , $133.00 , $133.00 
77100,9447608,NACL 0.9% INJ 250ML, $96.00 , $96.00 , $96.00 
77100,9444886,NACL 0.9% INJ 250ML ADD-VANTAG, $52.00 , $52.00 , $52.00 
77100,9449497,NACL 0.9% INJ 500ML GLASS BOTT, $150.00 , $150.00 , $150.00 
77100,9447665,NACL 0.9% INJ 50ML, $99.00 , $99.00 , $99.00 
77100,9447681,NACL 0.9% INJ 50ML MBP, $133.00 , $133.00 , $133.00 
77100,9440157,NACL 0.9% INJECTION 1000ML, $83.00 , $83.00 , $83.00 
77100,9447129,NACL 0.9% INJECTION 100ML, $99.00 , $99.00 , $99.00 
77100,9440363,NACL 0.9% INJECTION 30ML VIAL, $46.00 , $46.00 , $46.00 
77100,9440348,NACL 0.9% INJECTION 3ML SYR, $32.00 , $32.00 , $32.00 
77100,9465626,NACL 0.9% INJECTION 400ML BAG, $83.00 , $83.00 , $83.00 
77100,9440215,NACL 0.9% INJECTION 500ML BAG, $96.00 , $96.00 , $96.00 
77100,9440256,NACL 0.9%-KCL 40MEQ/1L, $63.00 , $63.00 , $63.00 
77100,9440421,NACL 120MEQ/30ML INJ VIAL, $32.00 , $32.00 , $32.00 
77100,9440439,NACL 3% INJECTION 500ML, $107.00 , $107.00 , $107.00 
77100,9429564,NADOLOL 20MG TABLET, $17.00 , $17.00 , $17.00 
77100,9428277,NAFCILLIN 1G INJECTION, $112.00 , $112.00 , $112.00 
77100,9430851,NAFCILLIN 2G INJECTION, $106.00 , $106.00 , $106.00 
77100,9427915,NALOXONE 0.4MG/1ML INJECTION, $52.00 , $52.00 , $52.00 
77100,9427931,NALOXONE 0.4MG/ML 10ML VIAL INJ, $323.00 , $323.00 , $323.00 
77100,9427949,NALOXONE 2MG/2ML INJECTION, $162.00 , $162.00 , $162.00 
77100,9429614,NAPHAZOLINE 0.1% OPH SOL 15ML, $58.00 , $58.00 , $58.00 
77100,9429630,NAPHAZOLIN-PHENIR OPH SOL 15ML, $43.00 , $43.00 , $43.00 
77100,9429648,NAPROXEN 250MG TABLET, $16.00 , $16.00 , $16.00 
70832,5502307,NAPROXEN 500MG TABLET, $4.00 , $4.00 , $4.00 
77100,9429663,NAPROXEN 500MG TABLET, $20.00 , $20.00 , $20.00 
77100,9429689,NAPROXEN SODIUM 375MG TABLET, $18.00 , $18.00 , $18.00 
77100,9429697,NAPROXEN SODIUM 550MG TABLET, $20.00 , $20.00 , $20.00 
75000,0101444,NASAL SMEAR FOR EOSINOPHILS, $240.00 , $240.00 , $240.00 
77100,9455973,NATALIZUMAB 20MG/ML 15ML INJ," $19,218.00 "," $19,218.00 "," $19,218.00 "
75000,0101014,NATRIURETIC PEPTIDE, $550.00 , $550.00 , $550.00 
74700,0418277,NAVIGATOR UROLOGY SHEATH, $578.00 , $578.00 , $578.00 
77100,9429721,NEBIVOLOL 5MG TABLET, $25.00 , $25.00 , $25.00 
74202,1807486,NEEDLE (101-150), $451.00 , $451.00 , $451.00 
74202,1812551,NEEDLE BIOPSY (51-100), $272.00 , $272.00 , $272.00 
74202,1822642,NEEDLE CARR-LOCKE INJECTION, $108.00 , $108.00 , $108.00 
74202,1806843,NEEDLE CYSTOTOME IRRIG EYE, $99.00 , $99.00 , $99.00 
74700,0407940,"NEEDLE HUBER 19GA X 1"" 90", $113.00 , $113.00 , $41.88 
74700,0407965,"NEEDLE HUBER 22GA X 1""", $113.00 , $113.00 , $41.88 
74202,1813583,NEEDLE INSUFFLATION, $44.00 , $44.00 , $44.00 
74202,1819333,NEEDLE INSUFFLATION, $111.00 , $111.00 , $111.00 
74202,1815539,NEEDLE SCLEROTHERAPY, $770.00 , $770.00 , $770.00 
74202,1815547,NEEDLE SCORPION (101-150), $451.00 , $451.00 , $451.00 
74202,1823657,NEEDLE SCORPION MULTIFIRE, $681.00 , $681.00 , $681.00 
74700,0421008,NEEDLE SET INTRAOSSEOUS EZ-IO, $303.00 , $303.00 , $303.00 
74202,1820240,NEEDLE SHORT BEVEL, $28.00 , $28.00 , $28.00 
74202,1807239,NEEDLE SPINAL (11-50), $263.00 , $263.00 , $263.00 
74202,1809862,NEEDLE SPINAL 18GA, $105.00 , $105.00 , $105.00 
74700,0408039,"NEEDLE SPINAL 18GA X 3.5"" DISP", $63.00 , $63.00 , $23.54 
74202,1812544,"NEEDLE SPINAL 22GA X 3.5"" WHIT", $127.00 , $127.00 , $127.00 
74202,1810118,NEEDLE SPINAL 25GA 3.5IN, $23.00 , $23.00 , $23.00 
74202,1823996,NEEDLE STIMUPLEX 22G X 4IN, $43.00 , $43.00 , $43.00 
74202,1820257,NEEDLE TOUHY, $33.00 , $33.00 , $33.00 
74202,1822972,"NEEDLE, INTERSTIM MEDTRONIC", $135.00 , $135.00 , $135.00 
74202,1822857,"NEEDLE, SURGI", $61.00 , $61.00 , $61.00 
61795,4000865,NEG PRESS WND THER DME <=50CM, $715.00 , $715.00 , $715.00 
70805,5400387,NEG PRESS WND THER DME <=50CM, $715.00 , $715.00 , $715.00 
61795,4000873,NEG PRESS WND THER DME >50CM, $471.00 , $471.00 , $471.00 
70805,5400395,NEG PRESS WND THER DME >50CM, $471.00 , $471.00 , $471.00 
77100,9429820,NEOMYCIN 500MG TABLET, $20.00 , $20.00 , $20.00 
77100,9425885,NEOSPORIN OINTMENT 0.9G PKT, $12.00 , $12.00 , $12.00 
77100,9425893,NEOSPORIN OINTMENT 15G, $34.00 , $34.00 , $34.00 
77100,9425919,NEOSPORIN OPHTH OINTMENT 3.5G, $244.00 , $244.00 , $244.00 
77100,9429853,NEOSPORIN OPHTH SOL 10ML, $373.00 , $373.00 , $373.00 
77100,9464553,NEOSTIGMINE 0.5MG/0.5ML INJ MDV, $60.00 , $60.00 , $60.00 
75008,0107946,NEPHELOMETRY EA ANALYTE NES [AP, $12.28 , $12.28 , $12.28 
75008,0107953,NEPHELOMETRY EA ANALYTE NES [AP, $12.28 , $12.28 , $12.28 
75008,0111690,NEPHELOMETRY EA ANALYTE NES [AP, $12.28 , $12.28 , $12.28 
74202,1806967,NERVE STIMULATOR (51-100), $272.00 , $272.00 , $272.00 
77700,0600502,NEURO REEDUCATION EACH 15 MINUTES, $270.00 , $270.00 , $270.00 
74000,1300292,NEWBORN RESUSCITATION PER 15 MIN, $607.00 , $607.00 , $607.00 
77100,9430042,NIACIN 250MG ER CAPSULE, $11.00 , $11.00 , $11.00 
77100,9430075,NIACIN 500MG ER TABLET, $11.00 , $11.00 , $11.00 
77100,9430018,NIACIN 500MG TABLET, $11.00 , $11.00 , $11.00 
77100,9430133,NICARDIPINE 20MG CAPSULE, $14.00 , $14.00 , $14.00 
77100,9428350,NICARDIPINE 25MG/10ML INJ," $1,790.00 "," $1,790.00 "," $1,790.00 "
77100,9430141,NICARDIPINE 30MG CAPSULE, $15.00 , $15.00 , $15.00 
77100,9430240,NICOTINE 14MG PATCH, $25.00 , $25.00 , $25.00 
77100,9430257,NICOTINE 21MG PATCH, $25.00 , $25.00 , $25.00 
77100,9430273,NICOTINE 7MG PATCH, $25.00 , $25.00 , $25.00 
77100,9446188,NIFEDIPINE 10MG CAPSULE, $17.00 , $17.00 , $17.00 
77100,9446204,NIFEDIPINE 30MG XL TABLET, $20.00 , $20.00 , $20.00 
77100,9430281,NIMODIPINE 30MG CAPSULE, $75.00 , $75.00 , $75.00 
77100,9430364,NITROFURANTOIN MACRO 100MG CAP, $26.00 , $26.00 , $26.00 
77100,9430380,NITROFURANTOIN MACRO 50MG CAP, $19.00 , $19.00 , $19.00 
77100,9428392,NITROGLYCER 25MG/250ML D5W INJ, $144.00 , $144.00 , $144.00 
77100,9430562,NITROGLYCERIN 0.1MG/HR PATCH, $22.00 , $22.00 , $22.00 
77100,9430588,NITROGLYCERIN 0.2MG/HR PATCH, $22.00 , $22.00 , $22.00 
77100,9447368,NITROGLYCERIN 0.3MG SL TAB, $8.00 , $8.00 , $8.00 
77100,9430596,NITROGLYCERIN 0.3MG/HR PATCH, $37.00 , $37.00 , $37.00 
70832,5501937,NITROGLYCERIN 0.4MG S/L, $1.00 , $1.00 , $1.00 
77100,9447384,NITROGLYCERIN 0.4MG SL TAB #25, $9.00 , $9.00 , $9.00 
77100,9430547,NITROGLYCERIN 0.4MG/HR PATCH, $24.00 , $24.00 , $24.00 
77100,9453937,NITROGLYCERIN 0.4MG/SPRAY SL 4.9G," $1,317.00 "," $1,317.00 "," $1,317.00 "
77100,9430513,NITROGLYCERIN 2% OINTMENT 1G, $16.00 , $16.00 , $16.00 
77100,9428434,NITROPRUSSIDE 50MG/2ML INJ, $137.00 , $137.00 , $137.00 
76502,0700518,NM AEROVENT NEB- LUNG VENT/PERF, $132.00 , $132.00 , $132.00 
76502,0700807,NM GALLIUM GA67/MCI ISOTOPE, $102.00 , $102.00 , $102.00 
76502,0700922,NM I123 SOD IOD CAP/100UCI ISO, $152.00 , $152.00 , $152.00 
76502,0700963,NM IN111 OXYQUINOLINE/0.5MCI," $4,258.00 "," $4,258.00 "," $4,258.00 "
76502,0700914,NM PYTEST ISOTOPE, $394.00 , $394.00 , $394.00 
76502,0700930,NM RBC LABELED KIT, $145.00 , $145.00 , $145.00 
76502,0700989,NM SINCALIDE VL 5MCG DOSE, $199.00 , $199.00 , $199.00 
76502,0701136,NM TC99M EXAMETAZIME PER STUDY DOSE," $4,226.00 "," $4,226.00 "," $4,226.00 "
76502,0700013,NM TC99M FILSLFRCOLL-SENT NODE," $1,731.00 "," $1,731.00 "," $1,731.00 "
76502,0700823,NM TC99M MAA 5MCI STUDY DOSE, $41.00 , $41.00 , $41.00 
76502,0700906,NM TC99M MAG3 RENAL STUDY DOSE, $329.00 , $329.00 , $329.00 
76502,0700799,NM TC99M MBROFENIN GALLBL SCAN, $91.00 , $91.00 , $91.00 
76502,0700864,NM TC99M MEDRNTE BONE SCAN, $30.00 , $30.00 , $30.00 
76502,0700526,NM TC99M PENTETATE AEROSOLIZED, $80.00 , $80.00 , $80.00 
76502,0700534,NM TC99M SLFRCOLL-GASTRIC EMPT, $174.00 , $174.00 , $174.00 
76502,0701144,NM TC99M TILMANOCEPT STUDY DOSE, $750.00 , $750.00 , $750.00 
77100,9449059,NON FORMULARY CHEMO (NON INJ), $38.00 , $38.00 , $38.00 
77100,9449125,NON FORMULARY SUPPLY, $10.00 , $10.00 , $10.00 
74202,1815000,NON IMPLANT ANCHOR (51-100), $272.00 , $272.00 , $272.00 
77100,9429093,NONFORMULARY CONTROLLED MED, $17.00 , $17.00 , $17.00 
77100,9429085,NONFORMULARY INJECTION, $19.00 , $19.00 , $19.00 
77100,9429069,NONFORMULARY IRRIGATION SOL, $50.00 , $50.00 , $50.00 
77100,9429077,NONFORMULARY IV SOL OR PRMX, $32.00 , $32.00 , $32.00 
77100,9429119,NONFORMULARY UNIT DOSE, $10.00 , $10.00 , $10.00 
77100,9401308,NOREPINEPHRINE 4MG/4ML INJ VL, $47.00 , $47.00 , $47.00 
77100,9428483,NOREPINEPHRINE 4MG/D5W 250ML, $126.00 , $126.00 , $126.00 
77100,9430653,NORTRIPTYLINE 10MG CAPSULE, $14.00 , $14.00 , $14.00 
77100,9430661,NORTRIPTYLINE 25MG CAPSULE, $17.00 , $17.00 , $17.00 
77100,9456567,NOVOLIN 70/30 1U INJ (A), $20.00 , $20.00 , $20.00 
70805,5403910,NPWT W/DISP VAC <=50 SQ CM, $994.00 , $994.00 , $994.00 
61795,4001343,NPWT W/DISP VAC > 50 SQ CM, $839.00 , $839.00 , $839.00 
70805,5403928,NPWT W/DISP VAC >=50 SQ CM, $839.00 , $839.00 , $839.00 
75008,0118687,NRAS GENE ANALYSIS VAR EXON 2&3 [NG, $173.00 , $173.00 , $173.00 
77100,9430737,"NYSTATIN 100,000U/G CREAM 15G", $131.00 , $131.00 , $131.00 
77100,9430745,"NYSTATIN 100,000U/G OINT 15G", $23.00 , $23.00 , $23.00 
77100,9430778,"NYSTATIN 100,000U/G PWD 15G", $270.00 , $270.00 , $270.00 
77100,9430786,NYSTATIN 100KU/ML ORALSUSP 5ML, $12.00 , $12.00 , $12.00 
77100,9432709,NYSTATIN-TRIAMCIN CREAM 15G, $40.00 , $40.00 , $40.00 
77100,9432717,NYSTATIN-TRIAMCIN OINT 15G, $40.00 , $40.00 , $40.00 
63858,6400105,OB/GYN OBSERVATION PER HR, $298.00 , $298.00 , $298.00 
74008,1300151,OBSERVATION PER HOUR L&D, $298.00 , $298.00 , $298.00 
70105,1200245,OBSTETRIC PROCEDURE(S)-ER," $2,655.00 "," $2,655.00 "," $2,655.00 "
74202,1816669,OBTURATOR SET (51-100), $272.00 , $272.00 , $272.00 
77100,9430992,OCTREOTIDE 0.1MG/1ML INJ, $188.00 , $188.00 , $188.00 
77100,9431008,OCTREOTIDE 1MG/5ML INJ MDV, $238.00 , $238.00 , $238.00 
70800,5400429,OFFICE OR OP EST VISIT APRX 10 MIN, $427.00 , $427.00 , $427.00 
70830,5500061,OFFICE OR OP EST VISIT APRX 10 MIN, $486.00 , $486.00 , $486.00 
70800,5400437,OFFICE OR OP EST VISIT APRX 15 MIN, $555.00 , $555.00 , $555.00 
70830,5500079,OFFICE OR OP EST VISIT APRX 15 MIN, $590.00 , $590.00 , $590.00 
70800,5400445,OFFICE OR OP EST VISIT APRX 25 MIN, $722.00 , $722.00 , $722.00 
70830,5500087,OFFICE OR OP EST VISIT APRX 25 MIN, $798.00 , $798.00 , $798.00 
70800,5400452,OFFICE OR OP EST VISIT APRX 40 MIN, $939.00 , $939.00 , $939.00 
70830,5500053,OFFICE OR OP EST VISIT APRX 5 MIN, $316.00 , $316.00 , $316.00 
70800,5400411,OFFICE OR OP EST VISIT APRX 5 MIN, $328.00 , $328.00 , $328.00 
70830,5500004,OFFICE OR OP NEW VISIT APRX 10 MIN, $406.00 , $406.00 , $406.00 
70830,5500012,OFFICE OR OP NEW VISIT APRX 20 MIN, $494.00 , $494.00 , $494.00 
70800,5400585,OFFICE OR OP NEW VISIT APRX 20 MIN, $549.00 , $549.00 , $549.00 
70800,5400593,OFFICE OR OP NEW VISIT APRX 30 MIN, $713.00 , $713.00 , $713.00 
70830,5500020,OFFICE OR OP NEW VISIT APRX 30 MIN, $727.00 , $727.00 , $727.00 
70800,5400601,OFFICE OR OP NEW VISIT APRX 45 MIN, $927.00 , $927.00 , $927.00 
70800,5400171,OFFICE OR OP NEW VISIT APRX 60 MIN," $1,205.00 "," $1,205.00 "," $1,205.00 "
77100,9432741,OFLOXACIN 0.3% OPHTH SOL 5ML, $104.00 , $104.00 , $104.00 
77100,9432758,OFLOXACIN 0.3% OTIC SOL 5ML, $614.00 , $614.00 , $614.00 
77100,9432808,OLANZAPINE 10MG DISSOLVE TAB, $157.00 , $157.00 , $157.00 
77100,9432790,OLANZAPINE 10MG TABLET, $150.00 , $150.00 , $150.00 
77100,9432832,OLANZAPINE 2.5MG TABLET, $89.00 , $89.00 , $89.00 
77100,9432873,OLANZAPINE 5MG ODT TABLET, $110.00 , $110.00 , $110.00 
77100,9432865,OLANZAPINE 5MG TABLET, $113.00 , $113.00 , $113.00 
77100,9432881,OLMESARTAN 20MG TABLET, $35.00 , $35.00 , $35.00 
77100,9432907,OLMESARTAN 5MG TABLET, $25.00 , $25.00 , $25.00 
77100,9431073,"OMALIZUMAB 150MG INJECTABLE, VIAL"," $4,881.00 "," $4,881.00 "," $4,881.00 "
77100,9432931,OMEGA 3 FATTY ACIDS 1G CAPSULE, $11.00 , $11.00 , $11.00 
74202,1815281,OMNIOPAQUE 300 50ML, $749.00 , $749.00 , $749.00 
74202,1815299,OMNIOPAQUE 350 50ML, $404.00 , $404.00 , $404.00 
76302,0304295,OMNIPAQUE 180MG/ML  20ML, $169.00 , $169.00 , $169.00 
77100,9464488,OMNIPAQUE 300MG/ML 30ML INJ, $368.00 , $368.00 , $368.00 
76302,0304337,OMNIPAQUE 300MG/ML 50ML INJ, $173.00 , $173.00 , $173.00 
77100,9419037,OMNIPAQUE 300MG/ML 50ML INJ, $397.00 , $397.00 , $397.00 
77100,9431123,ONDANSETRON 40MG/20ML INJ MDV, $57.00 , $57.00 , $57.00 
70832,5501952,ONDANSETRON 4MG INJ, $4.00 , $4.00 , $4.00 
77100,9436379,ONDANSETRON 4MG ORALLY DISINTEG TAB, $166.00 , $166.00 , $166.00 
70832,5501960,ONDANSETRON 4MG TAB, $48.00 , $48.00 , $48.00 
77100,9436361,ONDANSETRON 4MG TABLET, $184.00 , $184.00 , $184.00 
77100,9431115,ONDANSETRON 4MG/2ML INJECTION, $28.00 , $28.00 , $28.00 
70832,5502414,ONDANSETRON 4MG/5ML LIQUID, $45.00 , $45.00 , $45.00 
77100,9436775,ONDANSETRON 4MG/5ML LIQUID, $178.00 , $178.00 , $178.00 
63855,6400089,OP INFANT HEARING RE-SCREENING, $790.00 , $790.00 , $790.00 
63855,6400071,OP INFANT HEARING SCREEN-INTL, $790.00 , $790.00 , $790.00 
76802,5701081,OPTIRAY 350MG/100ML BOTTLE, $356.00 , $356.00 , $356.00 
74200,1814458,OR BASE RATE 1 ADD'L 15 MIN, $210.00 , $210.00 , $210.00 
74200,1814391,OR BASE RATE 1 INITIAL 30 MIN," $2,094.00 "," $2,094.00 "," $2,094.00 "
74200,1814466,OR BASE RATE 2 ADD'L 15 MIN, $418.00 , $418.00 , $418.00 
74200,1814409,OR BASE RATE 2 INITIAL 30 MIN," $4,187.00 "," $4,187.00 "," $4,187.00 "
74200,1814474,OR BASE RATE 3 ADD'L 15 MIN, $837.00 , $837.00 , $837.00 
74200,1814417,OR BASE RATE 3 INITIAL 30 MIN," $6,281.00 "," $6,281.00 "," $6,281.00 "
74200,1814482,OR BASE RATE 4 ADD'L 15 MIN," $1,465.00 "," $1,465.00 "," $1,465.00 "
74200,1814425,OR BASE RATE 4 INITIAL 30 MIN," $12,561.00 "," $12,561.00 "," $12,561.00 "
74200,1814490,OR BASE RATE 5 ADD'L 15 MIN," $2,094.00 "," $2,094.00 "," $2,094.00 "
74200,1814433,OR BASE RATE 5 INITIAL 30 MIN," $18,842.00 "," $18,842.00 "," $18,842.00 "
74200,1825413,OR CARDIAC RATE ADDL 15 MIN, $343.00 , $343.00 , $343.00 
74200,1825405,OR CARDIAC RATE INITIAL 30 MIN," $3,432.00 "," $3,432.00 "," $3,432.00 "
77100,9431081,ORPHENADRINE 60MG/2ML INJ, $157.00 , $157.00 , $157.00 
74202,1808450,ORTHO GUIDEWIRE (101-150), $451.00 , $451.00 , $451.00 
74202,1809722,ORTHO GUIDEWIRE (11-50), $263.00 , $263.00 , $263.00 
74202,1804574,ORTHO GUIDEWIRE (151-200), $631.00 , $631.00 , $631.00 
74202,1804558,ORTHO GUIDEWIRE (201-250), $810.00 , $810.00 , $810.00 
74202,1817667,ORTHO GUIDEWIRE (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
74202,1819853,ORTHO GUIDEWIRE (51-100), $272.00 , $272.00 , $272.00 
74202,1804095,ORTHO NAIL (11-50), $263.00 , $263.00 , $263.00 
74202,1825264,ORTHO NAIL (1501-2000)," $6,275.00 "," $6,275.00 "," $6,275.00 "
74202,1813328,ORTHO NAIL (2001-2500)," $8,067.00 "," $8,067.00 "," $8,067.00 "
74202,1803972,ORTHO NAIL (201-250), $810.00 , $810.00 , $810.00 
