"SVCCD","Description","PRICE1","As of Date"
"2852101","S-BALO ANGIOP DIAL  ",44519.49,"7/2/2019"
"2852201","S-TRLUM BAL ANG ADLA",24378.00,"7/2/2019"
"315200","R&B ICU             ",3677.00,"7/2/2019"
"325210","R&B CCU             ",3677.00,"7/2/2019"
"335200","R&B ICU/CCU         ",3677.00,"7/2/2019"
"395002","S-RPL PICC WO IMAG  ",4142.62,"7/2/2019"
"395003","S-IN PICC WOIMG GT5Y",4142.62,"7/2/2019"
"7210015","BUPIV.5%/EPI PF 30ML",165.83,"7/2/2019"
"7210021","TRACE 4 MINERALS 10M",61.58,"7/2/2019"
"7210024","ALBUTER .083%INH 3ML",17.65,"7/2/2019"
"7210030","STERILE WATER 10ML  ",17.32,"7/2/2019"
"7210031","AMIODARONE 200MG TAB",30.13,"7/2/2019"
"7210034","LISINOPRIL 2.5MG TAB",14.92,"7/2/2019"
"7210080","RANITIDIN 15MG/ML 1M",44.11,"7/2/2019"
"7210081","MEMANTINE 5MG TAB   ",29.23,"7/2/2019"
"7210102","M-M-R II INJ        ",1129.71,"7/2/2019"
"7210103","HYDROCOD5-APAP325 TB",11.87,"7/2/2019"
"7210112","AMOX 400MG/5ML 100ML",15.79,"7/2/2019"
"7210160","LIDOCAINE 2% INJ 5ML",140.82,"7/2/2019"
"7210173","INDOMETHACIN 50MGSUP",75.55,"7/2/2019"
"7210179","SOD BICARB 650MG TAB",1.00,"7/2/2019"
"7210184","CARBA PERO6.5%OTIC15",13.05,"7/2/2019"
"7210193","CLINDAMYCIN 300MG IJ",17.32,"7/2/2019"
"7210209","LEVETIRA 100MG/ML 1M",154.85,"7/2/2019"
"7210238","BUPROPION 150MG SRTB",24.94,"7/2/2019"
"7210241","FENOFIBRAT 145MG TAB",37.02,"7/2/2019"
"7210244","H-COD10-CHLO POL8/5M",35.93,"7/2/2019"
"7210264","DULOXETINE 30MG CAP ",44.49,"7/2/2019"
"7210270","STRONG IOD 5% 14ML  ",180.41,"7/2/2019"
"7210273","DEXMEDETOM 200MCG/2M",147.33,"7/2/2019"
"7210287","TRYPAN BLU.06%OS .5M",586.99,"7/2/2019"
"7210290","OPTHAL IRR INTR 30ML",47.80,"7/2/2019"
"7210292","FENOFIBRATE 48MG TAB",20.06,"7/2/2019"
"7210297","PHENYTOI EX 100MG CP",13.66,"7/2/2019"
"7210300","MAG HYDR 2400MG/10ML",1.52,"7/2/2019"
"7210335","POVI-IODIN 10% 30ML ",10.48,"7/2/2019"
"7210344","GLUCOSE 40% GEL 38GM",23.14,"7/2/2019"
"7210366","PREGABALIN 25MG CAP ",27.63,"7/2/2019"
"7210368","PREGABALIN 100MG CAP",36.83,"7/2/2019"
"7210387","FINASTERIDE 5MG TAB ",30.66,"7/2/2019"
"7210401","WARFARIN 6MG TAB    ",17.79,"7/2/2019"
"7210407","HEMORRHOID WIPES    ",22.77,"7/2/2019"
"7210433","ELECROLYTE SOLN 20ML",102.01,"7/2/2019"
"7210451","CA POLYCARB 625MG TB",1.00,"7/2/2019"
"7210476","VITAMIN D 400IU TAB ",1.00,"7/2/2019"
"7210482","PENICIL VK 250MG TAB",6.47,"7/2/2019"
"7210488","METOPROLOL 25MG ERTB",17.50,"7/2/2019"
"7210509","OXYTOC 30U/NS 500ML ",215.23,"7/2/2019"
"7210511","MESALAMI 1000MG SUPP",124.83,"7/2/2019"
"7210518","WARFARIN 4MG TAB    ",17.13,"7/2/2019"
"7210526","NITAZOXANIDE 500MGTB",168.62,"7/2/2019"
"7210530","PANTOPRAZO 20MG ECTB",15.36,"7/2/2019"
"7210536","METOPROLOL 25MG TAB ",17.32,"7/2/2019"
"7210538","LET SOL 5ML SYRN    ",134.32,"7/2/2019"
"7210541","FLUTICAS 50MCG/A 16G",535.03,"7/2/2019"
"7210546","PHENOL 1.4%SPR 177ML",32.07,"7/2/2019"
"7210562","KETOTIF .025% OS 5ML",17.86,"7/2/2019"
"7210573","FENTANY CIT 0.1MGINJ",17.32,"7/2/2019"
"7210577","ESMOLOL 10MG/ML 250M",3726.77,"7/2/2019"
"7210587","METOPROLO 100MG SRTB",21.91,"7/2/2019"
"7210602","MULTIVITAMIN TAB    ",1.00,"7/2/2019"
"7210622","ARIPIPRAZOLE 5MG TAB",150.02,"7/2/2019"
"7210623","BRIMONIDIN.2%OS 5ML ",18.89,"7/2/2019"
"7210630","PREDNISONE 1MG ORAL ",12.90,"7/2/2019"
"7210633","DILTIAZEM 100MG INJ ",315.95,"7/2/2019"
"7210644","CANDIDA SKIN TEST   ",130.88,"7/2/2019"
"7210673","LIDOCAINE 2%VIS 20ML",21.61,"7/2/2019"
"7210679","PAROXETINE 40MG TAB ",7.18,"7/2/2019"
"7210757","PETR-MIN OIL OIN3.5G",27.27,"7/2/2019"
"7210772","VALPROATE 250MG/5ML ",25.53,"7/2/2019"
"7210784","TD IM NO PRSRV GE 7Y",347.71,"7/2/2019"
"7210790","RANOLAZI 500MG ER TB",30.77,"7/2/2019"
"7210796","DAKINS .25%SOL 473ML",72.00,"7/2/2019"
"7210842","LUBIPROSTONE 24MCG  ",42.00,"7/2/2019"
"7210857","LOSARTAN 100MG TAB  ",23.95,"7/2/2019"
"7210874","VALPROATE 500MG/5ML ",247.62,"7/2/2019"
"7210930","LIDOCAIN 2%/EPI 20ML",256.61,"7/2/2019"
"7210979","DOCUS NA 10MG/ML 10M",1.00,"7/2/2019"
"7210993","COLISTIME UP TO 150M",161.67,"7/2/2019"
"7211020","NA HYA.55/CHON.5 KIT",3821.54,"7/2/2019"
"7211055","ZONISAMIDE  25MG CAP",15.31,"7/2/2019"
"7211059","MISOPROSTOL 50MCG TB",22.96,"7/2/2019"
"7211066","LACTOBACILLUS TAB   ",1.00,"7/2/2019"
"7211176","BACITR/POLYMY UD PKT",16.04,"7/2/2019"
"7211183","MONTELUKAST 5MG CHEW",18.67,"7/2/2019"
"7211224","FLUOXETINE 40MG CAP ",9.57,"7/2/2019"
"7211318","METH/BLUE/HYO/NA/PHE",9.59,"7/2/2019"
"7211354","SOD CHLOR .9% 20ML  ",17.65,"7/2/2019"
"7211443","SITAGLIPTIN 100MG TB",62.52,"7/2/2019"
"7211461","LEVOTHYROX 100MCG TB",15.71,"7/2/2019"
"7211468","THROMBIN 20,000UN KT",2685.97,"7/2/2019"
"7211486","OXYCOD5-APAP325MG TB",7.68,"7/2/2019"
"7211519","SITAGLIPTIN 25MG TAB",46.49,"7/2/2019"
"7211603","VERAPAMIL 5MG/2ML   ",17.65,"7/2/2019"
"7211649","PHENOBARBI 32.4MG TB",12.45,"7/2/2019"
"7211695","MIDAZOLAM 2MG/ML 5ML",55.60,"7/2/2019"
"7211731","H-COD7.5/APAP325MGTB",14.89,"7/2/2019"
"7211742","CEFDIN 125MG/5ML 60M",20.53,"7/2/2019"
"7211750","NEO/POLYB 40MG/ML   ",174.28,"7/2/2019"
"7211756","OXYCODONE 10MG SR TB",24.14,"7/2/2019"
"7211770","HEPATITIS B GLOB 1ML",746.92,"7/2/2019"
"7211803","HEP B VAC PED       ",519.63,"7/2/2019"
"7211805","PANTOPRAZOLE SOD VL ",31.48,"7/2/2019"
"7211807","DAPTOMYCIN 1 MG INJ ",5.90,"7/2/2019"
"7211825","AMPHOTER B LIPO 10MG",85.69,"7/2/2019"
"7211827","BIVALIRUDIN 1MG INJ ",30.40,"7/2/2019"
"7211828","BOTULINUM TOXI A 1U ",51.27,"7/2/2019"
"7211834","ERTAPENEM SOD/500MG ",793.25,"7/2/2019"
"7211844","LINEZOLID 200 MG    ",117.47,"7/2/2019"
"7211849","PAMIDRONATE 30MG IJ ",972.87,"7/2/2019"
"7211853","RHO D IG FULL 300MCG",899.74,"7/2/2019"
"7211933","EPO 1000UN INJ NESRD",109.89,"7/2/2019"
"7211939","COSYNTROPN .25MG INJ",2825.58,"7/2/2019"
"7211960","D5W/SOD CHL.9% 500ML",165.51,"7/2/2019"
"7211961","VORICONAZOLE 10MG   ",18.54,"7/2/2019"
"7211970","ENOXAPARIN 10MG INJ ",18.57,"7/2/2019"
"7211971","AMPICILLIN/SUB 1.5GM",84.03,"7/2/2019"
"7211972","SUCCINYLCHN 20MG INJ",144.69,"7/2/2019"
"7211977","BUPRENORPH 0.1MG INJ",23.43,"7/2/2019"
"7211978","CALCIUM GLUC 10%10ML",105.54,"7/2/2019"
"7211982","CEFAZOLIN 500MG INJ ",196.61,"7/2/2019"
"7211983","CEFTRIAXONE 250MGINJ",274.43,"7/2/2019"
"7211985","CEFTAZIDIM 500MG INJ",141.13,"7/2/2019"
"7211989","PROCHLORPE UPTO 10MG",72.81,"7/2/2019"
"7211993","DEXAMETH NA 1MG INJ ",17.32,"7/2/2019"
"7211994","DIGOXIN 0.5MG INJ   ",24.05,"7/2/2019"
"7211997","HYDROMORPH UP TO 4MG",14.93,"7/2/2019"
"7211999","DOBUTAMINE 250MG INJ",207.21,"7/2/2019"
"7212002","ERYTHROMYC 500MG INJ",515.39,"7/2/2019"
"7212003","HALOPERIDOL 5MG INJ ",153.65,"7/2/2019"
"7212006","HYDROCORTIS 100MGINJ",92.38,"7/2/2019"
"7212007","IRON SUCROSE 1MG INJ",13.73,"7/2/2019"
"7212012","KETOROLAC 15MG INJ  ",3.16,"7/2/2019"
"7212013","FUROSEMIDE 20MG INJ ",53.24,"7/2/2019"
"7212016","LORAZEPAM 2MG INJ   ",142.42,"7/2/2019"
"7212021","NALOXONE HCL 1MG INJ",191.17,"7/2/2019"
"7212022","PHENYLEPHRIN 1ML INJ",17.32,"7/2/2019"
"7212023","ONDANSETRON 1MG INJ ",17.01,"7/2/2019"
"7212024","PIPER/TAZOB 1G/.125G",39.45,"7/2/2019"
"7212026","PHENOBARB 120MG INJ ",70.89,"7/2/2019"
"7212027","DESMOPRESSIN 1MCGINJ",118.86,"7/2/2019"
"7212031","PROTAMINE 10MG INJ  ",35.92,"7/2/2019"
"7212032","METOCLOPRAM 10MG INJ",17.32,"7/2/2019"
"7212037","METHYLPRED 40MG INJ ",73.28,"7/2/2019"
"7212039","FENTANY CIT 0.1MGINJ",17.32,"7/2/2019"
"7212041","CHLORPROM UP TO 50MG",177.39,"7/2/2019"
"7212047","DIAZEPAM 5MG INJ    ",33.36,"7/2/2019"
"7212048","VANCOMYCIN 500MG INJ",68.59,"7/2/2019"
"7212049","HYDROXYZI UP TO 25MG",32.71,"7/2/2019"
"7212050","VIT B12 CYAN 1000MCG",25.02,"7/2/2019"
"7212051","PHYTONADIONE 1MG INJ",136.00,"7/2/2019"
"7212052","MAGNES SULF 500MGINJ",17.32,"7/2/2019"
"7212054","NORM SALIN 1000ML IV",192.14,"7/2/2019"
"7212055","NORM SAL STER500MLIV",192.14,"7/2/2019"
"7212062","DEX 5%/WATER 500ML  ",96.23,"7/2/2019"
"7212063","DEX 5%/WATER 250ML  ",208.49,"7/2/2019"
"7212064","DEX 5%/WATER 100ML  ",120.29,"7/2/2019"
"7212066","AZATHIOPRINE 50MG TB",23.01,"7/2/2019"
"7212074","IPRATROP BR DME 1MG ",26.30,"7/2/2019"
"7212077","METHOTREXATE 2.5MGPO",37.68,"7/2/2019"
"7212085","ALBUMIN 25% 50ML IV ",357.70,"7/2/2019"
"7212087","PROCHLORPERA 10MG TB",16.35,"7/2/2019"
"7212104","THIAMINE 100MG INJ  ",123.81,"7/2/2019"
"7212105","TERBUTALINE 1MG INJ ",97.20,"7/2/2019"
"7212109","AMPICILLIN 500MG INJ",97.20,"7/2/2019"
"7212111","HYDRALAZINE 20MG INJ",298.94,"7/2/2019"
"7212115","DICYCLOMINE 20MG INJ",356.37,"7/2/2019"
"7212117","GLUCAGON 1MG INJ    ",919.67,"7/2/2019"
"7212119","DIPHENHYDRAM 50MGINJ",105.54,"7/2/2019"
"7212121","ESTROGEN CNJ 25MGINJ",2284.43,"7/2/2019"
"7212123","HEPARIN 1000U INJ   ",11.44,"7/2/2019"
"7212124","AMIODARONE 30MG INJ ",17.32,"7/2/2019"
"7212125","METHYLERGONV .2MGINJ",144.03,"7/2/2019"
"7212126","METHYLPRED 125MG INJ",64.83,"7/2/2019"
"7212127","OXYTOCIN UP TO 10UN ",32.40,"7/2/2019"
"7212128","BUTORPHANOL 1MG INJ ",161.02,"7/2/2019"
"7212129","NALBUPHINE 10MG INJ ",30.15,"7/2/2019"
"7212132","GENTAMICIN UPTO 80MG",65.76,"7/2/2019"
"7212137","FLUCONAZOL 200MG INJ",2667.44,"7/2/2019"
"7212142","DEX 5%/WATER 1000ML ",192.14,"7/2/2019"
"7212143","RINGER LAC UP TO 1L ",192.14,"7/2/2019"
"7212148","CEFEPIME 500MG INJ  ",304.43,"7/2/2019"
"7212150","NORM SALINE 250ML IV",192.14,"7/2/2019"
"7212151","ACETAZOLAMI 500MGINJ",1121.37,"7/2/2019"
"7212155","MEROPENEM 100MG INJ ",134.41,"7/2/2019"
"7212168","HYOSCYAMIN .25MG INJ",298.94,"7/2/2019"
"7212170","METHYLPRED 80MG INJ ",238.00,"7/2/2019"
"7212171","METHYLPREDNIS 4MG PO",16.10,"7/2/2019"
"7212173","PENICI G POT .6MUINJ",44.27,"7/2/2019"
"7212174","PNEUMO-VAC 2YR-ADULT",654.32,"7/2/2019"
"7212183","GENTAMICIN UPTO 80MG",41.39,"7/2/2019"
"7212193","TETANUS IG HUM 250U ",3662.27,"7/2/2019"
"7212201","ACTYLCYSTN INJ 100MG",12.11,"7/2/2019"
"7212202","AMKCN SULF INJ 100MG",19.57,"7/2/2019"
"7212212","FOMEPIZOLE, 15 MG   ",120.88,"7/2/2019"
"7212217","IRON DEX267 INJ 50MG",104.30,"7/2/2019"
"7212225","SINCALIDE INJ 5MCG  ",1559.87,"7/2/2019"
"7212241","BETAM ACE/SOD PHO3MG",137.93,"7/2/2019"
"7212243","MORPHINE UP TO 10MG ",23.43,"7/2/2019"
"7212244","PROMETHAZI UPTO 50MG",26.63,"7/2/2019"
"7212247","AZITHROMYC 500MG INJ",167.77,"7/2/2019"
"7212248","GENTAMICIN UPTO 80MG",97.20,"7/2/2019"
"7212258","MICAFUNGIN 1MG INJ  ",45.54,"7/2/2019"
"7212269","DIPH/TET/ACPERT .5ML",250.64,"7/2/2019"
"7212274","HYDROMORPH UP TO 4MG",17.06,"7/2/2019"
"7212279","SUMATRIPTAN 6MG INJ ",1811.01,"7/2/2019"
"7212305","EPO GE 10KU EA 100UN",109.89,"7/2/2019"
"7212314","MINOCYCLINE 1MG IJ  ",13.24,"7/2/2019"
"7212319","IBUTILIDE 1MG INJ   ",2169.08,"7/2/2019"
"7212334","PIPER/TAZOB 1G/.125G",39.44,"7/2/2019"
"7212343","LEVOFLOXAC 250MG INJ",436.87,"7/2/2019"
"80510","ACCU CARE PAD       ",466.10,"7/2/2019"
