Description, Price 
GUIATUSS DM  SYRP: PER 5ML, $2.25 
HEMORRHOIDAL SUPP, $2.25 
hydraALAzine (APRESOLINE) TAB : 10MG, $2.25 
hydrALAzine (APRESOLINE) TAB 25MG, $2.25 
HYDRALAZINE(APRESOLINE) TAB: 50MG, $2.25 
HYDROGEN PEROXIDE 3% SOLN 8OZ : PER BOTT, $2.25 
LIDOCAINE INJ 1% : 50mL, $2.25 
LOPERAMIDE (IMODIUM) CAP : 2MG, $2.25 
LYSINE TAB: 500MG, $2.25 
MAALOX SUSP : 30ML, $2.25 
MAG-DELAY EC TAB : 64MG, $2.25 
MAGNESIUM OXIDE TAB : 400MG, $2.25 
MECLIZINE (ANTIVERT) TAB: 12.5MG, $2.25 
MECLIZINE (ANTIVERT) TAB: 25MG, $2.25 
MEDROXYPROGESTONE ACE TAB : 10MG, $2.25 
MEPHYTON (VIT K) TAB : 5MG, $2.25 
MESTINON TAB : 60MG, $2.25 
METAMUCIL ORNG SF: PCKT, $2.25 
MIGRATINE CAPSULE, $2.25 
MILK OF MAG SUSP : 30ML, $2.25 
MINOXIDIL TAB: 2.5MG, $2.25 
MYLANTA CHILD SUSP:1ML, $2.25 
NEUTRA-PHOS PCKT FRUIT, $2.25 
NITROGLYCERIN SA CAP: 6.5MG, $2.25 
NITROQUICK SL TAB: 0.4MG, $2.25 
OYST-CAL TABLET : 500MG, $2.25 
PERPHENAZINE TAB : 2MG, $2.25 
PETROLATUM FOILPAC : 5GM, $2.25 
PHENERGAN PLAIN SYRUP:6.25MG/5ML, $2.25 
PHENERGAN VC/COD SYRUP 5mL, $2.25 
PHENERGAN W/CODEINE SYRUP 10ML, $2.25 
PINK BISMUTH CHEW TAB : 262MG, $2.25 
PINK BISMUTH CHEW TAB: 262MG, $2.25 
PROMETHAZINE SYRUP : 6.25MG/5mL, $2.25 
PROMETHAZINE VC SYRUP, $2.25 
PROMETHAZINE VC W/CODEINE SYRUP 5ML, $2.25 
PROMETHAZINE W/CODEINE SYR 5ML, $2.25 
PROPOXYPHENE 65mg (DARVON), $2.25 
PYRIDOXINE (VIT B-6) TAB: 100MG, $2.25 
QUINIDINE (HEART) SULF TAB : 200MG, $2.25 
RANITIDINE (ZANTAC) OTC : 75MG, $2.25 
SENOKOT-S GENERIC TAB, $2.25 
Silver Nitrate Applicator (12870-0001-01, $2.25 
SIMETHICONE CHEW TAB : 80MG, $2.25 
SINEQUAN (DOXEPIN) CAP: 10MG, $2.25 
SINEQUAN (DOXEPIN) CAP: 25MG, $2.25 
SODIUM BICARB TAB : 650MG, $2.25 
SODIUM CLORIDE INH : 0.9% 3ML, $2.25 
SULFASALAZINE TAB : 500MG, $2.25 
TAGAMET (CIMETIDINE) SYR:  60MG/ML, $2.25 
TAGAMET (CIMETIDINE) TAB: 300MG, $2.25 
THIAMINE (VITAMIN B-1) TAB : 100MG, $2.25 
Thioridazine 10mg, $2.25 
THIORIDAZINE HCL(MELLARIL):25MG, $2.25 
TOFRANIL (IMIPRAMINE) TAB : 25MG, $2.25 
TRIMETHOBENZAMIDE (TIGAN) SUPP : 100MG, $2.25 
TRIMETHOBENZAMIDE (TIGAN) SUPP : 200MG, $2.25 
TRIPROLIDINE/PSE (ACTIFED) TAB, $2.25 
TUMS(CALCIUM CARBONATE)CHEW TAB: 500MG, $2.25 
TYLENOL PM  CPLT: 500/25MG, $2.25 
VISTARIL (HYDROXYZINE PAM) CAP: 25MG, $2.25 
VITAMIN A & D OINT: 5GM PER PACK, $2.25 
VITAMIN B-12 TAB: 1000MCG, $2.25 
VITAMIN B-12 TAB: 100MCG, $2.25 
VITAMIN B-COMPLEX CAPLET, $2.25 
VITAMIN C CHEW TABLET : 500MG, $2.25 
VITAMIN C TAB : 500MG, $2.25 
VITAMIN E CAP : 400U, $2.25 
ZANTAC (RANITIDINE) SYRUP: 15MG/mL, $2.25 
ZIAC (BISOPROLOL/HCTZ) TAB  2.5/6.25MG, $2.25 
ZINC GLUCONATE TAB (ZINC 50MG), $2.25 
ZINC SULFATE CAP: 220MG, $2.25 
ALLOPURINOL (ZYLOPRIM) TAB : 300MG, $2.27 
AMANTADINE CAP:  100 MG, $2.27 
BUPROPION SR TAB: 100MG (TWICE DAILY), $2.27 
CYTOMEL (LIOTHYRONINE) TAB:  5MCG, $2.29 
DEXAMETHASONE ELIX 0.5MG/5mL, $2.30 
SOMA (CARISOPRODOL) 350MG, $2.30 
DILTIAZEM SR 90MG, $2.32 
BENZONATATE (TESSALON) CAP : 100MG, $2.33 
CEREFOLIN TAB, $2.33 
DOXAZOSIN (CARDURA) TAB : 2MG, $2.33 
POTASSIUM CHLORIDE TAB : 20mEq, $2.34 
KETOCONAZOLE 200 MG TAB, $2.35 
MAALOX SUSP : 150ML, $2.36 
DEXAMETHASONE TAB: 4MG, $2.37 
AMILORIDE/HCTZ 5/50 TAB, $2.40 
AMLODIPINE TAB :  2.5MG, $2.40 
AMLODIPINE TAB :  5MG, $2.40 
AMLODIPINE TAB : 10MG, $2.40 
ANAGRELIDE CAP : 0.5MG, $2.40 
BISOPROLOL 5MG TAB, $2.40 
CALCIUM CARBONATE CHEW 1000MG, $2.40 
CARBAMAZEPINE TAB : 200MG, $2.40 
CARVEDILOL TAB :  3.125MG, $2.40 
CARVEDILOL TAB :  6.25MG, $2.40 
CARVEDILOL TAB : 12.5MG, $2.40 
CARVEDILOL TAB : 25MG, $2.40 
CETIRIZINE (ZYRTEC) : 10MG, $2.40 
CODEINE PHOS TABS : 30MG, $2.40 
Delsym Susp 10mL, $2.40 
DILTIAZEM CD : 120MG, $2.40 
DILTIAZEM CD : 180MG, $2.40 
DILTIAZEM CD : 240MG, $2.40 
DIPYRAMIDOLE TAB : 50MG, $2.40 
DISOPYRAMIDE  CR CAP : 100MG, $2.40 
ETODOLAC CAP : 300MG, $2.40 
FENOFIBRATE TAB :54MG, $2.40 
FEREEX PLUS 150MG, $2.40 
Ferrous Gluconate 324mg, $2.40 
HYDROCODONE  5/APAP 325 (NORCO), $2.40 
HYDROCODONE  7.5/APAP 325 (NORCO), $2.40 
HYDROCORTISONE TAB : 10MG, $2.40 
HYDROXYUREA CAP : 500MG, $2.40 
I-CAPS MV CAP, $2.40 
INDAPAMIDE (LOZOL) TAB : 2.5mg, $2.40 
INDOMETHACIN CAP : 25MG, $2.40 
KLOR-CON TAB  8mEq, $2.40 
LAMOTRIGINE TAB :  25MG, $2.40 
LAMOTRIGINE TAB : 100MG, $2.40 
LOXAPINE CAP : 10MG, $2.40 
MELOXICAM  7.5MG TAB, $2.40 
MELOXICAM 15MG TAB, $2.40 
Methylfolate 7.5mg tab, $2.40 
METHYLPREDNISOLONE TAB : 4MG, $2.40 
METOLAZONE TAB: 2.5MG, $2.40 
METOLAZONE TAB: 5MG, $2.40 
MIDAZOLAM ORAL SYRUP: 2MG/ML, $2.40 
NABUMETONE TAB : 500MG, $2.40 
NAPROXEN SODIUM 220MG, $2.40 
NEPHRO-VITE RX TAB, $2.40 
PAROXETINE TAB:  40MG, $2.40 
PENTAZOCINE 50/NALOXONE, $2.40 
PHENYTOIN EXT : 100MG, $2.40 
PILOCARPINE TAB : 5MG, $2.40 
POTASSIUM CITRATE ER TAB : 10mEq, $2.40 
PROPYLTHIOURACIL TAB : 50MG, $2.40 
Psuedoephedrine ER 120mg, $2.40 
QUINAPRIL TAB :  5MG, $2.40 
QUINAPRIL TAB : 10MG, $2.40 
QUINAPRIL TAB : 20MG, $2.40 
QUINAPRIL TAB : 40MG, $2.40 
ROPINIROLE TAB : 0.25MG, $2.40 
ROPINIROLE TAB : 0.5MG, $2.40 
ROPINIROLE TAB : 1MG, $2.40 
ROPINIROLE TAB : 2MG, $2.40 
SENNA SYRUP : per 5mL, $2.40 
SENNA TABS, $2.40 
SIMVASTATIN TAB :  5MG, $2.40 
SIMVASTATIN TAB : 10MG, $2.40 
SIMVASTATIN TAB : 20MG, $2.40 
SIMVASTATIN TAB : 40MG, $2.40 
SIMVASTATIN TAB : 80MG, $2.40 
SLOW-Fe 45mg, $2.40 
SODIUM CHLORIDE TAB : 1GM, $2.40 
SPIRONOLACTONE TAB:50MG, $2.40 
TAMULOSIN CAP : 0.4MG, $2.40 
TERAZOSIN CAP: 1MG, $2.40 
THYROID TAB : 1.5 GRAIN (90MG), $2.40 
TOPIRAMATE 50, $2.40 
TOPIRAMATE TAB :  25MG, $2.40 
TOPIRAMATE TAB : 100MG, $2.40 
TOPIRAMATE TAB : 200MG, $2.40 
VISTARIL (HYDROXYZINE PAM) CAP: 50MG, $2.40 
"VITAMIN D CAP : 50,000 UNITS", $2.40 
ZOLPIDEM (AMBIEN) TAB : 5MG, $2.40 
ZOLPIDEM (AMBIEN) TAB :10MG, $2.40 
BUMETANIDE (BUMEX) TAB : 0.5MG, $2.44 
LORAZEPAM TAB : 0.5MG, $2.47 
VALPROIC ACID CAP:250MG, $2.48 
Alendronate 10mg tabl, $2.50 
CALCIUM w/VIT D CHEWABLE, $2.50 
carBAMazepine Susp 100mg/5mL, $2.50 
CYCLOBENZAPRINE (FLEXERIL) TAB : 10MG, $2.50 
GLIPIZIDE ER 2.5MG, $2.50 
guaiFENESIN tab 400mg, $2.50 
HYOSCYAMINE ELIX : 0.125MG/5mL, $2.50 
Liothyronine 25mcg, $2.50 
"MULTIVITAMIN, CHEWABLE 1 TAB", $2.50 
NEFAZODONE TAB: 150MG, $2.50 
PALGIC (CARBINOXAMINE) 4MG/5mL, $2.50 
PANCOF EXP SYRUP : 5mL, $2.50 
Pravastatin 10mg, $2.50 
VENLAFAXINE TAB : 37.5MG, $2.50 
METFORMIN XR : 500MG, $2.51 
Allegra Childrens 30mg, $2.54 
Alpha Lipoic Acid 100mg, $2.54 
AMITRIPTYLINE (ELAVIL) : 75MG, $2.54 
Benadryl-D Allergy/Sinus (per 2 caplets), $2.54 
Biotin 1mg, $2.54 
Bisoprolol 10mg, $2.54 
BUPROPION TAB 75mg (3 times a day), $2.54 
Caffeine tab 200mg, $2.54 
Calcium 600 + D, $2.54 
Calcium carbonate 500 + Vit D, $2.54 
CALCIUM CARBONATE 600MG, $2.54 
Calcium Citrate 250mg per tab (No Vit D), $2.54 
Chlorothiazide 250mg tab, $2.54 
CHLORPHENIRAMINE TAB 4MG, $2.54 
Cinnamon (bark) 500mg, $2.54 
Cinnamon Bark 1000mg, $2.54 
Co-Q10 (Co-Enzyme Q10), $2.54 
Culturelle cap 10 billion CFU, $2.54 
DESIPRAMINE (NORPRAMIN) TAB : 25MG, $2.54 
DESIPRAMINE (NORPRAMIN) TAB : 75MG, $2.54 
DESIPREAMINE (NORPRAMIN) TAB :50MG, $2.54 
DEXAMETHASONE TAB : 0.5mg, $2.54 
DICLOXACILLIN CAP 250MG, $2.54 
DILTIAZEM TAB : 30MG, $2.54 
DILTIAZEM TAB : 60MG, $2.54 
diphenhydrAMINE tab 25mg, $2.54 
Dipyramidole 75mg tablet, $2.54 
Divalproex Sodium 250mg ER, $2.54 
DONNATAL (BELLADONNA ALKALOIDS) TAB, $2.54 
Doxazosin 8mg, $2.54 
Doxepin 150mg, $2.54 
DOXEPIN CAP : 50mg, $2.54 
Doxylamine tab 25mg, $2.54 
ESTRADIOL TAB : 1MG, $2.54 
ESTRADIOL TAB : 2MG, $2.54 
ESTROPIPATE TAB : 0.75MG, $2.54 
ESTROPIPATE TAB : 1.5MG, $2.54 
ESTROPIPATE(OGEN)TAB: 0.75MG, $2.54 
ETODOLAC TAB : 500MG, $2.54 
Florajen3, $2.54 
FUROSEMIDE TAB : 20MG, $2.54 
FUROSEMIDE TAB : 40MG, $2.54 
FUROSEMIDE TAB : 80MG, $2.54 
Gabapentin 600mg, $2.54 
GUAIFENESIN LA TAB: 600MG, $2.54 
GUAIFENESIN TAB : 200MG, $2.54 
GUAIFENEX-PSE TAB: 600-120MG, $2.54 
HUMIBID DM TAB, $2.54 
Hydralazine 50mg tab, $2.54 
HYDROCHLOROTHIAZIDE CAP : 12.5MG, $2.54 
HYDROCHLOROTHIAZIDE TAB : 25MG, $2.54 
HYDROCHLOROTHIAZIDE TAB : 50MG, $2.54 
HYDROCORTISONE TAB : 20MG, $2.54 
HYDROCORTONE TAB: 10MG, $2.54 
hydrOXYzine (ATARAX) TAB : 10MG, $2.54 
hydrOXYzine (ATARAX)TAB : 25MG, $2.54 
HYGROTON (CHLORTHALIDONE) TAB: 25MG, $2.54 
HYGROTON (CHLORTHALIDONE) TAB: 50MG, $2.54 
HYOSCYAMINE ER TAB : 0.375MG, $2.54 
HYOSCYAMINE SL TAB : 0.125MG, $2.54 
IBUPROFEN (ADVIL) CPLT : 200MG, $2.54 
IBUPROFEN (MOTRIN) TAB : 200MG, $2.54 
IBUPROFEN (MOTRIN) TAB : 400MG, $2.54 
IBUPROFEN (MOTRIN) TAB : 600MG, $2.54 
IBUPROFEN (MOTRIN) TAB : 800MG, $2.54 
I-Caps softgels, $2.54 
Imipramine 10mg tab, $2.54 
IMODIUM (LOPERAMIDE) CAP: 2MG, $2.54 
INDAPAMIDE (LOZOL) TAB: 1.25MG, $2.54 
INDOMETHACIN CAP 50MG, $2.54 
Irbesartan 75mg, $2.54 
ISOSORBIDE DINITRATE 20MG (ISORDIL), $2.54 
ISOSORBIDE DINITRATE 30MG (ISORDIL), $2.54 
LABETALOL TAB : 100MG, $2.54 
LABETALOL TAB : 200MG, $2.54 
Lactase Enzyme tablet, $2.54 
Lactase Fast 9000 units chewable, $2.54 
Levetiracetam 250mg tab, $2.54 
Levetiracetam 500mg/5mL oral Solution, $2.54 
LISINOPRIL TAB :  2.5MG, $2.54 
LISINOPRIL TAB :  5MG, $2.54 
LISINOPRIL TAB : 10MG, $2.54 
LISINOPRIL TAB : 20MG, $2.54 
LISINOPRIL TAB : 40MG, $2.54 
LISINOPRIL-HCTZ (ZESTORETIC) 20/25, $2.54 
LOVASTATIN TAB : 40MG, $2.54 
Lysine 1000mg, $2.54 
MAXIDE 25, $2.54 
Megestrol 20mg, $2.54 
Melatonin 10mg, $2.54 
Melatonin Fast Dissolve 10mg, $2.54 
MELATONIN TAB : 5MG, $2.54 
MELATONIN TAB 1MG, $2.54 
METFORMIN XR : 750MG, $2.54 
Methadone 2.5mg = 1/2 of 5mg tab, $2.54 
Methenamine Mandelate 500mg, $2.54 
METHOCARBAMOL (ROBAXIN) TAB : 500MG, $2.54 
METHOCARBAMOL TAB : 750MG, $2.54 
METHYLDOPA (ALDOMET) TAB : 250MG, $2.54 
METOCLOPRAMIDE TAB :  5MG, $2.54 
METOCLOPRAMIDE TAB : 10MG, $2.54 
METOPROLOL (LOPRESSOR) TAB : 25MG, $2.54 
METOPROLOL (LOPRESSOR) TAB:  50MG, $2.54 
METOPROLOL (LOPRESSOR) TAB: 100MG, $2.54 
MUCINEX (GUAIFENESIN) LA : 600MG, $2.54 
MUCINEX D TAB : 600MG/60MG, $2.54 
MULTIVITAMIN W/FL CHEW TAB: 0.25MG, $2.54 
MULTIVITAMIN W/FL CHEW TAB: 0.5MG, $2.54 
MULTIVITAMINS (SUNKIST) CHEW TABLET, $2.54 
NAPROXEN (NAPROSYN) TAB: 250MG, $2.54 
NAPROXEN (NAPROSYN) TAB: 375MG, $2.54 
NAPROXEN (NAPROSYN) TAB: 500MG, $2.54 
Niacin 250mg, $2.54 
NIACIN TAB: 500MG, $2.54 
NICORETTE GUM : 2MG, $2.54 
NICORETTE GUM : 2MG, $2.54 
NIFEDIPINE (PROCARDIA) CAP: 10MG, $2.54 
Ocuvite Eye+Multi tablet, $2.54 
OMEPRAZOLE CAP : 20MG, $2.54 
ORPHENADRINE TAB : 100MG, $2.54 
OXYBUTYNIN (DITROPAN) TAB : 5MG, $2.54 
PHOSLO CAPS 667MG, $2.54 
POTASSIUM CHLORIDE SR TAB : 10mEq, $2.54 
POTASSIUM CITRATE 1080mg (10mEq), $2.54 
POTASSIUM CL ER TAB : 20MEQ, $2.54 
POTASSIUM CL SYRUP : 20mEq = 15mL, $2.54 
POTASSIUM CL TAB : 10mEq, $2.54 
Potassium Gluconate 99mg (2.5mEq), $2.54 
Pramipexole 1.5mg, $2.54 
predniSONE TAB :  1MG, $2.54 
predniSONE TAB :  2.5MG, $2.54 
predniSONE TAB :  5MG, $2.54 
predniSONE TAB : 10MG, $2.54 
predniSONE TAB : 20MG, $2.54 
predniSONE TAB : 50MG, $2.54 
PRENATAL TABLET, $2.54 
PRENATAL-S  TAB, $2.54 
Preservision AREDS-2, $2.54 
PROPRANOLOL HCL TAB : 20MG, $2.54 
PROPRANOLOL HCL TAB 10mg, $2.54 
PROPRANOLOL HCL TAB: 40MG, $2.54 
PROPRANOLOL HCL TAB: 80MG, $2.54 
PROPRANOLOL TAB : 10MG, $2.54 
PROPRANOLOL/HCTZ(INDERIDE) TAB 80/25MG, $2.54 
Prosight Eye Multivit tablet, $2.54 
PROVERA (MEDROXYPROGESTERONE) TAB: 2.5MG, $2.54 
PROVERA (MEDROXYPROGESTERONE) TAB: 5MG, $2.54 
PSEUDOEPHEDRINE TAB : 30MG, $2.54 
PSEUDOVENT CAP 120/400, $2.54 
RANITIDINE (ZANTAC) TAB : 150MG, $2.54 
RANITIDINE (ZANTAC) TAB : 150MG, $2.54 
REGLAN (METOCLOPRAMIDE) TAB: 5MG UD, $2.54 
REGLAN (METOCLOPRAMIDE) TAB:10MG UD, $2.54 
Renal Caps, $2.54 
Slo-Niacin 500mg caplet, $2.54 
Slo-Niacin 750mg caplet, $2.54 
Super Omega 3, $2.54 
TETRACYCLINE CAP : 250MG, $2.54 
TETRACYCLINE CAP : 500MG, $2.54 
THYROID TAB : 0.25 GRAINS (15MG), $2.54 
THYROID TAB : 1 GRAIN (65MG), $2.54 
THYROID TAB : 1/2 GRAIN (30MG), $2.54 
TIZANIDINE (ZANAFLEX) TAB : 4MG, $2.54 
TIZANIDINE TAB : 2MG, $2.54 
TRAMADOL TAB : 50MG, $2.54 
TRAZODONE TAB :  50MG, $2.54 
TRIAMTEREN/HCTZ 37.5/25MG CAP(DYAZIDE), $2.54 
TRIAMTERENE/HCTZ 37.5/25MG (MAXZIDE-25), $2.54 
TRIAMTERENE/HCTZ 75/50MG (MAXZIDE-50), $2.54 
TRIAMTERENE/HCTZ CAP 50/25MG (DYAZIDE), $2.54 
Trihexyphenidyl 5mg, $2.54 
TRIHEXYPHENIDYL(ARTANE): 5MG TAB, $2.54 
TRIMOX (AMOXICILLIIN0 CAP 250MG, $2.54 
TRIMOX (AMOXICILLIN) CAP: 500MG, $2.54 
Turmeric Complex 500mg, $2.54 
Venlafaxine 50mg tab, $2.54 
Venlafaxine 75mg tab, $2.54 
VERAPAMIL (CALAN) TAB: 40MG, $2.54 
VERAPAMIL (CALAN) TAB: 80MG, $2.54 
VERAPAMIL ER TAB : 240MG, $2.54 
Vitamin A 8000 unit capsule, $2.54 
Vitamin B Complex w/C, $2.54 
Vitamin K 100 mcg, $2.54 
Zonisamide 25mg, $2.54 
ALBUTEROL SYRUP : 2MG/5mL, $2.56 
CHROMAGEN FORTE CAP, $2.56 
DICLOXACILLIN CAP 500MG, $2.56 
DIPHENHYDRAMINE ORAL SOLN:12.5MG/5ML, $2.56 
GLYNASE TAB : 3 MG, $2.56 
MAGIC MOUTHWASH per 5 mL, $2.56 
METOCLOPRAMIDE SYR: 5MG/5mL, $2.56 
MI-ACID (MYLANTA) SUSP : PER 30mL, $2.56 
PEPTO BISMOL SUSP: PER 5mL, $2.56 
PROMETHAZINE DM : PER 5mL, $2.56 
PROMETHAZINE DM SYRUP: PER 5mL, $2.56 
SMZ/TMP SS (BACTRIM) 400MG/80MG, $2.56 
TAVIST-1 (CLEMASTINE) : 1.34MG, $2.56 
TRINSICON (FE/VIT C/B12/FA), $2.56 
NITROGLYCERIN SA CAP : 2.5MG, $2.57 
GLIMEPIRIDE (AMARYL) : 2MG, $2.61 
Co-Q10 (Co-Enzyme Q10) 100mg, $2.64 
Thyroid  162.5mg (2 grains), $2.64 
Venlafaxine 100mg (NOT XR), $2.64 
Vitamin D oral Drops 400 IU/mL, $2.64 
DILTIAZEM TAB : 90MG, $2.65 
MEPERIDINE (DEMEROL) TAB : 50MG, $2.65 
TOFRANIL (IMIPRAMINE) TAB : 50MG, $2.65 
Precose tab 100mg, $2.69 
ATENOLOL TAB : 25MG, $2.70 
ORAP (PIMOZIDE) TAB : 1MG, $2.70 
ETODOLAC (LODINE) ER TAB : 500MG, $2.71 
GLUCOSAMINE CHONDRTN CAP, $2.74 
CAPOZIDE (CAPTO/HCTZ) TAB: 25/15MG, $2.75 
DOXEPIN (SINEQUAN) CAP: 75MG, $2.75 
Mexiletine 150mg, $2.75 
Thyroid (Pork) 195mg, $2.75 
TRAZODONE TAB : 100MG, $2.78 
ACETAZOLAMIDE (DIAMOX) TAB : 250MG, $2.80 
ORPHENADRINE/ASA/CAFF TABLET, $2.83 
ATENOLOL TAB : 50MG, $2.84 
ATENOLOL TAB :100MG, $2.84 
NORTRIPTYLINE (PAMELOR) CAP : 25MG, $2.84 
NORTRIPTYLINE (PAMELOR) CAP 10MG, $2.84 
WELCHOL TAB : 625MG, $2.84 
ENULOSE (LACTULOSE) SYRUP : 10gm/15mL, $2.85 
GLUCOPHAGE (METFORMIN) TAB: 500MG, $2.85 
MAPROTILINE : 50MG TAB, $2.85 
BRETHINE (TERBUTALINE) 5MG TAB, $2.86 
ALPRAZOLAM (XANAX) TAB : 1MG, $2.87 
BRETHINE (TERBUTALINE) 2.5MG TAB, $2.87 
CAMPRAL EC TAB : 333MG, $2.88 
AMANTADINE SYRUP 50MG/5ML, $2.90 
CARBIDOPA/LEVODOPA (SINEMET) 10/100, $2.90 
CAFERGOT GENERIC 100/1 TAB, $2.92 
TESSALON (BENZONATATE) CAP:100MG, $2.92 
DILANTIN SUSP: 125MG/5mL (PER 5mL), $2.95 
Lutein 20mg, $2.95 
SUCRALFATE (CARAFATE) TAB : 1GM, $2.95 
CAPTOPRIL TAB :  12.5MG, $2.97 
CAPTOPRIL TAB :  25MG, $2.97 
CAPTOPRIL TAB :  50MG, $2.97 
CAPTOPRIL TAB : 100MG, $2.97 
CHLORDIAZEPOXIDE CAP : 25MG, $2.97 
CLONIDINE (CATAPRES) TAB : 0.1MG, $2.97 
CLONIDINE (CATAPRES) TAB : 0.2MG, $2.97 
CLONIDINE (CATAPRES) TAB : 0.3MG, $2.97 
COLCHICINE TAB : 0.6MG, $2.97 
COLESTID TAB : 1GM, $2.97 
CYPROHEPTADINE (PERIACTIN)TAB:4MG, $2.97 
DAPSONE TAB : 25MG, $2.97 
DIABETA (GLYBURIDE) TAB: 10MG, $2.97 
DIABETA (GLYBURIDE) TAB: 5MG, $2.97 
DIAZEPAM (VALIUM) TAB : 2MG, $2.97 
DIAZEPAM (VALIUM) TAB : 5MG, $2.97 
DICYCLOMINE (BENTYL) CAP: 10MG, $2.97 
DICYCLOMINE TAB : 20MG, $2.97 
DILANTIN (PHENYTOIN) CAP :  100MG, $2.97 
DILANTIN (PHENYTOIN) CAP : 30MG, $2.97 
DILANTIN (PHENYTOIN) TAB : 50MG, $2.97 
DILAUDID (HYDROMORPHONE) TAB : 2MG, $2.97 
ERY-TAB (ERYTHROMYCIN) TAB: 250MG, $2.97 
ERY-TAB (ERYTHROMYCIN) TAB: 333MG, $2.97 
ERYTHROMYCIN TAB : 500MG, $2.97 
ESTRATAB TAB : 0.625MG, $2.97 
ETODOLAC (LODINE) TAB: 400MG, $2.97 
FAMOTIDINE TAB : 20MG, $2.97 
FAMOTIDINE TAB : 40MG, $2.97 
FERROUS SULFATE TAB: 325MG, $2.97 
FOLIC ACID TAB: 1MG, $2.97 
GLIPIZIDE (GLUCOTROL) TAB:  5MG, $2.97 
GLIPIZIDE (GLUCOTROL) TAB: 10MG, $2.97 
GLIPIZIDE XL (GLUCOTROL) TAB:  5MG, $2.97 
GLIPIZIDE XL (GLUCOTROL) TAB: 10MG, $2.97 
GLUCOVANCE TAB 2.5/500 TAB, $2.97 
GLYBURIDE (DIABETA) TAB: 1.25MG, $2.97 
GLYBURIDE (DIABETA) TAB: 2.5MG, $2.97 
GLYBURIDE (DIABETA) TAB: 5MG, $2.97 
HALDOL (HALOPERIDOL) TAB: 1MG, $2.97 
HALDOL (HALOPERIDOL) TAB: 2MG, $2.97 
HALOPERIDOL (HALDOL) TAB : 0.5MG, $2.97 
HALOPERIDOL (HALDOL) TAB : 1MG, $2.97 
HALOPERIDOL (HALDOL) TAB : 5MG, $2.97 
KLOR-CON PCKT : 20MEQ, $2.97 
KLOR-CON TAB : 10MEQ, $2.97 
KLOR-CON(K-DUR)TAB: 20MEQ, $2.97 
K-PHOS ORIGINAL TAB : 500MG, $2.97 
LANOXIN TAB : 0.25MG, $2.97 
LANOXIN TAB: 0.125MG, $2.97 
LEVOTHROID (LEVOTHYROXINE) TAB:  88MCG, $2.97 
LEVOTHROID TAB : 0.075MG, $2.97 
LEVOXYL (LEVOTHYROXINE) TAB: 0.125MG, $2.97 
LITHIUM CARBONATE CAP: 150MG, $2.97 
LITHIUM CARBONATE CAP: 300MG, $2.97 
LITHOBID TAB: 300MG, $2.97 
METFORMIN TAB : 500MG, $2.97 
METFORMIN TAB : 850MG, $2.97 
METFORMIN TAB :1000MG, $2.97 
METHERGINE TAB : 0.2MG, $2.97 
METHIMAZOLE TAB : 5MG, $2.97 
METRONIDAZOLE (FLAGYL) TAB : 250MG, $2.97 
METRONIDAZOLE (FLAGYL) TAB: 500MG, $2.97 
MIRTAZAPINE TAB : 15MG, $2.97 
MIRTAZAPINE TAB : 30MG, $2.97 
MIRTAZAPINE TAB : 45MG, $2.97 
NIFEREX 150 (FE-TINIC 150) CAP, $2.97 
NIFEREX PN TABLET, $2.97 
Omeprazole 40mg caps, $2.97 
PENICILLIN VK TAB: 250MG, $2.97 
PENICILLIN VK TAB: 500MG, $2.97 
PENTOXIFYLLINE (TRENTAL) TAB : 400MG, $2.97 
PROMETHAZINE TAB : 12.5MG, $2.97 
PROMETHAZINE TAB : 25MG, $2.97 
SPIRONOLACTONE TAB : 25MG, $2.97 
SYNTHROID TAB : 0.025MG, $2.97 
SYNTHROID TAB : 0.05MG, $2.97 
SYNTHROID TAB : 0.075MG, $2.97 
SYNTHROID TAB : 0.088MG, $2.97 
SYNTHROID TAB : 0.100MG, $2.97 
SYNTHROID TAB : 0.112MG, $2.97 
SYNTHROID TAB : 0.125MG, $2.97 
SYNTHROID TAB : 0.137MG, $2.97 
SYNTHROID TAB : 0.15MG, $2.97 
SYNTHROID TAB : 0.175MG, $2.97 
SYNTHROID TAB : 0.20MG, $2.97 
TEGRETOL (CARBAMAZEPINE) CHEW TAB:100MG, $2.97 
THEOPHYLLINE (THEO-DUR) TAB: 200MG, $2.97 
THEOPHYLLINE (THEO-DUR) TAB: 300MG, $2.97 
TRIMETHOBENZAMIDE CAP : 300MG, $2.97 
VIOKASE-8 TAB, $2.97 
DEMADEX (TORSEMIDE) TAB: 20MG, $2.98 
DEMADEX (TORSEMIDE) TAB: 20MG, $2.98 
ENALAPRIL TAB : 2.5MG, $2.98 
APAP 160MG/5ML UD, $3.00 
Claritin Oral Solution 5mg/5mL, $3.00 
DIPHENHYDRAMINE ELIX 12.5MG, $3.00 
DIPHENHYDRAMINE ELIX 25MG UD, $3.00 
Felodipine 10mg, $3.00 
GUAIFENESIN DM SOL 5ML, $3.00 
GUAIFENESIN PLAIN SOL 5ML, $3.00 
HEP-LOCK PF INJ : 10U 1ML, $3.00 
HYDROCODONE/APAP ELIXIR : 10ML, $3.00 
HYDROCODONE/APAP ELIXIR : 5ML, $3.00 
IBUPROFEN SUSP 100MG/5ML SUSP, $3.00 
K PHOS NEUTRAL (PHOS 250MG), $3.00 
