SVCCD,Description,PRICE1,As of Date
1670777,UE-HAND 2VWS BI DR  ,2636.5,7/2/2019
1670778,UE-HAND 3VWS BI DR  ,3259.5,7/2/2019
1670779,UE-FINGER 2 VW BI DR,2636.5,7/2/2019
1670781,LE-FEMUR 2VW BI DR  ,2777,7/2/2019
1670782,LE-KNEE1TO2V BI DR  ,2925,7/2/2019
1670783,LE-KNEE 3VWS BI DR  ,3259.5,7/2/2019
1670784,LE-KNEE 4VWPLS BI DR,461,7/2/2019
1670785,LE-TIB FIB 2V BI DR ,3841,7/2/2019
1670787,LE-ANKLE 2VW BI DR  ,1732,7/2/2019
1670788,LE-ANKLE 3VWS BI DR ,3437.5,7/2/2019
1670789,LE-FOOT 2VWS BI DR  ,2908,7/2/2019
1670790,LE-FOOT 3VWPLS BI DR,3585,7/2/2019
1670800,CH-CHEST 1V DR      ,1056.5,7/2/2019
1670801,CH-CHEST 2V DR      ,1865,7/2/2019
1670804,CH-ABDOMEN 1 VIEW DR,1168,7/2/2019
1670805,CH-ABDOMEN 2 VWS DR ,2334.5,7/2/2019
1671021,IR-ARTHROGRAM WRIST ,1114,7/2/2019
1671027,IR-ARTHROGRAM ELBOW ,1114.5,7/2/2019
1690004,FL-UROGRAPHY ANTE DR,2279,7/2/2019
1690009,FL-FLUORO 1 HOUR    ,2707,7/2/2019
1691011,IR-AABF SERIAL      ,7904.5,7/2/2019
1691021,IR-ANGIO EXTREM UNI ,8657.5,7/2/2019
1691022,IR-ANGIO EXTREM BI  ,11221,7/2/2019
1691062,UNLISTED DX RAD EXAM,2106.5,7/2/2019
1691079,IR-ABSC DRN CATH PLA,3948.5,7/2/2019
1691080,IR-INJ W FLUR CV DEV,841,7/2/2019
1691097,IR-VENACAVAGRAM SUP ,6925.5,7/2/2019
1691100,FL-FLUORO CVAD ANY  ,3247,7/2/2019
1691126,IR-PLA DUOD JEJ TUBE,3533,7/2/2019
1691179,IR-INS ENDO VENA CAV,2985.5,7/2/2019
1691273,IR-INJ NEPH URT NEW ,5360.5,7/2/2019
1691286,IR-PLC NPHROSTMY CTH,10779,7/2/2019
1691289,IR-EXCHG NPHSTMY CTH,8366,7/2/2019
1691292,IR-PLC URTL ST NEW W,4337,7/2/2019
1691341,S-IN PICC W IMG GT5Y,3867,7/2/2019
1691342,S-RPL PICC W IMG    ,3867,7/2/2019
1710900,SPIROMETRY          ,807.5,7/2/2019
1710901,INTUBATION          ,1781,7/2/2019
1710902,SUCTION PROC-NASOTRA,351.5,7/2/2019
1710903,ARTERIAL PUNCTURE   ,224,7/2/2019
1710904,"BLD GAS-PH,PO2,PCO2 ",260,7/2/2019
1710906,BRONCHO EVAL PRE/PST,5031,7/2/2019
1710908,VITAL CAPACITY      ,227.5,7/2/2019
1710912,EXP GAS COLLECT     ,227.5,7/2/2019
1710933,MECH VENT INITIAL   ,1564,7/2/2019
1710934,MECH VENT DAILY SUBS,1022,7/2/2019
1710935,BIPAP/CPAP          ,598.5,7/2/2019
1710937,MANIP CHST WALL INIT,1160.5,7/2/2019
1710938,MANIP CHST WALL SBSQ,1132.5,7/2/2019
1710943,PULSE OXIMTRY SINGLE,144.5,7/2/2019
1710946,END-TIDAL CO2       ,269.5,7/2/2019
1710953,CPR ASSIST (NON ER) ,2484,7/2/2019
1719000,TRACH TUBE CHANGE   ,921.5,7/2/2019
1719010,BRONCHO/LAVAGE WO-FL,8715,7/2/2019
1719017,PF TST PLETHYSMOGRA ,1745.5,7/2/2019
1719020,CO2-MEMBANE DIFF CAP,1921.5,7/2/2019
1719023,INHALATION TRTMT INI,189,7/2/2019
1719024,INHALATION TRTMT SUB,189,7/2/2019
1811001,PT EVAL- LOW COMP   ,569.5,7/2/2019
1811002,PT EVAL- MOD COMP   ,569.5,7/2/2019
1812233,PT RE-EVAL-VISIT    ,223,7/2/2019
1812238,HOT-COLD PACKS      ,29.5,7/2/2019
1812253,THERAP EXERCS-15 MIN,257,7/2/2019
1812254,NEURO RE-ED-15 MIN  ,248.5,7/2/2019
1812256,GAIT TRAINING-15 MIN,185,7/2/2019
1812260,MANUAL THRPY-15 MIN ,202.5,7/2/2019
1812261,GROUP THRP PROC-VIST,186,7/2/2019
1812262,THERAP ACTVTS-15 MIN,269.5,7/2/2019
1812265,SELF CARE MGT-15 MIN,235,7/2/2019
1812267,WHEELCHR MGT-15 MIN ,169.5,7/2/2019
1812270,DEBRIDE LE 20 SQ CM ,403,7/2/2019
1812278,ORTH TRAIN INI-15 MI,295.5,7/2/2019
1812279,PROS TRAIN INI-15 MI,269.5,7/2/2019
1812280,PROS-ORTH SUB-15 MIN,227.5,7/2/2019
1821001,PT EVAL- LOW COMP   ,569.5,7/2/2019
1821002,PT EVAL- MOD COMP   ,569.5,7/2/2019
1821003,PT EVAL- HGH COMP   ,569.5,7/2/2019
1822233,PT RE-EVAL-VISIT    ,223,7/2/2019
1822238,HOT-COLD PACKS      ,29.5,7/2/2019
1822239,MECH TRACTION-VISIT ,151,7/2/2019
1822247,ELEC STIM-MAN-15 MIN,158.5,7/2/2019
1822248,IONTOPHORESIS-15 MIN,212,7/2/2019
1822250,ULTRASOUND-15 MIN   ,136,7/2/2019
1822253,THERAP EXERCS-15 MIN,257,7/2/2019
1822254,NEURO RE-ED-15 MIN  ,248.5,7/2/2019
1822256,GAIT TRAINING-15 MIN,185,7/2/2019
1822260,MANUAL THRPY-15 MIN ,202.5,7/2/2019
1822262,THERAP ACTVTS-15 MIN,269.5,7/2/2019
1822276,PHYSICAL PERF-15 MIN,136.5,7/2/2019
1822303,ELEC STIM-UNATTND-VI,150,7/2/2019
182500,OBSERVATION 1ST HOUR,611,7/2/2019
182501,OBSRVATION ADDL HOUR,611,7/2/2019
182502,DIRECT ADMIT TO OBS ,308.5,7/2/2019
1872202,SP EVAL SWL WO RADOP,520,7/2/2019
1872204,EVAL SWALLO W-RADOPQ,668,7/2/2019
1872222,EV SP FLUENCY       ,805,7/2/2019
1872223,EV SP PROD          ,805,7/2/2019
1872224,SP SOUND LANG COMP  ,805,7/2/2019
1872308,SP-HEAR-TX-INDI VIST,495.5,7/2/2019
1872314,ORAL FUNCTION TX-VIS,428,7/2/2019
1882202,SP EVAL SWL WO RADOP,520,7/2/2019
1882222,EV SP FLUENCY       ,805,7/2/2019
1882223,EV SP PROD          ,805,7/2/2019
1882224,SP SOUND LANG COMP  ,805,7/2/2019
1882225,BEHAV QL ANAL VOICE ,805,7/2/2019
1882229,APHASIA ASSESS-HOUR ,523.5,7/2/2019
1882263,COG SKILL DEV-15 MIN,201,7/2/2019
1882308,SP-HEAR-TX-INDI VIST,495.5,7/2/2019
1882314,ORAL FUNCTION TX-VIS,428,7/2/2019
1882332,STD COG TEST PERHOUR,391,7/2/2019
1882612,DEVELOP TEST 1ST HR ,358.56,7/2/2019
1913221,BRIEF ED VISIT      ,1074,7/2/2019
1913222,LIMITED ED VISIT    ,1688,7/2/2019
1913223,INTERMEDIATE ED VIST,3334.5,7/2/2019
1913224,EXTENDED ED VISIT   ,4979.5,7/2/2019
1913225,COMPREHENSIVE ED VST,7099.5,7/2/2019
1913226,CRITICAL CARE LT 74M,9088,7/2/2019
1913227,CRIT CARE EA 30 MIN ,4544,7/2/2019
1913228,THER AD IVP SAME MED,624.5,7/2/2019
1913229,IMM ADM EA ADD VACC ,147.5,7/2/2019
1913230,MINOR PROCEDURE     ,845,7/2/2019
1913231,INTERMEDIATE PROCEDR,1683.5,7/2/2019
1913232,MAJOR PROCEDURE     ,2440.5,7/2/2019
1913233,CPR                 ,2484,7/2/2019
1913239,NI-CARDIOVERSION    ,3306.5,7/2/2019
1913242,IMM ADM 1ST VACCINE ,574.5,7/2/2019
1913247,BLOOD PUSH TRAN U2YR,1234.5,7/2/2019
1913248,THERAPEUTIC DX SQ IM,574.5,7/2/2019
1913249,INJECTION IV PUSH   ,921.5,7/2/2019
1913252,TRIAGE ONLY         ,259,7/2/2019
1913253,SUTURE REMOVAL/RECHE,468,7/2/2019
1913254,SIMPLE PROCEDURE    ,429,7/2/2019
1913256,IV HYDRATION 1 HR   ,1269.5,7/2/2019
1913257,IV HYDRAT EA ADD HR ,369.5,7/2/2019
1913258,THERA EA AD IV PUSH ,369.5,7/2/2019
1913259,IV THERAPY DX 1 HR  ,1269.5,7/2/2019
1913260,IV THERAPY EA AD HR ,369.5,7/2/2019
1913261,CONCURRENT IV THER  ,624.5,7/2/2019
1913262,IV THER AD SEQ 1 HR ,624.5,7/2/2019
1914135,L3 TRAUMA CTR FULL  ,2484,7/2/2019
1914136,L3 TRAUMA CTR PART  ,2484,7/2/2019
1914137,L3 TRAUMA CTR EVAL  ,2484,7/2/2019
195110,R&B M/S PRIVATE     ,4216,7/2/2019
195206,R&B PRIVATE TELEM   ,5503.5,7/2/2019
2010220,MNT INITIAL EA 15 MN,178.5,7/2/2019
2041000,HEMODIALY SING EVAL ,5223.5,7/2/2019
2041003,OTH DIALY SING EVAL ,3247,7/2/2019
2070201,LEVEL 1 EP          ,786.5,7/2/2019
2070202,LEVEL 2 EP          ,975,7/2/2019
2070203,LEVEL 3 EP          ,1127,7/2/2019
2070204,LEVEL 4 EP          ,1119,7/2/2019
2070205,LEVEL 5 EP          ,1378,7/2/2019
2070211,LEVEL 1 NP          ,786.5,7/2/2019
2070212,LEVEL 2 NP          ,1127,7/2/2019
2070213,LEVEL 3 NP          ,1496,7/2/2019
2070214,LEVEL 4 NP          ,1927,7/2/2019
2070215,LEVEL 5 NP          ,2536.5,7/2/2019
2070222,PROC WND CARE SIMPLE,939.5,7/2/2019
2070223,PROC WND CARE MINOR ,2168,7/2/2019
2070224,PROC WND CARE INTERM,3202.5,7/2/2019
2070225,PROC WND CARE MAJOR ,8775.5,7/2/2019
2070230,DEBRIDE LE 20 SQ CM ,1549,7/2/2019
2070232,NON SELECTIVE DEBRID,939.5,7/2/2019
2072333,DEBRIDE EA ADD 20CM ,1549,7/2/2019
2072335,NEG PRES WND LT 50CM,939.5,7/2/2019
2072336,NEG PR WN MD LT 50CM,2755.5,7/2/2019
2072337,NEG PRES WND GT 50CM,1549,7/2/2019
2080001,HBO FB 30MN         ,1188,7/2/2019
215111,R&B GYN PRIVATE     ,4216,7/2/2019
215112,R&B OB PRIVATE      ,4216,7/2/2019
215206,R&B OB/GYN TELEMETRY,5503.5,7/2/2019
225110,R&B M/S PRIVATE     ,4216,7/2/2019
225206,R&B M/S PVT TELEM   ,5503.5,7/2/2019
2270100,MULTI SLEEP LAT     ,9521.5,7/2/2019
2270104,SLPSTDY UNATT RS EFF,1221.5,7/2/2019
2270110,SLPSTDY UNATT ANALY ,228,7/2/2019
2270112,POLYSOMNO GT4 GE6YO ,15923.5,7/2/2019
2270113,POLYS-CPAP GT4 GE6YO,18150.5,7/2/2019
235110,R&B M/S PRIVATE     ,4216,7/2/2019
235164,R&B ISOLATION       ,4216,7/2/2019
235206,R&B M/S PVT TELEM   ,5503.5,7/2/2019
245171,R&B NURSERY LEVEL 1 ,2673.5,7/2/2019
245172,R&B NURSERY LEVEL 2 ,3907.5,7/2/2019
245173,R&B NURSERY LEVEL 3 ,5144,7/2/2019
245191,R&B SICK BABY LVL 1 ,2673.5,7/2/2019
247191,R&B HLTH BOARDER    ,2673.5,7/2/2019
25110,R&B M/S PRIVATE     ,4216,7/2/2019
25120,R&B M/S SEMI PRIVATE,4216,7/2/2019
25206,R&B M/S PVT TELEM   ,5503.5,7/2/2019
2811167,INJ GAD-MR1 CONTR ML,12,7/2/2019
2811178,TC-99M SESTA / DOSE ,2419,7/2/2019
2811179,TC-99M TETRO/UNITDOS,3018.5,7/2/2019
2811180,TC99M MEDRO TO 30MCI,2542,7/2/2019
2811182,"TL-201, PER MCI     ",3051.5,7/2/2019
2811189,"I123 CAP,DX /100UCI ",535.5,7/2/2019
2811191,TC99M MEBROF /15MCI ,2542,7/2/2019
2811192,I131 SOD ID TX / MCI,312.5,7/2/2019
2811198,I131 S I CAP DX/MCI ,312.5,7/2/2019
2811201,I131 SI DX UCI LT100,360.5,7/2/2019
2811203,TC99M PERTECHNET/MCI,2542,7/2/2019
2811204,HOCM LT149 MG ML IOD,1.5,7/2/2019
2811208,HOCM 300-349MGML IOD,8.6,7/2/2019
2811209,HOCM 350-399MGML IOD,0.3,7/2/2019
2811211,TC99M PYROPHOS/25MCI,1363.5,7/2/2019
2811213,TC99M MAA/10MCI     ,2542,7/2/2019
2811214,TC99M SULF COL/20MCI,2542,7/2/2019
2811221,IN111 PENTETAT/.5MCI,3859,7/2/2019
2811231,TC99M MERTIATI/15MCI,2542,7/2/2019
2811236,LOCM 100-199MG/ML ML,8.6,7/2/2019
2811238,LOCM 200-299MG/ML ML,3.5,7/2/2019
2811239,LOC2 200-299MG/ML ML,19,7/2/2019
2811240,LOCM 300-399MG/ML ML,15,7/2/2019
2811241,LOC2 300-399MG/ML ML,15,7/2/2019
2811248,INJ PERFLUTRN LIP ML,770,7/2/2019
2811249,TC99M AEROSOL 75 MCI,146,7/2/2019
2811264,HOCM2 350-399MGML ML,12,7/2/2019
2811297,S-PNCTR ASP HEMA-CY ,1178,7/2/2019
2811309,S-PER PF ABL REN TUM,9868.5,7/2/2019
2811318,S-THYROID CORE BX   ,1772,7/2/2019
2811330,S-ABD/RETRPER NDL BX,3482,7/2/2019
2811334,S-PANCREAS BX PERC  ,3482,7/2/2019
2811362,S-CYSTOGRAM INJ     ,1017.5,7/2/2019
2811367,S-INJ CATH HYSTERSO ,545.5,7/2/2019
2811395,S-JNT ASP INJ MAJ UN,3502.5,7/2/2019
2811398,S-INS TU CVC WOPU O5,6897.5,7/2/2019
2811414,S-INJ SHOULDER ARTH ,1527,7/2/2019
2811419,S-INJ WRIST ARTHRO  ,928,7/2/2019
2811420,S-INJ ELBOW ARTHRO  ,928,7/2/2019
2811421,S-INJ KNEE ARTHRO   ,928,7/2/2019
2811422,S-INJ HIP ARTHRO    ,807.5,7/2/2019
2811424,S-TUBE THORACOSTOMY ,3194,7/2/2019
2811425,S-BX NDL PLEURA     ,2135.5,7/2/2019
2811426,S-BX NDL LUNG MEDIA ,3482,7/2/2019
2811432,S-BX NDL LIVER      ,3482,7/2/2019
2811433,S-ASP/INJ RENL CYST ,3482,7/2/2019
2811434,S-SPINAL TX DRN CSF ,1745.5,7/2/2019
2811435,S-SPINAL TAP DIAGNST,3346.5,7/2/2019
2811445,S-RENAL BX NEEDLE   ,3482,7/2/2019
2811471,S-IN PICC WOIMG GT5Y,3636,7/2/2019
2811472,S-INS NT CVC GT 5YR ,3636,7/2/2019
2811475,S-CHEM PLEURODES    ,4625.25,7/2/2019
2811482,S-BX BONE DEEP      ,6123,7/2/2019
2811483,S-BX BONE SUPRFCL   ,1477,7/2/2019
2811489,S-INJ VENOGRAPHY    ,4372.5,7/2/2019
2811550,S-DIAG BONE MAR ASPI,1285.5,7/2/2019
2811551,S-DIAG BONE MAR BX  ,1285.5,7/2/2019
2811557,S-THYRODCYST ASP/INJ,1772,7/2/2019
2811564,S-BRST CYST ASPIRAT ,1772,7/2/2019
2811567,S-BX MUSCLE PERC NDL,3946.5,7/2/2019
2811570,S-DRAIN PERITON ABSC,8125.5,7/2/2019
2811585,IN-111 AUTO WBC/DOSE,6149.5,7/2/2019
2811587,IN-111 PENTETRE/6MCI,1846,7/2/2019
2811607,S-INS PLEURAL CATH  ,8328.5,7/2/2019
2811776,ISOSULFAN BLUE 1MG  ,209.5,7/2/2019
2811824,US-BRST BX LOC CLP A,6713,7/2/2019
2811826,BR-PLC LOC DVCE ADD ,2562.5,7/2/2019
2811828,US-PLC LOC DVCE ADD ,2355,7/2/2019
2811837,S-RESP MOTION MGMT  ,236,7/2/2019
2811841,TC99 TILMAN DX .5MCI,1405,7/2/2019
2811852,RADIUM RA223 DICHLRD,398,7/2/2019
2811938,US-FNA W IMG ADD LES,1175.5,7/2/2019
2811940,CT-FNA W IMG ADD LES,1175.5,7/2/2019
2812002,MSED SAMEGT5 1ST15  ,916,7/2/2019
2812003,MODSED SAME ADD15MIN,69.5,7/2/2019
2818001,BRCHYTX NONSTR I-125,144.5,7/2/2019
282801,LABOR LEVEL 1 PER HR,229,7/2/2019
282802,LABOR LEVEL 2 PER HR,239.5,7/2/2019
282803,LABOR LEVEL 3 PER HR,249,7/2/2019
282804,THERAPEUTIC DX SQ IM,613,7/2/2019
282807,AUD EVP-EVR-CNS LIM ,680,7/2/2019
282808,CAR SEAT BED TST 60M,220,7/2/2019
282809,CAR SE-BED TST AD 30,109,7/2/2019
282811,DELIVERY LEVEL 1    ,1977,7/2/2019
282812,DELIVERY LEVEL 2    ,2965.5,7/2/2019
282813,DELIVERY LEVEL 3    ,3460,7/2/2019
282821,L&D REC LEV 1 PER HR,308.5,7/2/2019
282822,L&D REC LVL 2 PER HR,308.5,7/2/2019
282823,PULSE OXIMTRY SINGLE,144.5,7/2/2019
282824,IMM ADM HEP B VACCIN,369,7/2/2019
282825,PULSE OX NWBRN MULTI,358.5,7/2/2019
282831,LDR PROCEDURE MINOR ,901.5,7/2/2019
282832,LDR PROCEDURE-INTERM,1796.5,7/2/2019
282843,EXTERNAL CEPHALIC VE,8525.5,7/2/2019
282845,FETAL NON STRESS TES,833.5,7/2/2019
282846,CIRCUMCISION NEWBORN,699.5,7/2/2019
282851,OB TRIAGE LVL 1 EP  ,313.5,7/2/2019
282910,IMM ADM 1ST VACCINE ,613,7/2/2019
282920,IV HYDRATION 1 HR   ,1354.5,7/2/2019
282921,IV HYDRAT EA ADD HR ,369.5,7/2/2019
282930,IV THERAPY DX 1 HR  ,1354.5,7/2/2019
282931,IV THERAPY EA AD HR ,369.5,7/2/2019
282932,IV THER AD SEQ 1 HR ,580.5,7/2/2019
282933,CONCURRENT IV THER  ,666.5,7/2/2019
282940,THERAPEUTIC IV PUSH ,983.5,7/2/2019
282941,THERA EA AD IV PUSH ,369.5,7/2/2019
282942,THER AD IVP SAME MED,666.5,7/2/2019
282950,IMM ADM FLU VACCINE ,135.5,7/2/2019
282951,IMM ADM PNEU VACCINE,135.5,7/2/2019
2850011,LOCM 300-399MG/ML ML,10.5,7/2/2019
2850045,CC-INJ SUPRV AORTOGR,6044.5,7/2/2019
2850046,CC-INJ PULM ART HRTC,2804.5,7/2/2019
2850069,S-ABDOMEN ADD ORDER ,13748.5,7/2/2019
2850075,OXYGEN PER SHIFT    ,431.5,7/2/2019
2850082,IR-ABD AORTA SERIAL ,9391.5,7/2/2019
2850083,IR-AABF SERIAL      ,6759.5,7/2/2019
2850085,IR-ANGIO EXTREM UNI ,7403.5,7/2/2019
2850086,IR-ANGIO EXTREM BI  ,9596.5,7/2/2019
2850090,IR-ANG PULMONARY UNI,12284,7/2/2019
2850093,IR-ANGIO ADD VESSEL ,6348.5,7/2/2019
2850101,IR-VENOGRAM EXT UNI ,2975,7/2/2019
2850103,US-GUIDE NEEDLE PLAC,1904.5,7/2/2019
2850128,CC-DYD PL XT PRS ADD,12901.5,7/2/2019
2850129,CC-PRQ AC CLS FEM AR,6705.5,7/2/2019
2852002,MSED SAMEGT5 1ST15  ,916,7/2/2019
2852003,MODSED SAME ADD15MIN,69.5,7/2/2019
2891739,BIOTINIDASE         ,70.5,7/2/2019
2891741,"HEMOGLOBIN, CHROMA  ",70.5,7/2/2019
2891742,HYDROXYPROGES 17-D  ,70.5,7/2/2019
2891744,"THYROXINE T4, NEO   ",70.5,7/2/2019
2891756,"IMMUNOASSAY, NOS    ",70.5,7/2/2019
2891757,ACYLCARNITINES QUANT,70.5,7/2/2019
2891758,AMINO ACID QUAN 6+  ,70.5,7/2/2019
2891759,CARNITINE           ,70.5,7/2/2019
2891760,GALACTOSE TRANS QUAN,70.5,7/2/2019
2891762,THYROID STIM TSH    ,70.5,7/2/2019
2891780,CFTR GENE ANALY CV  ,70.5,7/2/2019
2891781,ACETON-KETON SERM QT,70.5,7/2/2019
315200,R&B ICU             ,6358.5,7/2/2019
325210,R&B CCU             ,7325,7/2/2019
335200,R&B ICU/CCU         ,7006,7/2/2019
355206,R&B STEPDOWN PVT    ,5503.5,7/2/2019
365200,R&B ICU             ,6358.5,7/2/2019
390003,S-INS NT CVC GT 5YR ,3867,7/2/2019
390007,S-INS CENTRAL PORT  ,3867,7/2/2019
390021,S-RMVL TU CVAD W SQ ,3867,7/2/2019
415114,R&B MNTL HLTH PRIV  ,6073.5,7/2/2019
415124,R&B MNTL HLTH SEMI  ,6073.5,7/2/2019
445114,R&B MNTL HLTH PRIV  ,6073.5,7/2/2019
445124,R&B MNTL HLTH SEMI  ,6073.5,7/2/2019
55110,R&B M/S PRIVATE     ,4216,7/2/2019
55206,R&B M/S PVT TELEM   ,5503.5,7/2/2019
635114,R&B GERO-PSYCH PRIV ,6073.5,7/2/2019
635124,R&B GERO-PSYCH SEMI ,6073.5,7/2/2019
65110,R&B M/S PRIVATE     ,4216,7/2/2019
65206,R&B M/S PVT TELEM   ,5503.5,7/2/2019
7210001,HYDROXYZI PAM 25MGCP,2.8,7/2/2019
7210015,BUPIV.5%/EPI PF 30ML,192.5,7/2/2019
7210017,LIDOCAIN.5%/EPI 50ML,157.5,7/2/2019
7210018,FERRIC SUB SOLN 8GM ,185,7/2/2019
7210024,ALBUTER .083%INH 3ML,7.8,7/2/2019
7210030,STERILE WATER 10ML  ,193,7/2/2019
7210031,AMIODARONE 200MG TAB,3.3,7/2/2019
7210033,GUAIFENESIN 200MG TB,2,7/2/2019
7210034,LISINOPRIL 2.5MG TAB,2.3,7/2/2019
7210051,MOXIFLOXA .5% OS 3ML,851,7/2/2019
7210079,ALFUZOSIN 10MG SR TB,21.5,7/2/2019
7210080,RANITIDIN 15MG/ML 1M,4.3,7/2/2019
7210081,MEMANTINE 5MG TAB   ,21,7/2/2019
7210091,CINACALCET 30MG TAB ,77,7/2/2019
7210092,ALBUTEROL 1.25/3ML  ,7.8,7/2/2019
7210102,M-M-R II INJ        ,195,7/2/2019
7210103,HYDROCOD5-APAP325 TB,3.5,7/2/2019
7210111,FUROSEMI 10MG/ML 1ML,2,7/2/2019
7210162,AMINOCAP ACID 5GM IJ,157.5,7/2/2019
7210172,HYOSCYAMINE.125MG TB,6,7/2/2019
7210173,INDOMETHACIN 50MGSUP,87,7/2/2019
7210179,SOD BICARB 650MG TAB,0.3,7/2/2019
7210184,CARBA PERO6.5%OTIC15,11.5,7/2/2019
7210193,CLINDAMYCIN 300MG IJ,192,7/2/2019
7210207,TACROLIM .03%OIN 30G,1600,7/2/2019
7210209,LEVETIRA 100MG/ML 1M,3.5,7/2/2019
7210226,BUPROPION 150MG ERTB,30.5,7/2/2019
7210230,BALSALAZ DIS 750MGCP,12.5,7/2/2019
7210233,METFORMIN 750MG SRTB,12.5,7/2/2019
7210238,BUPROPION 150MG SRTB,20.5,7/2/2019
7210239,DIVALPROEX 250MGSRTB,15,7/2/2019
7210241,FENOFIBRAT 145MG TAB,29.5,7/2/2019
7210244,H-COD10-CHLO POL8/5M,20,7/2/2019
7210256,OLANZAPINE 10MG INJ ,432,7/2/2019
7210260,ATOMOXETINE 25MG CAP,31.5,7/2/2019
7210261,ATOMOXETINE 40MG CAP,34.5,7/2/2019
7210264,DULOXETINE 30MG CAP ,30.5,7/2/2019
7210270,STRONG IOD 5% 14ML  ,189,7/2/2019
7210275,RIFAXIMINE 200MG TAB,44,7/2/2019
7210292,FENOFIBRATE 48MG TAB,14,7/2/2019
7210297,PHENYTOI EX 100MG CP,4,7/2/2019
7210299,EPLERENONE 25MG TAB ,18.5,7/2/2019
7210305,CRB12.5-LEV50-ENT200,20,7/2/2019
7210310,PHENOBARB 16.2MG PO ,2.3,7/2/2019
7210323,DULOXETINE 20MG CAP ,25,7/2/2019
7210336,DILTIAZEM 90MG SR CP,4.5,7/2/2019
7210344,GLUCOSE 40% GEL 38GM,2.3,7/2/2019
7210346,CALCITRIO 1MCG/ML 1M,644.5,7/2/2019
7210354,ERLOTINIB 100MG PO  ,666.5,7/2/2019
7210361,PREGABALIN 50MG CAP ,17.5,7/2/2019
7210364,THIAMINE 50MG TAB   ,1,7/2/2019
7210366,PREGABALIN 25MG CAP ,17.5,7/2/2019
7210367,PREGABALIN 75MG CAP ,17.5,7/2/2019
7210368,PREGABALIN 100MG CAP,18.5,7/2/2019
7210374,VORICONAZOLE 50MG TB,64,7/2/2019
7210382,TETRACAINE 1% INJ   ,243,7/2/2019
7210385,SILDENAFIL 20MG TAB ,95,7/2/2019
7210387,FINASTERIDE 5MG TAB ,16.5,7/2/2019
7210397,PAROXETI 37.5MG SRTB,21,7/2/2019
7210401,WARFARIN 6MG TAB    ,14,7/2/2019
7210406,CETIRIZINE 5MG TAB  ,14.5,7/2/2019
7210412,RIVASTIGMINE 3MG CAP,23,7/2/2019
7210430,FAMOTIDINE 20MG IVPB,238.5,7/2/2019
7210434,ESCITALOPRAM 20MG TB,22.5,7/2/2019
7210438,PRAMIPEXOLE 0.5MG TB,22.5,7/2/2019
7210451,CA POLYCARB 625MG TB,2,7/2/2019
7210455,PROMETH6.25-DM15/5ML,2.3,7/2/2019
7210476,VITAMIN D 400IU TAB ,2.3,7/2/2019
7210482,PENICIL VK 250MG TAB,2.3,7/2/2019
7210484,LACTULOSE 10GM/15ML ,2.3,7/2/2019
7210485,H-COD5-HOMAT1.5/5M 5,5,7/2/2019
7210488,METOPROLOL 25MG ERTB,5.8,7/2/2019
7210491,DM-GUAIF 10-100MG/5M,4,7/2/2019
7210499,CEFUROXIME 250/5 100,569.5,7/2/2019
7210500,LIDOCAINE 2%VIS 100M,65,7/2/2019
7210502,LEVETIRACET 500MG TB,4,7/2/2019
7210503,BUPRE/NALO 2-.5MG TB,22,7/2/2019
7210504,BUPRE/NALOX 8-2MG TB,40.5,7/2/2019
7210509,OXYTOC 30U/NS 500ML ,377.5,7/2/2019
7210514,DANAZOL 200MG CAP   ,23,7/2/2019
7210518,WARFARIN 4MG TAB    ,2.3,7/2/2019
7210529,FENTANYL 12MCG/HR PT,108.5,7/2/2019
7210530,PANTOPRAZO 20MG ECTB,2.3,7/2/2019
7210536,METOPROLOL 25MG TAB ,2.3,7/2/2019
7210541,FLUTICAS 50MCG/A 16G,220,7/2/2019
7210543,GUAIFENESI 400MG TAB,2.3,7/2/2019
7210546,PHENOL 1.4%SPR 177ML,14.5,7/2/2019
7210562,KETOTIF .025% OS 5ML,91.5,7/2/2019
7210563,COENZYME Q10 30MG CP,2.3,7/2/2019
7210570,SALINE NASAL GL 14GM,7.8,7/2/2019
7210573,FENTANY CIT 0.1MGINJ,78.5,7/2/2019
7210575,DILTIA 1MG/MLD5W 125,314.5,7/2/2019
7210576,MEMANTINE 10MG TAB  ,21,7/2/2019
7210577,ESMOLOL 10MG/ML 250M,2888.5,7/2/2019
7210581,TRYP-CAS-BAL SP 113G,122,7/2/2019
7210587,METOPROLO 100MG SRTB,13.5,7/2/2019
7210595,PROPAFEN 225MG SRCP ,24,7/2/2019
7210596,AMOX 250MG/5ML 5MLUD,9.5,7/2/2019
7210602,MULTIVITAMIN TAB    ,2.3,7/2/2019
7210606,QUETIAPINE 50MG TAB ,33.5,7/2/2019
7210609,CYCLOSPOR .05%OS UD ,45.5,7/2/2019
7210613,PERPHENAZINE 8MG TAB,5.8,7/2/2019
7210619,PRAMIPEXOLE 1.5MG TB,2.3,7/2/2019
7210622,ARIPIPRAZOLE 5MG TAB,100.5,7/2/2019
7210623,BRIMONIDIN.2%OS 5ML ,150,7/2/2019
7210625,SCOPOLAMINE 0.4MG IJ,157.5,7/2/2019
7210630,PREDNISONE 1MG ORAL ,2.3,7/2/2019
7210637,LANOLIN OINT 7GM    ,13,7/2/2019
7210645,AMOX1000-CLV62.5MGTB,20,7/2/2019
7210655,MAGIC MOUTHWASH 30ML,42.5,7/2/2019
