Hospital Name:   Tahoe Forest Hospital District,,,
OSHPD Facility No:   291053,,,
"Effective Date of Charges: June 1, 2017",,,
Charge Code,Description,Primary Price,Zero Charge
400046738,HCHG TFH CREAM BREAST LANOLIN .3 OZ.,9.00,
400046739,HCHG TFH CUFF BP ADLT LNG DISP WA STOCK 11L,10.00,
400046740,HCHG TFH CUFF BP ADULT DISP WA STOCK 11,9.00,
400046741,HCHG TFH CUFF BP LG ADLT LNG DISP STOCK,16.00,
400046742,HCHG TFH CUFF BP LG ADLT DISP WA STOCK 12,12.00,
400046743,HCHG TFH CUFF BP SOFT CHILD SOFT 09 DISP,9.00,
400046744,HCHG TFH CUFF BP SOFT INFANT SOFT 07 DISP,9.00,
400046745,HCHG TFH CUFF BP SOFT NEO 5082 101 1 DISP,11.00,
400046746,HCHG TFH CUFF BP SOFT SM ADULT SOFT 10 DISP,9.00,
400046747,HCHG TFH CUFF BP SOFT SM CHILD SOFT 08 DISP,9.00,
400046748,HCHG TFH CUFF BP SOFT SM INFANT SOFT 06 DISP,9.00,
400046749,HCHG TFH CUFF BP SOFT THIGH SOFT 13  DISP,18.00,
400046750,HCHG TFH DIAPER 5 27+LBS PAMPERS (PER PK),7.00,
400046751,HCHG TFH DIAPER ADULT LARGE (PER PK),49.00,
400046752,HCHG TFH DIAPER ADULT MEDIUM (PER PK),37.00,
400046753,HCHG TFH DIAPER ADULT REGULAR 34 -56 (PER PK),42.00,
400046754,HCHG TFH DIAPER ADULT XL (PER PK),49.00,
400046755,HCHG TFH DIAPER ATTENDS BARIATRIC (PER PK),88.00,
400046756,HCHG TFH DIAPERS 8-14 LBS SIZE 1 PAMPER (PER PK),2.00,
400046758,HCHG TFH ELECTRODE MONITORING PREWIRED,10.00,
400046759,HCHG TFH ELECTRODE PATIENT RET E7507,17.00,
400046760,HCHG TFH ENEMA OIL,12.00,
400046761,HCHG TFH ENEMA PHOSPHATE,7.00,
400046762,HCHG TFH TUBE ENDO TRACH LO PRO 3.5 CUFFED MURPHY,9.00,
400046763,HCHG TFH DRESSING POWDER ARGLAES 2GM,41.00,
400046764,HCHG TFH DRSG MEDIHONEY HONEYCOLLOID 2X2 NA,35.00,
400046766,HCHG TFH STENT INTRO FUSION OASIS 10FR,434.00,
400046767,HCHG TFH STENT INTRO FUSION OASIS 8.5FR,306.00,
400046768,HCHG TFH LENS MORGAN,166.00,
400046769,HCHG TFH KIT URETERAL UROMX BAL 30,1400.00,
400046770,HCHG TFH KIT URETERAL UROMX BAL 24,1560.00,
400046771,HCHG TFH KIT URETERAL UROMX BAL 21,1560.00,
400046772,HCHG TFH KIT URETERAL UROMX BAL18,1611.00,
400046773,HCHG TFH INTRODUCER GUIDEWIRE 6FR 30CM,265.00,
400046779,HCHG TFH TUBE TRACH PEDIATRIC 5.0,186.00,
400046780,HCHG TFH TUBE TRACH PEDIATRIC 3.5,186.00,
400046781,HCHG TFH TUBE TRACH SZ 8 FEN LOW PRESS,311.00,
400046782,HCHG TFH TUBE TRACH SZ 8 DISPO CAN LOW,219.00,
400046783,HCHG TFH TUBE TRACH SZ 8 DFEN LOW PRESS,277.00,
400046784,HCHG TFH TUBE TRACH SZ 6D FEN LOW PRESS,234.00,
400046785,HCHG TFH TUBE TRACH SZ 6 FEN LOW PRES,340.00,
400046786,HCHG TFH TUBE TRACH SZ 6 DISPO CAN LOW,219.00,
400046787,HCHG TFH TUBE TRACH SZ 4 DISPO CAN LOW,219.00,
400046788,HCHG TFH TUBE TRACH SZ 10D FEN LOW PRESS,277.00,
400046789,HCHG TFH TUBE TRACH SZ 10 FEN LOW PRESS,340.00,
400046790,HCHG TFH TUBE TRACH SZ 10 DISP CAN LOW,256.00,
400046791,HCHG TFH TUBE TRACH SZ 00 PEDITRC W  OB,184.00,
400046792,HCHG TFH TUBE TRACH RAE ORAL 4.5 UNCUFF,21.00,
400046793,HCHG TFH TUBE TRACH RAE ORAL 3.5 UNC,16.00,
400046794,HCHG TFH GEL SILVASORB .25 OZ. TUBE,42.00,
400046795,HCHG TFH GLASSES SAFETY,9.00,
400046796,HCHG TFH GLOVE SHOWER ADULT REGULAR,22.00,
400046797,HCHG TFH GLOVE SURGICAL NON LATEX 6 STOCK,9.00,
400046798,HCHG TFH GLOVE SURGICAL NON LATEX 6.5 STOCK,9.00,
400046799,HCHG TFH GLOVE SURGICAL NON LATEX 7 STOCK,9.00,
400046800,HCHG TFH GLOVE SURGICAL NON LATEX 7.5 STOCK,9.00,
400046801,HCHG TFH GLOVE SURGICAL NON LATEX 8 STOCK,9.00,
400046802,HCHG TFH GLOVE SURGICAL NON LATEX 8.5 STOCK,9.00,
400046803,HCHG TFH GLOVE SURGICAL NON LATEX 9 STOCK,9.00,
400046805,HCHG TFH GOWN X LG,11.00,
400046806,HCHG TFH HEAD COVER AIR MATE BLUE LARGE,123.00,
400046807,HCHG TFH HEAD COVER AIR MATE BLUE MED,245.00,
400046808,HCHG TFH HOLDER TRACHEOTOMY TUBE 1  NECKBAND,28.00,
400046809,HCHG TFH JELLY KY 2 OZ TUBE,7.00,
400046810,HCHG TFH JELLY KY 4 OZ,7.00,
400046811,HCHG TFH KIT IV START W ADVANCED TEGADERM,10.00,
400046812,HCHG TFH KIT MATERNITY ADMIT CUSTOM,98.00,
400046813,HCHG TFH KIT VAMP PLUS SINGLE CDP,141.00,
400046814,HCHG TFH KIT VAMP 6 SAMPLING,67.00,
400046815,HCHG TFH TUBE TRACH RAE ORAL 3.0 UNC,19.00,
400046816,HCHG TFH TUBE TRACH RAE NASAL 7.0M CUFF,22.00,
400046817,HCHG TFH TUBE TRACH RAE NASAL 5.0 UNC,21.00,
400046818,HCHG TFH TUBE TRACH RAE NASAL 4.0MM UNCUF,59.00,
400046819,HCHG TFH TUBE TRACH PEDIATRIC 5.5,436.00,
400046820,HCHG TFH TUBE TRACH PEDIATRIC 4.5,186.00,
400046821,HCHG TFH TUBE TRACH PEDIATRIC 4.0,209.00,
400046822,HCHG TFH TUBE TRACH 7.0 CUFFED NO FEN,164.00,
400046823,HCHG TFH GUIDEWIRE RPC 35 260,174.00,
400046824,HCHG TFH GUIDEWIRE JAGTAIL  EXTENSION,570.00,
400046825,HCHG TFH GUIDEWIRE EZ GLIDER .035X150CM,252.00,
400046826,HCHG TFH GUIDEWIRE AMPLATZ PTFE .035,46.00,
400046827,HCHG TFH GUIDEWIRE TSFB 38 145 BENTSON,84.00,
400046828,HCHG TFH GUIDEWIRE THSF 35-145 COON,125.00,
400046829,HCHG TFH GUIDEWIRE STR FLOPPY TIP BENT 05500802,75.00,
400046830,HCHG TFH GUIDEWIRE STR FLOPPY TIP BENT 05500801,72.00,
400046831,HCHG TFH G-WIRE ROADRUNNER PC NIMBLE .035X145,198.00,
400046832,HCHG TFH GUIDEWIRE PTFE RMV CORE .035,84.00,
400046833,HCHG TFH GUIDEWIRE PTFE 038X150CM,85.00,
400046834,HCHG TFH GUIDEWIRE PTFE .035X150CM,90.00,
400046835,HCHG TFH GUIDEWIRE NITINOL,504.00,
400046836,HCHG TFH GUIDEWIRE JAGWIRE EXTENDABLE,774.00,
400046837,HCHG TFH GUIDEWIRE JAGWIRE .035INX450CM,657.00,
400046838,HCHG TFH GUIDEWIRE JAGWIRE .025INX450CM,657.00,
400046839,HCHG TFH GUIDEWIRE .032 X 60CM,97.00,
400046840,HCHG TFH GUIDE WIRE FXD CORE STRAIGHT .035 X 18O,208.00,
400046841,HCHG TFH GLIDEWIRE ANGLED .035 150,186.00,
400046842,HCHG TFH FUSION LOOP TIP WIRE GUIDE,897.00,
400046843,HCHG TFH LEADWIRE SET 5 MCL1  MCL2,404.00,
400046844,HCHG TFH DRAIN BLAKE 15FR ROUND W   TROC,76.00,
400046845,HCHG TFH DRAIN JP CHANNEL 10FR W/ 10FR TROC,84.00,
400046846,HCHG TFH LINER SUCTION 1000CC FLEX KIT W/ TUBING,9.00,
400046847,HCHG TFH LINER SUCTION 3000CC FLEX ADVANTAGE,9.00,
400046848,HCHG TFH MONITOR TUBE 14,18.00,
400046849,HCHG TFH DILATOR 11MM VERSA STEP PLUS,600.00,
400046850,HCHG TFH PACIFIERS NUK,9.00,
400046851,HCHG TFH BLOOD-PACK CPD  W IDT 450ML,96.00,
400046852,HCHG TFH PAD BOOSTER ADULT ATTENDS,21.00,
400046853,HCHG TFH PAD DEFIB.,16.00,
400046854,HCHG TFH PADS TUCKS,27.00,
400046855,HCHG TFH PANTIES OB DISPOSABLE,8.00,
400046856,HCHG TFH PROTECTOR HEEL DEROYAL,23.00,
400046857,HCHG TFH RESTRAINT LIMB QUICK RELEASE,25.00,
400046858,HCHG TFH SOL SCRUB CHLORHEXIDINE GLUCONATE,12.00,
400046859,HCHG TFH SECURING DEVICE FOLEY STATLOCK,18.00,
400046860,HCHG TFH SENSOR O2 OXIMAX ADULT DISP MAXA,56.00,
400046861,HCHG TFH SENSOR O2 OXIMAX PED DISP MAXP,57.00,
400046862,HCHG TFH SET BASIN CUSTOM STERILE,101.00,
400046863,HCHG TFH SET TUBING FILTERLINE PEDI,57.00,
400046864,HCHG TFH SHEET THREE QUARTER,8.00,
400046865,HCHG TFH SHIELD FACE GUARDALL,7.00,
400046867,HCHG TFH SOLUTION DURA PREP SURGERY 3M,23.00,
400046868,HCHG TFH STATLOCK CV,33.00,
400046869,HCHG TFH STATLOCK MULTI PURPOSE,46.00,
400046870,HCHG TFH STATLOCK NG,7.00,
400046871,HCHG TFH STATLOCK PICC,23.00,
400046874,HCHG TFH SYSTEM SUCTIONING/ORAL CLNSNG,90.00,
400046875,HCHG TFH DILATOR QUANT COLON BALLOON 14MM,599.00,
400046876,HCHG TFH DILATOR QUANT COL BAL 8M,1350.00,
400046877,HCHG TFH DILATOR QUANT COL BAL 6M,510.00,
400046878,HCHG TFH DILATOR QUANT COL BAL 20,570.00,
400046879,HCHG TFH DILATOR QUANT COL BAL 18,570.00,
400046880,HCHG TFH DILATOR QUANT COL BAL 16,570.00,
400046881,HCHG TFH DILATOR QUANT COL BAL 12M,570.00,
400046882,HCHG TFH DILATOR QUANT COL BAL 10M,599.00,
400046883,HCHG TFH DILATOR QUANT BIL BALLOON 6MM,828.00,
400046884,HCHG TFH DILATOR QUANT BIL BALLO 8M,816.00,
400046885,HCHG TFH DILATOR BILIARY BALLOON 6MM 1,1794.00,
400046886,HCHG TFH DILATOR BALLOON 25MM RIGI TTS,990.00,
400046887,HCHG TFH CLIP LIGATING MED LG GREEN,21.00,
400046888,HCHG TFH CHEST ORTHESIS 7X7 RIB SPLINT,330.00,
400046889,HCHG TFH CATH URETERAL FLEXIMA WEDGE,59.00,
400046890,HCHG TFH CATH KIT BALLOON NEPHRO,1710.00,
400046891,HCHG TFH CATH DRAINAGE MULTI 12 FR G09503,509.00,
400046892,HCHG TFH CATH DRAINAGE MULTI  10.2 FR G09502,509.00,
400046893,HCHG TFH THERMOMETER DIGITAL ORAL W COV,12.00,
400046894,HCHG TFH TRANSFER SHEET PAT SALLYTUBE,46.00,
400046895,HCHG TFH TRAY SOLO PREP GEL,28.00,
400046896,HCHG TFH TRAY STERILE PREP BETADINE S&P,39.00,
400046897,HCHG TFH TUBING SET IV CHEMO PACLITAXEL NC,50.00,
400046898,HCHG TFH TUBING PRIMARY IV W 3 PORTS NC,17.00,
400046900,HCHG TFH URINAL FEMALE NC,35.00,
400046901,HCHG TFH VACUUM GENTALVAC NC,145.00,
400046902,HCHG TFH PAD DECUBITUS 24X30,89.00,
400046903,HCHG TFH DIAPERS PREEMIE UP TO 5 LBS (PER PK),11.00,
400046905,HCHG TFH CATH ANGIOGRAPHIC KPM 5FR X .035 X 40,108.00,
400046906,HCHG TFH CLAMP CATHETER,12.00,
400046907,HCHG TFH CATH EPIDURAL 20GA CLOSED END,55.00,
400046908,HCHG TFH CATH URETERAL DUAL LUMEN,419.00,
400046909,HCHG TFH CATH URETERAL AXXCESS 6FR,64.00,
400046910,HCHG TFH CATH URETERAL AXXCESS 5FR,59.00,
400046911,HCHG TFH CATH URETERAL AXXCESS 4FR,59.00,
400046912,HCHG TFH MASK N95 MED LG MOLDEX HEPA,9.00,
400046913,HCHG TFH MASK N95 SMALL MOLDEX HEPA,8.00,
400046914,HCHG TFH CATH UMBILICAL 5FR SINGLE LUM,72.00,
400046915,HCHG TFH SENSOR LNCS NEWBORN INFANT PEDI 2413,105.00,
400046916,HCHG TFH BRIEF ATTENDS PULL ONS MEDIUM,47.00,
400046917,HCHG TFH BRIEF ATTENDS PULL ONS LARGE,47.00,
400046918,HCHG TFH CREAM REMEDY PHYTOPLEX 4OZ,12.00,
400046919,HCHG TFH CATH UMBILICAL 3.5 FR SINGLE L,73.00,
400046920,HCHG TFH CATH IV INTROCAN 18GX2.5 SAFETY FEP,9.00,
400046921,HCHG TFH KIT IV START W PEDIATRIC HUB GUARD,15.00,
400046922,HCHG TFH MASTISOL LIQUID ADHESIVE 2/3CC VIAL,10.00,
400046923,HCHG TFH ELECTRODE 2 ROUND CLOTH MULTI,15.00,
400046924,HCHG TFH ELECTRODES FOAM VALUTRODE 3X5,24.00,
400046926,HCHG TFH FOAM LOGS 6 X36 WHOLE,85.00,
400046927,HCHG TFH BALL GYMNIC 25 1/2 (65CM),101.00,
400046928,HCHG TFH BALL GYMNIC 21 (55CM) 812802,94.00,
400046929,HCHG TFH BAG RESUS HYPERINFLATION INFANT,83.00,
400046930,HCHG TFH MASK- O2 FACE- SMALL INFANT,12.00,
400046931,HCHG TFH SENSOR LNCS NEWBORN NEONATAL 2412,102.00,
400046932,HCHG TFH SENSOR ADULT LNCS ADTX 1859,49.00,
400046933,HCHG TFH SENSOR LNCS NEO 2329,64.00,
400046934,HCHG TFH SENSICARE ADHESIVE RELEASER,49.00,
400046935,HCHG TFH REMEDY ANTIFUNGAL POWDER,21.00,
400046936,HCHG TFH CATH IV VIAVALVE 24G X 5/8,11.00,
400046937,HCHG TFH CATH IV VIAVALVE 22G X 1,11.00,
400046938,HCHG TFH CATH IV VIAVALVE 20G X 1 1/4,11.00,
400046939,HCHG TFH CATH IV VIAVALVE 18G X 1 1/4,11.00,
400046940,HCHG TFH CATH IV VIAVALVE 16G X 1 1/4,11.00,
400046941,HCHG TFH NORMALGEL  AG 1.5 OZ,134.00,
400046944,HCHG TFH CATH TRANS URETHRAL W  NEEDL,141.00,
400046945,HCHG TFH CATH ROBERTSON SUPRAPUBIC 15F,498.00,
400046947,HCHG TFH CATH FOGARTY BILIARY BALL-5FR,323.00,
400046948,HCHG TFH CATH FOGARTY 5FR ART EMBOL,319.00,
400046949,HCHG TFH CATH FOGARTY 4FR ART EMBOL,307.00,
400046950,HCHG TFH RESUSCITATOR BAG MASK ADULT SPUR II,43.00,
400046951,HCHG TFH BAG RESUS W/MANOMETER PEDI,136.00,
400046952,HCHG TFH BUCKET ENEMA,7.00,
400046954,HCHG TFH TUBE FEEDING NG 12FR 43 IN W STYLET,117.00,
400046955,HCHG TFH TUBE FEEDING NG 8FR 22 IN W STYLET,77.00,
400046956,HCHG TFH CLIP NASAL BRIDLE RETAINING SYSTEM 10FR,140.00,
400046957,HCHG TFH NASAL BRIDLE RETAINING SYSTEM 12FR KIT,557.00,
400046958,HCHG TFH CLIP NASAL BRIDLE RETAINING SYSTEM 16FR,140.00,
400046959,HCHG TFH SET EXTENSION MACROBORE,12.00,
400046960,HCHG TFH SET EXTENSION MACROBORE Y TYPE,14.00,
400046961,HCHG TFH SET EXTENSION MICROBORE,10.00,
400046962,HCHG TFH SET EXTENSION MICROBORE Y TYPE,15.00,
400046963,HCHG TFH CONNECTOR NEEDLELESS ONELINK,7.00,
400046964,HCHG TFH TUBE FEEDING 10FR 43 IN DOBHOFF W STYLET,50.00,
400046965,HCHG TFH OVERLAY MATTRESS WAFFLE,180.00,
400046966,HCHG TFH BANDAGE ROLL PLASTER 5 GREEN,11.00,
400046967,HCHG TFH TUBING MICROBORE NON-VENT SPIK NC,48.00,
400046968,HCHG TFH FETAL MONITORING BINDER,14.00,
400046969,HCHG TFH GUIDE TRACH TUBE STRAIGHT 10CH,71.00,
400046970,HCHG TFH INTRODUCER  BOUGIE 15F COUDE,35.00,
400046971,HCHG TFH TUBING PUMP PCA,36.00,
400046972,HCHG TFH TUBING PUMP EPIDURAL,41.00,
400046973,HCHG TFH ACTIVAPATCH IONTOGO 4.0,225.00,
400046974,HCHG TFH DETECTOR CO2 END TIDAL ADULT,57.00,
400046975,HCHG TFH DETECTOR CO2 END TIDAL MINI,57.00,
400046977,HCHG TFH SKIN REFRIGERANT SPRAY PAIN EASE 3.5 0,209.00,
400046978,HCHG TFH SENSOR O2 OXIMAX NEO DISP MAXN,73.00,
400046979,HCHG TFH CATH FOGARTY 3FR ART EMBOL,316.00,
400046980,HCHG TFH CATH DRAINAGE PIGTAIL LOCKING 8FR 21CM,522.00,
400046981,HCHG TFH CATH DRAINAGE PIGTAIL LOCKING 10FR 30CM,903.00,
400046982,HCHG TFH CATH DRAINAGE PIGTAIL LOCKING 10FR 21CM,522.00,
400046983,HCHG TFH CATH DRAINAGE 6.3FR 25CM D.M.,509.00,
400046984,HCHG TFH CATH DRAINAGE 6.3FR 15CM D.M.,509.00,
400046985,HCHG TFH CATH DILAT BILIARY BALLOON 6MM,1455.00,
400046986,HCHG TFH CATH CONE TIP URETERAL 6FR,59.00,
400046987,HCHG TFH CATH CONE TIP URETERAL 5FR,59.00,
400046988,HCHG TFH CATH CHOLANGIO 7.5FR TAUT,217.00,
400046989,HCHG TFH CATH CHOLANGIO 4.5FR TAUT,508.00,
400046990,HCHG TFH CATH ARROW LAP CHOLE CS 0170,546.00,
400046991,HCHG TFH CATH 28FR MALECOT 4 WING,62.00,
400046992,HCHG TFH CATH 26FR MALECOT 4 WING,62.00,
400046993,HCHG TFH BALLOON RETRIEVAL EXTRACTOR RX,870.00,
400046994,HCHG TFH BALLOON RETRIEVAL EXTRACTOR RX,870.00,
400046995,HCHG TFH BALLOON RETRIEV EXTRACT 12-15,900.00,
400046996,HCHG TFH BALLOON PYLORIC QDP 18X5.5 MM,599.00,
400046997,HCHG TFH BALLOON PYLORIC QDP 16X5.5 MM,510.00,
400046999,HCHG TFH BALLOON PASSPORT URO BOW  4/4/4,1664.00,
400047000,HCHG TFH BALLOON FUSION EXTRACTION ABOV,760.00,
400047001,HCHG TFH BALLOON EXTRACTION TXR 15 A,536.00,
400047002,HCHG TFH BALLOON EXTRACTION TXR 12 A,760.00,
400047003,HCHG TFH BALLOON EXT  TXR 8.5 12 15 A,628.00,
400047004,HCHG TFH BALLOON BILIARY DILATION HURRI,1455.00,
400047005,HCHG TFH BALLOON BILIARY DILATION FUSIO,1490.00,
400047006,HCHG TFH BALLOON BILIARY DILATION FUSIO,1020.00,
400047007,HCHG TFH BALLOON BILIARY DILATION FUSIO,1020.00,
400047008,HCHG TFH BALLOON BILIARY DILATION FUSIO,1020.00,
400047009,HCHG TFH BALLOON BIL DIL 10MMX4CM HURRICANE,1455.00,
400047010,HCHG TFH AMPLATZ URETERAL STENT 8.5FR 22CMX0.035,804.00,
400047011,HCHG TFH WIRE GUIDE .018 270CM ROADRUNNER,674.00,
400047012,HCHG TFH PACKING NASAL XEROGEL,829.00,
400047013,HCHG TFH CATH DILAT BILIARY 10CM,420.00,
400047014,HCHG TFH CATH DILAT BILIARY 8.5CM,420.00,
400047015,HCHG TFH CATH DILAT BILIARY 7CM,420.00,
400047016,HCHG TFH PACK HOT INSTANT DISPOSABLE 7X9 IN,8.00,
400047017,HCHG TFH SNARE CAPTIFLEX HEXAGONAL STIFF,79.00,
400047018,HCHG TFH TUBE FEEDING MIC KEY 24 FR 4.5,542.00,
400047019,HCHG TFH TUBE- RECTAL- 24FR NC,97.00,
400047020,HCHG TFH ACESS ASPIRATE PROBE,786.00,
400047021,HCHG TFH ADAPTER HF POWSC FLL MLL LP,40.00,
400047022,HCHG TFH ADAPTER MULTIPORT CHOLANGIOGRAPHY,210.00,
400047023,HCHG TFH ADAPTER OXYGEN FOR PMA 2001,91.00,
400047024,HCHG TFH BLADE BEAVER #67,12.00,
400047025,HCHG TFH ADAPTER VIAL CH 61,30.00,
400047026,HCHG TFH AEROCHAMBER PLUS FLOW VU,49.00,
400047028,HCHG TFH AID ANES EYE SHIELD DISPOSABLE,8.00,
400047029,HCHG TFH ALISTRAP 3 X 30 FT (PER FT),419.00,
400047030,HCHG TFH ALUMI HAND EXTRA LARGE,192.00,
400047031,HCHG TFH MECONIUM SUCTION DEVICE 3.0MM,52.00,
400047032,HCHG TFH MECONIUM SUCTION DEVICE 3.5MM,53.00,
400047033,HCHG TFH CATH IV DUAL PORT 20G NEXIVA,28.00,
400047035,HCHG TFH COVER PROBE ULTRASOUND,8.00,
400047036,HCHG TFH NAVIGATOR URET. ACCES 13FR X 36CM,679.00,
400047037,HCHG TFH APPLICATOR TUBEGAUZE 1 1/8 ID,108.00,
400047039,HCHG TFH MEPILEX BORDER 4 X 10 POST OP,32.00,
400047040,HCHG TFH BRUSH CYTOLOGY DOUBLE LUMEN,660.00,
400047041,HCHG TFH BAG C FUSOR PRESSURE 500ML,401.00,
400047044,HCHG TFH BAG PEDIATRIC BREATHING 1 LTR.,7.00,
400047045,HCHG TFH BAG RESUSITATION INFANT AMBU,543.00,
400047046,HCHG TFH NEEDLE BLADDER INJECTION 22G X 35CM,216.00,
400047047,HCHG TFH BAND ALARMING INFANT,11.00,
400047049,HCHG TFH BELT APPLIANCE OSTOMY ADJ 42,15.00,
400047050,HCHG TFH BELT EXTRA LARGE 53-63 BLUE,189.00,
400047051,HCHG TFH BELT LARGE 43-52,189.00,
400047052,HCHG TFH BELT MEDIUM 34-42,189.00,
400047053,HCHG TFH BELT TRANSFER 40 RAINBOW,76.00,
400047054,HCHG TFH BELT TRANSFER GAIT 72 NEUTRAL,30.00,
400047055,HCHG TFH BELT TRANSFER GAIT 54,27.00,
400047056,HCHG TFH NEEDLE 1/2 CIRC SZ 16 TAPER FERGUSON,15.00,
400047057,HCHG TFH BLADE KING VISION CHANNELED,151.00,
400047058,HCHG TFH BLADE LANCET ROUND HANDLE,70.00,
400047059,HCHG TFH BLADE LARYNG MAC 2 RUSCH,303.00,
400047060,HCHG TFH BLADE LARYNGO MILLER 3 LED,583.00,
400047061,HCHG TFH BLADE LARYNGOSCOPE MAC FO 0,237.00,
400047062,HCHG TFH BLADE LARYNGOSCOPE MAC FO 1,541.00,
400047063,HCHG TFH BLADE LARYNGOSCOPE MAC FO 3,394.00,
400047064,HCHG TFH BLADE LARYNGOSCOPE MAC LED 3,583.00,
400047065,HCHG TFH BLADE LARYNGOSCOPE MILL FO 0,373.00,
400047066,HCHG TFH BLADE LARYNGOSCOPE MILL FO 1,373.00,
400047067,HCHG TFH BLADE LARYNGOSCOPE MILLER 2 STD,400.00,
400047068,HCHG TFH BLADE LARYNGOSCOPE MILLER 0,458.00,
400047069,HCHG TFH TUBE FEEDING MIC KEY 24 FR 3.5,542.00,
400047070,HCHG TFH BLADE LARYNGOSCOPE RUSCH MAC 3,235.00,
400047072,HCHG TFH TUBE FEEDING MIC KEY 24 FR 4.0,542.00,
400047073,HCHG TFH BOTTLE WATER ENDO STAT II,438.00,
400047074,HCHG TFH BALLOON FIXED WIRE CHAN 6-7-8 180CM,1122.00,
400047075,HCHG TFH FA BRACE ANKLE AIRCAST LARGE LT,117.00,
400047076,HCHG TFH FA BRACE ANKLE AIRCAST LARGE RT,117.00,
400047077,HCHG TFH FA BRACE ANKLE AIRCAST MED  LT,117.00,
400047078,HCHG TFH FA BRACE ANKLE AIRCAST MED  RT,120.00,
400047079,HCHG TFH BRACE ANKLE LACE UP DJ LARGE,162.00,
400047080,HCHG TFH BRACE ANKLE LACE UP DJ MEDIUM,162.00,
400047081,HCHG TFH BRACE ANKLE LACE UP DJ SMALL,162.00,
400047082,HCHG TFH BRACE ANKLE LACE UP DJ XLARGE,162.00,
400047083,HCHG TFH BRACE ANKLE LACE UP DJ XSMALL,162.00,
400047084,HCHG TFH BRACE KNEE COOL IROM SHORT,459.00,
400047085,HCHG TFH FA BRACE WALKER SHORT PNEUM LG,239.00,
400047086,HCHG TFH FA BRACE WALKER SHORT PNEUM MED,264.00,
400047087,HCHG TFH FA BRACE WALKER SHORT PNEUM SM,246.00,
400047088,HCHG TFH FA BRACE WALKER SHORT PNEUM XLG,264.00,
400047089,HCHG TFH FA BRACE WALKER TALL PNEUM LG,480.00,
400047090,HCHG TFH FA BRACE WALKER TALL PNEUM MED,433.00,
400047091,HCHG TFH FA BRACE WALKER TALL PNEUM SM,480.00,
400047092,HCHG TFH FA BRACE WALKER TALL PNEUM XLG,480.00,
400047093,HCHG TFH BALLOON CRE WIRE GUIDE 6-7-8 X 180CM,1280.00,
400047094,HCHG TFH BRUSH CYTOLOGY 1.7,63.00,
400047095,HCHG TFH BUCKETS PLASTER DISP,10.00,
400047096,HCHG TFH TUBE FEED 24FR 20CC BALLOON SILICONE,84.00,
400047097,HCHG TFH KIT COLLECTION BIOPSY PROSTATE,51.00,
400047098,HCHG TFH NEEDLE GUIDE FOR RECTAL PROBE,89.00,
400047100,HCHG TFH CANNULA  INFANT OXY NASAL,13.00,
400047101,HCHG TFH CANNULA  INNER FOR 8FEN MALLINC,93.00,
400047102,HCHG TFH CANNULA  NASAL  ADULT CO2 SAMPL,16.00,
400047103,HCHG TFH SPLINT MATERIAL CLINIC PERFORATED 1/8 IN,212.00,
400047105,HCHG TFH CAST SHOE MEDIUM BIRD & CRONIN,37.00,
400047106,HCHG TFH CAST SHOE SMALL BIRD & CRONIN,37.00,
400047107,HCHG TFH CATH IV ANGIO CATH 14GX3.25,75.00,
400047108,HCHG TFH CATH IV ANGIO CATH 16GX3.25,75.00,
400047109,HCHG TFH CATH IV ANGIO CATH 18GX1.88,22.00,
400047110,HCHG TFH CATH IV ANGIO CATH 20GX1.88,22.00,
400047111,HCHG TFH CATH IV ANGIO CATH 22GX1,22.00,
400047112,HCHG TFH CATH IV W Y 24G SAF-T-INTIMA,17.00,
400047113,HCHG TFH CATH IV SINGLE PORT 22G NEXIVA,23.00,
400047114,HCHG TFH CATH FOLEY 24FR 5CC 2WAY SILVER,49.00,
400047115,HCHG TFH CAUTERY CRDLESS HITEMP LOOPTIP,43.00,
400047116,HCHG TFH CAUTERY HIGH TEMP LOOP TIP AA03,40.00,
400047117,HCHG TFH CAUTERY HI TEMP FINE  10/BX,40.00,
400047118,HCHG TFH GLOVE MICRO SZ 9 SURG,9.00,
400047119,HCHG TFH GLOVE MICRO SZ 8.5 SURG,9.00,
400047120,HCHG TFH GLOVE MICRO SZ 8 SURG,9.00,
400047121,HCHG TFH GLOVE MICRO SZ 7.5 SURG,9.00,
400047122,HCHG TFH CHLORAPREP 1 STEP 3ML NO TINT,7.00,
400047123,HCHG TFH GLOVE MICRO SZ 7 SURG,9.00,
400047124,HCHG TFH GLOVE MICRO SZ 6.5 SURG,9.00,
400047125,HCHG TFH GLOVE MICRO SZ 6 SURG PI,9.00,
400047126,HCHG TFH CLAMP CRILE STERILE 5.5,145.00,
400047127,HCHG TFH CLAMP UMBILICAL STERILE BIOSEAL 25 CS,15.00,
400047128,HCHG TFH GLOVE SURG UNDER PI BLUE SZ 9.0,8.00,
400047129,HCHG TFH GLOVE SURG UNDER PI BLUE SZ 8.5,8.00,
400047130,HCHG TFH GLOVE SURG UNDER PI BLUE SZ 8.0,8.00,
400047131,HCHG TFH GLOVE SURG UNDER PI BLUE SZ 7.5,8.00,
400047132,HCHG TFH GLOVE SURG UNDER PI BLUE SZ 7.0,8.00,
400047133,HCHG TFH GLOVE SURG UNDER PI BLUE SZ 6.5,8.00,
400047134,HCHG TFH GLOVE SURG UNDER PI BLUE SZ 6,8.00,
