Name,Std Price
MESTINON 10 MG AMPS,141.32
MESTINON 180MG TIMESPAN,74.2
MESTINON 60MG TAB,4.7
METAMUCIL 7G PAK,3.5
METANEPHRINE,290.3
METH HEMOGLOBIN,34
METHACHOLINE BRONCH TEST,764
METHADONE,186.7
METHADONE INTENSOL 10MG/ML DOS,10.22
METHERGINE .2 MG TAB,286.35
METHOTREXATE 2.5MG TAB,12.75
METHOTREXATE 250MG INJ,41.54
METHOTREXATE 50MG INJ,18.04
METHOTREXATE BY RIA,145.7
METHYLDOPA 500MG TAB,3.5
METHYLENE BLUE 100MG/10ML VIAL,617.49
METHYLENE BLUE 10MG/1ML VIAL,82.34
METHYLERGONOVINE 0.2 MG/CC VL,113.62
METHYLMALONIC,169.8
METOCLOPRAMIDE 10MG TAB,3.5
METOCLOPRAMIDE 10MG/10ML UD,8.51
METOCLOPRAMIDE 10MG/2ML VIAL,15.41
METOPROLOL 5MG/5ML INJ,12.42
METROGEL 0.75% 45 GM,475.73
METROGEL VAG GEL,421.84
METRONIDAZOLE SUSP 50MG/ML 1MG,0.54
MEVACOR 20MG TAB,3.5
MEXILETINE 200MG CAP,7.23
MEXILETINE LEVEL GC,161
MEXITIL 150MG CAP,5.94
MEXITIL 250MG CAP,8.47
MI 2 AUTOANTIBODIES IA,175.1
MICONAZOLE 3 SUPPOSITORY KIT,67.16
MICROALBUMIN URINE RANDOM,88.7
MICRONASE 5MG TAB,3.5
MIDAMOR 5MG TAB,3.5
MIDODRINE 2.5MG TAB,3.5
MILK OF MAGNESIA 30ML,8.97
MINERAL ICE GEL 8 OZ.,29.54
MINERAL OIL 25ML,19.6
MINERAL OIL 30CC UD,3.5
MINIPRESS 1MG CAP,3.5
MINOCIN IV 100MG VIAL,272.88
MINOCYCLINE 50MG CAP,3.5
MINOXIDIL 10MG,3.5
MIOCHOL E VIAL,341.21
MIOSTAT INJ,162.66
MIRABEGRON 25MG TAB,58.93
MIRALAX 17GM UD,4.19
MIRALAX 238 GM BOTTLE,25.07
MIRAPEX 0.125MG TAB,3.5
MIRAPEX 0.25MG TAB,3.5
MIRAPEX 0.5MG,3.5
MIRAPEX 1MG TAB,3.5
MIRTAZAPINE 30MG TAB,3.5
MITOMYCIN 20MG VIAL,1966.95
MITOMYCIN 5MG VIAL,849.41
MIXER CEMENT OPTIVAC,418.9
MMR VACCINE VIAL,334.84
MMT EXCLUDE HAND,117
MMT HAND,117
MNT GRP > 2 INDV 2ND REFRL 30M,48
MNT GRP >2 INDIVID  30 MIN,27
MNT INIT VISIT EA 15 MIN,57
MNT SUBQ VISIT 2ND REFRL15 MIN,48
MNT SUBQ VISIT EA 15 MIN,48
MOBIC 7.5 MG TABLET,3.5
MODULAR CUP NEUTRL LINER 58X40,3856
MOL 81210,526.2
MOL 81301,1045.68
MOLD FEMORAL CEMENT,3550.5
MOLD ID EACH,55.7
MOLD PATIENT SPECIFIC KNEES,2869.94
MOLD TIBIAL CEMENT,1813
MOLEGFR 81235,973.74
MOLKRAS 81275,579.75
MOLNRAS 81311,887.37
MOMETASONE 0.1% 45GM OINTMENT,128.8
MOMETASONE TOP SOL 0.1%,114.41
MONISTAT DERM CRM 2% 30GM,3.5
MONISTAT-1 OINTMENT,10.08
MONISTAT-7 VAG CREAM,23.28
MONO TEST (SCREENING),80
MONUROL 3GM PACKET,399.84
MORPHINE 10 MG/0.5 ML ORAL SYR,3.5
MORPHINE 10MG/5ML-5ML LIQ,6.26
MORPHINE 15MG TAB,3.5
MORPHINE CONTIN 100MG TAB,21.16
MORPHINE CONTIN 15MG TAB,3.87
MORPHINE CONTIN 30MG TAB,7.32
MORPHINE SO4 10MG PF INJ,9.71
MORPHINE SO4 2MG PF INJ,13.21
MORPHINE SO4 4MG PF INJ,9.53
MORPHINE SO4 8MG PF INJ,10.77
MORPHINE SULFATE 0.2 MG/ML SOL,2.3
MOTRIN 100MG CHEWABLE TAB,3.5
MOTRIN 600MG TAB,3.5
MOTRIN 800MG TAB,3.5
MOUTHKOTE SPRAY 59ML,3.5
MOVANTIK 25MG TABLET,54.51
MOVIPREP 1000ML DOSE,229.34
MRA LO EX W&W/O CONT BIL,3509
MRA LO EX W&W/O CONTRAST LT,2339
MRA LO EX W&W/O CONTRAST RT,2339
MRA LO EX W/CONT BIL,2700
MRA LO EX W/CONTRAST LT,1798
MRA LO EX W/CONTRAST RT,1798
MRA LO EX W/O CONT BIL,2501
MRA LO EX W/O CONTRAST LT,1668
MRA LO EX W/O CONTRAST RT,1668
MRA UP EX W&W/O CONT LT,2339
MRA UP EX W&W/O CONT RT,2339
MRI LO EX ANY JT W&W/O CONT BL,6127
MRI LO EX ANY JT W&W/O CONT LT,4087
MRI LO EX ANY JT W&W/O CONT RT,4087
MRI LO EX ANY JT W/CONT BIL,4714
MRI LO EX ANY JT W/CONT LT,3144
MRI LO EX ANY JT W/CONT RT,3144
MRI LO EX ANY JT W/O CONT LT,2910
MRI LO EX ANY JT W/O CONT RT,2910
MRI LO EX W&W/O CONT BIL,6127
MRI LO EX W&W/O CONTRST LT,4087
MRI LO EX W&W/O CONTRST RT,4087
MRI LO EX W/CONTRAST BIL,4714
MRI LO EX W/CONTRAST LT,3144
MRI LO EX W/CONTRAST RT,3144
MRI LO EX W/O CONTRST LT,2910
MRI LO EX W/O CONTRST RT,2910
MRI UP EX ANYJT W&W/O CONT BIL,6127
MRI UP EX ANYJT W&W/O CONT LT,4087
MRI UP EX ANYJT W&W/O CONT RT,4087
MRI UP EX ANYJT W/CONT BIL,4714
MRI UP EX ANYJT W/CONT LT,3144
MRI UP EX ANYJT W/CONT RT,3144
MRI UP EX ANYJT W/O CONT LT,2910
MRI UP EX ANYJT W/O CONT RT,2910
MRI UP EX W&W/O CONT BIL,6127
MRI UP EX W&W/O CONTRAST LT,4087
MRI UP EX W&W/O CONTRAST RT,4087
MRI UP EX W/CONTRAST BIL,4714
MRI UP EX W/CONTRAST LT,3144
MRI UP EX W/CONTRAST RT,3144
MRI UP EX W/O CONTRAST LT,2910
MRI UP EX W/O CONTRAST RT,2910
MTHFR GENE THROMB RISK PROFILE,229.8
MTHFR TEST  ZB0UN,202.9
MUCINEX D TABLET,3.5
MUCOMYST 10% 4CC VIALS,11.78
MUCOMYST 20% 10CC,55.89
MUCOMYST 20% 30CC,3.5
MUCOMYST 20% 4ML VIAL,13.8
MULTAQ 400MG TAB,50.47
MUMPS AB,179.9
MUPIROCIN 2% CR 15 GM,676.65
MUPIROCIN 2% CR 30 GM,1105.8
MURO 128 5% DROPS 15ML,43.38
MURO 128 OPTH OINT 3.5GM,43.38
MURO-128 2% 15ML DROPS,69.83
MUSCLE BIOPSY CLAMP,105.52
MUSCLE TEST CRAN NERV UNILAT,168
MUSCLE TEST CRAN NERVE BILAT,255
MUSK ANTIBODY,1448.4
MUSK ANTIBODY TEST,1448.4
MVI  (CERNEVIT) INJ.,46.51
MYAMBUTOL 400MG TAB,3.59
MYCAMINE 100 MG VIAL,645.15
MYCAMINE 50 MG VIAL,322.58
MYCELEX 1 % CRM 30GM,7.92
MYCELEX TROCHES,5.25
MYCOBUTIN 150MG CAP,146.01
MYCOLOG II CREAM 30GM,4.51
MYCOLOG II OINT 30GM,327.75
MYCOLOGY WET PREP(KOH),59.5
MYCOPHENOLIC ACID 180MG TABDR,17.16
MYCOPHENOLIC ACID 360MG TABDR,35.01
MYCOPLASMA PNEUM PCR BIOFIRE,65.9
MYCOPLASMA PNEUMONIAE AB,88.7
MYCOSTATIN CREAM 30GM,96.6
MYCOSTATIN OINT 15GM,64.4
MYCOSTATIN OINT 30GM,96.6
MYCOSTATIN TOP PWDR 15GM,89.24
MYDFRIN OPTH SOL 2.5%,310.5
MYDRIACYL 0.5% OPTH DROP,98.44
MYDRIACYL 1% OPH SOL 15CC,140.76
MYELIN BASIC PROT CSF,311.9
MYELOGRAM CERVICAL INJ+S&I,2725
MYELOGRAM LUMBOSACRAL INJ+S&I,2725
MYELOGRAM THORACIC INJ+S&I,2725
MYELOGRAPHY >2REGIONS INJ+S&I,2725
MYLANTA LIQ GENERIC 10ML CHG,3.5
MYLICON 80MG CHEW TAB,3.5
MYLICON DROPS 30CC,3.5
MYOCARD INFARCT SPECT,1056
MYOCARD PERF SPECT MLTPL,5309
MYOCARD PERF SPECT SINGLE,4033
MYOGLOBIN BLOOD,178.7
MYOGLOBINURIA,178.7
MYSOLINE 250MG TAB,3.5
MYSOLINE 50MG TAB,3.5
MYSOSURE TISSUE REMOVAL SYS XL,3245
MYSOSURE TISSUE REMOVAL SYSTEM,2892.5
MYSOSURE TISSUE REMVAL SYS LTE,1735
N.MENINGITIDS ANTIGEN CSF,193.9
NACL 0.9% BACT 10 ML,3.5
NACL 0.9% BACT 30 ML,5.11
NAIL 12MM TI CANNULATED,4826.08
NAIL ENDER TIBIA HUMERUS 4MM,1412.6
NAIL FEMORAL RECON EX,4882.48
NAIL FIX HFN 130 DEG 9MMX180MM,4474.4
NAIL FIXATION TROCH 10MM,5664.56
NAIL FIXATION TROCH 11MM,5344.96
NAIL FIXATION TROCH 12MM,5344.96
NAIL FIXATION TROCH 170MM,4164.32
NAIL HUMERAL TI CANN,5679.6
NAIL RETRO TI 160MM,5158.84
NAIL RETRO TI 320MM,5297.56
NAIL TFNA LONG 11MM,7092.61
NAIL TFNA SHORT 235MM,5348.81
NAIL TIBIAL TI CANNULATED,4713.28
NAIL TIBIAL TI CANNULATED,4730.2
NAMENDA XR 14MG CAP,71.26
NAMENDA XR 28MG CAP,71.26
NAMENDA XR 7MG CAP,71.26
NAPHCON A OPTH SOL 15CC,22.31
NAPROSYN 250MG TAB,3.5
NAPROSYN 375MG TAB,3.5
NAPROXEN 500MG TAB,3.5
NAPROXEN SUSP 125/5 5ML CHG,21.58
NARCAN 0.4MG/ML AMP,72.82
NARCAN 1MG/ML- 2ML SYRING,151.8
NARDIL 15MG TAB,11.14
NAROPIN .2% 20ML,44.53
NAROPIN 0.2% 10 ML,22.27
NAROPIN 0.2% 100ML VIAL,177.7
NAROPIN 0.2% 200 ML BAG,355.35
NAROPIN 0.5% 20ML VIAL,66.61
NAROPIN 0.5% 30ML,129.82
NAROPIN 1% 20ML AMP 1ML INJ,104.42
NAROPIN 7.5MG/ML 20ML AMP,86.94
NASAL BONES MIN 3 VIEWS,256
NASAL CROM SPRAY,32.16
NASAL ENDOSCOPY,470
NASAL OR OROGASTRIC TUBE PLACE,396
NASAL PACK NASOPORE,409.23
NASAL SALINE GEL .5OZ,8.86
NASAL SALINE SPRAY .65% 44ML,3.06
NASAL/PACK MEROCEL,30.06
NASAL/PACK MEROCEL 4.5CM,24.19
NASAL/PACK MEROCEL 8CMW/STRING,33.66
NASAL/PACK MEROCEL LAMINATED,28.87
NASAL/PACK MEROCEL POPE 10CM,50.4
NASALIDE SPRAY,275.77
NASONEX NASAL SPRAY 17GM,4592.3
NASOPHARYNGOSCOPY,221
NAVANE 2MG CAP,5.8
NAVANE 5MG CAP,13.9
NDLE SUPERTRAX BIOPSY I-LOGIC,430.06
NECK MRA W&W/O CONTRAST,3467
NECK MRA W/CONTRAST,2667
NECK MRA W/O CONTRAST,2470
NECK SOFT TISSUE,242
NEEDLE 1.5 SUBDERMAL,3.33
NEEDLE 19GA HISTOLOGY WANG,185.4
NEEDLE 2.5 SUBDERMAL,3.6
NEEDLE 21GA HISTOLOGY WANG,191.99
NEEDLE BIOPSY 9IN 10GA,406.25
NEEDLE BRAIN BIOPSY,1971.6
NEEDLE BREAST LOC KOPAN,107.21
NEEDLE BX CHIBA 22X15,50.4
NEEDLE BX CHIBA 22X20,41.4
NEEDLE BX CHIBA 22X9,52.2
NEEDLE BX MAXCORE 16GX16CM,122.4
NEEDLE BX MAXCORE 18X10,111.6
NEEDLE BX MAXCORE 18X16,111.6
NEEDLE BX MAXCORE 18X20,111.6
NEEDLE BX MAXCORE 18X25,111.6
NEEDLE BX MAXCORE 20X10,111.6
NEEDLE BX MAXCORE 20X16,111.6
NEEDLE BX OSTEO-SITE 13GA 15CM,180.11
NEEDLE BX OSTY-CORE,153
NEEDLE COLORADO STR 5IN,207.36
NEEDLE CORKSCREW 1.3 SUBDERMAL,18.9
NEEDLE DISP VERESS,59.33
NEEDLE EASY I/O ADULT 25MM,473.46
NEEDLE EASY I/O BARIATRIC 45MM,473.46
NEEDLE EASY I/O PEDS 15MM,473.46
NEEDLE ECHOSTIM 21GX2IN,34.74
NEEDLE ECHOSTIM 21GX4IN,40.39
NEEDLE EGD SCLEROPATHY,91.8
NEEDLE EMG 1 EXTERMITY,152
NEEDLE EMG 2 EXTREMITIES,305
NEEDLE EMG 3 EXTREMITIES,457
NEEDLE EMG 4 EXTREMITIES,609
NEEDLE EMG LIMITED,152
NEEDLE EMG THOR PARA SPINAL,305
NEEDLE EPIDURAL NEVRO STIMS,270
NEEDLE EYE CYSTOME/RETRO,16.2
NEEDLE GUIDE MULTIPRO 14X61CM,55.51
NEEDLE INSERTION NEVRO,505.7
NEEDLE LARYNG INJECTION,249.48
NEEDLE MULTIFIRE SCORPION,577
NEEDLE SCLEROPATHY COLON,80.82
NEEDLE STABILIZATION 18GA 20CM,143.1
"NEEDLE STIM 22X2"" EGOCENTRIC",27.76
NEEDLE STIMUPLEX 20GA X 6IN,50.65
NEEDLE STIMUPLEX 21GA X 4IN,36.54
NEEDLE SUBDERMAL 2.5X13MM,7.49
NEEDLE SUREFIRE SCORPION,484
NEEDLE TRANORAL,234
NEEDLE TROCAR BEVEL 9IN 10GA,406.25
NEEDLE TRUCUT BIOPSY 6IN,105.05
NEEDLE WILLIAMS CYSTO INJ,102.6
NEEDLEKNIFE RX TRP LUM 5MM TIP,663.8
NEOMYCIN .5GM TAB,6.26
NEORAL 100 MG CAPSULE,39.24
NEORAL 25 MG CAPSULE,5.06
NEOSPORIN OINT 1/2 OZ TUBE,3.5
NEOSPORIN OINT PAK 1/32OZ,3.5
NEOSPORIN OPH OINT 1/8OZ,209.63
NEOSPORIN OPTH SOLN 10CC,234.83
NEOSPRORIN +PAIN REL CRM,18.96
NEOSTIGMINE 0.5 MG/0.5ML CHA,4.6
NEOSYNEPHRINE 0.5% 15ML NASAL,14.59
NEOSYNEPHRINE 1% NASSPRAY,5.39
NEOSYNEPHRINE 10%OPH SOL,184
NEOSYNEPHRINE AMP10MG/1ML,27.6
NEPHROCAP,3.5
NEPHROSTOMY TBE CHG S&I BILAT,3643
NEPHROSTOMY TUBE CHG S&I,745
NEPHROSTOMY TUBE CHG S&I UNIL,2681
NEPTAZANE 50MG,28.2
NERVE INJECT/BLOCK,863
NERVE PROTECTOR 7MM X 40MM,5712.5
NERVE STIMULATOR,126.14
NESACAINE 2% 20 ML SDV,98.03
NET ROTH ADULT EGD,375.5
NET ROTH DISPOSABLE 2.5MM,338.4
NET TWISTER PLUS 27MM,289.87
NEULASTA 6MG KIT,16122.87
NEULASTA 6MG SYRINGE INJ,16122.87
NEUPOGEN 300MCG/0.5ML VIAL,1109.39
NEUPOGEN 300MCG/1ML VIAL,1055.14
NEUPOGEN 480MCG/1.6 ML VIAL,1591.33
NEURO IFUSE SI-BONE,8285.75
NEURO ISOCOOL FORCEP TIP,1467.2
NEURO LEVEL 1 SPHEREX PLIF,17227.5
NEURO LEVEL I XLIF,14525
NEURO VIPER CONCORDE,6931.3
NEUROBEHAVIORAL STATUS EXAM HR,653
NEUROMONITORING PER 15 MIN,101
NEUROMUSCULAR JUNCTION TEST EA,404
NEUROMUSCULAR RE-ED EA 15,69
NEUROMUSCULAR RE-ED EA 15 MIN,69
NEURONTIN 100MG,3.5
NEURONTIN 300MG CAP,3.5
NEURONTIN 400MG CAP,3.5
NEURONTIN 600MG TABLET,3.5
NEURONTIN 800 MG,4.28
NEUROPSY TST ADM W/COM SINGLE,343
NEUROPSY TST ADMN PSYPHY 1ST30,327
NEUROPSY TST ADMN PSYPHY ADD30,327
NEUROPSY TST ADMN TECH 1ST30,327
NEUROPSY TST ADMN TECH ADD30,327
NEUROPSY TST EVAL PSYPHY 1STHR,653
NEUROSIGN ELECTRODE,81
NEUROSTIM EXTERNAL WIRELESS,670
NEUROSTIM INTELLIS MRI BATTERY,37790
NEUROSTIM RESTORE PRIME,23925
NEUROSTIM RESTORE RECHARG,32150
NEUROSTIMULATOR EXT SYS TRALNG,1215
NEUROSTIMULATOR EXT TEST CABLE,144
NEUROSTIMULATOR EXT TWIST LOCK,288
NEUROSTIMULATOR INTERSTIM II,27873
NEUTRA PHOS POWDER PKT,3.5
NEWBORN LACTATION VISIT,68
NEWBORN RESUSITATION,500
NIASPAN 500 MG TABLET,23.79
NICARDIPINE 2.5MG/ML 10ML VIAL,92.65
NICOBID 250MG CAP,3.5
NICODERM 14MG/DAY PATCH,7.87
NICODERM 21MG/DAY PATCH,7.87
NICODERM 7MG PATCH,8.19
NICOLAR 500MG TAB,3.5
NICORETTE 2MG GUM,3.5
NICOTINE SCREEN,186.7
NICOTINE URINE,130.7
NIFEREX-150 CAPSULE,3.5
NIFEREX-150 FORTE,3.5
NIMBEX 2 MG/ML 10 ML VIAL,10.58
NIMBEX 20 MG/10 ML MDV CHG,105.8
NIMBEX 2MG/ML 5ML VIAL,72.13
NIMODIPINE(NIMOTOP) 30MG,34.5
NIPRIDE 50MG VIAL,1012.5
NITROBID 2.5MG CAP,3.5
NITROBID 6.5MG CAP,3.5
NITROBID OINT 1GM,10.12
NITROGLYCERIN 0.2MG/HR PATCH,3.5
NITROGLYCERIN 0.3MG 1/200,3.5
NITROGLYCERIN 0.6MG/HR PATCH,3.5
NITROGLYCERIN 1/150GR#25,3.78
NITROGLYCERIN 50MG/D5W250,88.92
NITROGLYCERINE 1/100GR 25,3.5
NITROLINGUAL SPRAY 12GM,175.63
NIVOLUMAB 100MG/10ML VIAL,6886.4
NIVOLUMAB 240MG/24ML VIAL,16527.35
NIVOLUMAB 40MG/4ML VIAL,2754.55
NIX 2 FL OZ,30.73
NIZORAL 200MG TAB,4.83
NIZORAL CREAM 2% 30GM,174.99
NIZORAL SHAMPOO,101.53
NMR LIPOPROFILE,517.1
NO SHOW,26
NO SHOW FCE,100
NO SHOW OT,40
NO SHOW PT,40
NO SHOW SLEEP LAB CLINIC,50
NO SHOW SLEEP LAB SLEEP STUDY,100
NO SHOW WC,75
NOLVADEX 10MG TAB,3.5
NON FORMULARY DRUG,8.28
NON/S AORTA-CATHETER,1454
NON/S SUP/INF VENACAVA,1454
NON-HEU TC-99M ADD-ON/DOSE,10
NON-SEL CATH THOR/ARCH,3857
NONSELECTIVE PULMONARY,1358
NON-STRESS TESTING / EA,170
NORCO 10/325MG TABLET,3.5
NORCO 5MG/325MG TABLET,3.5
NORCO 7.5MG/325MG TABLET,3.5
NORCURON 10MG/10ML VIAL,23
NORFLEX AMPULS 60MG/2CC,72.96
NORMODYNE 100 MG U/D,3.5
NORMODYNE 200MG TAB,3.5
NORPACE 100MG CAP,20.38
NORPACE 100MG CR,18.45
NORPACE 150MG CAP,24.06
NORPACE 150MG CR,21.81
NORPACE DISOPYRAMIDE,161
NORPRAMIN  25MG TAB,6.72
NORPRAMIN  50MG TAB,4.14
NORPRAMIN 10MG TAB,5.57
NORTRIPTYLINE 10MG/5ML 1MG CHG,1.71
NORVASC 10MG TAB,3.5
NORVASC 2.5MG TAB,3.5
NORVASC 5MG TAB,3.5
NORVIR 100MG TAB,39.43
NOSEBLEED QR TOP PWDR APP,7.55
NOSE-RECTUM FOR FB CHILD,242
NOVAFED 120MG CAP,3.5
NOVANTRONE 20MG/10ML EA.,290.91
NOVANTRONE 25MG/12.5ML,195.5
NOVOLOG FLEXPEN 3ML,385.61
NOVOLOG MIX 70/30 5 UNIT CHARG,6.9
NOVOLOG MIX 70/30 PEN 3ML,385.61
NOVOSEVEN RT 1MG VIAL,10.31
NP ABRASION SINGLE LESION,149
NP APP MULTLY CMPR ARM/HND,27
NP APP MULTLY CMPR LWR LEG,21
NP APP TL CONTACT LEG CST BIL,266
NP APP TL CONTACT LEG CST LT,177
NP APP TL CONTACT LEG CST RT,177
NP AVULSION NAIL PLATE,87
NP AVULSION NAIL PLATE ADD-ON,35
NP BURN DRES DBR W/O ANS LG,228
NP BURN DRES DBR W/O ANS MD,189
NP BURN DRES DBR W/O ANS SM,91
NP BURN TX 1ST DEGREE,79
NP CMPRESON TX UNA BOOT BL,90
NP CMPRESON TX UNA BOOT LT,60
NP CMPRESON TX UNA BOOT RT,60
NP DBRD OPEN WND 1ST 20CM,40
NP DBRD OPEN WND ADL 20 CM,19
NP DBRD SKN SUB TIS 1ST20CM,105
NP DBRD SKN SUQ TS MC 1ST20,266
NP DBRD SKN TIS ADDL 20CM,45
NP DBRD SKN TIS MC ADL20CM,97
NP DBRD SKN TS MC BN 1ST20,397
NP DBRD SKN TS MC BN ADL20,172
NP DEBRIDE NAIL 1-5,25
NP DEBRIDE NAILS OVER 5,43
NP EXCISION NAIL & MATRIX,232
NP HC GRAFT 25< EA ADD,30
NP HC GRAFT 25< F/N/HF/G EA AD,44
NP HC GRAFT 25> EA ADD,79
NP HC GRAFT 25> F/N/HF/G EA AD,99
NP HC GRAFT FRST 25<,145
NP HC GRAFT FRST 25< F/N/HF/G,164
NP HC GRAFT FRST 25>,346
NP HC GRAFT FRST 25> F/N/HF/G,386
NP I&D ABSCESS COMPLEX/MULTI,300
NP I&D COMPLEX POST-OP WOUND,301
NP I&D HEMATOMA/SEROMA/FLUID,198
NP I&D OF ABSCESS SIMPLE,162
NP I&R FGN BDY SUBQ TIS CM,314
NP INCISION REMOVAL FB SIMP,172
NP LC GRAFT 25< EA ADD,30
NP LC GRAFT 25< F/N/HF/G EA AD,44
NP LC GRAFT 25> EA ADD,79
NP LC GRAFT 25> F/N/HF/G EA AD,99
NP LC GRAFT FRST 25<,145
NP LC GRAFT FRST 25< F/N/HF/G,164
NP LC GRAFT FRST 25>,346
NP LC GRAFT FRST 25> F/N/HF/G,386
NP LESION SHAVNG 1.1-2.0CM,114
NP OP VISIT ESTB PT LVL 1,15
NP OP VISIT ESTB PT LVL 2,43
NP OP VISIT ESTB PT LVL 3,86
NP OP VISIT ESTB PT LVL 4,132
NP OP VISIT ESTB PT LVL 5,186
NP OP VISIT NEW PT LVL 1,45
NP OP VISIT NEW PT LVL 2,84
NP OP VISIT NEW PT LVL 3,129
NP OP VISIT NEW PT LVL 4,218
NP OP VISIT NEW PT LVL 5,284
NP PARING BENIGN LES 2-4,39
NP PARING BENIGN LESION,28
NP PARING BENIGN LESION >4,51
NP PUNCTURE ASPIRATN ABSC/CYST,161
NP SURG PREP 100SQCM FC CH,464
NP SURG PREP ADD 100 SQ CM,78
NP SURG PRP F/N ADD 100SQCM,157
NP TRIM NONDYSTRPHIC NAILS,13
NP WOUND CAUTRY 1ST LESION,88
NP WOUND CAUTRY 2-14 LESNS,4
NP WOUND CAUTRY CHEMICAL,62
NP WOUND VAC APLY <50 SQCM,43
NP WOUND VAC APLY >50SQ CM,46
NPLATE 250MCG SDV,4809.08
NPLATE 500MCG SDV,9618.16
NRV CONDUCT STDY  >13 STDY,666
NRV CONDUCT STDY 11-12 STDY,599
NRV CONDUCT STDY 1-2 STDY,267
NRV CONDUCT STDY 3-4 STDY,333
NRV CONDUCT STDY 5-6 STDY,400
NRV CONDUCT STDY 7-8 STDY,466
NRV CONDUCT STDY 9-10 STDY,535
NS 3L GENT80MG/ANCEF 1GM,19.83
NUBAIN 10MG AMP 1CC,16.66
NUBAIN 20MG AMP 1CC,28.66
NUCALA 100MG VIAL,7645.37
NUEDEXTA CAP,90.03
NUPERCAINAL OINT 1OZ,23
NUSHIELD 1.6 DISC,1202
NUSHIELD 2 X 3 SQ CM,2242
NUSHIELD 2 X 4 SQ CM,2476
NUSHIELD 3 X 4 SQ CM,3362.5
NUSHIELD 4 X 4 SQ CM,4185
NUT LOCKING TI TRANSCONN 7.5MM,360
NUTRACORT LOTION 1% 4OZ,24.48
NUTRITION ED CANCER CTR EA 15,63
"NYSTATIN 500,000 UNIT TABLET",4.6
NYSTATIN SUSP UD 5ML - ER,3.87
O/P ET TX ROOM ESTB PT LVL I,68
O/P ET TX ROOM ESTB PT LVL II,102
O/P ET TX ROOM ESTB PT LVL III,142
O/P ET TX ROOM ESTB PT LVL IV,184
O/P ET TX ROOM ESTB PT LVL V,221
O/P ET TX ROOM NEW PT LVL I,84
O/P ET TX ROOM NEW PT LVL II,127
O/P ET TX ROOM NEW PT LVL III,178
O/P ET TX ROOM NEW PT LVL IV,231
O/P ET TX ROOM NEW PT LVL V,277
O/P VISIT ESTB PT LVL I,68
O/P VISIT ESTB PT LVL II,102
O/P VISIT ESTB PT LVL III,142
O/P VISIT ESTB PT LVL IV,184
O/P VISIT ESTB PT LVL V,221
O/P VISIT NEW PT LVL I,84
O/P VISIT NEW PT LVL II,127
O/P VISIT NEW PT LVL III,178
O/P VISIT NEW PT LVL IV,231
O/P VISIT NEW PT LVL V,277
OB FBP W NON-STRESS TEST,415
OB FBP WO NON-STRESS,415
OB/GYN PRC ADDL 15 1STAST,392
OB/GYN PRC ADDL MIN 1STAST,56
OB/GYN PRC INIT 15 1STAST,2909
OB/GYN PROC ADDL MIN,54
OB/GYN PROC. ADDL 15 MIN,372
OB/GYN PROC. INIT 15 MIN,2891
OBINUTUZUMAB 1000 MG VIAL,16700.22
OBS BASE H/S,391
OBS BASE H/S INIT,391
OBS BASE L/S,391
OBS BASE L/S INIT,391
OBS BASE M/S,391
OBS BASE M/S INIT,391
OBS BASE W TEL H/S,444
OBS BASE W TEL H/S INIT,444
OBS ISOLATION PER DAY,381
OBS NURSING ASSESSMENT,91
OBS PER HR H/S,22
OBS PER HR H/S INIT,22
OBS PER HR L/S,22
OBS PER HR L/S INIT,22
OBS PER HR M/S,22
OBS PER HR M/S INIT,22
OBS PER HR W TEL H/S,27
OBS PER HR W TEL H/S INIT,27
OCC BLD IMMUNOASSAY DIAG,48.3
OCC BLD IMMUNOASSAY SCREEN,48.3
OCCLUDER AMPLATZER SEPTAL,15248.8
OCCULT BLOOD NEOPLASM SCREEN,35.5
OCCULT BLOOD NONNEOPLASM SCR,35.5
OCRELIZUMAB 300MG/10ML SDV,42046.88
OCTAGAM 10% 10GM VIAL,3989.93
OCTAGAM 10% 20GM VIAL,7979.91
OCTAGAM 10% 5GM VIAL,2366.63
OCTAGAM 5% 10GM VIAL,3989.93
OCTAGAM 5% 2.5GM VIAL,1258.32
OCTAGAM 5% 5GM VIAL,2366.63
OCTREOTIDE 0.05MG/ML VIAL,10.68
OCTREOTIDE 0.1MG/ML VIAL,45.73
OCTREOTIDE 0.5MG/ML 1ML VIAL,264.46
OCTREOTIDE 10MG SYRINGE,8422.58
OCTREOTIDE 20MG DEPOT SYR,11035.02
OCTREOTIDE 25MCG MDV CHARGE,5.52
OCTREOTIDE 30MG SYRINGE,16524.14
OLANZAPINE 5 MG TABLET,3.5
OLIGOCLONAL BANDING CSF,404.3
OMEPRAZOLE 20MG CAP,3.5
OMMAYA RESVR PREV HOLE NO INJ,951
OMNICEF 125MG/5ML 1ML CHG,3.5
OMNICEF 250MG/5ML 1ML CHG,5.43
OMT,93
ON SITE TRAN WORK EA 15 MIN,125
ONCOVIN 1MG/1ML VIAL,69.23
ONCOVIN 2MG INJ,49.13
ONDANSETRON 0.8MG/ML ORAL SOL,1.57
ONDANSETRON 2MG/ML 20ML VIAL,3.5
ONDANSETRON 4MG ODT,3.5
ONDANSETRON 4MG/2ML VIAL,3.5
ONE TO ONE FEEDING PER 30 MIN,12
ONE TO ONE NURSING PER HR,22
ONFI 10MG TAB,8.7
OPIUM TINCTURE 1ML CHG,3.5
OPN TX FINGER FX,2999
OPTICROM OPTH SOL 4%10ML,104.84
OPTIVAR OPTH DROPS 6ML,230
