Russellville Hospital,,
Standard Charges,,
,,
SVCCD,LONGDESC,Price
242603,IMP WSHR/NUTS/CAP G08,"$1,131.50 "
242604,IMP NEURO LEAD G01,$283.00 
242605,IMP NEURO LEAD G02,$565.50 
242606,IMP NEURO LEAD G03,$848.50 
242607,IMP NEURO LEAD G04,"$1,131.50 "
242608,IMP NEURO LEAD G05,"$1,414.50 "
242609,IMP NEURO LEAD G06,"$1,697.00 "
242610,IMP NEURO LEAD G07,"$1,980.00 "
242611,IMP NEURO LEAD G08,"$2,262.00 "
242612,IMP NEURO LEAD G09,"$2,545.00 "
242613,IMP NEURO LEAD G10,"$2,829.00 "
242614,IMP NEURO LEAD G11,"$3,111.50 "
242615,IMP NEURO LEAD G12,"$3,394.50 "
242616,IMP NEURO LEAD G13,"$3,677.00 "
242617,IMP NEURO LEAD G14,"$3,960.00 "
242618,IMP NEURO LEAD G15,"$4,242.50 "
242619,IMP NEURO LEAD G16,"$4,525.50 "
242620,IMP NEURO LEAD G17,"$4,809.00 "
242622,IMP NAILS G18,"$5,091.50 "
242623,IMP NAILS G19,"$5,374.50 "
242624,IMP NAILS G20,"$5,657.00 "
242625,IMP NAILS G21,"$7,071.00 "
242626,IMP NEURO LEAD G18,"$5,091.50 "
242627,IMP NEURO LEAD G19,"$5,374.50 "
242628,IMP NEURO LEAD G20,"$5,657.00 "
242629,IMP NEURO LEAD G21,"$5,940.00 "
242630,IMP NEURO LEAD G22,"$6,222.50 "
242631,IMP NEURO LEAD G23,"$6,506.00 "
242632,IMP NEURO LEAD G24,"$6,788.50 "
242633,IMP NEURO LEAD G26,"$7,071.00 "
242634,IMP NEURO LEAD G27,"$7,353.50 "
242635,IMP NEURO LEAD G28,"$7,636.50 "
242636,IMP NEURO LEAD G29,"$7,919.50 "
242637,IMP NEURO LEAD G30,"$8,202.00 "
242638,IMP NEURO LEAD G31,"$8,486.00 "
242639,IMP NEURO LEAD G32,"$8,768.50 "
242640,IMP NEURO LEAD G33,"$9,051.50 "
242641,IMP NEURO LEAD G34,"$9,334.00 "
242642,IMP NEURO LEAD G35,"$9,617.00 "
242643,IMP NEURO LEAD G36,"$9,900.00 "
242644,IMP NEURO LEAD G37,"$10,183.00 "
242645,IMP BN ART/AUG G14,"$3,960.00 "
242646,IMP BN ART/AUG G15,"$4,242.50 "
242647,IMP BN ART/AUG G16,"$4,525.50 "
242648,IMP BN ART/AUG G17,"$4,809.00 "
242649,IMP BN ART/AUG G18,"$5,091.50 "
242650,IMP BN ART/AUG G19,"$5,374.50 "
242651,IMP BN ART/AUG G20,"$5,657.00 "
242652,IMP BN ART/AUG G21,"$5,940.00 "
242653,IMP BN ART/AUG G22,"$6,222.50 "
242654,IMP BN ART/AUG G23,"$6,506.00 "
242655,IMP BN ART/AUG G24,"$6,788.50 "
242656,IMP BN ART/AUG G25,"$7,071.00 "
242657,IMP BN ART/AUG G26,"$7,353.50 "
242658,IMP BN ART/AUG G27,"$7,636.50 "
242659,IMP BN ART/AUG G28,"$7,919.50 "
242660,IMP BN ART/AUG G29,"$8,202.00 "
242661,IMP BN ART/AUG G30,"$8,486.00 "
242662,IMP BN ART/AUG G31,"$8,768.50 "
242663,SUPPORT GIRDLE G05,$565.50 
242673,PT PRG NURSTM G04,"$1,131.50 "
242676,IMP TISSUE HUMAN G01,"$1,414.50 "
242677,IMP TISSUE HUMAN G03,"$4,242.50 "
242680,PT PRG NURSTM G05,"$1,414.50 "
242681,PT PRG NURSTM G01,$283.00 
242683,CEMENT BONE G01,$142.00 
242684,CEMENT BONE G02,$283.00 
242686,ST CT/COV W/DEL G06,"$1,131.50 "
242687,PT PRG NURSTM G02,$565.50 
242688,PT PRG NURSTM G03,$848.50 
242689,BONE PUTTY G01,"$1,414.50 "
242690,BONE PUTTY G02,"$2,829.00 "
242691,BONE PUTTY G03,"$4,242.50 "
242692,BONE PUTTY G04,"$5,657.00 "
242707,GRAFT BONE G02,"$2,829.00 "
242708,GRAFT BONE G03,"$4,242.50 "
242709,GRAFT BONE G04,"$5,657.00 "
242710,GRAFT BONE G05,"$7,071.00 "
242711,GRAFT BONE G07,"$9,900.00 "
242712,GRAFT BONE G08,"$11,314.00 "
242713,GRAFT BONE G09,"$12,728.00 "
242714,GRAFT BONE G10,"$14,143.00 "
242715,GRAFT BONE G06,"$8,486.00 "
242716,GRAFT BONE G11,"$15,557.00 "
242717,GRAFT BONE G12,"$16,970.50 "
242718,GRAFT BONE G13,"$18,385.00 "
242722,SUPPORT GIRDLE G06,$848.50 
242727,ST NON-CT/COV W/DEL G01,$142.00 
242728,IMP MESH G49,"$11,031.50 "
242729,IMP MESH G50,"$11,314.00 "
242730,IMP MESH G51,"$11,596.50 "
242731,IMP MESH G52,"$11,879.00 "
242732,IMP MESH G53,"$12,162.50 "
242733,IMP MESH G54,"$12,445.50 "
242734,IMP MESH G55,"$12,728.00 "
242735,IMP MESH G56,"$13,011.00 "
242736,IMP MESH G57,"$13,293.50 "
242737,IMP MESH G58,"$13,576.50 "
242738,IMP MESH G59,"$13,859.00 "
242739,IMP MESH G60,"$14,143.00 "
242740,IMP MESH G61,"$15,557.00 "
242741,IMP MESH G62,"$16,970.50 "
242742,IMP MESH G63,"$18,385.00 "
242744,OCCULAR IMPLANT,"$9,413.00 "
242748,IMP HIP JOINT G80,"$22,910.50 "
242749,IMP HIP JOINT G81,"$23,194.00 "
242750,IMP HIP JOINT G82,"$23,476.50 "
242751,IMP HIP JOINT G83,"$23,759.50 "
242752,IMP HIP JOINT G84,"$24,042.00 "
242754,IMP PENILE INFLATABLE G61,"$17,253.50 "
242755,IMP PENILE INFLATABLE G62,"$17,536.50 "
242756,IMP PENILE INFLATABLE G63,"$17,819.50 "
242757,IMP PENILE INFLATABLE G64,"$18,102.50 "
242758,IMP PENILE INFLATABLE G65,"$18,385.00 "
242759,IMP TISSUE NON-HUMAN G11,"$16,970.50 "
242764,ST NON-CT/COV W/DEL G02,$283.00 
242766,IMP PM LEAD OTH G16,"$11,314.00 "
242767,IMP GEN NONCHRG G20,"$70,713.00 "
242768,DEVICE TVT,$142.00 
242769,IMP PENILE INFLATABLE G66,"$18,668.00 "
242770,IMP PENILE INFLATABLE G67,"$18,950.50 "
242771,BARRIER ADHESION,$969.50 
242772,IMP TISSUE NON-HUMAN G12,"$19,800.00 "
242773,IMP TISSUE NON-HUMAN G13,"$22,628.00 "
242776,IMP KNEE JOINT G59,"$17,536.50 "
242777,IMP KNEE JOINT G60,"$17,819.50 "
242778,IMP KNEE JOINT G61,"$18,102.50 "
242779,IMP KNEE JOINT G62,"$18,385.00 "
242780,IMP PENILE INFLATABLE G68,"$19,233.50 "
242781,IMP PENILE INFLATABLE G69,"$19,517.00 "
242782,IMP PENILE INFLATABLE G70,"$19,800.00 "
242783,IMP PENILE INFLATABLE G71,"$20,083.00 "
242784,IMP PENILE INFLATABLE G72,"$20,365.50 "
242785,IMP PENILE INFLATABLE G73,"$20,648.50 "
242786,IMP PENILE INFLATABLE G74,"$20,930.50 "
242787,IMP PENILE INFLATABLE G75,"$21,213.50 "
242788,IMP PENILE NON-INFLATABLE G01,$283.00 
242789,IMP PENILE NON-INFLATABLE G02,$565.50 
242790,IMP PENILE NON-INFLATABLE G03,$848.50 
242791,IMP PENILE NON-INFLATABLE G04,"$1,131.50 "
242792,IMP PENILE NON-INFLATABLE G05,"$1,414.50 "
242793,IMP PENILE NON-INFLATABLE G06,"$1,697.00 "
242794,IMP PENILE NON-INFLATABLE G07,"$1,980.00 "
242795,IMP PENILE NON-INFLATABLE G08,"$2,262.00 "
242796,IMP PENILE NON-INFLATABLE G09,"$2,545.00 "
242797,IMP PENILE NON-INFLATABLE G10,"$2,829.00 "
242798,IMP PENILE NON-INFLATABLE G11,"$3,111.50 "
242799,IMP PENILE NON-INFLATABLE G12,"$3,394.50 "
242800,IMP PENILE NON-INFLATABLE G13,"$3,677.00 "
242801,IMP PENILE NON-INFLATABLE G14,"$3,960.00 "
242802,IMP PENILE NON-INFLATABLE G15,"$4,242.50 "
242803,IMP PENILE NON-INFLATABLE G16,"$4,525.50 "
242804,IMP PENILE NON-INFLATABLE G17,"$4,809.00 "
242805,IMP PENILE NON-INFLATABLE G18,"$5,091.50 "
242806,IMP PENILE NON-INFLATABLE G19,"$5,374.50 "
242807,IMP PENILE NON-INFLATABLE G20,"$5,657.00 "
242808,IMP PENILE NON-INFLATABLE G21,"$5,940.00 "
242809,IMP PENILE NON-INFLATABLE G22,"$6,222.50 "
242810,IMP PENILE NON-INFLATABLE G23,"$6,506.00 "
242811,IMP PENILE NON-INFLATABLE G24,"$6,788.50 "
242812,IMP PENILE NON-INFLATABLE G25,"$7,071.00 "
242813,IMP PENILE NON-INFLATABLE G26,"$7,353.50 "
242814,IMP PENILE NON-INFLATABLE G27,"$7,636.50 "
242815,IMP PENILE NON-INFLATABLE G28,"$7,919.50 "
242816,IMP PENILE NON-INFLATABLE G29,"$8,202.00 "
242817,IMP PENILE NON-INFLATABLE G30,"$8,486.00 "
242818,IMP PENILE NON-INFLATABLE G31,"$8,768.50 "
242819,IMP PENILE NON-INFLATABLE G32,"$9,051.50 "
242820,IMP PENILE NON-INFLATABLE G33,"$9,334.00 "
242821,IMP PENILE NON-INFLATABLE G34,"$9,617.00 "
242822,IMP PENILE NON-INFLATABLE G35,"$9,900.00 "
242823,IMP PENILE NON-INFLATABLE G36,"$10,183.00 "
242824,IMP PENILE NON-INFLATABLE G37,"$10,466.00 "
242825,IMP PENILE NON-INFLATABLE G38,"$10,748.50 "
242826,IMP PENILE NON-INFLATABLE G39,"$11,031.50 "
242827,IMP PENILE NON-INFLATABLE G40,"$11,314.00 "
242828,IMP PENILE NON-INFLATABLE G41,"$11,596.50 "
242829,IMP PENILE NON-INFLATABLE G42,"$11,879.00 "
242830,IMP PENILE NON-INFLATABLE G43,"$12,162.50 "
242831,IMP PENILE NON-INFLATABLE G44,"$12,445.50 "
242832,IMP PENILE NON-INFLATABLE G45,"$12,728.00 "
242833,IMP PENILE NON-INFLATABLE G46,"$13,011.00 "
242834,IMP PENILE NON-INFLATABLE G47,"$13,293.50 "
242835,IMP PENILE NON-INFLATABLE G48,"$13,576.50 "
242836,IMP PENILE NON-INFLATABLE G49,"$13,859.00 "
242837,IMP PENILE NON-INFLATABLE G50,"$14,143.00 "
242838,IMP PENILE NON-INFLATABLE G51,"$14,426.00 "
242839,IMP PENILE NON-INFLATABLE G52,"$14,708.50 "
242840,IMP PENILE NON-INFLATABLE G53,"$14,991.50 "
242841,IMP PENILE NON-INFLATABLE G54,"$15,274.00 "
242842,IMP PENILE NON-INFLATABLE G55,"$15,557.00 "
242843,IMP PENILE NON-INFLATABLE G56,"$15,840.00 "
242844,IMP PENILE NON-INFLATABLE G57,"$16,123.00 "
242845,IMP PENILE NON-INFLATABLE G58,"$16,405.00 "
242846,IMP PENILE NON-INFLATABLE G59,"$16,688.00 "
242847,IMP PENILE NON-INFLATABLE G60,"$16,970.50 "
242848,IMP PENILE NON-INFLATABLE G61,"$17,253.50 "
242849,IMP PENILE NON-INFLATABLE G62,"$17,536.50 "
242850,IMP PENILE NON-INFLATABLE G63,"$17,819.50 "
242851,IMP PENILE NON-INFLATABLE G64,"$18,102.50 "
242852,IMP PENILE NON-INFLATABLE G65,"$18,385.00 "
242853,IMP PENILE NON-INFLATABLE G66,"$18,668.00 "
242854,IMP PENILE NON-INFLATABLE G67,"$18,950.50 "
242855,IMP PENILE NON-INFLATABLE G68,"$19,233.50 "
242856,DEFIB DUAL G01,"$15,557.00 "
242857,DEFIB DUAL G02,"$16,970.50 "
242858,DEFIB DUAL G03,"$18,385.00 "
242859,DEFIB DUAL G04,"$19,800.00 "
242860,DEFIB DUAL G05,"$21,213.50 "
242861,DEFIB DUAL G06,"$22,628.00 "
242862,DEFIB DUAL G07,"$24,042.00 "
242863,DEFIB DUAL G08,"$25,456.50 "
242864,DEFIB DUAL G09,"$26,871.00 "
242865,DEFIB DUAL G10,"$28,285.00 "
242866,DEFIB DUAL G11,"$29,699.50 "
242867,DEFIB DUAL G12,"$31,114.00 "
242868,DEFIB DUAL G13,"$32,528.00 "
242869,DEFIB DUAL G14,"$33,942.00 "
242870,DEFIB DUAL G15,"$35,356.00 "
242871,DEFIB DUAL G16,"$36,771.00 "
242872,DEFIB DUAL G17,"$38,185.00 "
242873,DEFIB DUAL G18,"$39,598.50 "
242874,DEFIB DUAL G19,"$41,013.00 "
242875,DEFIB DUAL G20,"$42,428.00 "
242876,DEFIB DUAL G21,"$43,842.00 "
242877,DEFIB DUAL G22,"$45,255.50 "
242878,DEFIB DUAL G23,"$46,670.00 "
242879,DEFIB DUAL G24,"$48,085.00 "
242880,DEFIB DUAL G25,"$49,499.00 "
242881,DEFIB DUAL G26,"$50,912.50 "
242882,DEFIB DUAL G27,"$52,327.00 "
242883,DEFIB DUAL G28,"$53,741.50 "
242884,DEFIB DUAL G29,"$55,156.00 "
242885,DEFIB DUAL G30,"$56,570.50 "
242886,DEFIB DUAL G31,"$57,983.50 "
242887,DEFIB DUAL G32,"$59,398.50 "
242888,DEFIB DUAL G33,"$60,813.00 "
242889,DEFIB DUAL G34,"$62,227.00 "
242890,DEFIB DUAL G35,"$65,055.50 "
242891,DEFIB DUAL G36,"$66,469.50 "
242892,DEFIB DUAL G37,"$67,884.00 "
242893,DEFIB DUAL G38,"$69,298.00 "
242894,DEFIB DUAL G39,"$70,713.00 "
242895,DEFIB SNGL G01,"$15,557.00 "
242896,DEFIB SNGL G02,"$16,970.50 "
242897,DEFIB SNGL G03,"$18,385.00 "
242898,DEFIB SNGL G04,"$19,800.00 "
242899,DEFIB SNGL G05,"$21,213.50 "
242900,DEFIB SNGL G06,"$22,628.00 "
242901,DEFIB SNGL G07,"$24,042.00 "
242902,DEFIB SNGL G08,"$25,456.50 "
242903,DEFIB SNGL G09,"$26,871.00 "
242904,DEFIB SNGL G10,"$28,285.00 "
242905,DEFIB SNGL G11,"$29,699.50 "
242906,DEFIB SNGL G12,"$31,114.00 "
242907,DEFIB SNGL G13,"$32,528.00 "
242908,DEFIB SNGL G14,"$33,942.00 "
242909,DEFIB SNGL G15,"$35,356.00 "
242910,DEFIB SNGL G16,"$36,771.00 "
242911,DEFIB SNGL G17,"$38,185.00 "
242912,DEFIB SNGL G18,"$39,598.50 "
242913,DEFIB SNGL G19,"$41,013.00 "
242914,DEFIB SNGL G20,"$42,428.00 "
242915,DEFIB SNGL G21,"$43,842.00 "
242916,DEFIB SNGL G22,"$45,255.50 "
242917,DEFIB SNGL G23,"$46,670.00 "
242918,DEFIB SNGL G24,"$48,085.00 "
242919,DEFIB SNGL G25,"$49,499.00 "
242920,DEFIB SNGL G26,"$50,912.50 "
242921,DEFIB SNGL G27,"$52,327.00 "
242922,DEFIB SNGL G28,"$53,741.50 "
242923,DEFIB SNGL G29,"$55,156.00 "
242924,DEFIB SNGL G30,"$56,570.50 "
242925,DEFIB SNGL G31,"$57,983.50 "
242926,DEFIB SNGL G32,"$59,398.50 "
242927,DEFIB SNGL G33,"$60,813.00 "
242928,DEFIB SNGL G34,"$62,227.00 "
242929,DEFIB SNGL G35,"$65,055.50 "
242930,DEFIB SNGL G36,"$66,469.50 "
242931,DEFIB SNGL G37,"$67,884.00 "
242932,DEFIB SNGL G38,"$69,298.00 "
242933,DEFIB SNGL G39,"$70,713.00 "
242934,LEAD CARD-DEFB SNGL G01,"$1,697.00 "
242935,LEAD CARD-DEFB SNGL G02,"$2,262.00 "
242936,LEAD CARD-DEFB SNGL G03,"$2,829.00 "
242937,LEAD CARD-DEFB SNGL G04,"$3,394.50 "
242938,LEAD CARD-DEFB SNGL G05,"$3,960.00 "
242939,LEAD CARD-DEFB SNGL G06,"$4,525.50 "
242940,LEAD CARD-DEFB SNGL G07,"$5,091.50 "
242941,LEAD CARD-DEFB SNGL G08,"$5,657.00 "
242942,LEAD CARD-DEFB SNGL G09,"$6,222.50 "
242943,LEAD CARD-DEFB SNGL G10,"$6,788.50 "
242944,LEAD CARD-DEFB SNGL G11,"$7,353.50 "
242945,LEAD CARD-DEFB SNGL G12,"$7,919.50 "
242946,LEAD CARD-DEFB SNGL G13,"$8,486.00 "
242947,LEAD CARD-DEFB SNGL G14,"$9,051.50 "
242948,LEAD CARD-DEFB SNGL G15,"$9,617.00 "
242949,LEAD CARD-DEFB SNGL G16,"$10,183.00 "
242950,LEAD CARD-DEFB SNGL G17,"$10,748.50 "
242951,LEAD CARD-DEFB SNGL G18,"$11,314.00 "
242952,LEAD CARD-DEFB SNGL G19,"$11,879.00 "
242953,LEAD CARD-DEFB SNGL G20,"$12,445.50 "
242954,LEAD CARD-DEFB SNGL G21,"$13,011.00 "
242955,LEAD CARD-DEFB SNGL G22,"$13,576.50 "
242956,LEAD CARD-DEFB SNGL G23,"$14,143.00 "
242957,LEAD CARD-DEFB SNGL G24,"$14,708.50 "
242958,LEAD CARD-DEFB SNGL G25,"$15,274.00 "
242959,LEAD CARD-DEFB SNGL G26,"$15,840.00 "
242960,LEAD CARD-DEFB SNGL G27,"$16,405.00 "
242961,LEAD CARD-DEFB SNGL G28,"$16,970.50 "
242962,LEAD CARD-DEFB SNGL G29,"$17,536.50 "
242963,LEAD CARD-DEFB SNGL G30,"$18,102.50 "
242964,LEAD CARD-DEFB SNGL G31,"$18,668.00 "
242965,LEAD CARD-DEFB SNGL G32,"$19,233.50 "
242966,LEAD CARD-DEFB SNGL G33,"$19,800.00 "
242967,LEAD CARD-DEFB SNGL G34,"$20,365.50 "
242968,LEAD CARD-DEFB SNGL G35,"$20,930.50 "
242969,LEAD CARD-DEFB SNGL G36,"$21,497.00 "
242970,LEAD CARD-DEFB SNGL G37,"$22,062.50 "
242971,IMP TISSUE NON-HUMAN G14,"$25,456.50 "
242974,DEFIB NOT SNGL/DUAL G01,"$53,741.50 "
242975,DEFIB NOT SNGL/DUAL G02,"$56,570.50 "
242976,DEFIB NOT SNGL/DUAL G03,"$59,398.50 "
242977,DEFIB NOT SNGL/DUAL G04,"$62,227.00 "
242978,DEFIB NOT SNGL/DUAL G05,"$65,055.50 "
242979,DEFIB NOT SNGL/DUAL G06,"$67,884.00 "
242980,DEFIB NOT SNGL/DUAL G07,"$70,713.00 "
242981,DEFIB NOT SNGL/DUAL G08,"$73,541.00 "
242982,DEFIB NOT SNGL/DUAL G09,"$76,369.50 "
242983,DEFIB NOT SNGL/DUAL G10,"$79,198.00 "
242984,DEFIB NOT SNGL/DUAL G11,"$82,026.50 "
242985,DEFIB NOT SNGL/DUAL G12,"$84,855.00 "
242986,DEFIB NOT SNGL/DUAL G13,"$87,683.50 "
242987,DEFIB NOT SNGL/DUAL G14,"$90,512.00 "
242988,LEAD NOT SNGL/DUAL G01,"$1,697.00 "
242989,LEAD NOT SNGL/DUAL G02,"$2,262.00 "
242990,LEAD NOT SNGL/DUAL G03,"$2,829.00 "
242991,LEAD NOT SNGL/DUAL G04,"$3,394.50 "
242992,LEAD NOT SNGL/DUAL G05,"$3,960.00 "
242993,LEAD NOT SNGL/DUAL G06,"$4,525.50 "
242994,LEAD NOT SNGL/DUAL G07,"$5,091.50 "
242995,LEAD NOT SNGL/DUAL G08,"$5,657.00 "
242996,LEAD NOT SNGL/DUAL G09,"$6,222.50 "
242997,LEAD NOT SNGL/DUAL G10,"$6,788.50 "
242998,LEAD NOT SNGL/DUAL G11,"$7,353.50 "
242999,LEAD NOT SNGL/DUAL G12,"$7,919.50 "
243000,LEAD NOT SNGL/DUAL G13,"$8,486.00 "
243001,LEAD NOT SNGL/DUAL G14,"$9,051.50 "
243002,LEAD NOT SNGL/DUAL G15,"$9,617.00 "
243003,LEAD NOT SNGL/DUAL G16,"$10,183.00 "
243004,LEAD NOT SNGL/DUAL G17,"$10,748.50 "
243005,LEAD NOT SNGL/DUAL G18,"$11,314.00 "
243006,LEAD NOT SNGL/DUAL G19,"$11,879.00 "
243007,LEAD NOT SNGL/DUAL G20,"$12,445.50 "
243008,LEAD NOT SNGL/DUAL G21,"$13,011.00 "
243009,LEAD NOT SNGL/DUAL G22,"$13,576.50 "
243010,LEAD NOT SNGL/DUAL G23,"$14,143.00 "
243011,LEAD NOT SNGL/DUAL G24,"$14,708.50 "
243012,LEAD NOT SNGL/DUAL G25,"$15,274.00 "
243014,LEAD NOT SNGL/DUAL G26,"$15,840.00 "
243015,LEAD NOT SNGL/DUAL G27,"$16,405.00 "
243016,LEAD NOT SNGL/DUAL G28,"$16,970.50 "
243017,LEAD NOT SNGL/DUAL G29,"$17,536.50 "
243018,LEAD NOT SNGL/DUAL G30,"$18,102.50 "
243019,LEAD NOT SNGL/DUAL G31,"$18,668.00 "
243020,LEAD NOT SNGL/DUAL G32,"$19,233.50 "
243021,LEAD NOT SNGL/DUAL G33,"$19,800.00 "
243022,LEAD NOT SNGL/DUAL G34,"$20,365.50 "
243023,LEAD NOT SNGL/DUAL G35,"$20,930.50 "
243024,LEAD NOT SNGL/DUAL G36,"$21,497.00 "
243025,LEAD NOT SNGL/DUAL G37,"$22,062.50 "
243038,IMP PACEMAKER G01,"$9,900.00 "
243039,IMP PACEMAKER G02,"$11,314.00 "
243040,IMP PACEMAKER G03,"$12,728.00 "
243041,IMP PACEMAKER G04,"$14,143.00 "
243042,IMP PACEMAKER G05,"$15,557.00 "
243043,IMP PACEMAKER G06,"$16,970.50 "
243044,IMP PACEMAKER G07,"$18,385.00 "
243045,IMP PACEMAKER G08,"$19,800.00 "
243046,IMP PACEMAKER G09,"$21,213.50 "
243047,IMP PACEMAKER G10,"$22,628.00 "
243048,IMP PACEMAKER G11,"$24,042.00 "
243074,IMP PM LEAD OTH G13,"$7,071.00 "
243075,IMP PM LEAD OTH G14,"$8,486.00 "
243076,IMP PM LEAD OTH G15,"$9,900.00 "
243078,CEMENT BONE G03,$424.50 
243079,CEMENT BONE G04,$565.50 
243080,INTRO/SHEATH FXD OTH G01,$71.00 
243081,GRAFT VASCULAR G01,"$1,414.50 "
243082,GRAFT VASCULAR G02,"$2,829.00 "
243083,GRAFT VASCULAR G03,"$4,242.50 "
243084,GRAFT VASCULAR G04,"$5,657.00 "
243085,GRAFT VASCULAR G05,"$7,071.00 "
243086,GRAFT VASCULAR G06,"$8,486.00 "
243087,GRAFT VASCULAR G07,"$9,900.00 "
243088,GRAFT VASCULAR G08,"$11,314.00 "
243089,GRAFT VASCULAR G09,"$12,728.00 "
243090,GRAFT VASCULAR G10,"$14,143.00 "
243091,IMP GEN CHRG G04,"$25,456.50 "
243092,IMP GEN CHRG G05,"$28,285.00 "
243093,IMP GEN CHRG G06,"$31,114.00 "
243094,IMP GEN CHRG G07,"$33,942.00 "
243095,IMP GEN CHRG G08,"$36,771.00 "
243096,IMP GEN CHRG G09,"$39,598.50 "
243097,IMP GEN CHRG G10,"$42,428.00 "
243098,IMP GEN CHRG G11,"$45,255.50 "
243099,IMP GEN CHRG G12,"$48,085.00 "
243100,IMP GEN CHRG G13,"$50,912.50 "
243101,IMP GEN CHRG G14,"$53,741.50 "
243102,IMP GEN CHRG G15,"$56,570.50 "
243103,IMP GEN CHRG G16,"$59,398.50 "
243104,IMP GEN CHRG G17,"$62,227.00 "
243105,IMP GEN CHRG G18,"$65,055.50 "
243106,IMP GEN CHRG G19,"$67,884.00 "
243107,IMP GEN CHRG G20,"$70,713.00 "
243108,ST NON-CT/COV W/DEL G03,$424.50 
243110,INF PUMP PROGRAM G01,"$2,829.00 "
243111,INF PUMP PROGRAM G02,"$5,657.00 "
243112,INF PUMP PROGRAM G03,"$8,486.00 "
243113,INF PUMP PROGRAM G04,"$11,314.00 "
243114,INF PUMP PROGRAM G05,"$14,143.00 "
243115,INF PUMP PROGRAM G06,"$16,970.50 "
243116,INF PUMP PROGRAM G07,"$19,800.00 "
243117,INF PUMP PROGRAM G08,"$22,628.00 "
243118,INF PUMP PROGRAM G09,"$25,456.50 "
243119,INF PUMP PROGRAM G10,"$28,285.00 "
243120,INF PUMP PROGRAM G11,"$31,114.00 "
243123,IMP GEN NONCHRG G16,"$59,398.50 "
243124,IMP GEN NONCHRG G17,"$62,227.00 "
243125,IMP GEN NONCHRG G18,"$65,055.50 "
243126,IMP GEN NONCHRG G19,"$67,884.00 "
243127,IMP GEN CHRG G01,"$16,970.50 "
243128,IMP GEN CHRG G02,"$19,800.00 "
243129,IMP GEN CHRG G03,"$22,628.00 "
243131,IMP HRT VALVE M G06,"$19,800.00 "
243132,IMP GEN NONCHRG G09,"$39,598.50 "
243133,IMP HRT VALVE M G07,"$22,628.00 "
243134,IMP GEN NONCHRG G10,"$42,428.00 "
243135,IMP HRT VALVE T G06,"$19,800.00 "
243136,IMP GEN NONCHRG G11,"$45,255.50 "
243137,IMP HRT VALVE T G07,"$22,628.00 "
243138,IMP GEN NONCHRG G12,"$48,085.00 "
243139,IMP GEN NONCHRG G13,"$50,912.50 "
243140,IMP GEN NONCHRG G14,"$53,741.50 "
243141,IMP GEN NONCHRG G15,"$56,570.50 "
243144,IMP RODS G19,"$5,091.50 "
243145,IMP RODS G20,"$5,374.50 "
243146,IMP RODS G21,"$5,657.00 "
243147,IMP RODS G22,"$5,940.00 "
243148,IMP RODS G23,"$6,222.50 "
243149,IMP RODS G24,"$6,506.00 "
243150,IMP RODS G25,"$6,788.50 "
243151,IMP RODS G26,"$7,071.00 "
243152,IMP RODS G27,"$7,353.50 "
243154,IMP RODS G28,"$7,636.50 "
243155,IMP RODS G29,"$7,919.50 "
243156,IMP RODS G30,"$8,202.00 "
243157,IMP RODS G31,"$8,486.00 "
243158,IMP RODS G32,"$9,051.50 "
243159,IMP RODS G33,"$9,334.00 "
243160,IMP RODS G34,"$9,617.00 "
243161,IMP RODS G35,"$9,900.00 "
243162,IMP RODS G36,"$10,183.00 "
243163,IMP RODS G37,"$10,466.00 "
243164,IMP RODS G38,"$10,748.50 "
243166,IMP BN ART/AUG G32,"$9,051.50 "
243167,IMP BN ART/AUG G33,"$11,314.00 "
243168,IMP KNEE JOINT G63,"$18,668.00 "
243169,IMP KNEE JOINT G64,"$19,233.50 "
243170,IMP KNEE JOINT G65,"$19,517.00 "
243171,IMP KNEE JOINT G66,"$19,800.00 "
243172,IMP KNEE JOINT G67,"$20,083.00 "
243173,IMP KNEE JOINT G68,"$20,365.50 "
243174,IMP KNEE JOINT G69,"$20,648.50 "
243175,IMP KNEE JOINT G70,"$20,930.50 "
243176,IMP KNEE JOINT G71,"$21,213.50 "
243177,IMP EAR TUBES G04,$283.00 
243178,IMP EAR TUBES G05,$354.00 
243179,IMP EAR TUBES G06,$424.50 
243180,IMP EAR TUBES G07,$495.50 
243181,IMP EAR TUBES G08,$565.50 
243182,"PORT, INDWELLING G02",$565.50 
243183,"PORT, INDWELLING G03",$848.50 
243184,"PORT, INDWELLING G04","$1,131.50 "
243185,"PORT, INDWELLING G05","$1,414.50 "
243186,"PORT, INDWELLING G06","$1,697.00 "
243187,IMP NEURO SHUNT G01,$283.00 
243188,IMP NEURO SHUNT G02,$565.50 
243189,IMP NEURO SHUNT G03,$848.50 
243190,IMP NEURO SHUNT G04,"$1,131.50 "
243191,IMP NEURO SHUNT G05,"$1,414.50 "
243192,IMP NEURO VALVE G01,$283.00 
243193,IMP NEURO VALVE G02,$565.50 
243194,IMP NEURO VALVE G03,$848.50 
243195,IMP NEURO VALVE G04,"$1,131.50 "
243196,IMP NEURO VALVE G05,"$1,414.50 "
243197,IMP NEURO VALVE G06,"$1,697.00 "
243198,IMP NEURO VALVE G07,"$1,980.00 "
243199,IMP NEURO VALVE G08,"$2,262.00 "
243200,IMP TISSUE NON-HUMAN G01,"$1,414.50 "
243201,IMP TISSUE NON-HUMAN G02,"$2,829.00 "
243202,IMP TISSUE NON-HUMAN G03,"$4,242.50 "
