Hospital Name: Glendale Memorial Hospital and Health Center,,,,,,,,
OSHPD Facility No: 106190522,,,,,,,,
"Effective Date of Charges: May 1, 2018",,,,,,,,
CDM ,BILL DESCRIPTION,PRICE,0 Price Indicator,REV_CODE,AU,,,
1200013,AD EVOKED POTENTIALS COMP,323,,471,761000,,,
1200021,VEP TEST CNS CHECKER/FLAS,412,,920,761000,,,
1200039,MC INFNT HEAR SCRN INI IP,296,,471,761000,,,
1200047,EMG-SENSORY VELOCITY ME,111,,922,747410,,,
1200054,EMG-RADIAL MOTOR VELOC WI,126,,922,747410,,,
1200062,EMG-RADIAL MOTOR VELOC W/,176,,922,747410,,,
1200070,EMG-RADIAL SENSORY VELO,217,,922,761000,,,
1200088,EMG SERVICES,0,3,922,747410,,,
1200089,NERVE CONDUCT 1-2 STUDIES,460,,922,761000,,,
1200090,NERVE CONDUCT 3-4 STUDIES,780,,922,761000,,,
1200091,NERVE CONDUCT 5-6 STUDIES,780,,922,761000,,,
1200092,NERVE CONDUCT 7-8 STUDIES,780,,922,761000,,,
1200093,NERVE CONDUCT9-10 STUDIES,1405,,922,761000,,,
1200094,NERVE CONDUCT11-12STUDIES,1405,,922,761000,,,
1200095,NERVE CONDUCT>=13 STUDIES,1405,,922,761000,,,
1200096,NEEDLE EMG 1 EXTREMITY,586,,922,761000,,,
1200104,NEEDLE EMG 2 EXTREMITIES,814,,922,761000,,,
1200112,NEEDLE EMG 3 EXTREMITIES,993,,922,761000,,,
1200120,NEEDLE EMG 4 EXTREMITIES,1148,,922,761000,,,
1200138,NCV MOTOR NRV EA WO FWAVE,176,,922,761000,,,
1200146,NCV MOTOR NRV EA W FWAVE,239,,922,761000,,,
1200153,EMG LIMITED STUDY,111,,922,747410,,,
1200161,SOMATOSENSORY UPPER LIMBS,182,,922,747410,,,
1200179,SOMATOSENSORY LOWER LIMBS,182,,922,747410,,,
1200187,SOMATOSENSORY TRUNK OR HE,182,,922,747410,,,
1200195,NCV SENSORY NERVE EA,224,,922,761000,,,
1200203,EVOKED OTOCOUSTIC EMISSIO,156,,471,761000,,,
1300001,ECG PORTABLE NC,0,3,730,747410,,,
1300002,INJ FOR MICROBUBBLE STUDY,50,,761,747410,,,
1300003,ECHO CNG TRNSTHR COM WCON,1200,,483,747410,,,
1300004,ECHO CNG TRNSTHR LTD WCON,1200,,483,747410,,,
1300005,ECHO 2D COMP W/CON,1200,,483,747410,,,
1300006,ECHO 2D LMTD W CON,1516,,483,747410,,,
1300007,ECHO 2E LMTD W CON,1200,,483,747410,,,
1300008,ECHO STR TEST COMP W CON,1200,,483,747410,,,
1300011,EEG-AWAKE & ASLEEP,1295,,740,747410,,,
1300029,EEG-SLEEP TRACING FIRST H,1658,,740,762000,,,
1300045,EEG AWAKE & DROWSY,1934,,740,762000,,,
1300046,AD EVOKED POTENTIALS COMP,781,,471,762000,,,
1300047,VIS EVOK POT CNS CHECKBD,781,,920,762000,,,
1300052,EEG-EXTENDED MONITORING O,243,,740,747410,,,
1300060,EEG ALL NIGHT SLEEP STUDY,1630,,740,747410,,,
1300078,EEG CEREBRAL SILENCE,2734,,740,762000,,,
1300086,AEEG W/SCANNING,2440,,740,762000,,,
1300094,POLYSOMNOGRAPHY WITH OXIM,4278,,740,747410,,,
1300102,POLYSOMNOGRAPHY WITH CPAP,7059,,740,762000,,,
1300110,MULTIPLE SLEEP LATENCY TE,1649,,740,747410,,,
1400000,XR CHEST 1 VIEW STATISTICAL,,1,99,763000,,,
1400001,XR FLUORO <1 HOUR NC,,1,99,763000,,,
1400002,4FR PICC KIT,660.95,,272,763000,,,
1400003,CATH SELDINGER 4FR,93.08,,272,763000,,,
1400004,5FR PICC KIT,624.46,,272,763000,,,
1400005,CATH SELDINGER 5FR,74.46,,272,763000,,,
1400006,6FR PICC KIT,797.87,,272,763000,,,
1400007,XR CHEST 2 VIEWS W FLUORO,304,,324,763000,,,
1400008,NEPHRO TB REMOVE W FLUORO,2501,,361,763000,,,
1400009,XR READ OUTSIDE FILMS NC,,1,99,763000,,,
1400010,MC XR FLUOR VERTEBRO/AUGM,188,,320,763000,,,
1400011,XR FLUOR GUIDE CATH DRAIN,4572,,320,763000,,,
1400012,XR FLUORO 1-2 HOURS NC,,1,99,763000,,,
1400013,XR FLUORO 2-3 HOURS NC,,1,99,763000,,,
1400014,XR FLUORO 3-4 HOURS NC,,1,99,763000,,,
1400015,XR FLUORO 4-5 HOURS NC,,1,99,763000,,,
1400016,XR FLUORO 5-6 HOURS NC,,1,99,763000,,,
1400017,XR FLUORO 6-7 HOURS NC,,1,99,763000,,,
1400018,XR FLUORO 7-8 HOURS NC,,1,99,763000,,,
1400019,XR EYE FOREIGN BODY UNI,598,,320,763000,,,
1400020,INSERT NONTUN CV CATH >5,2032,,361,763000,,,
1400021,INS PICC WO PORT/PUMP>5YR,4230,,361,763000,,,
1400022,INS TUN CV CATH WO PORT>5,2149,,361,763000,,,
1400023,INS TUNNEL CVAD W PORT>5,8871,,361,763000,,,
1400024,INS CVAD PERIPH WPOR=>5YR,8791,,361,763000,,,
1400025,XR FLUORO 8-9 HOURS NC,,1,99,763000,,,
1400026,XR FLUORO 9-10 HOURS NC,,1,99,763000,,,
1400027,XR L SPINE CMP W BND 6+VW,1793,,320,763000,,,
1400028,IR FLUORO 1-2 HOURS NC,,1,99,763000,,,
1400029,IR FLUORO 2-3 HOURS NC,,1,99,763000,,,
1400030,IR FLUORO 3-4 HOURS NC,,1,99,763000,,,
1400031,IR FLUORO 4-5 HOURS NC,,1,99,763000,,,
1400032,IR FLUORO 5-6 HOURS NC,,1,99,763000,,,
1400033,IR FLUORO 6-7 HOURS NC,,1,99,763000,,,
1400034,IR FLUORO 7-8 HOURS NC,,1,99,763000,,,
1400035,XR SWALLOW FUNCT CINE/VID,1383,,320,763000,,,
1400036,IR FLUORO 8-9 HOURS NC,,1,99,763000,,,
1400037,IR FLUORO 9-10 HOURS NC,,1,99,763000,,,
1400038,XR FLUORO <1 HOUR NC,,1,99,763000,,,
1400039,IR FLUORO <1 HOUR NC,,1,99,763000,,,
1400043,XR CHOLAN INTRAOP ADD SET,333,,320,763000,,,
1400044,IMP STIM NEURO TST LEAD,525,,278,763000,,,
1400050,XR CHEST SPECIAL VIEWS,334,,324,763000,,,
1400051,MSI EXT LOW AP/LAT RT NC,,1,99,763000,,,
1400052,MSI SPINE AP/PA/LATERL NC,,1,99,763000,,,
1400053,MSI EXT LOW AP/LAT LT NC,,1,99,763000,,,
1400054,MSI EXT UPPR AP/LAT LT NC,,1,99,763000,,,
1400055,MSI EXT UPPR AP/LAT RT NC,,1,99,763000,,,
1400056,MSI CHEST AP/OBLIQUE NC,,1,99,763000,,,
1400057,MSI CRANIUM AP/LATERAL NC,,1,99,763000,,,
1400058,MSI ABDOMEN/PELVIS NC,,1,99,763000,,,
1400059,MSI VAGINA AND INLET NC,,1,99,763000,,,
1400060,XR RIBS 2 VIEWS RT,741,,320,763000,,,
1400068,XR CHEST 2 VWS W APIC LOR,743,,324,763000,,,
1400076,XR MANDIBLE 4+ VIEWS,1354,,320,763000,,,
1400084,XR KNEE AP STANDING BIL,1333,,320,763000,,,
1400092,XR MASTOIDS 3+ VIEWS/SIDE,1085,,320,763000,,,
1400100,XR FACIAL BONES <3 VIEWS,1083,,320,763000,,,
1400101,THORACENTESIS W IMAGING,2106,,361,763000,,,
1400110,INS CATH PLEURAL W IMAG,1895,,361,763000,,,
1400118,XR FACIAL BONES 3+ VIEWS,1546,,320,763000,,,
1400119,INS INTRAPERIT CATH PERM,8476,,361,763000,,,
1400120,BX SPLEEN NDL,977,,361,763000,,,
1400121,PLACE NG/OG TUBE PHY SKIL,390,,361,763000,,,
1400126,XR NASAL BONES 3+ VIEWS,916,,320,763000,,,
1400134,XR KNEE 3 VIEWS BIL,1756,,320,763000,,,
1400142,XR COLON ENMA THER OBSTRC,961,,320,763000,,,
1400159,XR OPTIC FORAMINA,487,,320,763000,,,
1400167,XR ORBITS 4+ VIEWS,1289,,320,763000,,,
1400175,XR SINUSES <3 VIEWS,967,,320,763000,,,
1400176,MA MAMMO DIAG W CAD RT,278,,401,763000,,,
1400177,MA MAMMO DIAG W CAD LT,381,,401,763000,,,
1400178,MA MAMMO DIAG W CAD BIL,354,,401,763000,,,
1400183,XR SINUSES 3+ VIEWS,1226,,320,763000,,,
1400191,XR SELLA TURCICA,341,,320,763000,,,
1400209,XR SKULL <4 VIEWS,756,,320,763000,,,
1400210,NM PARATHYRO PLANAR SPECT,1118,,341,765000,,,
1400211,NM PARATH PLANAR SPECT&CT,1524,,341,765000,,,
1400217,XR SKULL 4+ VIEWS,957,,320,763000,,,
1400225,XR INTERNAL AUDITRY MEATI,710,,320,763000,,,
1400266,XR TMJ OPEN/CLOSED BIL,1495,,320,763000,,,
1400282,XR NECK SOFT TISSUE,732,,320,763000,,,
1400290,XR SALIVARY GLAND CALCULU,513,,320,763000,,,
1400316,XR PELV&HIP INFANT/CHLD2+,314,,320,763000,,,
1400324,XR CHEST 1 VIEW,392,,324,763000,,,
1400332,XR RIBS W/CHEST 4+ VW BIL,1124,,320,763000,,,
1400357,XR CHEST 1 VIEW,465,,324,763000,,,
1400365,XR CHEST 2 VIEWS,604,,324,763000,,,
1400373,XR CHEST 4+ VIEWS,475,,324,763000,,,
1400381,XR RIBS 3 VIEWS BIL,1399,,320,763000,,,
1400399,XR STERNUM 2+ VIEWS,561,,320,763000,,,
1400407,XR CHEST 4+ VWS W FLUORO,491,,324,763000,,,
1400423,XR STERNOCLAVIC JT(S) 3+,618,,320,763000,,,
1400431,XR UPP EXTRM INFANT 2+ BI,603,,320,763000,,,
1400449,XR JNT SURVEY 1 VW 2+ JTS,342,,320,763000,,,
1400456,XR LASER PERIPHL ART ADDL,855,,320,763000,,,
1400464,XR CERVICAL SPINE 1 VIEW,645,,320,763000,,,
1400472,XR CERVICAL SPINE 2-3 VW,678,,320,763000,,,
1400480,XR CERVICAL SPINE 4-5 VW,916,,320,763000,,,
1400498,XR CERVICAL SPINE >=6 VW,1172,,320,763000,,,
1400506,XR THORACIC SPINE 2 VIEWS,865,,320,763000,,,
1400514,XR THORACOLUM JUNCT>=2 VW,708,,320,763000,,,
1400522,XR LUMBAR SPINE 4+ VIEWS,1372,,320,763000,,,
1400530,XR LUMBAR SPINE 2 OR 3 VW,1001,,320,763000,,,
1400548,XR PELVIS 1 OR 2 VIEWS,557,,320,763000,,,
1400555,XR HYSTEROSALPINGOGRAM,698,,320,763000,,,
1400563,XR SACRUM & COCCYX 2+ VWS,763,,320,763000,,,
1400571,XR SACROILIAC JT 3+ VWS,916,,320,763000,,,
1400589,XR MYELOGRAM CERVICAL,1537,,320,763000,,,
1400597,XR MYELOGRAM THORACIC,1076,,320,763000,,,
1400605,XR MYELOGRAM LUMBAR,1017,,320,763000,,,
1400613,XR MYELOGRAM 2 OR>REGIONS,1121,,320,763000,,,
1400621,XR SHOULDER 2+ VIEWS BIL,1350,,320,763000,,,
1400639,XR CLAVICLE COMPLETE BIL,1083,,320,763000,,,
1400647,XR SCAPULA COMPLETE BIL,1034,,320,763000,,,
1400654,XR ARTHROGRAM SHOULDER RT,1252,,322,763000,,,
1400662,XR AC JTS W/WO WTS BIL,944,,320,763000,,,
1400670,XR HUMERUS 2+ VIEWS BIL,806,,320,763000,,,
1400688,XR ELBOW 2 VIEWS BIL,1031,,320,763000,,,
1400696,XR ELBOW 3+ VIEWS BIL,1229,,320,763000,,,
1400704,XR ARTHROGRAM ELBOW RT,678,,322,763000,,,
1400712,XR FOREARM 2 VIEWS BIL,672,,320,763000,,,
1400720,XR WRIST 3+ VIEWS RT,640,,320,763000,,,
1400738,XR WRIST 2 VIEWS BIL,665,,320,763000,,,
1400746,XR WRIST 3+ VIEWS BIL,800,,320,763000,,,
1400753,XR ARTHROGRAM WRIST RT,1080,,322,763000,,,
1400761,XR HAND 2 VIEWS BIL,794,,320,763000,,,
1400779,XR KNEE 4+ VIEWS BIL,2031,,320,763000,,,
1400795,XR HIPS 2+ W PELVIS BIL,936,,320,763000,,,
1400803,XR ARTHROGRAM HIP RT,1151,,322,763000,,,
1400811,XR KNEE 1 OR 2 VIEWS UNI,1155,,320,763000,,,
1400829,XR TIBIA & FIBULA 2VW BIL,879,,320,763000,,,
1400837,XR ANKLE 3+ VIEWS BIL,1111,,320,763000,,,
1400845,XR ARTHROGRAM ANKLE RT,678,,322,763000,,,
1400860,ARTHROGRAM TMJ INJ PROC,648,,361,763000,,,
1400878,XR CHEST W OBLIQUES,924,,324,763000,,,
1400894,XR SPINE ENTIRE AP & LAT,2032,,320,763000,,,
1400902,XR SCOLIOSIS STANDING,509,,320,763000,,,
1400910,XR THORACIC SPINE 4+ VIEW,1152,,320,763000,,,
1400936,ARTHROGRAM ELBOW INJ,1368,,361,763000,,,
1400944,ARTHROGRAM WRIST INJ,1220,,361,763000,,,
1400951,ARTHROGRM HIP WO ANES INJ,1349,,361,763000,,,
1400969,ARTHROGRAM ANKLE INJ,1073,,361,763000,,,
1400977,XR ABD AP + OBLIQ+ CONE,1002,,320,763000,,,
1400978,XR COLON ENMA THER OBSTRC,417,,320,763000,,,
1400985,XR UGI W AIR CON W KUB,2108,,320,763000,,,
1400993,XR FLUORO GUIDE NDL PLCMT,381,,320,763000,,,
1401009,XR UGI W AIR CON+SM BOWEL,2825,,320,763000,,,
1401017,XR BONE LENGTH STUDIES,553,,320,763000,,,
1401025,XR BONE SURVEY LIMITED,1006,,320,763000,,,
1401033,XR BONE SURVEY INFANT,1608,,320,763000,,,
1401041,CHOLANGIO EXIST CATH INJ,461,,361,763000,,,
1401058,CYSTO/VOID URETHR INJ,1711,,361,763000,,,
1401059,IMP ELEC ARRAY SACRAL NRV,16572,,361,763000,,,
1401066,URETHROCYSTOGRM RETRO INJ,1844,,361,763000,,,
1401074,HYSTERO NS/CON INTRO,891,,361,763000,,,
1401082,XR ABDOMEN 1 VIEW (AP),626,,320,763000,,,
1401090,XR ABDOMEN AP/DECUB/ERECT,1039,,320,763000,,,
1401108,XR ABD AP DECUB UPR+CHEST,1290,,320,763000,,,
1401116,MC XR BILE STNE REM PSTOP,1083,,320,763000,,,
1401124,XR UGI W KUB,716,,320,763000,,,
1401132,XR ESOPHAGUS,1184,,320,763000,,,
1401140,XR ENDO BILIARY DUCT CATH,774,,320,763000,,,
1401165,XR UGI W SMALL INTESTINE,1074,,320,763000,,,
1401173,XR SMALL BOWEL,1268,,320,763000,,,
1401181,XR COLON BE W OR WO KUB,1498,,320,763000,,,
1401182,XR ABDOMEN 1 VIEW,626,,320,763000,,,
1401183,XR ABDOMEN 2 VIEWS,1002,,320,763000,,,
1401184,XR ABDOMEN >=3 VIEWS,1039,,320,763000,,,
1401185,XR CHEST 1 VIEW,465,,324,763000,,,
1401186,XR CHEST 2 VIEWS,604,,324,763000,,,
1401187,XR CHEST 3 VIEWS,743,,324,763000,,,
1401188,XR CHEST >= 4 VIEWS,924,,324,763000,,,
1401207,XR COLON BE W AIR CON,2113,,320,763000,,,
1401215,XR CHOLECYSTOGRM ORAL CON,885,,320,763000,,,
1401223,XR CHOLANGIO/PANC INTRAOP,585,,320,763000,,,
1401231,MC XR CHOLE EXIST CATH,660,,320,763000,,,
1401256,XR ENDO ERCP,1634,,320,763000,,,
1401272,XR GI TUBE LONG INTRO,497,,320,763000,,,
1401280,XR UROGRAM ANTEGRADE,1849,,320,763000,,,
1401298,MC XR URETER CTH/STNT PL,1405,,320,763000,,,
1401306,XR UROGRM (IVP) WWO TOMO,3486,,320,763000,,,
1401314,XR UROGRM INFUS DRP/BOLUS,3625,,320,763000,,,
1401322,XR UROGRAM RETROGRADE,1849,,320,763000,,,
1401330,MC XR BILIAR DRN TRANSHEP,1089,,320,763000,,,
1401331,BX BRST STER PERC 1ST BI,0,3,510,763000,,,
1401332,BX BRST STER PERC 1ST LT,0,3,510,763000,,,
1401333,BX BRST STER PERC 1ST RT,0,3,510,763000,,,
1401334,BX BRST STEREO PERC EA AD,0,3,510,763000,,,
1401335,BX BREAST US PERC 1ST BI,0,3,361,763000,,,
1401336,BX BREAST US PERC 1ST LT,0,3,361,763000,,,
1401343,PLC BRST LOC MAMM 1ST BIL,3903,,360,763000,,,
1401344,PLC BRST LOC MAMM 1ST LT,2602,,360,763000,,,
1401345,PLC BRST LOC MAMM 1ST RT,2602,,360,763000,,,
1401346,PLC BRST LOC DEV MAMM ADD,2602,,360,763000,,,
1401348,XR CYSTOGRAM 3+ VIEWS,1268,,320,763000,,,
1401355,XR CYSTOURETHROGR RETRO,679,,320,763000,,,
1401363,XR CYSTOURETHROGRAM VOID,679,,320,763000,,,
1401371,XR UROGRM DRP/BOLUS W/TOM,4253,,320,763000,,,
1401389,MC XR RENAL CTH INS UNI,1405,,320,763000,,,
1401397,MC XR BILIAR DRN CTH/STNT,1268,,320,763000,,,
1401405,XR RENAL CYST STDY TRANSL,932,,320,763000,,,
1401406,BX SPLEEN NDL,880,,361,763000,,,
1401413,THORACENTESIS W TUBE INS,1810,,361,763000,,,
1401421,XR SMALL BOWEL,1268,,320,763000,,,
1401439,XR COLON BE W OR WO KUB,1498,,320,763000,,,
1401447,XR TUBE/CATH CHANGE W CON,986,,320,763000,,,
1401454,MA MAMMO DIAG RT,270,,401,763000,,,
1401462,XR MANDIBLE <4 VIEWS,1178,,320,763000,,,
1401470,XR MASTOIDS 3+ VIEWS/SIDE,509,,320,763000,,,
1401488,XR MASTOIDS 3+ VIEWS/SIDE,509,,320,763000,,,
1401496,XR HIP 2+ VIEWS LT,994,,320,763000,,,
1401504,XR HIP 2+ VIEWS RT,994,,320,763000,,,
1401512,XR FB LOCAL NOSE TO RECTM,1076,,320,763000,,,
1401520,XR SHUNTOGRAM NONVASCULAR,553,,320,763000,,,
1401521,DILATE RECTL STRIC W ANES,6344,,361,763000,,,
1401538,XR HIP INTRAOPERATIVE LT,572,,320,763000,,,
1401546,XR HIP INTRAOPERATIVE RT,572,,320,763000,,,
1401553,XR KNEE 1 OR 2 VIEWS LT,1155,,320,763000,,,
1401561,XR KNEE 1 OR 2 VIEWS RT,1155,,320,763000,,,
1401579,XR KNEE 4+ VIEWS LT,1625,,320,763000,,,
1401587,XR KNEE 4+ VIEWS RT,1625,,320,763000,,,
1401588,ABS/CYST DRN CATH EXCHNGE,3709,,361,763000,,,
1401595,XR ARTHROGRAM KNEE LT,803,,322,763000,,,
1401603,XR ARTHROGRAM KNEE RT,803,,322,763000,,,
1401611,XR TIBIA & FIBULA 2 VW LT,702,,320,763000,,,
1401629,XR TIBIA & FIBULA 2 VW RT,702,,320,763000,,,
1401637,XR ANKLE 2 VIEWS LT,755,,320,763000,,,
1401645,XR ANKLE 2 VIEWS RT,755,,320,763000,,,
1401652,XR ANKLE 3+ VIEWS LT,889,,320,763000,,,
1401660,XR ANKLE 3+ VIEWS RT,889,,320,763000,,,
1401678,XR FOOT 2 VIEWS LT,649,,320,763000,,,
1401686,XR FOOT 2 VIEWS RT,649,,320,763000,,,
1401710,XR CLAVICLE COMPLETE LT,865,,320,763000,,,
1401728,XR TMJ OPEN/CLOSED LT,971,,320,763000,,,
1401736,XR TMJ OPEN/CLOSED RT,971,,320,763000,,,
1401744,XR CLAVICLE COMPLETE RT,865,,320,763000,,,
1401751,XR SCAPULA COMPLETE LT,878,,320,763000,,,
1401769,XR SCAPULA COMPLETE RT,878,,320,763000,,,
1401777,XR SHOULDER 1 VIEW LT,774,,320,763000,,,
1401785,XR SHOULDER 1 VIEW RT,774,,320,763000,,,
1401793,XR ELBOW 2 VIEWS LT,825,,320,763000,,,
1401801,XR ELBOW 2 VIEWS RT,825,,320,763000,,,
1401819,XR ELBOW 3+ VIEWS LT,983,,320,763000,,,
1401827,XR ELBOW 3+ VIEWS RT,983,,320,763000,,,
1401835,XR FOREARM 2 VIEWS LT,537,,320,763000,,,
1401843,XR FOREARM 2 VIEWS RT,537,,320,763000,,,
1401850,XR UPP EXTRM INFANT 2+ LT,482,,320,763000,,,
1401868,XR UPP EXTRM INFANT 2+ RT,482,,320,763000,,,
1401876,XR LOW EXTRM INFANT 2+ LT,406,,320,763000,,,
1401884,XR LOW EXTRM INFANT 2+ RT,406,,320,763000,,,
1401892,XR CALCANEUS 2+ VIEWS LT,526,,320,763000,,,
1401900,XR CALCANEUS 2+ VIEWS RT,526,,320,763000,,,
1401918,XR SHOULDER 2+ VIEWS LT,1080,,320,763000,,,
1401926,XR SHOULDER 2+ VIEWS RT,1080,,320,763000,,,
1401934,XR FOOT 3+ VIEWS LT,746,,320,763000,,,
1401942,XR FOOT 3+ VIEWS RT,746,,320,763000,,,
1401959,XR RIBS 2 VIEWS LT,741,,320,763000,,,
1401967,XR RIBS 3 VIEWS BIL,1319,,320,763000,,,
1401983,XR RIBS W CHEST 3+ VWS RT,1371,,320,763000,,,
1401991,XR HUMERUS 2+ VIEWS LT,645,,320,763000,,,
1402007,XR BONE SURVEY COMPLETE,1592,,320,763000,,,
1402015,XR HUMERUS 2+ VIEWS RT,645,,320,763000,,,
1402023,XR WRIST 2 VIEWS LT,530,,320,763000,,,
1402031,XR WRIST 2 VIEWS RT,530,,320,763000,,,
1402049,MC MA MAMMO PLC NDL EA RT,1104,,320,763000,,,
1402056,XR SINUS TRACT/FIST/ABSC,671,,320,763000,,,
1402064,MA MAMMO DIAG RT,278,,401,763000,,,
1402072,MA MAMMO DIAG BIL,354,,401,763000,,,
1402080,XR TOMOGRAM SINGLE PLANE,1527,,320,763000,,,
1402098,XR WRIST 3+ VIEWS LT,640,,320,763000,,,
1402106,MA SURGICAL SPECIMEN EA,1283,,320,763000,,,
1402114,IR LASER PERIPH ART ADDL,855,,320,763000,,,
1402122,XR HAND 2 VIEWS LT,636,,320,763000,,,
1402130,XR HAND 2 VIEWS RT,636,,320,763000,,,
1402148,XR HAND 3+ VIEWS LT,756,,320,763000,,,
1402155,XR HAND 3+ VIEWS RT,756,,320,763000,,,
1402163,XR PORTABLE PER TRIP NC,,1,99,763000,,,
1402171,XR HIP 1 VIEW LT,825,,320,763000,,,
1402189,XR FILM COPY NC,,1,99,763000,,,
1402197,XR HIP 1 VIEW RT,825,,320,763000,,,
1402205,XR FEMUR 2 VIEWS LT,703,,320,763000,,,
1402213,XR FEMUR 2 VIEWS RT,703,,320,763000,,,
1402221,XR FINGER(S) 2+ VIEWS LT,423,,320,763000,,,
1402270,XR FINGER(S) 2+ VIEWS RT,423,,320,763000,,,
1402312,XR TOE(S) 2+ VIEWS LT,499,,320,763000,,,
1402320,XR TOE(S) 2+ VIEWS RT,499,,320,763000,,,
1402338,MC XR CHOLE PERC TRANSHEP,1660,,320,763000,,,
1402346,XR VENOGRAM EXTREMITY BIL,2610,,320,763000,,,
1402353,XR VENOGRAM EXTREMITY UNI,1293,,320,763000,,,
1402361,XR FLUORO < 1 HR,582,,320,763000,,,
1402379,XR SPEECH EVAL W CINE/VID,1349,,320,763000,,,
1402387,XR LOW EXTRM INFANT 2+BIL,508,,320,763000,,,
1402395,XR THORACIC SPINE 3 VIEWS,969,,320,763000,,,
1402403,XR BONE AGE STUDIES,353,,320,763000,,,
1402411,XR SCOLIOSIS SUP & STAND,667,,320,763000,,,
1402429,MC PREOP NDL PLC WIRE LOC,1618,,361,763000,,,
1402437,MC PREOP NDL WIRE LOC ADD,1114,,361,763000,,,
1402445,CHOLANG TRANSHEP PERC INJ,1205,,361,763000,,,
1402460,SINUS TRACT INJ DIAG,240,,361,763000,,,
1402486,ARTHROGRAM KNEE CON INJ,618,,361,763000,,,
1402494,MYELOGRAM/CT LUMBAR INJ,762,,361,763000,,,
1402502,C1-C2 PUNC CIS/LAT W INJ,972,,361,763000,,,
1402510,GI TUBE LONG INTRO,1418,,361,763000,,,
1402528,PYELOGRAM THRU TUBE INJ,426,,361,763000,,,
1402536,RENAL CYST ASP/INJ PERC,1037,,361,763000,,,
1402544,ARTHROGRAM SHOULDER INJ,618,,361,763000,,,
1402569,VENOGRAM EXTREMTY INJ,426,,361,763000,,,
1402577,CYSTO/VOID URETHR INJ,692,,361,763000,,,
1402578,CHOLANG NW ACCES INJ IMAG,3598,,361,763000,,,
1402579,CHOLANG EX ACCES INJ IMAG,3598,,361,763000,,,
1402580,XR SPINE ENTIRE 2-3 VIEWS,2156,,320,763000,,,
1402581,XR HIP W PELVIS 1 VIEW LT,869,,320,763000,,,
1402582,XR HIP W PELVIS 1 VIEW RT,869,,320,763000,,,
1402583,INJ ANTEGR NEPH&/URETE NW,2169,,361,763000,,,
1402584,INJ ANTEG NEPH&/URETER EX,2169,,361,763000,,,
1402585,XR EYE FOREIGN BODY UNI,513,,320,763000,,,
1402586,XR SPINE ENTIRE 1 VIEW,708,,320,763000,,,
1402587,XR SPINE ENTIRE 4-5 VIEWS,2694,,320,763000,,,
1402588,XR SPINE ENTIRE 6+ VIEWS,3368,,320,763000,,,
1402589,XR HIP W PEL 2-3 VIEWS LT,1055,,320,763000,,,
1402590,XR HIP W PEL 2-3 VIEWS RT,1055,,320,763000,,,
1402591,XR HIP W PELV 4+ VIEWS LT,1318,,320,763000,,,
1402592,XR HIP W PELV 4+ VIEWS RT,1318,,320,763000,,,
1402593,XR L SPINE CMPL W BEND VW,1397,,320,763000,,,
1402594,XR HIP W PELV 2 VIEWS BIL,993,,320,763000,,,
1402595,XR HIP W PEL 3-4 VIEWS BI,1241,,320,763000,,,
1402596,XR HIP W PEL 5+ VIEWS BIL,1551,,320,763000,,,
1402597,XR FEMUR 1 VIEW LT,559,,320,763000,,,
1402598,XR FEMUR 1 VIEW RT,559,,320,763000,,,
1402599,XR FEMUR 2+ VIEWS LT,746,,320,763000,,,
1402600,XR FEMUR 2+ VIEWS RT,746,,320,763000,,,
1402601,XR CHEST SPECIAL VIEWS,278,,324,763000,,,
1402602,REM CALCULI BILI DUCT/GB,2069,,361,763000,,,
1402603,PLC BRST LOC DEV MAMM 1ST,1936,,361,763000,,,
1402604,PLC BRST LOC DEV MAMM ADD,127,,361,763000,,,
1402619,XR CHEST 2 VWS W APIC LOR,616,,324,763000,,,
1402627,XR MANDIBLE 4+ VIEWS,1095,,320,763000,,,
1402635,XR KNEE AP STANDING BIL,379,,320,763000,,,
1402643,XR FACIAL BONES <3 VIEWS,621,,320,763000,,,
1402650,XR FACIAL BONES 3+ VIEWS,1249,,320,763000,,,
1402668,XR NASAL BONES 3+ VIEWS,740,,320,763000,,,
1402676,XR KNEE 3 VIEWS BIL,1133,,320,763000,,,
1402684,XR COLON ENEMA THERAPEUT,823,,320,763000,,,
1402692,XR OPTIC FORAMINA,418,,320,763000,,,
1402700,XR ORBITS 4+ VIEWS,1041,,320,763000,,,
1402718,XR SINUSES <3 VIEWS,388,,320,763000,,,
1402726,XR SINUSES 3+ VIEWS,990,,320,763000,,,
1402734,XR SKULL <4 VIEWS,719,,320,763000,,,
1402742,XR SKULL 4+ VIEWS,1180,,320,763000,,,
1402759,XR TMJ OPEN/CLOSED BIL,1208,,320,763000,,,
1402767,XR NECK SOFT TISSUE,591,,320,763000,,,
1402775,XR PELV&HIP INFANT/CHLD2+,269,,320,763000,,,
1402783,XR CHEST 1 VIEW,392,,324,763000,,,
1402791,XR RIBS W/CHEST 4+ VW BIL,911,,320,763000,,,
1402809,XR CHEST 1 VIEW,392,,324,763000,,,
1402817,XR CHEST 2 VIEWS,518,,324,763000,,,
1402825,XR CHEST 4+ VIEWS,395,,324,763000,,,
1402833,XR RIBS 3 VIEWS BIL,1131,,320,763000,,,
1402841,XR STERNUM 2+ VIEWS,542,,320,763000,,,
1402858,XR STERNOCLAVIC JT(S) 3+,410,,320,763000,,,
1402866,XR UPP EXTRM INFANT 2+ BI,318,,320,763000,,,
