Hospital Name:  St Elizabeth Community Hospital,,,,,,,
OSHPD Facility No: 106521041,,,,,,,
"Effective Date of Charges: June 1, 2018",,,,,,,
,,,,,,,
"CDM
Number",Billing Description (25 char), 999 Price  (Default) ,Zero Price Indicator,,,,
6322473,GLUCAGON1MG(1U) 1ML INJJG, -   ,3,,,,
6322481,GLYCOPYRROLA 0.2MG/ML 2ML, -   ,3,,,,
6322499,GLYCOPYRROLA 0.2MG/ML 5ML, 190.00 ,,,,,
6322515,HALOPERIDOL 5MG/ML 1ML IN, 56.00 ,,,,,
6322523,HEPARIN 10KU/ML 1ML INJ  , 51.00 ,,,,,
6322531,HEPARIN 5KU/1ML INJ      , 46.00 ,,,,,
6322556,HEPARIN FL 1KU/10ML INJ  , 46.00 ,,,,,
6322564,HEPARIN FL 20U/2ML INJ   , -   ,3,,,,
6322572,HEPARIN 10KU/10ML INJ    , -   ,3,,,,
6322580,HEPARIN 30KU/30ML INJ    , -   ,3,,,,
6322598,HEPARIN 1KU/ML 1ML INJ   , 46.00 ,,,,,
6322606,HEPAR FL PF 100U/10ML INJ, -   ,3,,,,
6322622,HYDRALAZINE 20MG/ML 1ML  , 556.00 ,,,,,
6322630,HYDROCORT SUC 1GM/8MLSDV , -   ,3,,,,
6322648,HYDROCORT SUC500MG/4MLSDV, -   ,3,,,,
6322655,HYDROCORT SUC250MG/2MLSDV, 76.00 ,,,,,
6322663,HYDROCORT NA 100MG/2MLINJ, 46.00 ,,,,,
6322689,HYDROXYZINE 100MG/2MLINJ , -   ,3,,,,
6322697,IMIPENEM/CILAST 250MG INJ, 120.00 ,,,,,
6322705,IMIPENEM/CILAST 500MG INJ, 226.00 ,,,,,
6322713,IG GAMASTAN SD 2ML IM    , -   ,3,,,,
6322721,INDIGO CAR 8MG/ML 5ML INJ," 1,186.00 ",,,,,
6322739,INDOMETHACIN 1MG INJ     , -   ,3,,,,
6322754,INSUL NPH 1000U/10ML INJ , -   ,3,,,,
6322770,INS REG HUM 100U/ML 10ML , 436.00 ,,,,,
6322804,ISOPROTEREN 1MG/5ML AMP  , -   ,3,,,,
6322812,ISOPROTEREN 0.2MG/1ML AMP, -   ,3,,,,
6322838,KANAMYCIN 1GM 3ML INJ    , -   ,3,,,,
6322853,KETAMINE 100MG/ML 5ML INJ, -   ,3,,,,
6322861,LABETALOL 5MG/ML 20ML INJ, 180.00 ,,,,,
6322911,LIDOCAINE 1% 30ML INJ    , -   ,3,,,,
6322929,LIDOCAINE 1.5% 20ML INJ  , -   ,3,,,,
6322937,LIDOCAINE 1% 10MG/ML 10ML, -   ,3,,,,
6322945,LIDOCAINE 1% 2ML INJ     , 46.00 ,,,,,
6322994,LIDOCAINE MPF 4% 5ML INJ , 46.00 ,,,,,
6323000,LIDOCAINE 2% 20ML INJ    , 46.00 ,,,,,
6323026,LIDOCAINE 2% 2ML INJ     , 46.00 ,,,,,
6323034,LIDOCAINE 1% 50ML INJ    , 46.00 ,,,,,
6323059,LIDOCAINE 2% 50ML INJ    , 46.00 ,,,,,
6323067,LIDO/EPI 2%1:100K 30MLMDV, -   ,3,,,,
6323075,LIDO/EPI 1%-1:100000 30ML, 46.00 ,,,,,
6323083,LIDO/EPI1.5% 1:200000 30M, 48.00 ,,,,,
6323091,LIDO/EPI 2%1:100K 20MLMDV, 46.00 ,,,,,
6323109,LIDO/EPI 1%-1:100000 50ML, 46.00 ,,,,,
6323125,TRACE METALS 1ML PEDIV   , 46.00 ,,,,,
6323133,MAG SULF 1GM/2ML INJ     , 46.00 ,,,,,
6323141,MAG SULF 5GM/10ML INJ    , 115.00 ,,,,,
6323166,MANNITOL 25% 50ML INJ    , 74.00 ,,,,,
6323174,MEASLES/MUMPS/RUBELLA VAC, 388.00 ,,,,,
6323208,METHYLDOPA 250MG/5ML INJ , -   ,3,,,,
6323216,METHYLENE BLU100MG/10MLJG, 943.00 ,,,,,
6323224,METHYLENE BLUE 10MG/1MLJG, -   ,3,,,,
6323232,METHYLERGON 0.2MG/ML 1ML , 46.00 ,,,,,
6323257,METHYLPRED NA 125MG INJ  , 62.00 ,,,,,
6323265,METHYLPRED NA 40MG INJ   , 46.00 ,,,,,
6323273,METHYLPRED ACE40MG/1MLINJ, 58.00 ,,,,,
6323281,METHYLPRED ACE80MG/1MLINJ, 100.00 ,,,,,
6323299,METOCLOPRAMIDE 5MG/ML 10M, -   ,3,,,,
6323307,METOCLOPRAMIDE 5MG/ML 2ML, 46.00 ,,,,,
6323315,METOPROLOL 1MG/ML 5ML INJ, 46.00 ,,,,,
6323331,MIDAZOLAM 1MG/ML 5ML INJ , 46.00 ,,,,,
6323349,MULTIVIT W VIT K 10ML INJ, 53.00 ,,,,,
6323356,NAFCILLIN 1GM INJ        , 83.00 ,,,,,
6323364,NAFCILLIN 2GM INJ        , 200.00 ,,,,,
6323372,NAFCILLIN 500MG INJ      , -   ,3,,,,
6323380,NALBUPHINE 10MG/1ML INJ  , -   ,3,,,,
6323398,NALBUPHINE 20MG/1ML INJ  , -   ,3,,,,
6323414,NALOXONE 0.4MG/ML 1ML INJ, 152.00 ,,,,,
6323422,NALOXONE 1MG/ML 2ML INJ  , 228.00 ,,,,,
6323448,NEOSTIG 1MG/1ML /0.5MGMDV, -   ,3,,,,
6323455,NEOSTIG 1:2K /0.5MG10MLMD, 67.00 ,,,,,
6323505,NTG 5MG/ML 10ML INJ      , 51.00 ,,,,,
6323513,NITROPRUSSIDE 50MG/2ML IN," 5,750.00 ",,,,,
6323521,NOREPINEPH 1MG/ML 4MLPDIV, 46.00 ,,,,,
6323547,ORPHENADRINE 30MG/ML 2ML , 130.00 ,,,,,
6323554,OXYTOCIN 10U/ML 1ML INJ  , 46.00 ,,,,,
6323562,PANCURONIUM 1MG/ML 10ML  , -   ,3,,,,
6323570,PAPAVERINE 60MG/2ML INJ  , 81.00 ,,,,,
6323646,PEN G K 20MIL UNIT INJ   , -   ,3,,,,
6323653,PEN G K 5MIL U INJ       , 243.00 ,,,,,
6323661,PEN G K 1MIL UNITS INJ   , -   ,3,,,,
6323687,PHENYLEPH 1% 10MG/ML 1ML , 46.00 ,,,,,
6323695,PHENYTOIN 50MG/ML 5ML INJ, 46.00 ,,,,,
6323703,PHENYTOIN 50MG/ML 2ML INJ, 46.00 ,,,,,
6323711,PHYSOSTIGMINE 1MG/ML 2ML , 46.00 ,,,,,
6323729,VIT K1(PHYTON)10MG/ML 1ML, 193.00 ,,,,,
6323737,PHYTONADI 1MG/0.5ML PEDIM, 46.00 ,,,,,
6323745,POLYMYXIN B 500000U INJ  , 78.00 ,,,,,
6323752,NA ACET 40MEQ/20ML INJ   , -   ,3,,,,
6323760,KCL 40MEQ/20ML INJ       , 46.00 ,,,,,
6323778,KCL 20MEQ/10ML INJ       , 46.00 ,,,,,
6323786,KCL 30MEQ/15ML INJ       , -   ,3,,,,
6323794,KCL 10MEQ 5ML INJ        , -   ,3,,,,
6323802,K PHOS 4.4MEQ/ML 5ML INJ , -   ,3,,,,
6323810,PROCAINAMIDE 500MG/ML 2ML, 314.00 ,,,,,
6323828,PROCAINAMIDE 100MG/ML 10M, 379.00 ,,,,,
6323836,PROCHLORPER 5MG/ML 2ML IN, 128.00 ,,,,,
6323844,PROGESTER/OIL 50MG/ML 10M, 207.00 ,,,,,
6323869,PROMETHAZINE 25MG INJ    , -   ,3,,,,
6323877,PROMETHAZINE 50MG INJ    , 46.00 ,,,,,
6323885,PROPRANOLOL 1MG/ML 1ML IN, 58.00 ,,,,,
6323893,PROTAMINE SULF 10MG/ML25M, 187.00 ,,,,,
6323901,PROTAMINE SULF 10MG/ML 5M, -   ,3,,,,
6323927,PYRIDOSTIGMINE 5MG/ML 2ML, -   ,3,,,,
6323935,VIT B6(PYRIDOX)100MG/ML1M, 65.00 ,,,,,
6323943,RANITIDINE 50MG/2ML INJ  , -   ,3,,,,
6323968,SCOPOLAMINE 0.4MG/ML 1ML , -   ,3,,,,
6323976,SINCALIDE 5MCG SDV       , 576.00 ,,,,,
6323992,NA BICARB 2.4MEQ/5ML INJ , -   ,3,,,,
6324008,NA BICARB 4.2% 10ML INJ  , 46.00 ,,,,,
6324016,NA BICARB 10MEQ/10ML INJ , 46.00 ,,,,,
6324024,NA BICARB 8.4%/50ML INJ  , 46.00 ,,,,,
6324040,NACL 23.4% 30ML CONC INJ , 46.00 ,,,,,
6324057,NACL 0.9% 50ML PB        , 74.00 ,,,,,
6324065,NA THIOSULFAT 1GM/10MLIV , -   ,3,,,,
6324073,SUCCINYLCHL 100MG/ML 10ML, -   ,3,,,,
6324107,TERBUTALINE 1MG/ML 1ML IN, 125.00 ,,,,,
6324131,IG TETANUS 250U SYRNJG   ," 1,766.00 ",,,,,
6324149,VIT B1 THIAM 200MG/2MLINJ, 53.00 ,,,,,
6324156,THROMBIN 20000U PWDR     , -   ,3,,,,
6324164,TICARCIL/CLAV 3.1GM INJ  , -   ,3,,,,
6324180,TOBRAMYCIN 40MG/ML 2ML IN, 46.00 ,,,,,
6324198,SMZ-TMP 400-80MG/5ML SDV , -   ,3,,,,
6324206,SMZ-TMP 800-160MG/10MLINJ, 57.00 ,,,,,
6324214,SMZ-TMP 1.6-0.24GM/20MLIV, -   ,3,,,,
6324222,TRIAMCIN ACE 10MG/ML 5ML , 73.00 ,,,,,
6324271,TRIAMCIN HEX 20MG/ML 1ML , -   ,3,,,,
6324297,TRIMETHOBENZ 100MG/ML 2ML, -   ,3,,,,
6324321,VANCOMYCIN 500MG INJ     , 46.00 ,,,,,
6324347,VASOPRESSIN 20U/ML 1ML IN, 767.00 ,,,,,
6324362,VECURONIUM 10MG LYOPH SDV, 46.00 ,,,,,
6324370,VERAPAMIL 5MG/2ML 2ML INJ, 183.00 ,,,,,
6324388,WARFARIN 5MG INJ         , -   ,3,,,,
6324396,TRACE MET MTE-4 CON 1MLIV, 51.00 ,,,,,
6324404,CEFTRIAXONE 250MG PWD INJ, -   ,3,,,,
6324412,CEFTRIAXONE 500MG PWD INJ, 54.00 ,,,,,
6324446,EPOETIN NONESRD 2KU SDVJG, -   ,3,,,,
6324453,CLINDAMYCIN 900MG/6ML INJ, 46.00 ,,,,,
6324461,ATENOLOL 5MG/10ML 10ML IN, -   ,3,,,,
6324495,PROPOFOL 10MG/ML 20ML INJ, 46.00 ,,,,,
6324511,NA TETRADEC 3% 60MG/2MLIV, 432.00 ,,,,,
6324529,SELENIUM 40MCG/ML 10ML IN, -   ,3,,,,
6324545,ESMOLOL 10MG/ML 10ML INJ , 134.00 ,,,,,
6324552,DEXAM PH 10MG/1ML INJ    , -   ,3,,,,
6324578,CEFUROXIME 1.5GM PWD INJ , 71.00 ,,,,,
6324586,LIDOCAINE 2% 10ML INJ    , 46.00 ,,,,,
6324594,METHOCARBAML 100MG/ML 10M, -   ,3,,,,
6324610,ZINC SULF 1MG/ML 10ML INJ, -   ,3,,,,
6324677,D25% 10ML INJ            , 48.00 ,,,,,
6324719,PROPOFOL SF 500MG/50MLINJ, 97.00 ,,,,,
6324727,CIPROFLOXACIN 200MG/1DLPB, 46.00 ,,,,,
6324735,CIPROFLOXA 400MG/40ML INJ, 46.00 ,,,,,
6324750,HALOPERIDOL DEC 50MG INJ , -   ,3,,,,
6324768,DILTIAZEM 25MG/5ML INJ   , 46.00 ,,,,,
6324776,DILTIAZEM 50MG/10ML INJ  , -   ,3,,,,
6324784,PEN G NA 5MIL U INJ      , -   ,3,,,,
6324792,CALCITRIOL 1MCG/ML 1ML IN, 46.00 ,,,,,
6324826,DIP-TET TOXD<7 0.5ML IM  , 253.00 ,,,,,
6324834,EPINEPHRIN 0.1MG(30MG)MDV, 1.00 ,,,,,
6324842,ETOMIDATE 2MG/ML 10ML INJ, -   ,3,,,,
6324859,ETOMIDATE 2MG/ML 20ML INJ, 46.00 ,,,,,
6324867,ETHANOLAMINE 100MG INJJG , -   ,3,,,,
6324875,SUMATRIPTAN 6MG INJ      , 646.00 ,,,,,
6324883,FERRIC GLUC 62.5MG/5ML IN, 220.00 ,,,,,
6324909,HEPARIN FL PF 5U/5MLSYR  , -   ,3,,,,
6324925,FLUMAZENIL 0.1MG/ML 5ML I, 47.00 ,,,,,
6324941,CISATRACURIUM 2MG/ML 10ML, -   ,3,,,,
6324974,PARICALCITOL 5MCG/ML 1ML , 349.00 ,,,,,
6324990,BORTEZOM 3.5MG PWDR INJJG, -   ,3,,,,
6325047,MAG SULF40GM/SW 1L PMX   , -   ,3,,,,
6325054,OCTREOTIDE 0.1MG/ML 1ML  , 69.00 ,,,,,
6325062,ALBUM 5% 2.5GM/50ML INJJG, -   ,3,,,,
6325104,ENOXAPARIN 30MG 0.3ML INJ, 172.00 ,,,,,
6325120,TORSEMIDE 10MG/ML 2ML INJ, 54.00 ,,,,,
6325138,ZIDOVUDINE 10MG/ML 20ML  , -   ,3,,,,
6325153,CEFOTAXIME 500MG PWD INJ , 46.00 ,,,,,
6325161,LEVOFLOXACIN 500MG INJ   , 258.00 ,,,,,
6325286,DORNASE 1MG/ML 2.5ML INH , -   ,3,,,,
6325310,IG RHO-D 300MCG INJ      , -   ,3,,,,
6325328,VALPROIC AC 500MG/5ML INJ, 47.00 ,,,,,
6325336,VARICELLA VACPF1350U/0.5 , 669.00 ,,,,,
6325344,POLIO VACC(INACTIVE) 0.5M, -   ,3,,,,
6325351,LEVOFLOXACIN 250MG 50MLPB, 74.00 ,,,,,
6325369,ENOXAPARIN 60MG 0.6ML INJ, 343.00 ,,,,,
6325377,LEVOFLOXAC 500MG/100ML PB, 74.00 ,,,,,
6325385,ROCURONIUM 10MG/ML 5ML IN, 122.00 ,,,,,
6325393,BACLOFEN 50MCG/1ML INTHJG, -   ,3,,,,
6325401,CEFEPIME 1GM PWD INJ     , 46.00 ,,,,,
6325419,VECURONIUM 20MG LYOPH SDV, 69.00 ,,,,,
6325427,DOLASET 12.5MG/0.625MLINJ, -   ,3,,,,
6325450,DILTIAZEM 125MG/25ML INJ , 47.00 ,,,,,
6325468,PROPOFOL SF 1GM/100ML INJ, 184.00 ,,,,,
6325476,ENOXAPARIN 100MG 1ML INJ , 572.00 ,,,,,
6325518,NICARDIPINE 2.5MG/ML 10ML, 118.00 ,,,,,
6325526,MIVACURIUM 2MG/ML 10ML IN, -   ,3,,,,
6325534,HEP 25KU/NS 0.45%250MLPMX, -   ,3,,,,
6325542,VIT A 50000IU/ML 2ML INJ , -   ,3,,,,
6325567,K PHOS 3MMOL/ML 15ML SDV , -   ,3,,,,
6325575,KETAMINE 50MG/ML 10ML INJ, 46.00 ,,,,,
6325583,CYCLOSPORINE 50MG/ML 5ML , 272.00 ,,,,,
6325591,HEPARIN FL 300U/30ML INJ , -   ,3,,,,
6325609,PANCURONIUM 2MG/ML 2ML IN, -   ,3,,,,
6325617,BUPIVAC/EPI 0.5% 50ML INJ, -   ,3,,,,
6325625,BUPIV/EPI 0.25% 50ML INJ , -   ,3,,,,
6325633,BUPIVACAINE 0.5% 50ML INJ, 46.00 ,,,,,
6325641,LIDOCAINE PF 2% 5ML SYRN , 46.00 ,,,,,
6325666,ESTRADIOL CYP 25MG/5MLINJ, -   ,3,,,,
6325674,PIPERACIL/TAZO 4.5GM INJ , 152.00 ,,,,,
6325682,PIPERACIL/TAZO 3.375GM IN, 120.00 ,,,,,
6325708,TORSEMIDE 10MG/ML 5ML INJ, -   ,3,,,,
6325716,MEDROXYPROG 150MG/ML 1ML , 396.00 ,,,,,
6325732,HEPARIN 2KU/2ML INJ      , -   ,3,,,,
6325740,D10%W 5ML INJ            , -   ,3,,,,
6325773,TUBERCULIN 5TU/0.1ML 0.1M, 46.00 ,,,,,
6325781,EPINEPHRINE 0.3MG PEN    ," 1,073.00 ",,,,,
6325849,EPOPROSTEN 0.5MG/17ML INJ, -   ,3,,,,
6325856,HEPARIN FL PF 500U/5MLSYR, -   ,3,,,,
6325864,HEP A VACC 25U/0.5MLPEDIM, -   ,3,,,,
6325880,FOSPHENYT 100MG/2ML SDVJG, 46.00 ,,,,,
6325898,ROPIVACAINE 40MG/20ML INJ, 56.00 ,,,,,
6325906,ROPIVACAINE 200MG/1DL INJ, 234.00 ,,,,,
6325914,MAG SULF 4GM/SW 100ML PMX, 74.00 ,,,,,
6325948,AZITHROMYCIN 500MG INJ   , 71.00 ,,,,,
6325971,ENOXAPARIN 40MG 0.4ML INJ, 229.00 ,,,,,
6325989,HIB VACCINE PRP-T CONJ IM, -   ,3,,,,
6326003,EPTIFIBATID 2MG/ML 10MLJG," 1,137.00 ",,,,,
6326029,PIPERACIL/TAZO 2.25GM INJ, 80.00 ,,,,,
6326037,ENOXAPARIN 80MG 0.8ML INJ, 457.00 ,,,,,
6326045,NACL 0.9% PF 30ML INJ    , -   ,3,,,,
6326060,LINEZOLID 600MG/300ML PB , 552.00 ,,,,,
6326094,CEFEPIME 2GM PWD INJ     , 233.00 ,,,,,
6326102,PANTOPRAZOLE 40MG PWD SDV, 46.00 ,,,,,
6326110,PROPOFOL 10MG/ML 10ML INJ, -   ,3,,,,
6326136,MILRINONE 20MG/100ML PB  , -   ,3,,,,
6326144,VORICONAZOLE 200MG INJJG ," 1,030.00 ",,,,,
6326169,INS ASP PRO 70-30 3ML PEN, -   ,3,,,,
6326185,OPRELVEKIN 5MG INJJG     , -   ,3,,,,
6326201,BIVALIRUDIN 250MG INJ    , -   ,3,,,,
6326219,BUPIVAC PF 0.5% 10ML INJ , 46.00 ,,,,,
6326227,ZIPRASIDONE 20MG INJ     , 165.00 ,,,,,
6326235,ERTAPENEM 1GM PWDR INJ   , 539.00 ,,,,,
6326268,TIGECYCLINE50MG PWD SDVJG, -   ,3,,,,
6326276,MYCOPHENOLATE 500MG 20ML , 528.00 ,,,,,
6326284,PROPOFOL 10MG/ML 50ML INJ, -   ,3,,,,
6326292,MENINGOCOC VACC 0.5ML INJ, -   ,3,,,,
6326300,INS ASPART 1000U/10ML INJ, -   ,3,,,,
6326318,OMALIZUMAB 150MG INJJG   ," 5,750.00 ",,,,,
6326359,CIPROFLOXACIN 400MG/2DLPB, 46.00 ,,,,,
6326391,DOXORU LIP 10MG/5ML INJJG, -   ,3,,,,
6326392,DOXORUBICN 50MG/25MLSDV  , -   ,3,,,,
6326409,DECITABINE 50MG INJJG    , -   ,3,,,,
6326417,ROPIVACAINE 200MG/20MLAMP, 157.00 ,,,,,
6326425,HIB/HEP B VACC(COMVX) 0.5, -   ,3,,,,
6326433,HEP B VAC/DTAP/IPV0.5MLIM, -   ,3,,,,
6326441,IBUPROFEN LYS 2.5MG/1ML  , -   ,3,,,,
6326458,ADENOSINE DX 3MG/ML 30ML ," 2,254.00 ",,,,,
6326466,PACLITAX PBP 100MG PWDJG , -   ,3,,,,
6326474,CEFOXITIN 1GM/50ML PB    , 74.00 ,,,,,
6326482,CEFOXITIN 2GM 50ML PB    , -   ,3,,,,
6326490,DEXMEDETOM 200MCG/2ML INJ, 595.00 ,,,,,
6326508,OCTREOTIDE 30MG DEP KITJG, -   ,3,,,,
6326516,FOMEPIZOLE 1GM/ML 1.5MLJG, -   ,3,,,,
6326524,IOHEXOL 300MG/ML 50ML INJ, -   ,3,,,,
6326557,FAMOTIDINE 20MG/50ML PB  , -   ,3,,,,
6326573,IBANDRONATE 3MG/3ML INJJG, -   ,3,,,,
6326581,FLUCONAZOLE 200MG/100MLPB, 63.00 ,,,,,
6326599,FLUCONAZOLE 400MG/200MLPB, 126.00 ,,,,,
6326607,ACETYLCYSTNE 6GM/30ML INJ," 1,125.00 ",,,,,
6326615,INS DETEM 300U/3ML PEN   , -   ,3,,,,
6326631,GLYCOPYRROLA 0.2MG/ML 20M," 1,459.00 ",,,,,
6326649,PEGFILGRASTIM 6MG INJJG  ," 9,281.00 ",,,,,
6326664,INSULN ASPART100/1 PEN3ML, -   ,3,,,,
6326672,INSULIN NPH100U/ML PEN3ML, -   ,3,,,,
6326680,INSULIN REG HUMAN PEN 3ML, -   ,3,,,,
6326698,ONDANSETRON 4MG/2ML SDV  , 46.00 ,,,,,
6326706,PHENYLEPH 1% 10MG/ML 5ML , -   ,3,,,,
6326714,RABIES VACC 2.5IU/ML 1ML ," 1,366.00 ",,,,,
6326748,ACYCLOVIR 5% 15GM TOP    ," 2,294.00 ",,,,,
6326755,ALBUTEROL 0.5% 20ML INH  , 111.00 ,,,,,
6326789,ATROPINE 1% 3.5GM OP OINT, -   ,3,,,,
6326797,HYDROCORT 2.5% 30GM PRCRM, 539.00 ,,,,,
6326813,AZELASTINE 0.1%137MCG30ML, 774.00 ,,,,,
6326839,BACITRA/POLYMIX 30GM TOP , 17.00 ,,,,,
6326847,BACITRA/POLYMYX 3.5GM OPO, 165.00 ,,,,,
6326854,BACITRACIN 3.5GM OP OINT , 114.00 ,,,,,
6326862,BACITRACIN 30GM OINT     , 9.00 ,,,,,
6326870,BACITRA/POLY B 0.94GM TOP, 2.00 ,,,,,
6326896,BECLOMETH 42MCG 25GM NAS , -   ,3,,,,
6326912,BENZOCAINE 20% 120ML SPRY, -   ,3,,,,
6326938,BETAMETH VAL 0.1% 45GM CR, -   ,3,,,,
6326946,BETAMETH VAL 0.1% 15GM CR, -   ,3,,,,
6326953,BETAMETH VAL 0.1% 15GM OI, -   ,3,,,,
6326961,SUMATRIPTAN 20MG NAS SPRY, -   ,3,,,,
6326979,SUMATRIPTAN 5MG NAS SPRY , -   ,3,,,,
6326987,TIOTROPIUM 18MCG INH 5DOS, 420.00 ,,,,,
6327001,CLOBETASOL 0.05% 15GM CRM, -   ,3,,,,
6327019,CLOBETASOL 0.05% 30GM CRM, 207.00 ,,,,,
6327027,CLOBETASOL 0.05% 15GM OIN, -   ,3,,,,
6327035,CLOTRIMAZOLE 1% 15GM CRM , 31.00 ,,,,,
6327068,CLOTRIMAZOLE 1% 30GM CRM , 48.00 ,,,,,
6327076,BETAMETH/CLOTRIM 45GM CRM, -   ,3,,,,
6327084,ZINC/COD LIVER 30GM OINT , -   ,3,,,,
6327092,CROMOLYN 8.1GM INH       , -   ,3,,,,
6327100,CROMOLYN 14.2GM INH      , -   ,3,,,,
6327118,CYCLOSPOR 100MG/ML 50MLLQ, -   ,3,,,,
6327134,DESONIDE 0.05% 60GM TOP  , -   ,3,,,,
6327142,DESOXIMETASONE 0.25% 15GM, -   ,3,,,,
6327175,DIBUCAINE 1% 30GM OINT   , 9.00 ,,,,,
6327183,ECONAZOLE NIT 1% 30GM TOP, -   ,3,,,,
6327209,ERYTHRO 0.5% 3.5GM OPO   , -   ,3,,,,
6327217,FLUNISOLIDE M  250 MCG 7G, 564.00 ,,,,,
6327225,FLUOCINOLNE 0.01% 15GMTOP, -   ,3,,,,
6327233,FLUOCINOLONE 0.025% 15GM , -   ,3,,,,
6327258,FLUOCINOL 0.025% 15GM OIN, -   ,3,,,,
6327282,FLUOCINON 0.05% 15GM CRM , -   ,3,,,,
6327308,FLUOCINON 0.05% 30GM CRM , 524.00 ,,,,,
6327316,FLUOCINON 0.05% 15GM OINT, -   ,3,,,,
6327324,FLUOCINON 0.05% 30GM OINT, -   ,3,,,,
6327332,FLUOCINON/E 0.05% 15GMCRM, -   ,3,,,,
6327340,FLUOCINON/E 0.05% 60GMCRM, -   ,3,,,,
6327373,GENTAMICIN 0.1% 15GM TOP , 180.00 ,,,,,
6327381,GENTAMICIN 0.3% 3.5GM OPO, 114.00 ,,,,,
6327415,HYDROCORT 0.5% 30GM CRM  , -   ,3,,,,
6327423,HYDROCORT 1% 30GM OINT   , -   ,3,,,,
6327431,HYDROCORT 0.5% 30GM OINT , -   ,3,,,,
6327472,AZELASTINE 0.05% 6ML OPS , -   ,3,,,,
6327514,STERILE TALC 5GM PWD     , -   ,3,,,,
6327530,NTG 2% 30GM OINT         , -   ,3,,,,
6327548,NYSTATIN 15GM CRM        , 101.00 ,,,,,
6327555,NYSTATIN/TRIAMC 15GM CRM , -   ,3,,,,
6327563,NYSTATIN/TRIAMC 30GM CRM , 203.00 ,,,,,
6327571,NYSTATIN/TRIAMC 60GM TOP , -   ,3,,,,
6327589,NYSTATIN/TRIAMC 15GM OINT, -   ,3,,,,
6327597,NYSTATIN/TRIAMC 30GM OINT, 170.00 ,,,,,
6327621,MINERL OIL/PET HY-PHL 454, -   ,3,,,,
6327654,SILVER SULFAD 1% 400GMCRM, 374.00 ,,,,,
6327662,SILVER SULFAD 1% 50GM CRM, -   ,3,,,,
6327712,TOBRAMYCIN 0.3% 3.5GM OPO, 597.00 ,,,,,
6327720,TOLNAFTATE 1% 15GM TOP   , 9.00 ,,,,,
6327738,TRIAMCIN ACE 0.5% 15GM CR, 59.00 ,,,,,
6327753,TRIAMC ACE 0.025% 80GMCRM, -   ,3,,,,
6327761,TRIAMCIN ACE 0.1% 15GM CR, 33.00 ,,,,,
6327779,TRIAMCIN ACE 0.1% 15GMOIN, 33.00 ,,,,,
6327787,TRIAMCIN ACE 0.1% 80GM   , -   ,3,,,,
6327795,TRIAMCIN ACE 20GM INH    , -   ,3,,,,
6327829,A AND D 60GM OINT        , 6.00 ,,,,,
6327837,ZINC OXIDE 20% 30GM TOP  , 5.00 ,,,,,
6327845,ACETIC ACID 2% 15ML OTIC , -   ,3,,,,
6327852,ACETIC ACID 0.25% 1000ML , -   ,3,,,,
6327860,ACETYLCYST 10% 10ML INH  , -   ,3,,,,
6327878,ACETYLCYST 20% 10ML INH  , 47.00 ,,,,,
6327886,ACETYLCYST 20% 30ML INH  , 52.00 ,,,,,
6327944,MUPIROCIN 2% 15GM OINT   , -   ,3,,,,
6327951,BENZOCAIN 20% 60MLTOPSPY , 7.00 ,,,,,
6327985,BENZOYL PEROX 10% 45GM GE, -   ,3,,,,
6328009,CALAMINE/PRAMOXINE 180ML , -   ,3,,,,
6328017,CALAMINE/PHENOL 120ML LOT, -   ,3,,,,
6328025,CALAMINE 120ML TOP LOT   , -   ,3,,,,
6328041,BENZOCAINE/TETRA 56GM SPY, 370.00 ,,,,,
6328074,CHLORASEPTIC 177ML SPRAY , 7.00 ,,,,,
6328090,CLOTRIMAZOLE 1% 30ML TOP , -   ,3,,,,
6328108,CLOTRIMAZOLE 1% 45GM CRM , 12.00 ,,,,,
6328124,NEOMY/POLY B/HC 7.5GM TOP, -   ,3,,,,
6328140,CROMOLYN 4% 26ML NAS SPRY, -   ,3,,,,
6328157,NA HYPOCHLOR 0.25% 473ML , 18.00 ,,,,,
6328165,DESMOPRES 0.01MG 2.5MLSPY, -   ,3,,,,
6328181,DEXAMETHAS 0.1% 5ML OPSOL, -   ,3,,,,
6328199,EPINEPHR 2.25% 15ML NEB  , -   ,3,,,,
6328207,EPINEPHRINE 0.1% 30ML TOP, -   ,3,,,,
6328215,ESTROG CONJ 42.5GM VAG   , -   ,3,,,,
6328223,FLUNISOLIDE 0.025% 25ML  , -   ,3,,,,
6328249,FLUOCINOLONE 0.01% 60ML  , -   ,3,,,,
6328256,FLUOCINON 0.05% 15GM GEL , -   ,3,,,,
6328363,IPRATROPIUM 14.7GM INH   , -   ,3,,,,
6328371,TRIAMCINOLONE 5GM TOP PST, -   ,3,,,,
6328389,AMMON LACT 12% 225ML LOT , -   ,3,,,,
6328397,OCULAR LUBR 3.5GM OINT OP, 14.00 ,,,,,
6328439,LIDOCAINE 4% 50ML TOP SOL, 53.00 ,,,,,
6328454,LIDOCAINE 2% 30ML TOP JEL, 96.00 ,,,,,
6328470,BETAMETH/CLOTRIM 15GM CRM, 312.00 ,,,,,
6328488,AL/MG/SMC 200/200/20 30ML, 2.00 ,,,,,
6328504,METHYL SAL/MENTH 30GMOINT, 3.00 ,,,,,
6328520,MICONAZOLE 2% 15GM CRM   , 4.00 ,,,,,
6328538,MICONAZOLE 2% 30GM CRM   , 11.00 ,,,,,
6328546,MICONAZOLE 2% 45GM VAG CR, 13.00 ,,,,,
