CHARGE #,DESCRIPTION,PRICE,ROOM PRICE
5639208,CABLE CONTROL DEPUY 1739-18-000,556.73,0
5655121,SHOULDER SCREW WASHER ROCKWOOD 45MM,556.73,0
8500951,BEDSIDE PFT W/BRONCH,558.9,0
4501219,CONTROL NASAL HEMORRHAGE ANT,560.05,0
8003733,US SCROTUM/CONTENTS,560.7,0
8004046,US EXTREM NON VASC,560.7,0
8008203,US SOFT TISSUE HEAD/NECK,560.7,0
8008237,US CHEST,560.7,0
8033136,US EXTREM NON VASC,560.7,0
8033631,US EXTREM NON VASC,560.7,0
8046195,US INFANT HIPS,560.7,0
8046203,US SPINAL CANAL,560.7,0
8047144,US PELVIS LTD NON OB,560.7,0
8203739,US SCROTUM/CONTENTS,560.7,0
8204042,US EXTREM NON VASC,560.7,0
8208209,US SOFT TISSUE HEAD/NECK,560.7,0
8208233,US CHEST,560.7,0
8233132,US EXTREM NON VASC,560.7,0
8233637,US EXTREM NON VASC,560.7,0
8246191,US INFANT HIPS,560.7,0
8246209,US SPINAL CANAL,560.7,0
8247140,US PELVIS LTD NON OB,560.7,0
6009500,HC APPL COMPRESS MULTI BELOW KNEE B,560.74,0
158428,HAND BASED THUMB SPICA,561.6,0
8050571,CT SINUS TRACT STUDY,562.33,0
8052668,MRI BREAST LT W/O CONT,562.33,0
8052672,MRI BREAST RT W/O CONT,562.33,0
8052675,MRI FETAL SINGL/1ST GEST,562.33,0
8052676,MRI FETAL EA ADDL GEST,562.33,0
6203145,MULTI LUMEN CATHETER,562.37,0
5609235,KIT PATIENT APPLICATION ADHESIVE RI,562.52,0
5619358,PROSTHESIS BLOOM SINGER BK5018,562.84,0
8007486,CT PELVIS W/ + W/O CONT,563.6,0
8207482,CT PELVIS W/ + W/O CONT,563.6,0
2301414,PACU PHASE II OB,563.83,0
5700596,PACU PHASE II,563.83,0
8002065,UROGRAPHY RETRO,566.27,0
5604814,CAUTERY FULGARATING 02FR,566.94,0
5640594,ENDO LUNG CLAMP ENDLC 408966,568.37,0
5600366,APPLIER RAPID LOC MENISCAL,569.08,0
5605100,CAUTERY TIP #24 CIRCON,569.08,0
5605118,CAUTERY TIP #26 CIRCON,569.08,0
1222363,JAK2 EXONS 12 & 13 MUT,569.13,0
156877,4 FR SL POWERPICC SOLO CATHETER KIT,569.3,0
6103290,US GUIDED PERICARDIOCENTESIS S+I,569.51,0
8501165,EKG,570.29,0
8502023,"EKG,PEDS <12 YRS",570.29,0
4502084,LUMBAR PUNCTURE,571.4,0
4502571,INJ INTERCOSTAL NERVE SINGLE,571.4,0
4502597,REPAIR FOOT TENDON (complex),571.4,0
5660659,SURGICEL FIBRILLAR 2X4 HEMOSTAT,571.58,0
5680942,LSR FIBER HOLMIUM 550 FBRNX,572,0
5612726,PACK DAISY I&A,572.03,0
5637566,TUBE MIC-G GASTROSTOMY 16FR KIT,572.03,0
5637590,TUBE MIC-G GASTROSTOMY 18FR KIT,572.03,0
8500878,OXYGEN DESATURATION,572.94,0
8044554,US LWR EXT ARTERIES UNI,573.12,0
8044604,US LWR EXT-ARTERIES UNI,573.12,0
157198,FORCEP BIOPSY HOT POLYP,573.29,0
157206,FORCEP BIOPSY HOT REPR 240,573.29,0
157214,FORCEP BIOPSY HOT 240,573.29,0
157404,FORCEP BRONCHOSCOPY,573.29,0
1222850,"NMDA-R AB CBA,CSF",573.88,0
8003717,US TRANSVAGINAL,575.17,0
8203713,US TRANSVAGINAL,575.17,0
6132245,INJ SPLENOPORTOGRAM,576.28,0
5640917,EXTRACTOR HELICAL STONE 13102,577.95,0
6131460,SEL CTH THOR/BRAC 1ST,578.39,0
7502776,"KIT,TEMP CATH 10FR",578.92,0
7502784,"KIT,TEMP CATH 11.5FR",578.92,0
6132914,ANG ILIAC W/CARD CATH,578.93,0
4501128,CHEST TUBE INSERTION,579.71,0
4501649,THORACENTESIS/CHEST TUBE,580.03,0
1229814,BAND 3 FLUORESCENE ST,581.86,0
6132567,REM CVD PERICATHETER OBSTRUCT S+I,582.62,0
6132575,REM CVD INTRALUMINAL OBSTRUCT S+I,582.62,0
5672381,FLOSEAL HEMOSTATIC MATRIX 5ML,583.22,0
1229673,HEV RNA DETECT AND QUANT,584.63,0
8501470,FUNCTIONAL RESIDUAL CAP,585.21,0
1231315,FUNGAL DECTECTION PCR,585.61,0
8008328,UPPER EXT-ARTERIES UNILAT,586.61,0
8208324,UPPER EXT-ARTERIES UNILAT,586.61,0
8046923,MRA LOW EXT RT WO DYE,587.36,0
8046927,MRA UP EXT RT WO DYE,587.36,0
8046928,MRA UP EXT LT WO DYE,587.36,0
8046929,MRA LOW EXT BI WO DYE,587.36,0
8047005,MRA ABD WO DYE,587.36,0
8047006,MRA CHEST WO DYE,587.36,0
8047007,MRA LOW EXT LT WO DYE,587.36,0
5605696,DIALATOR QUINTON CATHETER,587.53,0
5634712,SLEEVE STAR COMPACT,587.53,0
5638341,BIOSTINGER REPAIR DEVICE C8210,587.53,0
5641337,GRANULES DYNA GRAFT 11025,587.53,0
5656244,TIP FOR DHS/DCS IMPACTOR (338.28),587.53,0
5646898,PACK LEGACY 20111S MICRO,587.73,0
158527,EPIFIX 14MM DISK/SC,588.03,0
8048498,NM LUNG QUANT VP,588.35,0
5639042,BRUSH BIOPSY 3000,589.26,0
1200302,AMINO AC QUANT UR,589.65,0
5619937,PROSTHESIS EAR STAPES HEAD STRUT,590.54,0
5630587,TUBE MIC-G GASTROSTOMY 14FR 2.3,592.15,0
5637525,TUBE MIC-G GASTROSTOMY 14FR 2.5,592.15,0
5645569,IMPLANT SPINAL BAR SYNTHES 498.220,593.75,0
6000327,HC US DUPLEX ART EXT LWR UNI/LTD LT,594.46,0
6000335,HC US DUPLEX ART EXT LWR UNI/LTD RT,594.46,0
8002404,SINOGRAM,596.58,0
1229418,KIT MUTATION ANALYSIS,597.28,0
4606380,EXC NAIL & MATRIX,598,0
6103289,PERICARDIOSTOMY TUBE,598.2,0
6231120,RETRVL INSERT DEVICE LVL01,599.06,0
5638994,BONE PLUG 6208-8-110,599.95,0
8247595,US RENAL ARTERY,600.97,0
1231174,JAK2 EXON 12-15 SEQ,601,0
1208685,CHROMOSOME CULT BM MAYO,603.12,0
6009633,HC INJ SOLN SCLEROSING VEIN SGL LT,604.3,0
6009641,HC INJ SOLN SCLEROSING VEIN SGL RT,604.3,0
5669601,"MARKER TISSUE MMS6, MMC6 VECTOR",606.18,0
5639034,BRACE KNEE TROM 11-0170-2,606.75,0
1215128,INTERFERON NEUTRALIZ AB,607.7,0
6000186,UPPER EXT-ARTERIES UNILAT,608.4,0
1060623,SPERM WASH W/SEMEN ANALY,608.46,0
4606885,WND PREP T/A/L 1ST 100CM,608.94,0
4606893,WND PREP T/A/L ADDL100CM,608.94,0
4606901,WND PREP F/N/HF/G 1ST100CM,608.94,0
4606919,WND PREP F/N/HF/G ADD100CM,608.94,0
7502768,"CATH,COOK,12FR",609.33,0
6001011,US ECHO LTD W/ CONTRAST,610.62,0
5629068,SEALANT PIT & FISSURE REFILLS,610.93,0
8050843,XR GI UPPER & SM INTEST,611.07,0
8052666,MRA UP EXT LT W/ DYE,611.78,0
8052667,MRA UP EXT RT W/ DYE,611.78,0
8052671,MRI BREAST LT W/ CONT,611.78,0
8002099,VOIDING CYSTOGRAM,611.92,0
5640610,ENDO SCISSOR CURVED 3803,612.29,0
5645643,IMPLANT SPINAL STIMULATOR TRIAL KIT,612.29,0
5658083,LIGHT SCINTILLANT ZIP STRAP,612.29,0
156885,5 FR DL POWERPICC SOLO CATHETER KIT,612.38,0
1058874,FETAL FIBRONECTIN,612.45,0
6000590,HOLTER MONITOR 24-48 HOURS REPORT,614.22,0
6230676,CATH INF NO DIALYSIS LVL04,615.74,0
8047912,CONTRAST-CYSTO 300ML,616.43,0
4604864,CHG G-TUBE W/O IMAG/ENDO,616.77,0
8003964,TRANSRECTAL/US,617.29,0
8203960,TRANSRECTAL/US,617.29,0
5619929,PROSTHESIS EAR STAPES DRUM MODIFY,617.31,0
157651,MESH MARLEX 10X14,617.38,0
157669,MESH MARLEX 10X14 STERILE,617.38,0
7500143,"CATH,HICKMAN SGL",617.49,0
4605952,INJ SI JNT THR ANS/STR LT,618.06,0
4605960,INJ SI JNT THR ANS/STR RT,618.06,0
5602347,BONE PLUG HOWMEDICA MEDIUM,618.21,0
5619069,PORT MICRO INJECTION TISSUE EXPANDE,618.46,0
5646781,PACEMAKER MED 365 17ADAPTER KIT,618.46,0
5655915,TAP SCREW 2.7MM x 36MM,618.46,0
5655931,TAP SCREW 2.7MM x 40MM,618.46,0
5655949,TAP SCREW 2.7MM x 45MM,618.46,0
5655956,TAP SCREW 2.7MM x 50MM,618.46,0
5655964,TAP SCREW 2.7MM x 55MM,618.46,0
5656061,TAP SCREW 3.5MM x 36MM,618.46,0
5656079,TAP SCREW 3.5MM x 38MM,618.46,0
5656087,TAP SCREW 3.5MM x 40MM,618.46,0
5656095,TAP SCREW 3.5MM x 45MM,618.46,0
5656103,TAP SCREW 3.5MM x 50MM,618.46,0
5656111,TAP SCREW 3.5MM x 55MM,618.46,0
5656129,TAP SCREW 3.5MM x 60MM,618.46,0
1221936,HLA-B 1502 TYPING,619,0
8003725,US PELVIS NON OB COMP,619.15,0
8203721,US PELVIS NON OB COMP,619.15,0
2301018,INJ EPIDURAL BLOOD PATCH,620.42,0
6009336,TECH SERV REMOTE PM/ICD,621.43,0
5608203,GUIDE ROD 2.5MM W/ SMOOTH TIP 950MM,621.61,0
5673017,SUCTION IRRIGATOR,622.51,0
4604658,REMV TUN CVC W/O P/P,624.54,0
4604666,REPAIR CVC,624.54,0
4607362,IV INF THERAPY INITN PRLNG W/PUMP,624.54,0
156992,CATH POWER PICC 5FR SL,624.8,0
5680946,LSR FIBER LVL03,624.99,0
1230325,FOCUSED PHARMACOGENOMICS,625,0
6231393,INTRODUCER FIX CRV NONPEEL LVL2,625.67,0
6231666,IMP COIL EMBOLIZATIONATION LVL 03,625.67,0
8047193,US BIO PROFILE,626.33,0
8047573,US BIO PROFILE EA ADDL,626.33,0
8247199,US BIO PROFILE,626.33,0
8247579,US BIO PROFILE EA ADDL,626.33,0
8001935,UPPER GI DBL CONT W/O KUB,626.88,0
8008377,BRST CYST ASP INIT,627.31,0
6204044,CATHETER ARANI 2 6F,629,0
6204051,CATHETER CHAMP 3 6F,629,0
6204069,CATHETER CHAMP 1 6F,629,0
8008393,PERITONEAL-VEN SHUNT PAT,630.6,0
5637046,TAP FOR 4.5MM 311.48,630.75,0
5640883,EXTRACTOR FLAT STONE 3FR,631.77,0
5640990,"EXTRACTOR STONE, COOK #014730",631.77,0
155036,"PUMP,BREAST HAND",631.97,0
6102677,FLUORO GD CVAD PLCMT/RPLCMT/REM,632.25,0
8043671,US EXTREMITY-VENOUS UNI,633.69,0
8044380,US EXTREMITY-VENOUS UNI,633.69,0
6230569,CLOSURE VASC DEVICE LVL 02,634.9,0
8052673,CT LUNG BX PLUG W/DEL SYS,636.3,0
8001968,BARIUM ENEMA,638.44,0
2301117,EPIDURAL LABOR,638.64,0
4502068,TRACH/CRICO,638.64,0
4502076,LARYNGOSCOPY,638.64,0
4502175,PERICARDIOCENTESIS,638.64,0
8046925,MRA UP EXT LT W/WO DYE,639.01,0
8047002,MRA UP EXT RT W/WO DYE,639.01,0
8048605,CT CERVICAL SPINE W/WO CONTRAST,639.01,0
8248577,CT CERVICAL SPINE W/WO CONTRAST,639.01,0
5605639,CUTTER AGRSV 3.5MM 0375534000,639.56,0
5605654,CUTTER RESECTOR 3.5MM 0375532000,639.56,0
157354,DECOMPRESSION COLON SET,639.8,0
8044455,"BRST, MAMMO GUIDANCE LT",640.3,0
8044505,"BRST, MAMMO GUIDANCE RT",640.3,0
8006314,XR INJ MYELOGRAM/CT LUMBAR,640.87,0
8050338,CT INJ MYELOGRAM/CT LUMBAR,640.87,0
2300085,CERVICAL RIPENING,642.3,0
6000111,ECHO DOPPLER COMP,642.59,0
157099,EXTRACTOR STONE HELICAL,644.25,0
157107,KIT PULL PEG,644.25,0
157115,PEG PULL FLOW 20,644.25,0
157123,PEG PULL SAFETY 20 FLOW,644.25,0
157131,PEG PULL SAFETY 24,644.25,0
157297,SYSTEM BIOPSY ASAP/18/10,644.25,0
7502347,"TRAY,NEO-SERT",644.25,0
1211515,INF AGNT GENOTYPE HIV 1,646.98,0
1227164,SEROTONIN TRANSPORT GENO,647.16,0
1227206,SEROTONIN REC 2A/2C GENO,647.16,0
1227834,HLA B 5701 GENOTYPE,647.16,0
5619382,PROSTHESIS EAR 2058 BUCKET HANDLE 3,647.21,0
5619390,PROSTHESIS EAR 2060 BUCKET HANDLE 4,647.21,0
5619408,PROSTHESIS EAR 2062 BUCKET HANDLE 4,647.21,0
5619416,PROSTHESIS EAR 2064 BUCKET HANDLE 5,647.21,0
5606975,ENDO CLIP APPLIER ROTATING ER220,649.26,0
5605076,CAUTERY ROLLERBALL RE-24 ELITE 24FR,649.46,0
5605084,CAUTERY ROLLERBAR ANGLED 24FR,649.46,0
5646351,LASER ENDOOCCULAR PROBE 101-S,649.46,0
1206101,ELEC MICRO RENAL (UW),650.75,0
6100085,ECHO COLOR FLOW,651.26,0
1230283,RESP VIRUS PANEL MAYO,652.25,0
8648603,NERVE CONDUCT 3-4 NERVES,653.36,0
8648604,NERVE CONDUCT 5-6 NERVES,653.36,0
8648605,NERVE CONDUCT 7-8 NERVES,653.36,0
4501714,PERICARDIOCENTESIS KIT/ED,654.94,0
7500085,"CATH,BROVIAC 4.2FR",657.05,0
6000152,HC US EXTREMITY-VENOUS UNI,657.23,0
6009242,HC US EXTREMITY VENOUS UNI,657.23,0
6009759,EXT-VEN UNI PREFISTULA,657.23,0
6009760,EXT-VEN UNI PREFISTULA,657.23,0
4501300,BLOOD TRANSFUSION SIMPLE,657.29,0
2300796,EXTERNAL VERSION,658.31,0
8045387,STEREOTACTIC PROBE,659.6,0
4603627,WOUND CARE VISIT EST LVL3,661.33,0
1222678,APC GENE FULL SEQUENCE,662.31,0
1222686,APC GENE DUP/DELET VARIAN,662.31,0
5656731,UNI-T-PAK,662.45,0
8005548,DACRYOCYSTOGRAPHY,664.85,0
6231161,CATH GUIDE LVL06,665.04,0
6201784,ANGIOSEAL STS PLUS 8FR,666.04,0
6201792,ANGIOSEAL STS PLUS 6FR,666.04,0
4609095,DEBRIDE TISSUE SUBQ ADDL 20CM,666.29,0
8047474,NM KIDNEY IMAGING STATIC,666.29,0
1208677,CHROMO TISSUE CULT/BIOPSY,670.29,0
6207823,NC SPRINTER BALLOON,671.25,0
5606983,ENDO CLIP APPLIER ROTATING ER320,672.48,0
8002057,UROGRAPHY W/TOMO,672.72,0
156984,CATH POWER PICC 4FR SL,673.02,0
157008,CATH POWER PICC 6FR DL,673.02,0
8007379,MAMMO DUCTOGRAM,673.02,0
2300754,OB TRIAGE EST 4-8 HRS,675.44,0
4603692,BONE MARROW ASPIRATION,676.94,0
4606596,WOUND CARE VISIT NEW LVL 3,676.94,0
5640347,DISSECTOR GYRUS 30DEGREE #70138005,677.04,0
6009690,HC US GD PLCMT NEEDLE S&I,677.78,0
6230578,GORE DRY SEAL SHEATH 18F,678.55,0
1227149,CYP1A2 GENE ANALYSIS,679.05,0
5607163,ENDO PORT 5/10X100MM,680.25,0
5607577,EXFIX HALF PIN 4X120X35,680.25,0
2300069,RECOVERY ROOM PER HR,681.05,0
7501109,"CATH,BROVIAC 2.7FR",682.83,0
4501409,COMPARTMENT PRESSURE SUPP,683.15,0
5669411,SEALANT COSEAL BAXTER 934071,683.22,0
156893,6 FR TL POWERPICC SOLO CATHETER KIT,684.29,0
156919,6 FR TRIPLE LUMEN PICC CATH,684.29,0
8003675,US TRANSPLANT KIDNEY,684.53,0
8008294,US ABD LIMITED,684.53,0
8047383,US RETROPERITONEAL LTD,684.53,0
8047599,US VASC ABD PEL LIMITED,684.53,0
8047870,US SONOHYSTOGRAM,684.53,0
8203671,US TRANSPLANT KIDNEY,684.53,0
8208290,US ABD LIMITED,684.53,0
8247389,US RETROPERITONEAL LTD,684.53,0
8247876,US SONOHYSTOGRAM,684.53,0
8007221,GASTRIC TUBE REPOSITION,689.11,0
6100291,ERGONOVINE PROVOCATION,690.74,0
6100630,THROMBOLYSIS COR IV,690.74,0
6101786,ANG F/U FOR EMB/INF,690.74,0
7502412,"KIT,DIALYSIS,MAHUKKER",692.67,0
124313,"TRAY,SWAN GANTZ",692.79,0
4699931,AMNIOEXCEL 15MM,693,0
5672720,LASER FIBER 365 HOLMIUM BARE,693.96,0
5672738,LASER FIBER 200 HOLMIUM BARE,693.96,0
5602461,BRUSH MEMBRANE,694.03,0
1222066,HEPATITIS B GENOTYPE,694.3,0
8052691,CT FLUORO NDL GD/LOC SPINE,697.74,0
6000541,CAROTID UNILATERAL OR LIMTED,698.73,0
5678420,CATH FEEDING LVL 03,698.92,0
5673801,SUTURE LVL 09,699.03,0
5673975,IMP SCREW LVL 08,699.03,0
5674312,BLADE LVL 06,699.03,0
5674429,IMP PLATE LVL 04,699.03,0
5674890,IMP PIN/WIRE LVL 04,699.03,0
5675053,IMP MESH LVL 03,699.03,0
5675301,BURR LVL 05,699.03,0
5675392,CANNULA LVL 05,699.03,0
5675483,CEMENT ACCESSORIES LVL 03,699.03,0
5675707,DRAIN LVL 05,699.03,0
5675772,DRESSING SPECIALTY LVL 05,699.03,0
5676002,FORCEP LVL 04,699.03,0
5676218,INTRDCR LVL 04,699.03,0
5676309,PROBE LVL 03,699.03,0
5676424,REAMER LVL 03,699.03,0
5676655,LENS INTRAOCULAR LVL 02,699.03,0
5676788,ANCHOR LVL 06,699.03,0
5676937,CROWN LVL 08,699.03,0
5676978,DRILL BIT LVL 02,699.03,0
5677067,END CAP LVL 02,699.03,0
5677190,ENDO TROCARS LVL 06,699.03,0
5677554,GUIDE WIRE LVL 06,699.03,0
5677620,PATCHES LVL 03,699.03,0
5677794,PEG LVL 08,699.03,0
5677893,SHEATH LVL 08,699.03,0
5677992,SPLINT LVL 05,699.03,0
5678123,STENTS LVL 08,699.03,0
5678289,TUBE SPECIALTY LVL 08,699.03,0
5678362,IMP TUBE TRACH LVL 04,699.03,0
5678818,CATH THROMBECTOMY/EMBOLECTMY LVL 03,699.03,0
5679170,CATH DIAGNOSTIC LVL 06,699.03,0
5680111,IMP DEV JT HIP TOTAL LVL 02,699.03,0
5680376,IMP DEV JT KNEE TOTAL LVL 01,699.03,0
4607180,INJ JT FACET FL/CT GD C/T 2 LVL BIL,699.42,0
4607214,INJ JT FACET FL/CT GD L/S 2 LVL BIL,699.42,0
5668256,K WIRE 2.5MM W/TROCAR POINT 285MM,701.28,0
1230259,CYP2D6 GENOTYPE CASCADE,702.38,0
1231299,HHV-6A AND HHV-6B,703.75,0
4606554,APP UNNA BOOT/COMP WRP BI,703.85,0
6202972,SPRINTER BALLOONS,704.5,0
1208636,CHROMO BLOOD 20-25 CELLS,704.7,0
1208842,BONE MARROW 20-25 CELLS,704.7,0
2301398,PACU PHASE I OB,704.81,0
5700570,PACU PHASE I,704.81,0
5638937,BONE MATRIX DEMINERALIZED DBX PASTE,705.02,0
5638960,BONE MATRIX DEMINERALIZED DBX PUTTY,705.02,0
4500740,EMERG CLASS A,705.63,0
6009682,HC INJ SOLN SCLEROSING VN MULTI BIL,706.93,0
1230275,BETA GLOBIN CLUSTER LOCUS,708.4,0
1230382,ALPHA-GLOBIN GENE ANALYS,708.4,0
6009740,HC US ABD LIMITED,709,0
155457,POLARCARE SHOULDER XLG,709.07,0
1227792,MICROSATELLITE INSTABIL,709.29,0
5619655,PROSTHESIS EAR MCGEE 4.0MM PISTON,709.72,0
5619663,PROSTHESIS EAR MCGEE 4.25MM PISTON,709.72,0
6000178,US RETROPERITONEAL LTD,709.98,0
6000202,HC US DUPLEX ABD/PEL/RETRO LIMITED,709.98,0
6204135,CATH BLLN NC STORMR MX 2.50/16,710.47,0
6204143,CATH BLLN NC STORMR MX 2.75/16,710.47,0
6204150,CATH BLLN NC STORMR MX 3.00/16,710.47,0
6204168,CATH BLLN NC STORMR MX 3.25/16,710.47,0
6204176,CATH BLLN NC STORMR MX 3.25/11,710.47,0
6204184,CATH BLLN NC STORMR MX 2.75/21,710.47,0
6207195,CATH BLLN NC STORMR MX 3.0/21,710.47,0
6207203,CATH BLLN NC STORMR MX 3.25/21,710.47,0
6207211,CATH BLLN NC STORMR MX 2.75/6,710.47,0
6207229,CATH BLLN NC STORMR MX 3.25/6,710.47,0
6207237,CATH BLLN NC STORMR MX 2.50/11,710.47,0
6207245,CATH BLLN NC STORMR MX 2.75/11,710.47,0
6207252,CATH BLLN NC STORMR MX 3.00/11,710.47,0
6207260,CATH BLLN NC STORMR MX 3.5/16,710.47,0
5602339,BONE PLUG HOWMEDICA LARGE,711.25,0
5609276,KIT REPAIR FOR BROVIAC CATH 2.7FR,711.25,0
1231190,PMP22 GENE,712.5,0
1225358,IMMUNOGLOB KAPPA CH LOC,713.02,0
6202592,ANGIOSEAL VIP 8FR,713.45,0
8501215,EKG RHYTHM STRIP,713.9,0
5671326,ENDO GASTROSCOPY SYS G22638 COOK,714.02,0
108514,"CATH,OPTICATH 7.5",714.75,0
5608518,HICKMAN REPAIR KIT,717.43,0
5610001,MICROSCISSOR 90 DEG.,717.43,0
5660857,GUIDE PIN 3/32 909540 BIOMET,717.43,0
8052692,CT CHEMO CNS W LP,720.29,0
8052708,XR CHEMO CNS W LP,720.29,0
8500977,"FVC, FEV1 W/BRONCH",720.38,0
158253,WHFO W/ JOINTS CF,720.96,0
6101711,US GUIDED NDL PLACE S+I,721.1,0
5609391,KNOT PUSHER W/CUTTER,721.55,0
6230999,DIALYSIS ACCESS SYS LVL02,723.38,0
5607205,ENDO RELOAD ATB45 GREY (ALSO TSB45),724,0
4502696,PARACENTESIS/PERITONEOCENTESIS,725.62,0
5641410,GUIDE PIN ZIMMER 2228-24,729.78,0
5667589,INTUBATION RETRO 70CM 11F,730.42,0
7500135,"CATH,HICKMAN DBL",730.61,0
6009401,HC DEBRIDE TISSUE SUBQ 1ST 20CM,730.73,0
1228667,ANTI RETINAL AUTOAB WB,731.25,0
5673322,ALLOGRAFT TUBE DIVERTED 227005,732.86,0
6009240,HC US DUPLEX HEMODIALYSIS,733.1,0
5619952,PROSTHESIS EAR STAPES XOMED,736.02,0
6103220,REMOVAL INTRA-AORTIC BALLOON,736.71,0
1222058,CELL ENUMERATION TUMOR,737.15,0
5655345,STAYS SURGICAL LONESTAR SKW DEEP SC,742.18,0
1008812,AUTOLOGOUS WB TRANS,743.04,0
1229665,TROPHERYMA WHIPPLEI PCR,745.88,0
1008796,"FFP,SINGLE DONOR,EACH",747.06,0
6230580,GORE DRY SEAL SHEATH 20F,749.03,0
8048555,US CAROTID UNILAT OR LTD,749.79,0
8248551,US CAROTID UNILAT OR LTD,749.79,0
5607684,EXTRACTOR STONE FLAT 4.5FR 14744,749.98,0
5658281,RETRIEVER STENT N-SNARE,749.98,0
1220615,JC VIRUS AB INIBITION,753.15,0
5630256,TRAY CATH PICC 4FR SL,754.53,0
4606257,DEBR SKIN/SUBQ TISSUE,755.44,0
4604070,TRANSF BLOOD/COMP 1 UNIT,756.22,0
6000624,HC US VASCULAR ABD GREAT VES LIMTED,758.12,0
8502080,VENT ADULT SUBSEQ DAY,758.79,0
8502090,VENT INFANT SUBSEQ DAY,758.79,0
8506701,VENT PEDS SUBSQ DAY,758.79,0
6230533,CATH OCCLUSION LVL02,759.55,0
8100026,RAD/DLY TRT SMPL TO 5MEV,760.4,0
5646310,KNIFE CARPAL TUNNEL CTR 200060,760.78,0
8003915,US AMNIOCENTESIS,761.13,0
8203911,US AMNIOCENTESIS,761.13,0
5619705,PROSTHESIS EAR MORETZ 4.75 TEFLON,761.93,0
4500013,ED LEVEL 2,764.32,0
6200323,CATH BLLN MAVERICK 2 2.00X9,766.71,0
6200331,CATH BLLN MAVERICK 2 2.50X9,766.71,0
6200349,CATH BLLN MAVERICK 2 3.00X9,766.71,0
6200356,CATH BLLN MAVERICK 2 3.25 X 9,766.71,0
6201701,CATH BLLN MAVERICK BYPS 4.5X20,766.71,0
6203426,CATH BLLN MAVERICK 2 3.50X15,766.71,0
6203434,CATH BLLN MAVERICK 2 3.00X20,766.71,0
8100224,RAD/BASIC DOSIMETRY CALC,767.81,0
5668306,TROCAR 2.0MM 150MM SYNTHES,768.12,0
5668314,TROCAR 3.2MM SYNTHES,768.12,0
5668397,TROCAR 210MM SYNTHES,768.12,0
5668413,TROCAR 3.2MM LOCKING SYNTHES,768.12,0
6203558,RETRIEVAL VENA CAVA FILTER,768.36,0
5604756,CAUTERY CUTTING LOOP,771.07,0
8047409,NM THYROID SCAN W/UP MULT,771.38,0
8047417,NM THYRD UPTK W/SCAN SGL,771.38,0
8003667,US RETRO PERITONEAL COMP,771.94,0
8203663,US RETRO PERITONEAL COMP,771.94,0
5612700,PACK 920 DISPOSAPAK,773.13,0
5619630,PROSTHESIS EAR MALLEUS TO FOOT PLAT,773.13,0
5650197,SAW OSTEOSTAT RECIPROCATING,773.13,0
5657606,PACK 935 DISPOSAPAK,773.13,0
5660295,FILLER DEVICE KYPHX BONE,773.13,0
6009559,HC STRAPPING BOOT UNNA BI,773.94,0
8001711,ARTHROGRAM SHOULDER,775.15,0
4602652,CARM FOR NEEDLE PLACEMENT,775.25,0
4602660,C ARM < = 1 HR PROC ROOM,775.25,0
4602678,C ARM FOR PAIN CLINIC,775.25,0
4602686,C ARM FOR SCOPES,775.25,0
4604237,FLRO GD CVAD PLC/REPLC/RM,775.25,0
4601951,"INTRALAMINAR ESI, CAUDAL",778.42,0
4603387,"INTERLAMINAR ESI, LUMBAR",778.62,0
4603395,"TRANSFORAMINAL ESI, SACRAL",778.62,0
4603551,"TRANSFORAMINAL ESI, LUMBAR",778.62,0
4603569,"TRANSFORAMINAL ESI, CERVICAL",778.62,0
4603577,"TRANSFORAMINAL ESI, THORACIC",778.62,0
4607263,INJ JT FACET FL/CT GD L/S 3+ LVL BI,780.72,0
4607354,INJ JT FACET FL/CT GD C/T 3+ LVL BI,780.72,0
4604286,CHEMO INF 1ST HR,781.57,0
156539,CATH OPTICATH OXIMETRIC,781.6,0
6009802,I+D FB REM SUBQ SIMPLE,782.1,0
6230440,STENT COAT W/DELVRY LVL01,787.85,0
8002677,ARTHROGRAM WRIST,788.14,0
8002735,ARTHROGRAM HIP,788.14,0
8003030,"ARTHROGRAM,ANKLE",788.14,0
5670856,CATH BALLOON DILATOR 7F,788.75,0
8001836,"ARTHROGRAM,KNEE",790.39,0
8002651,"ARTHROGRAM,ELBOW",790.39,0
8049496,RPLC TUBE G-J PERC S&I,791.65,0
5680943,LSR FIBER HOLMIUM 940 FBRNX,792,0
5672035,"COLLAGEN DURA-MATRIX 1""X1"" STRYKER",796.14,0
4605978,INJ SI JNT THR ANS/STR,796.26,0
156935,BARD INFUSAPORT 9.7,796.99,0
5602354,BONE PLUG HOWMEDICA SM,797.75,0
5607668,EXTRACTOR STONE 3 WIRE 3FR 013300,800.96,0
8047904,US BIO PROFILE W/NST,801.94,0
8247900,US BIO PROFILE W/NST,801.94,0
7501497,"KIT,INTRODUCER,PERC 5FR",803.87,0
5609193,KIT ACL ARTHREX,804,0
5659958,EXPANDER INFLATION SYRINGE KYPHX,804,0
8003683,US OB COMP>14 WKS,804.79,0
8203689,US OB COMP>14 WKS,804.79,0
155861,"CATH, OPTICATH 7FR",809.9,0
1008770,"PLATELET CONC,L/R,UNIT",810.11,0
5612213,NEPHROSTOMY KIT,810.17,0
2301265,OB TRIAGE NEW 4-8 HRS,810.57,0
1227123,CYP2D6 GENE ANALYSIS,810.83,0
5639877,CAUTERY KNIFE #24,812.23,0
