Charge Code,NRV,CPT,Discription,Price,,,,
6047543,0444,96125,COGNITIVE PERFORMANCE TEST,349.00,,,,
6047545,0430,97533,OT SENSRY INTRGRN EA15,133.00,,,,
6051065,0440,92526GN,SP DYSPHAGIA TX IND,228.00,,,,
6051410,0434,97165GO,OT EVAL LOW COMPLX,766.00,,,,
6051412,0434,97166GO,OT EVAL MOD COMPLX,766.00,,,,
6051414,0424,97164,PT RE-EVAL COMP,448.00,,,,
6051454,0420,97018,PT PARAFFIN BATH BSC,69.00,,,,
6051496,0420,97032,PT E-STIM MAN EA 15 BSC,191.00,,,,
6051502,0420,97033,PT IONTOPHOR EA 15 BSC,285.00,,,,
6051514,0420,97035,PT US EA15 BSC,181.00,,,,
6051538,0420,97110GP,PT THERAPEUTC EXER EA15,196.00,,,,
6051542,0420,97112,PT NEUROMUSC RE-ED EA15,168.00,,,,
6051550,0420,97116,PT GAIT/STR TRN EA15,222.00,,,,
6051562,0420,97530,PT THER ACT EA 15,181.00,,,,
6051566,0420,97535,PT SLF CARE/HM MGMT EA15,201.00,,,,
6051574,0420,97542,PT WHEELCHR TRN EA15,169.00,,,,
6051598,0420,97760,ORTH MGMT/TRN/UPR/LWR15,385.00,,,,
6051602,0420,97761GP,PT PROS FIT/TRN EA 15MN,145.00,,,,
6051604,0424,97161GP,PT EVAL LOW COMPLX,276.00,,,,
6051608,0424,97162GP,PT EVAL MOD COMPLX,766.00,,,,
6051610,0420,97762,CKOUT PROS/ORTH EA 15,122.00,,,,
6051814,0434,97168,OT RE-EVAL COMP,448.00,,,,
6051848,0430,97018,OT PARAFFIN BATH BSC,242.00,,,,
6051866,0430,97032,OT E-STIM MAN EA 15 BSC,222.00,,,,
6051884,0430,97035,OT US EA15 BSC,181.00,,,,
6051896,0430,97110,OT THER EX EA 15,196.00,,,,
6051900,0430,97112,OT NEUROMUSC RE-ED EA15,168.00,,,,
6051912,0430,97530,OT THERAPTC ACT EA 15,181.00,,,,
6051916,0430,97535,OT SLF CARE/HM MGMT EA15,201.00,,,,
6051920,0430,97537,OT COMM/WK REINT TRN EA1,66.00,,,,
6051944,0430,97760,ORTH MGMT/TRN/UPR.LRW15,385.00,,,,
6051956,0430,97762,CKOUT PROS/ORTH EA 15,122.00,,,,
6052522,0440,92507GN,SP SP/LANG TX COM,522.00,,,,
6052610,0440,92610GN,SP SWAL EVAL PHARYN LTD,162.00,,,,
6052611,0440,92611GN,SP EVAL CINE VIDEO,176.00,,,,
6054055,0440,92507GN,SP LANG THRPY IND,522.00,,,,
6055178,0420,97140,PT MANUAL THERAPY EA 15M,173.00,,,,
6055180,0430,97140,OT MANUAL THERAPY EA 15M,173.00,,,,
6055442,0940,97112,SP NEUROMUSC RE-ED,168.00,,,,
6055664,0430,97542,OT W/C MANAGEMENT EA 15,169.00,,,,
6057013,0420,G0283,PT E-STIM BASIC,170.00,,,,
6057021,0430,G0283,OT E-STIM BASIC,170.00,,,,
6057539,0440,97532,SP COG SKL DEV E15#2,87.00,,,,
6057545,0430,97533,OT SENSRY INTRGRN EA15,133.00,,,,
6057546,0444,92521,ST FLUENCY EVAL,325.00,,,,
6057548,0444,92522,ST SPEECH EVAL,325.00,,,,
6057550,0444,92523,ST LANGUAGE EVAL,325.00,,,,
6057552,0444,92524,ST VOICE EVAL,325.00,,,,
6057554,0444,92597,VOICE PROSTHETIC EVAL,132.75,,,,
6057556,0444,96125,COGNITIVE PERFORMANCE TEST,349.00,,,,
6100100,0771,90471,VACCINE ADMIN INITIAL,150.00,,,,
6100510,0450,99281,ER VISIT LVL I,190.00,,,,
6100514,0450,99291,CRIT CARE E&M 30-74 MIN,"3,473.00",,,,
6100522,0450,99282,ER VISIT LVL II,689.00,,,,
6100524,0450,99283,ER VISIT LVL III,"1,147.00",,,,
6100526,0450,99284,ER VISIT LVL IV,"1,781.00",,,,
6100527,0450,99285,ER VISIT LVL V,"2,524.00",,,,
6102202,0762,G0378,ER OBSERVATION PER HR *,71.00,,,,
6102960,0450,92960,CARDIOVERT EXTRNL,"1,040.00",,,,
6103055,0450,99292,CRITICAL CR E&M ADDL 30,"1,280.00",,,,
6103060,0450,92950,CPR,"1,641.00",,,,
6103110,0391,36430,TRANSFUSION BLD_ER,631.00,,,,
6103116,0391,36430,TRANSFUSION BLD-ADMIN_CHALET,631.00,,,,
6103117,0391,36430,TRANSFUSION BLD-ADMIN_CICU,631.00,,,,
6103118,0391,36430,TRANSFUSION BLD-ADMIN_SICU,631.00,,,,
6103119,0391,36430,TRANSFUSION BLD-ADMIN_CCU,631.00,,,,
6103120,0391,36430,TRANSFUSION BLD-ADMIN_NICU,631.00,,,,
6103121,0391,36430,TRANSFUSION BLD-ADMIN_MEDSURG,631.00,,,,
6104000,0300,82270,OCCULT BLOOD FECES,16.00,,,,
6104010,0300,82948,GLUCOSE BLOOD STICK TEST,127.00,,,,
6104018,0300,81025,URINE PG BY REAGENT,58.00,,,,
6105100,0450,96365,IV INF THERAPY 16-90 MIN,700.00,,,,
6105150,0450,96366,IV INFUSION EACH ADDL 60 MIN,250.00,,,,
6105200,0450,96367,IV INF ADDL SEQ 16-90 MIN,250.00,,,,
6105250,0450,96368,IV INF CONCURRENT,250.00,,,,
6105300,0450,96374,IV PUSH INITIAL,300.00,,,,
6105350,0450,96375,IV PUSH ADDL NEW DRUG,300.00,,,,
6105400,0450,96376,IV PUSH ADDL SEQ SAME DRUG > 30 MIN,175.00,,,,
6105450,0450,96372,INJ SC/IM,300.00,,,,
6105550,0450,96360,IV INF HYDRATION 31-90 MIN,500.00,,,,
6105600,0450,96361,IV INF HYDRATION EA ADDL 60 MIN,250.00,,,,
6106000,0450,,"PROCEDURE, SIMPLE",688.00,,,,
6106001,0450,,SURG PROC MULT/INTRMDTE,"1,279.00",,,,
6106002,0450,,SURG PROC EXTENSVE/CMPLX,"1,869.00",,,,
6106065,0402,76937,CENTRAL LINE,216.00,,,,
6106070,0402,76942,US GUIDANCE,"2,164.00",,,,
6106075,0483,93308,LIMITED ECHO,101.00,,,,
6108997,0450,,ER HPMC FIRST AID,0.00,,,,
61090001,0450,G0257,EMERG DIALYSIS ESRD PATIENT,"2,763.00",,,,
6109002,0450,11441,EXC FACE-MM B9+MARG 0.6-1 CM,"2,700.00",,,,
6109003,0450,20101,EXPLORE WOUND CHEST,"7,139.00",,,,
6109004,0450,S2083,ADJ GASTRIC BAND DIAM VIA INJ/ASP,600.00,,,,
6109005,0450,12045,INTMD WON REPAIR N-HF/GENIT,"2,265.00",,,,
6109006,0450,11982,REMOVE DRUG IMPLANT DEVICE,"1,320.00",,,,
6109007,0450,12017,SIMPLE REPAIR WND 20.1-30.0 CM,"1,465.00",,,,
6109008,0450,16000,INIT TREATMENT OF 1ST DEG BURN,770.00,,,,
6109009,0450,64405,INJ NERVE BLOCK OCCIPITAL,"1,155.00",,,,
6109010,0450,20100,EXPLORE WOUND NECK,"2,215.00",,,,
6109011,0450,11442,EXC FACE-MM B9+MARG 1.1-2 CM,"2,700.00",,,,
6109012,0450,11730,REMOVAL NAIL PLATE,765.00,,,,
6109013,0450,11732,REMOVAL NAIL PLATE EA ADD'L,765.00,,,,
6109014,0450,27305,FASCIOTOMY ILIOTIBIAL OPEN,"12,190.00",,,,
6109015,0450,42960,"CONTROL THROAT BLEEDING, SIMPLE",885.00,,,,
6109016,0450,97606,NEG PRESS WOUND TX >50 CM,"1,465.00",,,,
6109017,0450,41110,EXCIS TONGUE OF LESION W/O CLOSURE,"10,868.00",,,,
6109018,0450,52005,CYSTOSCOPY W URETERAL CATH,"8,225.00",,,,
6109019,0450,27550,CLOSED TREAT KNEE DISLOCATION W/O ANESTH,"1,000.00",,,,
6109020,0450,26951,"AMPUTATION, FINGER OR THUMB","12,190.00",,,,
6109021,0450,22315,CL TX VERTEBRAL W BRACE/CAST,"6,087.00",,,,
6109022,0450,46600,ANOSCOPY DIAGNOSTIC,500.00,,,,
6109023,0450,92511,NASOPHARYNGOSCOPY w/ ENDOSCOPE,735.00,,,,
6109024,0450,29130,APPLICATION OF FINGER SPLINT,275.00,,,,
6109025,0450,32555,ASPIRATE PLEURA w/ IMAGING,"3,420.00",,,,
6109026,0450,29105,APPLY LONG ARM SPLINT,625.00,,,,
6109027,0450,29505,APPLY LONG LEG SPLINT,625.00,,,,
6109028,0450,29126,APPLY FOREARM SPLINT,500.00,,,,
6109029,0450,29125,APPLY FOREARM SPLINT STAT,500.00,,,,
6109030,0450,29515,APPLY LOWER LEG SPLINT,625.00,,,,
6109031,0450,43239,EGD BIOPSY SINGLE/MULTIPLE,"3,500.00",,,,
6109032,0450,29065,APPLICATION OF LONG ARM CAST,"1,100.00",,,,
6109033,0450,29305,APPL OF HIP CAST ONE LEG,"1,100.00",,,,
6109034,0450,29075,APPLICATION OF SHORT ARM CAST,"1,100.00",,,,
6109035,0450,36620,INSERTION ARTERIAL CATHETER,250.00,,,,
6109036,0450,20610,ARTHOCENTESIS/ASPIRIN/INJ,"1,155.00",,,,
6109037,0450,20605,ARTHOCENTESIS/ASPIRIN/INJ,"1,155.00",,,,
6109038,0450,20612,ASPIRATE/INJ GANGLION CYST,"1,155.00",,,,
6109039,0450,14060,ATT E/N/E/LD10 SQ CM,"7,135.00",,,,
6109040,0450,14040,ATT F/C/M/N/A/G/H/F/10 SQ CM/<,"7,135.00",,,,
6109041,0450,29705,BIVALVE ARM/LEG CAST,"1,100.00",,,,
6109042,0761,14061,ATT E/N/E/L/D 10.1-30 SQCM,"1,425.00",,,,
6109043,0450,51700,BLADDER IRRIGA SIMPLE LAVAGE,"1,080.00",,,,
6109044,0450,67700,BLEPHAROTOMY DRAINAGE ABSC,"1,340.00",,,,
6109045,0450,92950,HEART LUNG RESUSCITATION CPR,"1,160.00",,,,
6109046,0450,31622,BRONCHOSCOPY DX/ w/wo CELL,"6,350.00",,,,
6109047,0450,11100,BIOPSY SKIN LESSION,"1,465.00",,,,
6109048,0761,67715,INCISION OF EYELID FOLD,"8,505.00",,,,
6109049,0450,13102,C REP TRUNK EA ADDTL 5 CM/<,"2,265.00",,,,
6109050,0450,92960,CARDIOVERSION ELECTRIC EXT,"2,405.00",,,,
6109051,0450,31720,CATH ASPIRATE (CLEARANCE OF AIRWAYS),810.00,,,,
6109052,0450,36510,INSERTION OF CATHETHER VEIN,276.00,,,,
6109053,0450,51702,INSERT TEMP BLADDER CATH,500.00,,,,
6109054,0450,51703,INSERT TEMP BLADDER CATH COMPLX,635.00,,,,
6109055,0450,57510,CAUTERY OF CERVIX,"10,400.00",,,,
6109056,0450,27842,TREAT ANKLE DISLOCATION,"6,085.00",,,,
6109057,0450,51705,CHANGE OF BLADDER TUBE,"1,080.00",,,,
6109058,0450,43760,CHANGE OF GASTROSMY TUBE,"1,080.00",,,,
6109059,0450,25660,TREAT WRIST DISLOCATION,"1,000.00",,,,
6109060,0450,26641,TREAT THUMB DISLOCATION,"1,000.00",,,,
6109061,0450,26670,TREAT HAND DISLOCATION,"1,000.00",,,,
6109062,0450,26645,TREAT THUMB FRACTURE,"6,085.00",,,,
6109063,0450,27502,CL TX FEMORAL SHAFT FX w/ MANIP,"6,085.00",,,,
6109064,0450,27510,CL TX  FEMUR FX OR EPIPHYSIS SE,"6,085.00",,,,
6109065,0450,26775,CL TX  IP JT D W MANIP w/ ANESTH,"1,100.00",,,,
6109066,0450,28495,TREAT BIG TOE FRACTURE,"1,100.00",,,,
6109067,0450,25690,"CL TX LUNATE DISCLOC w/ MANIP, WRIST","6,085.00",,,,
6109068,0450,21451,TREAT LOWER JAW FRACTURE,"5,190.00",,,,
6109069,0450,26705,TREAT KNUCKLE DISLOCATION,"6,085.00",,,,
6109070,0450,27762,CL TX MED ANKLE FX w MNPJ,"6,085.00",,,,
6109071,0450,24620,TREAT ELBOW FRACTURE,"6,085.00",,,,
6109072,0450,21337,CL TX NASAL SEPTAL FX,"10,800.00",,,,
6109073,0450,27840,TREAT ANKLE DISCLOCATION,"1,000.00",,,,
6109074,0450,13133,COMPLX REPAIR EA ADDL 5 CM,"2,265.00",,,,
6109075,0450,13122,COMPLX SCALP REPAIR  EA ADDL<= 5 CM,"2,265.00",,,,
6109076,0450,30905,CNTRL NASAL HEMORR POST w/,500.00,,,,
6109077,0450,30903,CNTRL OF NASAL HEMORR ANT COMP,500.00,,,,
6109078,0450,30901,CNTRL OF NASAL HEMORR ANT SIMP,500.00,,,,
6109079,0450,11720,DEBRIDE NAIL 1-5 CM,275.00,,,,
6109080,0450,21315,CL TX OF NASAL BONE FX w/o S,"5,200.00",,,,
6109081,0450,27266,CL TX POSTOP HIP DISLOC w/ ANESTH,"6,085.00",,,,
6109082,0450,27252,CL TX TRAUMA HIP DISLOC w/ ANESTH,"6,085.00",,,,
6109083,0450,23575,CL TX SCAPULAR FX w/ MANIP,"6,085.00",,,,
6109084,0450,27825,CLO TX WB DSTL TIB FX w/ MANIP,"6,085.00",,,,
6109085,0450,23545,CLO TX AROMIOCLAVICULAR DIS,"1,000.00",,,,
6109086,0450,11042,DEBRID SKIN + SUBQ TISS,"1,465.00",,,,
6109087,0450,11043,DEBRIDE SKIN TO MUSCLE,"2,265.00",,,,
6109088,0450,36593,DECLOT VASCULAR  ACCESS,"1,400.00",,,,
6109089,0450,59414,DELIVERY OF PALCENTA,"10,425.00",,,,
6109090,0450,41800,DRAIN ABSCESS/CYST FRO,500.00,,,,
6109091,0450,69020,DRAIN EXT AUDITORY CANCAL,"2,695.00",,,,
6109092,0450,69000,DRAIN EXT EAR ABSCESS/HE,"2,695.00",,,,
6109093,0450,69000,DRAIN FINGER ABSCESS,765.00,,,,
6109094,0450,69000,DRAIN SCROTAL WALL  ABSCESS,"6,180.00",,,,
6109095,0450,54450,FORESKIN MANIP,"1,080.00",,,,
6109096,0450,10061,I+D ABSCESS COMPLIC/MX,"1,465.00",,,,
6109097,0450,10060,I+D ABSCESS SIMPLE/SINGLE,765.00,,,,
6109098,0450,10080,I+D PILONIDAL CYST SIMPLE,"2,695.00",,,,
6109099,0450,42700,I+D ABSCESS PERITONSILLAR,885.00,,,,
6109100,0450,56420,I+D BARTHOLINS GLAND ABSCESS,760.00,,,,
6109101,0450,56405,I+D VULVA/PERINEAL ABSCESS,"1,375.00",,,,
6109102,0450,10120,INCS+REMOVE FOREING BODY SUBQ TISS S,"1,465.00",,,,
6109103,0450,96368,INFUSION CONCURRENT,265.00,,,,
6109104,0450,96375,INJECTION IV PUSH NEW DRUG,265.00,,,,
6109105,0450,96361,IV INF HYD ADDL HR,265.00,,,,
6109106,0450,96366,IV INF MED ADDL HR,265.00,,,,
6109107,0450,99292,ED CRITICAL CARE EA ADDL 30min,700.00,,,,
6109108,0450,96367,IV INF SEQ 1ST HR,265.00,,,,
6109109,0450,96365,IV INF MED 1ST HR,900.00,,,,
6109110,0450,96374,INJ IV PUSH INIT,900.00,,,,
6109111,0450,96372,INJ SUBQ/IM,265.00,,,,
6109112,0450,96376,INJ SAME RX ADD-ON,265.00,,,,
6109113,0450,96360,IV INF HYDR 1ST HR,900.00,,,,
6109114,0450,31500,INTUBATION ENDOTRACHEAL EMER,885.00,,,,
6109115,0450,36680,INSERT NEEDLE IN BONE CAVITY,"1,320.00",,,,
6109116,0450,67938,REMOVE EYELID FOREIGN BODY,"1,320.00",,,,
6109117,0450,67938,REMOVE EMBEDED FOREIGN BODY EYELID,"1,340.00",,,,
6109118,0450,69200,REMOVE FB EXT AUDITORY CANAL,500.00,,,,
6109119,0450,65205,REMOVE FB EXT EYE CONJUNC SU,500.00,,,,
6109120,0450,65222,REMOVE FB EXT EYE CORNEAL W,500.00,,,,
6109121,0450,65220,REMOVE FB EXT EYE CORNEAL WO,"1,320.00",,,,
6109122,0450,24200,REMOVE FB UPPER ARM/ELBOW AREA,"6,180.00",,,,
6109123,0450,69210,REMOVE IMPACTED CERUMEN (EARWAX),275.00,,,,
6109124,0450,27372,REMOVAL OF FOREIGN BODY,"10,740.00",,,,
6109125,0450,42809,"REMOVAL OF FOREIGN BODY, PHARYNX","1,320.00",,,,
6109126,0450,42809,"REMOVE IMPACTED FOREIGN BODY, VAGINA","10,425.00",,,,
6109127,0450,11200,REMOVAL OF SKIN TAGS ANY AREA,765.00,,,,
6109128,0450,11760,REPAIR NAIL BED,"2,265.00",,,,
6109129,0450,42180,REPAIR PALATE LACERATE UP TO CM,"2,215.00",,,,
6109130,0450,13132,REPAIR COMPLEX FOREHEAD /CHIN /A,"2,265.00",,,,
6109131,0450,13131,REPAIR COMPLEX FOREHEAD /CHIN /AX,"1,405.00",,,,
6109132,0450,13152,REPAIR COMPLX LIDS/NOSE/EARS 2.6,"2,265.00",,,,
6109133,0450,13151,REPAIR COMPLX LIDS/NOSE/EARS 1.1,"2,265.00",,,,
6109134,0450,13121,REPAIR COMPLX SCALP/ARMS/LEGS,"2,265.00",,,,
6109135,0450,41252,REPAIR LACERATE TONGUE/FLOOR,"2,215.00",,,,
6109136,0450,41250,"REPAIR LACERATION 2.5 CM /LESS, TONGUE","1,320.00",,,,
6109137,0450,40650,REPAIR LIP FULL THICK VERMILLI,"2,215.00",,,,
6109138,0450,12016,SIMP REP FACE/EAR/NOSE MU 12.6,765.00,,,,
6109139,0450,12015,SIMP REP FACE/EAR/NOSE MU 7.6,765.00,,,,
6109140,0450,12014,SIMP REP FACE/EAR/NOSE MU 5.1,765.00,,,,
6109141,0450,12013,SIMP REP FACE/EAR/NOSE MU 2.6,765.00,,,,
6109142,0450,12011,SIMP REP FACE/EAR/NOSE MU 2.5,765.00,,,,
6109143,0450,12007,SIMP REP SCLP/AX/GEN/TRU>30,765.00,,,,
6109144,0450,12006,SIMP REP SCLP/AX/GEN/TRU 20.1,"1,465.00",,,,
6109145,0450,12005,SIMP REP SCLP/AX/GEN/TRU 12.6,"1,465.00",,,,
6109146,0450,12004,SIMP REP SCLP/AX/GEN/TRU 7.6,765.00,,,,
6109147,0450,12002,SIMP REP SCLP/AX/GENIT/TRU 2.6,765.00,,,,
6109148,0450,12001,SIMP REP SCLP/AX/GEN/TRU 2.5,765.00,,,,
6109149,0450,62270,SPINAL PUNCT LUMBAR DX,"2,535.00",,,,
6109150,0450,29530,STRAPPING OF KNEE,275.00,,,,
6109151,0450,51102,SUPRAPUBIC CATHERIZATION,"8,225.00",,,,
6109152,0450,31603,THRACHEOSTOMY EMERGENCY,"5,190.00",,,,
6109153,0450,12020,TREAT WOUND DEHISC SIMPLE,"2,265.00",,,,
6109154,0450,49082,ABD PARACENTESIS,"3,500.00",,,,
6109155,0450,69209,REMOVE IMPACTED EARWAX UNI,275.00,,,,
6240245,0762,G0378,HOSP OBS/HR,71.00,,,,
6240247,0710,,POST RR SVC/HR *,65.00,,,,
6240248,0710,,POST RR OBS/HR *,63.00,,,,
6240263,0762,G0379,DIR ADM OBS/HR,76.00,,,,
6290008,0771,G0008,FLU VAC ADM,60.00,,,,
6290009,0771,G0009,PNEUM VAC ADM,60.00,,,,
6293110,0391,36430,TRANSF BLOOD-ADMIN,631.00,,,,
6293252,0949,,ART/CV LINE INSERT *,"1,444.00",,,,
6296413,0335,96413,CHEMO IV TO 1 HR,723.00,,,,
6296415,0335,96415,CHEMO IV EA ADD HR TO 8,"1,806.00",,,,
6303400,0636,J1833,ISAVUCONAZONIUM SULFATE 372mg/vial,0.00,,,,
6303410,0637,,ZANAMIVIR 5mg/ACTUATION DISKHALER,0.00,,,,
6303420,0637,,ALOGLIPTIN (NESINA) 6.25 MG TAB,0.00,,,,
6570035,0942,,NUT CONSULT BASIC *,45.00,,,,
6570047,0942,,NUT CONSULT INTERMED *,83.00,,,,
6570054,0942,,NUT CONSULT EXTENDED *,164.00,,,,
6570112,0942,,DIET INSTRUCTION *,421.05,,,,
6570818,0761,,NUTR EDUC N/C,0.00,,,,
6730009,0771,G8864,PNEUMO VACC ADMIN,60.00,,,,
6734005,0761,99211,E&M LVL 1,185.00,,,,
6734013,0761,99212,E& M LVL II,220.00,,,,
6734017,0761,99213,E& M LVL III,275.00,,,,
6734019,0761,99214,E&M LVL III,294.00,,,,
6734020,0761,99215,E&M LVL IV,385.00,,,,
6734800,0761,,E&M-NEW PATIENT LVL1,185.00,,,,
6734802,0761,99211,E&M-EST.PATIENT LVLI,185.00,,,,
6734806,0761,99212,E&M-EST.PATIENT LVLII,220.00,,,,
6734808,0761,99213,E&M-EST PATIENT LVLIII,275.00,,,,
6734810,0761,99214,E&M-EST.PATIENT LVL IV,300.00,,,,
6734812,0761,99215,E&M-EST PATIENT LVLV,320.00,,,,
6734814,0761,99201,E&M New Patient Level 1,148.00,,,,
6734816,0761,99202,E&M New Patient Level 2,221.00,,,,
6734818,0761,99203,E&M New Patient Level 3,278.00,,,,
6734820,0761,99204,E&M New Patient Level 4,298.00,,,,
6734822,0761,99205,E&M New Patient Level 5,322.00,,,,
6734830,0731,93225,EKG MNTR 24 HRS,509.00,,,,
6734832,0730,93005,EKG TRACE ONLY,547.00,,,,
6734834,0300,,LAB COLLECTION/HNDLG*,33.00,,,,
6734836,0771,C9006,FLU VACC ADMIN,60.00,,,,
6734838,0771,G0009,PNEUM VAC ADM,60.00,,,,
6734840,0300,86480,SKIN TEST-PPD,42.00,,,,
6734842,0771,90471,HEP A VACC ADM,60.00,,,,
6734850,0761,,REMOVAL OF SKIN TAG UP TO 15 LESIONS,125.00,,,,
6734852,0761,,REMVL SKIN TAG BYND INIT 15 EA ADD 10,105.00,,,,
6734855,0761,26160,EXC'N OF TENDON SHEATH LESSION,"2,265.00",,,,
6734860,0761,26115,"EXC'N TUMOR/VASC MALFORMT'N HND,FNGR","2,845.00",,,,
6734861,0761,26115,"EXC'N TUMOR/VASC MALFORMT'N HND,FNGR","2,845.00",,,,
6734863,0761,11402,"EXC'N BENIGN SKIN LESION,TOT DIAM 1-2 CM",930.00,,,,
6734865,0761,,REMV TUNL CVC WO PMP/PRT,"1,020.00",,,,
6734868,0761,,REMV TUNL CVC WITH PMP/PRT,"1,020.00",,,,
6734870,0761,46600,DIAGNOSTIC ANOSCOPY,463.59,,,,
6734872,0761,,"EXC MALIG LESN SCALP,NECK,HANDS,FEET,GEN","2,908.53",,,,
6734874,0761,,"PUNCTR ASP ABSCESS, HEMATOM,BULLA CYST",569.91,,,,
6737175,0761,21930,"EXCISION, TUMOR,SOFT TISSUE OF BACK","3,295.00",,,,
6737220,0761,,"EXCISION TUMOR, LEG","1,612.70",,,,
6737225,0761,27339,"EXC TUM, SFT TISS THIGH/KNEE DEP 5CM/>","1,612.70",,,,
6737244,0761,,FINE NEEDLE ASPIRATION,175.70,,,,
6737246,0761,,I & D OF ABSCESS,194.72,,,,
6737248,0761,,I & R OF FOREIGN BODY,340.40,,,,
6737250,0761,,I & D OF COMPLEX ABSCESS,"1,966.60",,,,
6737252,0761,,EXCISION 0.6-1.0 CM-11401,455.12,,,,
6737254,0761,,EXCISION 0.6-1.0 CM-11421,993.75,,,,
6737256,0761,,EXCISION 0.6-1.0 CM-11441,455.12,,,,
6737258,0761,,EXCISION OF NAIL & NAIL MATRIX,455.12,,,,
6737260,0761,,EXCISION OF PILONDIAL CYST,"2,193.26",,,,
6737262,0761,,REPAIR SIMPLE-12001,100.67,,,,
6737264,0761,,EPAIR SIMPLE 12011,100.67,,,,
6737266,0761,,REPAIR INTERMEDIATE,264.41,,,,
6737268,0761,,DESTRUCTION OF LESION,100.67,,,,
6737270,0761,,EXCISION BREAST MASS,"2,606.03",,,,
6737272,0761,,ASPRIATION OF GANGLION CYST,253.92,,,,
6737274,0761,,EXCISION TUMOR. FACE <2 CM,993.75,,,,
6737276,0761,,"EXCISION TUMOR, NECK/THORAX <3 CM","1,612.70",,,,
6737278,0761,,"EXCISION TUMOR, BACK","1,612.70",,,,
6737280,0761,,"EXCISION TUMOR, SHOULDER","1,612.70",,,,
6737282,0761,,"EXCISION TUMOR, ARM","1,612.70",,,,
6737284,0761,,"EXCISION TUMOR, LEG","1,612.70",,,,
6737286,0761,,"EXCISION TUMOR, PELVIS/HIPS","1,612.70",,,,
6737288,0761,,I &D PERIANAL ABSCESS-36590,"1,014.09",,,,
6737290,0761,,I & D PERIANAL ABSCESS-46050,532.01,,,,
6737292,0761,,HEMORRHOID BAND,532.01,,,,
6737294,0761,,HEMORRHOID SIMPLE,"2,334.07",,,,
6737298,0761,,ANAL FISTULECTOMY,"2,334.07",,,,
6737300,0761,,EXCISION THROMBOSED HEMORRHOID,"1,749.46",,,,
6737302,0761,,CIRCUMCISION,"2,178.68",,,,
6737304,0761,,VASECTOMY,"2,178.68",,,,
6737306,0761,,POST OP 90 DAYS,0.00,,,,
6737310,0761,,"DEST,MALIG LES TRUNK,ARMS,LEGS 0.6-1.0CM",176.55,,,,
6737312,0761,,"DEST,MAL LES,SCALP,NECK,HNDS. FT, GENTAL",176.55,,,,
6737315,0761,,"EXC BENGN LES EX SKINTAG,TRUNK,ARMS LEGS","1,939.00",,,,
6737318,0761,,"EXC BENIGN LES EXC SKIN TAG,SCALP,NECK H","3,933.43",,,,
6737320,0761,,"EXC MUTI EXT PAPILLAE OR TAGS, ANUS","4,266.96",,,,
6737322,0761,,EXC OTHR BEGN LES INC MARGNS EXC SKIN,"2,423.78",,,,
6737325,0761,,INC REM FOREIGN BODY SUBCUT TIS COMPLCTD,"4,720.11",,,,
6737328,0761,,EXC BNG LES INC MARGIN EXCPT SKIN TAG,"4,720.11",,,,
6737330,0761,,SURG TRMT ANAL FISTULA INTERSPHINCTERIC,"5,465.13",,,,
6737334,0761,,"EXC BGN LSN EXC SKTAG TRK, ARMS DIA >4.0","4,720.11",,,,
6737339,0761,11644,EXC MAL LES INCSCALP NECK HNDS DIA 3.1-4,"2,045.37",,,,
6737343,0761,,EXC TUM SOFT SUBCUT LEG OR ANK <3CM,"2,045.37",,,,
6737348,0761,,EXC TUM SOF TIS ABD INTRAMUSCL <5CM,"2,781.70",,,,
6737350,0761,19100,BIOPSY BREAST PREC NDLE NO IMAGE GUIDE,571.61,,,,
6737352,0761,17000,"DESTR, PREMALIGNANT LESIONS 1ST LESION",428.53,,,,
6737354,0761,17003,"DESTR,PREMALIGNANT LESIONS 2ND-14 LES EA",428.53,,,,
6737356,0761,27327,"EXC, TUMOR,SOFT TIS THIGH-KNEE AREA SUBC","2,139.77",,,,
6737358,0761,45171,EXC RECTUM TRANSANAL PART,"6,867.78",,,,
6737359,0761,46083,INCISION OF THROMBED HEMORRHOID EXTERNAL,609.88,,,,
6737360,0761,10061,"INCISION & DRAIN OF ABSCESS, COMP OR MUL",673.80,,,,
6737362,0761,21931,EXC BACK LES SC 3 CM/>,"4,174.68",,,,
6737364,0761,54050,DESTRUCTION PENIS LESION,347.80,,,,
6737365,0761,11442,EXC FACE-MM B9+MARG 1.1-2 CM,"2,780.53",,,,
6737367,0761,11444,EXC FACE-MM B9+MARG 3.1-4.0 CM,"2,780.53",,,,
6737370,0761,46200,"EXCISION SINGLE EXT PAPILLA OR TAG,ANUS","4,708.26",,,,
6737375,0761,27043,"EXC TUMOR,SOFT TISS PELVIS &HIP AREA 3CM","4,007.67",,,,
6737377,0761,46040,INC DRAINGE ISCHIORECTAL/PERIRECTAL ABCS,"4,708.26",,,,
6737378,0761,55000,"PUNCT ASP HYDROCELE,TUNICA VAG WWO INJ M","1,702.50",,,,
6737380,0761,11422,EXCD BNGN LES INC MARG EXC SKINTAG 1.1-2,"3,336.63",,,,
6737383,0761,21014,"EXC,TUMOR,SOFT TIS FACE/SCALP SUBFAC>2CM","4,007.67",,,,
6737385,0761,27043,EXC TUMOR SOFTTIS PELVIS/HIP SUB>=3CM,"4,007.67",,,,
6737387,0761,11420,"EXC BEGN LES EXC SKIN TAG,SCALP, ETC <.5","3,336.63",,,,
