St. Francis Medical Center # 106190754,,,
SFMC Dept#,Charge Number ,Charge Description, 06/01/2018 Default Price 
4080,7401318,OFFICE OR OP NEW VISIT APRX 20 MIN, $355.00 
4076,0900944,OFFICE OR OP NEW VISIT APRX 30 MIN, $390.00 
4642,5618194,OFFICE OR OP NEW VISIT APRX 30 MIN, $390.00 
4080,7401326,OFFICE OR OP NEW VISIT APRX 30 MIN, $390.00 
4076,0900951,OFFICE OR OP NEW VISIT APRX 45 MIN, $429.00 
4642,5618202,OFFICE OR OP NEW VISIT APRX 45 MIN, $429.00 
4080,7401334,OFFICE OR OP NEW VISIT APRX 45 MIN, $429.00 
4076,0900969,OFFICE OR OP NEW VISIT APRX 60 MIN, $472.00 
4080,7401342,OFFICE OR OP NEW VISIT APRX 60 MIN, $472.00 
4470,5180880,OIL VIAL SILIKON 1000 8.5ML," $1,590.00 "
4710,9432808,OLANZAPINE 10MG DISSOLVE TAB, $70.00 
4710,9432790,OLANZAPINE 10MG TABLET, $67.00 
4710,9431990,OLANZAPINE 10MG/2ML INJECTION, $302.00 
4710,9432824,OLANZAPINE 15MG DISSOLVE TAB, $104.00 
4710,9432816,OLANZAPINE 15MG TABLET, $100.00 
4710,9432832,OLANZAPINE 2.5MG TABLET, $38.00 
4710,9432857,OLANZAPINE 20MG DISSOLVE TAB, $137.00 
4710,9432840,OLANZAPINE 20MG TABLET, $120.00 
4710,9432873,OLANZAPINE 5MG ODT TABLET, $43.00 
4710,9432865,OLANZAPINE 5MG TABLET, $45.00 
4470,6104129,OLECRANON PLATE RIGHT 4 HOLES," $7,059.00 "
4509,6686018,OLIGOCLONAL IMMUNE [AP, $21.90 
4710,9432931,OMEGA 3 FATTY ACIDS 1G CAPSULE, $1.00 
4470,6110209,OMEGA PLUS IMPACTOR ASSEMBLY," $2,415.00 "
4710,9432964,OMEPRAZOLE 20MG DR CAPSULE, $13.00 
4630,5552690,OMNIPAQUE 180MG/ML 10ML, $41.00 
4630,5556071,OMNIPAQUE 240 MG/ML 50ML, $315.00 
4630,5552708,OMNIPAQUE 240MG/ML 10ML, $44.00 
4680,5424429,OMNIPAQUE 300MG/ML 100ML INJ, $25.00 
4630,5556063,OMNIPAQUE 300MG/ML 100ML INJ, $25.00 
4630,5552716,OMNIPAQUE 300MG/ML 10ML, $41.00 
4680,5456074,OMNIPAQUE 300MG/ML 50ML INJ, $28.00 
4680,5424452,OMNIPAQUE 350MG/ML 100ML INJ, $28.00 
4630,5556055,OMNIPAQUE 350MG/ML 100ML INJ, $28.00 
4680,5421888,OMNIPAQUE 350MG/ML 150ML INJ, $42.00 
4710,9458829,"ONDANSETRON 0.8MG/ML LIQ, 1ML", $15.00 
4710,9436353,ONDANSETRON 24MG TABLET, $320.00 
4710,9431123,ONDANSETRON 40MG/20ML INJ MDV, $212.00 
4710,9436379,ONDANSETRON 4MG ORALLY DISINTEG TAB, $70.00 
4710,9436361,ONDANSETRON 4MG TABLET, $75.00 
4710,9431115,ONDANSETRON 4MG/2ML INJECTION, $4.00 
4710,9436775,ONDANSETRON 4MG/5ML LIQUID, $46.00 
4710,9436387,ONDANSETRON 8MG TABLET, $124.00 
4573,5967658,OPEN TREATMENT COCCYGEAL FRACTURE," $10,801.00 "
4470,5176946,OPENING REAMER," $3,405.00 "
4420,3000320,OPERATING ROOM/MINUTE, $172.00 
4710,9461435,OPHTHALMIC LUBRICANT OINT 1G, $11.00 
4710,9431065,OPRELVEKIN 5MG INJECTION," $2,029.00 "
4471,5064308,OPTICATH W/O HEPARIN," $3,893.00 "
4420,3000346,OR BASE RATE 1 ADD'L 15 MIN, $539.00 
4420,3000353,OR BASE RATE 1 INITIAL 30 MIN," $2,026.00 "
4420,3000361,OR BASE RATE 2 ADD'L 15 MIN," $1,463.00 "
4420,3000379,OR BASE RATE 2 INITIAL 30 MIN," $7,471.00 "
4420,3000387,OR BASE RATE 3 ADD'L 15 MIN," $1,754.00 "
4420,3000395,OR BASE RATE 3 INITIAL 30 MIN," $10,794.00 "
4420,3000403,OR BASE RATE 4 ADD'L 15 MIN," $2,600.00 "
4420,3000411,OR BASE RATE 4 INITIAL 30 MIN," $14,844.00 "
4420,3000429,OR BASE RATE 5 ADD'L 15 MIN," $3,250.00 "
4420,3000437,OR BASE RATE 5 INITIAL 30 MIN," $20,250.00 "
4420,3000445,OR BASE RATE 6 ADD'L 15 MIN," $3,897.00 "
4420,3000452,OR BASE RATE 6 INITIAL 30 MIN," $28,328.00 "
4710,9418187,ORABASE PLAIN OINTMENT 5G, $60.00 
4509,6671358,ORGANIC ACID ONE QUANTITATIVE [AP, $14.68 
4509,6688972,ORGANIC ACID ONE QUANTITATIVE [AP, $14.68 
4470,5149281,ORHTO NAIL SCN 11 X 200," $10,390.00 "
4470,6145247,ORTH NAIL INTRAMEDULLARY 11MM," $18,427.00 "
4470,6121719,ORTH PLATE 2.0MM EVOS 4 HOLE," $3,224.00 "
4470,6118392,ORTH SCREW EVOS 2.7X12MM CTX, $287.00 
4470,6140719,ORTHO 5.5MM KNOTLESS ANCHOR," $2,549.00 "
4470,6144372,ORTHO ANCHOR SUTURE 4.5MM DIA," $3,064.00 "
4470,6147474,ORTHO BONE FILLER 10CC CALCIUM," $7,086.00 "
4470,5126115,ORTHO CABLE 63.5CM X 1.8MM," $1,553.00 "
4470,6157150,ORTHO CABLE ASSEMBLY CERCLAGE 1.5MM," $1,733.00 "
4470,6154439,ORTHO CONNECTOR HOLE X 5, $525.00 
4470,6148050,ORTHO END CAP FULLY THREADED, $789.00 
4470,6144331,ORTHO FEMORAL NAIL 11MM LT," $13,066.00 "
4470,6145213,ORTHO FIX PIN 3.2X 150MM, $592.00 
4470,6148217,ORTHO FRAME FIX 4.2MM AO FITTING," $3,479.00 "
4470,6144745,ORTHO GUIDEWIRE 1.4," $1,155.00 "
4470,6154793,ORTHO HALF PIN 6X250MM C-SHAPE, $502.00 
4470,6124093,ORTHO LOCKING CAP MATRIX 5.5," $2,014.00 "
4470,6143028,ORTHO NAIL 10MM BEND 375MM," $11,794.00 "
4470,6158380,ORTHO NAIL 10MM DIA 20CML LEFT," $6,448.00 "
4470,6158430,ORTHO NAIL 10MM X 30CML FEM LFT," $8,609.00 "
4470,6158489,ORTHO NAIL 10MM X 32CML TITNM LFT," $8,609.00 "
4470,6158455,ORTHO NAIL 10MM X 330MML," $6,908.00 "
4470,6158422,ORTHO NAIL 10MM X 330MML TIB," $6,908.00 "
4470,6159552,ORTHO NAIL 10MM X 360MML RIGHT," $12,058.00 "
4470,6150650,ORTHO NAIL 10MM X 380MML," $12,668.00 "
4470,6159479,ORTHO NAIL 10MM X 420MML," $6,551.00 "
4470,6150254,ORTHO NAIL 10MM X EX/400MM," $13,335.00 "
4470,6144083,ORTHO NAIL 10MM/130 TI 400MM/R," $18,427.00 "
4470,6148399,ORTHO NAIL 10MMX34CML TITAN," $12,668.00 "
4470,6159537,ORTHO NAIL 10X170MM T2," $6,678.00 "
4470,6129423,ORTHO NAIL 10X170MM TFMA SHORT," $8,609.00 "
4470,6143432,ORTHO NAIL 10X170MM X 125 DEG," $9,005.00 "
4470,6147961,ORTHO NAIL 10X400MM TITANIUM RIGHT," $12,668.00 "
4470,6151534,ORTHO NAIL 11.5MM X 1.5MM," $12,668.00 "
4470,6152797,ORTHO NAIL 11.5MM X 1.5MM X 400MML," $8,609.00 "
4470,6156434,ORTHO NAIL 11.5MM X 320MML," $6,908.00 "
4470,6149538,ORTHO NAIL 11.5MM X 380MML RT," $12,668.00 "
4470,6155758,ORTHO NAIL 11.5MM X 400MML LOCK," $7,471.00 "
4470,6149199,ORTHO NAIL 11.5MM X 400MML X 3MM," $10,704.00 "
4470,6116792,ORTHO NAIL 11.5MMX44CMX130 DEG LFT," $7,471.00 "
4470,6157424,ORTHO NAIL 11.5X320MM INTRAMED," $7,471.00 "
4470,6152185,ORTHO NAIL 11MM X 130DEG X 400MM," $17,743.00 "
4470,6150239,ORTHO NAIL 11MM X 360MML," $10,390.00 "
4470,6151658,ORTHO NAIL 11MM/130 TI CANN 170MM," $12,667.00 "
4470,6149835,ORTHO NAIL 11MM/130DEG CANN," $14,075.00 "
4470,6149066,ORTHO NAIL 11X130X340MM RIGHT," $18,427.00 "
4470,6151013,ORTHO NAIL 11X420MM LEFT," $10,238.00 "
4470,6142962,ORTHO NAIL 12MM 130DEG," $18,427.00 "
4470,6144323,ORTHO NAIL 12X360MM LT 130DEG," $18,427.00 "
4470,6109110,ORTHO NAIL 130D 11.5 X 42," $7,471.00 "
4470,6149520,ORTHO NAIL 13MMX340MML," $10,434.00 "
4470,6158224,ORTHO NAIL 13X320MM ADOLESCENT," $7,475.00 "
4470,6157531,ORTHO NAIL 27CM 9MM T2 STD TIB," $5,086.00 "
4470,6158679,ORTHO NAIL 3X230MM ULNAR," $6,412.00 "
4470,6151351,ORTHO NAIL 8.5MM X 290MML TIBIAL," $10,164.00 "
4470,6152805,ORTHO NAIL 8.5MM X 400MML," $6,921.00 "
4470,6113807,ORTHO NAIL 8.5X280MM TITANIUM," $6,908.00 "
4470,6125561,ORTHO NAIL 8.5X36CM META TIBIA," $10,164.00 "
4470,6154843,ORTHO NAIL 8/7MM DIA DISTAL 16CM," $6,881.00 "
4470,6150874,ORTHO NAIL CANNUL 10MMX300MML," $12,209.00 "
4470,5134457,ORTHO NAIL FEMORAL 11.5MM X 34CM," $10,434.00 "
4470,6150783,ORTHO NAIL IM 20CM 10MM T2 SP," $10,390.00 "
4470,6158158,ORTHO NAIL INTRAMED 1.55MMX1.5MM," $8,609.00 "
4470,6149777,ORTHO NAIL INTRAMED 11.5MM X 1.5MM," $12,668.00 "
4470,6151948,ORTHO NAIL INTRAMED 3MMX230MML," $8,843.00 "
4470,6149801,ORTHO NAIL INTRAMEDU 11X345MM," $13,565.00 "
4470,6149793,ORTHO NAIL INTRAMEDU 12X420MM," $10,238.00 "
4470,6155345,ORTHO NAIL LONG 10MM," $6,678.00 "
4470,6156731,ORTHO NAIL LONG 9/7.5MMX260MML," $6,881.00 "
4470,6103121,ORTHO NAIL META RETRO FEM 10 X 42," $10,434.00 "
4470,6157580,ORTHO NAIL PROX HUMERUS RIGHT," $6,861.00 "
4470,6150908,ORTHO NAIL R1/5 TI LFT 11X380X125," $12,073.00 "
4470,6145957,ORTHO NAIL RECON 9X380X125," $10,548.00 "
4470,6152342,ORTHO NAIL SUPRACONDYLAR 11X340MM," $10,390.00 "
4470,6157325,ORTHO OLIVE WIRE 1.3MM, $364.00 
4470,6156897,ORTHO PEG 2.3X14MM NON TOGGL, $378.00 
4470,6151872,ORTHO PEG LOCKING 2.3 X 12MM, $556.00 
4470,6151880,ORTHO PEG LOCKING 2.3 X 14MM, $556.00 
4470,6157838,ORTHO PIN 200X50MM HYDROXYAPATITE, $502.00 
4470,6145833,ORTHO PIN 5X200MM STAINLESS STEEL, $989.00 
4470,6150387,ORTHO PIN AXIS 2.5MM X 50MM," $1,367.00 "
4470,6144240,ORTHO PIN FIX 3.2X80MM, $592.00 
4470,6155378,ORTHO PIN FIXATION 2.5MM X 40MM," $1,124.00 "
4470,6151864,ORTHO PIN FX 2.5MM, $180.00 
4470,6145361,ORTHO PIN GUIDE 02.4 L250 COLS, $258.00 
4470,6124572,ORTHO PIN GUIDE 3.2X300MM THREADED, $359.00 
4470,6152052,ORTHO PIN HALF EXT FIX 3MMX25MML SS," $1,076.00 "
4470,6121230,ORTHO PLATE  2.7MM STRENGTH 20 HL," $4,463.00 "
4470,6154694,ORTHO PLATE 0.7MM TITANIUM OBLIQUE, $983.00 
4470,6154702,ORTHO PLATE 0.7MM TITANIUM STRAIGHT," $2,178.00 "
4470,6143820,ORTHO PLATE 1.5MM 3 HOLE Y-SHAPE," $3,718.00 "
4470,6157655,ORTHO PLATE 1.6MM X-LG BUR HOLE," $1,093.00 "
4470,6158893,ORTHO PLATE 1/3 TUBULR 3.5 6H 70MM," $1,526.00 "
4470,6142293,ORTHO PLATE 10 HOLES LEFT VOLAR," $6,528.00 "
4470,6151823,ORTHO PLATE 101MML HOLEX 16 F/2.3MM," $6,803.00 "
4470,6154496,ORTHO PLATE 103MML HOLEX 7," $5,149.00 "
4470,6156087,ORTHO PLATE 103MML HOLEX 7 SS," $8,470.00 "
4470,6158448,ORTHO PLATE 106MML HOLEX 7," $1,124.00 "
4470,6158471,ORTHO PLATE 106MML HOLEX7 1/3 TUBLR," $1,124.00 "
4470,6143846,ORTHO PLATE 11 HOLE RIGHT," $7,931.00 "
4470,6152847,ORTHO PLATE 111MML HOLEX 4 SS," $6,476.00 "
4470,6156780,ORTHO PLATE 111MML HOLEX 4 SS," $6,476.00 "
4470,6157085,ORTHO PLATE 116MM HOLEX4 VARIABLE," $5,906.00 "
4470,6143838,ORTHO PLATE 120MM 6 HOLE LOCK," $7,448.00 "
4470,6151518,ORTHO PLATE 123MML H8 SS F/3.5MM," $15,630.00 "
4470,6152748,ORTHO PLATE 127MML HOLEX 7 SS," $6,275.00 "
4470,6157143,ORTHO PLATE 135MML HOLEX2," $8,985.00 "
4470,6155337,ORTHO PLATE 148MML HOLEX 8 SS," $12,950.00 "
4470,6148027,ORTHO PLATE 154MM 10 HOLE COMP," $3,610.00 "
4470,6156756,ORTHO PLATE 158MML HOLEX6 SS," $8,162.00 "
4470,6157671,ORTHO PLATE 165X95MM MESH RIGID," $10,750.00 "
4470,6150643,ORTHO PLATE 1666MM 16-HOLES," $10,296.00 "
4470,6148019,ORTHO PLATE 183MM 12 HOLE COMP," $3,991.00 "
4470,6151195,ORTHO PLATE 199MML HOLEX 10 TIBIAL," $9,137.00 "
4470,6153332,ORTHO PLATE 2 HOLE MED, $368.00 
4470,6115901,ORTHO PLATE 2.4MM 2 HOLE 6H SFT, $197.00 
4470,6120364,ORTHO PLATE 2.4MM 60-HOLE EVOS," $4,060.00 "
4470,6158323,ORTHO PLATE 2.4MM STRAIGHT 7 H," $4,270.00 "
4470,6144802,ORTHO PLATE 2.4MM VA-LCP 5H SHAFT," $4,357.00 "
4470,6158315,ORTHO PLATE 2.4MM Y-TINE 5 HOLE," $5,005.00 "
4470,6154611,ORTHO PLATE 2.5 NARROW 3 HOLES," $4,127.00 "
4470,6121362,ORTHO PLATE 2.7MM EVOS Y-PLATE," $4,918.00 "
4470,6156533,ORTHO PLATE 2.7MM LAT 5H LFT," $4,391.00 "
4470,6159594,ORTHO PLATE 2.7MM/3.5MM 11H//181MM," $3,774.00 "
4470,6145239,ORTHO PLATE 2.7X3.5MM ELBOW," $9,672.00 "
4470,6153969,ORTHO PLATE 2.7X3.5X73MM 2-HOLE," $5,251.00 "
4470,6153936,ORTHO PLATE 230MML HOLE 10," $9,170.00 "
4470,6149561,ORTHO PLATE 274MM HOLE X 12/5 BONE," $8,825.00 "
4470,6155816,ORTHO PLATE 286MML HOLEX 18 SS," $8,523.00 "
4470,6151526,ORTHO PLATE 2X LRG 145MML HOLEX11," $7,931.00 "
4470,6151542,ORTHO PLATE 2XL 100MML HOLEX 8," $6,850.00 "
4470,6155014,ORTHO PLATE 3.5 8HOLES L135," $3,255.00 "
4470,6159644,ORTHO PLATE 3.5MM CVD PROX HUM 4H," $8,558.00 "
4470,6156558,ORTHO PLATE 3.5MM M-D 16H 262MM," $13,143.00 "
4470,6156327,ORTHO PLATE 3.5MM P/A 6-P 6H R 91MM," $6,878.00 "
4470,6155360,ORTHO PLATE 3.5MM PL 4H 70MM," $10,553.00 "
4470,6156707,ORTHO PLATE 3.5MM X 158MM 6H RT," $7,418.00 "
4470,6154355,ORTHO PLATE 3.5X115MM PRXHUM," $9,853.00 "
4470,6139505,ORTHO PLATE 3.5X89MM PRXHUM," $9,573.00 "
4470,6152706,ORTHO PLATE 339MML HOLEX 16 SS," $10,975.00 "
4470,6148209,ORTHO PLATE 343MM 16 HOLE LEFT," $11,165.00 "
4470,6152094,ORTHO PLATE 38MML HOLEX7 SS F/2MM," $5,305.00 "
4470,6150791,ORTHO PLATE 4 HOLE 100 DEG," $3,517.00 "
4470,6152227,ORTHO PLATE 4.5MM X 88MM HOLE 5, $988.00 
4470,6154686,ORTHO PLATE 43.6X0.8MM POLYETHYLENE," $4,012.00 "
4470,6143523,ORTHO PLATE 46MM 2 HOLE 135DEG," $4,465.00 "
4470,6154850,ORTHO PLATE 47MM SS HIP 135DEG," $2,098.00 "
4470,5189022,ORTHO PLATE 49MM SS 7HLE/3HLE," $7,447.00 "
4470,6145858,ORTHO PLATE 5 HOLE/L84MM," $9,074.00 "
4470,6158349,ORTHO PLATE 51MML HOLEX10," $3,224.00 "
4470,6149819,ORTHO PLATE 58MM ARIABLE ANG," $8,508.00 "
4470,6157341,ORTHO PLATE 5TH MET HOOK COMP 5HOLE," $5,187.00 "
4470,6150262,ORTHO PLATE 6 HOLE L127M," $10,624.00 "
4470,6149827,ORTHO PLATE 64MM CONTOURED," $8,570.00 "
4470,6148522,ORTHO PLATE 6HOLE/L123MM," $10,624.00 "
4470,6149470,ORTHO PLATE 6IN NARROW VARIAX," $3,239.00 "
4470,6154033,ORTHO PLATE 72MML HOLEX 4 SS," $4,816.00 "
4470,6148514,ORTHO PLATE 7HOLES 125MM," $3,443.00 "
4470,6150452,ORTHO PLATE 8 HOLE," $5,866.00 "
4470,6149454,ORTHO PLATE 8 HOLE NARROW VARIAX," $3,335.00 "
4470,6115307,ORTHO PLATE 8 HOLE VARIAX STRAIGHT," $2,084.00 "
4470,6148944,ORTHO PLATE 8 HOLE/L95MM," $1,965.00 "
4470,6122584,ORTHO PLATE 8 HOLES LEFT VOLAR," $6,258.00 "
4470,6154488,ORTHO PLATE 84MML HOLEX 7," $4,428.00 "
4470,6148324,ORTHO PLATE 86MM 3 HOLE PROXIMAL," $10,869.00 "
4470,6155329,ORTHO PLATE 89MML HOLEX 3 SS," $6,930.00 "
4470,6158034,ORTHO PLATE 89MML HOLEX 3 SS," $9,573.00 "
4470,6149165,ORTHO PLATE 8-HOLE," $2,307.00 "
4470,6143473,ORTHO PLATE 9.4MM 4 HOLE," $7,448.00 "
4470,6159602,ORTHO PLATE 92MML HOLEX 4," $4,180.00 "
4470,6152730,ORTHO PLATE 98MML LARGE HOLEX5 SS," $1,978.00 "
4470,6149967,ORTHO PLATE ACETABULAR 2 HOLE," $1,687.00 "
4470,6153852,ORTHO PLATE ACU LOC 2 LONG STANDARD," $4,876.00 "
4470,6145692,ORTHO PLATE ACU-LOC 2 BEVELED EDGE," $4,876.00 "
4470,6144208,ORTHO PLATE ACU-LOC 2 LEFT DISTAL," $4,876.00 "
4470,6154074,ORTHO PLATE ACU-LOC 2 LEFT DISTAL," $4,876.00 "
4470,6158596,ORTHO PLATE ACU-LOC 2 LEFT EXT," $5,642.00 "
4470,6149496,ORTHO PLATE ACU-LOC 2 LFT," $6,525.00 "
4470,6158604,ORTHO PLATE ACU-LOC 2 LT PROX," $4,876.00 "
4470,6137798,ORTHO PLATE ACU-LOC 2 RIGHT DISTAL," $4,876.00 "
4470,6144224,ORTHO PLATE ACU-LOC 2 RIGHT DISTAL," $6,525.00 "
4470,6150338,ORTHO PLATE BASE ASSEMBLY," $25,168.00 "
4470,6150734,ORTHO PLATE BONE FIB 3 HOLE," $2,084.00 "
4470,6150486,ORTHO PLATE BONE HOLE 16 PRE-BENT," $12,345.00 "
4470,6138689,ORTHO PLATE BONE LOCKING HOLE X10," $4,624.00 "
4470,6124903,ORTHO PLATE BRIDGE 2.4MM/2.7MM," $10,321.00 "
4470,6151435,ORTHO PLATE CERVICAL 54MM 3 LEVEL," $5,150.00 "
4470,6144349,ORTHO PLATE CLAVICLE LEFT," $7,725.00 "
4470,6147045,ORTHO PLATE COMBO CALC RT 8 HOLE," $5,737.00 "
4470,6143986,ORTHO PLATE CURVED 3.5MM 10 HOLE," $3,548.00 "
4470,6145379,ORTHO PLATE CURVED POST WALL FRAG," $3,910.00 "
4470,6118350,ORTHO PLATE EVOS 2.0MM 6 HOLE," $3,224.00 "
4470,6155824,ORTHO PLATE EVOS 2.0MM 6 HOLE," $3,224.00 "
4470,6134092,ORTHO PLATE EVOS 2.4MM," $6,901.00 "
4470,6135644,ORTHO PLATE EVOS 2.7MM 8 HOLE," $4,463.00 "
4470,6156095,ORTHO PLATE EVOS 2.7MM FLEX 10HL," $4,463.00 "
4470,6152896,ORTHO PLATE EVOS 2.7MM FLEX 20HL," $4,183.00 "
4470,6121255,ORTHO PLATE EVOS FLEX 2.0MM 4 HOLE," $3,224.00 "
4470,6158695,ORTHO PLATE FIBULA SS RT 4 HOLE," $1,925.00 "
4470,6148829,ORTHO PLATE FIX EQUINOXE," $19,585.00 "
4470,6145429,ORTHO PLATE FRAG LEFT," $3,910.00 "
4470,6154116,ORTHO PLATE H4 LFT VOLAR F/DISTAL," $3,518.00 "
4470,6150478,ORTHO PLATE HOLE 4 STERNALOCK LF," $3,517.00 "
4470,6150924,ORTHO PLATE HOLEX 8," $4,450.00 "
4470,6155709,ORTHO PLATE LOCK 87MML HOLEX4 SS," $8,363.00 "
4470,6146922,ORTHO PLATE LOCK LG MINI-CALC," $5,392.00 "
4470,6153829,ORTHO PLATE LOCK NETURAL ACU LOC 2," $3,129.00 "
4470,6156749,ORTHO PLATE LOCKING ACU-LOC," $3,973.00 "
4470,6145346,ORTHO PLATE LONG BONE LEFT DORSAL," $6,738.00 "
4470,6157945,ORTHO PLATE LO-PRO 2XLRG HOLE8 3MM," $4,859.00 "
4470,6159651,ORTHO PLATE MED LEFT CALCANEOUS," $5,033.00 "
4470,6155667,ORTHO PLATE NAVICULAR 9 MED LFT," $7,683.00 "
4470,5196597,ORTHO PLATE PELVIC 3.5MM 6 HOLES," $8,065.00 "
4470,6144760,ORTHO PLATE P-L VLP 4H LEFT," $9,579.00 "
4470,6143416,ORTHO PLATE POST/LAT LT 8 HL," $6,669.00 "
4470,6149959,ORTHO PLATE POSTERIOR WALL," $3,910.00 "
4470,6153316,ORTHO PLATE RIGHT DISTAL ACU-LOC 2," $4,876.00 "
4470,6157242,ORTHO PLATE SCREW 6.5MM X 60MM, $439.00 
4470,6158190,ORTHO PLATE SMALL 119MML 3.5 HOLE8," $1,180.00 "
4470,6156400,ORTHO PLATE SPRING ACETAB 3 HOLE," $1,820.00 "
4470,6145106,ORTHO PLATE STANDARD HOLE," $8,075.00 "
4470,6154637,ORTHO PLATE TAP FOR 3.5MM SCREW," $1,411.00 "
4470,6150916,ORTHO PLATE TIBIAL AXSOS 3 RT 4HOLE," $8,292.00 "
4470,6154470,ORTHO PLATE VA DISTAL ULNA 2.5," $3,493.00 "
4470,6121925,ORTHO PLATE VOLAR 3 HOLE RIGHT," $6,258.00 "
4470,6143481,ORTHO PLUG CABLE 4MM, $256.00 
4470,6158307,ORTHO PUTTY MONTAGE 2CC," $2,842.00 "
4470,6148282,ORTHO PUTTY MONTAGE 5CC," $11,582.00 "
4470,6151245,ORTHO ROD 3.5MMX110MML FIBULAR," $7,740.00 "
4470,6149223,ORTHO ROD 3MM X 180MML," $6,052.00 "
4470,6155691,ORTHO SCRE W LOCK 3.5MM X 85MML T15, $806.00 
4470,6152136,ORTHO SCREW  2.0MMX13MM LCK T6 S-T, $860.00 
4470,6146740,ORTHO SCREW  3.5MM X 30MM LOCK, $773.00 
4470,6143077,ORTHO SCREW  5.0MM X 24MM," $1,483.00 "
4470,6144711,ORTHO SCREW  CANNUL 8.0 X 12.5," $1,348.00 "
4470,6154603,ORTHO SCREW  LOQTEQ VA 2.5 T8 L12, $476.00 
4470,6135610,ORTHO SCREW  PERI-LOC 3.5MM X 36MM, $145.00 
4470,5109129,ORTHO SCREW  W/T25 STR DR 5.OX72MM," $1,780.00 "
4470,6147953,ORTHO SCREW 1.3MM T4 STARDRIVE, $886.00 
4470,6143804,ORTHO SCREW 1.5X10MM LOCKING, $963.00 
4470,6143796,ORTHO SCREW 1.5X14MM LOCKING, $963.00 
4470,6143853,ORTHO SCREW 1.5X16MM CORTEX, $384.00 
4470,6143788,ORTHO SCREW 1.5X16MM LOCKING, $963.00 
4470,6149025,ORTHO SCREW 1.5X4MM TITAN, $489.00 
4470,6149033,ORTHO SCREW 1.5X5MM TITAN, $489.00 
4470,6143911,ORTHO SCREW 1.5X8MM CORTEX, $384.00 
4470,6143812,ORTHO SCREW 1.5X9MM LOCKING, $963.00 
4470,6157820,ORTHO SCREW 100X40MM HEXAGONAL, $924.00 
4470,6145288,ORTHO SCREW 10X20MM COLS TITANIUM," $2,318.00 "
4470,6145353,ORTHO SCREW 10X25MM TITANIUM," $2,318.00 "
4470,6149900,ORTHO SCREW 10X35MM BIOSURE," $3,085.00 "
4470,6149892,ORTHO SCREW 11X30MM BIOSURE," $3,085.00 "
4470,6125082,ORTHO SCREW 11X95MM INTERTAN," $2,210.00 "
4470,6155444,ORTHO SCREW 12.7MMX105MML 22MML," $2,136.00 "
4470,6145809,ORTHO SCREW 12X2.4MM BN LCP," $1,112.00 "
4470,5117908,ORTHO SCREW 18X2.7MM LCP DIST, $968.00 
4470,6156293,ORTHO SCREW 1MM DIA 46MMLX10MM, $581.00 
4470,6155519,ORTHO SCREW 2.0 X 10MM," $1,085.00 "
4470,6155584,ORTHO SCREW 2.0 X 16MM," $1,085.00 "
4470,6152144,ORTHO SCREW 2.0MM X 16MM LCK T6 S-T, $627.00 
4470,6131056,ORTHO SCREW 2.0X15MM CTX T6 S-T, $187.00 
4470,6128938,ORTHO SCREW 2.0X16MM CTX T6 S-T, $187.00 
4470,6131031,ORTHO SCREW 2.0X18MM EVOS, $187.00 
4470,6145320,ORTHO SCREW 2.0X26MM EVOS, $258.00 
4470,6151070,ORTHO SCREW 2.0X36MM CTX T6 S-T, $258.00 
4470,6125181,ORTHO SCREW 2.0X7MM LCK SCR T6, $860.00 
4470,6128946,ORTHO SCREW 2.0X9MM EVOS CTX, $187.00 
4470,6149728,ORTHO SCREW 2.3 X 10MM, $591.00 
4470,6158885,ORTHO SCREW 2.3MM DIA 24MML, $378.00 
4470,6158877,ORTHO SCREW 2.3MM DIA 28MML, $378.00 
4470,6151849,ORTHO SCREW 2.3MM X 16MM, $556.00 
4470,6151856,ORTHO SCREW 2.3MM X 16MML, $556.00 
4470,6144190,ORTHO SCREW 2.3MM X 20MML, $556.00 
4470,6149504,ORTHO SCREW 2.3MMX24MML ACU-LOC 2, $814.00 
4470,6149736,ORTHO SCREW 2.3X12MM, $591.00 
4470,6158638,ORTHO SCREW 2.3X18MM CORTICAL, $378.00 
4470,6120729,ORTHO SCREW 2.4 X 10MM," $1,015.00 "
4470,6131999,ORTHO SCREW 2.4 X 26MM EVOS, $272.00 
4470,6132005,ORTHO SCREW 2.4 X 30MM EVOS CORTEX, $197.00 
4470,6120737,ORTHO SCREW 2.4 X 8MM," $1,015.00 "
4470,6158141,ORTHO SCREW 2.4MM W/AO CONNECT," $1,313.00 "
4470,6156111,ORTHO SCREW 2.4MM X 15MM CTX T7 S-T, $197.00 
4470,6147409,ORTHO SCREW 2.4MM X 16MML CORTICAL, $641.00 
4470,6157168,ORTHO SCREW 2.4MM X 18MML, $385.00 
4470,5198544,ORTHO SCREW 2.4MM X 20MM," $1,071.00 "
4470,6136352,ORTHO SCREW 2.4MM X 38MM, $197.00 
4470,6120794,ORTHO SCREW 2.4MMX6MM CTX T7 S-T, $197.00 
4470,6123921,ORTHO SCREW 2.4X10MM, $567.00 
4470,6115885,ORTHO SCREW 2.4X10MM CTX T7 S-T, $197.00 
4470,6115869,ORTHO SCREW 2.4X11MM CTX T7 S-T, $197.00 
4470,6115810,ORTHO SCREW 2.4X11MM LCK T7-S-T, $641.00 
4470,6115851,ORTHO SCREW 2.4X12MM CTX T7 S-T, $197.00 
4470,6120471,ORTHO SCREW 2.4X18MM EVOS CORTEX, $197.00 
