Charge / Procedure Number,Billing Description,CDM Price
4993087,Initial Inpatient Neonatal CC 28 Days or Less,"2,453.50"
4993099,Subsequent Inpatient Pediatric CC 29 days - 24 Mo,"1,521.50"
507476365,"Anal (Rectal) Cytology, Liquid-based Preparation",229.60
511355349,"Calprotectin, Fecal",64.80
513061417,INIT PED CritCare 29Days to 24mon per day,"2,974.60"
51527239,TELEMED Consult Level 1-99241,230.10
51527278,TELEMED Consult Level 2-99242,294.30
51527283,TELEMED Consult Level 3-99243,375.60
51527299,TELEMED Consult Level 4-99244,491.10
51527328,TELEMED E/M Level 1 New Patient-99201,149.80
51527349,TELEMED E/M Level 1-99211,86.70
51527354,TELEMED E/M Level 2 New Patient-99202,185.10
51527360,TELEMED E/M Level 2-99212,124.10
51527366,TELEMED E/M Level 3 New Patient-99203,241.80
51527410,TELEMED E/M Level 3-99213,157.30
51527430,TELEMED E/M Level 4 New Patient-99204,344.50
51527517,TELEMED E/M Level 4-99214,227.90
51527523,TELEMED E/M Level 5 New Patient-99205,466.50
51527528,TELEMED E/M Level 5-99215,364.90
516044255,DD T2022 Monthly CC Billable Unit,383.90
516044255{2},DD T2022 Monthly CC Non-Billable Unit,383.90
516046699,DD T2024 U2 Billable Unit,613.50
516046699{2},DD T2024 U2 Non-Billable Unit,613.50
517442983,AFP Maternal (Only),142.30
521666887,Immunotherapy 2 or more injections W/O extracts,31.00
521666925,Immunotherapy Single INJ W/O Allergenic Extract,25.70
52383552,Amputation of Finger/Thumb,"1,529.00"
524073361,Newborn Metabolic Screen,89.90
52465616,"ED Drainage of abscess, cyst, hematoma from dentoa",338.10
52470337,ED Closed TX Ankle Fracture,"1,137.40"
52470518,ED Complex Repair each add 5cm F/C/C/M/N/AX/G/H/F,433.40
528484629,Hgb A1c (LabCorp),32.10
535556553,CT/GC (LabCorp),115.90
535556553{2},CT/GC (LabCorp),115.90
539533861,Herpes Simplex Virus Type 2 IgG w/ Reflex,124.10
539534245,Herpes Simplex Virus 1/2 Specific Antibodies IgG w,80.30
541777443,Calreticulin Mutation Analysis,401.70
541777867,MPL Mutation Analysis,402.10
542665177,QuantiFERON TB Gold Plus Client Incubated,222.80
547812455,ED Mod Conscious Sedation first 15min,28.10
555393321,Prostate Specific Antigen Ultrasensitive,56.78
555738129,C Diff A/B Toxins (LabCorp SO),22.20
57984741,ED Closed TX Hip Dislocation W/anesthesia,"1,870.40"
57985165,ED Treat Finger Fracture Each W/Manipulation,753.30
58644911,ED ASPIRATE PLEURA W/O IMAGING,"1,236.90"
58651042,Psychiatric Assesment 1 Unit,236.50
59036695,"Hepatitis B Surface Antibody, Quantitative",74.90
59051942,NON-BILLABLE Alcohol and/or Drug Assess-1 unit,112.40
59051979,NON-BILLABLE Behav Health Screen-AST -1 unit,150.90
59052048,NON-BILLABLE Case Management -15 min,18.20
59052064,NON-BILLABLE Client Status Review -1 unit,44.90
59052083,NON-BILLABLE Comp Comm Su Serv Gr Ad-15 min,9.60
59052120,NON-BILLABLE Comp Comm Su Serv Ind Adult-15 min,19.30
59052129,NON-BILLABLE DX Psych Assess/Interview -1 unit,236.50
59052151,NON-BILLABLE Fam therapy W Pt Present -30 min,218.30
59052166,NON-BILLABLE Fam therapy WO Pt Pres -30 min,62.10
59052170,NON-BILLABLE Group Psychotherapy -30 min.,266.40
59052193,NON-BILLABLE Individual Psychotherapy -30 min,56.70
59052197,NON-BILLALBE Individual Psychotherapy 60 minutes,189.40
59052229,NON-BILLABLE Individual Psychotherapy 60min Child,189.40
59052235,NON-BILLABLE Integ MH/SA Intake -1 unit,337.10
59052280,NON-BILLALBE Inter Dx Psych Assess -1 unit,236.50
59052298,NON-BILLABLE Med Eval -NOT Rcvg Meth Tx -1 unit,337.10
59052302,NON-BILLABLE Medication Manag VTC -1 unit,84.50
59052306,NON-BILLABLE Medication Management -1 unit,84.50
59054677,NON-BILLABLE INTAKE ASSESSMENT,196.90
59054702,NON-BILLABLE Multi FamPsychotherapy -30 min,176.60
59054739,NON-BILLABLE Neuropsych Test-Psych/Phys-15m,27.80
59054744,NON-BILLALBE O. Med Admin Dir Obs OFF-1 unit,34.20
59054749,NON-BILLABLE O. Med Admin Dir Obs ON-1 unit,22.50
59054753,NON-BILLABLE Peer Su Serv Fam W Child-15 min,19.30
59054758,NON-BILLABLE Peer Su Serv Fam WO Child-15 m,19.30
59054764,NON-BILLABLE Peer Support Serv Ind Adult-15 min,19.30
59054769,NON-BILLABLE Peer Support Serv Ind Child-15 min,19.30
59054773,NON-BILLABLE Psych Test by Psych/Phys-15 min,27.80
59054779,NON-BILLABLE Psych Testing by Psych/Phys-1 hr,112.40
59054784,NON-BILLABLE Psychiatric AssesVTC -1 unit,236.50
59054788,NON-BILLABLE Recipient Support Services-15 min,9.60
59054793,NON-BILLABLE Res Sub Tx-Clin Man Med-1 unit,252.50
59054797,NON-BILLABLE SBIRT 15-30 min-Charge,47.10
59054802,NON-BILLABLE Short Term Crisis Interv Serv 1 hr,103.80
59054807,NON-BILLABLE Short Term Crisis Stab -15 min,19.30
59054823,NON-BILLABLE Shrt Term Cris Interv Serv-15 m,25.70
59054828,NON-BILLABLE Telehealth Facil Fee -1 unit,70.60
59054833,NON-BILLABLE Thera BH Serv Child Group-15 min,9.60
59054838,NON-BILLABLE Thera BH Serv Child Ind -15 min,19.30
59054843,NON-BILLABLE Thera BH Serv Fam W Child-15 min,19.30
59054850,NON-BILLABLE Thera BH Serv Fam WO Child-15 m,19.30
59055187,NON-BILLABLE Individual Psychotherapy 60min,189.40
60273512,Family Therapy W Pt Present 1-unit,247.20
60273520,Family Therapy WO PT Present- 1unit,206.50
60273669,Group Psychotherapy 1-unit,532.90
60273752,Multi Family Psychotherapy -1unit,176.60
60675793,Hep B DNA Viral Load w/ Reflex to Drug Susceptibil,649.50
63070382,ED Paracentesis,178.70
63070498,ED Treat Vaginal Bleeding,265.40
64837519,SPECIMEN HANDLING,52.60
65444114,Daily BH REHAB Services-1UNIT,174.40
65444532,BRS Daily BH REHAB Services- 1 UNIT,226.80
67275569,Hep B Virus Drug Resistance,115.60
67797916,CT Abd & Pelvis w + w/o Contrast,"5,620.30"
67797916{2},Report,561.80
67798210,CT Angiography Chest w + w/o Contrast,"3,064.30"
67798210{2},CT Angiography Chest w + w/o Contrast,"3,064.30"
67798210{3},Report,291.00
67798438,XR AC Joints Bilateral w/o wts,602.40
67798438{2},Report,85.60
67798465,XR Hand 1 Views Bilateral,104.90
67798465{2},Report,44.90
67798503,XR Wrist 1 Views Bilateral,104.90
67798503{2},Report,44.90
67799437,CT Angiography Chest w/ Contrast,"3,064.30"
67799437{2},Report,291.00
69084476,Psychiatric Evaluation,236.50
69084481,Psychiatric Evaluation VTC,236.50
69084485,Medication Management 15 MIN,84.50
69084496,Medication Management VTC 15 MIN,84.50
69867176,NON-BILLABLE Family Therapy W PT Present -1 uni,247.20
69867185,NON-BILLABLE Family Therapy WO PT Present- 1unit,206.50
69867189,NON-BILLABLE Group Psychotherapy 1-unit,532.90
69867214,NON-BILLABLE Psychiatric Assesment 1 Unit,236.50
71091731,TELEMED Electrocardiogram Interpret and report onl,23.50
71298728,"HLA B57:01, Abacavir Hypersensitivity HLA Associat",253.60
73943204,ED Treat Shoulder Dislocation W/Anesthesia,936.30
73943230,Evaluate Swallowing Function,905.60
74063308,Behavioral and qualitative analysis of voice and r,275.60
74063621,EVALUATION OF SPEECH FLUENCY,314.90
74063621{2},EVALUATION OF SPEECH FLUENCY,294.30
74063636,EVALUATE SPEECH PRODUCTION,285.90
74063665,SPEECH SOUND LANG COMPREHEN AND PRODUCTION,591.00
74971676,ED ECG MONIT/REPRT UP TO 48 HRS,"1,085.00"
81415434,Apply cast; hand and lower forearm (gauntlet),227.90
81924329,Self Management Training Services; Individual; 30,141.20
81924329{2},Re-Assess & Subsequent Intervention; Face to Face,99.50
81924329{3},Initial Assess & Intervention; Face to Face each 1,95.30
81924329{4},Self Management Training Services; Group; 30 min,77.00
81924329{5},Re-Assess & Intervention; Face to Face each 15 min,74.50
81924329{6},Re-Assess & Subsequent Intervention; Face to Face,53.50
81924329{7},Group (2 or more individuals); each 30 min,40.10
82562790,Frenectomy,594.90
82929144,ED Insertion Chest Tube,468.70
83180413,Counseling Individual; 15 Minutes,80.10
83180685,Counseling Individual; 30 Minutes,163.70
83957615,"C-Peptide, Serum",210.20
83957623,"Tacrolimus (FK506), Blood",299.60
84096841,NON-BILLABLE Monthly Care Coordination,403.40
84096845,NON-BILLABLE Yearly Plan of Care,644.10
84096864,NON-BILLABLE Day Habilitation Each 15 min,18.20
84096871,NON-BILLABLE In Home Support Each 15,18.20
84532410,Human Immunodeficiency Virus 1 (HIV-1) GenoSure? M,571.30
84532429,"Human Immunodeficiency Virus 1 (HIV-1), Quantitati",253.00
84542743,Lipoprotein Subfactionation Profile,145.50
85408171,Chlamydia trachomatis Culture,122.00
85408175,"Hepatitis B Virus, Quantitative, DNA Real-Time PCR",649.50
85408179,Zonisamide Level,35.30
85408183,Topiramate Level,223.30
86220155,Dorsal Slit,640.90
86241842,MOBILITY CURRENT STATUS,0.01
86241855,MOBILITY GOAL STATUS,0.01
86241859,MOBILITY D/C STATUS,0.01
88364658,Body Position Current Status,0.01
88364674,Body Position Goal Status,0.01
88364679,Body Postion Discharge Status,0.01
88364686,Carry Current Status,0.01
88364690,Carry Goal Status,0.01
88364694,Carry Discharge Status,0.01
88364698,Self Care Current Status,0.01
88364702,Self Care Goal Status,0.01
88364706,Self Care Discharge Status,0.01
88364711,Other PT/OT Current Status,0.01
88364721,Other PT/OT Goal Status,0.01
88364725,Other PT/OT Discharge Status,0.01
88364729,Subsequent PT/OT Current Status,0.01
88364752,Subsequent PT/OT Goal Status,0.01
88364756,Subsequent PT/OT Discharge Status,0.01
91243701,"Ammonia, Ur",201.90
91243701{2},"Calcium, Ur",125.90
91243701{3},"Citric Acid, Ur",103.80
91243701{4},"Chloride, Ur",102.70
91395027,Chromotubation of oviduct,"3,241.00"
91395495,Hysteroscopy w/ remov of impacted FB,"1,317.20"
91396771,Curettage Postpartum,699.80
91397835,"Miscarriage, Surgical TX; Septic Abortion","1,526.90"
92258657,ED Drainage of Scrotal Wall Abscess,529.70
92258891,ED Closed T Radial/Ulnar Shaft Fractures W/Manipul,"1,265.80"
92403122,BH SBIRT 1 Unit Non-Billable:,47.10
93495733,Excision Hand Lesion SQ <1.5 CM,"1,177.00"
93495772,Destruct B9 Lesion  1-14,251.50
93495788,ED Destruct B9 Lesion 1-14,251.50
93495827,ED Excision Hand Lesion SQ <1.5 CM,"1,178.10"
94979064,TSH (LabCorp),163.20
99113340,NON-BILLABLE Respite Care - 15 Minutes,10.70
99113345,NON-BILLABLE Respite Care Daily,490.10
99113349,NON-BILLABLE Supported Living,18.20
99113361,NON-BILLABLE Supported Employment,20.30
