Chg Code,Description,Price,CPT Code
2891762,NBS THYROID STIM TSH,$18.25,84443
2891765,NBS CYSTIC FIB IRT  ,$18.25,83516
2891767,NBS SCID            ,$0.01,81479
2891784,NBS MASS SPECTRO QT ,$19.74,83789
2892219,Q22 APCR RVVT-BSE AS,$45.00,85307
2892435,Q17911 MTHFR DNA HYB,$85.00,81291
2892082,Q4942 SCLEROD AB IA ,$10.26,86235
2892204,Q16088 CENTR B AB IA,$9.09,86235
2894190,Q7079 RUSSELL VIPER ,$12.49,85613
2892010,Q306 ICA ISE        ,$9.60,82330
2892116,Q16796 CALPRO STL IA,$140.00,83993
2892256,Q30260 STN ANAL NID ,$13.60,82365
2892261,Q3189 PHENY FR UF-IA,$11.00,80186
2892373,Q613 LI SPEC-ISE-SP ,$4.00,80178
2892386,Q978 CEA IA         ,$7.00,82378
2892508,Q17181 ALDOST LCMSMS,$12.65,82088
2894177,Q751 PRIMIDONE      ,$14.41,80188
2899013,NEWBORN SCREEN CA   ,$0.00,     
2892011,Q326 CERULOP NEPHELO,$5.60,82390
2892114,Q16558 VITD LCMSMS  ,$12.00,82652
2892189,Q11280CORTU24 LCMSMS,$9.60,82530
2892282,Q36423 CORT FR LCMSM,$50.00,82530
2892288,Q367 CORTIS TOTAL IA,$9.30,82533
2892298,Q402 DHEA SULFATE IA,$7.20,82627
2892306,Q455 FEC FT QT NMR  ,$26.93,82710
2892385,Q927 VIT B12 IA     ,$3.40,82607
2892314,Q508 HEP A AB TOT IA,$7.20,86708
2892330,Q674 OLIG BD CSF ISO,$12.00,83916
2892661,Q663 MYELIN PROT IA ,$11.20,83873
2892012,Q351 C3 COMPL ITA   ,$7.00,86160
2892013,Q353 C4C COMP ITA   ,$7.28,86160
2892017,Q414 HEP-IND PLAT AB,$20.00,86022
2892037,Q561 INSULIN IA     ,$6.50,83525
2892039,Q599 PB BL ICP/MS   ,$4.25,83655
2892046,Q729 PORPH FR QT U24,$16.96,84120
2892056,Q926 B6 PL LC/MS/MS ,$15.00,84207
2892059,Q931 VIT E HPLC     ,$11.20,84446
2892076,Q4662 C-LIPIN AB IGG,$4.35,86147
2892111,Q15983 TST TOT LCMSM,$8.00,84403
2892119,Q16846 PL REN LCMSMS,$12.00,84244
2892120,Q17180 17-OHP LCMSMS,$14.43,83498
2892137,Q29851 5-HT HPLC-FD ,$17.00,84260
2892140,Q30551 TSI IA       ,$28.90,84445
2892141,Q30740 SHBG IA      ,$13.60,84270
2892153,Q34879 MMA MS/MS    ,$14.00,83921
2892194,Q14962MNFR U24 LCMSM,$16.88,83835
2892210,Q17406COL CTX ECLIA ,$69.50,82523
2892228,Q252 AVP ADH EXT-RIA,$80.00,84588
2892325,Q601 PB U ICP/MS    ,$8.50,83655
2892371,Q571 IRON TOTAL SP  ,$2.50,83540
2892375,Q754 PROT TOT SER SP,$2.04,84155
2892378,Q867 T4 THYRO TOT IA,$4.40,84436
2892397,Q7240 VOLATILE CHROM,$14.49,84600
2892403,Q11321URIC AC U24 SP,$4.76,84560
2892462,Q90572 TST FR LCMSMS,$8.40,84402
2892657,Q5507 SELENIUM AS   ,$19.91,84255
2894044,"Q39517 VMA, URINE   ",$9.60,84585
2894060,Q747 PROTEINELECTR F,$7.83,84165
2894172,Q682 OXALATE        ,$13.08,83945
2894193,Q7573 IRON BINDING C,$4.85,83550
2894240,Q14890 PHOSPHOLIPID ,$87.63,86148
2892004,Q219 D-ALA U24 C    ,$7.29,82135
2892014,Q363 CU ICP/MS AS   ,$8.00,82525
2892016,Q403 CMV AB IGG IA  ,$7.00,86644
2892027,Q512 HEPA IGM AB IA ,$6.40,86709
2892041,Q618 COMPL CH50 LIPO,$7.20,86162
2892043,Q659 MP AB IGG EIA  ,$7.65,86738
2892049,Q802 RUBELLA IMMU IA,$4.00,86762
2892053,Q859 T3 TOTAL IA    ,$6.00,84480
2892067,Q2958 ALUMIN ICP/MS ,$10.00,82108
2892073,Q4439 VZV AB IGG IA ,$4.80,86787
2892080,Q4848 HBC AB IGM IA ,$6.00,86705
2892091,Q8472 HCVAB IA      ,$5.00,86803
2892094,Q8511 HTLV I/IIABLIA,$85.50,86689
2892095,Q8624 MUMPSAB IGG IA,$6.00,86735
2892105,Q15064 EM AB IGA IFA,$15.00,86255
2892123,Q17900 FVLM HYBEACON,$40.00,81241
2892146,Q34256 MEASAB IGMIA ,$19.51,86765
2892156,Q36126 RPR DIAG FLOC,$2.48,86592
2892181,Q10458 CFSCN OLA-PCR,$65.00,81220
2892185,Q11173 CCP AB IGG IA,$10.00,86200
2892187,Q11228GLIA AB IGA IA,$9.00,83516
2892195,Q15038LKM1 AB IGG IA,$27.82,86376
2892257,Q30299 CARNITINE SP ,$129.38,82379
2892299,Q4128 VDRL CSF SLDMF,$8.98,86592
2892300,Q4212 CORTISOL AM IA,$9.30,82533
2892307,Q458 FDP SEMIQT LAT ,$5.97,85362
2892313,Q5081 TPO AB IA     ,$7.98,86376
2892334,Q688 LEGIONELLA CULT,$12.50,87081
2892340,Q7924 LYMPH SUBP4 FC,$25.00,86360
2892354,Q8856 LEGIO AG U IA ,$11.65,87449
2892377,Q799 RPR W/REF FLOC ,$2.48,86592
2892392,Q4563 CRYS SF MIC-PL,$7.97,89060
2892394,Q5168 VW AG MUL AN E,$61.00,85247
2892401,Q11313 CA U24 SP    ,$6.83,82340
2892429,Q17427 PROT TOT PF C,$2.32,84157
2892441,Q19887 RNP AB IA    ,$30.00,86235
2892444,Q34270 MP CULTURE   ,$11.92,87109
2892450,Q36565 MUMPS IGM IFA,$44.55,86735
2892451,Q36574 T3 AB IA     ,$118.00,83519
2892453,Q37207 TOXOPL IGM IA,$9.80,86778
2892455,Q37923 SM AB IA     ,$7.20,86235
2892483,Q11212GLIA AB IGG IA,$9.00,83516
2892484,Q11348 HCV QT RT-PCR,$70.40,87522
2892509,Q17182 ANDROS LCMSMS,$15.00,82157
2892625,Q36585 VITAM K HPLC ,$45.31,84597
2892628,Q365 CU U24 ICP/MS  ,$8.06,82525
2892649,Q4668BILE F&T LCMSMS,$9.30,82542
2892652,Q499 HBSAB QL IA    ,$4.00,86706
2894076,Q8593 BORRELIA BURG.,$43.06,86617
2894136,Q20341 ASPERGILLUS A,$14.86,86606
2894147,"Q34257 HSV, DNA, AMP",$60.00,87529
2894164,Q36596 WEST NILE VIR,$62.80,86789
2894342,Q37345 LEGIONELLA AB,$92.34,86713
2894378,Q4553 CULT FUNGUS IS,$10.00,87102
2894384,Q681 OVA-PARASITES S,$5.86,87177
2894460,Q6517 MICROALB QNT  ,$5.00,82043
1212543,PIPER/TAZOB 1G/.125G,$74.03,J3490
1374600,"PANCREA ELASTAS,FEC ",$75.00,82656
1374296,GLYCATED PROTEIN    ,$4.67,82985
2892026,Q502 HAPTOGLOB NEPH ,$7.20,83010
2892368,Q457 FERRITIN IA    ,$5.50,82728
2892369,Q466 FOLATE SERUM IA,$4.00,82746
2892440,Q19453 TB GOLD BIO A,$34.00,86480
2892516,Q8340 FRUCTOSAMINE C,$4.67,82985
1210823,ALBUMIN 5% 250ML IV ,$619.50,P9045
1218280,SIMETH 40MG/.6ML .6M,$23.10,     
1374265,GAMMAGLOB M-G-A-D   ,$61.08,82784
1374355,"FETAL LUNG, FPIA    ","$1,040.00",83663
2892000,Q206 ACHR AB RIA    ,$24.00,83519
2892002,Q213 IFE U          ,$11.71,86335
2892008,Q266 STRI MUS AB IFA,$10.00,86255
2892024,Q500 G-6-PD QT UVKIN,$5.81,82955
2892031,Q542 IGE IA         ,$7.20,82785
2892106,Q15142 LEVE LC/MS/MS,$18.00,80177
2892134,Q26474 ACHRMAB RBA  ,$80.00,83519
2892149,Q34459 ACHR BLKAB IA,$50.00,83519
2892179,Q10294 SCAB IGG IA  ,$84.00,86671
2892180,Q10295 SCAB IGA IA  ,$84.00,86671
2892327,Q6329 PBG QT U C    ,$6.43,84110
2892427,Q17424GLUC PR HEX-UV,$4.31,82945
2892428,Q17425GLUC PF HEX-UV,$4.31,82945
2892430,Q17428 PROT TOT PR C,$2.32,84157
2894233,Q14593TISS CUL SKN/B,$225.00,88233
2892192,Q14532 ADAMTS13 IA  ,$125.00,85397
1210683,WOUND EMULSION 45GM ,$151.20,     
2892083,Q5042 B1 BL LC/MS/MS,$10.50,84425
2892097,Q8821 TTG AB IGA IA ,$10.00,83516
2894203,"Q15062 LEGION PNEU,D",$160.00,87541
1314643,"SKIN TEST, TB INTRA ",$53.90,86580
2894191,Q7079 THROMBOPLAST T,$12.00,85730
2891789,Q30429 CRYPTO AB AGG,$10.22,86403
2892003,Q216 AT III ACT     ,$15.00,85300
2892023,Q498 HBSAG W/REF IA ,$3.50,87340
2892078,Q4698 CA 19-9 IA    ,$9.00,86301
2892092,Q8475 HBSAB QT IA   ,$6.25,86317
2892113,Q16293 IGF-I LC/MS  ,$16.20,84305
2892200,Q15435 IMMUN CL LUM ,$206.25,86352
2892303,Q4418 RHEUM FACT ITA,$2.40,86431
2892335,Q743 PROCAINAMIDE IA,$13.04,80192
2892361,Q263 SMTH MUS AB WRE,$6.00,86255
2892405,Q11362 N.GON RNA TMA,$12.50,87591
2892424,Q17412 ALBUM PR NEPH,$4.31,82042
2892425,Q17413 ALBUM PL NEPH,$4.31,82042
2892662,Q689 VIR CULT IFA-TC,$16.00,87252
2892825,Q8627 FUNGUS SMR CAL,$2.80,87206
2892341,Q801 ETHYL GLY CHRMT,$13.63,82693
2892152,Q34878 GAD-65 AB RBA,$35.00,86341
2892270,Q347 FVIII ACT CLOT ,$32.00,85240
2892431,Q17588 LD PR UV-KIN ,$38.10,83615
2892554,Q2568ALG F288 IGE IA,$5.14,86003
2892586,Q2844 ALG F44 IGE IA,$5.14,86003
2892607,Q318 PHENYT FREE IA ,$13.46,80186
2894000,Q35489 HEMOGLO CHROM,$1.85,83021
2894001,Q35489 HEMATOCRI OTH,$3.39,85014
2894002,Q35489 HEMOGLOBIN   ,$3.38,85018
2894003,Q35489 RBC COUNT    ,$3.38,85041
2894023,Q92145 LIPID PANEL  ,$55.88,80061
2894032,Q35436 CHOLESTEROL T,$11.34,82465
2894033,Q35436 ELECTROPHORET,$11.33,82664
2894034,Q35436 TRIGLYCERIDES,$11.33,84478
2894061,Q750 CREATININE UR-O,$2.50,82570
2894062,Q750 PROT TOTL RANDO,$5.34,84156
2894063,Q750 PROT E-PHOR-URI,$5.33,84166
2894066,Q6419 RICKETTSIA AB ,$18.59,86757
2894067,Q6447 HERPES SMP TP1,$3.33,86695
2894068,Q6447 HERPES SMP TP2,$3.33,86696
2894069,Q7655 ARSENIC       ,$11.31,82175
2894070,Q7655 LEAD          ,$11.30,83655
2894071,Q7655 MERCURY       ,$11.30,83825
2894073,Q8525 CREATININE UR-,$5.00,82570
2894074,Q8525 PROT TOTL RAND,$4.08,84156
2894075,Q8525 PROT E-PHOR-UR,$4.09,84166
2894183,Q1715 CREATININE UR-,$5.00,82570
2894184,Q1715 PROT TOTL RAND,$2.50,84156
2894185,Q4554 SPECIMEN CONCE,$2.25,87015
2894186,Q4554 CULT MYCOBACTE,$7.00,87116
2894187,Q4554 SMEAR FLUORES-,$2.65,87206
2894228,Q11363 CHLMYD TRACH ,$12.50,87491
2894229,"Q11363 N.GONORRHO,DN",$12.50,87591
2894332,Q36597 WEST NILE IGM,$31.40,86788
2894333,Q36597 WEST NILE IGG,$31.40,86789
2894413,Q90849HERPES SMP TP1,$4.23,86695
2894414,Q90849HERPES SMP TP2,$4.23,86696
2891790,Q8559EOSIN CNT U MIC,$4.00,85999
2894150,Q34286 SPECIMEN CONC,$7.00,87015
2898000,Q35489 HEMOG EV HPLC,$0.00,     
2898004,Q750PROT TOT U24EP-S,$0.00,     
2898007,Q6447 HSV1/2 IGG IA ,$0.00,     
2898008,Q7655HVYMET BL ICPMS,$0.00,     
2898010,Q8525PROT TOT U EPSP,$0.00,     
2898019,Q90849 HSV.5AB IGM I,$0.00,     
2898066,Q1715PROT TOT U C-SP,$0.00,     
2898067,Q4554MYCOB CUL W/SMR,$0.00,     
2898088,Q35436 LIPOPROT AE  ,$0.00,     
2898114,Q11363C/N. GONOR TMA,$0.00,     
2898169,Q36597WNVAB IGG/M EI,$0.00,     
2892714,Q91431HIV1/2 AG/B 4G,$18.14,87389
2892413,Q299CADMIUM BL ICPMS,$14.10,82300
2892504,Q8945 PARVO IGG EIA ,$12.25,86747
2892781,Q8948 PARVO IGM EIA ,$12.25,86747
2894303,Q672 CREATININE UR-O,$26.55,82570
2892129,Q468 GLUCOSE CSF SP ,$4.31,82945
2892409,Q17646ALBUMIN SF NEP,$4.31,82042
2892784,Q16322 OSTEO N-MID E,$29.40,83937
2892832,Q4555 MICROALBUM U24,$5.00,82043
2892833,Q36440LEAD U24 ICPMS,$8.50,83655
2892834,Q657MUCIN CLT MAC EX,$4.40,83872
2892835,Q597 LD ISOENZ EP   ,$7.12,83625
2892836,Q229 ALDOSTERONE U24,$32.97,82088
2892840,Q526 HISTOPLAS AB ID,$23.89,86698
2894377,Q4616 CITRATE       ,$10.00,82507
2894389,Q4616 CREATININE UR-,$2.50,82570
2898194,Q4616 CIT AC U24 SP ,$0.00,     
2892395,Q5367 PH BF PH METER,$39.00,83986
1210207,DOBUTAMINE 250MG INJ,$182.70,J1250
2892275,Q34964 ENTAMO AG EIA,$34.00,87337
2892128,Q19548 MN FRC LCMSMS,$55.00,83835
2892150,Q34478 PTH-RP IA    ,$30.00,83519
1217052,BETAMET/BETAMET 6MG/,$84.00,     
2894418,Q6894PROT TOT OTH SR,$4.31,84157
2892309,Q4862 TET ATOX ELISA,$22.47,86774
2892612,Q34118 BACT ID AERO ,$3.00,87077
2894310,Q19955 IA OTHER     ,$10.00,83516
2894311,Q19955GAMMAGLOB MGAD,$4.50,82784
2892389,Q4403 URIC AC SF C-E,$1.86,84560
2894110,Q14596 CHR AN 15-20 ,$200.00,88262
2898158,Q19955 CELIAC IA/ITA,$0.00,     
1214281,TBO-FILGRASTIM 1MCG ,$10.50,J1447
1214284,PREDNISONE 1MG ORAL ,$2.21,J7512
1214285,PREDNISONE 1MG ORAL ,$1.39,J7512
1214286,PREDNISONE 1MG ORAL ,$1.39,Z7610
1214289,PREDNISONE 1MG ORAL ,$2.87,J7512
1316447,"INFLUENZA B,AG,EIA  ",$174.38,87400
1612456,LE-HIP PV UN2OR3V CR,"$1,094.10",73502
1612457,LE-HIP PV UNMIN4V CR,"$1,641.15",73503
1612458,LE-HIP PLV BI 2V CR ,"$1,461.60",73521
1612459,LE-HIP PV BI3OR4V CR,"$1,461.60",73522
1612460,LE-HIP PV BI MIN5VCR,"$2,923.20",73523
2891344,Q30329 TRYPSIN IA   ,$56.50,83519
2891345,Q14693 PE-1 IA      ,$75.00,82656
2892418,Q16379 CGA ECLIA    ,$46.00,86316
2894151,Q34286 PNEUMOCYSTIS ,$104.51,87281
2898027,Q11234 K/L LT CHAIN ,$0.00,     
1316678,ANALGS NON OP MS 1-2,"$1,191.75",80329
1316679,ANALGS NON OP MS 3-5,"$1,311.45",80330
1316680,ANALGS NON OP MS 6PL,"$1,573.95",80331
2894106,"Q11234 NEPHELOM, NOS",$40.00,83883
2898048,Q34286 P.JIROVEC DFA,$0.00,     
2892042,Q653 T PALLAD AB PA ,$6.00,86780
2898146,Q7656 COXB(1-6)AB CF,$0.00,     
2898177,Q37477 COXSA A AB CF,$0.00,     
2892648,Q461FIBRIN ACT CLAUS,$9.30,85384
1210061,ROTIGOT 4MG/24HR PTC,$222.60,     
2892322,Q568 IFB AB IA      ,$9.00,86340
7211862,TIROFIBAN 0.25MG INJ,$65.10,J3246
1316611,ALCOHOLS MS         ,$601.65,80320
7212278,MEAS/MUM/RUB/VARI IJ,$786.45,90710
2892393,Q4846 MJ MET U GC/MS,$12.35,82542
2892722,Q5530Z COCAINE METAB,$22.02,80353
2892723,Q241Z AMPHET U GC/MS,$21.63,80324
2892730,Q8416Z BARBIT U GCMS,$22.00,80345
2892699,Q16828FETOMAT BLD FC,$125.00,86849
1570151,LE-HIP PLV BI 2V CR ,"$1,094.51",73521
1612451,SP-ENTIRE SPNE 1V CR,$798.42,72081
1612452,SP-ENT SPN 2OR3 V CR,"$2,259.30",72082
1316693,BENZODIAZ MS 1-12   ,$285.25,80346
1316694,BENZODIAZ MS 13PL   ,$285.25,80347
1210097,HEPAGAM B IV 0.5ML  ,$427.35,J1573
2892721,Q7178Z MARIJ-100 SCN,$64.89,80307
2892724,Q19137 BENZODIAZ U  ,$22.00,80346
1212287,OSELTAMIVIR 30MG/5ML,$26.25,     
2894533,Q17135 HLA2 TYP LR 1,$93.72,81376
1211697,AMY-LIP-PROT 30-6-19,$16.80,     
1212515,ROTIGOT 1MG/24HR PTC,$237.30,     
2892624,Q359 FACT X ACT PCD ,$80.00,85260
1321068,CYTOGENETICS 100-300,$288.42,88275
2894534,Q17135 HLA2 TYP HR 1,$93.72,81382
1212645,VANCOM 50MG/MLOR 5ML,$27.30,     
2898262,Q17135HLA TYPE CELIA,$0.00,     
2894395,Q7250 INFLUENZA VIRU,$33.50,86710
2893445,Q17414 AMYLASE PF C ,$4.66,82150
2893456,Q17602 LIPASE PTF C ,$3.05,83690
1217352,COCAINE 4% 4ML SOLN ,"$1,107.75",     
2892028,Q521 GH IA          ,$6.40,83003
2894576,Q92688 BILIRUBIN TOT,$2.04,82247
2894577,Q92688 GGT          ,$2.01,82977
2894580,Q92688 TRANSFERASE A,$2.04,84460
2892172,Q90963 T3 REV LCMSMS,$12.00,84482
2898196,Q7250 FLU A&B AB CF ,$0.00,     
2894575,Q92688 APOLIPOPROTEI,$88.38,82172
2894578,"Q92688 HAPTOGLOBIN, ",$88.38,83010
2894579,"Q92688 NEPHELOM, NOS",$88.38,83883
2890056,Q6296 SE BL ICP/MS  ,$56.00,84255
2890072,Q496 HEMOGLO A1C ITA,$4.80,83036
2893104,Q686 ADV AB SER CF  ,$9.14,86603
2893215,Q377428 TPMT GEN PCR,$215.00,81335
2898285,Q92688 LIVER FIBROS ,$0.00,     
2890024,Q18950JAK2 V617F QT ,$350.00,81270
2894098,Q10659 GAMMAGLOB IGE,$35.00,82785
2894099,Q10659 ALLERGEN IGE ,$3.08,86003
2898023,Q10659 CHILD ALG IA ,$0.00,     
2890071,Q14461 FACT XIII ACT,$105.00,85290
2894820,Q19790FACTR VIII AHG,$32.00,85240
2894821,Q19790FACTR VIII RIS,$3.20,85245
2894822,Q19790FACTRVIII VWAG,$51.53,85246
2894823,Q19790FACTRVIII VW M,$60.00,85247
2894824,Q19790THROMBOPLAST T,$61.00,85730
2892414,Q16262 LACOSA LCMSMS,$85.00,80299
2893180,Q16861FLU A&B RT-PCR,$75.00,87502
2894359,"Q39588 B CELLS, TOTA",$21.28,86355
2894360,"Q39588 T CELLS, TOTA",$21.29,86359
2894610,Q1635CALCIUM URI QN ,$3.41,82340
2894611,Q1635 CREATIN UR-OTH,$3.42,82570
2898413,Q19790 VW COMP PNL  ,$0.00,     
2898182,Q39588 T&B CELLS TOT,$0.00,     
2898324,Q1635 CA U24 W/CR SP,$0.00,     
2892419,Q16478 CMA PN OLIG-S,"$1,400.00",81229
2894398,Q7352 CARDIOLIPIN AB,$4.35,86147
2898144,Q7352CRDLPAB IGA/G/M,$0.00,     
1211291,HYOSCY 0.125MG/5ML  ,$11.55,Z7610
7210172,HYOSCYAMINE.125MG TB,$10.50,     
1413178,LEAD AICD ENDO SN L1,"$11,878.13",C1777
1211563,LACOSAMIDE 100MG TAB,$157.50,     
2892417,Q16377 TCDB QL RTPCR,$95.00,87493
2892432,Q17589 LD PF UV-KIN ,$38.10,83615
2894143,"Q31348 PSA, TOTAL   ",$6.00,84153
2894144,"Q31348 PSA, FREE    ",$6.00,84154
2898042,Q31348 PSA FR&TOT IA,$0.00,     
1212140,VIT D3 5000UNT CAP  ,$10.50,     
2892162,Q37053 NNHUAB IFA-WB,$87.06,86255
2892359,Q981 COMPL C C1Q RID,$71.70,86160
2893301,Q90119 YO AB SCN IFA,$65.25,86255
1211886,RIFAXIMIN 550MG TAB ,$385.35,     
2894219,Q16845 ALDOSTERONE  ,$12.65,82088
2894220,Q16845 RENIN        ,$12.00,84244
2898084,Q16845ALD/PL REN ACT,$0.00,     
2890004,Q10797 MATA AUTOAB  ,$570.00,84182
2890003,Q91994 SYNTH STIM QT,$26.00,80371
2890053,Q30427 DRUG ABUSE 9 ,$60.00,80307
2891806,Q91029 VIT B3 LCMSMS,$43.50,84591
2892792,Q10570 CYSTAT C NEPH,$70.20,82610
1212882,MICONAZOLE 2%PWD 45G,$42.00,     
2890034,Q36735 IMM COMP DET ,$11.43,86332
2898045,Q34257HSV1&2 DNA PCR,$0.00,     
2894319,Q30340 BETA-2 GLYCOP,$10.00,86146
1321204,INS HYBR MAN MUL PR ,$223.98,88377
2894845,Q7020 T4 THYRO TOT  ,$3.70,84436
2894846,Q7020 T3-T4 UPTAKE  ,$3.70,84479
2892339,Q767 AAA LC/MS PLSM ,$100.00,82139
7210993,COLISTIME UP TO 150M,$351.75,J0770
2892167,Q40085 HIV1RNA RTPCR,$65.00,87536
9890001,Q37310 ENCEPH CALIF ,$50.25,86651
9890002,Q37310 CA ENCEPH VIR,$0.00,
2892658,Q5738 TBII RRA      ,$75.00,83519
9890003,EGFR GENE COM VAR   ,$399.00,81235
9890004,Q70242 MICROB SUSCEP,$19.83,87181
9890005,Q70242MCRB SUSCP PNL,$0.00,
1375089,CAPILLARY PUNCTURE  ,$6.00,36416
2894100,Q10715 ALLERGEN IGE ,$4.11,86003
1214154,SACUT24-VALSA26MG TB,$84.97,     
1211202,MULTIVIT-MIN LIQ 5ML,$21.00,     
2893412,Q37562NOREPI PL HPLC,$61.30,82542
2894345,Q37477 ENTEROVIRUS A,$6.83,86658
2894402,Q7656 ENTEROVIRUS AB,$4.58,86658
2894432,Q6731 CMV AB        ,$44.75,86644
2894433,Q6731 CMV AB IGM    ,$15.50,86645
1315029,URINE PREG TEST QL  ,$177.75,81025
2890296,Q37914 ECP          ,$108.00,83520
2898024,Q10715 FOOD ALG IA  ,$0.00,     
2898209,Q6731 CMV IGG/M ELIS,$0.00,     
2894196,Q8837 CALCIUM TOTAL ,$2.04,82310
2894197,Q8837 PARATHORMONE P,$9.00,83970
2898072,Q8837PTH INT&CA IASP,$0.00,     
1210190,LEUCOVORIN 50MG INJ ,$46.80,J0640
1212535,MOME/FORM 200/5 PUF ,$28.81,     
2894858,Q10716 IA OTH       ,$10.01,83516
2894859,Q10716 ANA          ,$10.01,86038
2894860,"Q10716 COMP AG, EA  ",$20.02,86160
2894861,Q10716 DNA DS AB IA ,$10.01,86225
2894862,Q10716 ANTI-ENA     ,$50.05,86235
2894863,Q10716 MICROSOMAL AB,$10.01,86376
2894864,Q10716  RA FACT QT  ,$10.01,86431
2894899,Q7918 ALG IGE QT    ,$25.70,86003
2898428,Q10716 LUPUS 12 PNL ,$0.00,     
1217910,TERBINAFINE 250MG TB,$105.00,     
1811001,PT EVAL- LOW COMP   ,$370.25,97161
1811002,PT EVAL- MOD COMP   ,$370.25,97162
1811003,PT EVAL- HGH COMP   ,$370.25,97163
1221087,NS W/ KCL 40MEQ/1000,$65.10,     
7212014,LEVOCARNITIN 1GM INJ,$415.80,J1955
1621596,US-ABDOMN AAA SCREEN,"$1,206.60",76706
2892265,Q34458 IGFBP-3 IA   ,$21.03,82397
2892112,Q16283 FUNG R1-3GLU ,$250.00,84311
1221197,AA425D5 W/LYTES 1000,$450.00,     
1212257,CHLORHEXIN .12% 15ML,$11.25,     
1212409,BENZ 20%DENT .5ML UD,$124.13,     
2892133,Q23244 ESTRON LCMSMS,$19.20,82679
2894188,Q4605 CULT SKIN FUNG,$10.00,87101
2894189,Q4605 TISSUE EX FOR ,$1.49,87220
2892491,Q14950ASPE AG EIA IA,$95.00,87305
2898068,Q4605 FUNG CUL S/H/N,$0.00,     
2894942,Q37863 NEPHELOM NOS ,$12.50,83883
2892391,Q4410 GLUCOSE SF SP ,$4.31,82945
1213102,MESALAMIN 800MG DRTB,$94.11,     
1211364,FENTANY CIT 0.1MGINJ,$8.00,J3010
1213991,EMPAGLIFLOZ 10MG TAB,$86.00,     
2892645,Q39515 FUNGUS CULTUR,$8.69,87101
2892191,Q1304 PH FECE POTENT,$2.17,83986
2894653,Q30278 THYROGLOBULIN,$19.01,84432
1212365,EPIFIX SQ CM        ,"$3,237.50",Q4131
1214518,AMNIOFILL 1MG INJ   ,"$2,625.00",J3590
1417291,METATARSAL JOINT IMP,"$5,915.00",L8641
1214403,ARGATROBAN 1MG NESRD,$12.24,J0883
1321196,TIS HYBRD SPEC INIT ,$76.48,88365
2891910,Q95241 ALG ALPHA GAL,$43.50,86003
2891911,Q70191 R RICKETT PCR,$220.33,87798
2894006,Q91032 CREATININE UR,$8.98,82570
2894007,"Q91032 ORGAN ACID,SI",$8.99,83921
2894194,Q8542 HERPES SMP TP1,$18.49,86695
2894195,Q8542 HERPES SMP TP2,$18.49,86696
1213858,GRAFIX PRIME SQ CM  ,"$3,137.50",Q4133
1214148,ACELL DERM MAT 1SQCM,"$6,825.00",Q4126
1214408,EPICORD SQ CM       ,"$3,187.50",Q4131
1214598,STRAVIX SQ CM       ,"$6,750.00",Q4100
2894018,"Q91664 AG DETEC NOS,",$8.80,87449
2894019,Q91664 CLOSTRIDIUM D,$8.80,87324
2898071,Q8542HSV1/2 IGG CSF ,$0.00,     
2898099,Q91032 MMA U GCMSMS ,$0.00,     
7211807,DAPTOMYCIN 1 MG INJ ,$5.35,J0878
1212531,MEPERID HCL 100MGINJ,$24.60,J2175
1217719,MEPERIDINE 50MG/1ML ,$24.60,     
1375669,RBC PRETREAT W-INHIB,$55.00,86977
2892102,Q11070 TTG AB IGG IA,$15.00,83516
2892644,Q39507 YEAST ID PHEN,$39.00,87106
1210252,MORPHINE PF 10MG INJ,$584.50,J2274
1522023,PROCEDURE MAJOR     ,"$2,500.00",SURG 
2891346,QRX72109 HANDLNG FEE,$21.50,99001
1210007,IVIG (OCTAGAM) 500MG,$415.26,J1568
1213131,MORPHINE PF 10MG INJ,$14.00,J2274
1213132,MORPHINE UP TO 10MG ,$14.00,J2270
2891360,NFL88185M GT 24 MRKR,$13.75,88185
2891433,NFL88185 FLOW AD MK ,$13.75,88185
1211498,VANCOMYCIN 500MG INJ,$85.31,J3370
1374012,"RBC PRETREAT,SER DIL",$16.00,86976
2893462,Q19574 VORICONA HPLC,$148.79,80299
1219092,DIAZEPAM 10MG KIT(R),"$2,022.80",     
1211254,MIDAZ 1MG/ML NS 50ML,$170.33,     
1210934,GRAFTJACKET SQ CM   ,"$2,617.50",Q4107
1212424,MORPH 30MG/30ML PCA ,$957.60,     
1212470,NEOSTIGMINE .5MG INJ,$29.25,J2710
1211116,POTASSI CHL 2MEQ INJ,$7.96,J3480
1212481,ROPIVACAI 0.2% 400ML,$920.70,     
1214037,ROPIVACAI 0.2% 100ML,$460.35,     
1218316,SUFENTANIL 250MCG/5M,$27.00,     
2892337,Q762 ERYTH PROT HEMA,$6.82,84202
1211792,PNEUMOCOC 13-VAL IM ,"$1,113.25",90670
1211944,MILRINONE 5MG INJ   ,$45.60,J2260
1214216,IDARUCIZU 2.5GM/50ML,"$8,400.00",C9399
1214019,FENT2MCG-ROP.2% 50ML,$152.50,     
1211368,NOREPINEPH 4MG/250ML,$216.00,     
1314001,FFP THAWING         ,$250.00,86927
2892269,Q346 FVII AC CLT DET,$75.00,85230
2894386,Q70051 CHLMYD TRACH ,$12.50,87491
2894387,"Q70051 N.GONORRHO,DN",$12.50,87591
2894540,Q17728 MYELIN BAS PR,$11.20,83873
2894541,Q17728 OLIGOCLO BNDS,$12.00,83916
1212377,LEVETIRACET 10MG INJ,$7.14,J1953
