BRYAN W. WHITFIELD MEMORIAL HOSPITAL,,
CHARGE MASTER,,
AS OF 01/01/2019,,
,,
,,
Chg Code,Description,Charge
407031830,CALCIUM CARBONATE SUSP [1,4.50 
407031840,AZOPT OPTH SUSP 1% [10ML],660.00 
407031850,GEODON 20MG CAP,35.00 
407031870,OSCAL 500MG TABS,3.00 
407031880,DETROL LA 2MG CAPS,17.00 
407031890,GLUCOSAMINE SULFATE 500MG,3.00 
407031900,SUBLIMAZE [250MCG/5ML] IN,13.50 
407031910,ROMAZICON 0.1MG/1ML [1ML],46.00 
407031930,DOPAMINE [400MG/250ML D5W,86.50 
407031940,"HEPARIN [5,000U/ML] VIAL",5.00 
407031950,"HEPARIN [10,000U/ML] INJ",6.00 
407031960,DIPRIVAN DRIP [1000MG/100,131.50 
407031970,LIPITOR 40MG TABLET,3.50 
407031990,CLEOCIN 100MG VAGINAL OVU,35.50 
407032000,LIDOCAINE 1.5% AMPULE,29.00 
407032010,TRANDATE 5MG/ML INJ 20ML,3.00 
407032020,CEFZIL 250MG/5ML SUSP [5M,15.50 
407032040,BIAXIN 250MG SUSP [5ML],16.00 
407032050,ZITHROMAX 200MG SUSP [5ML,50.00 
407032070,MAVIK 2MG TAB,4.50 
407032080,TOBRAMYCIN 1.2G INJ [FOR,"1,120.00 "
407032090,MOEXIPRIL/HYDROCHOLOROTHIAZIDE,
407032110,MOTRIN 200MG TAB,3.00 
407032120,DOMEBORO POWDER PKT,3.50 
407032130,RAZADYNE (FORMERLY REMINY,10.00 
407032170,ATROVENT INHALER HFA,799.00 
407032190,COMBIVENT RESPIMAT INHALER,670.00 
407032200,FLOVENT 44MCG INHALER HFA,288.00 
407032210,FLOVENT 110MCG INHALER HF,510.50 
407032220,FLOVENT 220MCG INHALER HF,599.00 
407032230,ADVAIR DISKUS 100/50,309.50 
407032240,ADVAIR DISKUS 250/50,309.50 
407032250,ADVAIR DISKUS 500/50,420.50 
407032260,VITAMIN B-6 100MG TABS,3.00 
407032270,SEREVENT 50MCG DISKUS,147.00 
407032310,NAMENDA 10MG TAB,18.50 
407032320,"INTEGRILIN [2MG/ML,100ML","3,550.50 "
407032330,DAKIN'S SOLUTION 0.5% [16,13.50 
407032340,DAKIN'S SOLUTION 0.25% [1,18.00 
407032360,GLUCOSE GEL [15GM],22.00 
407032370,MARCAINE 0.5%  INJECTION,3.00 
407032400,XYLOCAINE 1% W/EPI INJ (1,3.00 
407032410,MOBIC 7.5MG TABLETS,13.00 
407032460,NOVOLOG INSULIN 100 U/ML,0.75 
407032480,GRANULEX,39.00 
407032500,ETHYL CHLORIDE,63.50 
407032520,ALBUTEROL 0.83MG/ML NEBUL,3.00 
407032540,PULMICORT RESPULE 0.25MG/,14.00 
407032550,XOPENEX 0.31MG/3ML INHALA,26.50 
407032560,XOPENEX 0.63MG/3ML INHALA,26.50 
407032570,XOPENEX 1.25MG/3ML INHALA,26.50 
407032580,RACEPINEPHRINE 2.25% INHA,7.50 
407032590,ATROVENT 0.02% INHALATION,4.00 
407032630,FOSAMAX WEEKLY 70MG,387.00 
407032650,NEUTRA-PHOS-K POWDER PACK,31.50 
407032660,COREG 3.125MG TABLET,8.50 
407032670,COREG 25MG TABLET,8.50 
407032680,CELEXA 10MG TABLET,10.50 
407032690,LOTREL 10/20 CAP,13.00 
407032700,CIPRO 5% SUSP 250MG/5ML (,409.00 
407032710,REGLAN 5MG TAB,3.00 
407032720,LEXAPRO 10MG TAB,15.50 
407032750,DOBUTAMINE (250MG/250ML D,37.50 
407032760,AVAPRO 300MG TABLET,8.00 
407032770,ICAR-C TABLET,3.00 
407032790,NOVOLOG MIX 70/30 INSULIN,0.75 
407032800,NOVOLIN NPH INSULIN [1 UN,0.50 
407032810,NOVOLIN REG INSULIN [1UNI,0.50 
407032830,IMODIUM/KAOPECTATE 1:3 MI,20.00 
407032840,NOVOLIN 70/30 INSULIN [1,0.50 
407032850,VENOFER [100MG/5ML] INJEC,241.00 
407032880,TETRACYCLINE 500MG CAPSUL,3.00 
407032890,LOVENOX [60MG/0.6ML] INJE,66.00 
407032900,POTASSIUM ACETATE 40MEQ/2,3.00 
407032910,SODIUM ACETATE [40MEQ/20M,7.50 
407032940,LOPRESSOR 25MG TAB,3.00 
407032960,ERYTHROMYCIN OPTHALMIC OI,20.50 
407032970,ASPIRIN 300MG SUPP.,3.00 
407032980,DEXTROSE 50% PFS,38.50 
407033000,MAGNESIUM SULFATE [5G/10M,3.50 
407033010,SODIUM CHLORIDE 0.9% INHA,3.00 
407033020,ROBITUSSIN DM 200-20MG/10,3.00 
407033030,BICITRA ORAL SOLN [3-2G/3,3.00 
407033040,CYTOTEC 100MCG TABS,4.50 
407033060,SOLU-MEDROL 500MG,45.00 
407033080,MARCAINE SPINAL,16.00 
407033110,PEPTO-BISMOL [15ML],2.00 
407033130,PRELONE 15MG/5ML 5ML,2.00 
407033160,ZYRTEC SYRUP [5MG/5ML] [5,6.00 
407033180,PROVENTIL SYRUP 2MG/5ML [,3.00 
407033190,MUCINEX DM 600/30 TAB,3.50 
407033200,VANCOMYCIN [1GM] INJ,28.00 
407033210,CYANIDE ANTIDOTE PACKAGE,961.00 
407033220,VASOTEC [2.5MG/2ML] INJEC,27.00 
407033260,KLOR-CON M20 TABS,3.00 
407033290,REMICADE [100MG/20ML],"2,542.00 "
407033300,LUVOX 50MG TAB,9.00 
407033310,MUCOMYST 10% 4ML [1ML CHG],11.00 
407033320,LOMOTIL LIQUID [5ML CHARG,9.50 
407033330,DECASOL INHAL SOLN [1ML],3.00 
407033350,LIDOCAINE 2% JELLY URO-JE,28.50 
407033360,ZOSYN [3.375G] INJECTION,27.50 
407033390,VANCOMYCIN [5GM FOR SURGE,134.50 
407033400,ZOSYN [4.5GM] INJECTION,103.00 
407033420,MARCAINE 0.25% [30ML SDV],10.50 
407033430,UREA CREAM 40%,85.00 
407033450,MINERAL OIL [STERILE],5.00 
407033510,SPIRIVA HANDIHALER,189.50 
407033520,CARAFATE 1G/10ML SUSPENSI,30.50 
407033550,ZOSYN [2.25GM] INJECTION,50.50 
407033560,LORTAB ELIXIR [5ML CUP],14.50 
407033570,SUSTIVA 600MG TABLET,58.50 
407033580,VIREAD 300MG TABLET,81.00 
407033590,MAGNESIUM SULFATE [4G/100,26.50 
407033600,MAGNESIUM SULFATE [20G/50,50.00 
407033610,DEPO-MEDROL [80MG/ML] PF,57.50 
407033630,PANTOPRAZOLE SUSPENSION 2,49.00 
407033660,ZYPREXA ZYDIS 5MG ORALY D,40.00 
407033680,REQUIP 0.25MG TABLET,9.00 
407033690,REQUIP 0.5MG TABLET,9.00 
407033700,ROCEPHIN [500MG] INJ,17.50 
407033720,PROTONIX 20MG TABLET,17.00 
407033740,DEPAKOTE SPRINKLE 125MG C,3.50 
407033750,ABILIFY 15MG TABLET,94.50 
407033760,ABILIFY 10MG TABLET,94.50 
407033770,LYRICA 50MG CAPSULE,27.00 
407033810,OMNICEF 300MG CAPSULE,21.00 
407033820,OMNICEF [250MG/5ML] ORAL,6.50 
407033850,NAMENDA 5MG TAB,18.50 
407033870,EMLA CREAM 2.5%,16.00 
407033880,ZEMURON [10MG/ML 1ML CHAR,5.50 
407033890,DESMOPRESSIN 4MCG/ML VIAL,801.50 
407033930,LR 1000ML + PITOCIN  20 U,61.00 
407033950,SILVER NITRATE APPLICATOR,3.00 
407033960,NAFCILLIN [1GM] INJECTION,33.50 
407033970,HEPARIN LOCK FLUSH [100U/,3.00 
407033980,POTASSIUM CHLORIDE 20MEQ/,10.50 
407033990,NITROGLYCERIN [50MG/500ML,50.00 
407034020,"NYSTATIN ORAL SOL. 500,00",7.50 
407034040,LEXAPRO 5MG,3.00 
407034060,"INTEGRILIN [2MG/ML, 10ML",391.00 
407034080,AZACTAM [1G/50ML FROZEN],135.00 
407034150,DIAMOX [500MG] INJECTION,79.00 
407034160,SINGULAIR 4MG TABLET,15.00 
407034210,MORPHINE SULFATE [10M/ML],15.00 
407034220,LIDODERM 5% PATCH,13.00 
407034230,VIGAMOX 0.5% OPTH SOL [3M,147.50 
407034250,SANDOSTATIN 50MCG INJ,19.00 
407034260,LYRICA 75 MG CAPSULE,29.00 
407034270,METHADONE ORAL SOL 10MG/5,6.50 
407034280,BYETTA [250MCG/ML 1.2ML],371.50 
407034300,GEODON  [20MG/ML] SDV,100.00 
407034310,LUGOL'S SOLN  5% [15ML],25.00 
407034350,BACITRACIN OINTMENT [28GM,10.50 
407034360,SOLU-MEDROL [1GM/8ML AOV],121.00 
407034380,MACROBID 100MG CAP,7.50 
407034500,LEVAQUIN 750MG TABLET,69.50 
407034510,LEVAQUIN [250MG/50ML] INJ,55.00 
407034520,LEVAQUIN [750MG/150ML],62.50 
407034530,"BICILLIN -LA 600,00 U/ML",94.50 
407034540,SINGULAIR 10 MG TAB,9.50 
407034570,CIPRODEX OTIC  0.3% SUSPE,421.50 
407034580,MARCAINE 0.25%  W/ EPI 10ML,9.50 
407034600,ZITHROMAX 600MG TABLET,65.50 
407034610,CALTRATE 600-D TABLET,3.00 
407034620,MONSEL'S SOLUTION [8ML],33.50 
407034690,NUBAIN [20MG/ML] INJECTIO,23.00 
407034720,CORTROSYN [0.25MG] INJ,311.00 
407034730,VERSED [2MG/2ML] INJ,15.00 
407034740,DIASTAT 10MG RECTAL GEL,708.00 
407034750,NEBUPENT 300MG SOLUTION F,197.50 
407034760,ZYPREXA 10MG TABLET,3.50 
407034800,DILANTIN [250MG/5ML] INJ,8.50 
407034810,NIMBEX [2MG/ML] INJ,9.50 
407034820,MAXALT 10MG TABLET,72.00 
407034830,LIDOCAINE 5%/DEXTROSE 7.5,10.50 
407034840,SEROQUEL 200MG TABLET,33.00 
407034860,NIASPAN 500MG TABLET,18.50 
407034870,LAMICTAL 25MG TABLET,16.00 
407034880,LAMICTAL 100MG TABLET,20.50 
407034890,ZYVOX [100MG/5ML] ORAL SU,"1,597.00 "
407034900,AMPHADASE [150U/ML] INJ,87.50 
407034910,POTASSIUM CL 10MEQ/100ML PB,10.50 
407034920,DEPAKOTE ER 500MG TABLET,12.50 
407034950,CYMBALTA 30MG CAP DR,11.00 
407034960,CYMBALTA 20MG CAPSULE,5.50 
407035000,NEURONTIN 250MG/5ML ORAL,65.50 
407035050,SINGULAIR 4MG GRANULES,13.50 
407035060,ASPIRIN 81MG CHEWABLE TAB,3.00 
407035070,PRINIVIL 20MG TABLET,3.00 
407035080,PRINIVIL 40MG TABLET,5.50 
407035090,ZOCOR 40MG TABLET,17.50 
407035100,ASMANEX TWISTHALER 220MCG,185.00 
407035110,ALTACE 5MG CAP,7.00 
407035120,SEROQUEL 50MG TABLET,17.00 
407035130,BENICAR 40MG TABLET,31.00 
407035170,RISPERDAL 0.25MG TABLET,17.00 
407035180,ZYPREXA [10MG] INJ,113.50 
407035190,LYRICA 25MG CAPSULE,29.00 
407035220,MELATONIN 3MG TABLET,3.00 
407035230,CUBICIN [500MG] INJ,"1,509.50 "
407035240,JANUVIA 100MG TABLET,53.50 
407035250,ZYPREXA ZYDIS 10MG ODT,58.00 
407035270,MARINOL 2.5MG CAPSULE,23.00 
407035280,RISPERDAL 3MG TABLET,32.50 
407035290,EXELON 9.5MG/24 HR PATCH,26.00 
407035300,NAPHCON-A OPTH DROP [15ML,16.50 
407035310,"LEVEMIR INSULIN [100U/ML,",0.75 
407035330,EXELON 4.6MG/24 HR PATCH,35.00 
407035340,PENTASA 500MG CR CAPSULES,6.50 
407035350,NS 0.45% + KCL 20MEQ [1L],50.50 
407035360,REMERON SOLTAB 30MG,9.50 
407035380,HEPATITIS B VACCINE PEDIA,2.00 
407035390,OCTAGAM 5%,"1,840.50 "
407035400,RETROVIR 50MG/5ML ORAL SY,220.00 
407035420,BENTYL 10MG/5ML ORAL SOLN,10.00 
407035440,NICOTINE GUM 2MG [1 BOX],26.00 
407035460,ZARONTIN 250MG/5ML ORAL S,24.00 
407035470,"HUMALOG MIX 50/50, 1 UNIT",1.00 
407035490,DELSYM [30MG/5ML] SUSPENS,29.00 
407035500,ZOFRAN 4MG ODT,12.50 
407035510,"MEPERIDINE 10MG/ML, 100ML",250.00 
407035520,MORPHINE SULFATE 1MG/ML 1,10.00 
407035540,VANCOMYCIN 250MG/5ML ORAL,34.50 
407035590,SENSORCAINE-MPF 0.75% [10,28.00 
407035600,SENSORCAINE-MPF 0.75% SDV,24.00 
407035610,PRESTRIDGE EYE SOLN [0.25,30.00 
407035620,COUMADIN 3MG TABLET,3.50 
407035630,PROTONIX 40MG ORAL SOLN P,35.00 
407035640,MONOPRIL 40MG TABLET,4.50 
407035650,ABILIFY 2MG TABLET,35.00 
407035660,ABILIFY 5MG TABLET,109.00 
407035680,BROVANA INHALATION SOLN [,32.50 
407035690,VITAMIN D (ERGOCALCIFEROL,5.50 
407035700,GARLIC 500MG SOFTGEL,3.00 
407035730,NORCURON [20MG/20ML] INJ,45.00 
407035770,RELISTOR [12MG/0.6ML] INJ,420.00 
407035780,VITAMIN B COMPLEX TABLET,2.00 
407035790,PULMICORT FLEXHALER 90MCG,359.50 
407035800,PULMICORT FLEXHALER 180MC,481.50 
407035810,LIDOCAINE 1% [10ML MDV],3.00 
407035820,LIDOCAINE 2% 20ML MDV,6.00 
407035830,VENTOLIN HFA INHALER [8G],48.50 
407035850,AVODART 0.5MG CAPSULE,18.00 
407035860,PRECOSE 25MG TABLET,3.50 
407035870,PRESTRIDGE BSS SOLN (5-5-,30.00 
407035880,CATAPRES 0.3MG TABLET,3.00 
407035900,VESICARE 10MG TABLET,28.50 
407035930,ACTIDOSE WITH SORBITOL [2,57.00 
407035960,MUCINEX-D TAB,3.00 
407035970,DURAGESIC 12MCG/HR PATCH,48.50 
407036010,"DIPH,PERTUSS(ACELL),TET VAC/PF",177.00 
407036070,OMEGA-3 ACID ETHYL ESTERS,
407036080,GLIPIZIDE,
407036090,AMITIZA 24 MCG CAP,21.00 
407036120,AMPHET ASP/AMPHET/D-AMPHET,
407036140,ENLON-PLUS 5ML INJ,92.50 
407036150,CYMBALTA 60MG,11.00 
407036170,MANNITOL 20% SOLN 500ML I,50.00 
407036180,MEPERIDINE HCL 50MG TAB,3.00 
407036210,NORMAL SALINE 10 ML PFS,8.00 
407036220,PROTONIX 40 MG INJ,21.00 
407036240,CENTRUM LIQUID 8 OZ,16.50 
407036250,PEDIAPRED 5MG/5ML,5.00 
407036260,MORPHINE SULFATE 20MG/ML (1ML),6.00 
407036270,XANAX 0.5MG SL TAB,9.00 
407036280,RYTHMOL 150MG TAB,3.50 
407036290,SYMBICORT 160/4.5MCG INHALER,442.00 
407036300,SYMBICORT 80/4.5 MCG INHALER,569.00 
407036310,REQUIP 1MG TAB,11.50 
407036320,UREA 20% CREAM 3OZ.,36.00 
407036330,LAMICTAL XR 100MG TAB,49.50 
407036340,ONGLYZA 5MG TAB,51.00 
407036350,DIOVAN 320MG TAB,30.00 
407036370,ADVAIR HFA 115/21,361.00 
407036380,FOSAMAX 70MG ORAL SOLUTION,90.00 
407036390,CELLCEPT 250 MG,21.00 
407036400,METANX,4.50 
407036410,CYCLOSPORINE 25MG,10.50 
407036420,ESTRACE VAGINAL CREAM,689.00 
407036430,VITAMIN D 1000 I.U.,3.00 
407036440,AZO CRANBERRY TABS,4.50 
407036450,ENABLEX 7.5MG TAB,37.50 
407036460,OMEGA 3 FISH OIL CAPS,3.00 
407036470,OMEPRAZOLE 20MG,5.00 
407036490,SEROQUEL XR 150MG TAB,35.50 
407036500,CHANTIX 0.5 MG TAB,11.00 
407036530,TYLENOL ARTHRITIS 650MG TAB,3.00 
407036540,TRICOR 145 MG TAB,20.00 
407036550,FOLBIC TABLET,3.50 
407036560,DIBUCAINE OINT 1%,10.50 
407036570,NAPROXEN 220MG TAB,3.00 
407036580,MESTINON 60MG TAB,5.50 
407036590,PROCTOZONE-HC 2.5% CREAM,75.00 
407036600,COMPAZINE 25MG SUPP,17.00 
407036610,TIAGABINE 4MG TAB,27.50 
407036620,OMNICEF 250MG / 5ML,35.50 
407036630,AMOXIL 250MG / 5ML  5ML CHARGE,3.00 
407036650,FLUPHENAZINE 2.5MG TAB,4.50 
407036660,DIAZEPAM 5MG/5ML ORAL SOLN (30,6.00 
407036670,TRIAMCINOLONE CREAM (454GM JAR,45.00 
407036680,BICALUTAMIDE 50MG TAB,77.00 
407036700,NEPHRO-VITE TAB,3.00 
407036710,SENSIPAR 30MG TAB,124.00 
407036720,VIMPAT 50MG TAB,34.00 
407036740,IMIPRAMINE 25MG TABS,21.50 
407036750,PRISTIQ 50MG TAB,20.50 
407036760,RANEXA 500MG,21.50 
407036770,TRIAMCINOLONE 0.025% CREAM,3.00 
407036780,TRIACINOLONE 0.5% OINTMENT 15G,17.50 
407036790,TRIAMCINOLONE 0.1% OINTMENT 80,9.50 
407036800,GUAIFENESIN / CODEINE 5ML,6.00 
407036810,CHLORDIAZEPOXIDE 25MG,9.50 
407036820,SANTYL OINTMENT  30G,492.00 
407036840,TRIHEXYPHENIDYL 2MG,3.00 
407036850,CORTEF 5MG TAB,3.00 
407036860,SEROQUEL XR 50 MG TAB,22.00 
407036870,BYSTOLIC 10MG TAB,14.50 
407036880,INTRALIPID 20% 250ML/INJ,159.00 
407036900,PHENOBARBITAL 60MG TAB,3.00 
407036920,TETANUS TOXOID,284.00 
407036930,ZOFRAN 4MG TAB,12.50 
407036940,AMITIZA 8 MCG CAP,21.00 
407036950,NEURONTIN 600 MG TAB,3.00 
407036960,CHILDREN'S CHEWABLE VIT. W/IRO,3.00 
407036970,WELLBUTRIN SR 100 MG,8.00 
407036980,STRATTERA 40MG CAP,31.00 
407036990,LYSTEDA 650MG TAB,13.50 
407037010,MARCAINE 0.5% INJ  10ML,14.00 
407037030,TRAZODONE 50MG TAB,3.00 
407037040,ABILIFY 30MG TAB,133.50 
407037050,AMINOSYN 10%  500ML,
407037060,VIT. C INJ 500MG/ML,3.00 
407037070,LITHIUM CARBONATE 300MG ER TAB,3.00 
407037080,MYLANTA SUSP 30ML,3.00 
407037100,ELMIRON 100MG CAP,14.00 
407037110,KEPPRA ORAL SOLN 100MG/ML (30M,90.50 
407037120,PAVULON INJ 10MG/10ML,21.00 
407037130,THORAZINE 100MG TAB,78.00 
407037170,"HUMALOG INSULIN, 1 UNIT",1.00 
407037180,MISOPROSTOL 25MG VAG.,50.00 
407037190,GLUCOTROL 10MG TAB,3.00 
407037200,RISPERDAL CONSTA 37.5 INJ,"1,167.50 "
407037210,KENALOG-40 10ML VIAL,205.00 
407037220,"0.25%BUPIVICAINE/EPI 1:200,000",9.00 
407037230,SAVELLA 50MG TAB,19.00 
407037240,TEFLARO 600MG INJ,673.00 
407037250,TEFLARO 400MG INJ,226.50 
407037280,MESALAIMINE ENEMA 4G,110.00 
407037290,RISPERDAL CONSTA 12.5MG INJ,389.50 
407037300,HEPARIN 5000U/ML PFS,9.50 
407037320,EFFIENT 5MG TAB,38.00 
407037330,LIBRIUM 5MG CAP,3.00 
407037360,MUCOMYST 10% 10ML,57.00 
407037390,RISPERDAL CONSTA 50MCG/2ML,"1,555.00 "
407037400,TETRACYCLINE 250MG CAP,3.00 
407037410,RISPERDAL M TAB 0.5MG,22.50 
407037420,PROCHLORPERAZINE 5MG/ML MDV1ML,165.00 
407037430,ORAJEL,11.00 
407037440,PREPARATION H CREAM,18.00 
407037490,ULORIC 40MG TABS,38.50 
407037500,"THROMBIN 20,000 UNITS VIAL",849.50 
407037510,EFFIENT 10MG TAB,58.50 
407037520,RISPERIDONE 1MG/ML ORAL SOLN,438.50 
407037530,ATROPINE 0.4MG/ML MDV - 1ML CH,4.50 
407037540,DUONEB 0.5MG - 3MG NEB,10.00 
407037550,NYSTATIN/TRIAMCINOLONE CREAM 1,180.00 
407037560,INTRALIPID 20% 500ML,230.00 
407037570,ROBITUSSIN DM 5ML,9.00 
407037580,DICLOFENAC SODIUM 50MG,4.50 
407037590,LOXAPINE 25MG CAP,4.00 
407037600,SYNTHROID 112 MCG TAB,3.00 
407037610,VOLTAREN 1% GEL 100G,115.50 
407037630,NAPROXEN 375MG TAB,4.00 
407037650,RESTASIS EYE DROPS,30.00 
407037660,POTASSIUM CITRATE 10MEQ,6.00 
407037710,LIDOCAINE 1% 30ML PF,12.50 
407037720,LIDPCAINE 1% 5ML AMP,3.00 
407037740,HEMORRHOIDAL SUPP,3.00 
407037770,XARELTO 10MG TAB,44.50 
407037780,OSELTAMIVIR 15MG/ML,10.00 
407037790,FLUCONAZOLE INJ 200MG/100ML,84.50 
407037810,NYSTATIN OINT 30GM TUBE,10.00 
407037820,FELODIPINE 2.5 MG TAB,7.00 
407037830,D51/2NS+KCL 40MEQ/L,55.00 
407037840,D5 1/2NS +KCL 20MEQ/L,55.00 
407037850,D5W + KCL 20MEQ/L,68.00 
407037860,NS + KCL 20MEq/L,55.00 
407037870,NS + KCL 40MEQ/L,55.00 
407037880,D5 1/4NS + KCL 20MEQ/L,50.00 
407037890,PRADAXA 75MG CAP,15.50 
407037900,ANASTRAZOLE 1MG TAB,47.50 
407037910,DIURIL 500MG IV,893.50 
407037920,MAG SULFATE 40G/1000ML,55.00 
407037930,BRIMONIDINE 0.2% DROP,63.50 
407037940,BALSALAZIDE DISODIUM 750MG CAP,6.00 
407037950,LYRICA 100MG CAP,29.00 
407037970,ACETAMINOPHEN ORAL SOL 160MG/5,4.00 
407037980,RESINOL OINT 3 OZ,23.00 
407038000,BYSTOLIC 2.5MG TAB,13.00 
407038010,VITAMIN K 1MG/0.5ML PFS,46.00 
407038020,FLORASTOR 250MG CAP,3.00 
407038030,FLORASTOR KIDS PACKET,5.00 
407038040,OXYCONTIN 40MG TAB 12 HR TAB,28.50 
407038060,VICTOZA 0.6MG/01.ML PEN,688.50 
407038070,PRADAXA 150MG CAP,20.00 
407038080,TAMIFLU 6MG/ML 2OZ BOTTLE,365.00 
407038090,NITROLINGUAL SPRAY 4.9G,785.00 
407038100,SAMA LOTION (MEN-PHOR),16.00 
407038110,TRETINOIN CREAM,130.00 
407038120,VIAGRA 50MG,111.00 
407038130,BYSTOLIC 5MG TAB,14.50 
407038140,CARBIDOPA/LEVODOPA 25/250MG,5.00 
407038150,DALIRESP 500MG TAB,24.50 
407038180,SENSORCAINE 0.25% W/EPI 50ML,43.50 
407038200,AZILECT 1MG,42.00 
407038210,TNKASE 50MG KIT,"4,858.50 "
407038230,LORAZEPAM INT. 2MG/ML 1ML LIQ,6.00 
407038240,OXYCODONE 7.5MG/APAP 325MG,5.00 
407038250,CLOBETASOL OINT 45GM,64.00 
407038260,TAMIFLU 30MG/5ML DOSE,33.00 
407038270,TOVIAZ 8MG ER TAB,35.00 
407038280,CICLOPIROX 8% TOP. SOLN.,52.00 
407038310,NALOXONE 2MG PFS,74.50 
407038320,ISOSORBIDE DN 5MG,3.50 
407038330,ALBUTEROL INH SOLN 1.25MG/3ML,6.00 
407038340,ALBUTEROL INH. SOLN 0.63MG/3ML,6.00 
407038350,TRANEXAMIC ACID INJ 1G/10ML,277.50 
407038360,BIOTENE MOUTH SPRAY,12.00 
407038370,COMBIGAN EYE DROP,488.00 
407038380,BIDIL 20/37.5MG TAB,8.00 
407038390,PROCALAMINE 3% W/LYTES 1000ML,112.00 
407038420,HYDROCORTISONE CREAM 2.5% 28G,22.00 
407038430,SODIUM BICARB 8.4% 50ML VIAL,37.50 
407038440,ACETAZOLAMIDE ER 500 MG CAP,17.50 
407038450,CETAPHIL HAND CREAM,22.00 
407038460,NITROGLYCERIN 100MCG/ML 10ML V,9.00 
407038470,ZYPREXA 7.5MG TAB,3.50 
407038480,MIDODRINE 5MG TAB,8.50 
407038490,LIDOCAINE 2% MDV 10ML,3.00 
407038500,STERAPRED 5MG DP,38.50 
407038510,PARICALCITOL  1MCG CAP,40.00 
407038610,PREDNISONE 5MG TAB,3.00 
407038630,BUTRANS 5MCG PATCH,140.50 
407038640,CLOZAPINE 25MG,4.50 
407038650,CALCIFEROL DROPS 1ML,3.80 
407038660,CEFDINIR 250/5  60ML,17.00 
407038670,BUMETANIDE 0.25MG/ML 1ML CHG,3.00 
407038680,HYDROCORTISONE 100MG ENEMA,50.00 
407038690,RYNEX DM 30ML SOL,4.50 
407038700,GLUCOSAMINE & CHONDROITIN,3.00 
407038710,LEXISCAN 0.4MG/5ML PFS,867.00 
407038720,INVANZ 1GM INJ,393.50 
407038730,DORIBAX 250MG INJ,89.00 
407038740,BOUDREAUS'S BUTT PASTE,20.00 
407038750,FLANDERS OINTMENT,12.00 
407038760,HYDROCODONE/HOMATROPINE 5ML UD,13.50 
407038770,ACETADOTE 6G/30ML INJ,906.00 
407038780,ENOXAPARIN 120MG ING,132.00 
407038781,BETOPTIC S 0.25% 5ML DROP,397.50 
407038784,LEXAPRO 5MG TAB,3.00 
407038786,ZITHROMAX  500MG TAB,10.50 
407038787,LEVOTHYROXINE 100MCG VIAL,370.00 
407038788,ORA-SWEET SF,71.50 
407038790,AMINOPHYLLIN 250MG/10ML,10.50 
407038791,OPANA ER 5MG TAB,8.50 
407038792,LATANOPROST DROP,39.00 
407038794,STRATERRA 60MG CAP,31.00 
407038795,OFIRMEV 1000MG/10ML INJ,158.00 
407038796,ACYCLOVIR 1000MG INJ,118.00 
407038797,CULTURETLLE CAP,3.00 
407038798,ONGLYZA 2.5 MG TAB,51.00 
407038799,"RECOTHROM 20,000U SPRAY",838.00 
407038800,LINZESS 145MCG CAP,49.50 
407038810,LOTEMAX 0.5% OPTH,196.00 
407038850,ZYPREXA 15MG TAB,9.50 
407038860,JANUVIA 50 MG TAB,53.50 
407038870,SAPHRIS 5MG SL TAB,48.50 
407038880,EXELON 13.3 MG PATCH,35.00 
407038890,ARGATROBAN 100MG/ML VIAL 2.5 M,"3,972.50 "
407038900,KEPPRA 500 MG IV,84.50 
407038910,GAS-X 125MG CAP,3.00 
407038920,GLYCOPYRROLATE 0.4MG/2ML INJ,51.00 
407038930,XARELTO 15MG TAB,44.50 
407038940,DIABETIC TUSSIN DM 120ML,14.00 
407038950,XARELTO 20MG TAB,44.50 
407038970,METRONIDAZOLE 50MG/MI O/S 20 M,17.50 
407038980,DULERA 100/5MCG 8G INH,472.00 
407038990,DULERA 200/5MCG 8G INH,472.00 
407039000,ROPINIROLE 0.5MG,9.00 
407039010,ANALPRAM HC 1% CREAM,124.50 
407039020,MICONAZOLE 7 VAG CREAM,24.00 
407039030,NEULASTA 6MG PFS,"7,376.50 "
407039040,ARMOUR THYROID 15MG,3.00 
407039050,NORCO 7.5/325MG TAB,3.00 
407039060,NORCO 5/325MG TAB,3.00 
407039070,TUMESCENT ANES. BAG,57.50 
407039080,FLOVENT 250MCG DISKUS,321.00 
407039090,SOTRADECOL 1% 10MG/ML 1ML INJ,63.00 
407039100,STRADECOL 3% 30MG/ML 1ML INJ,283.50 
407039110,ASCLERA 1% INJ 2ML AMP,115.50 
407039120,ARICARE GEL 45G,9.00 
407039130,MYCAMINE 50MG INJ,398.00 
407039150,LIDOCAINE 1% / EPI,3.00 
407039160,ECONAZOLE/ZINC OXIDE OINT,39.50 
407039170,SILDENAFIL CITRATE 20 MG TAB,4.50 
407039180,MELATONIN 10MG CAP,3.00 
407039190,AK-FLUOR 10% INJ 5ML,31.50 
407039200,HYDROCORTISONE CREAM,347.00 
407039210,CLINDAMYCIN 300MG CAP,5.00 
407039220,TRIAMCINOLONE 0.1% OINT,83.00 
407039230,ECONAZOLE 1% CREAM,35.50 
407039240,NYSTATIN/TRIAM CR. 60GM,455.00 
407039250,IBUPROFEN 100MH/5ML,7.00 
407039260,PHENYLEPHRINE 10% EYE DROP,78.50 
407039270,PHENYLEPHRINE 2.5% EYE DROP 15,176.50 
407039280,ACETAMINOPHEN 325 MG SUPP,3.00 
