"Item Number,Description,Rev Code,CPT Code,Price,Assoc Item 1,Assoc Item 2,Assoc Item 3,Assoc Item 4,Assoc Item 5,Assoc Item 6,Assoc Item 7,Assoc Item 8,Assoc Item 9,Assoc Item 10"
" 6274307,CT FACIAL W/WO 70488,351,70488,"" 1,150.00 "",,,,,,,,,,"
" 6274308,CT PPROCESSING IND ST 76377,351,76377, 267.50 ,,,,,,,,,,"
" 6274309,CT CTA HEAD 70496,351,70496, 887.00 ,,,,,,,,,,"
" 6274310,CT CTA LEGS 73706,351,73706, 887.00 ,,,,,,,,,,"
" 6274311,CT CTA LEGS /AORTA 75635,351,75635, 887.00 ,,,,,,,,,,"
" 6274312,CTA NECK 70498,351,70498, 887.00 ,,,,,,,,,,"
" 6274313,CT CTA ABD 74175,351,74175, 887.00 ,,,,,,,,,,"
" 6274314,CT ABD & PELVIS W/O 74176,350,74176,"" 3,100.00 "",,,,,,,,,,"
" 6274315,CT ABD & PELVIS W/ 74177,350,74177,"" 3,114.25 "",,,,,,,,,,"
" 6274316,CT ABD W & W/O  & PELVIS W/ 74178,350,74178,"" 3,853.00 "",,,,,,,,,,"
" 6274317,CT CTA CHEST 71275,351,71275,"" 3,090.00 "",,,,,,,,,,"
" 6274318,CT CTA ABD/PELVIS 74174,351,74174,"" 1,417.00 "",,,,,,,,,,"
" 6530000,SL MSLT /MWT,920,95805, 952.00 ,,,,,,,,,,"
" 6530001,SL NPT,920,54250,"" 1,896.50 "",,,,,,,,,,"
" 6530002,SL POLYSOMN I,920,95810,"" 1,896.50 "",,,,,,,,,,"
" 6530010,SL RESPIRATORY EFFORT,740,94799, 397.00 ,,,,,,,,,,"
" 6530012,SL S/U OVERNIGHT,271,, 397.00 ,,,,,,,,,,"
" 6530013,SL POLYSOM CPAP NIGHT,920,95811,"" 1,896.50 "",,,,,,,,,,"
" 6530014,SL POLYSOM 1ST-<6 HOURS,920,9581052, 952.00 ,,,,,,,,,,"
" 6530015,SL POLYSOM CPAP-<6 HOUR,920,9581152, 952.00 ,,,,,,,,,,"
" 6530016,SL CPAP MASK,271,, 151.00 ,,,,,,,,,,"
" 6530017,SL CPAP MASK HEAD GEAR,271,, 116.75 ,,,,,,,,,,"
" 6530018,SL CPAP TUBING,271,, 116.75 ,,,,,,,,,,"
" 6530019,SL CPAP CHIN STRAP,271,, 41.25 ,,,,,,,,,,"
" 6530020,SL SLEEP TESTING*,740,95805, -   ,,,,,,,,,,"
" 6530021,SL HOME SLEEP TEST III,920,G0399, 364.50 ,,,,,,,,,,"
" 6530023,""SL POLYSOM III, NO EEG"",740,95807, 796.50 ,,,,,,,,,,"
" 6600115,AFRIN SPRAY 0.05%: 15 ML,250,, 19.00 ,,,,,,,,,,"
" 6600116,POTASSIUM PHOS (**IVPB**)7.5ML/NS 500ML,259,, -   ,,,,,,,,,,"
" 6600117,ELIQUIS (apixaban) TAB: 5 MG,259,, 11.75 ,,,,,,,,,,"
" 6600118,VENOFER (IRON SUCROSE) INJ: 100 MG/5 ML,636,J1756, 92.75 ,,,,,,,,,,"
" 6600119,ZESTORETIC 20/12.5MG: 1 TAB,259,, 3.00 ,,,,,,,,,,"
" 6600120,COZAAR (*non-formulary*) TAB: 100 MG,259,, 3.50 ,,,,,,,,,,"
" 6600125,ALDACTONE (SPIRONOLACTONE) TAB: 25 MG,259,, 3.00 ,,,,,,,,,,"
" 6600126,PROLIXIN (**non-formulary**) TAB: 1 MG,259,, -   ,,,,,,,,,,"
" 6600127,VERSED (MIDAZOLAM) 50 MG/NS 100 ML IVPB,259,, -   ,,,,,,,,,,"
" 6600128,NORVASC (*non-formulary*) TAB: 2.5 MG,259,, 3.00 ,,,,,,,,,,"
" 6600129,VERSED (MIDAZOLAM) INJ: 10 MG/2 ML,259,, 10.00 ,,,,,,,,,,"
" 6600130,SALINE HYPERTONIC 3% IV: 500 ML,259,, 39.00 ,,,,,,,,,,"
" 6600131,OMNICEF SUSP 125 MG/5 ML: 60 ML BOTTLE,259,, 50.00 ,,,,,,,,,,"
" 6600132,CLEOCIN (*non-formulary*) CAP: 300 MG,259,, 3.75 ,,,,,,,,,,"
" 6600133,GOLD BOND BODY POWDER (MENTHOL): 10 OZ,259,, 16.50 ,,,,,,,,,,"
" 6600134,ACTOS (*NON-FORMULARY*) TAB: 15 MG,259,, 4.00 ,,,,,,,,,,"
" 6600135,INJECTAFER (ferric carboxy) INJ: 750 MG,636,J1439,"" 1,554.00 "",,,,,,,,,,"
" 6600136,MARCAINE (bupivacaine) 0.75% SPINAL: 2ML,259,, 5.00 ,,,,,,,,,,"
" 6600137,MANNITOL 20% 50GM/250ML PREMIX: 250 ML,259,, 90.00 ,,,,,,,,,,"
" 6600138,ZYPREXA (olanzapine) TAB: 2.5 MG,259,, 2.50 ,,,,,,,,,,"
" 6600139,PAXIL (*non-formulary*) TAB: 40 MG,259,, 3.00 ,,,,,,,,,,"
" 6600140,ALDOMET (METHYLDOPA) TAB: 250 MG,259,, 3.00 ,,,,,,,,,,"
" 6600170,ALPHA KERI SHOWER AND BATH OIL : 240 ML,259,, 41.25 ,,,,,,,,,,"
" 6600171,KENALOG (triamcinolone) 0.1% OINT: 30 GM,259,, 20.00 ,,,,,,,,,,"
" 6600172,GRISEOFULVIN ORAL SUSP 125 MG/5ML:120ML,259,, 60.00 ,,,,,,,,,,"
" 6600173,GI COCKTAIL (Maalox/Anaspaz): 30 ML,259,, 11.00 ,,,,,,,,,,"
" 6600174,RELISTOR (methylnaltrexone) SUB Q: 12 MG,259,, 260.00 ,,,,,,,,,,"
" 6600175,INDERAL LA (propranolol ER) CAP: 60 MG,259,, 5.50 ,,,,,,,,,,"
" 6600176,CORTENEMA (hydrocortisone) ENEMA: 60 ML,259,, 17.00 ,,,,,,,,,,"
" 6600177,RABIES IG (HYPER RAB) INJ: 150 UN/0.5 ML,636,90375,"" 1,582.00 "",,,,,,,,,,"
" 6600178,NITRODUR (NTG) PATCH: 0.1MG,259,, 5.00 ,,,,,,,,,,"
" 6600179,HYZAAR (losartan/HCTZ) 50/12.5 MG TAB,259,, 2.50 ,,,,,,,,,,"
" 6600180,PILOCARPINE 1% EYE SOL: 15 ML,259,, 136.00 ,,,,,,,,,,"
" 6600181,HYZAAR (losartan/HCTZ) 100/12.5 MG TAB,259,, 2.50 ,,,,,,,,,,"
" 6600182,DUONEB ***ER ONLY*** NEB SOL: 3ML,259,, 7.25 , 6600188,,,,,,,,,"
" 6600183,PULMICORT ***ER ONLY*** NEB SOL: 0.5MG,259,, 19.00 , 6600188,,,,,,,,,"
" 6600184,ALBUTEROL ***ER ONLY*** NEB SOL: 2.5MG,259,, 6.75 , 6600188,,,,,,,,,"
" 6600185,XOPENEX ***ER ONLY*** NEB SOL: 0.63MG,259,, 8.00 , 6600188,,,,,,,,,"
" 6600186,ATROVENT ***ER ONLY*** NEB SOL: 0.5MG,259,, 6.75 ,,,,,,,,,,"
" 6600187,RACEPINEPHRINE ***ER ONLY*** NEB: 0.5ML,259,, 6.75 , 6600188,,,,,,,,,"
" 6600188,RESPIRATORY THERAPY SUBSEQUENT TX CHARGE,410,94640, 48.00 ,,,,,,,,,,"
" 6600215,AMINOPHYLLINE INJ: 500 MG/20 ML,636,J0280, 21.75 ,,,,,,,,,,"
" 6600252,AMOXIL (AMOXICILLIN) CAP: 250 MG,250,, 5.25 ,,,,,,,,,,"
" 6600260,CAFFEINE SOD BENZOATE INJ: 500MG,250,, 21.75 ,,,,,,,,,,"
" 6600275,AMPICILLIN INJ: 500 MG,636,J0290, 27.25 ,,,,,,,,,,"
" 6600316,ANASPAZ (HYOSCYAMINE) TAB: 0.125 MG,259,, 3.50 ,,,,,,,,,,"
" 6600340,BLACK WIDOW ANTIVENOM KIT,250,, 123.00 ,,,,,,,,,,"
" 6600345,CROFAB (SNAKE ANTIVENOM) INJ: 1 VIAL,636,J0840,"" 6,542.50 "",,,,,,,,,,"
" 6600350,ANTILIRIUM AMP: 2MG/2ML,250,, 48.00 ,,,,,,,,,,"
" 6600355,ANTIVERT (MECLIZINE) TAB: 12.5 MG,259,, 4.00 ,,,,,,,,,,"
" 6600380,ANUSOL (HYDROCORTISONE) SUPP: 25 MG,259,, 7.50 ,,,,,,,,,,"
" 6600400,TUBERSOL (TB SKIN TEST) INJ: 0.1 ML,636,86580, 20.50 ,,,,,,,,,,"
" 6600420,APRESOLINE (hydralAZINE) TAB: 10 MG,259,, 7.50 ,,,,,,,,,,"
" 6600435,APRESOLINE (hydralAZINE) INJ: 20 MG/ML,636,J0360, 29.75 ,,,,,,,,,,"
" 6600445,VITAMIN K [PHYTONADIONE] INJ: 10 MG,636,J3430, 27.50 ,,,,,,,,,,"
" 6600490,KENALOG (triamcinolone) INJ: 40MG/ML,636,J3301, 41.25 ,,,,,,,,,,"
" 6600510,ARTANE (TRIHEXYPHENIDYL) TAB: 2MG,259,, 5.75 ,,,,,,,,,,"
" 6600540,VITAMIN C (ASCORBIC ACID) TAB: 500 MG,259,, 2.75 ,,,,,,,,,,"
" 6600575,ASPIRIN TAB: 325 MG,259,, 2.75 ,,,,,,,,,,"
" 6600585,ATARAX (hydrOXYzine) SYRUP: 10MG/5ML,259,, 7.50 ,,,,,,,,,,"
" 6600610,ATIVAN (LORAZEPAM) TAB: 1 MG,250,, 7.50 ,,,,,,,,,,"
" 6600625,ATROPINE INJ: 0.4MG/ML,636,J0461, 13.50 ,,,,,,,,,,"
" 6600725,AZULFIDINE (SULFASALAZINE) TAB: 500 MG,259,, 2.75 ,,,,,,,,,,"
" 6600730,AZACTAM (AZTREONAM) INJ: 1 GM,250,, 82.50 ,,,,,,,,,,"
" 6600740,VITAMIN B12 [CYANOCOB] INJ: 1000MCG/ML,636,J3420, 13.50 ,,,,,,,,,,"
" 6600745,BACTRIM 200/40/5ML ORAL SUSP: 5 ML,259,, 10.75 ,,,,,,,,,,"
" 6600755,BACTRIM DS 800/160 TAB: 1 TAB,259,, 7.50 ,,,,,,,,,,"
" 6600756,BACTRIM (sulf 800/trim 160) INJ: 10 ML,250,, 62.00 ,,,,,,,,,,"
" 6600795,BENADRYL (DIPHENHYDRAMINE) CAP: 25MG,259,, 3.75 ,,,,,,,,,,"
" 6600800,BENADRYL ORAL LIQ: 12.5MG/5ML,259,, 5.75 ,,,,,,,,,,"
" 6600805,BENADRYL (DIPHENHYDRAMINE) INJ: 50 MG/ML,636,J1200, 15.50 ,,,,,,,,,,"
" 6600860,BENTYL (DICYCLOMINE) CAP: 10 MG,259,, 2.75 ,,,,,,,,,,"
" 6600900,BETADINE (POVIDONE IODINE) OINT: 30GM,259,, 12.00 ,,,,,,,,,,"
" 6600992,BUMEX (BUMETANIDE) INJ: 1 MG/4 ML,250,, 10.75 ,,,,,,,,,,"
" 6601050,BUTISOL (BUTABARBITAL) TAB: 30 MG,259,, 7.50 ,,,,,,,,,,"
" 6601085,CALTRATE WITH VIT D TAB: 600 MG,259,, 2.75 ,,,,,,,,,,"
" 6601091,CANDIDA SKIN TEST INJ: 0.1 ML,300,86485, 27.50 ,,,,,,,,,,"
" 6601116,CAPOTEN (CAPTOPRIL) TAB: 12.5MG,259,, 2.75 ,,,,,,,,,,"
" 6601119,CARAFATE (SUCRALFATE) TAB: 1 GM,259,, 7.50 ,,,,,,,,,,"
" 6601121,POLOCAINE (MEPIVACAINE) 2% INJ: 20 ML,636,J0670, 41.25 ,,,,,,,,,,"
" 6601126,CARDIZEM (diltiazem) TAB: 30 MG,259,, 2.75 ,,,,,,,,,,"
" 6601150,CATAPRES (CLONIDINE) TAB: 0.1MG,637,, 2.75 ,,,,,,,,,,"
" 6601160,CEFTIN (cefuroxime) TAB: 250 MG,259,, 20.50 ,,,,,,,,,,"
" 6601175,CELESTONE SOLUSPAN INJ:  6MG/ML,636,J0702, 34.75 ,,,,,,,,,,"
" 6601215,CEPASTAT: 1 LOZENGE,259,, 2.75 ,,,,,,,,,,"
" 6601221,CHLORASEPTIC ORAL SPRAY: 1 BOTTLE,259,, 13.50 ,,,,,,,,,,"
" 6601286,CHRONULAC SYRUP 20GM/30ML: 30 ML,259,, 9.25 ,,,,,,,,,,"
" 6601287,CLAFORAN (CEFOTAXIME) INJ: 1 GM,636,J0698, 68.50 ,,,,,,,,,,"
" 6601288,CLAFORAN (CEFOTAXIME) INJ: 2 GM,636,J0698, 96.00 ,,,,,,,,,,"
" 6601310,CLEOCIN (CLINDAMYCIN) INJ: 300 MG/2 ML,250,, 29.75 ,,,,,,,,,,"
" 6601390,COGENTIN (BENZTROPINE) TAB: 1 MG,259,, 2.75 ,,,,,,,,,,"
" 6601405,COLACE (DOCUSATE) CAP: 100 MG,259,, 3.00 ,,,,,,,,,,"
" 6601475,COMPAZINE (PROCHLORPERAZINE) SUPP: 25MG,259,, 13.50 ,,,,,,,,,,"
" 6601486,COMPAZINE [PROCHLORPER] INJ: 10MG/2ML,636,J0780, 34.75 ,,,,,,,,,,"
" 6601497,CORGARD (NADOLOL) TAB: 20 MG,259,, 7.50 ,,,,,,,,,,"
" 6601535,CORTISPORIN EAR SUSP (HC/NEO/POLY): 10ML,259,, 49.25 ,,,,,,,,,,"
" 6601540,CORTISPORIN EYE OINT: 1 TUBE,259,, 54.50 ,,,,,,,,,,"
" 6601560,COUMADIN (WARFARIN SOD) TAB: 2 MG,259,, 3.50 ,,,,,,,,,,"
" 6601702,DEBRISAN BEADS: 1 BOX,259,, 34.75 ,,,,,,,,,,"
" 6601715,DECADRON ORAL ELIXIR: 0.5 MG/5 ML,636,J8540, 7.50 ,,,,,,,,,,"
" 6601740,DECADRON (DEXAMETHASONE) TAB: 4MG,636,J8540, 7.50 ,,,,,,,,,,"
" 6601750,DECADRON (DEXAMETHASONE) INJ: 4 MG/ML,636,J1100, 34.75 ,,,,,,,,,,"
" 6601815,DEMEROL PCA INJ: 300 MG/30 ML,636,J2175, 103.75 ,,,,,,,,,,"
" 6601830,DEMEROL (MEPERIDINE) TAB: 50 MG,259,, 7.50 ,,,,,,,,,,"
" 6601840,DEPOMEDROL (METHYLPRED) INJ: 40MG/ML,636,J1030, 54.50 ,,,,,,,,,,"
" 6601846,DEPO-PROVERA (MEDROXYPROG) INJ: 150MG,636,J1050, 207.50 ,,,,,,,,,,"
" 6601860,DERMOPLAST TOPICAL SPRAY: 1 CAN,259,, 19.00 ,,,,,,,,,,"
" 6601875,DEXTROSE 50% SYRINGE IV: 50ML,250,, 41.25 ,,,,,,,,,,"
" 6601905,DIAMOX (*non-formulary*) TAB: 250 MG,259,, 2.75 ,,,,,,,,,,"
" 6601960,DILANTIN (PHENYTOIN) CAP: 100 MG,259,, 7.50 ,,,,,,,,,,"
" 6601975,DILANTIN (PHENYTOIN) INJ: 100 MG/2 ML,636,J1165, 18.50 ,,,,,,,,,,"
" 6601990,DILANTIN (PHENYTOIN) SUSP: 125MG/5ML,259,, 7.50 ,,,,,,,,,,"
" 6602012,DILATRATE SR (ISOSORBIDE DIN) TAB: 40MG,259,, 7.50 ,,,,,,,,,,"
" 6602075,DIMETAPP ELIXIR: 5 ML UD,259,, 3.25 ,,,,,,,,,,"
" 6602165,DONNATAL (ATRO/HYSC SO4/PB): 1 TAB,259,, 4.00 ,,,,,,,,,,"
" 6602170,DONNATAL (ATRO/HYSC SO4/PB) ELIX: 5ML,259,, 7.50 ,,,,,,,,,,"
" 6602186,DOPamine INJ: 200 MG/5 ML,636,J1265, 34.75 ,,,,,,,,,,"
" 6602225,DRAMAMINE (dimenHYDRINATE) TAB: 50 MG,259,, 2.75 ,,,,,,,,,,"
" 6602240,DULCOLAX (BISACODYL) TAB: 5MG,259,, 2.75 ,,,,,,,,,,"
" 6602245,DULCOLAX (BISACODYL) SUPP: 10 MG,259,, 5.75 ,,,,,,,,,,"
" 6602310,ERYTHROMYCIN BASE 250MG FILMTAB,259,, 7.50 ,,,,,,,,,,"
" 6602315,ERY-TAB (ERYTHROMYCIN) TAB: 250MG,259,, 7.50 ,,,,,,,,,,"
" 6602320,ECOTRIN (ASPIRIN EC) 325 MG,637,, 2.75 ,,,,,,,,,,"
" 6602345,ELAVIL (AMITRIPTYLINE) TAB: 10 MG,259,, 2.75 ,,,,,,,,,,"
" 6602350,ENLON (EDROPHONIUM) INJ: 10 MG,250,, 41.25 ,,,,,,,,,,"
" 6602385,EPSOM SALTS: 16 OZ,259,, 9.75 ,,,,,,,,,,"
" 6602445,EPHEdrine INJ: 50MG/ML,250,, 13.00 ,,,,,,,,,,"
" 6602450,EPInephrine [1:1000] AMP: 1 MG/ML,636,J0171, 27.50 ,,,,,,,,,,"
" 6602485,ERYTHROCIN (ERY LACT) INJ: 500 MG,636,J1364, 34.75 ,,,,,,,,,,"
" 6602520,ESTRACE (ESTRADIOL) TAB: 2MG,259,, 3.00 ,,,,,,,,,,"
" 6602555,FEOSOL (FERROUS SULF) TAB: 325 MG,259,, 3.25 ,,,,,,,,,,"
" 6602610,FIORINAL (non-formulary) CAP: 50/325/40,259,, 7.50 ,,,,,,,,,,"
" 6602615,FLAGYL (METRONIDAZOLE) TAB: 250MG,259,, 13.50 ,,,,,,,,,,"
" 6602616,FLAGYL IV: 500 MG,250,, 41.25 ,,,,,,,,,,"
" 6602617,FLAGYL (METRONIDAZOLE) TAB: 500MG,259,, 13.50 ,,,,,,,,,,"
" 6602620,FLEET ADULT ENEMA,259,, 9.75 ,,,,,,,,,,"
" 6602625,FLEET PEDIATRIC ENEMA,259,, 7.50 ,,,,,,,,,,"
" 6602631,FLEXERIL (CYCLOBENZAPRINE) TAB: 10MG,250,, 7.50 ,,,,,,,,,,"
" 6602635,FLORINEF (FLUDROCORTISONE) TAB: 0.1MG,259,, 7.50 ,,,,,,,,,,"
" 6602640,FLUOR-I-STRIP (FLUOR-I-STRIP) OPHT: 1 EA,259,, 7.50 ,,,,,,,,,,"
" 6602660,FOLIC ACID [FOLIC ACID] TAB: 1 MG,259,, 3.00 ,,,,,,,,,,"
" 6602665,FORTAZ (CEFTAZIDIME) INJ: 1 GM,636,J0713, 68.50 ,,,,,,,,,,"
" 6602735,GENTAMICIN INJ: 80 MG/2 ML,636,J1580, 16.75 ,,,,,,,,,,"
" 6602740,GENTAMICIN 0.1% CREAM,259,, 22.50 ,,,,,,,,,,"
" 6602745,GENTAMICIN 0.1% OINT,259,, 22.50 ,,,,,,,,,,"
" 6602750,GENTAMICIN 0.3% OPHTHALMIC OINT,259,, 30.50 ,,,,,,,,,,"
" 6602753,GAVISCON SUSP (AL HYDRO/MAGCARB): 30 ML,259,, 8.25 ,,,,,,,,,,"
" 6602755,GEVRABON ELIX (VITAMIN/MINERAL): 30 ML,259,, 7.50 ,,,,,,,,,,"
" 6602775,GLYCERIN LIQUID: 1 BOTTLE,259,, 15.50 ,,,,,,,,,,"
" 6602780,GLYCERIN ADULT SUPP: 1 SUPP,259,, 2.75 ,,,,,,,,,,"
" 6602790,GRANULEX SPRAY (BALSAM/CAST OIL): 1 CAN,259,, 41.25 ,,,,,,,,,,"
" 6602825,HALDOL (HALOPERIDOL) TAB: 1MG,259,, 2.75 ,,,,,,,,,,"
" 6602835,HALDOL (HALOPERIDOL LACT) INJ: 5MG/ML,636,J1630, 27.50 ,,,,,,,,,,"
" 6602840,HALOG 0.1% (non-formulary) CREAM:  30 GM,259,, 262.50 ,,,,,,,,,,"
" 6602855,HEPARIN LOCK FLUSH 100 UN/ML: 5 ML,636,J1642, 10.50 ,,,,,,,,,,"
" 6602860,HEPARIN 5000 UNITS/ML INJ,636,J1644, 16.50 ,,,,,,,,,,"
" 6602870,HESPAN (HETASTARCH) 6% IV: 500 ML,258,, 349.00 ,,,,,,,,,,"
" 6602886,BAYTET (TETANUS IG) INJ IM: 250UNITS,636,J1670, 627.50 ,,,,,,,,,,"
" 6602925,HCTZ (HYDROCHLOROTHIAZIDE) TAB: 25MG,259,, 2.75 ,,,,,,,,,,"
" 6602934,HYDROCORTISONE 1% CREAM: 30 GM,259,, 13.50 ,,,,,,,,,,"
" 6602935,HYDROGEN PEROXIDE LIQ: 1 BOTTLE,259,, 7.50 ,,,,,,,,,,"
" 6603005,INFED (IRON DEXTRAN) INJ: 100MG,636,J1750, 89.50 ,,,,,,,,,,"
" 6603020,IMODIUM (LOPERAMIDE) CAP: 2MG,259,, 7.50 ,,,,,,,,,,"
" 6603035,INDERAL (PROPRANOLOL) INJ: 1MG/ML,636,J1800, 68.50 ,,,,,,,,,,"
" 6603040,INDERAL (PROPRANOLOL) TAB: 10MG,259,, 2.75 ,,,,,,,,,,"
" 6603055,INDOCIN (INDOMETHACIN) CAP: 25MG,259,, 7.50 ,,,,,,,,,,"
" 6603062,INDERAL LA (PROPRANOLOL ER) CAP: 120MG,259,, 7.50 ,,,,,,,,,,"
" 6603071,GLUCOSE ORAL GEL: 15 GM,259,, 27.50 ,,,,,,,,,,"
" 6603076,IPECAC SYRUP ORAL,259,, 9.25 ,,,,,,,,,,"
" 6603090,ISONIAZID (ISONIAZID) TAB: 300MG,259,, 7.50 ,,,,,,,,,,"
" 6603115,ISORDIL (ISOSORBIDE DIN) TAB: 10MG,259,, 2.75 ,,,,,,,,,,"
" 6603181,MICRO K (potassium CL) TAB: 10 MEQ,250,, 5.75 ,,,,,,,,,,"
" 6603210,POTASSIUM CL ORAL LIQ 10%: 20MEQ/15ML,259,, 4.00 ,,,,,,,,,,"
" 6603230,KAYEXALATE [SOD POLYSTY] SUSP: 15GM/60ML,259,, 13.50 ,,,,,,,,,,"
" 6603231,KCL (POTASSIUM CL) INJ: 2MEQ,636,J3480, 1.00 ,,,,,,,,,,"
" 6603235,KEFLEX (CEPHALEXIN) CAP: 250MG,259,, 9.25 ,,,,,,,,,,"
" 6603240,KEFLEX (CEPHALEXIN) CAP: 500MG,259,, 9.75 ,,,,,,,,,,"
" 6603250,KEFLEX (CEPHALEXIN) SUSP: 250MG/5ML,259,, 9.50 ,,,,,,,,,,"
" 6603254,KEFZOL (CEFAZOLIN) INJ: 1 GM ADD-VANTAGE,636,J0690, 27.50 ,,,,,,,,,,"
" 6603270,.triamcinolone 0.025% CREAM: 80 GM,259,, 48.00 ,,,,,,,,,,"
" 6603285,KENALOG CREAM ORABASE 0.1%: 5 GM,259,, 109.25 ,,,,,,,,,,"
" 6603290,KERI SHOWER AND BATH OIL,259,, 34.75 ,,,,,,,,,,"
" 6603305,KWELL (LINDANE 1%) LOTION: 60ML,259,, 326.25 ,,,,,,,,,,"
" 6603310,KWELL (LINDANE 1%) SHAMPOO: 60ML,259,, 379.50 ,,,,,,,,,,"
" 6603312,LACRI-LUBE EYE OINTMENT: 1 TUBE,259,, 10.00 ,,,,,,,,,,"
" 6603315,LACTINEX GRANULES: 1 PACK,259,, 7.50 ,,,,,,,,,,"
" 6603320,LANOXIN INJ: 500MCG (0.5MG)/2ML,636,J1160, 10.75 ,,,,,,,,,,"
" 6603325,LANOXIN (DIGOXIN) TAB: 0.125 MG,259,, 7.50 ,,,,,,,,,,"
" 6603365,LASIX (furosemide) TAB: 20 MG,637,, 2.75 ,,,,,,,,,,"
" 6603370,LASIX (furosemide) INJ: 20 MG/2 ML,636,J1940, 15.50 ,,,,,,,,,,"
" 6603400,LEVOPHED [NOREPINEPHRINE] INJ: 4MG/4ML,250,, 27.50 ,,,,,,,,,,"
" 6603405,LIBRAX (CHLORDIAZ/CLID) 5/2.5MG: CAP,259,, 3.25 ,,,,,,,,,,"
" 6603440,XYLOCAINE (LIDOCAINE) SYRINGE: 100MG/5ML,636,J2001, 29.75 ,,,,,,,,,,"
" 6603445,XYLOCAINE (LIDOCAINE) DRIP: 1 GM/250 ML,636,J2001, 62.00 ,,,,,,,,,,"
" 6603450,LIDEX (FLUOCINONIDE) 0.05% CREAM: 15 GM,259,, 82.50 ,,,,,,,,,,"
" 6603484,LOPRESSOR (METOPROLOL TART) TAB: 50MG,259,, 2.75 ,,,,,,,,,,"
" 6603485,LOMOTIL (ATROP/DIPHENOX) TAB: 2.5MG,250,, 5.75 ,,,,,,,,,,"
" 6603489,LUBRIDERM TOPICAL LOTION: 1 BOTTLE,259,, 27.50 ,,,,,,,,,,"
" 6603491,LOTRIMIN (clotrimazole 1%) CREAM: 30 GM,259,, 41.25 ,,,,,,,,,,"
" 6603501,ROBITUSSIN DM [GUAIFENESIN/DM]: 5 ML,259,, 3.00 ,,,,,,,,,,"
" 6603506,NTG TUBING SETS,272,, 34.75 ,,,,,,,,,,"
" 6603507,PCA TUBING SETS,272,, 20.50 ,,,,,,,,,,"
" 6603530,MAALOX ORAL SUSP: 30 ML,259,, 3.25 ,,,,,,,,,,"
" 6603545,MACRODANTIN (NITROFURANTOIN) CAP: 50MG,259,, 7.50 ,,,,,,,,,,"
" 6603550,MAGNESIUM SULF INJ: 1 GM/2 ML,636,J3475, 16.50 ,,,,,,,,,,"
" 6603568,MANNITOL INJ 25%: 12.5 GM/50 ML,636,J2150, 34.75 ,,,,,,,,,,"
" 6603575,SENSORCAINE 0.25% INJ,250,, 20.50 ,,,,,,,,,,"
" 6603630,MEDROL (METHYLPREDNISOLONE) TAB: 4MG,636,J7509, 2.75 ,,,,,,,,,,"
" 6603660,MELLARIL (THIORIDAZINE) TAB: 10MG,259,, 2.75 ,,,,,,,,,,"
" 6603700,METAMUCIL (PSYLLIUM): SINGLE PACKET,259,, 2.75 ,,,,,,,,,,"
" 6603715,METHERGINE (METHYLERGONAVINE) INJ: 0.2MG,636,J2210, 21.75 ,,,,,,,,,,"
" 6603735,MINERAL OIL LIQ,259,, 3.25 ,,,,,,,,,,"
" 6603740,MINIPRESS (PRAZOSIN) CAP: 1MG,259,, 2.75 ,,,,,,,,,,"
" 6603757,MONISTAT 7 (miconazole) VAG CREAM: 45 GM,259,, 41.25 ,,,,,,,,,,"
" 6603765,MORPHINE PCA: 30MG/30ML,636,J2270, 116.75 ,,,,,,,,,,"
" 6603770,MORPHINE IR (MSIR) TAB: 15 MG,259,, 7.50 ,,,,,,,,,,"
" 6603780,MOTRIN [IBUPROFEN] TAB: 400 MG,259,, 2.75 ,,,,,,,,,,"
" 6603781,MOTRIN [IBUPROFEN] TAB: 600 MG,259,, 3.50 ,,,,,,,,,,"
" 6603805,MOM [MAGNESIUM HYDROX] SUSP: 30 ML,259,, 2.75 ,,,,,,,,,,"
" 6603806,MVI-12  IV  (MULTIVITAMIN ADULT): 10 ML,250,, 27.50 ,,,,,,,,,,"
" 6603811,MYCOLOG (NYSTATIN/TRIAM) CREAM: 30GM,259,, 92.25 ,,,,,,,,,,"
" 6603825,""NYSTATIN ORAL SUSP: 500,000 UNITS/5ML"",259,, 3.50 ,,,,,,,,,,"
" 6603826,MYCOSTATIN (NYSTATIN) OINT: 30GM,259,, 82.00 ,,,,,,,,,,"
" 6603855,MYLICON [SIMETHICONE] CHEW TAB: 80 MG,259,, 3.25 ,,,,,,,,,,"
" 6603860,MYOFLEX CREAM: 1 TUBE,259,, 20.50 ,,,,,,,,,,"
" 6603870,MYSOLINE (PRIMIDONE) TAB: 50 MG,259,, 2.75 ,,,,,,,,,,"
" 6603910,NARCAN [NALOXONE] INJ: 0.4 MG/ML,250,, 29.75 ,,,,,,,,,,"
" 6603915,NAPROSYN (NAPROXEN) TAB: 250 MG,250,, 7.50 ,,,,,,,,,,"
" 6603962,NEBCIN (TOBRAMYCIN) INJ: 80 MG/2 ML,636,J3260, 27.50 ,,,,,,,,,,"
" 6603983,NEOMYCIN TAB: 500 MG,259,, 13.50 ,,,,,,,,,,"
" 6603985,NEO-SYNEPHRINE 1% INJ,636,J2370, 19.00 ,,,,,,,,,,"
" 6603990,NEO-SYNEPHRINE 1% NASAL XS,250,, 19.00 ,,,,,,,,,,"
" 6604000,NEOSPORIN EYE OINT  (NEOMY/POLYM/BACI),259,, 19.00 ,,,,,,,,,,"
