Charge Code,Charge Code Description,Price,**Price Data is effective as of 11/1/2018,
27202325,"HC INTRODUCER,MICROPUNCTURE PUSH PLUS",$360.00,,
27202304,"HC INTRODUCER,SWARTZ/RAMP",$917.00,,
27202331,HC INTRODUCER/CATHETER HEMOSTASIS FAST,$186.00,,
27200412,HC INTRODUCER/LOC SYSTEM,"$1,024.00",,
27202317,"HC INTRODUCER/SHEATH, NON-GUIDING",$108.00,,
27202314,"HC INTRODUCER/SHEATH,DESTINATION-",$104.00,,
26000001,"HC INTRODUCTION NEEDLE/INTRACATHETER,VEIN",$74.13,,
45000250,HC INTUBATION ENDOTRACHEAL,$726.48,,
76103540,"HC INTUBATION, ENDOTRACHEAL",$726.48,,
76103570,"HC INTUBATION, ENDOTRACHEAL",$726.48,,
27202543,HC INTUITIVE SURGICAL COVER SCISSOR MONO CURVED TIP,$154.40,,
27500221,HC INVENTRA DF4 HIGH ENERGY PRO MRI BIOTRONIK,"$44,422.00",,
27500220,HC INVENTRA DX HIGH ENERGY PRO MRI BIOTRONIK,"$41,160.00",,
27500219,HC INVENTRA DX PRO MRI BIOTRONIK,"$35,840.00",,
27100154,HC INVOTEC BREATHE EASY NASAL SPLINT,$169.53,,
27203012,HC INVUITY PHOTONBLADE,"$1,753.04",,
27202955,HC INVUITY WAVEGUIDE RETRACTOR BLADE,"$1,538.85",,
27000333,HC IOL - TORIC/EYEONICS/RESTORE NC,$882.00,,
27801372,HC ION (DES),"$6,921.85",,
43000013,HC IONTOPHORESIS 15 MIN (97033),$161.98,,
27500222,HC IPERIA DRT DF1/DRT DF4 HIGH ENERGY PRO MRI BIOTRONIK,"$35,840.00",,
27500223,HC IPERIA DX HIGH ENERGY PRO MRI BIOTRONIK,"$34,160.00",,
27500225,HC IPERIA HF DF1 HIGH ENERGY PRO MRI BIOTRONIK,"$57,582.00",,
27500224,HC IPERIA HF DF4 HIGH ENERGY PRO MRI BIOTRONIK,"$44,220.00",,
27200414,HC IPPB UNIT (SNGLE PT USE),$242.00,,
76103850,"HC IR ASSESS CYST, CONTRAS",$270.14,,
76103708,HC IR BIOPSY URETER AND/OR RENAL PELVIS,"$3,448.47",,
76103860,"HC IR BIOPSY, ABDM MASS","$1,899.36",,
76103847,"HC IR BLLN ANGIOPLAST NOT DIAL CIR, 1ST","$20,440.29",,
76103848,"HC IR BLLN ANGIOPLAST NOT DIAL CIR, EA ADDL","$11,833.86",,
76103846,"HC IR BLLN ANGIOPLAST NOT LOW EXTRM,COR,PULM,DIAL CIR, EA ADDL","$10,385.35",,
76103855,HC IR CONVERSION OF EXTERNAL BILIARY DRAINAGE CATH,"$4,972.29",,
27800932,HC IR CRYO SYSTEM,"$8,737.00",,
76103856,HC IR EXCHANGE OF BILIARY DRAINAGE CATH,"$4,530.76",,
76103851,"HC IR INJ FOR CHOLANGIOGRAM, INCL IMAG GUIDANCE AND S&I, EXISTING ACCESS","$4,769.22",,
76103852,"HC IR INJ FOR CHOLANGIOGRAM, INCL IMAG GUIDANCE AND S&I, NEW ACCESS","$4,530.76",,
76103842,HC IR INS CATH REN 1ST BILA,"$9,703.10",,
76103841,HC IR INS CATH REN 1ST UNIL,"$8,043.64",,
76103843,HC IR INS CATH REN ART 2ND+,"$8,670.09",,
76103844,HC IR INS CATH REN ART 2ND+,"$9,711.90",,
76103845,"HC IR INTRAVASCULAR ULTRASOUND, NONCORONARY, INITIAL",$411.42,,
76103849,HC IR PERCUT ABLATE LIVER,"$7,954.65",,
76103853,"HC IR PLACEMENT OF BILIARY DRAINAGE CATH, EXTERNAL","$5,007.68",,
76103854,"HC IR PLACEMENT OF BILIARY DRAINAGE CATH, INTERNAL-EXTERNAL","$5,007.68",,
76103857,"HC IR PLCMT STENT BILE DUCT, PERC, EA STENT, EXISTING ACCESS","$7,345.38",,
76103859,"HC IR PLCMT STENT BILE DUCT, PERC, EA STENT, NEW ACCESS, W/ BILIARY CATH","$9,306.04",,
76103858,"HC IR PLCMT STENT BILE DUCT, PERC, EA STENT, NEW ACCESS, W/O BILIARY CATH","$7,345.38",,
99900041,HC IR VEINGOGH/THERMOLYSIS OF SPIDER VEINS 30 MINS,$300.00,,
99900042,HC IR VEINGOGH/THERMOLYSIS OF SPIDER VEINS 60 MINS,$600.00,,
30100205,HC IRON,$123.12,,
30100206,HC IRON BINDING CAPACITY,$131.00,,
30500048,HC IRON STAIN,$102.00,,
30200156,"HC IRRADIATION OF BLOOD PRODUCT,E",$133.38,,
45000414,HC IRRIGATE/FLUSH VAD,$220.00,,
76100699,HC IRRIGATION BLADDER,$635.87,,
45000352,HC IRRIGATION CORPORA CAVERNOSA,$857.34,,
94000015,HC IRRIGATION IMPLANTED VAD FOR D,$220.00,,
45000560,HC IRRIGATION IMPLANTED VENOUS,$220.00,,
76103532,HC IRRIGATION TRAY,$15.84,,
76102218,"HC IRRIGATION, MAXILLAR","$1,323.76",,
92200012,HC ISCHEMIC LIMB EXERCISE TEST W/,$537.47,,
76101122,HC ISLAND PEDICLE FLAP,"$3,750.86",,
30200041,HC ISLET CELL ANTIBODY,$146.00,,
27000296,HC IV .9NS 1000CC,$143.00,,
27200879,HC IV BUTTERFLY INFUSION,$11.00,,
27200418,HC IV CANNULA MEDICUT,$26.00,,
27200934,HC IV CATH INSYTE,$21.00,,
27000295,HC IV HEPARINZED NS 500CC,$154.00,,
26000007,HC IV INFUSION CONCURRENT,$320.10,,
45000408,HC IV INFUSION CONCURRENT,$320.10,,
45000404,HC IV INFUSION HYDRATION EA ADD HR,$232.69,,
26000003,"HC IV INFUSION HYDRATION, EACH ADD'L HOUR",$232.69,,
26000002,"HC IV INFUSION HYDRATION, INITIAL 31MIN - 1HR",$564.30,,
45000403,"HC IV INFUSION HYDRATION,INITIAL 31MIN - 1HR",$564.30,,
45000407,HC IV INFUSION SEQ ADD NEW DRG UP TO 1 HR,$333.30,,
26000006,HC IV INFUSION SEQ ADD NEW DRUG UP TO 1HR,$333.30,,
26000005,HC IV INFUSION THER/DIAG/PROPH EA ADD HR,$250.00,,
45000406,HC IV INFUSION THER/DIAG/PROPH EA ADD HR,$250.00,,
26000004,HC IV INFUSION THER/DIAG/PROPH INITIAL UP TO 1 HR,$617.65,,
45000405,HC IV INFUSION THER/DIAG/PROPH INITIAL UP TO 1 HR,$617.65,,
26000013,"HC IV INFUSION;THER/DIAG,PROLONG,REQ PUMP",$147.46,,
27200880,HC IV INTRACATH,$16.00,,
27200881,HC IV INTRACATH W/STYLET,$26.00,,
27000298,HC IV MANNITOL 20% 250CC,$185.00,,
27202841,HC IV PICC CATHETER,$317.26,,
27000297,HC IV PLASMAYLTE 7.4 1000CC,$128.00,,
45000412,HC IV PUSH EA ADD SEQU NEW DRUG,$264.28,,
45000413,HC IV PUSH EA ADD SEQU SAME DRUG,$243.10,,
76000001,HC IV START,$74.13,,
27202861,HC IV START KIT,$51.00,,
45000265,"HC IV START, EMER DEPT ONLY",$74.13,,
76100604,HC IV US EA ADD VESSEL,$254.72,,
48100145,HC IV US FIRST VESSEL,$431.56,,
27203131,HC IVAS ACCESS KIT STRYKER,"$5,324.50",,
27202212,HC IVC RECOVERY CONES,"$3,473.00",,
32000145,HC IVP W NEPHROTOMOGRAPHY,"$1,137.15",,
27100183,HC J & J ELASTIKON TAPE,$34.59,,
27203205,HC J TUBE KIT LOW PROFILE MIC-KEY HALYARD,$891.40,,
30000188,HC JAK2,$495.14,,
76102114,HC JAW ARTHROSCOPY/SURG,"$7,799.36",,
76102115,HC JAW ARTHROSCOPY/SURG,"$8,999.26",,
27203209,HC JEFFERY WIRE EXCHANGE COOK,$925.50,,
27203050,HC JETSTREAM JETWIRE,"$3,046.54",,
27202747,HC JJ  CATHETER CSF VENTRICULAR EXTERNAL BACTISEAL 3-15 CM,"$2,567.63",,
27202555,HC JJ CAP SYRINGE INFILTRATION LUER LOCK,$141.51,,
27202746,HC JJ CATH SET BEVD 1.9MM CODMAN,"$2,370.19",,
27202756,HC JJ CRANIAL ACCESS CSF KIT W/DRUGS,"$1,557.49",,
27202339,HC JJ DERMABOND ADVANCED PEN,$130.70,,
27202599,HC JJ DERMABOND MINI,$78.82,,
27202730,HC JJ DRESSING HEMOSTATIC SURGICEL 2 X 3 IN,$199.18,,
27202764,HC JJ KIT CATHETER CSF LUMBAR DRAINAGE VERSION II,$966.97,,
27801520,HC JJ MONITORING KIT INTRACRANIAL PRESSURE MICROSENSOR,"$3,304.34",,
27202736,HC JJ MULTIPLE CLIP APPLIER KT,$318.55,,
27202522,HC JJ NEEDLE PNEUMOPERITONEUM INSUFFLATION,$94.80,,
27202623,HC JJ SEALANT FIBRIN EVICEL 45CM TIP,$173.93,,
27202646,HC JJ SPONGE CELLU OXD SRGCL 4X4IN,$692.77,,
27202561,"HC JJ SURGICEL HEMOSTAT 2"" X 0.5""",$107.62,,
27202635,"HC JJ SURGICEL HEMOSTAT 3"" X 2""",$199.18,,
27202556,HC JJ SUTURE CARTRIDGE ETHIBOND,$147.14,,
27202653,HC JJ SUTURE MERSILENE 5MM CTX DA 12IN,$178.84,,
27202585,HC JJ TUBE IRRIGATION SET,$80.60,,
27201218,HC JMS-AV FISTULA NEEDLE,$3.32,,
27202933,HC JOBST COMPRIFORE BANDAGE KIT,$83.07,,
32000310,"HC JOINT RADIOGRAPHY,MANL APPL ST",$318.63,,
32000249,"HC JOINT SURVEY,SINGLE VIEW,2 OR",$318.63,,
27201494,HC JOMED PULLBACK DEVICE,$319.00,,
27201207,HC KATZEN INFUSION WIRE,$453.00,,
27202966,HC KCI DRESSING CLEANSE VAC VERAFLO MED,$716.71,,
27202663,HC KCI DRESSING FOAM ADHESIVE WHITE 15X10CM,$88.70,,
27202657,HC KCI DRESSING NEGATIVE PRESSURE,$234.23,,
27100149,HC KCI DRESSING PAD VACUUM ASSISTED CLOSURE,$125.76,,
27202970,HC KCI DRESSING V.A.C VERAFLO LRG,"$1,024.53",,
27202707,HC KCI DRESSING V.A.C. GRANUFOAM  MED,$270.17,,
27202540,HC KCI DRESSING VACUUM WHITEFOAM LARGE,$88.70,,
27202968,HC KCI DRESSING WOUND VAC VERAFLO LRG,"$1,024.53",,
27202967,HC KCI DRESSING WOUND VAC VERAFLO MED,$624.40,,
27202708,HC KCI DSG FOAM V.A.C. GRANUFOAM LRG,$326.04,,
27202704,HC KCI KIT DRESSING VACUUM ASSISTED CLOSURE GRANUFOAM SML 10 X 7,$214.24,,
27202655,HC KENTEC RETRACTER PANNICULUS,$520.50,,
30000047,"HC KETOGENIC STEROIDS,  FRACTIONATION",$154.43,,
76100683,HC KIDNEY ENDOSCOPY,"$2,506.98",,
76102610,HC KIDNEY ENDOSCOPY,"$6,453.91",,
76102614,HC KIDNEY ENDOSCOPY,"$1,506.42",,
76102615,HC KIDNEY ENDOSCOPY,"$9,899.14",,
76103721,HC KIDNEY ENDOSCOPY AND BIOPSY,"$1,304.28",,
76102611,HC KIDNEY ENDOSCOPY TRT,"$6,508.34",,
76102612,HC KIDNEY ENDOSCOPY TRT,"$7,882.37",,
76102616,HC KIDNEY ENDOSCOPY&T,"$5,563.88",,
34100107,HC KIDNEY FUNCTION STUDY; W/O PHA,"$1,184.98",,
34100061,HC KIDNEY IMAGING (SPECT),"$2,006.26",,
34100057,"HC KIDNEY IMAGING,W/VASC FLOW","$1,705.32",,
34100060,"HC KIDNEY IMAGING,W/VASC FLOW, MULTIPLE","$2,052.82",,
34100058,"HC KIDNEY IMAGING,W/VASC FLOW, SINGLE","$1,980.81",,
34100059,"HC KIDNEY IMAGING,W/VASC FLOW, SINGLE W/PHARM","$2,013.48",,
27201963,HC KIT ANGIO CATH GUIDING ATTAIN COMMAND,"$3,592.88",,
27801581,HC KIT ANGIO PERI,$95.19,,
27200886,HC KIT AUTO BLOOD,$335.00,,
99000004,HC KIT BREAST PUMP MANUAL,$43.70,,
27801589,HC KIT CATH 15.5F 28X23 SINGLE VALVE,"$1,509.20",,
27202745,HC KIT CATHETER CENTRAL VENOUS PEDIATRIC 4 FR X 18 CM,$906.56,,
27100164,HC KIT CIRCUIT BREATHING VENTILATOR FLEXIBLE,$453.67,,
27202862,HC KIT CRANIAL ACCESS,"$1,927.46",,
27203163,HC KIT FIBER LASER VSI,"$1,590.05",,
31000273,HC KIT GENE ANALYS D816 VARIANT,$393.25,,
31000108,HC KIT GENE TARGETED SEQ ANALYS,$659.02,,
27203140,HC KIT HEMOSTATIC BAXTER,"$2,654.52",,
27500205,HC KIT IMPLANT STYLET CPS,$193.00,,
27201930,"HC KIT INTRODUCER GASTROSTOMY MIC-KEY, HALYARD HEALTH","$1,036.50",,
27201929,HC KIT INTRODUCER SHEATH GREBSET,$607.66,,
54100002,HC KIT IV PREP,$36.99,,
27800999,HC KIT LEAD NEUROSTIMULATOR COMPACT TRIAL,"$11,619.00",,
27202326,HC KIT NEPHROSTOMY PERC,$521.00,,
27203025,HC KIT PHLBCT VN HK,$150.54,,
27201068,HC KIT PRP PACK DISP,"$1,591.00",,
27203204,HC KIT PRP SYRINGE ARTHREX,$943.25,,
27200887,"HC KIT REFILL, IMPLANTABLE PUMP",$137.00,,
27201069,HC KIT SPRAY APPLICATION,$667.00,,
27200459,"HC KIT, 20G RADIAL ART",$111.00,,
27200443,"HC KIT, ACCESSORY PENUMBRA SYSTEM","$1,537.00",,
27800998,"HC KIT, ANCHOR CLIK","$1,941.00",,
27000155,"HC KIT, ANES ADMIN W/Y CLIP",$75.00,,
27200444,"HC KIT, AUTOPLEX CEMENT DELIVERY S","$3,241.00",,
27100065,"HC KIT, BRIDLE AMT",$294.00,,
27200223,"HC KIT, CATH CVP 20 GA ARROW",$148.00,,
27800144,"HC KIT, CATH INTRODUCER",$191.00,,
27200839,"HC KIT, CATH, ARTERIAL LINE",$340.00,,
27800246,"HC KIT, CATHETER IMPELLA PUMP","$68,250.00",,
27200815,"HC KIT, CATHETER LUMBAR","$1,202.00",,
27200430,"HC KIT, CEMENT, KYPHO",$559.00,,
27201060,"HC KIT, CHARGING SYSTEM PRECISION","$8,372.00",,
27000291,"HC KIT, COMPRESSION WRAP",$70.00,,
27100103,"HC KIT, CONVINENCE",$147.00,,
27200266,"HC KIT, CVP 14GA 16GA 20GA",$111.00,,
27200816,"HC KIT, DRAINAGE SYSTEM VENTRICULAR",$987.00,,
27000126,"HC KIT, DRAINAGE, PERICARDIOCENTES",$493.00,,
27200307,"HC KIT, DSG, PROFORE",$89.00,,
27200791,"HC KIT, ENCORE ADVANTAGE 26",$235.00,,
27000156,"HC KIT, ENDOSCOPIC LIGATION",$893.00,,
27200432,"HC KIT, ENDOSCOPIC LIGATION",$926.00,,
27201001,"HC KIT, FIBRIN TISSEEL FROZEN 10ML","$2,461.00",,
27200447,"HC KIT, FLOWMATE",$347.00,,
27000163,"HC KIT, FNA","$2,090.00",,
27200987,"HC KIT, GASTRO SAF T PEXY",$683.00,,
27200449,"HC KIT, GASTROSTOMY INTRODUCER","$1,483.00",,
27800187,"HC KIT, HEARTMATE II VAD IMPLANT","$258,125.00",,
27200799,"HC KIT, IMPELLA INTRO 13 FR","$3,241.00",,
27000157,"HC KIT, INFLATION DEVICE ENCORE",$242.00,,
27200434,"HC KIT, INFLATION DEVICE ENCORE",$250.00,,
27100063,"HC KIT, IV Y ADMIN",$51.00,,
27200435,"HC KIT, KYPHOPAK FIRST FRACTURE","$12,910.00",,
27202295,"HC KIT, LASER ACCESSORY","$1,447.00",,
27200450,"HC KIT, LUMBAR ACCESSORY W/CATHETE","$1,122.00",,
27200818,"HC KIT, LUMBAR PUNCTURE","$1,202.00",,
27200814,"HC KIT, MICROSENSOR CODMAN BASIC","$3,223.00",,
27202215,"HC KIT, MICROSNARE","$2,732.00",,
27200813,"HC KIT, MONITORING PRESSURE INTERCANIAL","$3,556.00",,
27200812,"HC KIT, MONITORING PRESSURE OLM","$3,097.00",,
27200436,"HC KIT, MYELO/OMNIPAQUE 180",$147.00,,
27200720,"HC KIT, PARA/THORAX/BIOPSY",$244.00,,
27200840,"HC KIT, PEG",$438.00,,
27100066,"HC KIT, PHENOL APPLICATOR",$139.00,,
27800734,"HC KIT, PLEURX PLEURAL CATHETER","$2,547.00",,
27200576,"HC KIT, PNEUMOTHORAX",$437.00,,
27200437,"HC KIT, PNEUMOTHORAX ARROW",$273.00,,
27000159,"HC KIT, PNEUMOTHORAX, ARROW",$273.00,,
27201062,"HC KIT, PROGRAMMER REMOTE CONTROL SPECTRA PRECISION","$7,191.00",,
27200796,"HC KIT, PSI",$289.00,,
27200438,"HC KIT, PUNCTURN PLUS .5MM - .7MM",$183.00,,
27200798,"HC KIT, QUICK SET-UP IMPELLA","$1,025.00",,
27200821,"HC KIT, REPAIR CATHETER BROVIAC",$833.00,,
27200439,"HC KIT, REPAIR,HICKMAN CATH,WHITE",$145.00,,
27200456,"HC KIT, ST JUDE ENSITE SURFACE ELE","$4,399.00",,
27200991,"HC KIT, STABILIT FIRST FRACTURE","$8,878.00",,
27800430,"HC KIT, SURGICAL CEMENT MIXING","$1,332.57",,
27000328,"HC KIT, SYMPHONY DOUBLE PUMPING LACTINA",$48.09,,
27800296,"HC KIT, TANDEM HEART PROCEDURE","$65,667.00",,
27200440,"HC KIT, TRACH VENT",$271.00,,
27200458,"HC KIT, TRANS RADIAL",$978.00,,
27200699,"HC KIT, TRANSDUCER KIT",$100.00,,
27801013,"HC KIT, TRANSGASTRIC JEJUNAL TUBE FEEDING LOW PROFILE","$1,754.00",,
27200441,"HC KIT, VASCULAR",$229.00,,
27201004,"HC KIT,CATHETER ACCESS PORT",$193.00,,
27800924,"HC KIT,CATHETER HEMODIALYSIS",$833.00,,
27200939,"HC KIT,EVIDENT MWA TUBE/CHAMBER","$1,132.00",,
27800425,"HC KIT,FEEDING TUBE MIC-KEY JEJUN",$690.00,,
27200855,"HC KIT,FLOWMATE",$335.00,,
27200859,"HC KIT,GASTRONSTOMY INTRODUCER","$1,483.00",,
27201077,"HC KIT,HIPEC","$13,510.00",,
27200955,"HC KIT,INTRODUCER",$364.00,,
27202323,"HC KIT,INTRODUCER VASCULAR",$200.00,,
27800785,"HC KIT,INTRODUCER VASCULAR",$396.00,,
27800751,"HC KIT,LEAD NEUROSTIMULATOR TEST","$3,747.00",,
27201012,"HC KIT,MANIFOLD",$413.00,,
27200854,"HC KIT,MANIFOLD ACIST",$125.00,,
27202294,"HC KIT,PERFORATOR EVLT","$1,690.00",,
27200918,"HC KIT,PERICARDIOCENTESIS",$626.00,,
27200916,"HC KIT,SEAL FBRN TISSEEL FRZN 4ML",$980.00,,
27200843,"HC KIT,TOUCH CONTROL ACIST",$155.00,,
27800481,"HC KIT,TRIPLE LUMEN CATH POWER TR",$838.00,,
27202041,"HC KIT,TRIPLE-LUMEN CATH W/ARROWG",$658.00,,
27202054,"HC KIT,TRIPLE-LUMEN CATH W/ARROWG",$658.00,,
30500100,HC KLEIHAUER-BETKE SCAN,$154.28,,
76102153,HC KNEE ARTHROSCOPY,"$6,664.13",,
76102151,"HC KNEE ARTHROSCOPY, DIAGNOSTIC","$6,317.50",,
76102152,HC KNEE ARTHROSCOPY/DRA,"$8,894.08",,
76102140,HC KNEE ARTHROSCOPY/SUR,"$4,499.64",,
76102154,HC KNEE ARTHROSCOPY/SUR,"$8,031.30",,
76102155,HC KNEE ARTHROSCOPY/SUR,"$6,453.52",,
76102156,HC KNEE ARTHROSCOPY/SUR,"$6,699.85",,
76102157,HC KNEE ARTHROSCOPY/SUR,"$5,637.42",,
76102158,HC KNEE ARTHROSCOPY/SUR,"$7,925.15",,
76102159,HC KNEE ARTHROSCOPY/SUR,"$8,935.00",,
76102160,HC KNEE ARTHROSCOPY/SUR,"$8,236.80",,
76102161,HC KNEE ARTHROSCOPY/SUR,"$8,311.68",,
76102162,HC KNEE ARTHROSCOPY/SUR,"$9,937.01",,
76102163,HC KNEE ARTHROSCOPY/SUR,"$5,311.28",,
76102164,HC KNEE ARTHROSCOPY/SUR,"$5,625.18",,
76102165,HC KNEE ARTHROSCOPY/SUR,"$13,006.95",,
76102166,HC KNEE ARTHROSCOPY/SUR,"$16,631.71",,
76100444,HC KNEE ARTHROSCOPY/SUR; DEBRIDE,"$7,675.76",,
76100445,HC KNEE ARTHROSCOPY/SUR; W/MENISCECTOMY,"$8,189.50",,
76102141,HC KNEE ARTHROSCOPY/SURG,"$4,720.65",,
27400036,"HC KNEE ORTHOSIS, IMMOBILIZER, CANVAS LONGITUDINAL",$133.00,,
32000105,HC KNEE XRAY THREE VIEWS,$412.14,,
32000104,"HC KNEE XRAY,ONE OR TWO VIEWS",$366.42,,
32000107,"HC KNEE X-RAY;BOTH KNEES,STANDING",$385.71,,
32000106,"HC KNEE,XRAY,COMPLETE,FOUR OR MOR",$605.84,,
76103379,"HC KNEE/ARTHROTOMY,MENISECTOMY MED OR LAT","$9,068.86",,
27400084,HC KOFIX ADJ JT PREFAB,$887.00,,
27203202,HC KOPANS BREAST LESION LOCALIZATION NEEDLE COOK,$189.76,,
31000274,HC KRAS GENE ADDL VARIANTS,$528.11,,
30000189,HC KRAS GENE ANALYSIS VARIANTS IN EXON 2,$717.60,,
27801571,HC KT MCTRDCR GREBSET 5F 21G X 1KT,$604.66,,
27201668,HC KUMPE CATHETER,$53.00,,
27203116,HC KYPHOPAK XPANDER MEDTRONIC,"$8,427.11",,
27400041,HC L M ANKLE JT,$93.00,,
30000050,HC L/S RATIO FETAL LUNG MATURITY,$368.29,,
27400231,"HC L0120, UNIVERSAL CERVICAL COLLAR 3 IN TO 4 IN",$24.24,,
27400234,"HC L0150, PATRIOT COLLAR PEDIATRIC & ADULT",$40.92,,
27400233,"HC L0172, CALIF TRACH COLLAR",$66.72,,
27400214,"HC L0174, ASPEN PEDI COLLAR",$176.14,,
27400235,"HC L0174, VISTA COLLAR SET ADULT",$312.30,,
27400259,"HC L0457, DJO TLSO","$2,525.94",,
27400213,"HC L0460, BRACE BACK TLSO","$1,291.12",,
27400212,"HC L0633, BRACE BACK LITE BACK",$309.94,,
27400262,"HC L0633, VISTA LSO","$1,308.48",,
27400260,"HC L0637, VISTA TLSO","$1,886.50",,
27400261,"HC L0642, DJO EXOS LO",$829.47,,
27400308,"HC L0650, DJO SPINAL BRACING EXOS FORM II 637 S/M/L/XL",$752.74,,
27400258,"HC L1620, FLEX PAVLIK HARNESS, PREFABRICATED/CUSTOMIZED",$312.37,,
27400221,"HC L1812, DRYTEX ECO HINGED KNEE PULL ON",$277.25,,
27400252,"HC L1820, BRACE KNEE TRU-PULL LITE",$230.39,,
27400207,"HC L1830, BASIC KNEE SPLINT 10 IN TO 24 IN",$141.12,,
27400203,"HC L1831, BRACE KNEE HINGED WRAPAROUND W/ POPLITEAL CUTOUT DRYTEX",$389.20,,
27400227,"HC L1831, DRYTEX HINGED KNEE, RM BTTRSS",$365.74,,
27400205,"HC L1833, BRACE KNEE TELESCOPING TOTAL RANGE OF MOTION",$581.15,,
27400228,"HC L1833, COOL X-ACT ROM",$610.83,,
27400224,"HC L1833, DRYTEX PLAYMAKER II DONUT POP",$685.01,,
27400209,"HC L1843, BRACE KNEE OA LITE",$870.97,,
27400225,"HC L1845, ARMOR CI STD","$1,832.60",,
27400202,"HC L1845, BRACE ACL ARMOR STD CALF","$1,790.07",,
27400201,"HC L1845, BRACE KNEE OA FULLFORCE","$1,953.12",,
27400222,"HC L1845, OA ADJUSTER MEDIAL","$1,670.68",,
27400200,"HC L1902, ANKLE SUPPORT STABILIZED",$88.16,,
27400216,"HC L1902, BRACE ANKLE AIRLIF",$184.19,,
27400198,"HC L1906, BRACE ANKLE VELOCITY STANDARD",$324.03,,
27400286,"HC L1932, YPSILON AFO (RT/LT, 11/12/13)","$2,042.81",,
27400204,"HC L2795, BRACE KNEE TRU-PULL LITE ADDON",$175.32,,
27400219,"HC L2795, REACTION KNEE BRACE",$374.76,,
27400226,"HC L2795, TRU-PULL ADVANCE ATTACH",$274.41,,
27400046,"HC L2999, INSTEP STRAP ADDITION",$90.00,,
27400215,"HC L3650, SPLINT UNIVERSAL CLAVICLE",$64.54,,
27400197,HC L3660 SHOULDER IMMOBILIZER  CLINIC,$32.12,,
27400196,"HC L3670, SHOULDER IMMOBILIZER DELUXE",$42.92,,
27400195,"HC L3670, SHOULDER IMMOBILIZER QUICK-FIT",$220.14,,
27400220,"HC L3675, SULLY SHOULDER",$578.44,,
27400182,"HC L3760, ELBOW BRACE IROM",$460.68,,
27400181,"HC L3760, ELBOW GUARD DONJOY",$546.11,,
27400229,"HC L3760, X-ACT ROM ELBOW",$534.94,,
27400312,"HC L3807, RCA WRIST/ HAND/ FINGER ORTHOSIS, W/O/ JOINTS, PREFABRICATED",$306.05,,
27400185,"HC L3809, BOXER'S FRACTURE BRACE",$514.70,,
27400184,"HC L3809, LONG THUMB SPICA WITH BOA",$420.49,,
27400240,"HC L3809, QUICK FIT W.T.O. UNIVERSAL",$96.50,,
27400245,"HC L3809, TKO KNUCKLE ORTHOSIS",$199.46,,
27400238,"HC L3908, B.A.T.H. WRIST SPLINT",$39.35,,
27400192,"HC L3908, WRIST BRACE FOREARM QUICK-FIT UNIVERSAL",$63.84,,
27400191,"HC L3908, WRIST BRACE PROCARE QUICK-FIT UNIVERSAL",$72.88,,
27400189,"HC L3924, EXTENDED SHORT THUMB SPICA",$261.92,,
27400187,"HC L3924, THUMB SUPPORT THUMB-O-PRENE UNIVERSAL",$78.28,,
27400244,"HC L3980, HUMERAL CUFF",$190.23,,
27400243,"HC L3980, OVER-THE-SHOULDER HUMERAL CUFF",$381.70,,
27400186,"HC L3984, BRACE SHORT ARM FRACTURE",$514.70,,
27400183,"HC L3984, WRIST BRACE WITH BOA",$406.68,,
27400199,"HC L4350, BRACE ANKLE AIR-STIRRUP",$139.73,,
27400218,"HC L4361, AIRSELECT SHORT",$348.60,,
27400217,"HC L4361, AIRSELECT STANDARD WALKER BOOT",$367.13,,
27400180,"HC L4361, BOOT WALKER SHORT PNEUMATIC PEDIATRIC & ADULT",$288.91,,
27400178,"HC L4361, MAXTRAX AIR WALKER ANKLE SHORT",$266.29,,
27400223,"HC L4387, MAXTRAX ANKLE AIR WALKER BOOT",$210.56,,
27400241,"HC L4387, MINITRAX WALKING BRACE",$292.35,,
27400175,"HC L4397, BOOT PODUS UNIVERSAL",$246.58,,
27400177,"HC L4397, CARE KIT AIRHEEL/DORSAL NIGHT SPLINT",$362.75,,
27400230,"HC L4397, DORSIWEDGE NIGHT SPLINT",$177.48,,
27400242,"HC L4397, PLANTAR FASCITIS NIGHT SPLINT",$226.07,,
27400176,"HC L4397, SPLINT FOOT NIGHT PLANTAR FASCIITIS",$246.73,,
30100355,HC LAB SPECIMEN HANDLING,$42.17,,
76102595,HC LAB VEN/ABD HERN PRO,"$10,802.45",,
72100012,"HC LABOR, 0-60 MINUTES",$456.28,,
72100013,"HC LABOR, EA ADL HOUR",$456.28,,
45000296,HC LACERATION TONGUE POS 2.5CM,$827.22,,
30100207,HC LACTATE (LACTIC ACID),$194.98,,
30100210,"HC LACTOFERRIN, FECAL, QUALITATIVE",$167.54,,
76103449,HC LAMINECTOMY/SACRAL/CORD DECOMPRESS 1-2 SEG,"$9,344.03",,
76102975,"HC LAMINOTOMY, SINGLE C","$14,279.62",,
76102976,"HC LAMINOTOMY, SINGLE L","$14,965.60",,
30100484,HC LAMOTRIGINE,$164.98,,
75000126,HC LAP CHOLECYSTECTOMY,"$11,442.20",,
76102596,HC LAP INC HEINIA REPAI,"$9,081.16",,
76102599,HC LAP INC HERN RECUR CO,"$14,561.36",,
76102598,HC LAP INC HERNIA REPAIR,"$14,061.84",,
76102597,HC LAP INC REPAIR C,"$13,685.36",,
76102592,HC LAP ING HERNIA REPAIR,"$10,613.40",,
