Charge / Procedure Number,Billing Description,CDM Price
60900206,COMPR STOCK BK 30-40 MMHG-SURG,318.77
61000140,INTRAUTERINE COPPER CONTRACP,"1,001.21"
61000270,BREATHING CIRCUIT,140.18
61001290,PUNCTAL PLUG PERM EA,176.07
61001300,PUNCTAL PLUG TEMP EA,38.83
61002035,TRACH SUCTION CATH CLSD EA,126.35
61100100,ACE BANDAGE,13.50
61100120,CAST (PLASTER),43.20
61100130,CAST (FIBERGLASS),152.04
61100140,SURGICAL BOOT/SHOE EA,140.83
61100200,CERV COLLAR PLAST SEMI-RIG ADJ,566.95
61100220,HEEL PAD REMOVABLE FOR SPUR,70.39
61100310,FLUTTER / ACAPELLA,202.50
61100320,PEAK FLOW METER HAND HELD,183.55
61100330,PALM CUPS,16.20
61100340,MDI SPACER,75.60
61100350,MDI SPACER WITH MASK,75.60
61100360,"INCENTIVE SPIR, EQUIPMENT",36.50
61100420,"CANNULA, NASAL",10.37
61100670,HALLUX VALGUS NITE DYN PRE OTS,140.40
61100700,PNEUMAT WALKING BOOT PRE CST,"1,684.78"
61100730,THERAPEP,102.60
61100740,EZ PAP,91.80
61100750,AEROCLIPS,29.70
61100800,O2 1-4 HRS,202.50
61100820,O2 4-12 HRS,405.00
61100825,O2 12-24 HRS,810.00
61100870,SPLINT PREFAB DIGIT-L THUMB,16.20
61100871,SPLINT PREFAB DIGIT-L 2ND FING,16.20
61100872,SPLINT PREFAB DIGIT-L 3RD FING,16.20
61100873,SPLINT PREFAB DIGIT-L 4TH FING,16.20
61100874,SPLINT PREFAB DIGIT-L 5TH FING,16.20
61100875,SPLINT PREFAB DIGIT-R THUMB,16.20
61100876,SPLINT PREFAB DIGIT-R 2ND FING,16.20
61100877,SPLINT PREFAB DIGIT-R 3RD FING,16.20
61100878,SPLINT PREFAB DIGIT-R 4TH FING,16.20
61100879,SPLINT PREFAB DIGIT-R 5TH FING,16.20
61200230,UPR EXTRM FX BRACE HUMERAL PRE,"1,625.99"
61200240,"BRACE, FRACTURE RADIAL/ULNAR","1,625.99"
61200290,RIB BELT,51.71
61200320,KNEE STABLIZER ACL,"2,032.52"
61200470,"ORTHO DEV REPAIR, PER 15 MIN",268.84
61200480,SO 8 ABD RSTR CANV/WEB PRE OTS,611.95
61200490,KO DOUBLE UPRIGHT PRE CST,"1,867.37"
61200500,KNEE DBL UPRIGHT/AIR PRE CST,"3,287.75"
61200520,DBL BAR BK ORTHOSIS,"1,957.24"
61200540,AFO MULTILIG ANK SUP PRE OTS,"1,254.64"
61200550,"ARCH SUPPORT, LONGITUDINAL",280.25
61201050,CERVICAL COLLAR 2-PC SEMIRIGID,785.65
61201319,SO FIG8 ABD RESTRAINR PRE OTS,433.57
61201350,FOOT DROP SPLINT RECUMB PREOTS,456.14
61201737,TRACH-ESOPH VOICE PROS PT INSE,249.96
61201738,TRACH-ESOPH VOICE PROS-PROV IN,573.37
61201742,HEEL WEDGE,72.36
61201745,"ARCH SUPPORT, LONGITUDINAL/MT",399.17
61201776,REPLACE INDWEL TRACHESOPH PROS,430.22
61201779,TRACHEOESOPH PUNCT DIL REPL,540.02
61201783,TRACH/LARYNX TUBE NON-CUFF EA,349.73
61201784,TRACH/LARYNX TUBE CUFFED EA,346.72
61201785,TRACH/LARYN TUBE SS EA,332.66
61201786,TRACH SHOWER PROTECTOR EA,22.50
61201787,TRACH STENT/STUD/BUTTON EA,525.59
61201788,TRACH MASK EA,21.71
61201790,"TRACHEOSTOMY, INNER CANNULA",45.94
61201791,TRACHEOSTOMY CLEANING BRUSH EA,28.03
61201882,AFO RIGID ANT TIB SECTION,"4,675.78"
61201884,KAFO UPRIGHT STANCE-CUSTOM,"6,842.06"
61201886,ADDTN LWR EXTRM ROCKER BOTTOM,489.73
61201910,HEADSET COCHLEAR IMPLANT REPLCM,"2,234.21"
61201912,MICROPHONE COCHLEAR IMPLANT RPL,537.41
61201914,TRANSMIT COIL COCH IMPLANT REPLA,469.42
61201916,TRANSMIT CABLE COCH/AUD REPLC,147.61
61201920,ZINC AIR BATTERY COCH IMPL REPL,6.37
61201922,ALKALINE BAT COCH IMPLANT REPL,5.40
61201936,SIO FLEX PELVISACRAL PRE OTS,587.01
61201940,SIO RIG PNL PELV-SAC PRE OTS,"2,294.46"
61201944,LO FLEX L1-BELOW L5 PRE OTS,313.16
61201946,LO SAG STAYS/PANELS PRE CST,421.90
61201948,LO SAG RIGID AP PANEL PRE CST,"2,153.92"
61201950,LSO FLEX NO RIG STAY PRE OTS,454.09
61201954,LSO R POST PNL SJ-T9 PRE CST,848.59
61201956,LSO SAG R AP PANEL PRE CST,"1,820.62"
61201960,LSO SC R POS-LAT PANEL PRE CST,"1,502.51"
61201964,LSO SAGIT RIGID PANEL PREFAB,"2,717.97"
61201968,LSO SAG-COR AP PANEL PRE CST,"2,128.67"
61201972,LSO S/C SHELL/PANEL PRE CST,"2,128.67"
61202058,DIAB MULT DEN INSERT CUSTOM,162.00
61202060,CTLSO INFANT IMMOBILIZER,540.00
61202062,WHFO W/JOINT(S) CUSTOM,"2,166.31"
61202064,WHFO RIGID WO JOINTS CUSTOM,"2,507.64"
61202066,WHO NONTORSION JOINTS PRE CST,"2,535.03"
61202072,ADD UPR EXTRM PROS ADDL SWITCH,"1,148.04"
61202074,ADD UPR EXT FLEX/EXT/ROT WRIST,"6,300.59"
61202078,TERM DEV PASSIVE HAND/MITT,"1,119.20"
61202080,TERM DEV SPORT/REC/WK ATTCHMT,"1,710.84"
61202082,TERM DEV MECH HOOK/VOL OPEN,"1,200.31"
61202084,TERM DEV MECH HOOK VOL CLOSING,"2,773.99"
61202086,TERM DEV MECH HAND/VOL OPEN,"2,027.56"
61202088,TERM DEV MECH HAND/VOL CLOSING,"3,085.96"
61202090,"ELECTRIC HAND, ADULT","7,108.04"
61202092,"ELECTRIC HAND, PEDIATRIC","11,187.32"
61202094,"ELECTRIC HOOK, ADULT","7,252.45"
61202102,FO PIP DIP NONTORS JT/SPRG OTS,326.76
61202106,HFO NONTORSN JT PRE CST,533.41
61202124,ADD LWR EXTRM ORTH REPLCMT EA,459.00
61202126,CRAN CERV ORTH TORTICOLLIS,"1,494.41"
61202140,INJ BULK AGENT UT 1ML,"1,575.00"
61202176,SHOULDER SLING/VEST ABD RESTRN,94.50
61202178,SO ABD AIRPLANE W/WO JT CUSTOM,"1,796.22"
61202180,AFO WALKING BOOT CUSTOM,"3,831.78"
61202200,KNEE DISARTIC SACH FT ENDOSKEL,"6,813.55"
61202205,TERM DEV ARTIC DIGITS/MOTOR,"5,281.84"
61202365,KO ELASTIC/JOINTS PRE OTS,900.47
61202415,WALK BOOT NON-PNEUM PRE OTS,824.28
61202420,FO ST/DYN MIN AMBUL PRE OTS,496.80
61202450,UPR EXTRM FX ORTH HUM SHLD CAP,"2,030.78"
61202500,BELT/STRAP/SLEEVE/GARMT ANY,21.60
61202505,KO SGL UPR THIGH/CALF PF-OTS,"1,988.61"
61202510,KO DBL UPR THIGH/CALF PF OTS,"1,896.08"
61300100,ENTERAL FEEDING;PUMP FED KIT,132.36
61300110,ENTERAL CAT I;SEMISYN 100CAL,7.72
61300120,ENTERAL CAT II;INT PROT 100CAL,6.25
61300215,ENTERAL CAT IV;DEF 100 CAL,13.86
61300220,"FOOD THICKENER,ORAL,OZ",16.20
61300230,ENTERAL CAT III;H PROT 100CAL,21.70
61300240,ENTERAL CAT V;MOD 100CAL,10.79
61300245,ENTERAL FEEDING;GRAV FED KIT,90.89
61300260,ENTERAL FORMULA ADULT,8.10
61300265,ENTERAL FORMULA PEDS,8.10
61300270,ADDITIVE ENTERAL FORMULA,8.10
61300275,ENT FORM BLENDERIZED NAT FOODS,17.84
61300280,ENT FORM SPECIAL METABOLC NEEDS,8.10
61300285,ENT FORM PEDS INTACT NUT,8.10
61300290,ENT FORM PEDS SOYBASED,8.10
61300295,ENT FORM PEDS CALORICALLY DENSE,8.10
61300300,ENT FORM PEDS HYDROLYZED AA,8.10
61300305,ENT FORM PEDS SPEC METABOLIC,8.10
61400120,TAPE NON-WATERPRF 18IN2-OST,1.30
61400130,TAPE NON-WATERPRF 18IN2-ORTH,1.30
61400140,TAPE NON-WATERPRF 18IN2-SURG,1.30
61400150,TAPE WATERPRF 18IN2-OST,4.97
61400160,TAPE WATERPRF 18IN2-ORTH,4.97
61400170,TAPE WATERPRF 18IN2-SURG,4.97
61400350,STERILE SALINE/WATER 10ML,8.10
61500240,HEARING AID DIG BINAUR BTE,"6,802.44"
61500285,AUD OSSEOINTEGRATED DEVICE,"7,958.60"
61500290,AUD OSSEO DEV EXT SOUND PROC,"4,461.08"
62000100,CANE 3-4 PRONG,372.81
62000110,CANE,220.56
62000120,CRUTCHES WOOD PAIR,288.50
62000200,WALKER/TRUNK SUPPORT,"2,111.63"
62000210,WALKER WHEELED RIGID,711.69
62000270,WALKER RIGID,458.14
62000280,WALKER FOLDING (PICKUP),590.47
62000290,WALKER FOLDING WHEELED,742.68
62000320,WALKER HEAVY DUTY,743.77
62000330,WALKER HEAVY DUTY WHEELED,"1,306.49"
62000340,WALKER PLATFORM ATTACHMENT,523.37
62200010,CPAP HEAD GEAR,230.76
62200152,VARIABLE CONCENTRATION MASK,8.10
62200172,TRACH CARE KIT;NEW TRACH,284.71
62200182,TRACH CARE KIT;OLD TRACH,37.97
62200192,NEB SM VOL NONFILT PNEUM DISP,21.17
62200202,NEB LG VOL UNFILLED,36.22
62200262,AEROSOL FACE MASK PEDS/ADULT,20.09
62200272,CPAP FILTER,37.26
62200282,NEBULIZER W/COMPRESSOR,113.08
62200332,TRACHEAL SUCTION CATHETER,25.84
62200342,"NEB ADMIN SET, SM VOL NON-DISP",198.28
62200972,TUBING FOR SUCTION PUMP,33.62
62200982,ADMIN SET/SM NONFILT NEB DISP,27.29
62201042,H20 DISTILL 1000ML LG VOL NEB,5.94
62201072,CPAP FULL FACE MASK,"1,104.25"
62201112,CPAP CHINSTRAP,109.97
62201122,CPAP TUBING,255.01
62201282,MOISTURE EXCHANGR INVASIVE,40.50
62201402,GLUCOSE MONITOR-ID-KX,445.39
62201412,GLUCOSE MONITOR-NID-KS,445.39
62201422,ALK BATT GLUCOSE MONITOR-ID-KX,11.12
62201432,ALK BATT GLUCOSE MONITR-NID-KS,11.12
62201442,J-CELL BATT GLUCOSE MON-ID-KX,38.32
62201452,J-CELL BATT GLUCOSE MON-NID-KS,38.32
62201462,SILV OX BAT GLUCOSE MON-ID-KX,17.58
62201472,SILV OX BAT GLUCOSE MON-NID-KS,17.58
62201482,ALCOHOL WIPES PER BOX-ID-KX,8.10
62201492,ALCOHOL WIPES PER BOX-NID-KS,8.10
62201502,GLUCOSE TEST STRIPS-50-ID-KX,237.65
62201512,GLUCOSE TEST STRIPS-50-NID-KS,237.65
62201522,LANCETS-BOX OF 100-ID-KX,84.63
62201532,LANCETS-BOX OF 100-NID-KS,84.63
62201542,INSULIN SYRINGES (100)-ID-KX,54.00
62201552,INSULIN SYRINGES (100)-NID-KS,54.00
62201562,LITH BATT GLUCOSE MON-ID-KX,24.54
62201572,LITH BATT GLUCOSE MON-NID-KS,24.54
62201598,SPIROMETER NON-ELECTRONIC,81.00
62201600,SPIROMETER ELECTRONIC W ACCSRY,135.00
62201626,REPAIR/SVC DME LABOR 15M,206.96
62270,SPINAL FLUID TAP DIAGNOSTIC,"1,673.31"
62272,DRAIN CEREBRO SPINAL FLUID,"2,351.89"
64400,N BLOCK INJ TRIGEMINAL,"2,751.08"
64402,N BLOCK INJ FACIAL,"1,921.48"
64450,N BLOCK OTHER PERIPHERAL,"1,478.40"
65205,REMOVE FOREIGN BODY FROM EYE,576.58
65220,REMOVE FOREIGN BODY FROM EYE,673.83
65222,REMOVE FOREIGN BODY FROM EYE,680.98
69000,DRAIN EXTERNAL EAR LESION,"1,031.07"
69020,DRAIN OUTER EAR CANAL LESION,"1,222.53"
69100,BIOPSY OF EXTERNAL EAR,806.05
69200,CLEAR OUTER EAR CANAL,840.11
69205,CLEAR OUTER EAR CANAL,"2,669.37"
69209,REMOVE IMPACTED EAR WAX UNI,119.09
69210,REMOVE IMPACTED EAR WAX UNI,336.04
69220,CLEAN OUT MASTOID CAVITY,458.24
69420,INCISION OF EARDRUM,"2,062.11"
69433,CREATE EARDRUM OPENING,"2,205.58"
69450,EARDRUM REVISION,"8,115.06"
69540,REMOVE EAR LESION,"2,132.36"
69610,REPAIR OF EARDRUM,"1,127.35"
69620,REPAIR OF EARDRUM,"9,664.37"
70030,X-RAY EYE FOR FOREIGN BODY,392.20
70100,X-RAY EXAM OF JAW <4VIEWS,407.56
70110,X-RAY EXAM OF JAW 4/> VIEWS,512.95
70120,X-RAY EXAM OF MASTOIDS,129.30
70130,X-RAY EXAM OF MASTOIDS,714.15
70140,X-RAY EXAM OF FACIAL BONES,362.03
70150,X-RAY EXAM OF FACIAL BONES,446.49
70160,X-RAY EXAM OF NASAL BONES,265.49
70200,X-RAY EXAM OF EYE SOCKETS,574.99
70210,X-RAY EXAM OF SINUSES,301.69
70220,X-RAY EXAM OF SINUSES,512.87
70250,X-RAY EXAM OF SKULL,362.03
70260,X-RAY EXAM OF SKULL,512.87
70330,X-RAY EXAM OF JAW JOINTS,611.06
70360,X-RAY EXAM OF NECK,301.69
70450,CT HEAD/BRAIN W/O DYE,"2,387.43"
70460,CT HEAD/BRAIN W/DYE,"2,850.85"
70470,CT HEAD/BRAIN W/O & W/DYE,"3,087.43"
70480,CT ORBIT/EAR/FOSSA W/O DYE,"2,738.51"
70481,CT ORBIT/EAR/FOSSA W/DYE,"3,019.38"
70486,CT MAXILLOFACIAL W/O DYE,"2,598.09"
70487,CT MAXILLOFACIAL W/DYE,"2,907.95"
70490,CT SOFT TISSUE NECK W/O DYE,"2,703.40"
70491,CT SOFT TISSUE NECK W/DYE,"2,984.28"
70498,CT ANGIOGRAPHY NECK,"4,242.50"
71045,X-RAY EXAM CHEST 1 VIEW,308.59
71046,X-RAY EXAM CHEST 2 VIEWS,473.18
71100,X-RAY EXAM RIBS UNI 2 VIEWS,357.79
71101,X-RAY EXAM UNILAT RIBS/CHEST,420.57
71110,X-RAY EXAM RIBS BIL 3 VIEWS,470.78
71111,X-RAY EXAM RIBS/CHEST4/> VWS,675.87
71120,X-RAY EXAM BREASTBONE 2/>VWS,367.19
71130,X-RAY STRENOCLAVIC JT 3/>VWS,493.04
71250,CT THORAX W/O DYE,"2,667.32"
71260,CT THORAX W/DYE,"2,948.09"
71275,CT ANGIOGRAPHY CHEST,"4,492.34"
72020,X-RAY EXAM OF SPINE 1 VIEW,294.05
72040,X-RAY EXAM NECK SPINE 2-3 VW,423.59
72050,X-RAY EXAM NECK SPINE 4/5VWS,595.12
72052,X-RAY EXAM NECK SPINE 6/>VWS,700.14
72070,X-RAY EXAM THORAC SPINE 2VWS,427.09
72072,X-RAY EXAM THORAC SPINE 3VWS,490.09
72074,X-RAY EXAM THORAC SPINE4/>VW,536.03
72080,X-RAY EXAM THORACOLMB 2/> VW,462.09
72081,X-RAY EXAM ENTIRE SPI 1 VW,386.25
72100,X-RAY EXAM L-S SPINE 2/3 VWS,434.08
72110,X-RAY EXAM L-2 SPINE 4/>VWS,630.14
72114,X-RAY EXAM L-S SPINE BENDING,715.09
72125,CT NECK SPINE W/O DYE,"3,157.59"
72126,CT NECK SPINE W/DYE,"3,722.91"
72128,CT CHEST SPINE W/O DYE,"3,150.69"
72129,CT CHEST SPINE W/DYE,"3,688.44"
72130,CT CHEST SPINE W/O & W/DYE,"4,145.44"
72131,CT LUMBAR SPINE W/O DYE,"3,136.89"
72132,CT LUMBAR SPINE W/DYE,"3,619.49"
72133,CT LUMBAR SPINE W/O & W/DYE,"3,924.28"
72170,X-RAY EXAM OF PELVIS,349.30
72190,X-RAY EXAM OF PELVIS,436.63
72192,CT PELVIS W/O DYE,"2,757.70"
72193,CT PELVIS W/DYE,"3,171.36"
72200,X-RAY EXAM SI JOINTS,329.15
72202,X-RAY EXAM SI JOINTS 3/> VWS,416.49
72220,X-RAY EXAM SACRUM TAILBONE,369.46
73000,X-RAY EXAM OF COLLAR BONE,359.50
73010,X-RAY EXAM OF SHOULDER BLADE,410.83
73020,X-RAY EXAM OF SHOULDER,308.13
73030,X-RAY EXAM OF SHOULDER,440.18
73050,X-RAY EXAM OF SHOULDERS,454.89
73060,X-RAY EXAM OF HUMERUS,403.49
73070,X-RAY EXAM OF ELBOW,337.47
73080,X-RAY EXAM OF ELBOW,388.82
73090,X-RAY EXAM OF FOREARM,344.82
73092,X-RAY EXAM OF ARM INFANT,372.66
73100,X-RAY EXAM OF WRIST,322.81
73110,X-RAY EXAM OF WRIST,370.49
73120,X-RAY EXAM OF HAND,315.47
73130,X-RAY EXAM OF HAND,366.83
73140,X-RAY EXAM OF FINGER(S),271.46
73200,CT UPPER EXTREMITY W/O DYE,"3,086.94"
73501,X-RAY EXAM HIP UNI 1 VIEW,304.89
73502,X-RAY EXAM HIP UNI 2-3 VIEWS,413.21
73552,X-RAY EXAM OF FEMUR 2/>,324.14
73560,X-RAY EXAM OF KNEE 1 OR 2,367.14
73562,X-RAY EXAM OF KNEE 3,412.58
73564,X-RAY EXAM KNEE 4 OR MORE,489.50
73565,X-RAY EXAM OF KNEES,356.64
73590,X-RAY EXAM OF LOWER LEG,363.79
73592,X-RAY EXAM OF LEG INFANT,376.66
73600,X-RAY EXAM OF ANKLE,339.15
73610,X-RAY EXAM OF ANKLE,384.62
73620,X-RAY EXAM OF FOOT,335.66
73630,X-RAY EXAM OF FOOT,377.62
73650,X-RAY EXAM OF HEEL,328.65
73660,X-RAY EXAM OF TOE(S),307.69
73700,CT LOWER EXTREMITY W/O DYE,"2,306.74"
73701,CT LOWER EXTREMITY W/DYE,"2,340.00"
74018,X-RAY EXAM ABDOMEN 1 VIEW,421.75
74021,X-RAY EXAM ABDOMEN 3+ VIEWS,606.90
74022,X-RAY EXAM SERIES ABDOMEN,554.58
74150,CT ABDOMEN W/O DYE,"5,021.37"
74160,CT ABDOMEN W/DYE,"6,115.78"
74170,CT ABDOMEN W/O & W/DYE,"6,987.89"
74174,CT ANGIO ABD&PELV W/O&W/DYE,"5,195.88"
74175,CT ANGIO ABDOM W/O & W/DYE,"4,182.63"
74176,CT ABD & PELVIS W/O CONTRAST,"3,991.36"
74177,CT ABD & PELV W/CONTRAST,"6,115.78"
74178,CT ABD & PELV 1/> REGNS,"7,982.70"
74210,CONTRST X-RAY EXAM OF THROAT,990.79
74220,CONTRAST X-RAY ESOPHAGUS,664.61
74240,X-RAY UPPER GI DELAY W/O KUB,959.25
74245,X-RAY UPPER GI&SMALL INTEST,"2,237.67"
74246,CONTRST X-RAY UPPR GI TRACT,959.25
74249,CONTRST X-RAY UPPR GI TRACT,"2,382.71"
74270,CONTRAST X-RAY EXAM OF COLON,"1,891.77"
74280,CONTRAST X-RAY EXAM OF COLON,"2,623.81"
74400,CONTRST X-RAY URINARY TRACT,"1,402.51"
74430,CONTRAST X-RAY BLADDER,831.11
75635,CT ANGIO ABDOMINAL ARTERIES,"4,470.00"
76000,FLUOROSCOPY <1 HR PHYS/QHP,"1,869.94"
76010,X-RAY NOSE TO RECTUM,556.17
76376,3D RENDER W/INTRP POSTPROCES,"1,020.92"
76499,RADIOGRAPHIC PROCEDURE,739.76
76536,US EXAM OF HEAD AND NECK,"1,069.69"
76604,US EXAM CHEST,738.62
76641,ULTRASOUND BREAST COMPLETE,"1,261.23"
76700,US EXAM ABDOM COMPLETE,"1,144.51"
76705,ECHO EXAM OF ABDOMEN,852.35
76770,US EXAM ABDO BACK WALL COMP,"1,093.01"
76775,US EXAM ABDO BACK WALL LIM,812.60
76801,OB US < 14 WKS SINGLE FETUS,"1,191.68"
76802,OB US < 14 WKS ADDL FETUS,673.28
76805,OB US >/= 14 WKS SNGL FETUS,"1,191.68"
76810,OB US >/= 14 WKS ADDL FETUS,673.28
76815,OB US LIMITED FETUS(S),868.53
76816,OB US FOLLOW-UP PER FETUS,774.26
76817,TRANSVAGINAL US OBSTETRIC,"1,009.92"
76818,FETAL BIOPHYS PROFILE W/NST,"1,178.24"
76819,FETAL BIOPHYS PROFIL W/O NST,"1,108.73"
76830,TRANSVAGINAL US NON-OB,"1,175.13"
76856,US EXAM PELVIC COMPLETE,"1,028.24"
76857,US EXAM PELVIC LIMITED,940.10
76870,US EXAM SCROTUM,"1,362.71"
76881,US COMPL JOINT R-T W/IMG,"1,061.58"
76882,US LMTD JT/NONVASC XTR STRUX,"1,234.28"
76942,ECHO GUIDE FOR BIOPSY,"2,182.40"
76999,ECHO EXAMINATION PROCEDURE,578.21
77065,DX MAMMO INCL CAD UNI,529.15
77066,DX MAMMO INCL CAD BI,671.27
77067,SCR MAMMO BI INCL CAD,541.81
77074,X-RAYS BONE SURVEY LIMITED,371.54
77076,X-RAYS BONE SURVEY INFANT,524.64
77077,JOINT SURVEY SINGLE VIEW,400.13
77080,DXA BONE DENSITY AXIAL,"1,362.71"
77081,DXA BONE DENSITY/PERIPHERAL,428.93
77085,DXA BONE DENSITY STUDY,418.59
77086,FRACTURE ASSESSMENT VIA DXA,264.91
78451,HT MUSCLE IMAGE SPECT SING,"3,289.59"
80000065,LEUPROLIDE ACETATE 7.5MG CA,"1,528.17"
80000244,"METHOTREXATE NA, 50 MG",11.15
80000283,"METHOTREXATE SODIUM, 5 MG",8.10
80048,METABOLIC PANEL TOTAL CA,171.33
80050,GENERAL HEALTH PANEL,283.44
80051,ELECTROLYTE PANEL,142.79
80053,COMPREHEN METABOLIC PANEL,199.89
80055,OBSTETRIC PANEL,571.13
80061,LIPID PANEL,228.46
80069,RENAL FUNCTION PANEL,214.17
80074,ACUTE HEPATITIS PANEL,645.93
80076,HEPATIC FUNCTION PANEL,178.47
80100078,AZITHROMYCIN DIHYDRATE ORAL 1GM,96.71
80100195,ONDANSETRON 4MG ORAL,54.00
80156,ASSAY CARBAMAZEPINE TOTAL,200.86
80162,ASSAY OF DIGOXIN TOTAL,233.26
80164,ASSAY DIPROPYLACETIC ACD TOT,243.46
80170,ASSAY OF GENTAMICIN,140.13
80175,DRUG SCREEN QUAN LAMOTRIGINE,207.81
80176,ASSAY OF LIDOCAINE,137.78
80177,DRUG SCRN QUAN LEVETIRACETAM,207.81
80178,ASSAY OF LITHIUM,111.55
80183,DRUG SCRN QUANT OXCARBAZEPIN,272.41
80184,ASSAY OF PHENOBARBITAL,178.29
80185,ASSAY OF PHENYTOIN TOTAL,192.45
80197,ASSAY OF TACROLIMUS,299.30
80198,ASSAY OF THEOPHYLLINE,394.48
80200015,"ATROPINE SULFATE, TO 0.3 MG",20.25
80200016,"INTAL, PER 10 MG",8.10
80200017,"ATROVENT, UNIT DOSE 1MG",1.35
80200020,"BECLOMETHASONE INH SOL,MG",13.50
80200025,"BETAMETHASONE INH,UNIT DOSE,MG",13.50
80200030,"BUDESONIDE INH,UD,0.25-0.5MG",6.58
80200035,"BITOLTEROL MESYLATE INH SOL,MG",13.50
80200040,"BITOLTEROL MESYLATE INH UNIT,M",13.50
80200045,"ATROPINE INH CONC,MG",8.10
80200050,"DEXAMETHASONE INH UNIT DOSE,MG",13.50
80200055,"FLUNISOLIDE INH UNIT DOSE,MG",13.50
80200060,"GLYCOPYRROLATE INH CONC,MG",13.50
80200065,"ISOETHARINE HCL INH CONC,MG",8.10
80200070,"ISOETHARINE HCL INH UNIT DOSE,",8.10
80200075,ISOPROTERENOL HCL INH UNIT DOS,13.50
80200080,METAPROTERENOL SUL INH CON 1MG,13.50
80200085,METAPROTERENOL SULF INH UD 1MG,8.10
80200090,"TERBUTALINE SULF INH UNIT,MG",106.52
80200095,"TOBRAMYCIN INH UNIT DOSE,300MG",662.29
80200100,"TRIAMCINOLONE INH CONC,MG",8.10
80200105,"TRIAMCINOLONE INH UNIT DOSE,MG",8.10
80200110,"DEXAMETHASONE INH,CONC/MG",13.50
80200115,"DORNASE ALPHA INH,UNIT DOSE/MG",172.13
80200120,"GLYCOPYRROLATE HCL INH,UNIT D/MG",32.51
80200125,ISOPROTERENOL HCL INH CONC/MG,27.00
80200140,"BUDESONIDE INH CONC,0.25MG",24.79
80200145,RAC-EPI,521.08
80200150,ACETYLCYSTEINE 1GM UD,20.13
80200160,SEREVENT DISKUS INHALER,199.80
80200165,ADVAIR DISKUS 100-50MCG/DOSE,199.80
80200170,ADVAIR DISKUS 250-50MCG/DOSE,199.80
80200175,ADVAIR DISKUS 500-50MCG/DOSE,239.76
80200185,ZANAMIVIR INHAL POWDER 10MG,13.50
80200190,ALBUTEROL INHAL CONC FORM 1MG,10.80
80200195,LEVALBUTEROL INH SOL CONC 0.5MG,8.10
80200200,ALBUTEROL INHAL SOL UD 1MG,1.35
80200205,LEVALBUTEROL INH SOL UD 0.5MG,8.10
80200220,METHACHOLINE HCL INH SOL 1MG,8.10
80200225,"PENTAMIDINE, 300MG",448.30
80200230,TERBUTALINE PER 1MG,106.52
80200235,ALBUT 2.5 MG IPRAT BROM 0.5MG,1.35
80200240,BUDESONIDE POWDER UD .5MG INH,24.79
80200245,FORMORTEROL INH UD 12MCG,48.60
80200255,COLISTIMETHATE NA INH CONC 1MG,27.00
80200270,LEVALBUTEROL COMP CONC 0.5 MG,27.00
80200275,ALBUTEROL COMP UD 1 MG,27.00
80200280,ALBUTEROL COMP CONC 1 MG,27.00
80200285,LEVALBUTEROL COMP UD 0.5 MG,27.00
80200290,BUDESONIDE COMP CONC 0.25MG,27.00
80200295,IPRATROPIUM BROM COMP UD 1MG,27.00
80200300,ISOETHARINE HCL COMP CONC 1MG,27.00
80200305,ISOETHARINE HCL COMP UD 1MG,27.00
80200310,ISOPROTERENOL HCL CONC 1MG,27.00
80200315,ISOPROTERENOL HCL UD 1MG,27.00
80200320,METAPROTERENOL SULF CONC 10MG,27.00
80200325,METAPROTERENOL SULF UD 10MG,27.00
80200330,TOBRAMYCIN COMP UD 300MG,27.00
80200355,ACETYLCYSTEINE COMP UD 1GM,44.55
80200360,ARFORMOTEROL NON-COMP UD 15MCG,44.29
80200365,CROMOLYN NA COMP UD 10MG,44.55
80200370,PENTAMIDINE COMP UD 300MG,93.15
80200375,FORMOTEROL FUM INH UD 20MCG,49.55
80200390,ILOPROST INHAL UD TO 20MCG,518.76
80200400,TREPROSTINIL INH SOL UD 1.74MG,"1,075.86"
80200430,MANNITOL INHALER 5MG,8.10
80201,ASSAY OF TOPIRAMATE,337.15
80202,ASSAY OF VANCOMYCIN,240.07
80299,QUANTITATIVE ASSAY DRUG,366.58
80305,DRUG TEST PRSMV DIR OPT OBS,169.45
80307,DRUG TEST PRSMV CHEM ANLYZR,844.56
80320,DRUG SCREEN QUANTALCOHOLS,311.99
80321,ALCOHOLS BIOMARKERS 1OR 2,647.58
80324,DRUG SCREEN AMPHETAMINES 1/2,594.38
80329,ANALGESICS NON-OPIOID 1 OR 2,365.32
80335,ANTIDEPRESSANT TRICYCLIC 1/2,488.58
80345,DRUG SCREENING BARBITURATES,684.59
80346,BENZODIAZEPINES1-12,"1,188.72"
80348,DRUG SCREENING BUPRENORPHINE,463.06
80354,DRUG SCREENING FENTANYL,474.78
80356,HEROIN METABOLITE,417.52
80358,DRUG SCREENING METHADONE,576.62
80360,METHYLPHENIDATE,549.97
80365,DRUG SCREENING OXYCODONE,245.66
80366,DRUG SCREENING PREGABALIN,639.52
80372,DRUG SCREENING TAPENTADOL,585.45
80373,DRUG SCREENING TRAMADOL,603.50
80374,STEREOISOMER ANALYSIS,390.37
80375,DRUG/SUBSTANCE NOS 1-3,603.49
80400001,AMINOPHYLLIN 250 MG,42.74
80400002,HEPARIN LOCK FLUSH PER 10 U,8.10
80400003,HEPARIN DRIP 1000 U,67.99
80400009,LIDOCAINE DRIP 10MG,10.80
