Department - Charge Category,Item Number - Charge ID,Description,Price
Pharmacy,62037-0831-01,metoprolol 50 mg Tab,5.3
Pharmacy,51079-0255-01,metoprolol 25 mg Tab,1.25
Pharmacy,00407-1411-10,iohexol 180 mg/mL Sol,387.1
Pharmacy,00603-4991-21,oxyCODONE 15 mg Tab,9.5
Pharmacy,00074-7148-11,levothyroxine 200 mcg (0.2 mg) Tab,6.7
Pharmacy,65162-0711-10,guanFACINE 1 mg Tab,4.4
Pharmacy,00093-1177-01,neomycin 500 mg Tab,6.85
Pharmacy,00409-3793-01,ketorolac 15 mg/mL Sol,86.4
Pharmacy,60687-0195-01,dilTIAZem 120 mg/24 hours Cap,2.2
Pharmacy,63323-0483-20,EPINEPHrine-lidocaine 1:100000-2% Sol,90.7
Pharmacy,50419-0523-01,interferon beta-1b 0.3 mg Powder-Inj,857.1
Pharmacy,00069-0187-21,palbociclib 75 mg Cap,1879.4
Pharmacy,60429-0446-30,aripiprazole 2 mg Tab,31.6
Pharmacy,51293-0810-01,phenazopyridine 100 mg Tab,13.5
Pharmacy,00000-3555-05,methadone 500  Soln,2
Pharmacy,49281-0621-15,"influenza virus vaccine, inactivated quadrivalent Sus",376.6
Pharmacy,51079-0074-20,hydrALAZINE 10 mg Tab,2.1
Pharmacy,00409-1560-10,bupivacaine 0.5% preservative-free Sol,57.3
Pharmacy,51285-0204-01,copper - Dev,2910.6
Pharmacy,50419-0422-01,levonorgestrel 13.5 mg Dev,2341.2
Pharmacy,63323-0659-03,indomethacin 1 mg Pow,3823.9
Pharmacy,76282-0418-10,lisinopril 5 mg Tab,4.85
Pharmacy,00143-1292-05,methocarbamol 750 mg Tab,2.35
Pharmacy,71019-0141-12,bupivacaine 0.5 % Soln-Inj,416.3
Pharmacy,52565-0101-10,raNITIdine 25 mg/mL Sol,197.7
Pharmacy,00378-5001-93,exemestane 25 mg Tab,101.2
Pharmacy,47335-0289-44,caffeine citrate 20 mg/mL Soln-Inj,348.5
Pharmacy,00069-0146-01,methotrexate 25 mg/mL Soln-Inj,100.7
Pharmacy,60505-0065-01,omeprazole 20 mg Cap,22.3
Pharmacy,68382-0050-01,meloxicam 7.5 mg Tab,15.85
Pharmacy,00054-0116-25,rOPINIRole 0.25 mg Tab,1.8
Pharmacy,00075-2912-01,enoxaparin 120  Soln,631.5
Pharmacy,51079-0984-20,lisinopril 40 mg Tab,7.4
Pharmacy,60505-6149-04,cefTRIAXone 2 g Pow,764.3
Pharmacy,00121-0659-16,sorbitol 70% Liquid,34.8
Pharmacy,00088-1203-43,dolasetron 100 mg Tab,377.3
Pharmacy,AMBMED1240,Lacri-Lube Oint 3.5gm,12.3
Pharmacy,10139-0063-11,fluorouracil 50 mg/mL Sol,47.15
Pharmacy,60505-0363-01,ofloxacin otic 0.3% Sol,655.7
Pharmacy,00093-7385-98,venlafaxine 75 mg Cap,1.75
Pharmacy,16252-0097-22,albuterol 2.5 mg/3 mL (0.083%) Sol,6.15
Pharmacy,00378-1610-01,dicyclomine 10 mg Cap,1.35
Pharmacy,00904-6009-60,LORazepam 2 mg Tab,6.4
Pharmacy,00065-0795-15,"ophthalmic irrigation, intraocular Soln",2.9
Pharmacy,10702-0007-05,cyclobenzaprine 10 mg Tab,5.9
Pharmacy,00603-7818-74,nystatin topical 100000 units/g Cre,87.6
Pharmacy,00603-3897-21,HYDROcodone-ibuprofen 7.5 mg-200 mg Tab,5.75
Pharmacy,61314-0637-05,prednisoLONE ophthalmic acetate 1% Susp,78.75
Pharmacy,00904-6250-61,levofloxacin 500 mg Tab,49.9
Pharmacy,51672-4012-06,clomiPRAMINE 50 mg Cap,56.25
Pharmacy,00378-3495-01,NIFEdipine 90 mg Tab-ER,12.85
Pharmacy,16714-0453-01,QUEtiapine 50 mg Tab,32.65
Pharmacy,00228-2348-10,propylthiouracil 50 mg Tab,4.5
Pharmacy,66993-0050-30,olanzapine 10 mg Tab,99.5
Pharmacy,45802-0650-78,loratadine 10 mg Tab,1.55
Pharmacy,45802-0222-37,fluticasone topical 0.05% Cre,4.55
Pharmacy,00023-5853-18,mesalamine 400 mg Cap-DR,17.85
Pharmacy,63739-0126-10,hydrALAZINE 25 mg Tab,1.45
Pharmacy,00456-1420-30,nebivolol 20 mg Tab,21.75
Pharmacy,00904-6359-61,risperiDONE 1 mg Tab,22.85
Pharmacy,00832-0302-00,chlorproMAZINE 50 mg Tab,51.9
Pharmacy,31722-0208-01,citalopram 40 mg Tab,13.25
Pharmacy,55390-0051-10,leucovorin 50 mg Pow,87.3
Pharmacy,55513-0954-01,panitumumab 100  Soln,8324.1
Pharmacy,00186-1092-35,metoprolol 100 mg Tab-ER,10.8
Pharmacy,60505-2503-01,leflunomide 20 mg Tab,82.05
Pharmacy,AMBMED1306,Nitroprusside 25mg/mL 2mL,873.1
Pharmacy,00247-2092-12,fluconazole 150 mg Tab,3.45
Pharmacy,68382-0064-10,warfarin 2.5 mg Tab,3.15
Pharmacy,68682-0994-98,dilTIAZem 180 mg/24 hours Cap,5.65
Pharmacy,00186-1088-35,metoprolol 25 mg Tab,7.2
Pharmacy,66758-0008-02,ephedrine 50 mg/mL Sol,152.9
Pharmacy,70860-0601-10,midazolam 5 mg/mL Sol,81.8
Pharmacy,00781-1047-01,perphenazine 4 mg Tab,11.95
Pharmacy,76329-1240-01,phytonadione 1 mg / 0.5 mL Soln-Inj,214.3
Pharmacy,47335-0932-44,vecuronium 20 mg Pow,203.2
Pharmacy,60505-0759-05,cefOXitin 1 g Pow,118.8
Pharmacy,51079-0403-01,ciprofloxacin 500 mg Tab,25.5
Pharmacy,44567-0103-10,ampicillin 2 g Pow,137
Pharmacy,00781-3033-95,ampicillin-sulbactam 2 g-1 g Pow,157
Pharmacy,50458-0098-01,pentosan polysulfate sodium 100 mg Cap,45.25
Pharmacy,00378-7734-93,ondansetron 8 mg Tab-Dis,185.7
Pharmacy,00000-0017-05,dextromethorphan-guaifenesin - Soln-Oral,1.4
Pharmacy,54838-0005-30,vitamin E 15 intl units/0.3 mL 30mL,202.5
Pharmacy,00078-0337-05,oxcarbazepine 300 mg Tab,45.35
Pharmacy,00591-5321-01,primidone 250 mg Tab,5
Pharmacy,24987-0354-10,cefuroxime 1.5 g Pow,139.3
Pharmacy,47781-0268-30,moxifloxacin 400 mg Tab,136
Pharmacy,00378-0156-01,probenecid 500 mg Tab,5.8
Pharmacy,63304-0827-90,atorvastatin 10 mg Tab,20.25
Pharmacy,00093-9612-12,doxepin 10 mg/mL Con,177.8
Pharmacy,47781-0544-01,minocycline 50 mg Cap,8.5
Pharmacy,63323-0568-84,enoxaparin 100 mg/mL Sol,226.1
Pharmacy,00378-1270-93,rasagiline 0.5 mg Tab,125
Pharmacy,00121-0721-04,fluoxetine 480  Soln,60
Pharmacy,00472-0400-60,clobetasol topical 0.05% Cre,1950.6
Pharmacy,00378-0222-10,chlorthalidone 25 mg Tab,6.05
Pharmacy,49348-0291-06,lactase 9000 units Tab,1.1
Pharmacy,00548-5604-00,enoxaparin 80 mg / 0.8 mL Soln-Inj,368.6
Pharmacy,63481-0687-06,lidocaine topical 5% Fil,71.9
Pharmacy,16714-0611-01,sertraline 25 mg Tab,14.2
Pharmacy,39822-4200-06,rocuronium 10 mg/mL Sol,98.3
Pharmacy,55390-0090-10,dacarbazine 200 mg REC Injection,188.9
Pharmacy,00713-0536-12,promethazine 12.5 mg Sup,88.6
Pharmacy,00409-1171-01,diltiazem 5 mg/mL Sol,85
Pharmacy,00004-0260-01,mycophenolate mofetil 500 mg Tab,92.6
Pharmacy,00069-3150-83,azithromycin 500 mg Pow,81.75
Pharmacy,00378-1054-01,enalapril 20 mg Tab,13.85
Pharmacy,00603-5339-32,predniSONE 20 mg Tab,1.25
Pharmacy,50111-0327-01,hydrALAZINE 25 mg Tab,2.55
Pharmacy,00000-6030-25,"fentaNYL 1,250 mcg / 250 mL Soln-IV",94.1
Pharmacy,54838-0008-80,multivitamin multiple vitamains liq,1
Pharmacy,59011-0751-04,buprenorphine 10 mcg/hr Fil,468.9
Pharmacy,00456-2005-01,escitalopram 5 mg Tab,60.15
Pharmacy,49348-0553-20,mineral oil 100% Ene,12.2
Pharmacy,00378-0722-19,tiZANidine 2 mg Tab,10.7
Pharmacy,63323-0117-10,fluorouracil 50 mg/mL Sol,48.65
Pharmacy,50242-0088-01,ado-trastuzumab emtansine 100 mg Powder-Inj,19985.2
Pharmacy,00054-4183-25,dexamethasone 2 mg Tab,3
Pharmacy,00172-4430-59,misoprostol 100 mcg Tab,4.2
Pharmacy,00143-9836-01,penicillin V potassium 500 mg Tab,3.9
Pharmacy,00338-0017-11,LVP solution Dextrose 5% in Water Sol,39.6
Pharmacy,51079-0991-20,tramadol 50 mg Tab,4
Pharmacy,76282-0328-01,warfarin 2 mg Tab,3.05
Pharmacy,63323-0426-05,rocuronium 10 mg/mL Sol,90.3
Pharmacy,00378-1817-77,levothyroxine 175 mcg (0.175 mg) Tab,4.05
Pharmacy,00169-7501-11,insulin aspart 1000  Soln,1277.7
Pharmacy,00006-0117-54,montelukast 10 mg Tab,35.25
Pharmacy,13533-0661-06,RHo (D) immune globulin 250 intl units Sol,273.3
Pharmacy,63323-0474-01,haloperidol 5 mg/mL Sol,113.6
Pharmacy,63739-0486-10,hydrOXYzine hydrochloride 25 mg Tab,1.65
Pharmacy,00228-2820-11,hydrochlorothiazide 12.5 mg Tab,4.15
Pharmacy,00517-2340-10,iron sucrose 100  Soln,507.5
Pharmacy,00067-5126-09,nicotine 21 mg/24 hr Patch-24,12.6
Pharmacy,68727-0200-01,fomepizole 1 gm/mL Soln-Inj,11825.3
Pharmacy,00206-8862-01,piperacillin-tazobactam 4 g-0.5 g/100 mL Soln,264.6
Pharmacy,00409-1752-50,"bupivacaine-epinephrine 0.25%-1:200,000 Sol",85
Pharmacy,68462-0358-05,nabumetone 500 mg Tab,6.9
Pharmacy,00781-1556-01,isosorbide dinitrate 10 mg Tab,5.45
Pharmacy,00597-0360-55,dabigatran 150 mg Cap,36.45
Pharmacy,00173-0260-01,digoxin 250 mcg/mL (0.25 mg/mL) Soln-Inj,103.9
Pharmacy,00074-4339-02,adalimumab 100  Kit,8059.3
Pharmacy,00527-1393-30,rifampin 150 mg Cap,16.25
Pharmacy,00074-3683-03,leuprolide 30 mg/4 months Pow,19260.6
Pharmacy,00781-3407-95,ampicillin 500 mg Pow,56.15
Pharmacy,00228-3004-50,clonazePAM 1 mg Tab,4.1
Pharmacy,63739-0516-10,lamoTRIgine 100 mg Tab,12.4
Pharmacy,00310-4611-50,durvalumab 50 mg/mL Sol,25063
Pharmacy,43386-0140-07,methylergonovine 0.2 mg Tab,139.8
Pharmacy,00069-0062-01,heparin 10000 units/mL Sol,115.3
Pharmacy,AMBMED1068,diltiazem ER Cap 120mg,5.2
Pharmacy,00121-0744-16,guaifenesin 9600  Liquid,31.7
Pharmacy,60432-0741-15,acetic acid otic 2% Sol,200
Pharmacy,00173-0479-00,SUMAtriptan 6 mg/0.5 mL Sol,1043.1
Pharmacy,66758-0045-02,vinorelbine 50  Soln,2041.4
Pharmacy,00591-2136-68,propofol 10 mg/mL Emu,330.2
Pharmacy,00206-8859-10,piperacillin-tazobactam 36 g-4.5 g REC Injection,950.2
Pharmacy,00406-1473-01,methylphenidate 20 mg/8 hr Tab,38.75
Pharmacy,51862-0162-50,multivitamin with fluoride Multiple Vitamins with Fluoride 0.5 mg/mL Liq,2
Pharmacy,55390-0138-02,midazolam 10  Soln,41.15
Pharmacy,64380-0741-06,busPIRone 5 mg Tab,3.9
Pharmacy,00000-0024-05,oxycodone 5 mg / 5 mL Soln-Oral,1.95
Pharmacy,75137-0585-07,salicylic acid topical 17% Gel,35.9
Pharmacy,17478-0263-12,proparacaine ophthalmic 0.5% Sol,219.4
Pharmacy,71019-0341-15,succinylcholine 20 mg/mL Soln-Inj,375.5
Pharmacy,00143-9786-10,enalapril 1.25 mg/mL Sol,102.9
Pharmacy,00409-1176-30,meperidine 25  Soln,108.8
Pharmacy,00487-2784-01,racepinephrine 2.25% Sol,2.5
Pharmacy,00228-3063-11,amphetamine-dextroamphetamine 15 mg Cap,35.25
Pharmacy,00781-1488-10,amitriptyline 50 mg Tab,3.05
Pharmacy,00781-7313-31,rivastigmine 13.3 mg/24 hr Fil,84.5
Pharmacy,51079-0736-01,haloperidol 5 mg Tab,3.9
Pharmacy,47781-0601-91,tranexamic acid 100 mg/mL Sol,229.7
Pharmacy,51079-0205-20,allopurinol 100 mg Tab,1.9
Pharmacy,17478-0290-10,tobramycin ophthalmic 0.3% Sol,72.8
Pharmacy,00409-0801-01,pentostatin 10 mg Pow,15901
Pharmacy,66582-0315-74,ezetimibe-simvastatin 10 mg-80 mg Tab,58.95
Pharmacy,51079-0982-01,lisinopril 10 mg Tab,4.75
Pharmacy,59212-0423-04,atropine/hyoscyamine/PB/scopolamine 0.0194 mg-0.1037 mg-16.2 mg-0.0065 mg/5 mL Eli,18.1
Pharmacy,16714-0671-02,ondansetron 4 mg/5 mL Sol,24
Pharmacy,53746-0103-05,gabapentin 400 mg Cap,8
Pharmacy,51079-0007-20,omeprazole 20 mg Cap-EC,1.65
Pharmacy,00009-7376-04,medroxyPROGESTERone 150 mg/mL Sus,582.6
Pharmacy,00603-6469-28,zolpidem 10 mg Tab,23.15
Pharmacy,52054-0330-10,pyrimethamine 25 mg Tab,2700
Pharmacy,60429-0786-01,warfarin 2.5 mg Tab,4.4
Pharmacy,00409-1180-69,meperidine 100  Soln,107.4
Pharmacy,00121-4785-05,nystatin 100000 units/mL Sus,6.35
Pharmacy,54799-0431-05,homatropine ophthalmic 5% Sol,221.8
Pharmacy,00904-6517-61,meclizine 25 mg Tab,4.35
Pharmacy,00024-5824-11,cabazitaxel 60 mg/1.5 mL Sol,73329.4
Pharmacy,43063-0547-20,ciprofloxacin 500 mg Tab,18.95
Pharmacy,49348-0853-16,nicotine 4 mg Loz,2.4
Pharmacy,00054-0383-25,cyclophosphamide 50 mg Cap,85.95
Pharmacy,00002-7623-01,pemetrexed 500 mg REC Injection,24370.3
Pharmacy,00228-2539-50,carbidopa-levodopa 25 mg-100 mg Tab,4.25
Pharmacy,68220-0160-10,olsalazine 250 mg Cap,34.3
Pharmacy,00703-3671-03,methotrexate 25 mg/mL preservative-free Sol,95.8
Pharmacy,00206-8861-02,piperacillin-tazobactam 3 g-0.375 g/50 mL Soln,216.3
Pharmacy,63323-0269-37,propofol 10 mg/mL EMU,81.8
Pharmacy,51079-0086-20,mirtazapine 15 mg Tab,13.6
Pharmacy,60432-0133-50,clobetasol topical 0.05% Soln,876.9
Pharmacy,AMBMED1279,Septra DS Tab 800-160mg,4.6
Pharmacy,63323-0399-23,ampicillin 2 gm REC Injection,103.2
Pharmacy,51079-0383-20,ursodiol 300 mg Cap,42.95
Pharmacy,00093-0657-01,calcitriol 0.25 mcg Cap,6
Pharmacy,00013-2646-81,somatropin 12 mg Pow,6078.7
Pharmacy,49702-0205-48,lamivudine 10 mg/mL Sol,492
Pharmacy,00054-0543-18,telmisartan 40 mg Tab,27.65
Pharmacy,AMBMED1118,ibuprofen Tab 400mg,1.1
Pharmacy,00007-3232-11,fondaparinux 5  Soln,667.5
Pharmacy,00409-7120-07,parenteral nutrition solution Dextrose 70% in Water Sol,20
Pharmacy,51079-0871-20,sucralfate 1 g Tab,3.9
Pharmacy,50111-0563-02,cyclobenzaprine 10 mg Tab,5.45
Pharmacy,00168-0040-46,betamethasone topical valerate 0.1% Cre,271.2
Pharmacy,00781-5181-92,levothyroxine 50 mcg (0.05 mg) Tab,2.6
Pharmacy,00093-5056-98,atorvastatin 10 mg Tab,37.5
Pharmacy,00517-5702-25,furosemide 20  Soln,35.5
Pharmacy,59011-0440-10,oxyCODONE 40 mg Tab,64.1
Pharmacy,51079-0087-56,mirtazapine 30 mg Tab,14
Pharmacy,68682-0655-20,diazePAM 20 mg Kit,1547.3
Pharmacy,00378-6725-01,zonisamide 25 mg Cap,2.75
Pharmacy,00172-3761-70,lisinopril 40 mg Tab,7.65
Pharmacy,00904-6107-61,metFORMIN 500 mg Tab,3.4
Pharmacy,65862-0688-90,sildenafil 20 mg Tab,105.4
Pharmacy,61314-0044-75,trifluridine ophthalmic 1% Sol,655.8
Pharmacy,63304-0504-01,acyclovir 400 mg Tab,10.85
Pharmacy,00409-4911-34,atropine 1  Soln,117.7
Pharmacy,00009-7663-04,exemestane 25 mg Tab,220.3
Pharmacy,00093-9107-29,mebendazole 100 mg Tab-Chew,31.9
Pharmacy,10019-0250-20,atropine 8  Soln,338.5
Pharmacy,52343-0074-99,PARoxetine 20 mg Tab,13.35
Pharmacy,00009-0056-02,methylPREDNISolone 4 mg Tab,18.4
Pharmacy,68084-0180-11,sertraline 25 mg Tab,20.15
Pharmacy,00143-1240-01,digoxin 125 mcg (0.125 mg) Tab,11.5
Pharmacy,65597-0104-90,olmesartan 40 mg Tab,58.2
Pharmacy,13668-0084-74,levofloxacin 750 mg Tab,146.1
Pharmacy,65162-0218-10,metFORMIN 500 mg Tab,3.55
Pharmacy,67457-0228-10,rocuronium 10 mg/mL Sol,92.8
Pharmacy,60432-0465-50,lidocaine topical 4% Sol,78.9
Pharmacy,45963-0613-56,PACLitaxel 6 mg/mL Sol,125.9
Pharmacy,68516-5214-02,albumin human 5% Sol,933.7
Pharmacy,59011-0445-05,HYDROmorphone 10 mg/mL Sol,242.4
Pharmacy,16252-0571-01,ramipril 2.5 mg Cap,8.6
Pharmacy,00283-0679-02,benzocaine topical 20% Spray,2.65
Pharmacy,00536-3106-23,nicotine 2 mg Gum,1.45
Pharmacy,24208-0385-55,"sodium chloride, hypertonic, ophthalmic 5% Oin",95.9
Pharmacy,64980-0144-01,isosorbide dinitrate 40 mg Tab,4.25
Pharmacy,00574-0107-77,clotrimazole 10 mg Loz,7.15
Pharmacy,62856-0274-30,perampanel 4 mg Tab,163.2
Pharmacy,00074-0566-07,venetoclax 50 mg Tab,245.3
Pharmacy,16714-0101-05,gemfibrozil 600 mg Tab,11.5
Pharmacy,00168-0020-31,hydrocortisone topical 1% Oin,38.1
Pharmacy,13107-0014-01,glycopyrrolate 1 mg Tab,6.6
Pharmacy,00597-0360-82,dabigatran 150 mg Cap,36.45
Pharmacy,00054-0222-25,QUEtiapine 200 mg Tab,64.7
Pharmacy,00527-1315-30,rifAMPin 300 mg Cap,23
Pharmacy,00078-0502-15,rivastigmine 9.5 mg ER Film,118.8
Pharmacy,00555-0513-02,acetaZOLAMIDE 500 mg Cap,21.5
Pharmacy,00904-5809-80,lisinopril 20 mg Tab,5.65
Pharmacy,67457-0210-05,cidofovir 75 mg/mL Sol,5724.1
Pharmacy,54162-0700-16,sorbitol 70% Liq,23
Pharmacy,58181-3030-05,lomustine 10 mg Cap,102.9
Pharmacy,65862-0198-99,gabapentin 100 mg Cap,2.7
Pharmacy,00904-7822-31,clotrimazole topical 1% Cre,43.9
Pharmacy,55111-0343-01,citalopram 20 mg Tab,12.75
Pharmacy,45802-0089-02,nicotine 2 mg Loz,2.25
Pharmacy,16729-0117-11,gemcitabine 1 g Pow,605.9
Pharmacy,59011-0100-10,oxycodone 10 mg Tab,10.3
Pharmacy,63323-0311-50,calcium gluconate 5000  Soln,109.7
Pharmacy,51079-0801-01,metoprolol 50 mg Tab,2.9
Pharmacy,76282-0419-10,lisinopril 10 mg Tab,4.95
Pharmacy,66689-0023-50,acetaminophen-HYDROcodone 325 mg-7.5 mg/15 mL Sol,16.2
Pharmacy,00299-3927-16,"emollients, topical - Soa",52.8
Pharmacy,51079-0306-30,polyethylene glycol 3350 - Pow,9.45
Pharmacy,00093-7214-10,metFORMIN 1000 mg Tab,7.3
Pharmacy,00641-6116-10,ampicillin-sulbactam 1 g-0.5 g Pow,54.15
Pharmacy,00904-5632-61,gabapentin 300 mg Cap,8.3
Pharmacy,00904-0061-00,guaiFENesin 100 mg/5 mL Liq,52.8
Pharmacy,00013-1114-01,tranexamic acid 100 mg/mL Soln-IV,5769.5
Pharmacy,24208-0290-05,tobramycin ophthalmic 0.3% Sol,73.45
Pharmacy,AMBMED1017,atenolol Tab 25mg,3.2
Pharmacy,63739-0261-10,sucralfate 1 gm Tab,3.85
Pharmacy,00378-6961-12,glatiramer 40 mg/mL Sol,940.2
Pharmacy,00641-6027-25,fentaNYL 50 mcg/mL Sol,85
Pharmacy,52544-0931-07,iron dextran 50 mg/mL Soln-Inj,292.3
Pharmacy,55150-0204-20,vancomycin 1 g Pow,79.9
Pharmacy,00093-4177-74,cephalexin 250 mg/5 mL Pow,1.3
Pharmacy,67457-0522-37,piperacillin-tazobactam 3 g-0.375 g Pow,168.7
Pharmacy,00228-3501-06,morphine 10 mg/12 to 24 hr Cap,23.7
Pharmacy,00378-3005-01,thiothixene 5 mg Cap,11.95
Pharmacy,63323-0393-06,colistimethate 150 mg Pow,324.6
Pharmacy,00603-2110-02,amLODIPine 10 mg Tab,13.4
Pharmacy,51862-0164-50,"multivitamin with fluoride Vitamin A, D and C with Fluoride 0.25 mg/mL Liq",2
Pharmacy,00904-6156-61,tamsulosin 0.4 mg Cap,21.05
Pharmacy,59762-5310-01,prazosin 1 mg Cap,4.5
Pharmacy,00006-4739-00,pneumococcal 23-valent vaccine Soln,1845.7
Pharmacy,00409-1761-02,bupivacaine 0.75%-D8.25% preservative-free Sol,65.95
Pharmacy,68094-0599-62,nystatin 500000  Susp,7.4
Pharmacy,20536-0322-01,vinCRIStine liposome 5 mg/31 mL Kit,91774
Pharmacy,54838-0556-80,theophylline 80 mg/15 mL Sol,1.2
Pharmacy,AMBMED1006,amiodarone 50mg/mL 3mL,20
Pharmacy,00378-4186-05,sertraline 25 mg Tab,14.25
Pharmacy,51285-0063-90,estradiol-norgestimate biphasic Tab,20.6
Pharmacy,00409-6102-10,furosemide 100  Soln,76.4
Pharmacy,60258-0070-01,caffeine-ergotamine 100 mg-1 mg Tab,6.05
Pharmacy,42291-0759-50,sulfamethoxazole-trimethoprim 800 mg-160 mg Tab,4.3
Pharmacy,24987-0242-56,digoxin 125 mcg (0.125 mg) Tab,14.4
Pharmacy,63323-0508-30,meropenem 1000 mg Pow,236.3
Pharmacy,00409-0805-01,ceFAZolin 1 g Pow,35.5
Pharmacy,61553-0330-79,ketamine 10 mg/mL Soln-Inj,96.7
Pharmacy,00013-8303-04,latanoprost ophthalmic 0.005% Sol,989.9
Pharmacy,00338-1049-02,nitroglycerin 20 mg/100 mL-D5% intravenous 50  Soln,228.9
Pharmacy,AMBMED1114,hydroxyzine Inj 50mg/1mL,20
Pharmacy,51672-4039-01,enalapril 10 mg Tab,9.75
Pharmacy,60505-7007-02,fentaNYL 50 mcg/hr Fil,194.5
Pharmacy,00009-0902-11,clindamycin 150 mg/mL Sol,132.8
Pharmacy,65862-0203-99,losartan 100 mg Tab,15.45
Pharmacy,60429-0122-90,venlafaxine 75 mg Cap-ER,2.1
Pharmacy,00024-0591-20,oxaliplatin 5 mg/mL Sol,18188.8
Pharmacy,00173-0249-55,digoxin 250 mcg Tab,3.85
Pharmacy,AMBMED1197,nitrofurantoin Cap 100mg,12.9
Pharmacy,68382-0056-01,warfarin 5 mg Tab,3.35
Pharmacy,39822-0278-05,bacitracin 50000 units Pow,117.7
Pharmacy,00406-0123-62,acetaminophen-HYDROcodone 325 mg-5 mg Tab,4
Pharmacy,10223-0201-01,benzocaine/butamben/tetracaine topical 14%-2%-2% Aerosol,375.3
Pharmacy,60429-0367-90,pravastatin 10 mg Tab,8.25
Pharmacy,58160-0903-52,"influenza virus vaccine quadrivalent PF >36 mo, inactivated  - Susp-Inj",95.6
Pharmacy,00115-0522-01,fenofibrate 134 mg Cap,9.8
Pharmacy,00310-0095-39,roflumilast 500 mcg Tab,64.35
Pharmacy,51079-0206-20,allopurinol 300 mg Tab,3.8
Pharmacy,00378-0334-01,haloperidol 10 mg Tab,9.45
Pharmacy,23155-0002-01,hydrALAZINE 25 mg Tab,2.55
Pharmacy,58177-0293-09,metoprolol 25 mg Tab,4.4
Pharmacy,68094-0171-61,sucralfate 1 g/10 mL Sus,52
Pharmacy,63323-0483-27,EPINEPHrine-lidocaine 1:100000-2% Sol,95.8
Pharmacy,45802-0873-05,nicotine 4 mg Loz,2.5
Pharmacy,00603-9418-58,ranitidine 15 mg/mL Syr,3.75
Pharmacy,00007-3372-13,carvedilol 40 mg Cap-ER,53.1
Pharmacy,00456-2613-90,diltiazem 180 mg Cap-ER,8.5
Pharmacy,00527-1313-01,pilocarpine 5 mg Tab,9.1
Pharmacy,00258-3613-01,isosorbide dinitrate 40 mg Tab-ER,4.25
Pharmacy,64764-0543-00,lansoprazole 15 mg Tab-Dis,32.8
Pharmacy,54092-0381-01,amphetamine-dextroamphetamine 5 mg Cap,42.75
Pharmacy,00574-7234-12,promethazine 25 mg Supp,22.35
Pharmacy,67386-0313-21,clobazam 2.5 mg/mL Sus,48.1
Pharmacy,67618-0149-04,povidone iodine topical 7.5% Soa,45.8
Pharmacy,24208-0785-55,bacitracin/HC/neomycin/polymyxin B ophthalmic 400 units-10 mg-3.5 mg-10000 units/g Ointment,309
Pharmacy,00093-9652-01,prochlorperazine 10 mg Tab,7.9
Pharmacy,51079-0007-01,omeprazole 20 mg Cap-EC,19.5
Pharmacy,00603-6157-21,venlafaxine 37.5 mg Tab,10.05
Pharmacy,NSIMM90748,Gardasil-9 90651 - Gardasil 9 Inj 0.5mL,391
Pharmacy,00998-0342-05,phenylephrine ophthalmic 2.5% Sol,220.2
Pharmacy,11086-0021-01,zinc oxide topical Ointment,37.45
Pharmacy,00168-0065-38,atropine ophthalmic 1% Ointment,13.15
Pharmacy,57664-0506-52,metoprolol 25 mg Tab,1.35
Pharmacy,00000-0160-50,misoprostol 50 mcg Tab,2.45
Pharmacy,00000-1841-05,valproic acid 250 mg / 5 mL Syrup-Oral,3.8
Pharmacy,59762-2001-01,ziprasidone 20 mg Cap,16.15
Pharmacy,49702-0212-48,zidovudine 50 mg/5 mL Syr,321.1
Pharmacy,10019-0510-04,diltiazem 5 mg/mL Sol,69.05
Pharmacy,00378-3012-01,captopril 25 mg Tab,8.35
Pharmacy,00781-1391-01,haloperidol 0.5 mg Tab,1.65
Pharmacy,00071-1017-68,pregabalin 200 mg Cap,40.95
Pharmacy,51079-0452-56,amLODIPine 10 mg Tab,11.9
Pharmacy,67457-0649-10,ampicillin-sulbactam 10 g-5 g Powder-Inj,645.7
Pharmacy,00074-6302-13,erythromycin 4000  Granule-Recon,218.6
Pharmacy,00603-4209-28,lisinopril 2.5 mg Tab,3.25
Pharmacy,51672-1258-03,clobetasol topical 0.05% Cre,1950.6
Pharmacy,25021-0208-10,gemcitabine 200 mg Pow,457.1
Pharmacy,00310-0755-90,rosuvastatin 5 mg Tab,47.45
Pharmacy,49884-0107-01,torsemide 10 mg Tab,3.55
Pharmacy,65862-0200-01,gabapentin 400 mg Cap,8
Pharmacy,00007-3230-11,fondaparinux 2  Soln,448.8
Pharmacy,63824-0008-86,guaiFENesin 600 mg Tab,2.1
Pharmacy,00781-3500-69,enoxaparin 100 mg/mL Sol,532.4
Pharmacy,62559-0138-07,hydrocortisone 100 mg/60 mL Sus,53.35
Pharmacy,45802-0594-65,levocetirizine 5 mg Tab,15.4
Pharmacy,00085-1519-02,temozolomide 20 mg Cap,236.2
Pharmacy,63323-0658-20,chlorothiazide 0 gm REC Injection,1761.9
Pharmacy,76282-0213-30,sertraline 50 mg Tab,14.25
Pharmacy,42291-0833-10,traZODone 50 mg Tab,2.1
Pharmacy,00143-2120-01,caffeine-ergotamine 100 mg-1 mg Tab,5
Pharmacy,AMBMED1120,NS IV 1000mL,20
Pharmacy,25021-0830-82,zoledronic acid 5 mg / 100 mL Soln-IV,2955.5
