WATSONVILLE COMMUNITY HOSPITAL,,,
,,,
SVCCD,DESC, PRICE1 , PRICE2 
1913257,IV HYDRAT EA ADD HR, 237.96 , -   
1913258,THERA EA AD IV PUSH, 107.59 , -   
1913259,IV THERAPY DX 1 HR," 1,437.99 ", -   
1913260,IV THERAPY EA AD HR, 237.96 , -   
1913261,CONCURRENT IV THER," 1,437.99 ", -   
1913262,IV THER AD SEQ 1 HR," 1,437.99 ", -   
1913264,IMM ADM PNEU VACCINE, 134.00 , -   
1920030,HE-EYE FOREIGNBDY CR, 152.83 , -   
1921110,SP-LS SPNE 4VPLUS CR, 232.43 , -   
1921120,CH-STERNUM CR, 152.83 , -   
1921130,CH-STRNOCLAV JNTS CR, 152.83 , -   
1921201,URGENT CARE LVL 1 EP, 172.70 , -   
1921202,URGENT CARE LVL 2 EP, 215.49 , -   
1921203,URGENT CARE LVL 3 EP, 250.65 , -   
1921204,URGENT CARE LVL 4 EP, 285.79 , -   
1921205,URGENT CARE LVL 5 EP, 366.80 , -   
1921210,PROLONGED PHYS SVC, 166.87 , -   
1921211,PRLNG PHY SVC GT 30, 166.87 , -   
1921212,THERAPEUTIC DX SQ IM, 87.13 , -   
1921213,ALLERGY INJ SIM, 76.43 , -   
1921214,ALLERGY INJ MUL, 76.43 , -   
1921215,IMM ADM 1ST VACCINE, 101.41 , -   
1921216,IMM ADM EA ADD VACC, 76.43 , -   
1921218,IV HYDRATION 1 HR, 216.64 , -   
1921219,IV THER AD SEQ 1 HR, 120.73 , -   
1921220,IV THERAPY EA AD HR, 87.13 , -   
1921221,IV THERAPY DX 1 HR, 366.80 , -   
1921223,THERA EA AD IV PUSH, 120.73 , -   
1921224,URGENT CARE- SUT REM, 172.70 , -   
1921225,IV HYDRAT EA ADD HR, 76.43 , -   
1921226,SIMPLE PROCEDURE, 236.11 , -   
1921227,MINOR PROCEDURE, 393.53 , -   
1921228,INTERMEDIATE PROCEDR, 550.97 , -   
1921229,MAJOR PROCEDURE," 1,101.93 ", -   
1921231,URGENT CARE LVL 1 NP, 172.70 , -   
1921232,URGENT CARE LVL 2 NP, 215.49 , -   
1921233,URGENT CARE LVL 3 NP, 285.79 , -   
1921234,URGENT CARE LVL 4 NP, 366.80 , -   
1921235,URGENT CARE LVL 5 NP, 482.96 , -   
1921236,THERAPEUTIC IV PUSH, 120.73 , -   
1921241,LE-HIP PV UN2OR3V CR, 148.05 , -   
1921242,LE-HIP PV UNMIN4V CR, 222.60 , -   
1922020,SP-SPINE SNGL VW CR, 152.83 , -   
1922100,SP-LS SPN 2 TO 3V CR, 152.83 , -   
1923010,UE-SCAPULA CR, 152.83 , -   
1923020,UE-SHOULDER 1V CR, 152.83 , -   
1923050,UE-AC JTS BILAT CR, 152.83 , -   
1923060,UE-HUMERUS BILAT CR, 152.83 , -   
1923070,UE-ELBOW 2V CR, 152.83 , -   
1923080,UE-ELBOW 3V CR, 152.83 , -   
1923090,UE-FOREARM 2V CR, 152.83 , -   
1923092,UE-UPEXT INFNT BI CR, 152.83 , -   
1923100,UE-WRIST 2V CR, 152.83 , -   
1923110,UE-WRIST 3VW BI CR, 152.83 , -   
1923120,UE-HAND 2V CR, 152.83 , -   
1923130,UE-HAND 3VWS BI CR, 152.83 , -   
1923233,CPR, 466.14 , -   
1923252,URG CARE-TRIAGE ONLY, 172.70 , -   
1923550,LE-FEMUR 2VW BI CR, 152.83 , -   
1923560,LE-KNEE 1TO2V BI CR, 152.83 , -   
1923562,LE-KNEE 3VWS BI CR, 152.83 , -   
1923564,LE-KNEE 4VWPLS BI CR, 152.83 , -   
1923590,LE-TIB FIB 2V BI CR, 152.83 , -   
1923592,LE-LWEXT INFNT BI CR, 152.83 , -   
1923600,LE-ANKLE 2VW BI CR, 152.83 , -   
1923610,LE-ANKLE 3VWS BI CR, 152.83 , -   
1923620,LE-FOOT 2VWS BI CR, 152.83 , -   
1924000,CH-ABDOMEN 1 VIEW CR, 152.83 , -   
1924020,CH-ABDOMEN 3VWS CR, 152.83 , -   
1924022,CH-ABD SER PA CXR CR, 232.43 , -   
1926010,CH-BABYGRAM FB CR, 152.83 , -   
1927000,UE-CLAVICLE CR, 152.83 , -   
1927001,HE-EYE FRGNBDY BI CR, 152.83 , -   
1927002,SP-SI JOINTS 2V CR, 152.83 , -   
1927003,UE-CLAVICLE BILAT CR, 152.83 , -   
1927004,UE-SHOULDER 1V BI CR, 152.83 , -   
1927005,UE-SHOULDER 2V BI CR, 152.83 , -   
1927006,UE-ELBOW 2VW BI CR, 152.83 , -   
1927007,UE-HAND 2VWS BI CR, 152.83 , -   
1927008,LE-FOOT 3VWPLS BI CR, 152.83 , -   
1927009,LE-CALCNEUS 2V BI CR, 152.83 , -   
1927010,CH-CHEST 1V CR, 152.83 , -   
1927020,CH-CHEST 2V CR, 152.83 , -   
1927022,HE-SINUSES 3VPLUS CR, 152.83 , -   
1927030,UE-SHLDR 2VW PLUS CR, 152.83 , -   
1927040,SP-CERV SP 2TO3VW CR, 152.83 , -   
1927060,UE-HUMERUS CR, 152.83 , -   
1927070,SP-T SPINE 2 VIEW CR, 152.83 , -   
1927072,SP-T SPINE 3 VIEW CR, 232.43 , -   
1927073,BONE LENGTH STUDY CR, 152.83 , -   
1927074,SP-T SPNE 4PLUS V CR, 152.83 , -   
1927075,BNE SRVY CMP METS CR, 232.43 , -   
1927076,BONE SRVY INFANT CR, 216.64 , -   
1927077,JOINT SURVEY 1V CR, 152.83 , -   
1927080,SP-THORACOLMBR 2V CR, 152.83 , -   
1927081,DEXA PERIPHERAL, 106.98 , -   
1927082,DXA BONE DENS V FRAC, 152.83 , -   
1927092,UE-UP EXT INFANT CR, 232.43 , -   
1927100,CH-RIBS UNILAT CR, 152.83 , -   
1927101,CH-RIB UNI PA CXR CR, 152.83 , -   
1927102,CH-CHEST 3V CR, 152.83 , -   
1927110,CH-RIBS BILATERAL CR, 232.43 , -   
1927111,CH-RIBS BI PA CXR CR, 232.43 , -   
1927114,SP-LS SPINE W BND CR, 232.43 , -   
1927120,SP-LS SPINE BND CR, 232.43 , -   
1927130,UE-HAND 3V CR, 152.83 , -   
1927140,UE-FINGER S 2VPLS CR, 152.83 , -   
1927170,LE-PELVIS CR, 152.83 , -   
1927190,LE-PELVIS 3V PLUS CR, 152.83 , -   
1927200,HE-ORBITS 4V CR, 152.83 , -   
1927202,SP-SI JNTS 3VPLUS CR, 152.83 , -   
1927210,HE-SINUSES LTD CR, 152.83 , -   
1927222,SP-SCRM COCCYX 2V CR, 152.83 , -   
1927250,HE-SKULL LIMITED CR, 152.83 , -   
1927260,HE-SKULL 4V PLUS CR, 232.43 , -   
1927301,UE-SCAPULA BILAT CR, 152.83 , -   
1927308,UE-ELBOW 3VW BI CR, 152.83 , -   
1927309,UE-FOREARM 2VW BI CR, 152.83 , -   
1927310,UE-WRIST 2VW BI CR, 152.83 , -   
1927311,UE-WRIST 3V PLUS CR, 152.83 , -   
1927328,HE-TMJ UNILATERAL CR, 152.83 , -   
1927330,HE-TMJ BILATERAL CR, 152.83 , -   
1927360,SP-NECK SOFT TISS CR, 152.83 , -   
1927500,LE-HIP UNILAT 1V CR, 152.83 , -   
1927550,LE-FEMUR 2V CR, 152.83 , -   
1927560,LE-KNEE 1 TO 2V CR, 152.83 , -   
1927562,LE-KNEE 3V CR, 152.83 , -   
1927564,LE-KNEE 4V PLUS CR, 152.83 , -   
1927565,LE-KNEE BI AP STD CR, 152.83 , -   
1927590,LE-TIB FIB 2V CR, 152.83 , -   
1927592,LE-LWR EXT INFANT CR, 152.83 , -   
1927600,LE-ANKLE 2V CR, 152.83 , -   
1927610,LE-ANKLE 3VPLUS CR, 152.83 , -   
1927620,LE-FOOT 2V CR, 152.83 , -   
1927630,LE-FOOT 3V PLUS CR, 152.83 , -   
1927650,LE-CALCANEUS 2PLS CR, 152.83 , -   
1927660,LE-TOE S 2VPLUS CR, 152.83 , -   
1927700,HE-MANDIBLE LTD CR, 152.83 , -   
1927707,BONE AGE STUDY CR, 152.83 , -   
1927710,HE-MANDIBLE 4VPLS CR, 232.43 , -   
1927720,HE-MASTOIDS LTD CR, 152.83 , -   
1927730,HE-MASTOID 3VPLUS CR, 152.83 , -   
1927740,HE-FACIAL BNS LTD CR, 152.83 , -   
1927750,HE-FACIAL BNES 3V CR, 232.43 , -   
1927760,HE-NASAL BONES CR, 152.83 , -   
1927774,BNE SRVY LTD METS CR, 232.43 , -   
1927780,DEXA AXIAL, 232.43 , -   
1927790,HE-OPTIC FORAMINA CR, 152.83 , -   
1927800,SP-CERV SP 4TO5VW CR, 232.43 , -   
1927801,SP-CRV SPNE 6VPLS CR, 232.43 , -   
2041000,HEMODIALY SING EVAL," 7,027.91 ", -   
2070201,LEVEL 1 EP, 587.63 , -   
2070202,LEVEL 2 EP, 947.61 , -   
2070203,LEVEL 3 EP," 1,327.31 ", -   
2070204,LEVEL 4 EP," 1,800.05 ", -   
2070205,LEVEL 5 EP," 2,231.46 ", -   
2070211,LEVEL 1 NP, 850.37 , -   
2070212,LEVEL 2 NP," 1,327.31 ", -   
2070213,LEVEL 3 NP," 1,760.75 ", -   
2070214,LEVEL 4 NP," 1,943.30 ", -   
2070215,LEVEL 5 NP," 2,441.43 ", -   
2070222,PROC WND CARE SIMPLE, 509.30 , -   
2070223,PROC WND CARE MINOR, 704.51 , -   
2070224,PROC WND CARE INTERM, 759.32 , -   
2070225,PROC WND CARE MAJOR, 823.47 , -   
2070226,PROC WND CARE COMPLX, 863.07 , -   
2070230,DEBRIDE LE 20 SQ CM, 791.49 , -   
2070232,NON SELECTIVE DEBRID, 449.66 , -   
2072333,DEBRIDE EA ADD 20CM, 791.49 , -   
2072335,NEG PRES WND LT 50CM," 1,370.22 ", -   
2072336,NEG PR WN MD LT 50CM," 4,016.81 ", -   
2072337,NEG PRES WND GT 50CM," 1,800.05 ", -   
2072338,NEG PR WN MD GT 50CM," 5,221.02 ", -   
2080001,HBO MEDICARE FB 30MN, 767.19 , -   
2316050,OUTPATIENT ROOM, 624.56 , -   
2317978,PT MOBILITY CUR, 0.01 , -   
2317979,PT MOBILITY GOAL, 0.01 , -   
2317980,PT MOBILITY DC, 0.01 , -   
2317981,PT BODY POS CUR, 0.01 , -   
2317982,PT BODY POS GOAL, 0.01 , -   
2317983,PT BODY POS DC, 0.01 , -   
2317984,PT CARRY CUR, 0.01 , -   
2317985,PT CARRY GOAL, 0.01 , -   
2317986,PT CARRY DC, 0.01 , -   
2317987,PT SELF CARE CUR, 0.01 , -   
2317988,PT SELF CARE GOAL, 0.01 , -   
2317989,PT SELF CARE DC, 0.01 , -   
2317990,PT OTH PT-OT CUR, 0.01 , -   
2317991,PT OTH PT-OT GOAL, 0.01 , -   
2317992,PT OTH PT-OT DC, 0.01 , -   
2317993,PT SUB PT-OT CUR, 0.01 , -   
2317994,PT SUB PT-OT GOAL, 0.01 , -   
2317995,PT SUB PT-OT DC, 0.01 , -   
2318165,OT ATTEN CUR, 0.01 , -   
2318166,OT ATTEN GOAL, 0.01 , -   
2318167,OT ATTEN DC, 0.01 , -   
2318168,OT MEMORY CUR, 0.01 , -   
2318169,OT MEMORY GOAL, 0.01 , -   
2318170,OT MEMORY DC, 0.01 , -   
2318978,OT MOBILITY CUR, 0.01 , -   
2318979,OT MOBILITY GOAL, 0.01 , -   
2318980,OT MOBILITY DC, 0.01 , -   
2318981,OT BODY POS CUR, 0.01 , -   
2318982,OT BODY POS GOAL, 0.01 , -   
2318983,OT BODY POS DC, 0.01 , -   
2318984,OT CARRY CUR, 0.01 , -   
2318985,OT CARRY GOAL, 0.01 , -   
2318986,OT CARRY DC, 0.01 , -   
2318987,OT SELF CARE CUR, 0.01 , -   
2318988,OT SELF CARE GOAL, 0.01 , -   
2318989,OT SELF CARE DC, 0.01 , -   
2318990,OT OTH PT-OT CUR, 0.01 , -   
2318991,OT OTH PT-OT GOAL, 0.01 , -   
2318992,OT OTH PT-OT DC, 0.01 , -   
2318993,OT SUB PT-OT CUR, 0.01 , -   
2318994,OT SUB PT-OT GOAL, 0.01 , -   
2318995,OT SUB PT-OT DC, 0.01 , -   
2318996,OT SWALLOW CUR, 0.01 , -   
2318997,OT SWALLOW GOAL, 0.01 , -   
2318998,OT SWALLOW DC, 0.01 , -   
2319158,SP MOTOR SPEECH DC, 0.01 , -   
2319159,SP LANG COMP CUR, 0.01 , -   
2319160,SP LANG COMP GOAL, 0.01 , -   
2319161,SP LANG COMP DC, 0.01 , -   
2319162,SP LANG EXPRESS CUR, 0.01 , -   
2319163,SP LANG EXPRESS GOA, 0.01 , -   
2319164,SP LANG EXPRESS DC, 0.01 , -   
2319165,SP ATTEN CUR, 0.01 , -   
2319166,SP ATTEN GOAL, 0.01 , -   
2319167,SP ATTEN DC, 0.01 , -   
2319168,SP MEMORY CUR, 0.01 , -   
2319169,SP MEMORY GOAL, 0.01 , -   
2319170,SP MEMORY DC, 0.01 , -   
2319171,SP VOICE CUR, 0.01 , -   
2319172,SP VOICE GOAL, 0.01 , -   
2319173,SP VOICE DC, 0.01 , -   
2319174,SP SPEECH LANG CUR, 0.01 , -   
2319175,SP SPEECH LANG GOAL, 0.01 , -   
2319176,SP SPEECH LANG DC, 0.01 , -   
2319186,SP MOTOR SPEECH GOA, 0.01 , -   
2319996,SP SWALLOW CUR, 0.01 , -   
2319997,SP SWALLOW GOAL, 0.01 , -   
2319998,SP SWALLOW DC, 0.01 , -   
2319999,SP MOTOR SPEECH CUR, 0.01 , -   
2370222,PROC WND CARE SIMPLE, 509.30 , -   
2370223,PROC WND CARE MINOR, 704.51 , -   
2370224,PROC WND CARE INTERM, 759.32 , -   
2370225,PROC WND CARE MAJOR, 823.47 , -   
2370226,PROC WND CARE COMPLX, 863.07 , -   
2372336,NEG PR WN MD LT 50CM," 4,016.81 ", -   
2372338,NEG PR WN MD GT 50CM," 5,221.02 ", -   
2645211,EST PT VISIT LVL 1, 81.23 , -   
2811122,US-ECHO DOPP COMP AD," 1,614.61 "," 1,081.79 "
2811123,US-ECHO DOP CO FL AD," 1,912.42 "," 1,281.36 "
2811151,S-BRST DUCTOGRM INJ," 1,570.12 ", 972.46 
2811178,TC-99M SESTA / DOSE," 1,922.07 ", -   
2811179,TC-99M TETRO/UNITDOS, 108.31 , -   
2811180,TC99M MEDRO TO 30MCI," 1,401.90 ", -   
2811182,"TL-201, PER MCI", 661.32 , -   
2811184,I131 PER 0.5 MCI," 8,359.22 ", -   
2811185,TC99M DISOFENIN/VIAL," 1,659.07 ", -   
2811189,"I123 CAP,DX /100UCI"," 1,883.41 "," 1,607.64 "
2811191,TC99M MEBROF /15MCI," 1,659.07 "," 1,413.11 "
2811192,I131 SOD ID TX / MCI," 2,724.53 ", -   
2811196,TC99M LABL RBC/30MCI, 891.42 , -   
2811198,I131 S I CAP DX/MCI," 5,375.60 "," 4,587.00 "
2811203,TC99M PERTECHNET/MCI, 64.54 , -   
2811204,HOCM LT149 MG ML IOD, 3.29 , -   
2811206,HOCM 200-249MGML IOD, 3.29 , -   
2811207,HOCM 250-299MGML IOD, 3.29 , -   
2811209,HOCM 350-399MGML IOD, 3.29 , -   
2811211,TC99M PYROPHOS/25MCI," 1,773.19 ", -   
2811212,TC99M PENTETAT/25MCI," 1,291.69 "," 1,104.85 "
2811213,TC99M MAA/10MCI," 1,291.69 ", -   
2811214,TC99M SULF COL/20MCI," 1,291.69 "," 1,104.85 "
2811215,IN111 IBRITU DX/5MCI," 4,109.05 ", -   
2811220,IN111 OXYQUINO/.5MCI," 5,652.12 ", -   
2811222,TC99M SUCCIMER/10MCI," 1,013.26 ", -   
2811227,GA67 GALLIUM/MCI, 203.04 , -   
2811230,TC99M OXIDRONA/30MCI," 1,401.90 ", -   
2811231,TC99M MERTIATI/15MCI," 1,543.07 ", -   
2811235,NONRAD CONTRAST MTRL, 303.58 , -   
2811236,LOCM 100-199MG/ML ML, 19.35 , -   
2811238,LOCM 200-299MG/ML ML, 19.35 , -   
2811239,LOC2 200-299MG/ML ML, 19.35 , -   
2811240,LOCM 300-399MG/ML ML, 19.35 , -   
2811241,LOC2 300-399MG/ML ML, 19.35 , -   
2811243,INJ GAD-MR2 CONTR ML, 44.49 , -   
2811244,INJ FE-MR CONTRST ML, 152.75 , -   
2811246,INJ PERFLEXAN LIP ML, 525.99 , -   
2811281,TC99M SULFCOL2/20MCI," 1,291.69 "," 1,104.85 "
2811297,S-PNCTR ASP HEMA-CY," 1,253.00 ", 773.80 
2811298,S-DISKOGRM INJ LUMB," 2,183.11 "," 1,375.89 "
2811318,S-THYROID CORE BX," 1,668.77 "," 1,030.35 "
2811324,S-CYSTOST TUBCHG SIM, 947.51 , 587.63 
2811329,S-PERITO/VENOUS SHUN," 1,100.26 ", 676.60 
2811330,S-ABD/RETRPER NDL BX," 2,915.98 "," 1,797.97 "
2811334,S-PANCREAS BX PERC," 19,928.35 "," 12,327.23 "
2811353,S-INS PICC WO SQP U5," 3,820.88 ", -   
2811354,S-TENDON-LIG INJ, 841.16 , 521.40 
2811358,S-JOINT ASP-INJ SM, 920.41 , 566.94 
2811359,S-JOINT ASP-INJ IM, 920.41 , 566.94 
2811362,S-CYSTOGRAM INJ, 686.44 , 537.97 
2811363,S-URETHROCYST CH INJ, 758.03 , 463.46 
2811364,S-RETROURETHROCY INJ, 585.89 , 362.05 
2811367,S-INJ CATH HYSTERSO," 1,191.14 ", 734.48 
2811382,S-INJ AIR CONT PERIT," 2,430.63 "," 1,508.31 "
2811395,S-JNT ASP INJ MAJ UN, 988.11 , 612.40 
2811401,S-RPR T/NT CVAC WOSQ," 3,820.88 ", -   
2811414,S-INJ SHOULDER ARTH," 1,196.93 ", 744.85 
2811416,S-INJ ANKLE ARTHRO," 1,191.14 ", 734.48 
2811419,S-INJ WRIST ARTHRO," 1,533.38 ", 945.56 
2811420,S-INJ ELBOW ARTHRO," 1,432.87 ", 883.48 
2811421,S-INJ KNEE ARTHRO," 1,253.00 ", 773.80 
2811422,S-INJ HIP ARTHRO," 1,736.45 "," 1,073.80 "
2811425,S-BX NDL PLEURA," 2,697.77 "," 1,880.75 "
2811426,S-BX NDL LUNG MEDIA," 3,304.62 "," 2,044.18 "
2811431,S-SIALOGRAM INJ," 1,311.01 ", 813.12 
2811432,S-BX NDL LIVER," 2,654.91 "," 1,642.78 "
2811433,S-ASP/INJ RENL CYST," 2,948.83 "," 1,826.96 "
2811435,S-SPINAL TAP DIAGNST," 6,856.79 "," 5,797.40 "
2811439,S-INJ ILEAL CONDUIT," 1,129.26 ", 697.26 
2811442,S-DIL NEPH TRACT," 7,146.45 "," 4,430.80 "
2811445,S-RENAL BX NEEDLE," 4,271.47 "," 2,646.28 "
2811447,S-INJ CONT BY TUB CY," 1,075.15 ", 670.39 
2811448,S-DRNG CATH CHANGE," 4,650.29 "," 2,883.20 "
2811450,S-STONE REMVL T-TUBE," 10,136.25 "," 6,273.28 "
2811471,S-INS PICC WO SQ O5," 3,820.88 ", -   
2811480,S-SINUS TRCT INJ DIA," 1,128.60 ", -   
2811485,S-FIN NDL ASP W/IMG," 1,914.30 ", -   
2811487,S-INTRO NDL CATH VEI, 353.84 , 215.18 
2811489,S-INJ VENOGRAPHY, 891.42 , 550.35 
2811490,S-INTROCATH VENACAVA," 3,747.46 "," 2,317.33 "
2811491,S-INTROCATH VEN 1ST," 4,051.03 "," 2,509.73 "
2811493,S-INTROCATH RHRT-PUL," 3,795.79 "," 2,352.45 "
2811494,S-INTROCATH R L PULM," 4,312.09 "," 2,675.23 "
2811495,S-INTROCATH SEGPULM," 5,031.40 "," 3,115.97 "
2811511,S-CATH CAROTD VERT," 4,598.25 "," 2,838.71 "
2811516,S-INTROCATH AORTA," 4,685.27 "," 2,898.66 "
2811517,S-THORACIC 1ST ORDER," 5,942.17 "," 3,674.59 "
2811519,S-THORACIC 3RD ORDER," 8,131.05 "," 5,029.83 "
2811520,S-THORACIC ADD ORDER," 1,303.30 ", 800.72 
2811521,S-ABDOMEN 1ST ORDER," 6,267.02 "," 3,875.29 "
2811522,S-ABDOMEN 2ND ORDER," 6,814.26 "," 4,216.68 "
2811523,S-ABDOMEN 3RD ORDER," 8,131.05 "," 5,029.83 "
2811524,S-ABDOMEN ADD ORDER," 1,303.30 ", -   
2811541,S-AMNIOCENTESIS," 1,881.46 "," 1,164.87 "
2811557,S-THYRODCYST ASP/INJ," 1,914.30 ", -   
2811564,S-BRST CYST ASPIRAT," 1,464.09 ", 612.40 
2811565,S-BRST ADDL CYST, 966.86 , -   
2811567,S-BX MUSCLE PERC NDL," 2,499.54 "," 1,549.72 "
2811656,S-INS ANTE DRAIN EXT," 5,029.10 ", -   
2811751,S-TIB-PER REV ATH AD," 32,467.88 ", -   
2811776,ISOSULFAN BLUE 1MG, 46.45 , -   
2811823,BR-BRST BX LOC CLP A," 1,368.95 ", -   
2811824,US-BRST BX LOC CLP A," 1,683.87 ", -   
2811826,BR-PLC LOC DVCE ADD," 3,448.86 ", -   
2811828,US-PLC LOC DVCE ADD," 1,683.87 ", -   
2811841,TC99 TILMAN DX .5MCI," 1,291.69 "," 1,104.85 "
2811853,BR-TOMOSYNTH MAMM AD, 200.00 , -   
2811855,BR-TOMOSYN SCR AD BI, 200.00 , -   
2850001,NI-ECHO DOP CO FL AD," 1,755.19 ", -   
2850020,THERAPEUTIC IV PUSH," 1,402.80 ", -   
2850021,IV HYDRAT EA ADD HR, 705.51 , -   
2850022,THERA EA AD IV PUSH, 413.79 , -   
2850030,NI-ECHO DOPP COMP AD," 4,055.12 ", -   
2850034,OXYGEN PER HOUR, 90.89 , -   
2850043,CC-INJ L VENT-ATRIAL," 4,971.89 ", -   
2850044,CC-INJ R VENT-ATRIAL," 5,143.57 ", -   
2850045,CC-INJ SUPRV AORTOGR," 7,061.57 ", -   
2850046,CC-INJ PULM ART HRTC," 7,016.05 ", -   
2850078,IR-TC PLC STN ART EA," 21,313.37 ", -   
2850081,IR-THOR AORTA SERIAL," 8,115.79 ", -   
2850082,IR-ABD AORTA SERIAL," 8,115.79 ", -   
2850083,IR-AABF SERIAL," 8,115.79 ", -   
2850085,IR-ANGIO EXTREM UNI," 8,574.72 ", -   
2850086,IR-ANGIO EXTREM BI," 9,209.93 ", -   
2850093,IR-ANGIO ADD VESSEL," 4,039.37 ", -   
2852003,MODSED SAME ADD15MIN, 83.70 , -   
2852101,S-BALO ANGIOP DIAL," 19,774.24 ", -   
2852201,S-TRLUM BAL ANG ADLA," 9,671.21 ", -   
2890005,Q93870 ZIKA RNA QL, 260.00 , -   
2890016,Q15441 A-1-AT MUT AN, 87.00 , -   
2890020,Q16313 FRAGILE X PCR, 125.00 , -   
2890213,O51090 PAT CMP PHENO, 26.00 , -   
2890273,O51206 DIR AHG IGG, 46.00 , -   
2890285,O51701 ENZYME TREAT, 50.00 , -   
2891341,Q31872P F IX ACT CLT, 65.00 , -   
2891342,Q5309 FLECAIN LCMSMS, 13.32 , -   
2891365,NHIST88360TC IHC QTM, 48.61 , -   
2891739,NBS BIOTINIDASE, 14.00 , -   
2891740,NBS GALACTOSE TRANS, 14.00 , -   
2891741,NBS HGB CHROMA, 14.00 , -   
2891742,NBS HYDROXYPROG 17-D, 14.43 , -   
2891762,NBS THYROID STIM TSH, 14.00 , -   
2891765,NBS CYSTIC FIB IRT, 14.00 , -   
2891767,NBS SCID, 13.70 , -   
2891784,NBS MASS SPECTRO QT, 14.00 , -   
2891786,Q11281 CORT TOT LCMS, 9.30 , -   
2891787,Q453 DRUG SCN4 MEC, 50.00 , -   
2891789,Q30429 CRYPTO AB AGG, 10.22 , -   
2891790,Q8559EOSIN CNT U MIC, 4.00 , -   
2891791,Q37893 H-CODONE GCMS, 27.50 , -   
2891818,Q16536 JAK2 EX 12&13, 200.94 , -   
2891819,Q35176 F.TULAR AB DA, 110.85 , -   
2891823,O51108 AB ID EA PNL, 62.00 , -   
2891862,O51118 PAT AG TYPE S, 23.00 , -   
2891868,O51008 ABO, 26.00 , -   
2891873,Q2891873 HLA DRDQ LR, 62.00 , -   
2891878,Q76452 FA PR C12 C22, 426.94 , -   
2892001,Q211 ACTH PL IA, 14.83 , -   
2892002,Q213 IFE U, 11.71 , -   
2892005,Q237 AFP TUMR MRK IA, 9.60 , -   
2892006,Q249 ANA SCRN IFA, 3.00 , -   
2892007,Q259 MITO AB IA, 6.28 , -   
2892010,Q306 ICA ISE, 9.60 , -   
2892011,Q326 CERULOP NEPHELO, 5.60 , -   
2892012,Q351 C3 COMPL ITA, 7.00 , -   
2892013,Q353 C4C COMP ITA, 7.28 , -   
2892014,Q363 CU ICP/MS AS, 8.00 , -   
2892015,Q372 C-PEPTIDE IA, 10.00 , -   
2892016,Q403 CMV AB IGG IA, 19.66 , -   
2892017,Q414 HEP-IND PLAT AB, 20.00 , -   
2892018,Q427 ERYTHROPOIET IA, 15.20 , -   
2892019,Q439 ESTROG TOT RIA, 18.50 , -   
2892021,Q470 FSH IA, 118.54 , -   
2892023,Q498 HBSAG W/REF IA, 3.50 , -   
2892024,Q500 G-6-PD QT UVKIN, 5.81 , -   
2892025,Q501 HBC AB TOT IA, 6.40 , -   
2892026,Q502 HAPTOGLOB NEPH, 7.20 , -   
2892027,Q512 HEPA IGM AB IA, 6.40 , -   
2892028,Q521 GH IA, 6.40 , -   
2892029,Q528 HLA-B27 AG FC, 13.50 , -   
2892030,Q539 IGA IMMUNOTURB, 4.50 , -   
2892031,Q542 IGE IA, 7.20 , -   
2892032,Q543 IGG ITA, 5.50 , -   
2892033,Q545 IGM ITA, 4.50 , -   
2892034,Q549 IFE SERUM, 11.71 , -   
2892035,Q555 HBEAG IA, 6.40 , -   
2892036,Q556 HBEAB IA, 6.40 , -   
2892037,Q561 INSULIN IA, 6.50 , -   
2892039,Q599 PB BL ICP/MS, 4.25 , -   
2892040,Q615 LH IA, 5.00 , -   
2892041,Q618 COMPL CH50 LIPO, 7.20 , -   
2892044,Q661 MYOGLOB U NEPH, 9.72 , -   
2892048,Q746 PROLACTIN IA, 7.20 , -   
2892052,Q852 B2M SERUM NEPH, 8.00 , -   
2892055,Q921 VIT A HPLC, 11.20 , -   
2892056,Q926 B6 PL LC/MS/MS, 15.00 , -   
2892058,Q929 VIT C LC/MS/MS, 6.89 , -   
2892059,Q931 VIT E HPLC, 11.20 , -   
2892060,Q945 ZN ICP/MS AS, 9.24 , -   
2892061,Q964 MEAS AB IGG IA, 3.25 , -   
2892062,Q1777 PROT C ACT, 15.00 , -   
2892063,Q1779 PROT S ACT, 15.00 , -   
2892066,Q2813 ALG F13 IGE, 5.14 , -   
2892067,Q2958 ALUMIN ICP/MS, 10.00 , -   
2892069,Q3640 HSV 2 SPEC AB, 3.33 , -   
2892072,Q4112 FTA-ABS IFA, 6.00 , -   
2892073,Q4439 VZV AB IGG IA, 4.80 , -   
2892075,Q4661 C-LIPIN AB IGA, 13.05 , -   
2892078,Q4698 CA 19-9 IA, 9.00 , -   
2892079,Q4847 PREALBUM NEPH, 5.60 , -   
2892080,Q4848 HBC AB IGM IA, 6.00 , -   
2892081,Q4919 VWF AG ITA, 350.73 , -   
2892082,Q4942 SCLEROD AB IA, 10.26 , -   
2892083,Q5042 B1 BL LC/MS/MS, 10.50 , -   
2892086,Q6301 D-ALA U C, 16.16 , -   
2892088,Q6931 MTUBER DET TMA, 292.50 , -   
2892090,Q8369 HBV QT RT-PCR, 70.00 , -   
2892091,Q8472 HCVAB IA, 5.00 , -   
2892092,Q8475 HBSAB QT IA, 6.25 , -   
2892095,Q8624 MUMPSAB IGG IA, 50.55 , -   
2892096,Q8625 GIARDAG EIA IA, 8.00 , -   
2892097,Q8821 TTG AB IGA IA, 4.50 , -   
2892100,Q10306 HEP PNL W/REF, 22.40 , -   
