IVNUM,IVDESC,IVSW9,IVCPTCD,IVPRICE1,IVFPRICE1,IVFDATE1
5040800,PSYC-CONSULT BLMANOR,,90806,113.5,120.5,20190101
5090792,PSYCHIATRIC DIAGNOSTIC EVAL W/MEDICAL SE,,90792,275,289,20190101
5090889,PYSC-IND THER 45 MIN,,90889,166,176,20190101
5099212,OFFICE OUTPATIENT VISIT 10 MINUTES,,99212,75,80.5,20190101
5099213,OFFICE OUTPATIENT VISIT 15 MINUTES,,99213,115,122,20190101
5099214,OFFICE OUTPATIENT VISIT 25 MINUTES,,99214,175,185.5,20190101
5099215,OFFICE OUTPATIENT VISIT 40 MINUTES,,99215,250,262.5,20190101
5100000,HH-HOME HEALTH AIDE 15MIN X4,,G0156,74.36,79.5,20190101
5100005,HH-MED SOC SERV,,G0155,267.8,281,20190101
5100013,HH-SKILLED LPN,,G0300,176.8,187.5,20190101
5100015,HH-SKILLED RN,,G0299,176.8,187.5,20190101
5100016,HH-BILIBLANKET PHOTOTHERAPY,,,230.19,241.5,20190101
5100020,HH-SPEECH-LANGUAGE THERAPY,,G0153,200.72,211,20190101
5100025,PULSE OX,,94760,63.5,68,20190101
5100030,BLOOD DRAW HOME HEALTH,,36415,30,32.5,20190101
5100080,NURSING SERVICES MILEAGE,,A0080,0.55,0.5,20190101
5101000,PRIVATE DUTY NURSING EACH 30 MINUTES,,T1000,20,20,0
5102000,PRIVATE DUTY AIDE EACH 60 MINUTES,,,15,15,0
5120002,HH-LIFELINE MONTHLY CELL,,,56.5,60.5,20190101
5150000,ALCOHOL PREPS,,,18.5,20,20190101
5150010,BAG FEEDING,,,30,32.5,20190101
5150020,BAG LEG,,,57,61,20190101
5150030,BANDAGE ELASTIC GAUZE 3,,,18.5,20,20190101
5150040,BASIN WASH,,,17,18.5,20190101
5150041,BATH PERSONAL WIPES,,,12.5,13.5,20190101
5150049,DRESSING MEPILEX,,,101.5,107.5,20190101
5150050,COBAN ROLL,,,37,40,20190101
5150060,DRESSING ALLDRESS,,,18.5,20,20190101
5150061,DRESSING ADAPTIC 3X8,,,8,8.5,20190101
5150062,DRESSING KERLIX ROLL STERILE,,,30,32.5,20190101
5150063,DRESSING OPSITE 5 1/2 X 4,,,22.5,24.5,20190101
5150064,DRESSING SURGIPAD,,,13.5,14.5,20190101
5150065,DRESSING TEGADERM 2 3/8 X 2 3/4,,,3.5,4,20190101
5150066,DRESSING TEGADERM 6X8,,,36,39,20190101
5150067,DRESSING TELFA,,,2,2,20190101
5150068,DRESSING TELFA 2X3,,,2,2,20190101
5150069,DRESSING TELFA 3X4,,,2,2,20190101
5150070,DRESSING TELFA 3X8,,,2,2,20190101
5150071,DRESSING TELFA 9X5,,,2,2,20190101
5150074,DRESSING XEROFORM 5X9,,,30,32.5,20190101
5150090,ELASTIC BAND ACE 2,,,13.5,14.5,20190101
5150100,EMBOLISM STOCK KNEE LENGTH,,,62.5,67,20190101
5150110,ENEMA FLEETS,,,13.5,14.5,20190101
5150120,GLOVES SINGLE NON STERILE BOX,,,31.5,34,20190101
5150130,INCENTIVE SPIROMETER,,,62.5,67,20190101
5150140,IRRIGATION H2O STERILE 1000,,,22.5,24.5,20190101
5150170,MESALT NORMGEL HYPERGEL,,,12.5,13.5,20190101
5150190,SAF-CLENS 6 OZ,,,48,52,20190101
5150200,SAF-CLENS 6 OZ,,,48,52,20190101
5150210,SPECI PAN,,,13.5,14.5,20190101
5150220,SPONGES SOFTWICK DRAIN,,,3.5,4,20190101
5150221,SPONGES STERILE 2X2X20,,,2,2,20190101
5150223,SPONGES STERILE 4X4X10,,,13.5,14.5,20190101
5150224,SPONGES STERILE 4X4X2,,,2,2,20190101
5150230,STERI STRIP 1/2,,,30,32.5,20190101
5150231,STERI STRIP 1/4,,,17,18.5,20190101
5150232,STERI STRIP 1/8,,,12.5,13.5,20190101
5150240,SYRINGE 10CC/20CC,,,2,2,20190101
5150241,SYRINGE 1CC,,,2,2,20190101
5150242,SYRINGE 3CC/5CC,,,2,2,20190101
5150243,SYRINGE 60 CC,,,13.5,14.5,20190101
5150245,SYRINGE INSULIN,,,2,2,20190101
5150261,TAPE MICROPORE 1  PAPER,,,13.5,14.5,20190101
5150262,TAPE MICROPORE 2  PAPER,,,13.5,14.5,20190101
5150263,TAPE MICROPORE 3  PAPER,,,17,18.5,20190101
5150265,TAPE TRANSPORE 1,,,13.5,14.5,20190101
5150266,TAPE TRANSPORE 2,,,13.5,14.5,20190101
5150280,TOOTHETTE 10COUNT,,,17,18.5,20190101
5150290,TUBE CONNECTING,,,18.5,20,20190101
5150300,TRAY SUTURE REMOVAL,,,18.5,20,20190101
5150310,UNDERPAD BLUE SQ,,,2,2,20190101
5150311,UNDERPAD 1/2 DOZBLUE SQ,,,13.5,14.5,20190101
5150323,VASELINE GAUZE 5X9,,,30,32.5,20190101
5190765,IV THERAPY 1ST HR,,90765,380.5,399.5,20190101
5199601,HH-INFUSION 2HR,,99601,335,352,20190101
5199602,HH-INFUSION 1HR,,99602,229.5,241,20190101
5801010,PCS NURSING CHARGES,,T1010,49.5,53.5,20190101
5830000,PCS-CLIENT EVAL,,G9002,32,34.5,20190101
5830005,PCS-HOURLY AIDE SERVICE,,T1019,8,8.5,20190101
5830010,PCS-INHOME RESPITE,,T1005,8,8.5,20190101
5830014,PCS-RN NURSING SERVICE,,T1002,12.5,13.5,20190101
5830015,PCS-RN SUPERVISING VISIT,,T1001,75.5,81,20190101
5830020,PCS-QMRP CLIENT EVAL,,,163,173,20190101
5830025,PCS-QMRP SUPER VISIT,,,59,63,20190101
5830030,PCS-LPN SERVICES 15MIN,,T1003,12.5,13.5,20190101
5830040,PCS-RN YR ASSESS,,T1002,434,455.5,20190101
5900005,AAA-SEICOG,,,10.5,11.5,20190101
5900010,AAA-RESPITE,,,12.5,13.5,20190101
6520000,HCBS-ATTENTANT CARE,,S5125,8,8.5,20190101
6520005,HCBS-CHORE,,,5.5,6,20190101
6520010,HCBS-HOMEMAKER,,S5130,8,8.5,20190101
6520015,HCBS-RN NRSING ASSESSMENT,,T1001,75.5,81,20190101
6520020,HCBS-NURSING SER RN,,T1002,12.5,13.5,20190101
6520025,HCBS-RESPITE CARE,,T1005,8,8.5,20190101
6520030,HCBS-CONSULT,,,12.5,13.5,20190101
6520031,HCBS-HOMEMAKER,,S5130,5.5,6,20190101
6520035,HCBS-LPN SERVICES,,T1003,12.5,13.5,20190101
6520040,HCBS-COMPANION,,S5135,8,8.5,20190101
6520073,VA SKILLED N PRN,,G0154TD,229.5,241,20190101
6520074,VA PHY THERAPY,,G0151,247,259.5,20190101
6520075,VA RN,,G0154,229.5,241,20190101
6520076,VA PHYS THERAPY ASSIST,,G0157,235,247,20190101
6520077,VA LPN,,G0154,219,230,20190101
6520098,HCBS-TRANSPORTATION,,A0080,2,2,20190101
6520099,AAA-RESPITE,,,12.5,13.5,20190101
6530000,BRAGG-AIDE/RESPITE,,S5125,16,17.5,20190101
6530001,BRAGG-PERSONAL CARE,,S5125,16,17.5,20190101
6530002,BRAGG-HOMEMAKER/RESPITE,,S5125,13.5,14.5,20190101
6530003,BRAGG-LPN CARE,,,28,30,20190101
6530004,BRAGG-RN CARE,,,32.5,35,20190101
8740000,DIET CONSULT DIABETES PER 15 MIN,,97802,67,71.5,20190101
8740001,DIET CONSULT RENAL PER 15 MIN,,97802,67,71.5,20190101
8740005,DIET CONSULT OBESITY,,S9470,39.5,39.5,0
8740006,DIET THERAPEUTIC PER 30 MIN,,G0108,94,100.5,20190101
8740008,DIET CONSULT THERAPEUTIC PER 30 MIN,,G0108,94,100.5,20190101
8797802,DIET CONSULT MISC PER 30 MIN,,G0108,94,100.5,20190101
8797803,DIET/DIABETIC FOLLOW UP PER 15 MIN,,97803,94,100.5,20190101
8797804,"DIET/DIABETES GROUP CLASS, EACH 30 MIN",,97804,45.5,45.5,0
9020552,INJECT TRIGGER POINTS 3/>,,20552,241.5,253.5,20190101
9020553,INJECT TRIGGER POINTS 3/>,,20553,241.5,253.5,20190101
9020605,DRAIN / INJ JOINT/BURSA W/O US,,20605,140.5,149,20190101
9020610,DRAIN / INJ JOINT/BURSA W/O US,,20610,545,572.5,20190101
9027096,INJECT SACROILIAC JOINT,,27096,381.5,400.5,20190101
9062321,NJX INTERLAMINAR LMBR/SAC,,62321,545,572.5,20190101
9062322,MUSCULOSKELETAL SURGERY,,62322,545,572.5,20190101
9062323,NJX INTERLAMINAR LMBR/SAC,,62323,545,572.5,20190101
9064405,OCCIPITAL NERVE BLOCK,,64405,300,315,20190101
9064480,INJ FORAMEN EPIDURAL  ADD-ON,,64480,448,470.5,20190101
9064483,INJ FORAMEN EPIDURAL L/S,,64483,545,572.5,20190101
9064484,INJ FORAMEN EPIDURAL ADD-ON,,64484,310,325.5,20190101
9064486,TAP BLOCK UNI BY INJECTION,,64486,675,709,20190101
9064487,TAP BLOCK UNI BY INFUSION,,64487,442,464,20190101
9064490,INJ PARAVERT F JNT C/S 1 LEV,,64490,1156,1190.5,20190101
9064491,INJ PARAVERT F JNT C/S 2 LEV,,64491,460,483,20190101
9064492,INJ PARAVERT F JNT C/S 3 LEV,,64492,460,483,20190101
9064493,INJ PARAVERT F JNT L/S 1 LEV,,64493,582.5,611.5,20190101
9064494,INJ PARAVERT F JNT L/S 2 LEV,,64494,579,608,20190101
9064495,INJ PARAVERT F JNT L/S 3 LEV,,64495,582.5,611.5,20190101
9064635,FJN LUMB/SAC SINGLE,,64635,2011,2051,20190101
9064636,FJN LUMB/SAC EA  ADDTL,,64636,1020,1050.5,20190101
15094799,PULMONARY SERVICE/PROCEDURE,,94799,118,125,20190101
17097014,PT E-STIM UNATTENDED,,97014,43.5,47,20190101
17097602,PT DEBRIDEMENT NON SELECT WET/DRY,,97602,182,193,20190101
17097605,PT NEGATIVE PRESSURE WOUND/VACCUM,,97605,42,45.5,20190101
18000152,OT HH VISIT,,G0152,235.87,247.5,20190101
18097532,OT COGNITIVE SKILLS,,97532,94,100.5,20190101
18907532,OT DEVELOP COGNITIVE SKILLS,,97532,91.5,98,20190101
21000498,CHEMO EXTEND IV INFUS W/ PUMP,,G0498,293.5,308,20190101
21096360,HYDRATION IV INFUSION INIT 31 MIN-1 HOUR,,96360,270,283.5,20190101
21096361,HYDRATE IV INFUSION ADD-ON,,96361,91,97.5,20190101
21096365,THER/PROPH/DIAG IV INF INIT,,96365,320.5,336.5,20190101
21096366,THER/PROPH/DIAG IV INF ADD-ON,,96366,98,105,20190101
21096367,TX /PROPH /DG /ADDL SEQ IN INF,,96367,120,127,20190101
21096368,THER / DIAG CONCURRENT INF,,96368,96.5,103.5,20190101
21096369,SC THER INFUSION UP TO 1 HR,,96369,254.5,267,20190101
21096370,SC THER INFUSION ADDL HR,,96370,92.5,99,20190101
21096372,THER/PROPH/DIAG INJ SC / IM,,96372,85.5,91.5,20190101
21096374,THER / PROPH / DIAG INJ IN PUSH,,96374,147.5,156.5,20190101
21096375,TX /PRO/ DX INJ NEW DRUG ADD-ON,,96375,121.5,129,20190101
21096376,TX / PRO/ DX INJ SAME DRUG ADD-ON,,96376,106,112.5,20190101
21096401,CHEMO ANTI-NEOPL SQ/ IM,,96401,169,179,20190101
21096402,CHEMO HORMON ANTINEOPL SQ/ IM,,96402,137,145,20190101
21096409,CHEMO IV PUSH SNGL DRUG,,96409,272,285.5,20190101
21096411,CHEMO IV PUSH ADDL DRUG,,96411,204,214,20190101
21096413,CHEMO IV INFUSION 1 HR,,96413,476.5,500.5,20190101
21096415,CHEMO IV INFUSION ADDL HR,,96415,145.5,154,20190101
21096417,CHEMO IV INFUS EACH ADDL SEQ,,96417,201.5,211.5,20190101
21096521,REFILL/ MAINT PORTABLE PUMP,,96521,298.5,313.5,20190101
21096522,REFILL/MAINT PUMP/ RESVR SYST,,96522,310,325.5,20190101
21096523,IRRIG DRUG DELIVERY DEVICE,,96523,107,113.5,20190101
21096549,CHEMOTHERAPY UNSPECIFIED,,96549,82.5,88.5,20190101
23043235,EGD W/O BIOPSY,,43235,696,731,20190101
23043239,EGD W/ BIOPSY,,43239,851,885,20190101
23045378,COLONOSCOPY W/O BIOPSY,,45378,927,964,20190101
23045380,COLONOSCOPY W/ BIOPSY,,45380,897.5,933.5,20190101
23049505,REPAIR HERNIA INGUINAL UNIL >5YRS,,49505,1335,1375,20190101
23049565,REP HERNIA VENTRAL RECURRENT,,49565,1923,1961.5,20190101
23049568,IMPL OF MESH OPEN INCIS OR VENT HERNIA,,49568,741,778,20190101
23093016,STRESS TEST PHYSICIAN SUPERVISION ONLY,,93016,190.5,202,20190101
23093018,STRESS TEST TREAD & SESTI,,93018,141,149.5,20190101
23099217,OBSERVATION CARE DISCHARGE,,99217,196,208,20190101
23099220,ER OBS HIGH < 48 HOURS,,99220,416.5,437.5,20190101
23099235,ER OBS MODERATE < 24 HOURS,,99235,477,501,20190101
23099281,ER STRAIGHT,,99281,101.5,107.5,20190101
23099282,ER LOW,,99282,132,140,20190101
23099283,ER MODERATE,,99283,169,179,20190101
23099284,ER MODERTATE COMPLX DEC,,99284,259,272,20190101
23210061,I&D ABSCESS COMPLICATED/MULTIPLE,,10061,449.5,472,20190101
23210120,FB REMOVAL SUBCU TISSUE SIMPLE,,10120,307,322.5,20190101
23210140,INC & DRAIN HEMATOMA SIMPLE,,10140,368.5,387,20190101
23210160,PUNCTURE ASPIRATION ABSCESS ETC,,10160,266.5,280,20190101
23211010,DEBRDMNT REMOVAL OF FOREGN MATERIAL,,11010,832,865.5,20190101
23211011,"DEBRIDEMENT AT OPEN FRACTURE, SKIN/MUSCL",,11011,682.5,716.5,20190101
23211012,DEBRIDEMENT AT SITE OF OPEN FRACTURE,,11012,832,865.5,20190101
23211043,"DEBRIDEMENT, 1ST 20 SQ CM OR LESS",,11043,662.5,695.5,20190101
23211046,"DEBRIDEMENT, ADDL 20 SQ CM OR PART",,11046,121.5,129,20190101
23211100,BIOPSY SKIN SUBQ TISS ETC ONE LES,,11100,230.5,242,20190101
23211200,REM SKIN/MULTI FIBRO TAGS TO 15,,11200,195,206.5,20190101
23211300,SHAVE DERM LGS TRNK EXT TO 0.5 CM,,11300,108,114.5,20190101
23211301,SHAVE DERM LES TRNK EXT 0.6-1.0 CM,,11301,213,223.5,20190101
23211302,SHAVE DERM LES TRNK EXT 1.1-2.0 CM,,11302,244.5,256.5,20190101
23211400,EXC BENIGN LES TRNK/ARM/LEG TO .5 CM,,11400,208,218.5,20190101
23211401,EXC BEN LES TRNK/LIMB TO .5-1 CM,,11401,266,279.5,20190101
23211641,EXC MAL LES FACE ADNEXA .5-1CM,,11641,569.5,598,20190101
23212001,"SIMPLE REPAIR SCALP, NCK, AXILLAE 2.5 <",,12001,263,276,20190101
23212002,SIMPLE REPAIR SCALP NCK 2.6 CM TO 7.5 CM,,12002,321.5,337.5,20190101
23212004,LAC SIMPLE 7.6 TO 12.5,,12004,414.5,435,20190101
23212005,REP SIMPLE SCALP ETC 12.6-20.0 CM,,12005,522.5,548.5,20190101
23212011,SIMPLE RPR FACE EARS EYES ETC 2.5 <,,12011,321.5,337.5,20190101
23212013,SIMPLE RPR FACE EAR EYE 2.6 CM TO 5.0 CM,,12013,356.5,374.5,20190101
23212014,SIMP RPR FACE EAR ETC 5.1-7.5 CM,,12014,427,448.5,20190101
23212015,SIMP REP FACE EAR EYE ETC 7.5-12.5 CM,,12015,432.5,454,20190101
23212031,REP INTMD SCLP AX TRNK EXT X HA FT 2.5 <,,12031,436.5,458.5,20190101
23212032,INT RPR SCLP TRNK EXTRM 2.6-7.5 CM,,12032,387.5,407,20190101
23212034,REP INTME SCALP ETC 7.6-12.5 CM,,12034,558.5,586.5,20190101
23212036,REP INTMD SCALP ETC 20.0-30CM,,12036,457.06,480,20190101
23212041,REP INTMD N-HF/GENIT 2.5 CM <,,12041,444.5,466.5,20190101
23212042,LAC MED N/H/F/G 2.6-7.5CM,,12042,426.5,448,20190101
23212052,INT RPR FACE NOSE LIP 2.6-5.0 CM,,12052,523.5,549.5,20190101
23212054,INT RPR FACE NOSE LIP 7.6-12.5 CM,,12054,610,640.5,20190101
23213121,REP COMPLEX SCLP/LMB 2.6-7.5 CM,,13121,851,885,20190101
23213122,"REP CMPLX SCLP/ARMS/LEG, EA AD 5 CM OR >",,13122,351,368.5,20190101
23213132,REP CMPLX FACE HANDS 2.5-7.5CM,,13132,698.5,733.5,20190101
23213151,REP CMPLX FACIAL ADN 1.1-2.5 CM,,13151,810.5,843,20190101
23217250,CAUTERIZATION CHEMICAL WOUND,,17250,171.5,182,20190101
23220103,EXPLORATION OF EXTREMITY,,20103,567,595.5,20190101
23220600,ARTHOCENTESIS SMALL JOINT,,20600,188.5,200,20190101
23220605,ARTHOCENTESIS INTERNEDIATE JOINT,,20605,216.5,227.5,20190101
23220610,ARTHOCENTESIS LARGE JOINT,,20610,262.5,275.5,20190101
23221315,MANIP/TREATMENT NASAL BONE FRACTURE WO/S,,21315,751.5,781.5,20190101
23221337,CLSD TX SEPTAL & NOSE FX WO STABILIZATIO,,21337,970,1009,20190101
23222902,"EXCISION, TUM, SUBCUTANEOUS, < 3CM",,22902,899,935,20190101
23223605,RED FX-HUMERAL,,23605,1353.5,1394,20190101
23223650,RED DISLOC SHOULDER,,23650,796,828,20190101
23223655,CLOSE SHOULDER DIS W MANIP W ANES,,23655,1008.5,1039,20190101
23224515,RED FX OPEN HUMERUS,,24515,2179.5,2223,20190101
23224605,TX CLOS.ELBOW DISLOCATION;W/ANESTH,,24605,1212,1248.5,20190101
23224635,"OPEN TRTMENT OF MONTEGGIA, DISC OF ELBOW",,24635,1757.5,1792.5,20190101
23225605,CLOSE DIST RAD W/WO ULNA W MANIP,,25605,1408.5,1451,20190101
23226548,RECONSTRUCT VOLAR PLATE I-P JOINT,,26548,1810.78,1847,20190101
23226727,TX UNSTABLE PHALANGEAL SHAFT FX W MAN. W,,26727,1229,1266,20190101
23226756,RED FX-PHALANX DISTAL W PINNING,,26756,1000.86,1031,20190101
23226770,"TX CLOSED IP JOINT DISLOC, ONE,W MANIP;W",,26770,775,806,20190101
23227562,TX CLOSED PATELLAR DISLOCATION; W ANESTH,,27562,1288.5,1327,20190101
23227814,OPEN TRTMENT OF BIMALL ANKLE FRACTURE,,27814,2479,2528.5,20190101
23227822,OPEN TREATMENT OF TRIMALLEOLAR ANKLE FRA,,27822,2708,2762,20190101
23227829,OPEN TREATMENT OF DISTAL TIBIOFIBULAR JO,,27829,1715,1749.5,20190101
23229085,APPLY HAND & LOWER FOREARM (GAUNTLET) CA,,29085,231.5,243,20190101
23229105,SPLINT LONG ARM,,29105,252,264.5,20190101
23229125,APPLY SHORT ARM SPLINT (FOREARM TO HAND),,29125,189.5,201,20190101
23229505,SPLINT LONG LEG,,29505,185.5,196.5,20190101
23229515,APPLICATION OF SHORT LEG SPLINT (CALF TO,,29515,211,221.5,20190101
23230901,"CNTRL NASAL HEMOR, ANTER, SMPLE",,30901,182.5,193.5,20190101
23231530,"LARYNGOSCOPY, DIRECT, OPER, F.B. REMOVAL",,31530,569,597.5,20190101
23232421,THORACENTESIS,,32421,534.5,561,20190101
23243235,ENDOSCOPY UPPER GI DIAGNOS COMPLEX,,43235,717,753,20190101
23243239,EGD W/ BIOPSY,,43239,851,885,20190101
23243247,ENDOSCOPY UPPER GI W REM FB,,43247,643,675,20190101
23244970,LAPRASCOPY APPENDECTOMY,,44970,2378.5,2426,20190101
23245378,COLONOSCOPY W/O BIOPSY,,45378,866,900.5,20190101
23245380,COLOSCOPY W/ BIOPSY,,45380,897.5,933.5,20190101
23247562,LAPAROSCOPY; CHOLECYSTECTOMY,,47562,3375,3442.5,20190101
23247563,LAP; CHOLE W/CHOLANIGIOGRAPHY,,47563,3946.5,4025.5,20190101
23249505,REPAIR HERNIA INGUINAL UNIL >5YRS,,49505,1874.5,1912,20190101
23249565,REP HERNIA VENTRAL RECURRENT,,49565,2567,2618.5,20190101
23249568,IMPL OF MESH OPEN INCIS OR VENT HERNIA,,49568,982,1021.5,20190101
23249585,"UMBILICAL HERNIA REPAIR, 5 YRS & >, REDU",,49585,1650.5,1683.5,20190101
23265205,REMOVE FB EXTERN EYE CONJUNCTIVAL SUPE,,65205,172,182.5,20190101
23292960,CARDIOVERSION-ELECTRICAL CONVER ARTHYMN,,92960,507,532.5,20190101
23293016,STRESS TEST PHYSICIAN SUPERVISION ONLY,,93016,187,198,20190101
23293018,STRESS TEST TREAD & SESTI,,93018,141,149.5,20190101
23299213,CONSULT LEVEL III,,99213,172,182.5,20190101
23299217,OBSERVATION CARE DISCHARGE,,99217,173,183.5,20190101
23299218,ER OBS LOW < 48 HOURS,,99218,214,224.5,20190101
23299219,ER OBS MODERATE < 48 HOURS,,99219,291,305.5,20190101
23299220,ER OBS HIGH < 48 HOURS,,99220,356,374,20190101
23299224,"SUBS OBS,PER DAY,E&M PROBLEM FOCUSED",,99224,79.5,85,20190101
23299225,"SUBS OBS,PER DAY,E&M EXPANDED",,99225,144,152.5,20190101
23299226,"SUBS OBS,PER DAY,E&M DETAILED",,99226,207.5,207.5,0
23299234,ER OBS LOW < 24 HOURS,,99234,342.5,359.5,20190101
23299235,ER OBS MODERATE < 24 HOURS,,99235,428.5,450,20190101
23299236,ER OBS HIGH < 24 HOURS,,99236,513.5,539,20190101
23299281,ER STRAIGHT,,99281,88,94,20190101
23299282,ER LOW,,99282,116.5,123.5,20190101
23299283,ER MODERATE,,99283,149,158,20190101
23299284,ER MODERTATE COMPLX DEC,,99284,233,244.5,20190101
23299285,ER HIGH,,99285,272.5,286,20190101
23299291,CRITICAL CARE REQUIRE PHYS PRES 1ST HR,,99291,470.5,494,20190101
23299292,CRITICAL CARE REQUIRE PHYS EACH 30 MIN,,99292,244.5,256.5,20190101
23299356,PROLONGED SERVICE INPATIENT OR OBS,,99356,153.49,162.5,20190101
23400105,COLONOSCOPY ON INDIV AT HIGH RISK,,G0105,825,858,20190101
23400121,COLONOSCOPY ON INDIV NOT HIGH RISK,,G0121,791.5,823,20190101
23410061,I&D ABSCESS COMPLICATED/MULTIPLE,,10061,449.5,472,20190101
23410120,INCISION &REMOVAL FB SKIN SIMPLE,,10120,307,322.5,20190101
23410140,INC & DRAIN HEMATOMA SIMPLE,,10140,368.5,387,20190101
23410180,I&D COMPLEX POSTOP WOUND INFECTION,,10180,380,399,20190101
23411043,"DEBRIDEMENT, 1ST 20 SQ CM OR LESS",,11043,662.5,695.5,20190101
23411044,"DEBRIDMENT, BONE FIRST 20 SQ CM OR LESS",,11044,890,925.5,20190101
23411046,"DEBRIDEMENT, ADDL 20 SQ CM OR PART",,11046,121.5,129,20190101
23411047,DEBRIDEMENT BONE EA ADDL 20 SQ CM,,11047,222,233,20190101
23411100,BIOPSY SKIN SUBQ TISS ETC ONE LES,,11100,230.5,242,20190101
23411200,REM SKIN/MULTI FIBRO TAGS TO 15,,11200,195,206.5,20190101
23411300,SHAVE DERM LGS TRNK EXT TO 0.5 CM,,11300,108,114.5,20190101
23411301,SHAVE DERM LES TRNK EXT 0.6-1.0 CM,,11301,213,223.5,20190101
23411302,SHAVE DERM LES TRNK EXT 1.1-2.0 CM,,11302,244.5,256.5,20190101
23411303,SHVG SKIN LESION 1 TRUNK/ARM/LEG/DIAM>2,,11303,246,258.5,20190101
23411307,SHAVE DERMAL LES SCALD ETC 1.1-2.0,,11307,142,150.5,20190101
23411310,SHAVE DERMAL LES FACE/EAR TO .5CM,,11310,217.5,228.5,20190101
23411312,SHAVE DERMAL LES FACE/EAR 1.1-2.0 CM,,11312,304.5,319.5,20190101
23411313,SHAVE DERMAL LES FACE/EAR OVER 2.0,,11313,304.5,319.5,20190101
23411400,EXC BENIGN LES TRNK/ARM/LEG TO .5 CM,,11400,208,218.5,20190101
23411401,EXC BEN LES TRUNK/LIMB .5CM-1.0CM,,11401,266,279.5,20190101
23411402,EXC BENIGN LES TRNK/ARM/LEG 1.1-2.0 CM,,11402,293.5,308,20190101
23411403,EXC BEN LES TRUNK LIMBS 2-3 CM,,11403,373.5,392,20190101
23411404,EXC BENIGN LES TRNK/ARM/LEG 3.1-4.0 CM,,11404,413.5,434,20190101
23411406,EX BEN LES TRUNK LIMB OVER 4CM,,11406,621,652,20190101
23411420,EXC BENIGN LES SCLP/HND/FT TO .5CM,,11420,275,289,20190101
23411421,EXC BEN LES SCALP/HAND ETC 0.5-1CM,,11421,347.5,365,20190101
23411422,EXC BENIGN LES SCLP/HND/FT 1.1-2.0,,11422,497.5,522.5,20190101
23411423,EXC BEN LES SCALP/HAND ETC 2-3CM,,11423,427,448.5,20190101
23411424,EXC BENIGN LES SCLP/HND/FT 3.1 - 4.0 CM,,11424,396,416,20190101
23411426,EX BEN LES SCALP/HAND ETC 4CM+,,11426,888,923.5,20190101
23411440,EXC BENIGN LES FACE ETC TO .5 CM,,11440,336.5,353.5,20190101
23411443,EXC BEN LES FACE ADNEXA 2-3CM,,11443,577.5,606.5,20190101
23411444,EX BEN LES FACE ETC 3.1-2.0 CM,,11444,372.39,391,20190101
23411446,EX BEN LES FACE/ADNEXA OVER 4 CM,,11446,970.5,1009.5,20190101
23411603,EXC MAL LES TRUNK LIMBS 2-3CM,,11603,576.5,605.5,20190101
23411604,EXC MALIG LES TRNK/ARM/LEG 3.1-4.0,,11604,618.5,649.5,20190101
23411606,EX MAL LES TRUNK/LIMB OVER 4CM,,11606,689.5,724,20190101
23411620,EXC MALIG LES SCLP/HND/FT TO 0.5CM,,11620,442,464,20190101
23411622,EXC MALIG LES SCLP/HND/FT 1.1-2.0 CM,,11622,341.5,358.5,20190101
23411640,EXC MALIG LES FACE TO .5 CM,,11640,376,395,20190101
23411641,EXC MAL LES FAXE ADNEXA .5 - 1 CM,,11641,569.5,598,20190101
23411643,EXC MAL LES FACE ADNEXA 2-3CM,,11643,732,768.5,20190101
23411730,AVUL NAIL PLATE PART/COMP SINGLE,,11730,211.5,222,20190101
23411750,EXCISION INGROWN TOENAIL PART OR COMPLET,,11750,459,482,20190101
23411752,ECX NAIL W TUFT AMPUTATION,,11752,733,769.5,20190101
23412001,SIMPLE REPAIR 2.5 CM OR LESS,,12001,263,276,20190101
23412002,REP SIMPLE SCALP ETC 2.5 CM TO 7.5 CM,,12002,321.5,337.5,20190101
23412011,SIMP RPR FACE EAR ETC 2.5 CM OR LESS,,12011,321.5,337.5,20190101
23412013,REP SIMPLE FACE ADNEXA 2.5 CM TO 5.0 CM,,12013,356.5,374.5,20190101
23412031,"LACER REP INTMED TRUNK, EXCLUD HANDS/FT",,12031,436.5,458.5,20190101
23412032,INT RPR SCLP TRNK EXTRM 2.6-7.5 CM,,12032,387.5,407,20190101
23412034,REP INTERMED SCALP ETC 7.5-12.5 CM,,12034,558.5,586.5,20190101
23412052,INT RPR FACE NOSE LIP 2.6-5.0CM,,12052,337.08,354,20190101
23413160,CLOSURE WOUND DEHISCENCE COMPLICAT,,13160,2068,2109.5,20190101
23420520,REMOVE FB MUSCLE/TENDON SHEATH SIMPLE,,20520,663.5,696.5,20190101
23420600,ARTHOCENTESIS SMALL JOINT,,20600,188.5,200,20190101
23420605,ARTHOCENTESIS INTERMED JOINT,,20605,216.5,227.5,20190101
23420610,ARTHOCENTESIS LARGE JOINT,,20610,262.5,275.5,20190101
23420680,REMOVE IMPLANT DEEP WIRE PIN SCREW PLATE,,20680,1396.5,1438.5,20190101
23421012,"EXCISION, TUMOR, SOFT TISSUE OF FACE OR",,21012,915,951.5,20190101
23421337,CLSD TX SEPTAL & NOSE FX WO STABILIZATIO,,21337,970,1009,20190101
23421931,"EXCISION, TUMOR, SOFT OF BACK/FLANK >3CM",,21931,1247,1284.5,20190101
23422902,"EXCISION, TUMOR, ABDOM WALL < THAN 3CM",,22902,899,935,20190101
